Market ID,Region,Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status,Status,Trend,Directional Focus ,Max WM WK ID,OTD*,OTP*,Dwell_Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
503,6,163,POINTPICKUP,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,,87.90%,87%,7.6,87.30%,87.90%,83.20%,90.90%
503,6,285,POINTPICKUP,Scheduled Standard Delivery,17,Executive Review,Degrading,Driver Supply Focus,,84.70%,95%,5.3,86.40%,85.70%,86.00%,82.30%
506,6,508,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,,81.30%,98%,4.3,87.00%,96.40%,71.60%,70.70%
506,6,3107,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,,63.00%,79%,6.7,61.30%,61.90%,52.50%,76.50%
569,6,2765,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Driver Supply Focus,,79.70%,97%,5.8,89.10%,73.90%,76.90%,79.40%
19,2,3201,DOORDASH,Scheduled Express Delivery ,3,Active Monitoring,Degrading,Store Focus,,81.00%,81%,10.2,87.70%,80.50%,77.60%,79.40%
19,2,3201,DOORDASH,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,,74.20%,89%,10.9,89.50%,78.10%,57.40%,69.90%
19,2,3201,SPARK,Scheduled Standard Delivery,12,Executive Review,Recovering,Driver Supply Focus,,92.60%,89%,8.2,93.60%,93.60%,85.90%,96.20%
19,2,3401,DOORDASH,Scheduled Standard Delivery,16,Executive Review,Degrading,Driver Supply Focus,,83.90%,90%,8.8,87.80%,89.70%,81.40%,77.90%
19,2,3401,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Driver Supply Focus,,83.80%,92%,6.1,89.70%,88.90%,76.60%,80.10%
19,2,3609,DOORDASH,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,,86.80%,76%,9.3,91.20%,84.50%,83.10%,88.30%
19,2,3609,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,,87.00%,80%,6.8,90.50%,88.90%,87.30%,80.80%
19,2,3741,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,,83.60%,92%,5,81.70%,88.40%,77.80%,85.90%
19,2,6998,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,,87.30%,88%,6,88.90%,85.70%,87.90%,86.70%
20,2,1184,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Driver Supply Focus,,87.80%,88%,6.3,90.80%,86.50%,82.00%,91.30%
20,2,1340,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,,82.20%,86%,10.1,86.90%,79.10%,82.60%,79.80%
20,2,2475,DOORDASH,Scheduled Express Delivery ,1,Active Monitoring,Degrading,Store Focus,,82.40%,91%,9,85.50%,87.20%,80.60%,71.90%
20,2,2475,DOORDASH,Scheduled Standard Delivery,17,Executive Review,Recovering,Driver Supply Focus,,84.30%,95%,7.6,92.10%,88.40%,77.70%,80.80%
20,2,3118,DOORDASH,Scheduled Standard Delivery,42,Executive Review,Recovering,Store Focus,,84.40%,84%,7.9,95.80%,89.30%,78.20%,73.90%
20,2,3118,SPARK,Scheduled Standard Delivery,29,Executive Review,Degrading,Driver Supply Focus,,87.40%,89%,5.1,84.60%,91.30%,79.20%,89.40%
20,2,3188,DOORDASH,Scheduled Standard Delivery,11,Executive Review,Recovering,Driver Supply Focus,,89.10%,91%,6.4,92.80%,89.00%,83.80%,90.60%
20,2,3188,SPARK,Scheduled Standard Delivery,21,Executive Review,Recovering,Driver Supply Focus,,92.30%,90%,4.6,96.70%,93.10%,90.40%,89.30%
20,2,4472,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,,89.40%,86%,9.3,87.80%,94.00%,90.60%,87.10%
22,2,594,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,,84.60%,91%,8.9,83.90%,83.00%,84.80%,86.70%
22,2,594,UBER,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,,84.70%,91%,13.4,89.50%,86.30%,81.50%,84.00%
22,2,722,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,,86.90%,78%,7.8,92.20%,83.80%,84.40%,87.30%
22,2,787,SPARK,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,,84.20%,74%,9.8,89.20%,79.60%,82.00%,86.10%
22,2,1047,SPARK,Scheduled Standard Delivery,9,Executive Review,Recovering,Store Focus,,88.30%,87%,6.1,94.70%,84.80%,87.20%,86.90%
22,2,1488,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,,84.90%,97%,5.5,89.10%,91.10%,79.10%,79.80%
22,2,3205,DOORDASH,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,,77.90%,79%,11.5,85.70%,64.60%,75.00%,82.60%
23,2,1578,DOORDASH,Scheduled Standard Delivery,11,Executive Review,Recovering,Driver Supply Focus,,89.10%,97%,8.8,93.20%,90.70%,90.40%,85.10%
23,2,2360,DOORDASH,Scheduled Express Delivery ,9,Executive Review,Degrading,Store Focus,,88.90%,83%,9.7,86.00%,93.50%,85.00%,90.90%
23,2,2360,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Driver Supply Focus,,87.20%,95%,6.9,91.00%,89.00%,80.20%,88.60%
23,2,3008,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,,79.80%,81%,8.2,78.80%,78.40%,79.30%,82.70%
23,2,3621,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,,80.20%,83%,6.1,85.80%,78.80%,82.90%,73.50%
23,2,3775,DOORDASH,Scheduled Express Delivery ,4,At Risk,Degrading,Store Focus,,71.30%,81%,9.3,75.00%,82.40%,46.30%,81.60%
23,2,3775,DOORDASH,Scheduled Standard Delivery,48,Executive Review,Degrading,Store Focus,,68.60%,86%,9.8,82.90%,73.20%,49.70%,69.30%
23,2,3775,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Driver Supply Focus,,67.60%,88%,7.5,69.70%,70.70%,64.50%,65.50%
23,2,5390,DOORDASH,Scheduled Standard Delivery,14,Executive Review,Recovering,Driver Supply Focus,,91.60%,96%,8.2,93.20%,93.10%,89.30%,91.40%
23,2,5390,SPARK,Scheduled Standard Delivery,25,Executive Review,Recovering,Driver Supply Focus,,88.50%,94%,5.3,92.70%,91.70%,81.70%,87.50%
24,2,878,DOORDASH,Scheduled Standard Delivery,14,Executive Review,Recovering,Store Focus,,90.00%,84%,5.9,92.20%,83.30%,89.80%,92.40%
24,2,2154,DOORDASH,Scheduled Standard Delivery,36,Executive Review,Degrading,Store Focus,,83.60%,91%,12.9,82.60%,82.90%,80.70%,86.80%
24,2,2941,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Driver Supply Focus,,94.80%,96%,5.6,97.60%,95.20%,87.40%,98.10%
24,2,3462,DOORDASH,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,,83.20%,68%,8.7,81.30%,82.90%,83.00%,84.40%
24,2,4185,DOORDASH,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,,79.70%,80%,9.6,84.20%,68.60%,75.90%,88.30%
25,2,459,POINTPICKUP,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,,75.70%,72%,12.2,89.00%,60.80%,63.10%,82.80%
25,2,548,DOORDASH,Scheduled Standard Delivery,10,Executive Review,Recovering,Store Focus,,89.00%,87%,8.9,92.90%,88.90%,85.00%,88.90%
25,2,4558,POINTPICKUP,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,,85.70%,76%,10,89.20%,90.20%,76.90%,85.60%
26,2,937,DOORDASH,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,,87.80%,84%,8.2,87.90%,96.30%,80.20%,86.70%
26,2,1586,DOORDASH,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,,77.00%,69%,12.5,87.20%,71.90%,70.50%,79.00%
35,2,640,DOORDASH,Scheduled Standard Delivery,19,Executive Review,Degrading,Driver Supply Focus,,83.10%,88%,7.1,83.30%,90.20%,77.00%,82.10%
554,59,3070,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Driver Supply Focus,,92.00%,90%,5.1,96.80%,97.60%,96.30%,74.50%
127,42,278,POINTPICKUP,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,,77.10%,89%,15.6,83.30%,80.00%,70.00%,77.80%
127,42,448,POINTPICKUP,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,,69.40%,78%,21.2,69.20%,70.00%,66.70%,71.40%
127,42,450,POINTPICKUP,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,,80.00%,81%,12.9,83.30%,100.00%,80.00%,50.00%
127,42,3868,POINTPICKUP,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,,76.20%,73%,13.9,77.80%,83.30%,62.50%,80.00%
127,42,3868,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,,84.70%,79%,7.5,85.20%,87.20%,82.40%,85.70%
135,42,23,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,,85.10%,82%,7,95.20%,76.20%,84.50%,84.60%
135,42,307,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,,92.60%,80%,6.8,96.20%,89.40%,96.80%,88.70%
135,42,1193,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,,72.90%,58%,9.9,84.10%,89.50%,66.90%,53.20%
322,42,144,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Driver Supply Focus,,93.50%,94%,8.5,100.00%,94.60%,89.10%,89.70%
322,42,373,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Driver Supply Focus,,87.20%,98%,5,100.00%,81.30%,84.40%,79.50%
323,42,1,DOORDASH,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,,82.60%,68%,11,82.60%,93.90%,64.20%,91.80%
324,42,126,SPARK,Scheduled Standard Delivery,30,Executive Review,Degrading,Store Focus,,85.20%,74%,9.3,86.30%,92.00%,78.40%,83.70%
324,42,5244,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,,93.60%,88%,5.9,96.60%,98.20%,84.50%,95.50%
326,42,1105,DOORDASH,Scheduled Standard Delivery,9,Executive Review,Recovering,Store Focus,,92.60%,83%,5.3,95.00%,88.90%,88.30%,95.40%
492,72,6975,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,,88.10%,72%,9.5,88.30%,92.10%,86.80%,86.80%
537,72,4516,DOORDASH,Scheduled Express Delivery ,19,Executive Review,Degrading,Store Focus,,49.30%,83%,4.9,60.00%,61.30%,31.70%,48.80%
537,72,4516,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Driver Supply Focus,,93.60%,91%,5.2,97.10%,95.30%,89.50%,92.40%
537,72,5737,SPARK,Scheduled Express Delivery ,16,Executive Review,Degrading,Store Focus,,53.00%,78%,7.9,56.30%,59.50%,53.70%,43.60%
542,64,4577,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,,86.80%,88%,4.6,88.00%,85.20%,85.80%,88.30%
396,57,1560,UBER,Scheduled Standard Delivery,5,At Risk,Recovering,Driver Supply Focus,,91.00%,89%,8.5,92.60%,98.10%,92.80%,85.90%
382,54,2084,DOORDASH,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,,84.10%,85%,5.6,84.80%,85.70%,93.30%,80.60%
382,54,2084,SPARK,Scheduled Standard Delivery,19,Executive Review,Recovering,Driver Supply Focus,,90.20%,90%,5.5,93.20%,98.60%,87.10%,69.40%
383,54,7199,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,,94.50%,86%,5.9,100.00%,96.60%,97.10%,88.20%
388,54,921,DOORDASH,Scheduled Standard Delivery,9,Executive Review,Degrading,Driver Supply Focus,,71.60%,100%,5.2,41.20%,78.90%,84.20%,78.90%
401,54,1708,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Recovering,Driver Supply Focus,,91.20%,93%,5.3,95.10%,95.20%,91.30%,84.60%
427,54,1567,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,,88.80%,94%,12.1,88.70%,90.30%,89.40%,86.80%
427,54,1581,SPARK,Scheduled Standard Delivery,22,Executive Review,Recovering,Store Focus,,94.20%,78%,7,96.90%,94.20%,96.60%,87.80%
427,54,1581,UBER,Scheduled Express Delivery ,2,Active Monitoring,Recovering,Store Focus,,93.80%,90%,11.3,100.00%,98.00%,89.70%,87.20%
427,54,1581,UBER,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,,86.80%,74%,12.1,84.90%,97.20%,83.30%,83.70%
427,54,1627,POINTPICKUP,Scheduled Standard Delivery,15,Executive Review,Degrading,Driver Supply Focus,,93.00%,95%,5.2,89.00%,93.20%,92.80%,95.10%
89,9,2695,SPARK,Scheduled Standard Delivery,18,Executive Review,Degrading,Store Focus,,82.00%,74%,13.4,80.90%,77.50%,81.80%,88.20%
92,9,174,UBER,Scheduled Standard Delivery,11,Executive Review,Recovering,Store Focus,,90.10%,84%,10.2,90.30%,86.30%,90.10%,92.60%
92,9,649,UBER,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,,85.20%,68%,10.2,84.00%,71.10%,89.50%,92.30%
92,9,1068,UBER,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,,84.40%,83%,7.9,85.70%,83.70%,84.50%,83.70%
92,9,5455,UBER,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,,83.90%,70%,13.1,74.50%,79.80%,88.80%,92.20%
103,72,4140,ARGO,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,,77.20%,77%,13,67.90%,84.30%,71.10%,83.80%
103,72,4140,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,,69.30%,80%,14.6,63.60%,78.40%,66.70%,66.70%
103,72,4563,UBER,Scheduled Standard Delivery,8,Executive Review,Recovering,Store Focus,,71.30%,69%,7.1,93.50%,94.90%,83.00%,7.50%
105,9,819,DOORDASH,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,,78.10%,76%,13.1,77.80%,74.20%,60.60%,94.70%
105,9,987,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,,86.80%,88%,8.1,92.20%,85.40%,84.20%,88.20%
105,9,5034,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,,83.60%,84%,12.2,83.90%,81.30%,85.10%,83.80%
105,9,5391,POINTPICKUP,Scheduled Standard Delivery,36,Executive Review,Degrading,Store Focus,,83.90%,85%,7,77.30%,84.50%,83.20%,87.50%
107,9,2176,UBER,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,,84.60%,90%,11.3,86.50%,84.80%,78.30%,87.20%
108,9,2962,UBER,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,,83.60%,79%,15.1,65.20%,87.00%,79.80%,92.70%
109,9,1851,UBER,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,,89.20%,81%,10.6,94.90%,90.00%,82.20%,90.40%
109,9,2151,UBER,Scheduled Express Delivery ,2,Active Monitoring,Degrading,Store Focus,,83.30%,66%,15.7,88.90%,90.90%,62.50%,87.50%
112,9,5964,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,,81.60%,81%,8.1,76.30%,72.80%,86.20%,90.00%
115,9,5264,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Driver Supply Focus,,90.10%,97%,4.2,93.90%,90.00%,93.00%,84.20%
488,72,2406,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,,92.40%,88%,7.3,95.60%,92.40%,91.60%,89.80%
548,72,5221,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,,86.70%,83%,8.8,88.70%,83.00%,95.80%,78.40%
553,9,3397,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Driver Supply Focus,,81.90%,91%,6.4,83.20%,87.40%,77.40%,81.50%
559,72,4565,POINTPICKUP,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,,85.80%,86%,6.4,83.00%,85.60%,87.00%,86.40%
559,72,5760,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Driver Supply Focus,,93.40%,94%,5.2,89.10%,93.80%,95.10%,95.60%
196,53,2338,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Driver Supply Focus,,89.10%,98%,4.4,89.90%,97.70%,80.70%,85.70%
263,53,1955,SPARK,Scheduled Standard Delivery,10,Executive Review,Recovering,Store Focus,,90.30%,87%,7,94.90%,92.10%,86.40%,88.30%
425,53,1971,POINTPICKUP,Scheduled Standard Delivery,18,Executive Review,Recovering,Store Focus,,90.60%,74%,9,93.10%,88.50%,91.50%,89.70%
425,53,1971,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,,86.50%,74%,9.2,88.80%,85.70%,83.10%,88.20%
435,53,1167,SPARK,Scheduled Standard Delivery,18,Executive Review,Recovering,Driver Supply Focus,,86.80%,97%,5.3,91.60%,85.70%,88.20%,81.20%
435,53,3488,SPARK,Scheduled Standard Delivery,16,Executive Review,Recovering,Driver Supply Focus,,92.50%,96%,5.4,90.40%,96.30%,97.90%,86.10%
438,53,1669,ROADIE,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,,79.00%,71%,11.7,53.80%,82.40%,85.70%,88.90%
439,53,2986,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Driver Supply Focus,,92.40%,96%,5.2,96.80%,96.30%,87.60%,89.40%
440,53,2127,SPARK,Scheduled Standard Delivery,17,Executive Review,Recovering,Driver Supply Focus,,90.30%,91%,5.5,90.00%,93.80%,90.50%,82.30%
441,53,3857,SPARK,Scheduled Standard Delivery,9,Executive Review,Recovering,Driver Supply Focus,,89.30%,90%,5.4,93.20%,91.90%,91.10%,79.90%
442,53,2936,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,,75.60%,72%,13,76.40%,85.80%,72.40%,66.50%
442,53,3247,DOORDASH,Scheduled Standard Delivery,9,Executive Review,Recovering,Store Focus,,91.40%,84%,7.4,93.90%,86.90%,91.00%,94.50%
444,53,2452,DOORDASH,Scheduled Express Delivery ,3,Active Monitoring,Recovering,Store Focus,,87.90%,82%,7.7,91.40%,92.10%,75.30%,92.10%
444,53,2452,DOORDASH,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,,78.10%,91%,12.3,83.90%,83.70%,71.30%,77.10%
444,53,5438,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,,93.10%,84%,6.6,93.30%,98.00%,89.70%,91.40%
444,53,5438,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Driver Supply Focus,,89.20%,90%,4.7,91.40%,96.40%,83.90%,86.50%
444,53,6394,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,,89.30%,84%,6.7,93.80%,93.10%,81.90%,90.30%
444,53,6394,SPARK,Scheduled Standard Delivery,24,Executive Review,Recovering,Store Focus,,88.50%,84%,5.6,91.90%,90.60%,81.90%,89.90%
495,59,5695,DOORDASH,Scheduled Express Delivery ,2,Active Monitoring,Degrading,Store Focus,,79.40%,77%,8.4,80.00%,88.20%,76.70%,70.00%
495,59,5695,DOORDASH,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,,43.60%,44%,10.4,58.70%,28.60%,47.50%,41.10%
392,56,2106,DOORDASH,Scheduled Standard Delivery,24,Executive Review,Recovering,Driver Supply Focus,,92.10%,91%,8,97.10%,92.00%,86.70%,93.10%
392,56,2106,SPARK,Scheduled Standard Delivery,24,Executive Review,Recovering,Driver Supply Focus,,87.10%,90%,6.3,94.70%,90.30%,80.10%,84.00%
392,56,3254,DOORDASH,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,,88.80%,70%,9.5,85.90%,89.30%,89.40%,90.00%
392,56,3254,SPARK,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,,84.50%,74%,8.8,87.00%,87.20%,83.20%,81.20%
392,56,3729,DOORDASH,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,,77.00%,65%,16.8,84.30%,76.30%,65.10%,82.50%
392,56,3729,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,,81.10%,69%,10.7,85.70%,83.20%,76.50%,77.70%
451,56,2119,DOORDASH,Scheduled Express Delivery ,1,Active Monitoring,Recovering,Store Focus,,91.50%,82%,8.5,90.50%,100.00%,82.40%,91.30%
451,56,2119,DOORDASH,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,,87.00%,88%,8.2,89.30%,88.70%,85.00%,85.60%
451,56,2280,DOORDASH,Scheduled Express Delivery ,2,Active Monitoring,Degrading,Store Focus,,86.40%,89%,10.7,83.30%,92.90%,75.00%,87.50%
451,56,2280,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,,83.60%,92%,7.6,80.60%,88.80%,80.80%,83.60%
451,56,5435,DOORDASH,Scheduled Standard Delivery,16,Executive Review,Recovering,Driver Supply Focus,,92.10%,93%,8.2,95.10%,94.20%,91.20%,89.00%
455,56,1988,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,,86.00%,69%,15.4,87.60%,92.30%,76.60%,87.60%
455,56,3587,DOORDASH,Scheduled Standard Delivery,20,Executive Review,Recovering,Store Focus,,84.30%,58%,14,90.60%,97.10%,82.40%,68.80%
457,56,2537,DOORDASH,Scheduled Standard Delivery,8,Executive Review,Recovering,Store Focus,,90.10%,66%,8.5,90.80%,91.70%,88.70%,89.20%
468,56,2477,SPARK,Scheduled Standard Delivery,12,Executive Review,Recovering,Store Focus,,91.70%,81%,7.3,94.60%,97.40%,90.50%,84.30%
512,61,2486,DOORDASH,Scheduled Express Delivery ,20,Executive Review,Degrading,Store Focus,,39.70%,72%,8.6,33.30%,35.30%,50.00%,41.40%
512,61,3023,POINTPICKUP,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,,88.30%,87%,8.8,86.60%,91.20%,91.20%,84.20%
217,21,2426,DOORDASH,Scheduled Standard Delivery,29,Executive Review,Recovering,Store Focus,,88.00%,77%,8.2,94.70%,90.30%,77.50%,89.90%
217,21,2426,SPARK,Scheduled Standard Delivery,21,Executive Review,Recovering,Store Focus,,86.70%,75%,5.8,96.70%,91.20%,73.20%,87.60%
217,21,2471,SPARK,Scheduled Standard Delivery,12,Executive Review,Recovering,Driver Supply Focus,,92.60%,93%,5.4,100.00%,100.00%,85.20%,88.30%
217,21,3812,DOORDASH,Scheduled Standard Delivery,13,Executive Review,Recovering,Driver Supply Focus,,93.10%,92%,7.3,96.20%,87.90%,94.80%,93.40%
219,21,3447,DOORDASH,Scheduled Standard Delivery,41,Executive Review,Degrading,Store Focus,,74.90%,75%,13.7,72.90%,73.20%,79.50%,74.80%
219,21,3447,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,,70.50%,79%,9.7,57.20%,73.30%,76.10%,77.70%
219,21,3580,UBER,Scheduled Standard Delivery,6,At Risk,Degrading,Driver Supply Focus,,84.10%,97%,8.7,85.30%,86.20%,82.50%,82.20%
221,21,1407,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Driver Supply Focus,,91.40%,90%,6.2,90.50%,92.90%,95.30%,87.60%
221,21,1407,UBER,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,,82.60%,88%,10,73.90%,83.30%,83.10%,83.70%
223,21,3783,SPARK,Scheduled Standard Delivery,18,Executive Review,Degrading,Store Focus,,83.20%,84%,7.2,82.60%,82.10%,86.60%,82.60%
223,21,3783,UBER,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,,89.50%,85%,10.1,84.70%,92.10%,87.20%,93.30%
225,21,1443,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Driver Supply Focus,,91.50%,99%,4,88.60%,94.80%,97.50%,88.10%
225,21,1510,DOORDASH,Scheduled Standard Delivery,12,Executive Review,Recovering,Driver Supply Focus,,89.00%,91%,7.1,93.60%,92.90%,83.20%,87.10%
225,21,1510,SPARK,Scheduled Standard Delivery,15,Executive Review,Recovering,Driver Supply Focus,,88.60%,91%,5.4,92.30%,95.80%,86.50%,77.00%
225,21,2250,DOORDASH,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,,82.00%,85%,9.8,80.90%,86.90%,82.00%,78.90%
225,21,2250,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,,78.90%,86%,7.6,80.00%,78.00%,83.50%,74.20%
225,21,2447,SPARK,Scheduled Standard Delivery,22,Executive Review,Recovering,Driver Supply Focus,,90.30%,97%,7.4,92.70%,93.10%,90.00%,84.30%
225,21,3749,DOORDASH,Scheduled Standard Delivery,8,Executive Review,Degrading,Driver Supply Focus,,87.40%,94%,5.2,87.90%,91.10%,85.70%,85.70%
225,21,3749,SPARK,Scheduled Standard Delivery,18,Executive Review,Degrading,Driver Supply Focus,,87.10%,94%,4,82.70%,89.40%,90.50%,90.60%
225,21,4609,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Driver Supply Focus,,91.10%,97%,5.7,96.20%,92.30%,89.10%,88.30%
239,21,2388,POINTPICKUP,Scheduled Express Delivery ,3,Active Monitoring,-,Driver Supply Focus,,66.70%,100%,5.3,,100.00%,50.00%,66.70%
246,21,1547,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Driver Supply Focus,,93.50%,94%,5.3,95.50%,94.70%,89.10%,94.90%
246,21,1734,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,,86.90%,83%,6.3,84.80%,86.80%,90.50%,86.00%
247,21,1329,POINTPICKUP,Scheduled Express Delivery ,7,Executive Review,Recovering,Store Focus,,94.10%,88%,4.9,100.00%,100.00%,100.00%,50.00%
247,21,1962,POINTPICKUP,Scheduled Express Delivery ,14,Executive Review,Recovering,Driver Supply Focus,,87.30%,95%,7.8,93.90%,88.20%,82.10%,83.90%
247,21,1962,POINTPICKUP,Scheduled Standard Delivery,16,Executive Review,Recovering,Driver Supply Focus,,87.20%,97%,6,91.50%,88.00%,88.40%,84.00%
248,21,1570,POINTPICKUP,Scheduled Express Delivery ,6,At Risk,Recovering,Driver Supply Focus,,95.80%,99%,5.7,100.00%,100.00%,88.60%,96.80%
248,21,1709,POINTPICKUP,Scheduled Express Delivery ,11,Executive Review,Recovering,Driver Supply Focus,,81.30%,94%,5.9,92.30%,63.60%,70.00%,92.90%
248,21,2311,POINTPICKUP,Scheduled Express Delivery ,11,Executive Review,Degrading,Driver Supply Focus,,77.10%,96%,4.3,70.00%,81.80%,77.80%,80.00%
376,47,1492,SPARK,Scheduled Standard Delivery,18,Executive Review,Recovering,Store Focus,,86.90%,78%,7.8,95.90%,90.30%,79.10%,82.10%
376,47,3313,DOORDASH,Scheduled Standard Delivery,15,Executive Review,Recovering,Store Focus,,78.90%,70%,7.6,93.80%,87.40%,69.70%,69.00%
376,47,3313,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,,76.90%,72%,6.2,85.10%,85.20%,57.50%,78.20%
