Store,System Modular Capacity,Total Inventory,Total Replenishable Inventory,Tires on Demand ,Non Modular Tires,L52 Avg Units,4 Tire Instock,Total Valid,Total Traited,
1,1320,1051,1003,29,17, 123 ,82.8%,170,171,
2,855,912,851,11,48, 123 ,85.7%,137,137,
3,700,792,727,39,24, 110 ,76.1%,109,109,
4,780,1201,1109,60,30, 107 ,91.7%,131,131,
5,780,984,827,29,126, 135 ,79.5%,143,143,
7,1320,1051,1004,7,38, 102 ,86.6%,164,164,
8,780,899,874,19,4, 115 ,93.6%,121,122,
9,780,779,734,23,20, 101 ,81.9%,123,123,
10,662,1028,805,120,101, 111 ,92.2%,111,111,
11,855,1034,985,26,21, 150 ,92.4%,140,141,
12,855,866,834,13,17, 100 ,88.6%,136,136,
13,700,738,671,42,23, 75 ,88.8%,103,103,
14,662,801,711,59,29, 93 ,91.5%,102,102,
15,1000,1108,1014,54,38, 123 ,93.9%,143,143,
16,780,818,791,17,8, 111 ,82.9%,126,126,
17,915,911,891,6,12, 105 ,83.6%,142,142,
18,400,442,413,13,14, 45 ,80.3%,76,76,
19,780,842,819,9,12, 101 ,91.3%,122,122,
20,700,832,790,19,21, 114 ,84.3%,111,111,
21,1320,1263,1143,73,45, 167 ,86.4%,166,166,
22,780,871,848,12,9, 110 ,87.2%,130,130,
23,1120,1143,1096,4,41, 143 ,92.0%,158,158,
24,780,893,749,64,78, 80 ,84.6%,117,117,
25,1320,1047,1023,18,4, 109 ,85.3%,167,167,
26,855,956,806,106,42, 139 ,78.9%,139,139,
28,1320,1122,1038,41,41, 100 ,91.4%,170,170,
29,780,894,816,20,56, 106 ,86.0%,133,133,
30,1200,953,932,10,9, 81 ,92.0%,159,159,
31,915,1047,1003,22,20, 124 ,91.1%,142,142,
32,855,801,722,50,27, 52 ,92.8%,121,121,
33,400,543,469,31,41, 56 ,89.5%,75,75,
34,855,917,793,60,62, 80 ,89.1%,125,125,
35,1320,1147,1092,34,19, 130 ,88.4%,169,169,
36,1000,1080,975,61,42, 111 ,89.7%,154,154,
37,855,783,767,10,4, 71 ,89.1%,125,125,
39,1320,1092,973,62,55, 81 ,83.8%,163,163,
40,915,810,777,23,8, 72 ,87.2%,138,138,
41,915,843,802,16,23, 76 ,84.8%,141,141,
43,855,892,841,28,21, 92 ,87.1%,136,136,
45,855,986,972,6,6, 116 ,88.2%,142,142,
46,498,820,667,96,55, 117 ,92.3%,88,88,
47,1320,1172,1105,43,22, 114 ,91.1%,164,164,
48,780,831,788,18,23, 87 ,90.7%,125,125,
52,1320,1177,1142,11,22, 129 ,92.3%,166,166,
54,915,966,919,28,17, 118 ,88.8%,141,141,
57,400,500,420,47,31, 41 ,91.9%,73,73,
58,1320,1433,1338,57,36, 284 ,84.1%,172,173,
59,855,910,830,51,27, 105 ,83.3%,135,135,
60,855,921,881,25,13, 90 ,92.1%,137,137,
61,1000,1217,1177,19,19, 143 ,93.9%,159,159,
62,616,672,574,26,70, 93 ,72.4%,103,103,
63,662,643,623,7,11, 57 ,84.5%,99,99,
64,915,785,725,33,25, 67 ,83.6%,132,132,
65,855,1001,952,37,10, 112 ,91.7%,129,129,
66,1200,1165,1122,22,19, 155 ,89.0%,160,161,
67,1320,880,848,17,13, 91 ,79.9%,151,151,
68,616,686,593,66,25, 63 ,92.0%,100,100,
69,1000,940,890,31,17, 113 ,84.7%,140,140,
70,915,1027,860,108,57, 157 ,78.2%,144,144,
71,780,765,733,9,21, 83 ,81.0%,122,123,
72,855,979,928,26,23, 111 ,97.8%,136,136,
73,915,901,831,55,13, 59 ,89.9%,134,134,
75,616,769,719,29,19, 98 ,92.3%,102,102,
76,550,679,598,58,21, 55 ,93.5%,93,93,
77,1320,1065,997,12,54, 103 ,88.2%,165,165,
78,1320,1023,978,14,29, 88 ,84.1%,161,161,
79,616,734,634,51,47, 95 ,85.6%,100,100,
80,855,948,880,46,20, 88 ,88.5%,136,136,
83,1320,918,836,21,59, 53 ,91.6%,143,143,
85,780,1005,827,91,85, 101 ,91.0%,131,131,
86,1120,1083,926,106,49, 77 ,91.0%,151,151,
87,498,610,553,32,23, 78 ,94.0%,82,82,
88,662,719,693,21,3, 87 ,89.6%,103,103,
89,1200,1220,1113,78,27, 130 ,82.2%,159,159,
90,780,936,825,69,40, 110 ,89.2%,126,126,
91,1120,1021,950,43,26, 99 ,82.4%,155,156,
93,1320,1136,1027,58,49, 120 ,83.6%,167,168,
94,616,703,655,25,21, 110 ,77.5%,109,110,
95,1320,1047,965,66,14, 101 ,91.4%,161,161,
96,915,872,828,30,12, 82 ,90.6%,134,134,
98,1320,964,871,43,48, 86 ,83.1%,157,157,
100,1320,1107,1006,54,45, 179 ,81.0%,170,171,
101,1120,1265,1109,97,57, 161 ,88.1%,156,156,
103,1320,1190,1140,40,8, 124 ,93.0%,167,167,
104,1320,1067,1002,37,26, 128 ,78.0%,166,166,
105,915,1192,1150,24,16, 165 ,90.7%,146,146,
107,1320,1006,974,4,26, 104 ,87.0%,161,161,
108,855,901,849,28,22, 79 ,89.9%,134,134,
109,662,767,705,42,18, 118 ,84.8%,108,108,
110,1000,940,804,49,85, 94 ,90.5%,134,134,
111,616,659,582,44,31, 59 ,85.7%,96,96,
112,1320,1237,1203,16,16, 206 ,85.4%,168,168,
113,1320,1130,1119,6,3, 123 ,87.8%,168,168,
118,780,805,768,23,12, 103 ,84.4%,125,125,
119,915,784,719,40,23, 136 ,66.9%,145,146,
120,1320,1013,901,54,56, 82 ,79.2%,158,158,
121,855,968,925,18,23, 106 ,90.1%,139,139,
123,498,641,618,7,14, 74 ,95.7%,90,90,
124,780,902,810,51,39, 98 ,89.1%,128,128,
125,662,838,742,57,37, 110 ,87.7%,113,113,
127,1320,977,909,42,24, 106 ,78.7%,165,166,
128,616,673,598,36,37, 57 ,85.4%,103,103,
129,855,1112,891,138,81, 126 ,82.4%,144,144,
130,1120,1042,976,28,36, 105 ,88.8%,157,157,
131,915,774,705,23,44, 59 ,85.2%,124,124,
135,1320,1165,1026,84,53, 117 ,86.3%,164,164,
137,915,1069,1009,29,29, 105 ,91.8%,144,144,
138,1320,1128,1000,58,68, 86 ,83.5%,167,167,
139,1320,1009,933,46,28, 69 ,94.7%,148,148,
140,1320,1012,987,10,13, 78 ,92.6%,159,159,
141,662,868,810,26,30, 118 ,88.4%,110,111,
143,855,849,779,21,47, 72 ,89.5%,130,130,
144,1320,1240,1094,76,68, 152 ,80.7%,173,173,
147,915,1026,923,44,57, 83 ,95.0%,136,136,
148,915,964,881,58,23, 132 ,83.0%,143,143,
150,700,772,688,45,37, 77 ,87.9%,113,113,
151,1000,997,957,19,19, 106 ,89.4%,147,147,
152,1200,1064,998,22,42, 85 ,93.0%,153,153,
153,780,829,780,22,25, 104 ,91.0%,120,120,
154,1000,941,800,74,65, 74 ,84.9%,142,142,
155,662,705,653,26,24, 95 ,86.0%,105,105,
157,1000,1142,1032,72,36, 120 ,88.1%,157,157,
159,915,917,826,52,37, 72 ,89.2%,135,135,
160,1120,1101,1013,44,42, 125 ,86.4%,151,151,
163,915,1056,1015,23,16, 102 ,94.2%,135,135,
164,1320,1174,1120,28,24, 125 ,91.5%,164,164,
165,662,613,568,22,21, 41 ,94.8%,93,93,
167,915,837,794,18,23, 65 ,84.8%,131,131,
168,1320,882,824,22,34, 58 ,84.6%,148,148,
170,1000,1176,1093,44,37, 144 ,92.8%,149,149,
171,915,787,707,45,33, 80 ,86.7%,127,128,
172,1320,1225,1168,27,28, 154 ,80.0%,171,171,
174,780,1197,1130,21,44, 93 ,94.4%,121,121,
175,780,878,847,17,12, 88 ,90.6%,125,125,
177,662,855,699,109,45, 129 ,83.2%,112,112,
179,1320,1013,941,36,34, 109 ,80.9%,169,169,
180,780,724,656,41,25, 53 ,92.1%,111,111,
181,1320,1021,990,7,22, 87 ,91.4%,159,159,
182,915,1197,1069,52,74, 141 ,93.5%,136,136,
184,1000,1229,1124,70,33, 131 ,93.7%,154,154,
185,1120,1070,1026,24,18, 92 ,89.6%,150,150,
186,1320,1107,1027,50,28, 101 ,88.4%,168,168,
188,855,915,869,13,31, 123 ,83.8%,133,133,
189,1120,1020,955,33,30, 97 ,87.8%,153,153,
190,915,979,849,96,32, 121 ,85.2%,140,140,
192,1320,1265,1189,45,29, 144 ,84.9%,169,169,
194,915,791,689,61,39, 75 ,85.8%,125,125,
195,1320,1132,1028,48,54, 80 ,88.2%,159,159,
196,915,954,885,41,26, 101 ,88.8%,141,141,
197,915,955,888,35,30, 117 ,88.9%,143,143,
198,915,829,725,63,39, 69 ,84.1%,135,135,
199,1320,1101,1007,44,48, 61 ,89.3%,156,156,
200,1320,1357,1331,15,9, 185 ,82.7%,170,170,
201,1320,1283,1200,41,40, 127 ,92.9%,167,167,
202,1000,836,806,15,13, 67 ,92.2%,128,128,
204,1200,1058,1004,24,28, 136 ,81.8%,161,161,
205,855,842,821,13,6, 111 ,88.1%,133,133,
206,915,918,858,19,39, 83 ,92.6%,132,132,
211,550,647,580,27,38, 55 ,89.2%,90,90,
212,662,638,567,27,42, 51 ,90.4%,102,102,
213,662,818,719,43,54, 100 ,88.5%,109,109,
214,1000,1003,919,34,48, 96 ,93.7%,139,139,
216,1320,1119,1065,25,27, 145 ,88.6%,171,171,
217,780,772,721,29,20, 76 ,89.7%,116,116,
218,616,615,526,57,30, 67 ,83.7%,96,97,
219,1120,971,892,50,27, 115 ,79.9%,155,155,
220,855,894,821,32,39, 75 ,91.4%,125,125,
221,616,670,629,10,29, 60 ,93.5%,104,104,
222,662,710,633,36,39, 54 ,94.9%,98,98,
224,662,625,584,9,30, 68 ,83.2%,103,103,
226,550,571,522,27,20, 60 ,91.1%,88,88,
227,662,630,605,13,10, 83 ,88.8%,103,103,
228,855,860,823,13,22, 73 ,93.2%,128,128,
231,1000,1137,1048,52,35, 119 ,96.7%,148,148,
234,1320,1098,1005,60,31, 99 ,86.0%,168,168,
237,1000,1077,1024,41,10, 135 ,86.9%,152,152,
238,662,739,629,53,55, 106 ,84.5%,107,107,
243,1000,1014,923,54,35, 91 ,84.4%,150,150,
246,915,774,730,14,28, 44 ,91.3%,123,123,
248,1200,1115,1004,60,49, 89 ,92.5%,155,155,
249,1320,1099,1043,17,37, 76 ,91.2%,166,166,
251,915,916,849,26,39, 107 ,89.4%,137,137,
253,780,837,787,37,11, 93 ,92.1%,123,123,
254,616,618,576,23,17, 43 ,90.0%,97,97,
256,662,776,711,30,33, 106 ,82.0%,108,108,
258,1120,1179,1088,34,55, 134 ,90.4%,153,153,
259,780,1000,798,118,82, 70 ,96.2%,126,126,
260,616,830,618,140,70, 78 ,90.0%,98,98,
261,1320,1073,1032,21,18, 145 ,83.6%,167,168,
262,1320,1037,949,41,45, 92 ,87.5%,164,164,
264,1120,1420,1311,71,36, 196 ,92.2%,163,164,
265,780,742,698,26,16, 68 ,86.9%,119,119,
266,855,739,638,51,48, 53 ,87.3%,109,109,
267,700,743,699,19,23, 77 ,93.6%,107,107,
268,1320,1261,1146,68,45, 137 ,87.4%,171,171,
269,700,791,683,66,40, 84 ,89.5%,102,102,
272,1320,1173,1071,39,61, 103 ,89.2%,164,164,
275,915,897,862,15,18, 85 ,92.2%,137,137,
277,780,825,792,19,12, 76 ,89.6%,123,123,
278,700,759,708,24,25, 79 ,94.8%,112,112,
282,700,725,649,35,39, 87 ,84.3%,111,111,
284,700,747,689,37,19, 73 ,98.0%,100,100,
285,1000,1011,969,21,19, 125 ,91.8%,143,143,
286,1200,882,819,24,37, 66 ,83.2%,146,146,
287,1320,1146,1049,32,63, 162 ,82.4%,166,166,
288,915,857,817,9,29, 71 ,90.8%,127,127,
290,400,486,429,16,39, 56 ,87.0%,74,74,
292,498,546,478,35,31, 59 ,86.7%,79,79,
294,700,689,622,33,32, 68 ,88.3%,108,108,
295,915,914,867,24,21, 92 ,87.1%,135,135,
297,915,883,808,41,32, 93 ,91.1%,131,131,
298,915,812,727,47,36, 84 ,88.5%,128,128,
299,1000,1095,1052,17,24, 157 ,94.9%,153,153,
300,780,913,772,72,67, 96 ,88.0%,123,123,
301,1000,948,863,48,35, 83 ,91.0%,141,141,
302,1320,1046,1007,13,24, 95 ,87.6%,166,166,
304,1320,1051,1015,27,7, 109 ,85.5%,164,164,
306,915,791,675,58,56, 86 ,79.3%,137,137,
307,662,702,664,5,31, 79 ,90.7%,104,104,
308,1320,1028,996,10,20, 112 ,87.0%,165,166,
309,780,813,762,27,22, 81 ,91.7%,118,118,
310,1000,1140,1095,23,20, 135 ,90.1%,147,147,
312,915,834,783,20,29, 74 ,88.8%,130,130,
313,662,680,618,40,20, 68 ,88.0%,97,97,
314,1000,944,899,19,24, 119 ,87.8%,144,144,
315,662,722,594,82,44, 79 ,85.3%,106,106,
316,616,652,530,70,50, 47 ,90.8%,95,95,
317,1120,941,858,39,42, 77 ,84.2%,148,148,
318,700,785,717,28,38, 90 ,92.8%,108,109,
319,1000,950,906,21,21, 96 ,84.7%,146,146,
320,498,397,295,53,47, 18 ,81.0%,57,57,
321,915,846,793,17,34, 65 ,85.4%,133,133,
322,780,859,813,24,20, 104 ,91.3%,122,122,
324,1200,991,901,48,40, 61 ,94.0%,147,147,
325,1200,1125,1032,32,59, 85 ,94.4%,158,158,
326,662,638,578,28,30, 43 ,92.9%,97,97,
328,662,646,582,46,16, 70 ,90.2%,98,98,
329,616,619,562,28,27, 67 ,88.2%,92,92,
330,855,683,624,11,46, 41 ,88.8%,103,103,
331,915,899,838,41,18, 96 ,93.5%,135,135,
332,780,792,665,70,55, 67 ,88.0%,115,115,
333,780,894,844,20,28, 115 ,89.3%,127,127,
335,915,914,840,43,29, 119 ,83.1%,145,145,
338,498,541,509,10,20, 50 ,92.5%,76,76,
340,855,940,884,35,19, 107 ,86.9%,133,133,
342,1320,949,899,20,28, 76 ,89.5%,151,151,
343,616,817,690,79,46, 86 ,90.4%,102,102,
344,1320,1065,971,36,56, 69 ,91.4%,159,159,
345,616,715,665,21,27, 90 ,97.1%,98,98,
347,1320,959,863,52,42, 81 ,92.5%,145,145,
348,616,611,565,23,21, 68 ,91.9%,98,98,
350,915,823,775,15,31, 54 ,88.5%,135,135,
351,1000,750,720,16,12, 57 ,87.8%,121,121,
353,1000,1059,1004,13,40, 69 ,89.0%,151,151,
355,1200,1058,958,60,38, 107 ,83.6%,156,156,
356,855,970,849,46,73, 84 ,92.9%,138,138,
358,915,952,910,27,13, 102 ,94.2%,136,136,
359,662,703,610,46,45, 92 ,83.3%,108,108,
360,1320,1135,1085,25,23, 92 ,93.7%,155,155,
361,1320,1233,1147,41,43, 150 ,88.4%,169,169,
363,1320,1012,983,22,5, 102 ,87.2%,161,161,
364,1320,1140,1113,4,21, 105 ,97.6%,163,163,
365,915,917,851,35,29, 101 ,90.1%,137,137,
366,662,715,632,40,41, 99 ,84.2%,100,100,
368,1320,1139,1068,49,20, 87 ,95.2%,163,163,
369,1120,1044,990,35,17, 83 ,90.9%,160,160,
371,662,694,644,25,23, 75 ,82.0%,107,107,
372,700,899,777,77,43, 120 ,88.1%,122,122,
374,915,816,752,27,35, 51 ,94.3%,119,119,
376,498,688,548,76,62, 67 ,88.5%,84,84,
379,915,928,852,44,30, 94 ,87.5%,141,141,
381,498,541,497,15,27, 72 ,84.7%,82,82,
382,1120,1054,983,40,29, 128 ,89.7%,151,151,
383,1320,1073,1030,14,27, 98 ,92.1%,160,160,
384,1320,1023,993,8,20, 82 ,93.7%,155,155,
385,662,568,444,48,74, 30 ,85.1%,83,83,
386,498,616,566,20,28, 67 ,88.9%,87,87,
388,1320,1126,1084,26,14, 149 ,87.1%,168,168,
391,780,829,796,16,15, 114 ,81.1%,124,124,
393,1320,1054,1021,23,8, 146 ,76.8%,168,168,
394,1120,886,853,24,7, 96 ,80.4%,154,154,
395,1120,897,800,42,53, 96 ,80.4%,141,141,
396,616,567,510,14,41, 59 ,75.3%,95,95,
397,855,804,714,25,63, 86 ,78.0%,130,130,
398,780,762,730,15,15, 61 ,93.9%,111,111,
399,855,970,868,8,92, 69 ,93.2%,144,145,
400,780,880,779,44,55, 106 ,95.1%,118,118,
402,1320,1171,1103,16,50, 114 ,95.2%,163,163,
403,662,618,548,28,40, 63 ,80.6%,101,101,
404,662,664,587,48,27, 85 ,82.7%,102,102,
405,855,961,886,35,38, 92 ,92.6%,133,133,
406,700,759,669,58,30, 78 ,87.5%,104,104,
407,662,687,621,32,32, 100 ,75.9%,105,105,
408,1320,1138,1051,42,43, 77 ,91.3%,157,157,
410,662,724,645,33,44, 96 ,82.4%,105,105,
412,780,798,765,10,21, 78 ,91.5%,126,126,
413,915,774,688,37,47, 49 ,94.9%,114,114,
414,1320,1140,1117,9,12, 105 ,90.3%,161,161,
415,915,875,832,15,26, 77 ,90.6%,125,125,
417,915,932,879,17,34, 104 ,82.4%,144,144,
419,498,577,514,36,25, 49 ,92.6%,90,90,
420,662,830,784,27,17, 101 ,85.8%,102,102,
421,915,1012,911,49,50, 74 ,90.3%,141,141,
422,1320,957,889,30,36, 69 ,92.1%,149,149,
423,1320,1095,1051,19,23, 126 ,82.7%,169,169,
424,662,717,695,9,11, 99 ,84.1%,111,111,
426,700,766,687,29,48, 83 ,87.4%,101,101,
427,915,912,857,23,30, 98 ,92.0%,134,134,
428,662,808,696,48,62, 75 ,85.6%,109,109,
429,915,832,761,31,38, 84 ,86.3%,130,130,
430,616,540,479,33,26, 43 ,85.1%,86,86,
431,498,580,510,32,36, 59 ,89.4%,83,83,
432,616,625,590,18,15, 77 ,83.3%,100,100,
433,915,883,761,90,30, 81 ,90.0%,128,128,
434,616,729,680,23,24, 80 ,93.1%,100,100,
435,1000,1020,960,22,36, 106 ,87.9%,154,154,
437,1200,1072,933,96,41, 89 ,87.5%,156,156,
440,1320,921,835,22,62, 75 ,88.0%,138,138,
442,662,769,636,72,59, 73 ,85.2%,111,111,
443,1000,895,797,46,50, 50 ,84.3%,130,130,
445,1320,1160,1096,28,34, 116 ,93.7%,170,170,
447,1320,1379,1316,40,21, 202 ,82.6%,163,163,
448,700,582,544,22,14, 44 ,91.0%,98,98,
449,915,836,749,33,52, 55 ,93.7%,126,126,
450,1320,898,869,11,16, 77 ,84.0%,152,152,
451,1320,978,946,9,21, 103 ,87.3%,163,163,
452,1320,1029,966,26,35, 121 ,84.2%,156,156,
454,1200,997,941,12,42, 71 ,89.8%,155,155,
456,1200,1121,1025,35,59, 128 ,87.6%,152,152,
457,498,530,486,27,15, 59 ,84.1%,85,85,
458,1320,1048,1016,5,25, 87 ,85.5%,155,155,
459,1320,1097,960,49,86, 94 ,85.7%,164,164,
461,1320,1031,960,24,45, 106 ,84.4%,157,157,
462,855,943,899,29,13, 81 ,96.4%,134,134,
463,1320,1021,976,16,27, 108 ,85.1%,157,157,
464,915,923,870,15,36, 94 ,84.3%,130,130,
467,855,916,818,59,37, 76 ,81.5%,134,134,
468,1320,929,851,19,57, 65 ,87.3%,155,155,
469,780,902,807,53,40, 81 ,96.7%,119,119,
470,700,679,641,13,23, 78 ,89.3%,110,110,
471,662,742,679,29,32, 70 ,94.4%,107,107,
472,616,716,663,23,28, 78 ,85.7%,103,103,
473,498,545,480,44,19, 43 ,91.6%,80,80,
475,1000,956,818,23,113, 56 ,93.8%,129,129,
476,1320,1137,1023,47,65, 87 ,91.7%,153,153,
477,915,794,724,37,31, 58 ,90.2%,121,122,
479,915,1039,991,27,19, 140 ,88.7%,146,146,
481,1000,908,846,34,26, 78 ,86.8%,140,140,
483,662,743,606,55,80, 65 ,85.4%,101,101,
484,915,804,757,16,29, 109 ,85.3%,133,133,
486,1320,1175,1132,24,17, 132 ,90.6%,166,166,
489,855,996,849,84,61, 117 ,90.3%,130,130,
491,855,819,778,25,14, 98 ,84.8%,135,135,
492,616,831,768,24,37, 58 ,94.3%,104,104,
493,915,813,780,11,20, 73 ,89.6%,122,122,
494,915,874,802,35,35, 77 ,89.6%,130,130,
495,1320,1225,1157,41,25, 164 ,84.7%,166,166,
497,498,596,532,36,26, 82 ,93.9%,81,81,
499,1320,1026,973,26,25, 79 ,86.3%,157,157,
500,1320,1240,1034,149,55, 129 ,88.3%,160,160,
501,1320,1171,1087,52,30, 147 ,85.2%,165,165,
502,1000,889,843,24,20, 77 ,87.5%,132,132,
504,780,706,651,25,28, 61 ,88.6%,120,120,
505,1120,1173,1001,114,56, 115 ,90.6%,145,145,
506,855,712,680,13,17, 48 ,88.3%,119,119,
507,1200,1068,1023,27,16, 117 ,86.7%,161,161,
508,1000,973,863,60,48, 81 ,86.7%,139,139,
510,780,705,645,39,19, 84 ,83.9%,122,122,
511,1320,1285,1171,42,70, 126 ,90.4%,152,152,
512,1320,1060,985,35,38, 106 ,83.0%,157,157,
513,780,973,919,27,25, 136 ,85.1%,130,130,
514,550,743,620,62,59, 61 ,90.3%,92,92,
515,550,895,813,49,31, 154 ,93.2%,101,101,
516,915,901,866,16,17, 79 ,90.3%,141,141,
517,1120,948,902,28,16, 63 ,90.0%,137,137,
518,1200,1150,1069,57,22, 160 ,87.3%,161,161,
519,855,745,684,33,26, 53 ,93.0%,112,112,
520,1320,1005,923,41,39, 94 ,84.1%,155,155,
521,662,741,520,147,72, 59 ,88.5%,92,92,
522,915,712,674,11,25, 59 ,88.4%,127,127,
527,780,647,580,19,46, 49 ,84.2%,111,111,
528,662,678,567,81,28, 128 ,78.8%,110,110,
529,855,691,671,10,8, 64 ,88.1%,114,114,
530,616,883,708,103,70, 53 ,90.9%,99,99,
531,1320,1097,1043,33,19, 123 ,91.5%,160,160,
532,915,964,866,54,42, 90 ,86.5%,137,137,
533,616,703,686,5,10, 93 ,97.1%,103,103,
535,780,790,747,24,17, 70 ,90.9%,117,117,
536,1000,1053,1018,19,14, 117 ,88.2%,149,149,
537,780,991,928,24,37, 113 ,87.5%,133,133,
539,780,843,768,36,37, 74 ,89.6%,122,122,
540,1320,1205,1163,20,20, 116 ,97.6%,164,164,
541,1000,1060,995,55,8, 127 ,94.1%,149,149,
542,1320,1105,1053,22,28, 145 ,89.1%,161,164,
543,915,1064,1011,27,24, 130 ,91.9%,145,145,
544,1320,1277,1181,35,59, 93 ,95.3%,165,165,
546,915,953,870,26,55, 88 ,96.9%,129,129,
548,1320,1090,852,126,110, 65 ,93.4%,150,150,
549,1120,1129,989,67,71, 72 ,92.8%,150,150,
551,1320,1353,1295,35,21, 160 ,91.3%,168,168,
553,780,954,827,79,46, 101 ,87.6%,125,125,
554,1120,1009,962,21,24, 171 ,77.6%,148,148,
555,1320,1105,1020,24,59, 129 ,81.5%,158,158,
556,780,954,764,109,79, 117 ,79.5%,129,129,
557,780,716,683,17,14, 65 ,86.6%,115,115,
558,855,1024,983,23,16, 160 ,88.2%,140,140,
559,700,919,832,42,43, 119 ,92.3%,114,114,
560,915,888,847,14,25, 104 ,83.1%,144,144,
562,662,776,654,56,64, 68 ,91.9%,109,109,
563,1320,1243,1173,43,25, 141 ,86.6%,169,169,
564,498,618,566,23,27, 64 ,95.3%,85,85,
565,1120,1157,1087,41,27, 118 ,90.3%,150,150,
566,1320,1070,986,40,42, 72 ,86.4%,160,160,
571,780,853,823,9,19, 94 ,88.7%,130,130,
572,1200,1006,974,12,18, 72 ,92.8%,150,150,
573,855,974,831,101,40, 105 ,91.7%,131,131,
575,855,966,826,88,50, 69 ,90.6%,116,116,
576,616,719,661,30,26, 75 ,88.2%,101,101,
577,1320,984,924,13,45, 85 ,89.0%,161,161,
578,915,1310,1225,56,27, 235 ,82.6%,152,152,
579,550,633,559,30,42, 71 ,84.4%,88,88,
580,855,993,858,93,40, 119 ,87.9%,130,130,
581,700,759,671,33,53, 102 ,85.5%,114,114,
582,780,923,834,55,32, 135 ,81.3%,136,136,
583,550,552,505,19,26, 59 ,88.6%,87,87,
584,780,654,623,9,20, 86 ,74.2%,117,117,
585,915,959,740,117,100, 87 ,73.6%,128,128,
586,616,654,604,37,11, 109 ,78.1%,103,103,
587,1320,1041,986,28,25, 95 ,86.4%,159,159,
588,780,1006,825,94,85, 98 ,87.0%,120,120,
589,662,577,540,17,18, 79 ,83.5%,101,101,
590,662,723,705,5,11, 67 ,96.1%,102,102,
591,1320,958,896,14,46, 80 ,81.4%,160,160,
592,915,929,891,21,15, 82 ,89.5%,139,139,
593,498,650,434,160,54, 68 ,78.6%,82,82,
594,662,725,669,10,44, 78 ,87.6%,96,96,
595,915,880,796,44,38, 106 ,81.7%,129,129,
598,1120,1075,1037,20,16, 152 ,84.0%,165,165,
599,1120,943,851,59,31, 118 ,73.5%,153,153,
600,1120,1070,1002,23,43, 94 ,89.0%,152,152,
601,616,702,653,27,20, 55 ,89.0%,97,97,
603,780,844,772,25,45, 105 ,84.5%,128,128,
604,1120,850,818,15,15, 114 ,74.7%,151,151,
605,780,894,805,30,57, 73 ,83.9%,117,117,
608,550,705,615,53,35, 90 ,84.7%,95,95,
609,780,706,676,15,13, 103 ,78.8%,114,114,
610,662,603,524,61,16, 87 ,69.8%,102,102,
611,855,795,756,17,20, 54 ,95.0%,116,116,
612,1200,891,867,18,4, 59 ,90.3%,151,151,
613,1000,863,824,26,11, 80 ,87.1%,143,143,
614,550,660,588,49,21, 124 ,85.7%,88,88,
615,855,817,770,22,23, 89 ,90.3%,130,130,
616,700,812,729,31,50, 72 ,89.0%,106,106,
619,855,861,801,30,28, 73 ,91.4%,126,126,
620,1320,957,896,32,27, 77 ,83.7%,149,150,
622,616,733,678,29,24, 54 ,90.6%,95,95,
623,915,943,871,44,26, 133 ,84.4%,144,144,
624,1000,1207,1069,50,86, 98 ,90.1%,148,148,
627,915,912,843,30,37, 94 ,84.7%,140,140,
628,616,741,619,70,50, 72 ,85.6%,95,95,
630,1320,1075,1026,27,20, 111 ,81.8%,166,166,
633,662,564,536,13,13, 58 ,74.5%,101,101,
634,550,916,840,40,34, 111 ,88.2%,90,90,
635,1320,1045,940,55,48, 106 ,80.6%,166,166,
636,915,763,700,25,36, 66 ,77.5%,134,134,
637,1320,1076,990,45,39, 90 ,86.3%,165,165,
638,1000,845,807,9,27, 89 ,81.6%,138,138,
639,855,669,623,26,18, 111 ,67.4%,126,126,
640,616,611,563,27,19, 92 ,75.5%,101,101,
641,662,711,603,54,52, 51 ,85.6%,103,103,
642,855,999,944,26,27, 115 ,89.1%,137,137,
643,662,619,523,38,56, 42 ,79.2%,103,103,
644,550,497,479,11,5, 64 ,81.2%,84,84,
645,780,823,750,38,33, 115 ,78.8%,134,134,
648,1000,760,627,84,47, 82 ,66.0%,143,143,
649,780,863,760,51,50, 71 ,87.6%,125,125,
651,855,926,833,13,78, 51 ,95.9%,120,120,
652,700,778,701,49,26, 119 ,82.3%,120,120,
653,780,954,909,23,20, 163 ,91.0%,129,129,
655,915,965,948,15,0, 122 ,82.4%,138,138,
656,915,905,877,8,18, 93 ,89.0%,135,135,
657,780,955,901,33,19, 160 ,90.7%,126,127,
658,855,737,671,33,31, 56 ,87.3%,115,115,
659,498,585,560,15,8, 87 ,87.2%,84,84,
660,780,750,725,10,13, 114 ,76.3%,132,132,
661,1320,991,923,28,38, 146 ,80.2%,163,163,
662,1320,1349,1270,60,17, 116 ,89.0%,169,169,
663,1320,1339,1201,90,46, 157 ,83.9%,170,171,
664,1320,1095,1053,22,18, 140 ,86.8%,170,170,
665,550,715,621,55,37, 107 ,80.6%,95,95,
667,915,1010,910,63,35, 122 ,86.9%,142,143,
668,915,986,960,12,12, 130 ,85.5%,137,137,
669,780,812,785,16,9, 94 ,88.6%,121,121,
670,1320,1171,1108,40,21, 156 ,85.7%,171,171,
671,662,646,609,17,18, 69 ,93.2%,100,100,
672,780,771,727,6,36, 84 ,82.7%,125,125,
673,1120,1030,970,32,26, 123 ,91.0%,153,153,
674,780,778,730,25,21, 86 ,84.8%,122,123,
