Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status, Status, Trend,Directional Focus,Max_WM_WK_ID,OTD* %,OTP* %,Dwell Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
2189,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Driver Supply Focus,202247,85.30%,96.49%,9,86.30%,79.40%,95.50%,89.00%
1900,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Driver Supply Focus,202247,82.24%,91.71%,8,77.50%,76.10%,85.90%,91.30%
2782,POINTPICKUP,Scheduled Express Delivery ,3,Active Monitoring,Degrading,Driver Supply Focus,202247,52.94%,91.46%,5,56.00%,44.00%,65.60%,40.00%
2831,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Driver Supply Focus,202247,84.16%,92.03%,7,79.20%,80.80%,90.80%,85.60%
3455,SPARK,Scheduled Express Delivery ,6,At Risk,Degrading,Driver Supply Focus,202247,81.82%,94.88%,10,78.70%,86.50%,88.90%,71.10%
3455,UBER,Scheduled Express Delivery ,2,Active Monitoring,Degrading,Driver Supply Focus,202247,87.30%,92.81%,10,89.20%,85.70%,86.50%,87.90%
3259,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Driver Supply Focus,202247,85.32%,97.59%,6,85.00%,86.00%,85.20%,84.60%
1627,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Driver Supply Focus,202247,90.33%,92.06%,9,74.20%,86.20%,93.70%,92.00%
4352,SPARK,Scheduled Standard Delivery,19,Executive Review,Degrading,Driver Supply Focus,202247,89.42%,95.90%,10,78.30%,100.00%,90.10%,88.60%
1538,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202247,78.02%,93.53%,7,70.80%,33.30%,77.80%,86.50%
2432,UBER,Scheduled Standard Delivery,9,Executive Review,Recovering,Driver Supply Focus,202247,100.00%,100.00%,3,100.00%,,,
2228,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Driver Supply Focus,202247,89.62%,94.80%,8,81.20%,90.60%,93.80%,92.60%
2683,SPARK,Scheduled Express Delivery ,7,Executive Review,-,Driver Supply Focus,202247,91.67%,91.67%,8,,100.00%,100.00%,80.00%
2683,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Driver Supply Focus,202247,87.25%,99.67%,6,85.50%,81.00%,92.60%,88.50%
2901,SPARK,Scheduled Express Delivery ,13,Executive Review,Degrading,Driver Supply Focus,202247,88.89%,100.00%,9,75.00%,100.00%,80.00%,100.00%
2660,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Driver Supply Focus,202247,79.62%,93.26%,7,85.50%,77.90%,80.60%,74.40%
2953,POINTPICKUP,Scheduled Express Delivery ,7,Executive Review,Degrading,Driver Supply Focus,202247,85.71%,91.80%,9,71.40%,75.00%,100.00%,83.30%
2013,POINTPICKUP,Scheduled Standard Delivery,12,Executive Review,-,Driver Supply Focus,202247,100.00%,100.00%,7,,,100.00%,100.00%
2202,ROADIE,Scheduled Express Delivery ,7,Executive Review,Recovering,Driver Supply Focus,202247,80.00%,92.31%,4,100.00%,0.00%,100.00%,50.00%
2369,SPARK,Scheduled Standard Delivery,23,Executive Review,Degrading,Driver Supply Focus,202247,83.46%,96.90%,8,75.20%,79.90%,87.80%,90.60%
2137,SPARK,Scheduled Standard Delivery,49,Executive Review,Degrading,Driver Supply Focus,202247,79.42%,96.11%,9,84.50%,79.50%,80.20%,74.40%
2137,UBER,Scheduled Standard Delivery,43,Executive Review,Degrading,Driver Supply Focus,202247,82.50%,92.68%,8,80.80%,85.70%,,
2247,SPARK,Scheduled Standard Delivery,19,Executive Review,Degrading,Driver Supply Focus,202247,90.07%,95.89%,10,78.70%,93.40%,97.00%,95.50%
3889,SPARK,Scheduled Standard Delivery,19,Executive Review,Degrading,Driver Supply Focus,202247,87.23%,96.48%,10,72.90%,90.00%,93.20%,92.40%
4564,POINTPICKUP,Scheduled Standard Delivery,5,At Risk,-,Driver Supply Focus,202247,100.00%,100.00%,3,,100.00%,,
2580,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Driver Supply Focus,202247,88.08%,93.72%,8,77.20%,93.60%,93.10%,89.70%
4273,UBER,Scheduled Standard Delivery,25,Executive Review,Recovering,Driver Supply Focus,202247,100.00%,100.00%,8,100.00%,,,
2000,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Driver Supply Focus,202247,90.32%,98.50%,6,82.90%,96.70%,89.70%,94.40%
3864,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202247,75.00%,96.55%,9,60.00%,87.50%,75.00%,71.40%
7009,POINTPICKUP,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202247,82.06%,96.38%,8,80.80%,89.10%,81.80%,77.80%
1452,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Driver Supply Focus,202247,86.46%,93.52%,10,71.90%,87.30%,93.30%,92.90%
1312,POINTPICKUP,Scheduled Express Delivery ,1,Active Monitoring,Degrading,Driver Supply Focus,202247,68.75%,94.74%,5,75.00%,75.00%,71.40%,0.00%
6958,POINTPICKUP,Scheduled Express Delivery ,13,Executive Review,Recovering,Driver Supply Focus,202247,69.70%,97.50%,9,100.00%,54.50%,50.00%,100.00%
3475,SPARK,Scheduled Standard Delivery,36,Executive Review,Degrading,Driver Supply Focus,202247,72.93%,88.56%,9,70.50%,74.00%,68.00%,78.10%
5649,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202247,79.70%,88.82%,8,78.60%,84.40%,73.70%,81.20%
3830,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Driver Supply Focus,202247,87.57%,97.83%,8,95.70%,91.30%,84.30%,76.50%
2059,UBER,Scheduled Standard Delivery,16,Executive Review,Recovering,Driver Supply Focus,202247,85.71%,91.24%,10,100.00%,83.30%,87.00%,76.20%
2318,UBER,Scheduled Standard Delivery,13,Executive Review,Degrading,Driver Supply Focus,202247,63.51%,94.67%,8,54.50%,65.40%,65.00%,64.70%
3228,POINTPICKUP,Scheduled Standard Delivery,16,Executive Review,Degrading,Driver Supply Focus,202247,86.71%,94.01%,10,83.30%,78.50%,93.10%,90.90%
2340,POINTPICKUP,Scheduled Express Delivery ,9,Executive Review,Recovering,Driver Supply Focus,202247,100.00%,100.00%,4,100.00%,33.30%,33.30%,56.30%
2888,POINTPICKUP,Scheduled Standard Delivery,4,At Risk,Recovering,Driver Supply Focus,202247,86.15%,96.75%,9,91.20%,80.30%,88.20%,86.20%
3633,POINTPICKUP,Scheduled Express Delivery ,10,Executive Review,Degrading,Driver Supply Focus,202247,90.67%,92.26%,10,81.80%,100.00%,84.60%,94.10%
5888,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202247,82.48%,97.24%,10,78.10%,78.40%,84.30%,89.00%
1765,POINTPICKUP,Scheduled Standard Delivery,9,Executive Review,Degrading,Driver Supply Focus,202247,46.88%,98.60%,7,37.50%,26.30%,73.70%,44.40%
3266,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Driver Supply Focus,202247,89.85%,94.46%,8,86.50%,94.30%,90.00%,88.90%
3481,SPARK,Scheduled Express Delivery ,5,At Risk,Degrading,Driver Supply Focus,202247,58.82%,91.14%,9,69.60%,41.70%,61.50%,75.00%
5384,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Driver Supply Focus,202247,72.45%,88.82%,7,74.80%,80.70%,61.10%,72.00%
2272,ROADIE,Scheduled Standard Delivery,8,Executive Review,Degrading,Driver Supply Focus,202247,81.06%,93.13%,7,78.90%,81.60%,80.00%,83.90%
2791,POINTPICKUP,Scheduled Standard Delivery,14,Executive Review,Degrading,Driver Supply Focus,202247,74.59%,94.15%,7,67.70%,72.50%,87.50%,68.40%
4514,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Driver Supply Focus,202247,88.31%,95.71%,10,81.60%,89.00%,91.40%,91.10%
4638,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,-,Driver Supply Focus,202247,0.00%,100.00%,9,,0.00%,,
1904,POINTPICKUP,Scheduled Express Delivery ,7,Executive Review,Recovering,Driver Supply Focus,202247,93.75%,100.00%,7,100.00%,100.00%,75.00%,100.00%
1867,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Driver Supply Focus,202247,87.55%,90.15%,9,87.60%,90.70%,88.30%,83.30%
2762,POINTPICKUP,Scheduled Standard Delivery,18,Executive Review,Degrading,Driver Supply Focus,202247,89.92%,98.98%,6,85.40%,88.70%,95.40%,89.80%
1335,ROADIE,Scheduled Standard Delivery,13,Executive Review,Degrading,Driver Supply Focus,202247,77.38%,95.79%,8,68.40%,95.80%,73.70%,68.20%
1714,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Driver Supply Focus,202247,84.06%,95.20%,8,81.80%,87.80%,78.80%,88.50%
5129,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Driver Supply Focus,202247,84.98%,98.82%,8,78.80%,87.20%,87.40%,85.20%
606,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Driver Supply Focus,202247,82.44%,91.75%,6,81.70%,87.70%,91.50%,69.20%
7181,SPARK,Scheduled Standard Delivery,30,Executive Review,Degrading,Driver Supply Focus,202247,90.12%,91.36%,8,88.20%,94.20%,90.60%,86.50%
7188,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,202247,92.64%,89.13%,10,87.30%,98.50%,95.90%,89.20%
1144,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Driver Supply Focus,202247,85.06%,98.14%,9,72.00%,90.00%,88.60%,88.00%
1039,POINTPICKUP,Scheduled Standard Delivery,5,At Risk,Degrading,Driver Supply Focus,202247,83.54%,98.24%,8,0.00%,88.90%,89.50%,74.50%
1060,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202247,52.17%,88.33%,9,50.00%,71.40%,45.50%,33.30%
1337,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Driver Supply Focus,202247,45.45%,92.31%,5,0.00%,100.00%,50.00%,66.70%
1034,POINTPICKUP,Scheduled Express Delivery ,2,Active Monitoring,-,Driver Supply Focus,202247,42.86%,93.75%,7,,33.30%,50.00%,50.00%
5298,UBER,Scheduled Standard Delivery,19,Executive Review,Recovering,Driver Supply Focus,202247,100.00%,100.00%,8,100.00%,,,
1821,SPARK,Scheduled Express Delivery ,5,At Risk,Degrading,Driver Supply Focus,202247,54.84%,90.91%,7,64.70%,26.70%,68.80%,57.10%
1821,UBER,Scheduled Express Delivery ,6,At Risk,Degrading,Driver Supply Focus,202247,65.96%,94.04%,9,69.00%,67.60%,80.60%,47.10%
2900,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Driver Supply Focus,202247,83.09%,89.73%,8,92.20%,83.10%,77.00%,81.20%
2156,SPARK,Scheduled Express Delivery ,5,At Risk,Recovering,Driver Supply Focus,202247,97.92%,88.24%,7,100.00%,100.00%,88.90%,100.00%
2917,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Driver Supply Focus,202247,86.92%,91.96%,9,83.70%,92.30%,90.40%,80.90%
2585,UBER,Scheduled Standard Delivery,8,Executive Review,Recovering,Driver Supply Focus,202247,100.00%,100.00%,4,100.00%,,,
2897,SPARK,Scheduled Standard Delivery,20,Executive Review,Degrading,Driver Supply Focus,202247,88.04%,91.32%,6,87.10%,88.80%,93.20%,83.20%
2825,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Driver Supply Focus,202247,89.09%,95.12%,8,83.70%,92.10%,94.60%,86.10%
3598,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Driver Supply Focus,202247,81.06%,96.87%,7,87.20%,86.20%,82.00%,69.70%
2097,POINTPICKUP,Scheduled Express Delivery ,4,At Risk,-,Driver Supply Focus,202247,50.00%,90.91%,9,,,50.00%,50.00%
2351,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202247,86.15%,94.32%,9,81.90%,85.00%,89.10%,86.10%
2370,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Driver Supply Focus,202247,84.61%,95.02%,9,84.50%,90.00%,79.10%,86.30%
1744,POINTPICKUP,Scheduled Standard Delivery,24,Executive Review,-,Driver Supply Focus,202247,50.00%,100.00%,8,,,100.00%,33.30%
1966,ROADIE,Scheduled Standard Delivery,8,Executive Review,Degrading,Driver Supply Focus,202247,79.70%,94.48%,9,89.20%,80.00%,80.60%,60.00%
5027,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Driver Supply Focus,202247,87.68%,93.39%,9,77.10%,92.70%,83.70%,94.50%
3607,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Driver Supply Focus,202247,85.17%,96.05%,7,97.50%,79.20%,77.60%,87.00%
2278,ROADIE,Scheduled Express Delivery ,6,At Risk,Recovering,Driver Supply Focus,202247,95.35%,88.89%,7,100.00%,81.80%,100.00%,100.00%
3253,SPARK,Scheduled Express Delivery ,6,At Risk,Recovering,Driver Supply Focus,202247,93.48%,95.83%,7,100.00%,100.00%,87.50%,85.70%
3253,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Driver Supply Focus,202247,89.47%,89.61%,8,79.60%,94.90%,90.20%,94.10%
3429,POINTPICKUP,Scheduled Standard Delivery,17,Executive Review,Degrading,Driver Supply Focus,202247,89.74%,92.50%,10,83.30%,100.00%,92.90%,50.00%
3514,ROADIE,Scheduled Standard Delivery,11,Executive Review,Degrading,Driver Supply Focus,202247,71.43%,100.00%,7,80.00%,66.70%,100.00%,50.00%
3520,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202247,86.96%,98.12%,10,85.00%,89.80%,86.40%,86.40%
4607,SPARK,Scheduled Standard Delivery,18,Executive Review,Degrading,Driver Supply Focus,202247,90.10%,99.49%,5,87.70%,92.80%,86.50%,92.80%
5248,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Driver Supply Focus,202247,88.20%,92.56%,9,84.20%,95.50%,91.60%,81.40%
4210,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Driver Supply Focus,202247,91.77%,96.75%,7,87.20%,93.20%,96.70%,88.50%
5623,SPARK,Scheduled Express Delivery ,17,Executive Review,Recovering,Driver Supply Focus,202247,94.03%,88.57%,9,94.10%,100.00%,87.50%,94.10%
3015,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Driver Supply Focus,202247,88.04%,98.79%,8,84.60%,91.20%,90.60%,85.40%
7329,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202247,84.37%,93.24%,9,84.40%,78.90%,89.50%,85.00%
5393,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Driver Supply Focus,202247,90.55%,90.56%,10,82.40%,95.20%,94.30%,89.00%
2858,SPARK,Scheduled Standard Delivery,18,Executive Review,Degrading,Driver Supply Focus,202247,90.23%,96.75%,9,88.30%,92.20%,93.90%,85.30%
5125,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Driver Supply Focus,202247,86.93%,90.80%,8,89.80%,84.00%,86.00%,88.80%
5328,SPARK,Scheduled Standard Delivery,18,Executive Review,Degrading,Driver Supply Focus,202247,89.57%,92.19%,8,84.50%,91.60%,91.10%,90.80%
5780,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Driver Supply Focus,202247,92.02%,96.27%,8,82.40%,93.40%,95.50%,95.10%
2488,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,202247,88.55%,94.40%,9,87.10%,92.00%,91.90%,81.70%
3185,SPARK,Scheduled Standard Delivery,14,Executive Review,Recovering,Driver Supply Focus,202247,86.68%,91.87%,9,90.30%,94.70%,81.80%,79.80%
4589,POINTPICKUP,Scheduled Express Delivery ,7,Executive Review,Degrading,Driver Supply Focus,202247,80.95%,88.46%,8,75.00%,50.00%,100.00%,100.00%
4589,POINTPICKUP,Scheduled Standard Delivery,4,At Risk,Recovering,Driver Supply Focus,202247,76.47%,92.73%,7,90.90%,83.30%,76.90%,60.00%
5925,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Driver Supply Focus,202247,87.08%,93.62%,6,81.90%,92.30%,85.60%,88.80%
3098,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Driver Supply Focus,202247,83.05%,89.03%,7,68.00%,91.30%,82.10%,89.40%
5678,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,202247,77.72%,91.71%,8,65.50%,86.70%,79.20%,77.90%
5678,UBER,Scheduled Express Delivery ,15,Executive Review,Degrading,Driver Supply Focus,202247,93.94%,96.00%,4,86.40%,100.00%,100.00%,83.30%
5645,UBER,Scheduled Standard Delivery,7,Executive Review,Recovering,Driver Supply Focus,202247,100.00%,100.00%,8,100.00%,100.00%,100.00%,62.50%
3646,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Driver Supply Focus,202247,87.12%,90.21%,8,83.70%,91.70%,82.90%,89.60%
5279,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,202247,90.39%,92.72%,9,88.40%,96.20%,87.50%,89.80%
3724,UBER,Scheduled Standard Delivery,47,Executive Review,-,Driver Supply Focus,202247,100.00%,100.00%,9,,100.00%,100.00%,
7004,POINTPICKUP,Scheduled Express Delivery ,8,Executive Review,-,Driver Supply Focus,202247,100.00%,100.00%,5,,100.00%,100.00%,
4530,SPARK,Scheduled Standard Delivery,37,Executive Review,Degrading,Driver Supply Focus,202247,83.78%,95.94%,8,74.90%,88.80%,91.90%,79.10%
4206,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Driver Supply Focus,202247,91.83%,91.14%,9,83.90%,96.90%,93.10%,92.40%
4626,UBER,Scheduled Express Delivery ,7,Executive Review,Recovering,Driver Supply Focus,202247,96.43%,96.55%,4,100.00%,100.00%,100.00%,83.30%
6500,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Driver Supply Focus,202247,95.18%,89.58%,6,88.80%,97.90%,97.50%,94.60%
2632,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Driver Supply Focus,202247,88.74%,96.60%,8,87.10%,92.70%,86.90%,87.90%
3314,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Driver Supply Focus,202247,87.94%,97.23%,9,86.70%,89.90%,90.10%,84.50%
4275,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Driver Supply Focus,202247,85.04%,98.94%,4,83.50%,87.80%,82.60%,86.00%
3959,SPARK,Scheduled Standard Delivery,12,Executive Review,Recovering,Driver Supply Focus,202247,89.57%,91.42%,6,92.90%,95.30%,86.20%,84.20%
3356,UBER,Scheduled Express Delivery ,6,At Risk,Recovering,Driver Supply Focus,202247,96.43%,96.55%,8,100.00%,88.90%,100.00%,100.00%
3655,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Driver Supply Focus,202247,93.62%,91.45%,8,85.40%,97.50%,98.80%,92.80%
2226,SPARK,Scheduled Standard Delivery,9,Executive Review,Recovering,Driver Supply Focus,202247,89.07%,98.41%,7,91.90%,89.70%,90.20%,85.00%
5602,SPARK,Scheduled Standard Delivery,9,Executive Review,Recovering,Driver Supply Focus,202247,85.61%,98.96%,10,91.50%,85.10%,87.50%,75.30%
5604,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Driver Supply Focus,202247,88.80%,95.76%,10,86.30%,91.00%,89.30%,88.50%
7320,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202247,80.00%,98.08%,4,88.20%,88.90%,83.30%,58.30%
2487,POINTPICKUP,Scheduled Standard Delivery,17,Executive Review,Degrading,Driver Supply Focus,202247,86.98%,98.31%,8,82.50%,80.00%,95.60%,88.60%
5603,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202247,86.76%,97.53%,7,85.30%,89.90%,88.40%,83.50%
5638,SPARK,Scheduled Standard Delivery,16,Executive Review,Recovering,Driver Supply Focus,202247,90.06%,94.56%,8,90.00%,89.00%,94.00%,86.90%
6178,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Driver Supply Focus,202247,88.69%,88.41%,9,81.70%,90.00%,88.10%,95.70%
4560,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Driver Supply Focus,202247,87.80%,98.73%,9,84.70%,86.20%,89.70%,90.40%
5221,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Driver Supply Focus,202247,90.23%,96.40%,10,82.40%,94.00%,91.90%,91.90%
2468,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Driver Supply Focus,202247,90.59%,96.67%,7,88.80%,95.20%,88.60%,89.90%
3152,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202247,82.08%,89.26%,9,66.80%,88.80%,82.10%,87.40%
284,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,77.21%,78.56%,13.95,64.94%,71.26%,86.47%,83.38%
1455,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,80.55%,83.38%,12.55,75.17%,89.03%,89.65%,73.77%
1801,,Scheduled Delivery Standard,44,Executive Review,Degrading,Store Focus,202247,68.82%,75.83%,12.56,67.99%,76.04%,69.53%,56.86%
2978,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202247,82.21%,82.31%,10.92,70.16%,84.05%,85.22%,88.00%
3284,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,78.89%,75.37%,7.64,73.69%,86.83%,80.45%,72.90%
3285,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202247,71.75%,71.56%,12.55,60.74%,76.71%,87.17%,52.79%
4279,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,84.13%,83.29%,8.96,68.25%,89.59%,89.20%,86.36%
5147,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202247,58.01%,70.05%,15.34,63.56%,74.92%,70.56%,40.85%
265,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202247,67.49%,63.32%,13.61,43.49%,82.25%,69.32%,69.47%
516,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202247,80.87%,72.47%,10.23,77.81%,90.75%,78.36%,81.40%
1022,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202247,77.05%,66.99%,9.41,76.56%,81.99%,74.80%,74.95%
2688,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,77.61%,70.05%,11.01,57.83%,82.21%,78.39%,84.71%
6467,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202247,80.90%,81.39%,8.51,54.70%,91.04%,82.99%,87.36%
345,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202247,79.69%,69.78%,10.06,60.00%,89.40%,84.40%,79.66%
398,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202247,79.79%,76.85%,10.52,63.59%,88.98%,85.03%,75.32%
