Primary Key,BU2,Region,Market,Store,Monthly Procedure Review,Monthly Equipment  Completion,Weekly Compliance  Usage,Weekly Operational  Usage
29,EAST,4,29,605,100%,100%,100%,100%
29,EAST,4,29,635,100%,100%,50%,50%
29,EAST,4,29,728,100%,100%,100%,100%
29,EAST,4,29,1011,100%,100%,100%,75%
29,EAST,4,29,1383,0%,100%,100%,100%
29,EAST,4,29,2832,100%,100%,100%,100%
29,EAST,4,29,2860,0%,0%,75%,75%
29 Total,,,29 Total,,71%,86%,89%,86%
36,EAST,4,36,628,100%,100%,75%,75%
36,EAST,4,36,1037,0%,100%,100%,75%
36,EAST,4,36,1146,100%,100%,50%,50%
36,EAST,4,36,1358,100%,100%,100%,100%
36,EAST,4,36,1748,100%,0%,0%,0%
36,EAST,4,36,2928,0%,100%,75%,50%
36,EAST,4,36,3367,100%,100%,100%,100%
36,EAST,4,36,4384,100%,100%,25%,25%
36 Total,,,36 Total,,75%,88%,66%,59%
37,EAST,4,37,586,100%,100%,100%,100%
37,EAST,4,37,643,100%,100%,75%,75%
37,EAST,4,37,1829,100%,100%,100%,100%
37,EAST,4,37,2712,100%,100%,100%,100%
37,EAST,4,37,5087,100%,100%,100%,100%
37 Total,,,37 Total,,100%,100%,95%,95%
38,EAST,4,38,511,100%,100%,75%,75%
38,EAST,4,38,616,100%,100%,100%,100%
38,EAST,4,38,627,100%,100%,100%,100%
38,EAST,4,38,630,100%,100%,100%,75%
38,EAST,4,38,634,100%,100%,100%,100%
38,EAST,4,38,642,100%,100%,100%,100%
38,EAST,4,38,1017,100%,100%,100%,75%
38,EAST,4,38,1030,100%,100%,100%,100%
38,EAST,4,38,1135,100%,100%,100%,100%
38,EAST,4,38,2703,100%,100%,100%,100%
38 Total,,,38 Total,,100%,100%,98%,93%
41,EAST,4,41,881,100%,100%,100%,100%
41,EAST,4,41,1164,100%,100%,100%,100%
41,EAST,4,41,1183,100%,0%,75%,75%
41,EAST,4,41,1286,100%,100%,100%,100%
41,EAST,4,41,1339,100%,100%,50%,50%
41,EAST,4,41,2214,100%,100%,100%,50%
41,EAST,4,41,4420,100%,100%,100%,100%
41,EAST,4,41,4506,100%,100%,100%,100%
41,EAST,4,41,4521,100%,100%,100%,100%
41 Total,,,41 Total,,100%,89%,92%,86%
42,EAST,4,42,585,100%,100%,50%,50%
42,EAST,4,42,638,100%,100%,100%,100%
42,EAST,4,42,1035,100%,100%,100%,100%
42,EAST,4,42,1144,100%,100%,100%,100%
42,EAST,4,42,1281,100%,100%,100%,100%
42,EAST,4,42,2806,100%,100%,100%,100%
42,EAST,4,42,3733,100%,100%,100%,100%
42 Total,,,42 Total,,100%,100%,93%,93%
124,EAST,4,124,599,100%,100%,100%,75%
124,EAST,4,124,620,100%,100%,75%,75%
124,EAST,4,124,690,100%,100%,100%,100%
124,EAST,4,124,742,100%,100%,100%,100%
124,EAST,4,124,1080,100%,100%,100%,100%
124,EAST,4,124,2749,100%,100%,100%,100%
124,EAST,4,124,3289,100%,100%,100%,100%
124,EAST,4,124,3829,100%,100%,100%,100%
124 Total,,,124 Total,,100%,100%,97%,94%
304,EAST,4,304,1039,100%,100%,100%,100%
304,EAST,4,304,1064,100%,100%,100%,100%
304,EAST,4,304,1096,100%,100%,100%,100%
304,EAST,4,304,1662,100%,100%,100%,100%
304,EAST,4,304,4224,100%,100%,75%,75%
304,EAST,4,304,4410,100%,100%,100%,100%
304 Total,,,304 Total,,100%,100%,96%,96%
305,EAST,4,305,1034,100%,100%,100%,100%
305,EAST,4,305,1209,100%,100%,100%,75%
305,EAST,4,305,1464,0%,100%,75%,75%
305,EAST,4,305,4274,0%,100%,100%,100%
305,EAST,4,305,5085,100%,100%,75%,100%
305,EAST,4,305,5298,100%,100%,75%,75%
305,EAST,4,305,5481,100%,100%,100%,100%
305 Total,,,305 Total,,71%,100%,89%,89%
306,EAST,4,306,1027,100%,100%,100%,100%
306,EAST,4,306,1156,100%,100%,100%,100%
306,EAST,4,306,2005,100%,100%,100%,100%
306,EAST,4,306,3371,100%,100%,75%,75%
306 Total,,,306 Total,,100%,100%,94%,94%
,,4 Total,,,92%,96%,90%,88%
154,EAST,16,154,2228,100%,100%,50%,0%
154,EAST,16,154,5278,100%,100%,100%,100%
154 Total,,,154 Total,,100%,100%,75%,50%
156,EAST,16,156,2118,0%,100%,75%,50%
156,EAST,16,156,2155,100%,100%,100%,100%
156,EAST,16,156,3409,100%,100%,50%,50%
156,EAST,16,156,4387,100%,100%,75%,100%
156 Total,,,156 Total,,75%,100%,75%,75%
157,EAST,16,157,1762,100%,100%,100%,75%
157,EAST,16,157,3535,0%,0%,0%,0%
157 Total,,,157 Total,,50%,50%,50%,38%
159,EAST,16,159,2336,100%,100%,100%,100%
159 Total,,,159 Total,,100%,100%,100%,100%
161,EAST,16,161,2283,0%,100%,75%,75%
161 Total,,,161 Total,,0%,100%,75%,75%
179,EAST,16,179,1924,100%,100%,100%,100%
179,EAST,16,179,1932,100%,100%,100%,100%
179,EAST,16,179,2013,100%,100%,100%,100%
179,EAST,16,179,2143,100%,100%,100%,100%
179,EAST,16,179,2178,100%,100%,75%,75%
179,EAST,16,179,5076,100%,100%,100%,100%
179 Total,,,179 Total,,100%,100%,96%,96%
180,EAST,16,180,1866,100%,100%,100%,100%
180,EAST,16,180,1868,100%,100%,100%,100%
180,EAST,16,180,1939,100%,100%,75%,25%
180,EAST,16,180,2183,100%,100%,100%,100%
180,EAST,16,180,2202,100%,100%,100%,100%
180 Total,,,180 Total,,100%,100%,95%,85%
181,EAST,16,181,1975,100%,100%,100%,100%
181,EAST,16,181,2332,100%,100%,100%,100%
181,EAST,16,181,2369,100%,100%,100%,100%
181,EAST,16,181,2758,100%,100%,100%,100%
181,EAST,16,181,4156,100%,0%,50%,50%
181,EAST,16,181,4389,100%,100%,100%,100%
181 Total,,,181 Total,,100%,83%,92%,92%
183,EAST,16,183,1698,100%,100%,100%,100%
183,EAST,16,183,1788,100%,100%,75%,50%
183,EAST,16,183,1954,100%,100%,75%,75%
183,EAST,16,183,2130,100%,100%,75%,75%
183,EAST,16,183,2153,100%,100%,100%,100%
183,EAST,16,183,2330,100%,100%,100%,100%
183 Total,,,183 Total,,100%,100%,88%,83%
184,EAST,16,184,1907,100%,100%,75%,75%
184,EAST,16,184,2142,100%,100%,75%,75%
184 Total,,,184 Total,,100%,100%,75%,75%
,,16 Total,,,91%,94%,86%,81%
162,EAST,17,162,2022,100%,100%,100%,100%
162,EAST,17,162,2170,100%,100%,100%,100%
162,EAST,17,162,2331,100%,100%,100%,100%
162,EAST,17,162,2854,100%,100%,100%,100%
162 Total,,,162 Total,,100%,100%,100%,100%
163,EAST,17,163,2965,100%,100%,100%,100%
163 Total,,,163 Total,,100%,100%,100%,100%
164,EAST,17,164,1959,0%,100%,100%,100%
164,EAST,17,164,2104,100%,100%,100%,100%
164,EAST,17,164,2547,100%,100%,100%,100%
164,EAST,17,164,2637,100%,100%,100%,100%
164 Total,,,164 Total,,75%,100%,100%,100%
171,EAST,17,171,2156,100%,100%,100%,75%
171,EAST,17,171,2286,100%,100%,100%,100%
171,EAST,17,171,2915,100%,100%,100%,100%
171,EAST,17,171,2917,100%,100%,100%,100%
171,EAST,17,171,5202,100%,100%,0%,0%
171,EAST,17,171,8331,100%,100%,0%,0%
171 Total,,,171 Total,,100%,100%,67%,63%
172,EAST,17,172,5295,0%,0%,0%,0%
172 Total,,,172 Total,,0%,0%,0%,0%
173,EAST,17,173,3548,100%,100%,25%,25%
173,EAST,17,173,3803,100%,100%,100%,100%
173,EAST,17,173,5294,100%,100%,75%,75%
173 Total,,,173 Total,,100%,100%,67%,67%
174,EAST,17,174,3291,100%,100%,75%,75%
174 Total,,,174 Total,,100%,100%,75%,75%
175,EAST,17,175,2825,100%,100%,100%,100%
175,EAST,17,175,5201,100%,100%,50%,75%
175 Total,,,175 Total,,100%,100%,75%,88%
187,EAST,17,187,1946,100%,100%,100%,100%
187,EAST,17,187,2092,100%,100%,100%,100%
187,EAST,17,187,2116,100%,100%,100%,100%
187,EAST,17,187,3329,100%,100%,75%,75%
187,EAST,17,187,3334,100%,100%,75%,75%
187,EAST,17,187,5497,100%,100%,100%,100%
187,EAST,17,187,5498,100%,100%,75%,75%
187 Total,,,187 Total,,100%,100%,89%,89%
188,EAST,17,188,1940,100%,0%,75%,75%
188,EAST,17,188,2056,100%,100%,100%,75%
188,EAST,17,188,2097,100%,100%,100%,75%
188,EAST,17,188,2351,100%,100%,75%,50%
188,EAST,17,188,2504,100%,100%,100%,100%
188,EAST,17,188,2844,100%,100%,75%,75%
188,EAST,17,188,3583,100%,100%,100%,100%
188 Total,,,188 Total,,100%,86%,89%,79%
189,EAST,17,189,1677,100%,100%,100%,100%
189,EAST,17,189,2146,100%,100%,75%,75%
189,EAST,17,189,2234,100%,100%,100%,100%
189,EAST,17,189,2264,100%,100%,100%,100%
189,EAST,17,189,2285,100%,100%,100%,100%
189,EAST,17,189,2444,100%,100%,100%,100%
189,EAST,17,189,2874,100%,100%,100%,100%
189 Total,,,189 Total,,100%,100%,96%,96%
190,EAST,17,190,1976,100%,100%,100%,100%
190,EAST,17,190,2120,100%,100%,100%,100%
190,EAST,17,190,2135,100%,100%,100%,100%
190,EAST,17,190,2262,100%,100%,100%,100%
190,EAST,17,190,2992,100%,100%,100%,100%
190,EAST,17,190,3221,100%,100%,100%,100%
190,EAST,17,190,5240,0%,100%,100%,50%
190 Total,,,190 Total,,86%,100%,100%,93%
191,EAST,17,191,1705,100%,100%,100%,100%
191,EAST,17,191,1830,100%,100%,100%,100%
191,EAST,17,191,2166,100%,100%,100%,100%
191,EAST,17,191,2581,100%,100%,100%,100%
191,EAST,17,191,2911,100%,100%,100%,100%
191,EAST,17,191,3332,100%,100%,100%,75%
191,EAST,17,191,5242,100%,100%,100%,100%
191 Total,,,191 Total,,100%,100%,100%,96%
192,EAST,17,192,1673,100%,100%,100%,100%
192,EAST,17,192,3280,0%,0%,75%,100%
192,EAST,17,192,3842,100%,100%,100%,100%
192 Total,,,192 Total,,67%,67%,92%,100%
194,EAST,17,194,1949,100%,100%,100%,100%
194,EAST,17,194,1966,100%,100%,100%,100%
194,EAST,17,194,1973,100%,100%,100%,100%
194,EAST,17,194,2159,100%,100%,100%,100%
194,EAST,17,194,2164,100%,100%,100%,75%
194,EAST,17,194,2326,100%,100%,100%,100%
194,EAST,17,194,2405,100%,100%,75%,75%
194,EAST,17,194,2859,100%,100%,100%,100%
194 Total,,,194 Total,,100%,100%,97%,94%
195,EAST,17,195,1909,100%,100%,100%,100%
195,EAST,17,195,1993,100%,100%,100%,100%
195,EAST,17,195,2088,100%,100%,100%,100%
195,EAST,17,195,2107,100%,100%,100%,100%
195,EAST,17,195,2355,100%,100%,100%,100%
195,EAST,17,195,3607,100%,100%,100%,100%
195 Total,,,195 Total,,100%,100%,100%,100%
226,EAST,17,226,1623,0%,0%,100%,50%
226,EAST,17,226,1884,100%,100%,100%,100%
226,EAST,17,226,2064,0%,100%,50%,50%
226,EAST,17,226,2480,100%,100%,100%,100%
226 Total,,,226 Total,,50%,75%,88%,75%
228,EAST,17,228,2597,100%,100%,100%,100%
228,EAST,17,228,2674,100%,100%,100%,100%
228,EAST,17,228,3253,100%,100%,100%,100%
228,EAST,17,228,3281,100%,100%,100%,100%
228,EAST,17,228,3429,100%,100%,100%,100%
228,EAST,17,228,3514,100%,100%,100%,100%
228,EAST,17,228,5445,100%,100%,100%,100%
228 Total,,,228 Total,,100%,100%,100%,100%
,,17 Total,,,93%,95%,91%,89%
165,EAST,22,165,2108,100%,0%,0%,0%
165 Total,,,165 Total,,100%,0%,0%,0%
166,EAST,22,166,2830,100%,100%,100%,100%
166,EAST,22,166,5130,100%,100%,100%,100%
166 Total,,,166 Total,,100%,100%,100%,100%
167,EAST,22,167,2167,100%,100%,100%,100%
167,EAST,22,167,5239,100%,100%,100%,100%
167 Total,,,167 Total,,100%,100%,100%,100%
168,EAST,22,168,1777,0%,100%,75%,75%
168,EAST,22,168,2252,100%,100%,75%,75%
168,EAST,22,168,2614,100%,100%,100%,100%
168,EAST,22,168,2641,100%,100%,100%,75%
168,EAST,22,168,3810,100%,100%,75%,75%
168 Total,,,168 Total,,80%,100%,85%,80%
170,EAST,22,170,5131,100%,100%,100%,100%
170 Total,,,170 Total,,100%,100%,100%,100%
178,EAST,22,178,3337,100%,0%,75%,100%
178 Total,,,178 Total,,100%,0%,75%,100%
231,EAST,22,231,1792,100%,100%,100%,100%
231,EAST,22,231,2059,100%,100%,100%,100%
231,EAST,22,231,2129,100%,100%,100%,100%
231,EAST,22,231,2318,100%,100%,100%,100%
231,EAST,22,231,2502,100%,100%,100%,100%
231,EAST,22,231,3228,100%,100%,75%,75%
231,EAST,22,231,5241,100%,100%,100%,100%
231 Total,,,231 Total,,100%,100%,96%,96%
232,EAST,22,232,1644,100%,100%,75%,75%
232,EAST,22,232,1794,100%,0%,100%,100%
232,EAST,22,232,2169,100%,100%,75%,75%
232,EAST,22,232,2255,100%,100%,100%,100%
232,EAST,22,232,2481,0%,100%,75%,75%
232,EAST,22,232,2528,100%,100%,100%,100%
232,EAST,22,232,2535,100%,100%,100%,100%
232,EAST,22,232,3412,100%,100%,100%,100%
232,EAST,22,232,3634,100%,100%,100%,100%
232 Total,,,232 Total,,89%,89%,92%,92%
233,EAST,22,233,2023,0%,100%,75%,75%
233,EAST,22,233,2205,0%,0%,25%,25%
233,EAST,22,233,2334,100%,100%,75%,75%
233,EAST,22,233,2519,100%,100%,100%,100%
233,EAST,22,233,2888,100%,100%,100%,100%
233,EAST,22,233,2945,100%,100%,100%,100%
233,EAST,22,233,3501,100%,100%,100%,100%
233 Total,,,233 Total,,71%,86%,82%,82%
234,EAST,22,234,2574,0%,100%,25%,25%
234,EAST,22,234,3633,100%,100%,100%,100%
234,EAST,22,234,5358,100%,100%,100%,100%
234,EAST,22,234,5469,100%,100%,100%,75%
234 Total,,,234 Total,,75%,100%,81%,75%
237,EAST,22,237,1765,100%,100%,100%,100%
237,EAST,22,237,1935,0%,100%,100%,100%
237,EAST,22,237,2049,100%,100%,100%,100%
237,EAST,22,237,2230,100%,100%,100%,100%
237,EAST,22,237,2663,100%,100%,100%,100%
237,EAST,22,237,5470,100%,100%,100%,100%
237 Total,,,237 Total,,83%,100%,100%,100%
558,EAST,22,558,2518,0%,100%,0%,0%
558,EAST,22,558,2841,100%,100%,75%,50%
558,EAST,22,558,3266,100%,100%,100%,100%
558,EAST,22,558,5340,0%,100%,100%,100%
558 Total,,,558 Total,,50%,100%,69%,63%
,,22 Total,,,84%,92%,87%,86%
296,EAST,26,296,1191,100%,100%,100%,100%
296,EAST,26,296,1288,100%,100%,100%,100%
296,EAST,26,296,2137,0%,0%,0%,0%
296,EAST,26,296,2256,100%,100%,50%,50%
296,EAST,26,296,2845,100%,100%,75%,75%
296,EAST,26,296,3612,100%,100%,100%,100%
296,EAST,26,296,5346,100%,100%,100%,100%
296 Total,,,296 Total,,86%,86%,75%,75%
297,EAST,26,297,2058,100%,100%,100%,100%
297,EAST,26,297,5118,0%,0%,0%,0%
297,EAST,26,297,5254,0%,100%,75%,75%
297,EAST,26,297,5292,100%,100%,75%,50%
297 Total,,,297 Total,,50%,75%,63%,56%
298,EAST,26,298,1132,100%,100%,100%,100%
298,EAST,26,298,1558,100%,100%,75%,75%
298,EAST,26,298,2704,100%,100%,75%,75%
298,EAST,26,298,3304,100%,100%,100%,100%
298,EAST,26,298,3305,100%,100%,100%,100%
298,EAST,26,298,3658,100%,100%,100%,100%
298,EAST,26,298,5320,100%,100%,100%,100%
298 Total,,,298 Total,,100%,100%,93%,93%
299,EAST,26,299,1237,100%,100%,100%,100%
299,EAST,26,299,1321,100%,100%,100%,100%
299,EAST,26,299,2836,100%,100%,100%,100%
299,EAST,26,299,5046,100%,100%,100%,100%
299,EAST,26,299,5743,100%,100%,100%,100%
299 Total,,,299 Total,,100%,100%,100%,100%
300,EAST,26,300,1268,100%,100%,100%,100%
300,EAST,26,300,1348,100%,100%,100%,100%
300,EAST,26,300,1392,100%,100%,100%,100%
300,EAST,26,300,1767,100%,100%,50%,50%
300,EAST,26,300,2580,0%,100%,100%,100%
300,EAST,26,300,2772,100%,100%,100%,100%
300,EAST,26,300,4065,100%,100%,100%,100%
300,EAST,26,300,4273,100%,100%,100%,100%
300 Total,,,300 Total,,88%,100%,94%,94%
301,EAST,26,301,1197,100%,100%,100%,100%
301,EAST,26,301,1354,100%,100%,100%,100%
301,EAST,26,301,1379,100%,100%,100%,100%
301,EAST,26,301,1502,0%,0%,0%,0%
301,EAST,26,301,1527,100%,0%,100%,100%
301,EAST,26,301,2730,100%,100%,50%,50%
301 Total,,,301 Total,,83%,67%,75%,75%
302,EAST,26,302,1355,0%,100%,75%,50%
302,EAST,26,302,3701,0%,0%,0%,0%
302,EAST,26,302,7009,100%,100%,100%,100%
302,EAST,26,302,7179,100%,100%,75%,75%
302 Total,,,302 Total,,50%,75%,63%,56%
308,EAST,26,308,1322,0%,0%,75%,25%
308,EAST,26,308,1552,100%,100%,100%,100%
308,EAST,26,308,1849,100%,100%,100%,100%
308,EAST,26,308,2472,100%,100%,75%,75%
308,EAST,26,308,2793,100%,100%,50%,0%
308,EAST,26,308,3503,100%,100%,100%,100%
308,EAST,26,308,3626,100%,100%,100%,100%
308,EAST,26,308,6789,100%,100%,100%,100%
308 Total,,,308 Total,,88%,88%,88%,75%
309,EAST,26,309,877,100%,100%,100%,100%
309,EAST,26,309,1010,100%,100%,100%,100%
309,EAST,26,309,1097,100%,100%,75%,75%
309,EAST,26,309,1133,100%,100%,100%,100%
309,EAST,26,309,1255,100%,100%,100%,100%
309,EAST,26,309,3700,100%,100%,100%,100%
309,EAST,26,309,5063,0%,100%,25%,25%
309 Total,,,309 Total,,86%,100%,86%,86%
310,EAST,26,310,1155,100%,100%,100%,100%
310,EAST,26,310,1238,100%,100%,100%,100%
310,EAST,26,310,1261,100%,100%,100%,100%
310,EAST,26,310,1312,100%,100%,100%,100%
310,EAST,26,310,2929,100%,100%,100%,100%
310,EAST,26,310,3595,100%,100%,100%,100%
310,EAST,26,310,5489,100%,100%,100%,100%
310,EAST,26,310,6879,100%,100%,75%,75%
310,EAST,26,310,6958,100%,100%,100%,100%
310 Total,,,310 Total,,100%,100%,97%,97%
,,26 Total,,,86%,91%,85%,83%
280,EAST,75,280,1674,0%,100%,100%,100%
280,EAST,75,280,2027,100%,100%,75%,75%
280,EAST,75,280,2233,100%,100%,75%,75%
280,EAST,75,280,2551,100%,100%,100%,100%
280,EAST,75,280,2756,100%,100%,100%,50%
280,EAST,75,280,2894,100%,100%,100%,100%
280 Total,,,280 Total,,83%,100%,92%,83%
282,EAST,75,282,1875,0%,100%,100%,100%
282,EAST,75,282,2435,100%,100%,100%,100%
282,EAST,75,282,3481,100%,100%,100%,100%
282,EAST,75,282,3490,100%,100%,100%,100%
282 Total,,,282 Total,,75%,100%,100%,100%
283,EAST,75,283,2194,100%,100%,100%,100%
283,EAST,75,283,2357,100%,100%,100%,100%
283 Total,,,283 Total,,100%,100%,100%,100%
284,EAST,75,284,1741,100%,100%,100%,50%
284,EAST,75,284,1860,100%,100%,100%,100%
284,EAST,75,284,2555,0%,0%,75%,75%
284,EAST,75,284,5039,100%,100%,100%,100%
284,EAST,75,284,5384,100%,100%,75%,75%
284,EAST,75,284,5450,100%,100%,100%,75%
284 Total,,,284 Total,,83%,83%,92%,79%
285,EAST,75,285,1890,100%,100%,100%,100%
285,EAST,75,285,2460,100%,100%,100%,100%
285,EAST,75,285,2514,100%,100%,75%,75%
285,EAST,75,285,2931,100%,100%,100%,100%
285 Total,,,285 Total,,100%,100%,94%,94%
286,EAST,75,286,1406,100%,100%,100%,100%
286,EAST,75,286,2437,100%,100%,100%,100%
286,EAST,75,286,3344,100%,100%,100%,100%
286,EAST,75,286,5105,100%,100%,100%,100%
286,EAST,75,286,6952,100%,100%,100%,100%
286 Total,,,286 Total,,100%,100%,100%,100%
287,EAST,75,287,1525,100%,100%,100%,100%
287,EAST,75,287,2295,100%,100%,75%,75%
287,EAST,75,287,7032,100%,100%,100%,100%
287 Total,,,287 Total,,100%,100%,92%,92%
288,EAST,75,288,1682,100%,100%,100%,100%
288,EAST,75,288,1759,100%,100%,100%,100%
288,EAST,75,288,1811,100%,100%,75%,75%
288,EAST,75,288,3219,100%,100%,75%,75%
288,EAST,75,288,3265,100%,0%,100%,100%
288,EAST,75,288,3831,100%,100%,100%,100%
288,EAST,75,288,5488,0%,100%,50%,50%
288 Total,,,288 Total,,86%,86%,86%,86%
289,EAST,75,289,3214,100%,100%,100%,100%
289,EAST,75,289,3216,100%,100%,100%,100%
289,EAST,75,289,5253,100%,100%,100%,100%
289,EAST,75,289,5922,100%,100%,100%,100%
289 Total,,,289 Total,,100%,100%,100%,100%
290,EAST,75,290,1424,100%,100%,50%,50%
290,EAST,75,290,2160,100%,100%,75%,75%
290,EAST,75,290,2808,100%,100%,100%,100%
290,EAST,75,290,2821,100%,100%,100%,75%
290 Total,,,290 Total,,100%,100%,81%,75%
291,EAST,75,291,1833,100%,100%,100%,100%
291,EAST,75,291,2136,100%,100%,100%,100%
291,EAST,75,291,2438,100%,100%,100%,100%
291,EAST,75,291,2520,100%,100%,100%,100%
291,EAST,75,291,5343,100%,100%,50%,50%
291 Total,,,291 Total,,100%,100%,90%,90%
292,EAST,75,292,1904,100%,100%,100%,100%
292,EAST,75,292,2038,100%,100%,75%,75%
292 Total,,,292 Total,,100%,100%,88%,88%
293,EAST,75,293,2436,100%,100%,50%,25%
293,EAST,75,293,2850,100%,100%,100%,100%
293,EAST,75,293,3720,0%,0%,50%,50%
293 Total,,,293 Total,,67%,67%,67%,58%
312,EAST,75,312,1243,100%,100%,75%,75%
312,EAST,75,312,1292,100%,100%,100%,50%
312,EAST,75,312,1652,100%,100%,100%,100%
312,EAST,75,312,2312,100%,100%,75%,75%
312,EAST,75,312,2337,100%,100%,100%,100%
312,EAST,75,312,2762,100%,100%,100%,100%
312,EAST,75,312,3243,100%,100%,100%,100%
312 Total,,,312 Total,,100%,100%,93%,86%
314,EAST,75,314,1465,100%,100%,75%,75%
314,EAST,75,314,1486,100%,100%,100%,100%
314,EAST,75,314,1934,100%,100%,100%,100%
314,EAST,75,314,2705,100%,100%,100%,100%
314,EAST,75,314,3768,100%,100%,100%,100%
314 Total,,,314 Total,,100%,100%,95%,95%
315,EAST,75,315,1344,100%,100%,100%,100%
315,EAST,75,315,1399,100%,100%,100%,100%
315,EAST,75,315,1726,100%,100%,100%,100%
315,EAST,75,315,2565,100%,100%,100%,100%
315,EAST,75,315,2807,100%,100%,100%,100%
315,EAST,75,315,4682,100%,100%,100%,100%
315,EAST,75,315,5117,100%,100%,100%,100%
315 Total,,,315 Total,,100%,100%,100%,100%
320,EAST,75,320,1544,0%,100%,75%,50%
320,EAST,75,320,2083,100%,100%,100%,100%
320,EAST,75,320,2474,100%,100%,100%,100%
320,EAST,75,320,2809,100%,100%,100%,100%
320,EAST,75,320,3215,100%,100%,100%,100%
320,EAST,75,320,4372,100%,100%,100%,100%
320 Total,,,320 Total,,83%,100%,96%,92%
508,EAST,75,508,1981,100%,100%,100%,100%
508,EAST,75,508,2799,0%,100%,75%,75%
508,EAST,75,508,2853,100%,100%,100%,100%
508,EAST,75,508,5129,100%,100%,100%,100%
508 Total,,,508 Total,,75%,100%,94%,94%
,,75 Total,,,92%,96%,93%,90%
,EAST Total,,,,90%,94%,89%,87%
197,NORTH,19,197,2631,100%,0%,25%,0%
197,NORTH,19,197,2872,100%,100%,75%,75%
197,NORTH,19,197,2912,100%,100%,100%,100%
197,NORTH,19,197,3336,100%,100%,100%,100%
197 Total,,,197 Total,,100%,75%,75%,69%
200,NORTH,19,200,1791,100%,100%,100%,100%
200,NORTH,19,200,1923,100%,100%,75%,75%
200,NORTH,19,200,1942,100%,100%,100%,100%
200,NORTH,19,200,2102,100%,100%,100%,100%
200,NORTH,19,200,2238,100%,100%,100%,100%
200,NORTH,19,200,2567,100%,100%,100%,100%
200,NORTH,19,200,3328,100%,100%,100%,100%
200,NORTH,19,200,3458,100%,100%,100%,100%
200,NORTH,19,200,3876,100%,100%,100%,75%
200,NORTH,19,200,5386,100%,100%,100%,100%
200 Total,,,200 Total,,100%,100%,98%,95%
201,NORTH,19,201,1540,100%,100%,100%,100%
201,NORTH,19,201,2010,100%,100%,50%,75%
201,NORTH,19,201,2061,100%,100%,75%,75%
201,NORTH,19,201,2062,100%,100%,50%,25%
201,NORTH,19,201,2680,100%,100%,100%,100%
201,NORTH,19,201,3436,0%,100%,100%,75%
201,NORTH,19,201,5064,100%,100%,75%,25%
201,NORTH,19,201,5065,100%,100%,100%,100%
201,NORTH,19,201,5280,100%,100%,75%,75%
201 Total,,,201 Total,,89%,100%,81%,72%
202,NORTH,19,202,1593,100%,100%,100%,100%
202,NORTH,19,202,1642,100%,100%,100%,100%
202,NORTH,19,202,1771,100%,100%,100%,75%
202,NORTH,19,202,1809,100%,100%,100%,100%
202,NORTH,19,202,1836,100%,100%,100%,100%
202,NORTH,19,202,2080,100%,100%,100%,100%
202,NORTH,19,202,3791,100%,100%,100%,100%
202,NORTH,19,202,5411,100%,100%,100%,100%
202 Total,,,202 Total,,100%,100%,100%,97%
203,NORTH,19,203,1423,100%,100%,100%,100%
203,NORTH,19,203,1733,100%,100%,100%,100%
203,NORTH,19,203,2618,100%,100%,100%,100%
203,NORTH,19,203,2866,100%,100%,100%,100%
203,NORTH,19,203,2867,100%,100%,75%,75%
203,NORTH,19,203,2869,100%,100%,100%,100%
203,NORTH,19,203,4540,100%,100%,75%,75%
203,NORTH,19,203,5048,100%,100%,100%,50%
203 Total,,,203 Total,,100%,100%,94%,88%
204,NORTH,19,204,1428,100%,0%,25%,25%
204,NORTH,19,204,1432,100%,100%,100%,100%
204,NORTH,19,204,1719,0%,100%,100%,100%
204,NORTH,19,204,2014,100%,100%,100%,100%
204,NORTH,19,204,2619,100%,100%,100%,100%
204,NORTH,19,204,2644,100%,100%,100%,100%
204,NORTH,19,204,5097,100%,100%,100%,100%
204,NORTH,19,204,5159,100%,100%,100%,100%
204,NORTH,19,204,5376,100%,100%,75%,75%
204 Total,,,204 Total,,89%,89%,89%,89%
205,NORTH,19,205,1592,100%,100%,100%,100%
205,NORTH,19,205,1611,100%,100%,100%,100%
205,NORTH,19,205,1798,100%,0%,50%,50%
205,NORTH,19,205,1928,0%,100%,50%,50%
205,NORTH,19,205,1987,100%,100%,100%,100%
205,NORTH,19,205,2273,100%,100%,100%,100%
205,NORTH,19,205,2354,100%,100%,100%,100%
205,NORTH,19,205,3632,100%,100%,100%,100%
205,NORTH,19,205,3726,100%,100%,100%,100%
205,NORTH,19,205,4243,0%,100%,100%,100%
205 Total,,,205 Total,,80%,90%,90%,90%
206,NORTH,19,206,2558,100%,100%,100%,100%
206,NORTH,19,206,2559,100%,100%,75%,100%
206,NORTH,19,206,2692,100%,100%,100%,100%
206,NORTH,19,206,3487,100%,100%,25%,25%
206,NORTH,19,206,4424,100%,100%,100%,100%
206 Total,,,206 Total,,100%,100%,80%,85%
207,NORTH,19,207,1416,100%,100%,100%,50%
207,NORTH,19,207,1913,100%,100%,50%,25%
207,NORTH,19,207,2191,100%,100%,75%,50%
207,NORTH,19,207,2350,100%,100%,100%,100%
207,NORTH,19,207,3445,100%,100%,100%,100%
207,NORTH,19,207,5028,100%,100%,25%,25%
207,NORTH,19,207,5029,100%,100%,100%,100%
207,NORTH,19,207,5030,100%,100%,100%,100%
207,NORTH,19,207,5385,100%,100%,100%,100%
207 Total,,,207 Total,,100%,100%,83%,72%
213,NORTH,19,213,1429,100%,100%,100%,100%
