Region,Market,Store Number,Fashion Op Model Tier,Fashion Coach?,Coach Action,Total TL Headcount,Go-Live Week,Fashion Stocking Team Hours
56,511,2161,2,YES,MOVE EXISTING,4,WK 37,120
56,511,2648,1,YES,HIRE,4,WK 37,140
56,511,2989,2,YES,MOVE EXISTING,4,WK 37,120
56,511,5434,1,YES,HIRE,4,WK 37,140
57,394,1559,1,YES,MOVE EXISTING,4,WK 37,140
57,394,1838,2,YES,MOVE EXISTING,4,WK 37,120
57,394,2483,2,YES,MOVE EXISTING,4,WK 37,120
57,394,2592,1,YES,MOVE EXISTING,4,WK 37,140
57,394,2884,1,YES,MOVE EXISTING,4,WK 37,140
57,394,3350,1,YES,HIRE,4,WK 37,140
57,394,3351,1,YES,MOVE EXISTING,4,WK 37,140
57,394,3473,1,YES,MOVE EXISTING,4,WK 37,140
57,394,3728,2,YES,HIRE,4,WK 37,120
57,396,1560,1,YES,MOVE EXISTING,4,WK 37,140
57,396,1584,2,YES,MOVE EXISTING,4,WK 37,120
57,396,2050,2,YES,MOVE EXISTING,4,WK 37,120
57,396,2593,1,YES,MOVE EXISTING,4,WK 37,140
57,396,2838,1,YES,MOVE EXISTING,4,WK 37,140
57,396,4356,1,YES,MOVE EXISTING,4,WK 37,140
57,396,4557,2,YES,MOVE EXISTING,4,WK 37,120
57,396,5070,1,YES,MOVE EXISTING,4,WK 37,140
57,396,5101,2,YES,MOVE EXISTING,4,WK 37,120
57,405,1438,1,YES,MOVE EXISTING,4,WK 37,140
57,405,1439,1,YES,MOVE EXISTING,4,WK 37,140
57,405,1442,3,NO,-,4,WK 37,80
57,405,1573,2,YES,MOVE EXISTING,4,WK 37,120
57,405,2051,1,YES,HIRE,4,WK 37,140
57,405,2794,3,NO,-,3,WK 37,80
57,405,3220,2,YES,MOVE EXISTING,4,WK 37,120
57,405,3847,2,YES,HIRE,4,WK 37,120
57,405,4678,2,YES,MOVE EXISTING,4,WK 37,120
57,405,5168,3,NO,-,4,WK 37,80
57,446,2032,1,YES,MOVE EXISTING,4,WK 37,140
57,446,2526,1,YES,MOVE EXISTING,4,WK 37,140
57,446,2568,1,YES,MOVE EXISTING,4,WK 37,140
57,446,2621,1,YES,MOVE EXISTING,4,WK 37,140
57,446,3087,2,YES,MOVE EXISTING,4,WK 37,120
57,446,3180,1,YES,MOVE EXISTING,4,WK 37,140
57,446,3650,2,YES,MOVE EXISTING,4,WK 37,120
57,446,5152,2,YES,MOVE EXISTING,4,WK 37,120
57,447,1574,1,YES,MOVE EXISTING,4,WK 37,140
57,447,1600,2,YES,HIRE,4,WK 37,120
57,447,1624,1,YES,MOVE EXISTING,4,WK 37,140
57,447,1989,2,YES,MOVE EXISTING,4,WK 37,120
57,447,2099,1,YES,HIRE,4,WK 37,140
57,447,2507,1,YES,HIRE,4,WK 37,140
57,447,2556,1,YES,HIRE,4,WK 37,140
57,447,2557,1,YES,MOVE EXISTING,4,WK 37,140
57,447,4317,2,YES,HIRE,4,WK 37,120
57,447,5134,1,YES,MOVE EXISTING,4,WK 37,140
57,448,1563,1,YES,MOVE EXISTING,4,WK 37,140
57,448,1660,1,YES,MOVE EXISTING,4,WK 37,140
57,448,2297,2,YES,HIRE,4,WK 37,120
57,448,2950,1,YES,MOVE EXISTING,4,WK 37,140
57,448,2951,2,YES,HIRE,4,WK 37,120
57,448,3523,1,YES,HIRE,4,WK 37,140
57,448,5162,2,YES,HIRE,4,WK 37,120
57,448,5686,1,YES,MOVE EXISTING,4,WK 37,140
57,449,1583,1,YES,HIRE,4,WK 37,140
57,449,1815,1,YES,MOVE EXISTING,4,WK 37,140
57,449,2001,1,YES,MOVE EXISTING,4,WK 37,140
57,449,2277,2,YES,MOVE EXISTING,4,WK 37,120
57,449,2985,1,YES,MOVE EXISTING,4,WK 37,140
57,449,4238,2,YES,MOVE EXISTING,4,WK 37,120
57,449,5337,1,YES,MOVE EXISTING,4,WK 37,140
57,449,5632,2,YES,MOVE EXISTING,4,WK 37,120
57,449,5701,2,YES,HIRE,4,WK 37,120
57,465,2110,1,YES,MOVE EXISTING,4,WK 37,140
57,465,2609,1,YES,MOVE EXISTING,4,WK 37,140
57,465,3477,2,YES,MOVE EXISTING,4,WK 37,120
57,465,4101,2,YES,HIRE,4,WK 37,120
57,465,4132,1,YES,MOVE EXISTING,4,WK 37,140
57,465,5072,1,YES,MOVE EXISTING,4,WK 37,140
57,465,5807,1,YES,MOVE EXISTING,4,WK 37,140
57,465,5874,2,YES,HIRE,4,WK 37,120
57,470,2126,1,YES,HIRE,4,WK 37,140
57,470,2308,1,YES,MOVE EXISTING,4,WK 37,140
57,470,2314,2,YES,MOVE EXISTING,4,WK 37,120
57,470,2321,1,YES,MOVE EXISTING,4,WK 37,140
57,470,2473,1,YES,MOVE EXISTING,4,WK 37,140
57,470,3290,1,YES,MOVE EXISTING,4,WK 37,140
57,470,3478,1,YES,MOVE EXISTING,4,WK 37,140
57,470,3883,1,YES,MOVE EXISTING,4,WK 37,140
57,470,5274,1,YES,MOVE EXISTING,4,WK 37,140
57,581,1645,1,YES,MOVE EXISTING,4,WK 37,140
57,581,1826,1,YES,MOVE EXISTING,4,WK 37,140
57,581,1877,1,YES,HIRE,4,WK 37,140
57,581,1882,2,YES,HIRE,4,WK 37,120
57,581,2536,1,YES,HIRE,4,WK 37,140
57,581,5215,1,YES,MOVE EXISTING,4,WK 37,140
57,581,5394,1,YES,MOVE EXISTING,4,WK 37,140
57,581,5859,2,YES,HIRE,4,WK 37,120
57,581,5956,2,YES,MOVE EXISTING,4,WK 37,120
58,364,1175,2,YES,MOVE EXISTING,4,WK 37,120
58,364,1230,1,YES,MOVE EXISTING,4,WK 37,140
58,364,1299,2,YES,MOVE EXISTING,4,WK 37,120
58,364,1328,3,NO,-,3,WK 37,80
58,364,1369,3,NO,-,4,WK 37,80
58,364,1417,2,YES,MOVE EXISTING,4,WK 37,120
58,364,3730,2,YES,MOVE EXISTING,4,WK 37,120
58,364,4252,2,YES,HIRE,4,WK 37,120
58,364,4355,3,NO,-,4,WK 37,80
58,364,5303,3,NO,-,4,WK 37,80
58,365,1364,2,YES,MOVE EXISTING,4,WK 37,120
58,365,1370,2,YES,MOVE EXISTING,4,WK 37,120
58,365,1474,1,YES,HIRE,4,WK 37,140
58,365,4203,3,NO,-,4,WK 37,80
58,365,4325,1,YES,HIRE,4,WK 37,140
58,365,4337,1,YES,MOVE EXISTING,4,WK 37,140
58,365,4543,3,NO,-,3,WK 37,80
58,365,5342,1,YES,MOVE EXISTING,4,WK 37,140
58,445,1588,1,YES,MOVE EXISTING,4,WK 37,140
58,445,1692,2,YES,MOVE EXISTING,4,WK 37,120
58,445,1693,1,YES,HIRE,4,WK 37,140
58,445,1879,2,YES,MOVE EXISTING,4,WK 37,120
58,445,1914,1,YES,HIRE,4,WK 37,140
58,445,2333,2,YES,MOVE EXISTING,4,WK 37,120
58,445,3276,1,YES,MOVE EXISTING,4,WK 37,140
58,445,4340,1,YES,MOVE EXISTING,4,WK 37,140
58,445,4392,2,YES,HIRE,4,WK 37,120
58,458,2150,1,YES,HIRE,4,WK 37,140
58,458,2253,1,YES,HIRE,4,WK 37,140
58,458,2291,1,YES,HIRE,4,WK 37,140
58,458,3516,1,YES,HIRE,4,WK 37,140
58,458,3947,2,YES,HIRE,4,WK 37,120
58,458,5023,1,YES,MOVE EXISTING,4,WK 37,140
58,458,5305,1,YES,HIRE,4,WK 37,140
58,458,5938,2,YES,MOVE EXISTING,4,WK 37,120
58,459,1700,2,YES,MOVE EXISTING,4,WK 37,120
58,459,1917,2,YES,HIRE,4,WK 37,120
58,459,2177,1,YES,MOVE EXISTING,4,WK 37,140
58,459,2479,1,YES,MOVE EXISTING,4,WK 37,140
58,459,3494,2,YES,MOVE EXISTING,4,WK 37,120
58,459,5140,1,YES,MOVE EXISTING,4,WK 37,140
58,459,5338,1,YES,HIRE,4,WK 37,140
58,459,5886,3,NO,-,3,WK 37,80
58,459,5996,2,YES,MOVE EXISTING,4,WK 37,120
58,460,2077,2,YES,MOVE EXISTING,4,WK 37,120
58,460,2094,2,YES,HIRE,4,WK 37,120
58,460,2245,2,YES,MOVE EXISTING,4,WK 37,120
58,460,2494,2,YES,MOVE EXISTING,4,WK 37,120
58,460,2527,3,NO,-,3,WK 37,80
58,460,2708,1,YES,MOVE EXISTING,4,WK 37,140
58,460,2952,1,YES,MOVE EXISTING,4,WK 37,140
58,460,5075,3,NO,-,4,WK 37,80
58,461,1747,1,YES,MOVE EXISTING,4,WK 37,140
58,461,1853,1,YES,MOVE EXISTING,4,WK 37,140
58,461,1899,1,YES,MOVE EXISTING,4,WK 37,140
58,461,1912,2,YES,HIRE,4,WK 37,120
58,461,2028,1,YES,HIRE,4,WK 37,140
58,461,2842,2,YES,HIRE,4,WK 37,120
58,461,5193,1,YES,MOVE EXISTING,4,WK 37,140
58,461,5425,1,YES,MOVE EXISTING,4,WK 37,140
58,462,1756,1,YES,MOVE EXISTING,4,WK 37,140
58,462,1862,1,YES,MOVE EXISTING,4,WK 37,140
58,462,1922,1,YES,HIRE,4,WK 37,140
58,462,1941,2,YES,HIRE,4,WK 37,120
58,462,1992,2,YES,HIRE,4,WK 37,120
58,462,2288,2,YES,HIRE,4,WK 37,120
58,462,3464,1,YES,MOVE EXISTING,4,WK 37,140
58,462,3796,1,YES,MOVE EXISTING,4,WK 37,140
58,464,2082,1,YES,MOVE EXISTING,4,WK 37,140
58,464,2242,1,YES,HIRE,4,WK 37,140
58,464,2523,2,YES,MOVE EXISTING,4,WK 37,120
58,464,2546,1,YES,MOVE EXISTING,4,WK 37,140
58,464,3248,2,YES,HIRE,4,WK 37,120
58,464,5032,1,YES,MOVE EXISTING,4,WK 37,140
58,464,5641,3,NO,-,3,WK 37,80
58,464,5930,2,YES,HIRE,4,WK 37,120
58,466,2206,2,YES,HIRE,4,WK 37,120
58,466,2218,2,YES,MOVE EXISTING,4,WK 37,120
58,466,2495,2,YES,MOVE EXISTING,4,WK 37,120
58,466,2517,1,YES,MOVE EXISTING,4,WK 37,140
58,466,2636,2,YES,MOVE EXISTING,4,WK 37,120
58,466,4171,2,YES,HIRE,4,WK 37,120
58,466,5644,2,YES,MOVE EXISTING,4,WK 37,120
60,467,2249,1,YES,MOVE EXISTING,4,WK 37,140
60,467,2469,2,YES,MOVE EXISTING,4,WK 37,120
60,467,3218,2,YES,MOVE EXISTING,4,WK 37,120
60,467,3531,1,YES,MOVE EXISTING,4,WK 37,140
60,467,3537,1,YES,MOVE EXISTING,4,WK 37,140
60,467,3705,2,YES,HIRE,4,WK 37,120
60,467,3850,2,YES,HIRE,4,WK 37,120
60,467,4137,2,YES,MOVE EXISTING,4,WK 37,120
60,467,5853,3,NO,-,4,WK 37,80
60,469,2070,2,YES,MOVE EXISTING,4,WK 37,120
60,469,2071,1,YES,HIRE,4,WK 37,140
60,469,2074,1,YES,MOVE EXISTING,4,WK 37,140
60,469,2188,3,NO,-,3,WK 37,80
60,469,2710,3,NO,-,3,WK 37,80
60,469,2711,3,NO,-,3,WK 37,80
60,469,2722,1,YES,MOVE EXISTING,4,WK 37,140
60,469,4359,2,YES,HIRE,4,WK 37,120
60,469,4474,2,YES,MOVE EXISTING,4,WK 37,120
60,471,2319,2,YES,HIRE,4,WK 37,120
60,471,2450,1,YES,HIRE,4,WK 37,140
60,471,2594,1,YES,HIRE,4,WK 37,140
60,471,2595,2,YES,MOVE EXISTING,4,WK 37,120
60,471,2596,1,YES,MOVE EXISTING,4,WK 37,140
60,471,3053,3,NO,-,4,WK 37,80
60,471,3757,2,YES,MOVE EXISTING,4,WK 37,120
60,471,3801,2,YES,MOVE EXISTING,4,WK 37,120
60,471,5628,2,YES,MOVE EXISTING,4,WK 37,120
60,472,2037,2,YES,MOVE EXISTING,4,WK 37,120
60,472,2121,2,YES,MOVE EXISTING,4,WK 37,120
60,472,2196,2,YES,MOVE EXISTING,4,WK 37,120
60,472,2317,2,YES,HIRE,4,WK 37,120
60,472,2325,2,YES,MOVE EXISTING,4,WK 37,120
60,472,5272,2,YES,MOVE EXISTING,4,WK 37,120
60,472,5273,3,NO,-,4,WK 37,80
60,472,5861,3,NO,-,4,WK 37,80
60,473,1947,2,YES,HIRE,4,WK 37,120
60,473,2007,1,YES,MOVE EXISTING,4,WK 37,140
60,473,2016,2,YES,MOVE EXISTING,4,WK 37,120
60,473,2187,2,YES,MOVE EXISTING,4,WK 37,120
60,473,2269,1,YES,MOVE EXISTING,4,WK 37,140
60,473,3217,3,NO,-,3,WK 37,80
60,473,3260,3,NO,-,4,WK 37,80
60,473,3754,3,NO,-,3,WK 37,80
60,473,5078,1,YES,MOVE EXISTING,4,WK 37,140
60,474,2485,2,YES,HIRE,4,WK 37,120
60,474,2539,1,YES,HIRE,4,WK 37,140
60,474,2549,1,YES,MOVE EXISTING,4,WK 37,140
60,474,2865,2,YES,HIRE,4,WK 37,120
60,474,3472,2,YES,MOVE EXISTING,4,WK 37,120
60,474,3511,1,YES,MOVE EXISTING,4,WK 37,140
60,474,4249,3,NO,-,2,WK 37,80
60,474,4394,2,YES,MOVE EXISTING,4,WK 37,120
60,474,4395,3,NO,-,3,WK 37,80
60,474,5883,2,YES,HIRE,4,WK 37,120
60,475,1817,2,YES,MOVE EXISTING,4,WK 37,120
60,475,1870,3,NO,-,4,WK 37,80
60,475,1889,3,NO,-,4,WK 37,80
60,475,2006,1,YES,MOVE EXISTING,4,WK 37,140
60,475,2101,1,YES,HIRE,4,WK 37,140
60,475,2241,2,YES,HIRE,4,WK 37,120
60,475,2476,2,YES,HIRE,4,WK 37,120
60,475,2492,3,NO,-,4,WK 37,80
60,475,3261,1,YES,MOVE EXISTING,4,WK 37,140
60,475,3380,1,YES,MOVE EXISTING,4,WK 37,140
60,475,5869,3,NO,-,3,WK 37,80
60,476,1876,2,YES,HIRE,4,WK 37,120
60,476,2422,3,NO,-,4,WK 37,80
60,476,2550,2,YES,MOVE EXISTING,4,WK 37,120
60,476,2927,1,YES,MOVE EXISTING,4,WK 37,140
60,476,2947,2,YES,HIRE,4,WK 37,120
60,476,3742,3,NO,-,3,WK 37,80
60,476,5461,2,YES,HIRE,4,WK 37,120
60,476,5462,2,YES,HIRE,4,WK 37,120
60,476,5929,3,NO,-,4,WK 37,80
60,477,1784,2,YES,MOVE EXISTING,4,WK 37,120
60,477,1793,2,YES,MOVE EXISTING,4,WK 37,120
60,477,1843,2,YES,HIRE,4,WK 37,120
60,477,1920,2,YES,MOVE EXISTING,4,WK 37,120
60,477,4176,3,NO,-,4,WK 37,80
60,477,4221,2,YES,MOVE EXISTING,4,WK 37,120
60,477,5368,1,YES,MOVE EXISTING,4,WK 37,140
60,477,5440,1,YES,MOVE EXISTING,4,WK 37,140
60,477,5935,2,YES,MOVE EXISTING,4,WK 37,120
60,478,1775,2,YES,HIRE,4,WK 37,120
60,478,1925,3,NO,-,3,WK 37,80
60,478,2075,2,YES,HIRE,4,WK 37,120
60,478,2243,1,YES,MOVE EXISTING,4,WK 37,140
60,478,2315,3,NO,-,3,WK 37,80
60,478,2538,2,YES,MOVE EXISTING,4,WK 37,120
60,478,3239,1,YES,MOVE EXISTING,4,WK 37,140
60,478,3258,2,YES,HIRE,4,WK 37,120
60,478,5396,2,YES,MOVE EXISTING,4,WK 37,120
4,300,1166,3,NO,-,3,WK 22,80
4,300,1268,2,YES,HIRE,4,WK 22,120
4,300,1348,1,YES,MOVE EXISTING,4,WK 22,140
4,300,1352,3,NO,-,3,WK 22,80
4,300,1392,2,YES,MOVE EXISTING,4,WK 22,120
4,300,2580,2,YES,HIRE,4,WK 22,120
4,300,2772,3,NO,-,4,WK 22,80
4,300,4065,2,YES,MOVE EXISTING,4,WK 22,120
4,300,4273,1,YES,HIRE,4,WK 22,140
4,300,7243,3,NO,-,3,WK 22,80
16,187,1871,1,YES,MOVE EXISTING,4,WK 22,140
16,187,1946,2,YES,MOVE EXISTING,4,WK 22,120
16,187,1994,1,YES,MOVE EXISTING,4,WK 22,140
16,187,2092,3,NO,-,3,WK 22,80
16,187,2116,1,YES,MOVE EXISTING,4,WK 22,140
16,187,2424,3,NO,-,3,WK 22,80
16,187,3329,2,YES,HIRE,4,WK 22,120
16,187,3334,2,YES,HIRE,4,WK 22,120
16,187,4403,2,YES,MOVE EXISTING,4,WK 22,120
16,187,5497,2,YES,HIRE,4,WK 22,120
16,187,5498,3,NO,-,3,WK 22,80
17,577,3159,1,YES,MOVE EXISTING,4,WK 22,140
17,577,3443,1,YES,HIRE,4,WK 22,140
17,577,3520,1,YES,MOVE EXISTING,4,WK 22,140
17,577,3562,1,YES,HIRE,4,WK 22,140
17,577,3795,1,YES,MOVE EXISTING,4,WK 22,140
17,577,5077,2,YES,HIRE,4,WK 22,120
17,577,5752,1,YES,MOVE EXISTING,4,WK 22,140
22,165,1742,1,YES,MOVE EXISTING,4,WK 22,140
22,165,2108,2,YES,HIRE,4,WK 22,120
22,165,2109,2,YES,HIRE,4,WK 22,120
22,165,2254,3,NO,-,3,WK 22,80
22,165,3212,1,YES,MOVE EXISTING,4,WK 22,140
22,165,3337,1,YES,MOVE EXISTING,4,WK 22,140
22,165,3339,1,YES,MOVE EXISTING,4,WK 22,140
22,165,3774,2,YES,MOVE EXISTING,4,WK 22,120
22,165,5384,2,YES,HIRE,4,WK 22,120
22,165,5476,2,YES,HIRE,4,WK 22,120
22,166,2141,1,YES,MOVE EXISTING,4,WK 22,140
22,166,2830,1,YES,MOVE EXISTING,4,WK 22,140
22,166,3252,2,YES,HIRE,4,WK 22,120
22,166,5103,1,YES,MOVE EXISTING,4,WK 22,140
22,166,5229,2,YES,MOVE EXISTING,4,WK 22,120
22,166,5495,2,YES,HIRE,4,WK 22,120
22,166,5881,2,YES,HIRE,4,WK 22,120
22,166,5891,2,YES,HIRE,4,WK 22,120
22,167,2167,2,YES,HIRE,4,WK 22,120
22,167,2236,3,NO,-,3,WK 22,80
22,167,2263,3,NO,-,4,WK 22,80
22,167,2945,2,YES,MOVE EXISTING,4,WK 22,120
22,167,3475,2,YES,MOVE EXISTING,4,WK 22,120
22,167,3501,3,NO,-,4,WK 22,80
22,167,3541,2,YES,MOVE EXISTING,4,WK 22,120
22,167,4687,3,NO,-,3,WK 22,80
22,167,5239,2,YES,HIRE,4,WK 22,120
22,170,2068,1,YES,MOVE EXISTING,4,WK 22,140
22,170,2096,3,NO,-,3,WK 22,80
22,170,2445,2,YES,MOVE EXISTING,4,WK 22,120
22,170,2446,1,YES,MOVE EXISTING,4,WK 22,140
22,170,2650,2,YES,MOVE EXISTING,4,WK 22,120
22,170,3564,2,YES,MOVE EXISTING,4,WK 22,120
22,170,5130,1,YES,MOVE EXISTING,4,WK 22,140
22,170,5131,1,YES,HIRE,4,WK 22,140
22,170,5649,2,YES,HIRE,4,WK 22,120
22,178,1844,2,YES,HIRE,4,WK 22,120
22,178,1921,2,YES,HIRE,4,WK 22,120
22,178,1977,2,YES,MOVE EXISTING,4,WK 22,120
22,178,2195,2,YES,HIRE,4,WK 22,120
22,178,2518,1,YES,MOVE EXISTING,4,WK 22,140
22,178,3236,2,YES,MOVE EXISTING,4,WK 22,120
22,178,3266,2,YES,HIRE,4,WK 22,120
22,178,3830,3,NO,-,4,WK 22,80
22,178,5012,1,YES,MOVE EXISTING,4,WK 22,140
22,178,5142,1,YES,MOVE EXISTING,4,WK 22,140
22,178,5414,2,YES,HIRE,4,WK 22,120
22,232,1644,1,YES,HIRE,4,WK 22,140
22,232,1794,1,YES,MOVE EXISTING,4,WK 22,140
22,232,1887,2,YES,HIRE,4,WK 22,120
22,232,2169,1,YES,HIRE,4,WK 22,140
22,232,2185,2,YES,HIRE,4,WK 22,120
22,232,2255,1,YES,MOVE EXISTING,4,WK 22,140
22,232,2481,2,YES,HIRE,4,WK 22,120
22,232,2528,2,YES,MOVE EXISTING,4,WK 22,120
22,232,2535,2,YES,HIRE,4,WK 22,120
22,232,3412,3,NO,-,4,WK 22,80
22,232,3634,3,NO,-,4,WK 22,80
22,233,1529,1,YES,MOVE EXISTING,4,WK 22,140
22,233,2023,2,YES,MOVE EXISTING,4,WK 22,120
22,233,2205,2,YES,MOVE EXISTING,4,WK 22,120
22,233,2334,1,YES,MOVE EXISTING,4,WK 22,140
22,233,2340,2,YES,MOVE EXISTING,4,WK 22,120
22,233,2519,2,YES,MOVE EXISTING,4,WK 22,120
22,233,2888,2,YES,HIRE,4,WK 22,120
22,233,4404,3,NO,-,4,WK 22,80
22,233,5200,2,YES,MOVE EXISTING,4,WK 22,120
22,234,1537,3,NO,-,3,WK 22,80
22,234,1591,1,YES,MOVE EXISTING,4,WK 22,140
22,234,1823,2,YES,HIRE,4,WK 22,120
22,234,1850,2,YES,MOVE EXISTING,4,WK 22,120
22,234,1886,1,YES,HIRE,4,WK 22,140
22,234,2574,2,YES,HIRE,4,WK 22,120
22,234,3633,2,YES,HIRE,4,WK 22,120
22,234,5358,3,NO,-,4,WK 22,80
22,234,5469,3,NO,-,4,WK 22,80
22,234,5888,3,NO,-,3,WK 22,80
22,237,1607,1,YES,HIRE,4,WK 22,140
22,237,1640,3,NO,-,4,WK 22,80
22,237,1684,3,NO,-,3,WK 22,80
22,237,1769,2,YES,HIRE,4,WK 22,120
22,237,1792,3,NO,-,4,WK 22,80
22,237,2049,1,YES,MOVE EXISTING,4,WK 22,140
22,237,2129,3,NO,-,4,WK 22,80
22,237,2230,2,YES,HIRE,4,WK 22,120
22,237,4348,3,NO,-,4,WK 22,80
22,237,5470,3,NO,-,4,WK 22,80
22,284,1736,2,YES,HIRE,4,WK 22,120
22,284,1741,1,YES,HIRE,4,WK 22,140
22,284,1860,1,YES,HIRE,4,WK 22,140
22,284,2041,2,YES,HIRE,4,WK 22,120
22,284,2555,2,YES,HIRE,4,WK 22,120
22,284,3802,1,YES,HIRE,4,WK 22,140
22,284,5039,1,YES,HIRE,4,WK 22,140
22,284,5436,2,YES,HIRE,4,WK 22,120
22,284,5795,2,YES,HIRE,4,WK 22,120
22,285,1715,3,NO,-,3,WK 22,80
22,285,1890,2,YES,HIRE,4,WK 22,120
22,285,2272,3,NO,-,4,WK 22,80
22,285,2419,2,YES,HIRE,4,WK 22,120
22,285,2460,2,YES,HIRE,4,WK 22,120
22,285,2514,3,NO,-,4,WK 22,80
22,285,2560,1,YES,HIRE,4,WK 22,140
22,285,2791,2,YES,HIRE,4,WK 22,120
22,285,2931,2,YES,HIRE,4,WK 22,120
22,285,3843,2,YES,HIRE,4,WK 22,120
22,285,4378,3,NO,-,4,WK 22,80
22,558,1807,2,YES,HIRE,4,WK 22,120
22,558,1869,2,YES,HIRE,4,WK 22,120
22,558,2040,2,YES,MOVE EXISTING,4,WK 22,120
22,558,2841,2,YES,HIRE,4,WK 22,120
22,558,2871,2,YES,MOVE EXISTING,4,WK 22,120
22,558,3422,2,YES,MOVE EXISTING,4,WK 22,120
22,558,4456,2,YES,MOVE EXISTING,4,WK 22,120
22,558,5047,2,YES,HIRE,4,WK 22,120
22,558,5340,2,YES,HIRE,4,WK 22,120
22,558,5944,3,NO,-,3,WK 22,80
26,298,1132,1,YES,MOVE EXISTING,4,WK 22,140
26,298,1498,2,YES,MOVE EXISTING,4,WK 22,120
26,298,1558,2,YES,HIRE,4,WK 22,120
26,298,1842,1,YES,HIRE,4,WK 22,140
26,298,2704,3,NO,-,4,WK 22,80
26,298,3304,2,YES,HIRE,4,WK 22,120
26,298,3305,3,NO,-,4,WK 22,80
26,298,3658,2,YES,HIRE,4,WK 22,120
26,298,5320,2,YES,HIRE,4,WK 22,120
75,315,1335,3,NO,-,4,WK 22,80
75,315,1344,2,YES,HIRE,4,WK 22,120
75,315,1350,2,YES,MOVE EXISTING,4,WK 22,120
75,315,1726,2,YES,HIRE,4,WK 22,120
75,315,1780,2,YES,HIRE,4,WK 22,120
75,315,2565,3,NO,-,4,WK 22,80
75,315,2807,3,NO,-,4,WK 22,80
75,315,4682,2,YES,HIRE,4,WK 22,120
75,315,4697,3,NO,-,4,WK 22,80
75,315,5117,2,YES,HIRE,4,WK 22,120
76,320,1522,2,YES,MOVE EXISTING,4,WK 22,120
76,320,1544,1,YES,MOVE EXISTING,4,WK 22,140
76,320,1653,3,NO,-,3,WK 22,80
76,320,1714,2,YES,MOVE EXISTING,4,WK 22,120
76,320,2027,1,YES,MOVE EXISTING,4,WK 22,140
76,320,2083,2,YES,MOVE EXISTING,4,WK 22,120
76,320,2474,3,NO,-,4,WK 22,80
76,320,2696,3,NO,-,3,WK 22,80
76,320,2809,3,NO,-,4,WK 22,80
76,320,2833,3,NO,-,3,WK 22,80
76,320,2894,3,NO,-,4,WK 22,80
76,320,3215,2,YES,MOVE EXISTING,4,WK 22,120
76,320,4372,3,NO,-,3,WK 22,80
19,197,1790,2,YES,MOVE EXISTING,4,WK 22,120
19,197,2631,1,YES,MOVE EXISTING,4,WK 22,140
19,197,2872,2,YES,MOVE EXISTING,4,WK 22,120
19,197,2912,1,YES,MOVE EXISTING,4,WK 22,140
19,197,3336,2,YES,HIRE,4,WK 22,120
19,197,3476,2,YES,MOVE EXISTING,4,WK 22,120
19,197,4383,1,YES,MOVE EXISTING,4,WK 22,140
19,197,5761,2,YES,HIRE,4,WK 22,120
19,197,5842,1,YES,MOVE EXISTING,4,WK 22,140
19,200,1791,3,NO,-,3,WK 22,80
19,200,1923,2,YES,HIRE,4,WK 22,120
19,200,1942,2,YES,HIRE,4,WK 22,120
19,200,2102,3,NO,-,4,WK 22,80
19,200,2238,2,YES,HIRE,4,WK 22,120
19,200,2493,2,YES,HIRE,4,WK 22,120
19,200,2567,2,YES,HIRE,4,WK 22,120
19,200,3328,2,YES,HIRE,4,WK 22,120
19,200,3453,2,YES,MOVE EXISTING,4,WK 22,120
19,200,3458,3,NO,-,3,WK 22,80
19,200,3876,3,NO,-,4,WK 22,80
19,200,5386,3,NO,-,3,WK 22,80
19,201,1540,3,NO,-,4,WK 22,80
19,201,2010,2,YES,HIRE,4,WK 22,120
19,201,2061,3,NO,-,4,WK 22,80
19,201,2062,2,YES,HIRE,4,WK 22,120
19,201,2678,1,YES,MOVE EXISTING,4,WK 22,140
19,201,3436,2,YES,MOVE EXISTING,4,WK 22,120
19,201,4439,3,NO,-,3,WK 22,80
19,201,5064,3,NO,-,4,WK 22,80
19,201,5065,3,NO,-,4,WK 22,80
19,201,5280,3,NO,-,4,WK 22,80
19,202,1593,2,YES,HIRE,4,WK 22,120
19,202,1642,3,NO,-,4,WK 22,80
19,202,1771,3,NO,-,4,WK 22,80
19,202,1809,2,YES,MOVE EXISTING,4,WK 22,120
19,202,1836,2,YES,HIRE,4,WK 22,120
19,202,2080,2,YES,MOVE EXISTING,4,WK 22,120
19,202,2620,3,NO,-,4,WK 22,80
19,202,3791,3,NO,-,3,WK 22,80
19,202,5160,1,YES,MOVE EXISTING,4,WK 22,140
19,202,5411,3,NO,-,3,WK 22,80
19,202,5472,2,YES,MOVE EXISTING,4,WK 22,120
19,203,1423,3,NO,-,4,WK 22,80
19,203,1733,2,YES,HIRE,4,WK 22,120
19,203,1754,2,YES,MOVE EXISTING,4,WK 22,120
19,203,2618,2,YES,HIRE,4,WK 22,120
19,203,2700,2,YES,HIRE,4,WK 22,120
19,203,2866,3,NO,-,3,WK 22,80
19,203,2867,2,YES,HIRE,4,WK 22,120
19,203,2869,1,YES,HIRE,4,WK 22,140
19,203,4540,3,NO,-,4,WK 22,80
19,203,5048,2,YES,MOVE EXISTING,4,WK 22,120
19,203,5893,3,NO,-,4,WK 22,80
19,205,1592,3,NO,-,4,WK 22,80
19,205,1611,1,YES,MOVE EXISTING,4,WK 22,140
19,205,1798,3,NO,-,4,WK 22,80
19,205,1928,2,YES,MOVE EXISTING,4,WK 22,120
