Store,Market,Region,BU,City,State,2023 Tier
2687,35,4, EAST BU,GREER,SC,2
2688,45,5,SOUTHWEST BU,TYLER,TX,2
2689,512,61, NHM BU,FRESNO,CA,2
2690,137,11,SOUTHEAST BU,MADISON,AL,2
2691,243,41, NORTH BU,NEW ALBANY,IN,2
2692,206,19, NORTH BU,CHESTERFIELD,MI,2
2693,205,19, NORTH BU,FENTON,MI,2
2694,340,40, NORTH BU,KIRKWOOD,MO,2
2695,89,3,SOUTHEAST BU,CLERMONT,FL,2
2696,320,76, EAST BU,MOOREFIELD,WV,2
2697,452,56,WEST BU,ANTIOCH,CA,2
2699,554,59, NHM BU,GAINESVILLE,GA,2
2700,203,19, NORTH BU,WHITE LAKE,MI,2
2702,333,40, NORTH BU,NIXA,MO,2
2703,38,4, EAST BU,FLORENCE,SC,2
2704,298,26, EAST BU,RANDLEMAN,NC,2
2705,314,75, EAST BU,FRANKLIN,VA,2
2706,125,13,SOUTHWEST BU,HARVEY,LA,2
2708,460,58,WEST BU,TEMECULA,CA,2
2710,469,60,WEST BU,KETCHIKAN,AK,2
2711,469,60,WEST BU,KODIAK,AK,2
2712,37,4, EAST BU,MYRTLE BEACH,SC,2
2713,3,14,SOUTHEAST BU,BIRMINGHAM,AL,2
2714,426,52,WEST BU,SPENCER,IA,2
2715,143,13,SOUTHWEST BU,DIBERVILLE,MS,2
2716,415,52,WEST BU,CEDAR RAPIDS,IA,2
2717,141,13,SOUTHWEST BU,HATTIESBURG,MS,2
2718,64,6,SOUTHWEST BU,HOUSTON,TX,2
2719,163,17, EAST BU,BRISTOL,CT,2
2720,140,11,SOUTHEAST BU,MADISON,MS,2
2721,801,29,SOUTHEAST BU,CAYEY,PR,2
2722,469,60,WEST BU,FAIRBANKS,AK,2
2723,2,14,SOUTHEAST BU,SUMITON,AL,2
2724,63,6,SOUTHWEST BU,PASADENA,TX,2
2725,217,21, NORTH BU,LEWIS CENTER,OH,2
2726,219,21, NORTH BU,REYNOLDSBURG,OH,2
2727,110,9,SOUTHEAST BU,FLORIDA CITY,FL,2
2728,275,25, NORTH BU,DECATUR,IL,2
2729,378,54,WEST BU,FORT COLLINS,CO,2
2730,301,26, EAST BU,TARBORO,NC,2
2731,554,59, NHM BU,GAINESVILLE,GA,2
2732,22,2,SOUTHEAST BU,VILLA RICA,GA,2
2733,32,2,SOUTHEAST BU,PERRY,GA,2
2734,353,44,SOUTHWEST BU,NORMAN,OK,2
2735,454,56,WEST BU,SACRAMENTO,CA,2
2739,14,14,SOUTHEAST BU,BAY MINETTE,AL,2
2740,112,3,SOUTHEAST BU,TAMPA,FL,2
2741,534,72, NHM BU,BENTONVILLE,AR,2
2742,534,72, NHM BU,SPRINGDALE,AR,2
2743,492,72, NHM BU,SHERWOOD,AR,2
2744,537,72, NHM BU,FORT SMITH,AR,2
2745,537,72, NHM BU,FAYETTEVILLE,AR,2
2747,161,17, EAST BU,WARWICK,RI,2
2748,1,14,SOUTHEAST BU,GULF SHORES,AL,2
2749,124,12,SOUTHEAST BU,SPRUCE PINE,NC,2
2751,380,54,WEST BU,ENGLEWOOD,CO,2
2752,585,54,WEST BU,COMMERCE CITY,CO,2
2753,18,2,SOUTHEAST BU,CLAYTON,GA,2
2754,30,2,SOUTHEAST BU,WAYNESBORO,GA,2
2755,140,11,SOUTHEAST BU,FLOWOOD,MS,2
2756,280,76, EAST BU,FREDERICK,MD,2
2757,151,12,SOUTHEAST BU,MURFREESBORO,TN,2
2758,181,16, EAST BU,PLYMOUTH,NH,2
2760,14,14,SOUTHEAST BU,JACKSON,AL,2
2761,311,20, NORTH BU,POUNDING MILL,VA,2
2762,312,75, EAST BU,FAIRLAWN,VA,2
2763,569,7,SOUTHWEST BU,DONNA,TX,2
2764,414,52,WEST BU,ALTOONA,IA,2
2765,569,7,SOUTHWEST BU,LOS FRESNOS,TX,2
2766,370,46,SOUTHWEST BU,SCOTTSDALE,AZ,2
2767,372,46,SOUTHWEST BU,MESA,AZ,2
2768,372,46,SOUTHWEST BU,MESA,AZ,2
2769,87,6,SOUTHWEST BU,SAN ANTONIO,TX,2
2771,246,21, NORTH BU,MONTICELLO,IN,2
2772,300,4, EAST BU,SOUTHPORT,NC,2
2773,546,59, NHM BU,LAGRANGE,GA,2
2774,217,21, NORTH BU,DUBLIN,OH,2
2777,368,46,SOUTHWEST BU,SURPRISE,AZ,2
2778,373,46,SOUTHWEST BU,COOLIDGE,AZ,2
2780,399,56,WEST BU,CALDWELL,ID,2
2781,399,56,WEST BU,NAMPA,ID,2
2782,400,56,WEST BU,MOUNTAIN HOME,ID,2
2783,260,41, NORTH BU,LEXINGTON,KY,2
2784,407,47,WEST BU,BEATRICE,NE,2
2785,192,76, EAST BU,VICTOR,NY,2
2786,482,41, NORTH BU,AVON,IN,2
2787,249,41, NORTH BU,INDIANAPOLIS,IN,2
2788,482,41, NORTH BU,BROWNSBURG,IN,2
2789,108,9,SOUTHEAST BU,BOYNTON BEACH,FL,2
2790,280,76, EAST BU,HAGERSTOWN,MD,2
2791,285,22, EAST BU,GEORGETOWN,DE,2
2792,316,20, NORTH BU,WAYNE,WV,2
2793,308,26, EAST BU,KERNERSVILLE,NC,2
2794,405,57,WEST BU,EPHRAIM,UT,2
2795,287,75, EAST BU,ASHLAND,VA,2
2796,111,3,SOUTHEAST BU,OLDSMAR,FL,2
2797,154,16, EAST BU,STURBRIDGE,MA,2
2799,508,75, EAST BU,CLINTON,MD,2
2801,546,59, NHM BU,ALBANY,GA,2
2803,352,44,SOUTHWEST BU,EDMOND,OK,2
2804,352,44,SOUTHWEST BU,OKLAHOMA CITY,OK,2
2805,314,75, EAST BU,EMPORIA,VA,2
2806,42,4, EAST BU,BOILING SPRINGS,SC,2
2807,315,75, EAST BU,HARRISONBURG,VA,2
2808,290,75, EAST BU,MIDLOTHIAN,VA,2
2809,320,76, EAST BU,BUCKHANNON,WV,2
2810,316,20, NORTH BU,SPENCER,WV,2
2811,21,2,SOUTHEAST BU,ATHENS,GA,2
2812,425,53, NORTH BU,ROCHESTER,MN,2
2813,440,53, NORTH BU,MARSHFIELD,WI,2
2814,110,9,SOUTHEAST BU,HIALEAH,FL,2
2815,268,25, NORTH BU,ROLLING MEADOWS,IL,2
2816,267,25, NORTH BU,NILES,IL,2
2817,238,19, NORTH BU,LANSING,IL,2
2818,238,19, NORTH BU,HAMMOND,IN,2
2819,248,21, NORTH BU,BLUFFTON,IN,2
2820,421,52,WEST BU,WORTHINGTON,MN,2
2821,290,75, EAST BU,RICHMOND,VA,2
2822,131,13,SOUTHWEST BU,WALKER,LA,2
2823,216,20, NORTH BU,PARKERSBURG,WV,2
2825,175,17, EAST BU,OLD BRIDGE,NJ,2
2826,515,61, NHM BU,COACHELLA,CA,2
2827,418,52,WEST BU,CORALVILLE,IA,2
2828,435,53, NORTH BU,MILWAUKEE,WI,2
2830,166,22, EAST BU,EDDYSTONE,PA,2
2831,400,56,WEST BU,JEROME,ID,2
2832,29,4, EAST BU,HARDEEVILLE,SC,2
2833,320,76, EAST BU,GRAFTON,WV,2
2834,50,5,SOUTHWEST BU,FORT WORTH,TX,2
2835,528,64, NHM BU,SAN ANTONIO,TX,2
2836,299,26, EAST BU,FUQUAY VARINA,NC,2
2838,396,57,WEST BU,HENDERSON,NV,2
2839,538,72, NHM BU,SPRINGFIELD,MO,2
2840,546,59, NHM BU,BRUNSWICK,GA,2
2841,558,22, EAST BU,LUMBERTON,NJ,2
2842,461,58,WEST BU,CORONA,CA,2
2843,89,3,SOUTHEAST BU,SUMMERFIELD,FL,2
2844,188,16, EAST BU,CLIFTON PARK,NY,2
2845,296,26, EAST BU,SILER CITY,NC,2
2846,144,11,SOUTHEAST BU,OLIVE BRANCH,MS,2
2847,433,47,WEST BU,BELLEVUE,NE,2
2849,316,20, NORTH BU,MASON,WV,2
2850,293,75, EAST BU,HAMPSTEAD,MD,2
2852,216,20, NORTH BU,MOUNDSVILLE,WV,2
2853,508,75, EAST BU,LA PLATA,MD,2
2854,162,17, EAST BU,LISBON,CT,2
2855,362,40, NORTH BU,SHAWNEE,KS,2
2856,361,40, NORTH BU,OAK GROVE,MO,2
2857,360,40, NORTH BU,KANSAS CITY,MO,2
2858,546,59, NHM BU,STATESBORO,GA,2
2859,194,76, EAST BU,ROCHESTER,NY,2
2860,29,4, EAST BU,POOLER,GA,2
2861,399,56,WEST BU,GARDEN CITY,ID,2
2862,399,56,WEST BU,MERIDIAN,ID,2
2864,506,7,SOUTHWEST BU,SAN ANTONIO,TX,2
2865,474,60,WEST BU,SPOKANE,WA,2
2866,203,19, NORTH BU,OKEMOS,MI,2
2867,203,19, NORTH BU,LANSING,MI,2
2869,203,19, NORTH BU,LANSING,MI,2
2870,496,59, NHM BU,MYRTLE BEACH,SC,2
2871,558,22, EAST BU,CINNAMINSON,NJ,2
2872,197,19, NORTH BU,VAN BUREN TWP,MI,2
2873,206,19, NORTH BU,TROY,MI,2
2874,189,16, EAST BU,GLENVILLE,NY,2
2875,533,64, NHM BU,WARR ACRES,OK,2
2876,533,64, NHM BU,EDMOND,OK,2
2877,533,64, NHM BU,OKLAHOMA CITY,OK,2
2878,533,64, NHM BU,OKLAHOMA CITY,OK,2
2880,507,64, NHM BU,TULSA,OK,2
2881,90,9,SOUTHEAST BU,KISSIMMEE,FL,2
2882,422,52,WEST BU,MAPLE GROVE,MN,2
2883,56,5,SOUTHWEST BU,PLANO,TX,2
2884,394,57,WEST BU,LAS VEGAS,NV,2
2885,161,17, EAST BU,NEWPORT,RI,2
2886,484,57,WEST BU,PICO RIVERA,CA,2
2887,496,59, NHM BU,MYRTLE BEACH,SC,2
2888,233,22, EAST BU,PALMYRA,PA,2
2889,415,52,WEST BU,CLINTON,IA,2
2890,32,2,SOUTHEAST BU,MACON,GA,2
2891,73,7,SOUTHWEST BU,ODESSA,TX,2
2892,376,54,WEST BU,PARKER,CO,2
2893,410,44,SOUTHWEST BU,INDEPENDENCE,KS,2
2894,320,76, EAST BU,OAKLAND,MD,2
2897,173,17, EAST BU,SOUTHINGTON,CT,2
2898,162,17, EAST BU,OLD SAYBROOK,CT,2
2899,163,17, EAST BU,AVON,CT,2
2900,163,17, EAST BU,ROCKY HILL,CT,2
2901,154,16, EAST BU,NORTHAMPTON,MA,2
2902,159,16, EAST BU,FRAMINGHAM,MA,2
2903,157,16, EAST BU,CHELMSFORD,MA,2
2904,159,16, EAST BU,BROCKTON,MA,2
2905,164,17, EAST BU,SUFFERN,NY,2
2906,171,17, EAST BU,RIVERHEAD,NY,2
2907,103,72, NHM BU,MIAMI GARDENS,FL,2
2908,309,26, EAST BU,BISCOE,NC,2
2909,228,76, EAST BU,CORRY,PA,2
2910,208,20, NORTH BU,SALEM,OH,2
2911,191,76, EAST BU,CENTRAL SQUARE,NY,2
2912,197,19, NORTH BU,TAYLOR,MI,2
2913,129,13,SOUTHWEST BU,BOUTTE,LA,2
2914,215,20, NORTH BU,MASSILLON,OH,2
2915,171,17, EAST BU,EAST SETAUKET,NY,2
2916,172,17, EAST BU,EAST MEADOW,NY,2
2917,171,17, EAST BU,ISLANDIA,NY,2
2918,51,5,SOUTHWEST BU,ALLEN,TX,2
2919,542,64, NHM BU,MONROE,LA,2
2920,101,3,SOUTHEAST BU,ORANGE PARK,FL,2
2921,401,54,WEST BU,HARRISVILLE,UT,2
2922,366,46,SOUTHWEST BU,TUCSON,AZ,2
2923,382,47,WEST BU,BILLINGS,MT,2
2924,384,46,SOUTHWEST BU,ALBUQUERQUE,NM,2
2925,453,56,WEST BU,NAPA,CA,2
2926,56,5,SOUTHWEST BU,PLANO,TX,2
2927,476,60,WEST BU,WOOD VILLAGE,OR,2
2928,36,4, EAST BU,GOOSE CREEK,SC,2
2929,310,4, EAST BU,HOPE MILLS,NC,2
2930,103,72, NHM BU,TAMARAC,FL,2
2931,285,22, EAST BU,SALISBURY,MD,2
2932,122,12,SOUTHEAST BU,KNOXVILLE,TN,2
2933,317,20, NORTH BU,PRINCETON,WV,2
2934,273,25, NORTH BU,PARIS,IL,2
2935,413,52,WEST BU,KNOXVILLE,IA,2
2937,419,52,WEST BU,HIBBING,MN,2
2938,132,13,SOUTHWEST BU,LAFAYETTE,LA,2
2939,140,11,SOUTHEAST BU,RICHLAND,MS,2
2940,542,64, NHM BU,WEST MONROE,LA,2
2941,24,2,SOUTHEAST BU,ALPHARETTA,GA,2
2944,549,72, NHM BU,DELAND,FL,2
2945,233,22, EAST BU,PARKESBURG,PA,2
2946,109,9,SOUTHEAST BU,FORT LAUDERDALE,FL,2
2947,476,60,WEST BU,VANCOUVER,WA,2
2948,484,57,WEST BU,SANTA FE SPRINGS,CA,2
2950,448,57,WEST BU,PALMDALE,CA,2
2951,448,57,WEST BU,LANCASTER,CA,2
2952,460,58,WEST BU,MURRIETA,CA,2
2953,160,16, EAST BU,SWANSEA,MA,2
2954,173,17, EAST BU,NORWALK,CT,2
2955,362,40, NORTH BU,KANSAS CITY,MO,2
2956,262,25, NORTH BU,SHOREWOOD,IL,2
2957,412,52,WEST BU,DETROIT LAKES,MN,2
2958,439,53, NORTH BU,APPLETON,WI,2
2959,206,19, NORTH BU,ROSEVILLE,MI,2
2962,108,9,SOUTHEAST BU,POMPANO BEACH,FL,2
2963,108,9,SOUTHEAST BU,CORAL SPRINGS,FL,2
2964,156,16, EAST BU,LEOMINSTER,MA,2
2965,163,17, EAST BU,NEWINGTON,CT,2
2966,215,20, NORTH BU,WADSWORTH,OH,2
2967,225,21, NORTH BU,FT WRIGHT,KY,2
2968,243,41, NORTH BU,CARROLLTON,KY,2
2973,51,5,SOUTHWEST BU,MURPHY,TX,2
2974,504,64, NHM BU,RICHARDSON,TX,2
2975,561,64, NHM BU,GARLAND,TX,2
2976,561,64, NHM BU,MESQUITE,TX,2
2977,561,64, NHM BU,ARLINGTON,TX,2
2978,44,5,SOUTHWEST BU,FORT WORTH,TX,2
2979,58,64, NHM BU,FORT WORTH,TX,2
2980,479,5,SOUTHWEST BU,FORT WORTH,TX,2
2981,58,64, NHM BU,KELLER,TX,2
2984,533,64, NHM BU,LAWTON,OK,2
2985,449,57,WEST BU,FRESNO,CA,2
2986,439,53, NORTH BU,NEENAH,WI,2
2987,109,9,SOUTHEAST BU,DAVIE,FL,2
2988,120,12,SOUTHEAST BU,LA FAYETTE,GA,2
2989,511,56,WEST BU,FREMONT,CA,2
2990,430,47,WEST BU,MITCHELL,SD,2
2991,82,6,SOUTHWEST BU,CEDAR PARK,TX,2
2992,190,17, EAST BU,PAINTED POST,NY,2
2993,62,6,SOUTHWEST BU,SUGAR LAND,TX,2
2994,360,40, NORTH BU,SAINT JOSEPH,MO,2
2995,504,64, NHM BU,PLANO,TX,2
2996,53,5,SOUTHWEST BU,DALLAS,TX,2
2997,537,72, NHM BU,FAYETTEVILLE,AR,2
2998,515,61, NHM BU,LOMA LINDA,CA,2
3004,268,25, NORTH BU,CICERO,IL,2
3011,488,72, NHM BU,BOYNTON BEACH,FL,2
3013,548,72, NHM BU,PINELLAS PARK,FL,2
3014,49,5,SOUTHWEST BU,DALLAS,TX,2
3015,561,64, NHM BU,DALLAS,TX,2
3017,151,12,SOUTHEAST BU,SPRING HILL,TN,2
3018,389,54,WEST BU,FOUNTAIN,CO,2
3019,490,61, NHM BU,THORNTON,CO,2
3022,512,61, NHM BU,STOCKTON,CA,2
3023,512,61, NHM BU,SAN JOSE,CA,2
3026,515,61, NHM BU,PALM DESERT,CA,2
3035,283,76, EAST BU,WASHINGTON,DC,2
3042,543,64, NHM BU,COVINGTON,LA,2
3043,58,64, NHM BU,FORT WORTH,TX,2
3044,50,5,SOUTHWEST BU,FORT WORTH,TX,2
3046,512,61, NHM BU,MODESTO,CA,2
3047,512,61, NHM BU,TURLOCK,CA,2
3049,9,61, NHM BU,TUCSON,AZ,2
3050,550,61, NHM BU,BEAVERTON,OR,2
3053,471,60,WEST BU,EVERETT,WA,2
3055,345,44,SOUTHWEST BU,CATOOSA,OK,2
3056,506,7,SOUTHWEST BU,SPRING BRANCH,TX,2
3057,506,7,SOUTHWEST BU,HELOTES,TX,2
3058,86,7,SOUTHWEST BU,SAN ANTONIO,TX,2
3059,140,11,SOUTHEAST BU,CANTON,MS,2
3060,140,11,SOUTHEAST BU,YAZOO CITY,MS,2
3061,340,40, NORTH BU,SHREWSBURY,MO,2
3062,538,72, NHM BU,SPRINGFIELD,MO,2
3066,102,72, NHM BU,SARASOTA,FL,2
3067,20,2,SOUTHEAST BU,NORCROSS,GA,2
3069,554,59, NHM BU,MARIETTA,GA,2
3070,554,59, NHM BU,DUNWOODY,GA,2
3071,554,59, NHM BU,TUCKER,GA,2
3072,554,59, NHM BU,SNELLVILLE,GA,2
3074,554,59, NHM BU,LAWRENCEVILLE,GA,2
3075,15,14,SOUTHEAST BU,PANAMA CITY,FL,2
3077,292,76, EAST BU,HAYMARKET,VA,2
3078,175,17, EAST BU,EAST BRUNSWICK,NJ,2
3081,454,56,WEST BU,SACRAMENTO,CA,2
3082,490,61, NHM BU,COLORADO SPRINGS,CO,2
3083,490,61, NHM BU,COLORADO SPRINGS,CO,2
3084,551,61, NHM BU,ESCONDIDO,CA,2
3087,446,57,WEST BU,OXNARD,CA,1
3088,424,52,WEST BU,ST CLOUD,MN,2
3090,552,61, NHM BU,ROCKLIN,CA,2
3093,399,56,WEST BU,MERIDIAN,ID,2
3094,557,61, NHM BU,BOISE,ID,2
3098,550,61, NHM BU,BELLEVUE,WA,2
3099,551,61, NHM BU,LA PALMA,CA,2
3101,551,61, NHM BU,ANAHEIM,CA,2
3102,424,52,WEST BU,PRINCETON,MN,2
3103,409,44,SOUTHWEST BU,GODDARD,KS,2
3104,488,72, NHM BU,DEERFIELD BEACH,FL,2
3106,86,7,SOUTHWEST BU,SAN ANTONIO,TX,2
3107,506,7,SOUTHWEST BU,SAN ANTONIO,TX,2
3110,485,59, NHM BU,CHICAGO,IL,2
3111,538,72, NHM BU,SPRINGFIELD,MO,2
3112,77,7,SOUTHWEST BU,SAN ANTONIO,TX,2
3114,157,16, EAST BU,SAUGUS,MA,2
3118,20,2,SOUTHEAST BU,DECATUR,GA,2
3119,15,14,SOUTHEAST BU,PANAMA CITY BEACH,FL,2
3123,512,61, NHM BU,SANTA CLARA,CA,2
3126,490,61, NHM BU,CENTENNIAL,CO,2
3127,490,61, NHM BU,DENVER,CO,2
3128,490,61, NHM BU,DENVER,CO,2
3131,515,61, NHM BU,RIALTO,CA,2
3132,515,61, NHM BU,POMONA,CA,2
3133,515,61, NHM BU,LA PUENTE,CA,2
3135,58,64, NHM BU,FORT WORTH,TX,2
3136,505,7,SOUTHWEST BU,HORIZON CITY,TX,2
3137,149,12,SOUTHEAST BU,FAIRVIEW,TN,2
3138,481,61, NHM BU,BAKERSFIELD,CA,2
3139,481,61, NHM BU,BAKERSFIELD,CA,2
3140,481,61, NHM BU,BAKERSFIELD,CA,2
3141,481,61, NHM BU,BAKERSFIELD,CA,2
3143,9,61, NHM BU,TUCSON,AZ,2
3144,550,61, NHM BU,MILWAUKIE,OR,2
3145,550,61, NHM BU,VANCOUVER,WA,2
3146,550,61, NHM BU,CORVALLIS,OR,2
3147,481,61, NHM BU,SIMI VALLEY,CA,2
3150,432,47,WEST BU,COUNCIL BLUFFS,IA,2
3151,432,47,WEST BU,OMAHA,NE,2
3152,491,61, NHM BU,OMAHA,NE,2
3153,491,61, NHM BU,OMAHA,NE,2
3154,491,61, NHM BU,BELLEVUE,NE,2
3155,491,61, NHM BU,DERBY,KS,2
3156,502,59, NHM BU,HAMPTON,VA,2
3157,502,59, NHM BU,NEWPORT NEWS,VA,2
3159,577,17, EAST BU,TETERBORO,NJ,2
3161,548,72, NHM BU,PASADENA,FL,2
3162,96,72, NHM BU,ORLANDO,FL,2
3163,553,9,SOUTHEAST BU,HOLLYWOOD,FL,2
3164,534,72, NHM BU,BENTONVILLE,AR,2
3167,125,13,SOUTHWEST BU,NEW ORLEANS,LA,2
3168,537,72, NHM BU,CONWAY,AR,2
3169,83,6,SOUTHWEST BU,MANOR,TX,2
3170,83,6,SOUTHWEST BU,ELGIN,TX,2
3172,491,61, NHM BU,OMAHA,NE,2
3173,491,61, NHM BU,LA VISTA,NE,2
3175,490,61, NHM BU,COLORADO SPRINGS,CO,2
3176,490,61, NHM BU,COLORADO SPRINGS,CO,2
3177,378,54,WEST BU,FORT COLLINS,CO,2
3178,550,61, NHM BU,GRESHAM,OR,2
3179,481,61, NHM BU,THOUSAND OAKS,CA,2
3180,446,57,WEST BU,SOUTH GATE,CA,2
3182,296,26, EAST BU,CHAPEL HILL,NC,2
3183,103,72, NHM BU,HOMESTEAD,FL,2
3184,544,72, NHM BU,HOOVER,AL,2
3185,566,59, NHM BU,HUNTSVILLE,AL,2
3188,20,2,SOUTHEAST BU,STONE MOUNTAIN,GA,2
3191,35,4, EAST BU,PICKENS,SC,2
3192,35,4, EAST BU,GREENVILLE,SC,2
3197,112,3,SOUTHEAST BU,TAMPA,FL,2
3198,504,64, NHM BU,CARROLLTON,TX,2
3199,504,64, NHM BU,PLANO,TX,2
3200,159,16, EAST BU,WEYMOUTH,MA,2
3201,19,2,SOUTHEAST BU,MCDONOUGH,GA,2
3202,533,64, NHM BU,OKLAHOMA CITY,OK,2
3204,561,64, NHM BU,CEDAR HILL,TX,2
3205,23,2,SOUTHEAST BU,LITHIA SPRINGS,GA,2
3206,222,21, NORTH BU,LIMA,OH,2
3207,94,3,SOUTHEAST BU,SANFORD,FL,2
3208,582,54,WEST BU,SPRINGVILLE,UT,2
3209,424,52,WEST BU,ELK RIVER,MN,2
3210,275,25, NORTH BU,SPRINGFIELD,IL,2
3212,178,22, EAST BU,EGG HBR TWP,NJ,2
3213,68,13,SOUTHWEST BU,THE WOODLANDS,TX,2
3214,288,75, EAST BU,SUFFOLK,VA,2
3215,320,76, EAST BU,MORGANTOWN,WV,2
3216,289,75, EAST BU,VIRGINIA BEACH,VA,2
3217,473,60,WEST BU,OTHELLO,WA,2
3218,467,60,WEST BU,SPANAWAY,WA,2
3219,288,75, EAST BU,WILLIAMSBURG,VA,2
3220,405,57,WEST BU,ST GEORGE,UT,2
3221,190,17, EAST BU,WATKINS GLEN,NY,2
3222,35,4, EAST BU,CENTRAL,SC,2
3223,229,20, NORTH BU,BEAVER FALLS,PA,2
3224,583,5,SOUTHWEST BU,GARLAND,TX,2
3225,583,5,SOUTHWEST BU,ROWLETT,TX,2
3226,65,6,SOUTHWEST BU,KATY,TX,2
3227,391,54,WEST BU,MONUMENT,CO,2
3228,231,76, EAST BU,DELMONT,PA,2
3229,349,44,SOUTHWEST BU,VERNON,TX,2
3230,324,42,SOUTHEAST BU,BRYANT,AR,2
3231,321,42,SOUTHEAST BU,GREENWOOD,AR,2
3232,403,54,WEST BU,WEST JORDAN,UT,2
3233,419,52,WEST BU,BEMIDJI,MN,2
3234,123,12,SOUTHEAST BU,ROGERSVILLE,TN,2
3235,553,9,SOUTHEAST BU,NORTH MIAMI BEACH,FL,2
3236,178,22, EAST BU,FREEHOLD,NJ,1
3237,430,47,WEST BU,SIOUX FALLS,SD,2
3238,538,72, NHM BU,SPRINGFIELD,MO,2
3239,478,60,WEST BU,SPRINGFIELD,OR,2
3241,369,46,SOUTHWEST BU,GLENDALE,AZ,2
3243,312,75, EAST BU,ROANOKE,VA,2
3245,436,53, NORTH BU,HAYWARD,WI,2
3247,442,53, NORTH BU,DELAVAN,WI,2
3248,464,58,WEST BU,LA HABRA,CA,2
3250,209,20, NORTH BU,AURORA,OH,2
3251,218,21, NORTH BU,WASHINGTON COURT HOUSE,OH,2
3252,167,22, EAST BU,BOOTHWYN,PA,2
3253,228,76, EAST BU,EDINBORO,PA,2
3254,392,56,WEST BU,RENO,NV,2
3255,273,25, NORTH BU,SAVOY,IL,2
3258,478,60,WEST BU,EUGENE,OR,2
3259,383,47,WEST BU,MISSOULA,MT,2
3260,473,60,WEST BU,EPHRATA,WA,2
3261,475,60,WEST BU,RICHLAND,WA,2
3262,216,20, NORTH BU,CAMBRIDGE,OH,2
3265,288,75, EAST BU,YORKTOWN,VA,2
3266,558,22, EAST BU,EAST WINDSOR,NJ,2
3267,432,47,WEST BU,OMAHA,NE,2
3268,440,53, NORTH BU,ANTIGO,WI,2
3269,180,16, EAST BU,MEXICO,ME,2
3270,311,20, NORTH BU,WYTHEVILLE,VA,2
3271,13,14,SOUTHEAST BU,CALERA,AL,2
3273,362,40, NORTH BU,OVERLAND PARK,KS,2
3274,50,5,SOUTHWEST BU,NORTH RICHLAND HILLS,TX,2
3275,533,64, NHM BU,EDMOND,OK,2
3276,445,58,WEST BU,SAN BERNARDINO,CA,2
3277,392,56,WEST BU,RENO,NV,2
3278,433,47,WEST BU,LINCOLN,NE,2
3279,77,7,SOUTHWEST BU,SAN ANTONIO,TX,2
3280,192,76, EAST BU,ROCHESTER,NY,2
3281,228,76, EAST BU,HARBORCREEK,PA,2
3282,218,21, NORTH BU,LOGAN,OH,2
3283,409,44,SOUTHWEST BU,WICHITA,KS,2
3284,44,5,SOUTHWEST BU,ARLINGTON,TX,2
3285,44,5,SOUTHWEST BU,CEDAR HILL,TX,2
3286,52,5,SOUTHWEST BU,HICKORY CREEK,TX,2
3287,504,64, NHM BU,LEWISVILLE,TX,2
3288,131,13,SOUTHWEST BU,BATON ROUGE,LA,2
3289,124,12,SOUTHEAST BU,WEST JEFFERSON,NC,2
3290,470,57,WEST BU,KAHULUI,HI,2
3291,174,17, EAST BU,FLANDERS,NJ,2
3292,176,17, EAST BU,UNION,NJ,2
3293,209,20, NORTH BU,CHARDON,OH,2
3294,242,41, NORTH BU,LOUISVILLE,KY,2
3295,356,44,SOUTHWEST BU,BROKEN ARROW,OK,2
3296,64,6,SOUTHWEST BU,HOUSTON,TX,2
3297,67,6,SOUTHWEST BU,HOUSTON,TX,2
3298,60,6,SOUTHWEST BU,KEMAH,TX,2
3299,502,59, NHM BU,CHESAPEAKE,VA,2
3300,222,21, NORTH BU,WAPAKONETA,OH,2
3301,161,17, EAST BU,PROVIDENCE,RI,2
3302,64,6,SOUTHWEST BU,HOUSTON,TX,2
3303,311,20, NORTH BU,GRUNDY,VA,2
3304,298,26, EAST BU,REIDSVILLE,NC,2
3305,298,26, EAST BU,MAYODAN,NC,2
3307,97,14,SOUTHEAST BU,CRAWFORDVILLE,FL,2
3308,101,3,SOUTHEAST BU,MIDDLEBURG,FL,2
3309,98,3,SOUTHEAST BU,JACKSONVILLE,FL,2
3310,94,3,SOUTHEAST BU,DELTONA,FL,2
3311,553,9,SOUTHEAST BU,MIAMI GARDENS,FL,2
3313,376,54,WEST BU,CENTENNIAL,CO,2
3314,510,61, NHM BU,GLENDALE,AZ,2
3315,510,61, NHM BU,GLENDALE,AZ,2
3317,570,64, NHM BU,ALBUQUERQUE,NM,2
3319,81,7,SOUTHWEST BU,HARKER HEIGHTS,TX,2
3320,80,7,SOUTHWEST BU,PALMHURST,TX,1
3322,442,53, NORTH BU,PEWAUKEE,WI,2
3324,444,53, NORTH BU,SHEBOYGAN,WI,2
3327,533,64, NHM BU,OKLAHOMA CITY,OK,2
3328,200,19, NORTH BU,GREENVILLE,MI,2
3329,187,16, EAST BU,POTSDAM,NY,2
3330,502,59, NHM BU,CHESAPEAKE,VA,2
3331,327,42,SOUTHEAST BU,PINE BLUFF,AR,2
3332,191,76, EAST BU,FULTON,NY,2
3334,187,16, EAST BU,MALONE,NY,2
3335,214,20, NORTH BU,AVON,OH,2
3336,197,19, NORTH BU,WOODHAVEN,MI,2
3337,178,22, EAST BU,RIO GRANDE,NJ,2
3338,497,59, NHM BU,SPARTANBURG,SC,2
3339,165,22, EAST BU,VINELAND,NJ,2
3340,507,64, NHM BU,TULSA,OK,2
