Store Nbr,Dept Subcategory Description,Week 30 ,Week 31 ,Week 32 ,Week 33 ,Week 34 ,Week 35,Week 36 ,Week 37 ,Week 38 ,Week 39 ,Week 40 ,Week 41,Week 42 ,Week 43 ,Week 44,Week 45 ,Week 46,Week 47 ,Week 48 ,Week 49 ,Week 50 ,Week 51 ,Week 52 
4370,FULL SIZE GAS GRILLS,2,1,1,1,1,1,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1
4370,FULL SIZE GRIDDLES,1,1,1,1,0,0,0,0,0,0,1,2,1,1,1,2,1,1,0,0,1,1,1
4370,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
4372,FULL SIZE GAS GRILLS,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4372,FULL SIZE GRIDDLES,1,1,1,0,0,0,0,0,0,0,1,1,2,1,1,2,1,1,0,0,0,0,0
4372,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4374,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4374,FULL SIZE GAS GRILLS,3,2,2,1,1,1,1,1,1,1,0,1,1,0,1,1,0,0,0,0,0,0,1
4374,FULL SIZE GRIDDLES,1,1,1,1,1,1,0,0,0,0,1,1,2,1,1,2,2,1,0,0,0,1,1
4374,FULL SIZE PELLET GRILLS,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4377,FULL SIZE GAS GRILLS,5,4,3,3,2,2,2,2,2,2,1,2,1,2,2,2,1,1,1,1,1,1,2
4377,FULL SIZE GRIDDLES,1,1,1,0,0,0,0,0,0,0,1,1,2,1,0,2,2,0,0,0,0,0,0
4377,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378,FULL SIZE GAS GRILLS,2,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4378,FULL SIZE GRIDDLES,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,3,0,1,0,0,0,0,0
4378,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4381,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4381,FULL SIZE GAS GRILLS,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4381,FULL SIZE GRIDDLES,2,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,2,1,1,1,1,1
4381,FULL SIZE PELLET GRILLS,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
4383,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4383,FULL SIZE GAS GRILLS,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4383,FULL SIZE GRIDDLES,1,1,1,0,0,1,0,1,0,0,1,1,2,1,1,3,1,1,0,1,1,1,1
4383,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4384,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4384,FULL SIZE GAS GRILLS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4384,FULL SIZE GRIDDLES,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1
4384,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4387,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4387,FULL SIZE GAS GRILLS,6,5,4,4,4,4,3,3,3,3,2,2,3,2,3,3,2,2,2,2,2,2,2
4387,FULL SIZE GRIDDLES,1,0,0,0,0,0,0,0,0,0,1,2,2,1,0,2,1,1,0,0,0,0,0
4387,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4389,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4389,FULL SIZE GAS GRILLS,2,1,1,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0
4389,FULL SIZE GRIDDLES,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,2,4,3,0,0,0,0,0
4389,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,0
4392,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4392,FULL SIZE GAS GRILLS,2,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4392,FULL SIZE GRIDDLES,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,3,1,1,1,1,1,1,1
4392,FULL SIZE PELLET GRILLS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4393,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4393,FULL SIZE GAS GRILLS,2,1,1,1,1,1,1,1,1,0,0,0,1,0,1,1,0,0,0,1,1,0,1
4393,FULL SIZE GRIDDLES,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,1,0,0,0,0,0
4393,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4394,COMBO GRILLS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4394,FULL SIZE GAS GRILLS,5,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4394,FULL SIZE GRIDDLES,4,2,1,1,1,1,1,1,1,1,1,2,3,2,1,1,2,2,1,1,1,1,1
4394,FULL SIZE PELLET GRILLS,4,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,1,0,0,0,0,0,1
4395,COMBO GRILLS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4395,FULL SIZE GAS GRILLS,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4395,FULL SIZE GRIDDLES,2,2,1,1,1,1,1,1,1,1,2,2,1,1,1,3,1,1,0,1,1,1,1
4395,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4399,COMBO GRILLS,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4399,FULL SIZE GAS GRILLS,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4399,FULL SIZE GRIDDLES,2,1,1,1,1,1,1,1,1,1,1,1,3,1,1,3,1,1,1,1,1,1,1
4399,FULL SIZE PELLET GRILLS,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
4403,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4403,FULL SIZE GAS GRILLS,4,3,3,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2
4403,FULL SIZE GRIDDLES,1,1,1,0,0,0,0,0,0,0,3,1,1,1,1,1,1,1,1,1,1,0,1
4403,FULL SIZE PELLET GRILLS,1,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
4404,FULL SIZE GAS GRILLS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4404,FULL SIZE GRIDDLES,1,1,1,1,1,1,1,1,1,0,2,1,2,1,1,2,1,1,1,1,1,1,1
4404,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4405,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4405,FULL SIZE GAS GRILLS,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4405,FULL SIZE GRIDDLES,1,1,1,1,1,1,1,1,1,1,1,1,2,1,1,2,1,1,0,1,1,0,1
4405,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4407,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4407,FULL SIZE GAS GRILLS,2,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
4407,FULL SIZE GRIDDLES,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,1,2,1,0,0,0,0,0
4407,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4409,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4409,FULL SIZE GAS GRILLS,5,3,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
4409,FULL SIZE GRIDDLES,2,1,1,1,1,1,1,1,1,1,1,3,2,2,1,3,2,1,1,1,1,1,1
4409,FULL SIZE PELLET GRILLS,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,1,2,1,1,1,1,1,1
4410,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4410,FULL SIZE GAS GRILLS,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
4410,FULL SIZE GRIDDLES,2,1,1,1,1,1,1,1,1,1,1,3,3,2,2,5,1,1,1,1,1,1,1
4410,FULL SIZE PELLET GRILLS,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
4412,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4412,FULL SIZE GAS GRILLS,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4412,FULL SIZE GRIDDLES,2,1,1,1,1,1,1,1,0,1,1,2,2,1,1,4,1,0,1,1,1,1,1
4412,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0
4414,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4414,FULL SIZE GAS GRILLS,2,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4414,FULL SIZE GRIDDLES,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,1,0,0,0,0,0
4414,FULL SIZE PELLET GRILLS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4416,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4416,FULL SIZE GAS GRILLS,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4416,FULL SIZE GRIDDLES,1,1,1,1,1,1,1,1,0,0,0,2,2,1,1,3,0,0,1,1,1,1,1
4416,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4417,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4417,FULL SIZE GAS GRILLS,5,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4417,FULL SIZE GRIDDLES,4,3,2,2,2,2,2,2,2,2,1,2,3,3,2,1,3,1,2,2,2,2,3
4417,FULL SIZE PELLET GRILLS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4420,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4420,FULL SIZE GAS GRILLS,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4420,FULL SIZE GRIDDLES,1,0,0,0,0,0,0,0,0,0,1,3,1,0,0,1,2,0,0,0,0,0,0
4420,FULL SIZE PELLET GRILLS,3,2,2,2,1,1,1,1,1,1,2,2,2,1,1,2,1,1,1,1,1,1,1
4423,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4423,FULL SIZE GAS GRILLS,4,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4423,FULL SIZE GRIDDLES,2,1,1,1,1,1,1,1,1,1,1,4,1,1,1,4,1,0,0,1,1,0,1
4423,FULL SIZE PELLET GRILLS,2,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
4424,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4424,FULL SIZE GAS GRILLS,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
4424,FULL SIZE GRIDDLES,1,1,1,1,0,1,0,0,0,0,1,1,3,1,1,3,2,1,0,1,1,0,1
4424,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4428,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4428,FULL SIZE GAS GRILLS,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4428,FULL SIZE GRIDDLES,0,0,0,0,0,0,0,0,0,0,1,1,2,1,0,1,2,1,0,0,0,0,0
4428,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4430,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4430,FULL SIZE GAS GRILLS,6,5,5,3,3,3,2,2,2,2,2,2,2,2,3,2,2,2,1,2,2,2,2
4430,FULL SIZE GRIDDLES,2,2,1,1,1,1,1,1,1,1,2,1,2,1,1,2,1,1,1,1,1,1,1
4430,FULL SIZE PELLET GRILLS,3,2,2,1,1,1,1,1,1,1,1,2,1,1,1,2,1,1,1,1,1,1,1
4435,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4435,FULL SIZE GAS GRILLS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4435,FULL SIZE GRIDDLES,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,0,1,2,0,1,1,1,1
4435,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4436,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4436,FULL SIZE GAS GRILLS,1,1,1,1,1,1,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1
4436,FULL SIZE GRIDDLES,1,1,1,0,0,0,0,0,0,0,1,2,2,1,1,4,0,0,0,0,0,0,0
4436,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4438,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4438,FULL SIZE GAS GRILLS,5,4,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4438,FULL SIZE GRIDDLES,3,2,1,1,1,1,1,1,1,1,2,1,2,2,1,3,2,1,1,1,2,1,2
4438,FULL SIZE PELLET GRILLS,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
4439,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4439,FULL SIZE GAS GRILLS,2,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4439,FULL SIZE GRIDDLES,1,1,0,0,0,0,0,0,0,0,1,1,2,1,1,1,2,1,0,0,0,0,0
4439,FULL SIZE PELLET GRILLS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4440,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4440,FULL SIZE GAS GRILLS,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2
4440,FULL SIZE GRIDDLES,2,1,1,1,1,1,1,1,1,1,2,3,1,1,1,3,1,1,0,0,0,1,1
4440,FULL SIZE PELLET GRILLS,2,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,0,0,0,0,0,1
4444,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4444,FULL SIZE GAS GRILLS,3,2,2,2,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4444,FULL SIZE GRIDDLES,1,1,1,1,1,1,0,1,0,0,1,1,2,1,1,2,1,1,1,1,1,1,1
4444,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4446,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4446,FULL SIZE GAS GRILLS,5,2,3,3,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4446,FULL SIZE GRIDDLES,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,2,1,0,0,0,0,0
4446,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4450,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4450,FULL SIZE GAS GRILLS,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,1
4450,FULL SIZE GRIDDLES,3,2,2,1,1,1,1,1,1,1,1,4,3,2,2,5,2,1,1,2,1,1,1
4450,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,0,0,0,0,0,1,1,1,1,1,1,0,0,0,0,0,1
4451,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4451,FULL SIZE GAS GRILLS,2,1,1,0,1,2,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0
4451,FULL SIZE GRIDDLES,2,1,1,2,1,1,1,1,1,1,2,2,2,1,1,4,0,2,0,0,0,1,1
4451,FULL SIZE PELLET GRILLS,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1
4456,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4456,FULL SIZE GAS GRILLS,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4456,FULL SIZE GRIDDLES,1,1,1,1,1,1,1,1,1,0,1,2,1,1,1,3,1,1,1,1,1,1,1
4456,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4457,FULL SIZE GAS GRILLS,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4457,FULL SIZE GRIDDLES,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,1,0,0,0,0,0
4458,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4458,FULL SIZE GAS GRILLS,2,2,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4458,FULL SIZE GRIDDLES,2,1,1,1,1,1,0,0,0,0,2,2,2,1,1,1,2,2,0,0,0,1,1
4458,FULL SIZE PELLET GRILLS,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0
4459,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4459,FULL SIZE GAS GRILLS,2,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,1,1,1,1
4459,FULL SIZE GRIDDLES,1,0,0,0,0,0,0,0,0,0,1,2,1,0,0,2,2,1,0,0,0,0,0
4459,FULL SIZE PELLET GRILLS,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4460,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4460,FULL SIZE GAS GRILLS,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
4460,FULL SIZE GRIDDLES,1,1,1,1,1,1,1,1,1,1,1,2,2,1,1,1,1,2,1,1,1,1,1
4460,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4461,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4461,FULL SIZE GAS GRILLS,3,2,2,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
4461,FULL SIZE GRIDDLES,1,1,0,0,0,0,0,0,0,0,0,2,3,1,1,3,2,1,0,0,0,0,0
4461,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4471,FULL SIZE GAS GRILLS,1,1,1,1,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
4471,FULL SIZE GRIDDLES,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,1,1,0,0,0,0,0
4471,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4472,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4472,FULL SIZE GAS GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4472,FULL SIZE GRIDDLES,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,2,2,1,0,0,0,0,0
4472,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4474,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4474,FULL SIZE GAS GRILLS,6,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4474,FULL SIZE GRIDDLES,2,2,1,1,1,1,1,1,1,1,1,2,2,1,1,3,2,1,1,1,1,1,1
4474,FULL SIZE PELLET GRILLS,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
4475,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4475,FULL SIZE GAS GRILLS,3,2,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0
4475,FULL SIZE GRIDDLES,3,3,2,2,1,2,1,1,1,1,1,2,3,2,2,3,2,2,2,2,2,2,2
4475,FULL SIZE PELLET GRILLS,3,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4476,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4476,FULL SIZE GAS GRILLS,2,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1
4476,FULL SIZE GRIDDLES,2,1,1,1,1,1,1,1,1,1,2,1,2,1,1,3,1,1,0,0,0,0,1
4476,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,1,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0
4477,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4477,FULL SIZE GAS GRILLS,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4477,FULL SIZE GRIDDLES,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2,2,0,0,0,0,0
4477,FULL SIZE PELLET GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4479,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4479,FULL SIZE GAS GRILLS,4,3,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4479,FULL SIZE GRIDDLES,4,2,2,2,2,2,3,4,1,1,2,4,5,5,4,7,3,2,1,2,2,2,2
4479,FULL SIZE PELLET GRILLS,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
4482,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4482,FULL SIZE GAS GRILLS,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
4482,FULL SIZE GRIDDLES,2,2,1,1,1,1,1,1,1,1,1,4,2,3,2,4,2,1,1,1,2,2,2
4482,FULL SIZE PELLET GRILLS,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4483,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4483,FULL SIZE GAS GRILLS,2,1,1,1,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1
4483,FULL SIZE GRIDDLES,2,1,1,1,1,1,1,1,1,1,1,2,2,2,1,3,1,2,1,1,1,1,1
4483,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,1,0,0,1,0,1,1,0,1,1,1,0,0,0,0,0,1
4484,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4484,FULL SIZE GAS GRILLS,3,2,1,1,1,1,1,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,1
4484,FULL SIZE GRIDDLES,1,1,0,0,0,0,0,0,0,0,1,2,1,1,0,2,1,0,0,0,0,0,1
4484,FULL SIZE PELLET GRILLS,1,1,1,1,1,1,1,0,0,1,0,1,1,1,1,1,1,0,0,0,0,0,1
4487,COMBO GRILLS,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4487,FULL SIZE GAS GRILLS,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4487,FULL SIZE GRIDDLES,2,1,1,1,1,1,1,1,1,1,1,3,1,1,1,2,2,0,1,1,1,1,1
4487,FULL SIZE PELLET GRILLS,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,1,0,1
4488,FULL SIZE GAS GRILLS,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
