Region,Market,Store,Digital Shelf Labels,DSL Gen,DSL Start date,Resource Link,Toolkit Link by Gen,RDC,APD Phase 1,APD Phase 2,APD Phase 3,HVDC Start Date,FDD Start Date,CoSTL Install Date
53,444,1276,,,,,,7039,,,,6/24/2024,6/24/2024,
53,438,1277,,,,,,6025,Complete,1/28/2025,,6/24/2024,6/24/2024,
6,59,1279,,,,,,7036,,,,6/24/2024,6/24/2024,
54,388,1280,YES,Gen 3,6/16/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6019,9/9/2025,,,9/16/2024,9/16/2024,8/4/2024
4,42,1281,,,,,,6070,,,,Completed,Completed,5/14/2024
47,407,1282,,,,,,6035,5/21/2024,,,8/5/2024,8/5/2024,
3,93,1283,,,,,,7035,,,,6/24/2024,6/24/2024,7/22/2024
14,16,1284,,,,,,6054,,,,8/5/2024,8/5/2024,
52,418,1285,,,,,,6009,,,,8/5/2024,8/5/2024,
4,41,1286,,,,,,6070,,,,Completed,Completed,3/3/2024
26,296,1287,,,,,,6070,,,,7/22/2024,7/22/2024,8/5/2024
26,296,1288,,,,,,6023,12/12/2024,,,7/22/2024,7/22/2024,
21,221,1289,,,,,,6024,Complete,11/18/2024,,7/15/2024,7/15/2024,9/8/2024
26,304,1290,,,,,,6039,Complete,2/6/2025,,7/22/2024,7/22/2024,8/19/2024
46,367,1291,,,,,,6031,3/31/2025,,,Completed,Completed,
75,312,1292,,,,,,7045,,,,7/22/2024,7/22/2024,8/4/2024
2,30,1293,,,,,,6010,Complete,10/8/2024,,Completed,Completed,
21,247,1294,,,,,,6017,1/20/2025,,,Completed,Completed,
44,350,1295,,,,,,6068,,,,Completed,Completed,
6,569,1296,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
3,93,1297,,,,,,7035,,,,6/24/2024,6/24/2024,
26,302,1298,,,,,,6040,3/22/2024,,,Completed,Completed,9/3/2024
58,364,1299,,,,,,6031,3/31/2025,,,Completed,Completed,
26,302,1300,,,,,,6040,3/22/2024,,,Completed,Completed,
75,312,1301,,,,,,7045,,,,7/22/2024,7/22/2024,9/16/2024
20,311,1302,,,,,,6039,Complete,2/6/2025,,6/24/2024,6/24/2024,7/31/2024
7,81,1303,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
21,247,1304,,,,,,6043,,,,Completed,Completed,
53,441,1305,,,,,,7039,,,,6/24/2024,6/24/2024,
46,387,1306,,,,,,6012,10/10/2024,,,7/15/2024,7/15/2024,
25,262,1307,,,,,,6092,,,,Completed,Completed,
54,380,1308,YES,Gen 3,6/16/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6019,9/9/2025,,,8/19/2024,8/19/2024,5/15/2024
75,312,1309,,,,,,7045,,,,7/22/2024,7/22/2024,8/5/2024
41,251,1310,,,,,,6017,1/20/2025,,,Completed,Completed,
14,16,1311,,,,,,6054,,,,8/5/2024,8/5/2024,
4,310,1312,,,,,,6040,3/22/2024,,,7/22/2024,7/22/2024,8/13/2024
7,77,1313,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
2,24,1314,,,,,,6054,,,,Completed,Completed,
47,381,1315,,,,,,6019,9/9/2025,,,8/19/2024,8/19/2024,
53,439,1316,,,,,,7039,,,,6/24/2024,6/24/2024,
4,294,1317,,,,,,6039,Complete,2/6/2025,,6/24/2024,6/24/2024,
12,122,1318,,,,,,6039,Complete,2/6/2025,,6/24/2024,6/24/2024,
12,122,1319,,,,,,6039,Complete,2/6/2025,,6/24/2024,6/24/2024,
12,122,1320,,,,,,6039,Complete,2/6/2025,,6/24/2024,6/24/2024,
26,299,1321,,,,,,6040,3/22/2024,,,Completed,Completed,6/16/2024
26,308,1322,,,,,,6070,,,,7/22/2024,7/22/2024,
25,278,1323,,,,,,6092,,,,7/22/2024,7/22/2024,
46,366,1324,,,,,,6031,3/31/2025,,,Completed,Completed,
46,366,1325,,,,,,6031,3/31/2025,,,Completed,Completed,
47,429,1326,,,,,,6035,5/21/2024,,,8/5/2024,8/5/2024,
41,243,1327,,,,,,6017,1/20/2025,,,Completed,Completed,
58,364,1328,,,,,,6031,3/31/2025,,,Completed,Completed,
21,246,1329,,,,,,6092,,,,Completed,Completed,
21,222,1330,,,,,,6024,Complete,11/18/2024,,Completed,Completed,
21,223,1331,,,,,,6024,Complete,11/18/2024,,Completed,Completed,
52,426,1332,,,,,,6009,,,,Completed,Completed,
21,222,1333,,,,,,6024,Complete,11/18/2024,,Completed,Completed,
46,372,1334,,,,,,6031,3/31/2025,,,Completed,Completed,
75,315,1335,,,,,,7045,,,,6/24/2024,6/24/2024,7/31/2024
20,311,1336,,,,,,6039,Complete,2/6/2025,,7/22/2024,7/22/2024,
26,304,1337,,,,,,6070,,,,7/22/2024,7/22/2024,
14,16,1338,,,,,,6054,,,,8/5/2024,8/5/2024,
4,41,1339,,,,,,6070,,,,Completed,Completed,3/26/2024
2,25,1340,,,,,,6054,,,,8/5/2024,8/5/2024,
41,254,1341,,,,,,6066,,,,Completed,Completed,
13,128,1342,,,,,,6048,,,,7/22/2024,7/22/2024,
75,315,1344,,,,,,7045,,,,6/24/2024,6/24/2024,8/6/2024
75,314,1345,,,,,,6023,12/12/2024,,,7/22/2024,7/22/2024,7/9/2024
13,143,1346,,,,,,6011,Complete,6/20/2025,,7/22/2024,7/22/2024,
7,87,1347,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
4,300,1348,,,,,,6040,3/22/2024,,,Completed,Completed,
9,109,1349,,,,,,7038,,,,9/16/2024,9/16/2024,8/11/2024
75,315,1350,,,,,,6023,12/12/2024,,,6/24/2024,6/24/2024,7/7/2024
20,317,1351,,,,,,7045,,,,7/15/2024,7/15/2024,
4,300,1352,,,,,,6040,3/22/2024,,,Completed,Completed,
13,128,1353,,,,,,6048,,,,7/22/2024,7/22/2024,
26,301,1354,,,,,,6040,3/22/2024,,,Completed,Completed,
26,302,1355,,,,,,6040,3/22/2024,,,Completed,Completed,8/26/2024
41,251,1356,,,,,,6017,1/20/2025,,,Completed,Completed,
46,387,1357,,,,,,6031,3/31/2025,,,7/15/2024,7/15/2024,
4,36,1358,,,,,,6010,Complete,10/8/2024,,6/24/2024,6/24/2024,
4,36,1359,,,,,,6010,Complete,10/8/2024,,Completed,Completed,9/24/2024
20,317,1360,,,,,,7045,,,,7/15/2024,7/15/2024,
52,426,1361,,,,,,6009,,,,Completed,Completed,
14,15,1362,,,,,,6010,Complete,10/8/2024,,8/19/2024,8/19/2024,8/19/2024
2,21,1363,,,,,,6054,,,,Completed,Completed,
58,365,1364,,,,,,6031,3/31/2025,,,Completed,Completed,
53,436,1365,,,,,,6025,Complete,1/28/2025,,6/24/2024,6/24/2024,
53,440,1366,,,,,,7039,,,,6/24/2024,6/24/2024,
2,32,1367,,,,,,6010,Complete,10/8/2024,,8/5/2024,8/5/2024,
21,218,1368,,,,,,6024,Complete,11/18/2024,,7/15/2024,7/15/2024,9/9/2024
58,364,1369,,,,,,6031,3/31/2025,,,Completed,Completed,
58,365,1370,,,,,,6031,3/31/2025,,,Completed,Completed,
41,580,1371,,,,,,6017,1/20/2025,,,Completed,Completed,
26,299,1372,,,,,,6040,3/22/2024,,,Completed,Completed,6/17/2024
2,23,1373,,,,,,6054,,,,Completed,Completed,
9,91,1374,,,,,,6020,Complete,,,6/24/2024,6/24/2024,6/19/2024
14,97,1375,,,,,,6010,Complete,10/8/2024,,8/19/2024,8/19/2024,3/11/2024
12,152,1376,,,,,,6066,,,,6/24/2024,6/24/2024,
25,270,1377,,,,,,7039,,,,7/22/2024,7/22/2024,
21,247,1378,,,,,,6043,,,,Completed,Completed,
26,301,1379,,,,,,6040,3/22/2024,,,Completed,Completed,
46,375,1380,,,,,,6012,10/10/2024,,,7/15/2024,7/15/2024,
46,372,1381,,,,,,6031,3/31/2025,,,Completed,Completed,
4,39,1382,,,,,,6070,,,,Completed,Completed,8/7/2024
4,29,1383,,,,,,6010,Complete,10/8/2024,,6/24/2024,6/24/2024,
54,389,1384,,,,,,6019,9/9/2025,,,8/19/2024,8/19/2024,
26,305,1385,,,,,,6070,,,,7/22/2024,7/22/2024,
25,262,1386,,,,,,6092,,,,7/22/2024,7/22/2024,
9,108,1387,,,,,,7038,,,,9/16/2024,9/16/2024,
21,248,1388,,,,,,6043,,,,Completed,Completed,
52,414,1389,,,,,,6009,,,,Completed,Completed,
3,111,1390,,,,,,6020,Complete,,,6/24/2024,6/24/2024,4/30/2024
3,94,1391,,,,,,7035,,,,Completed,Completed,
4,300,1392,,,,,,6040,3/22/2024,,,Completed,Completed,8/19/2024
52,413,1393,,,,,,6009,,,,8/5/2024,8/5/2024,1/21/2025
53,435,1394,,,,,,7039,,,,6/24/2024,6/24/2024,
40,272,1395,,,,,,6069,,,,Completed,Completed,
53,441,1396,,,,,,7039,,,,6/24/2024,6/24/2024,
46,384,1397,,,,,,6012,10/10/2024,,,7/15/2024,7/15/2024,
9,108,1398,,,,,,7038,,,,Completed,Completed,6/18/2024
75,315,1399,,,,,,7045,,,,7/22/2024,7/22/2024,9/17/2024
2,21,1400,,,,,,6054,,,,Completed,Completed,8/27/2024
25,265,1401,,,,,,6092,,,,7/22/2024,7/22/2024,
2,18,1403,,,,,,6054,,,,Completed,Completed,
25,269,1404,,,,,,7039,,,,7/22/2024,7/22/2024,
6,61,1405,,,,,,7036,,,,6/24/2024,6/24/2024,9/29/2024
76,286,1406,,,,,,7045,,,,Completed,Completed,7/21/2024
21,221,1407,,,,,,6024,Complete,11/18/2024,,7/15/2024,7/15/2024,9/9/2024
14,97,1408,,,,,,7035,,,,6/24/2024,6/24/2024,3/12/2024
6,65,1409,,,,,,7036,,,,6/24/2024,6/24/2024,
21,223,1410,,,,,,6024,Complete,11/18/2024,,Completed,Completed,
46,366,1411,,,,,,6031,3/31/2025,,,Completed,Completed,
47,381,1412,,,,,,6019,9/9/2025,,,8/19/2024,8/19/2024,
25,270,1413,,,,,,7039,,,,7/22/2024,7/22/2024,
46,384,1414,,,,,,6012,10/10/2024,,,7/15/2024,7/15/2024,
52,421,1415,,,,,,6025,Complete,1/28/2025,,Completed,Completed,
19,207,1416,,,,,,6043,,,,Completed,Completed,
58,364,1417,,,,,,6031,3/31/2025,,,Completed,Completed,
40,341,1418,,,,,,6069,,,,Completed,Completed,
21,248,1419,,,,,,6043,,,,Completed,Completed,
25,264,1420,,,,,,6092,,,,7/22/2024,7/22/2024,
25,278,1421,,,,,,6092,,,,7/22/2024,7/22/2024,
19,204,1422,,,,,,6043,,,,Completed,Completed,
19,203,1423,,,,,,6043,,,,Completed,Completed,
75,290,1424,,,,,,6023,12/12/2024,,,6/24/2024,6/24/2024,
21,247,1425,,,,,,6043,,,,Completed,Completed,
21,259,1426,,,,,,6024,Complete,11/18/2024,,7/15/2024,7/15/2024,
21,218,1427,,,,,,6024,Complete,11/18/2024,,7/15/2024,7/15/2024,9/10/2024
19,204,1428,,,,,,6043,,,,Completed,Completed,
19,213,1429,,,,,,6024,Complete,11/18/2024,,Completed,Completed,
53,439,1430,,,,,,7039,,,,6/24/2024,6/24/2024,
52,418,1431,,,,,,6009,,,,8/5/2024,8/5/2024,
19,204,1432,,,,,,6043,,,,Completed,Completed,
21,222,1433,,,,,,6024,Complete,11/18/2024,,Completed,Completed,
54,391,1434,YES,Gen 3,6/16/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6019,9/9/2025,,,8/19/2024,8/19/2024,8/4/2024
52,413,1435,,,,,,6009,,,,8/5/2024,8/5/2024,
9,107,1436,,,,,,7038,,,,Completed,Completed,6/16/2024
47,406,1437,,,,,,6012,10/10/2024,,,8/5/2024,8/5/2024,
57,405,1438,,,,,,7026,,,,9/16/2024,9/16/2024,
57,405,1439,,,,,,7026,,,,9/16/2024,9/16/2024,
54,403,1440,,,,,,7026,,,,9/16/2024,9/16/2024,9/4/2024
21,221,1441,,,,,,6017,1/20/2025,,,7/15/2024,7/15/2024,
57,405,1442,,,,,,6031,3/31/2025,,,Completed,Completed,
21,225,1443,,,,,,6017,1/20/2025,,,7/15/2024,7/15/2024,
3,98,1444,,,,,,7035,,,,6/24/2024,6/24/2024,8/11/2024
19,213,1445,,,,,,6024,Complete,11/18/2024,,Completed,Completed,
53,436,1446,,,,,,6025,Complete,1/28/2025,,6/24/2024,6/24/2024,
52,419,1447,,,,,,6025,Complete,1/28/2025,,6/24/2024,6/24/2024,
19,213,1448,,,,,,6024,Complete,11/18/2024,,Completed,Completed,
53,439,1449,,,,,,7039,,,,6/24/2024,6/24/2024,
20,316,1450,,,,,,6024,Complete,11/18/2024,,7/15/2024,7/15/2024,
25,275,1451,,,,,,6009,,,,8/5/2024,8/5/2024,7/23/2024
26,309,1452,,,,,,6070,,,,Completed,Completed,9/8/2024
53,440,1453,,,,,,7039,,,,6/24/2024,6/24/2024,
25,275,1454,,,,,,6009,,,,8/5/2024,8/5/2024,7/21/2024
5,44,1455,,,,,,6068,,,,Completed,Completed,5/29/2024
47,381,1456,,,,,,7026,,,,9/16/2024,9/16/2024,
47,381,1457,,,,,,6019,9/9/2025,,,8/19/2024,8/19/2024,
12,120,1458,,,,,,6006,7/2/2024,,,6/24/2024,6/24/2024,
41,249,1459,,,,,,6017,1/20/2025,,,Completed,Completed,
47,429,1460,,,,,,6035,5/21/2024,,,8/5/2024,8/5/2024,
47,381,1461,,,,,,7026,,,,9/16/2024,9/16/2024,
14,7,1462,,,,,,6054,,,,8/19/2024,8/19/2024,8/19/2024
21,223,1463,,,,,,6024,Complete,11/18/2024,,7/15/2024,7/15/2024,
26,305,1464,,,,,,6070,,,,Completed,Completed,8/28/2024
75,314,1465,,,,,,6023,12/12/2024,,,7/22/2024,7/22/2024,9/18/2024
12,121,1466,,,,,,6039,Complete,2/6/2025,,6/24/2024,6/24/2024,
12,121,1467,,,,,,6066,,,,6/24/2024,6/24/2024,
11,136,1468,,,,,,6018,12/20/2024,,,7/22/2024,7/22/2024,
12,120,1469,,,,,,6006,7/2/2024,,,6/24/2024,6/24/2024,
52,421,1470,,,,,,6025,Complete,1/28/2025,,Completed,Completed,
53,439,1471,,,,,,7039,,,,,,
52,423,1472,,,,,,6025,Complete,1/28/2025,,6/24/2024,6/24/2024,
52,421,1473,,,,,,6025,Complete,1/28/2025,,Completed,Completed,
58,365,1474,,,,,,6031,3/31/2025,,,Completed,Completed,
52,418,1475,,,,,,6009,,,,8/5/2024,8/5/2024,
41,243,1476,,,,,,6017,1/20/2025,,,6/24/2024,6/24/2024,
20,317,1477,,,,,,7045,,,,6/24/2024,6/24/2024,
21,259,1478,,,,,,6024,Complete,11/18/2024,,7/15/2024,7/15/2024,
19,238,1479,,,,,,6092,,,,Completed,Completed,
21,239,1480,,,,,,6017,1/20/2025,,,Completed,Completed,
14,13,1481,,,,,,6006,7/2/2024,,,8/19/2024,8/19/2024,
3,112,1482,,,,,,6020,Complete,,,6/24/2024,6/24/2024,5/7/2024
47,430,1483,,,,,,6009,,,,8/5/2024,8/5/2024,
47,382,1485,,,,,,6019,9/9/2025,,,8/19/2024,8/19/2024,
75,314,1486,,,,,,6023,12/12/2024,,,6/24/2024,6/24/2024,
19,238,1487,,,,,,6092,,,,Completed,Completed,
2,22,1488,,,,,,6054,,,,8/5/2024,8/5/2024,
25,269,1489,,,,,,7039,,,,7/22/2024,7/22/2024,
53,263,1490,,,,,,6092,,,,7/22/2024,7/22/2024,
52,413,1491,,,,,,6009,,,,8/5/2024,8/5/2024,1/20/2025
54,376,1492,YES,Gen 3,6/16/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6019,9/9/2025,,,8/5/2024,8/5/2024,
14,14,1493,,,,,,6011,Complete,6/20/2025,,8/19/2024,8/19/2024,
6,78,1494,,,,,,6016,Complete,8/20/2024,,Completed,Completed,
21,223,1495,,,,,,6024,Complete,11/18/2024,,7/15/2024,7/15/2024,
52,415,1496,,,,,,6009,,,,7/22/2024,7/22/2024,
25,266,1497,,,,,,6092,,,,Completed,Completed,
26,298,1498,,,,,,6070,,,,7/22/2024,7/22/2024,8/28/2024
20,317,1499,,,,,,7045,,,,6/24/2024,6/24/2024,
47,430,1500,,,,,,6025,Complete,1/28/2025,,Completed,Completed,
3,112,1501,,,,,,6020,Complete,,,6/24/2024,6/24/2024,5/13/2024
26,301,1502,,,,,,6023,12/12/2024,,,Completed,Completed,8/12/2024
21,221,1503,,,,,,6024,Complete,11/18/2024,,7/15/2024,7/15/2024,9/15/2024
21,221,1504,,,,,,6017,1/20/2025,,,7/15/2024,7/15/2024,9/15/2024
20,258,1505,,,,,,6039,Complete,2/6/2025,,6/24/2024,6/24/2024,7/28/2024
52,415,1506,,,,,,6009,,,,7/22/2024,7/22/2024,
44,409,1507,,,,,,6035,5/21/2024,,,7/15/2024,7/15/2024,
47,382,1508,,,,,,6019,9/9/2025,,,8/19/2024,8/19/2024,
52,415,1509,,,,,,6009,,,,7/22/2024,7/22/2024,
21,225,1510,,,,,,6017,1/20/2025,,,7/15/2024,7/15/2024,7/21/2024
9,553,1511,,,,,,7038,,,,9/16/2024,9/16/2024,9/30/2024
46,371,1512,,,,,,6031,3/31/2025,,,Completed,Completed,
3,111,1513,,,,,,6020,Complete,,,6/24/2024,6/24/2024,5/1/2024
40,340,1514,,,,,,6069,,,,Completed,Completed,
53,442,1515,,,,,,7039,,,,6/24/2024,6/24/2024,
7,70,1516,,,,,,6012,10/10/2024,,,Completed,Completed,
9,108,1517,,,,,,7038,,,,9/16/2024,9/16/2024,6/24/2024
41,482,1518,,,,,,6017,1/20/2025,,,Completed,Completed,
21,218,1519,,,,,,6024,Complete,11/18/2024,,7/15/2024,7/15/2024,9/16/2024
47,430,1520,,,,,,6025,Complete,1/28/2025,,Completed,Completed,
21,225,1521,,,,,,6017,1/20/2025,,,Completed,Completed,
76,320,1522,,,,,,7045,,,,Completed,Completed,
75,287,1523,,,,,,6023,12/12/2024,,,6/24/2024,6/24/2024,3/19/2024
75,290,1524,,,,,,6023,12/12/2024,,,6/24/2024,6/24/2024,
75,287,1525,,,,,,6023,12/12/2024,,,6/24/2024,6/24/2024,3/3/2024
52,426,1526,,,,,,6009,,,,Completed,Completed,
26,301,1527,,,,,,6023,12/12/2024,,,Completed,Completed,8/12/2024
52,415,1528,,,,,,6009,,,,7/22/2024,7/22/2024,
22,233,1529,,,,,,6027,3/22/2024,,,Completed,Completed,1/21/2025
11,136,1530,,,,,,6018,12/20/2024,,,7/22/2024,7/22/2024,
25,270,1531,,,,,,6092,,,,7/22/2024,7/22/2024,
46,369,1532,,,,,,6031,3/31/2025,,,Completed,Completed,8/20/2024
46,369,1533,,,,,,6031,3/31/2025,,,Completed,Completed,8/27/2024
47,427,1534,,,,,,6025,Complete,1/28/2025,,8/5/2024,8/5/2024,
47,430,1535,YES,Gen 2,5/1/2023,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-2.html,6025,Complete,1/28/2025,,Completed,Completed,
3,111,1536,,,,,,6020,Complete,,,6/24/2024,6/24/2024,4/30/2024
22,234,1537,,,,,,7045,,,,Completed,Completed,9/22/2024
47,430,1538,,,,,,6025,Complete,1/28/2025,,Completed,Completed,
19,213,1539,,,,,,6024,Complete,11/18/2024,,7/15/2024,7/15/2024,
19,201,1540,,,,,,6043,,,,Completed,Completed,
9,107,1541,,,,,,7038,,,,Completed,Completed,9/22/2024
53,196,1542,,,,,,6043,,,,Completed,Completed,
47,430,1543,,,,,,6019,9/9/2025,,,8/5/2024,8/5/2024,
76,320,1544,,,,,,7045,,,,Completed,Completed,
52,412,1545,,,,,,6025,Complete,1/28/2025,,Completed,Completed,
52,426,1546,,,,,,6009,,,,Completed,Completed,
21,246,1547,,,,,,6092,,,,Completed,Completed,
25,262,1548,,,,,,6092,,,,Completed,Completed,
46,368,1549,,,,,,6031,3/31/2025,,,Completed,Completed,
54,388,1550,YES,Gen 3,6/16/2024,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6019,9/9/2025,,,,,8/5/2024
53,435,1551,,,,,,7039,,,,6/24/2024,6/24/2024,
26,308,1552,,,,,,6070,,,,7/22/2024,7/22/2024,8/28/2024
25,264,1553,,,,,,6092,,,,7/22/2024,7/22/2024,
56,452,1554,YES,Gen 2,5/14/2023,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-2.html,6021,10/6/2025,,,Completed,Completed,
58,463,1555,YES,Gen 2,6/4/2023,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7033,,,,8/19/2024,8/19/2024,
25,266,1556,,,,,,6092,,,,7/22/2024,7/22/2024,
41,482,1557,,,,,,6017,1/20/2025,,,Completed,Completed,
26,298,1558,,,,,,6023,12/12/2024,,,7/22/2024,7/22/2024,
57,394,1559,,,,,,7033,,,,9/16/2024,9/16/2024,
57,396,1560,YES,Gen 2,5/1/2023,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-2.html,7033,,,,8/19/2024,8/19/2024,5/7/2024
11,145,1561,,,,,,6018,12/20/2024,,,7/22/2024,7/22/2024,
52,424,1562,,,,,,6025,Complete,1/28/2025,,Completed,Completed,
57,448,1563,,,,,,6021,10/6/2025,,,8/19/2024,8/19/2024,
21,218,1564,,,,,,6024,Complete,11/18/2024,,7/15/2024,7/15/2024,9/16/2024
47,427,1565,,,,,,6019,9/9/2025,,,8/5/2024,8/5/2024,
21,247,1566,,,,,,6043,,,,Completed,Completed,
47,427,1567,,,,,,6025,Complete,1/28/2025,,8/5/2024,8/5/2024,
20,229,1568,,,,,,6027,3/22/2024,,,Completed,Completed,
21,259,1569,,,,,,6024,Complete,11/18/2024,,7/15/2024,7/15/2024,
21,248,1570,,,,,,6043,,,,Completed,Completed,
53,435,1571,,,,,,7039,,,,6/24/2024,6/24/2024,
54,582,1572,,,,,,7026,,,,9/16/2024,9/16/2024,
57,405,1573,,,,,,7026,,,,9/16/2024,9/16/2024,
57,447,1574,,,,,,6021,10/6/2025,,,8/19/2024,8/19/2024,
56,457,1575,,,,,,6026,1/6/2025,,,Completed,Completed,
19,238,1576,,,,,,6092,,,,Completed,Completed,
52,424,1577,,,,,,6025,Complete,1/28/2025,,Completed,Completed,
2,24,1578,,,,,,6054,,,,8/5/2024,8/5/2024,
26,296,1579,,,,,,6023,12/12/2024,,,Completed,Completed,8/26/2024
41,249,1580,,,,,,6017,1/20/2025,,,Completed,Completed,7/17/2024
47,427,1581,,,,,,6025,Complete,1/28/2025,,Completed,Completed,
57,449,1583,,,,,,6021,10/6/2025,,,8/19/2024,8/19/2024,
57,396,1584,,,,,,7033,,,,8/19/2024,8/19/2024,
47,429,1585,,,,,,6019,9/9/2025,,,8/5/2024,8/5/2024,
2,26,1586,,,,,,6054,,,,8/5/2024,8/5/2024,
56,450,1587,,,,,,6021,10/6/2025,,,8/19/2024,8/19/2024,
58,445,1588,,,,,,7033,,,,8/19/2024,8/19/2024,
9,108,1589,,,,,,7038,,,,Completed,Completed,
9,553,1590,,,,,,7038,,,,9/16/2024,9/16/2024,9/29/2024
22,234,1591,,,,,,6027,3/22/2024,,,Completed,Completed,9/23/2024
19,205,1592,,,,,,6043,,,,Completed,Completed,
19,202,1593,,,,,,6043,,,,Completed,Completed,
21,219,1594,,,,,,6024,Complete,11/18/2024,,7/15/2024,7/15/2024,1/21/2025
21,217,1595,,,,,,6024,Complete,11/18/2024,,7/15/2024,7/15/2024,
25,265,1596,,,,,,6092,,,,7/22/2024,7/22/2024,
44,356,1597,,,,,,6094,,,,7/15/2024,7/15/2024,
46,370,1598,,,,,,6031,3/31/2025,,,Completed,Completed,8/27/2024
40,362,1599,,,,,,6035,5/21/2024,,,Completed,Completed,
57,447,1600,,,,,,6021,10/6/2025,,,8/19/2024,8/19/2024,
41,482,1601,,,,,,6017,1/20/2025,,,Completed,Completed,
25,275,1602,,,,,,6009,,,,Completed,Completed,7/10/2024
4,42,1603,,,,,,6070,,,,Completed,Completed,5/22/2024
47,430,1604,,,,,,6019,9/9/2025,,,8/5/2024,8/5/2024,
14,14,1605,,,,,,6011,Complete,6/20/2025,,8/19/2024,8/19/2024,7/7/2024
12,119,1606,,,,,,6006,7/2/2024,,,6/24/2024,6/24/2024,
22,237,1607,,,,,,6027,3/22/2024,,,Completed,Completed,
56,457,1608,YES,Gen 2,4/30/2023,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-2.html,6026,1/6/2025,,,Completed,Completed,
52,419,1609,,,,,,6025,Complete,1/28/2025,,6/24/2024,6/24/2024,
76,192,1610,,,,,,6038,Complete,7/8/2025,,,,
19,205,1611,,,,,,6043,,,,Completed,Completed,
46,366,1612,,,,,,6031,3/31/2025,,,Completed,Completed,
26,308,1613,,,,,,6070,,,,7/22/2024,7/22/2024,
26,297,1614,,,,,,6040,3/22/2024,,,7/22/2024,7/22/2024,6/23/2024
56,452,1615,,,,,,6026,1/6/2025,,,Completed,Completed,
56,392,1616,,,,,,6026,1/6/2025,,,Completed,Completed,
47,381,1617,,,,,,6019,9/9/2025,,,8/19/2024,8/19/2024,
19,238,1618,,,,,,6092,,,,Completed,Completed,
76,192,1619,,,,,,6038,Complete,7/8/2025,,Completed,Completed,
14,14,1620,,,,,,6011,Complete,6/20/2025,,8/19/2024,8/19/2024,
52,418,1621,,,,,,6009,,,,8/5/2024,8/5/2024,
19,213,1622,,,,,,6024,Complete,11/18/2024,,Completed,Completed,
17,226,1623,,,,,,6080,,,,Completed,Completed,
57,447,1624,,,,,,6021,10/6/2025,,,8/19/2024,8/19/2024,
52,426,1625,,,,,,6009,,,,Completed,Completed,
44,352,1626,,,,,,6094,,,,7/15/2024,7/15/2024,
47,427,1627,,,,,,6025,Complete,1/28/2025,,Completed,Completed,
19,213,1628,,,,,,6024,Complete,11/18/2024,,Completed,Completed,
41,251,1629,,,,,,6017,1/20/2025,,,Completed,Completed,
56,468,1630,,,,,,6026,1/6/2025,,,Completed,Completed,
75,288,1631,,,,,,6023,12/12/2024,,,6/24/2024,6/24/2024,
52,412,1632,,,,,,6025,Complete,1/28/2025,,Completed,Completed,
52,424,1633,,,,,,6025,Complete,1/28/2025,,Completed,Completed,
52,419,1634,,,,,,6025,Complete,1/28/2025,,Completed,Completed,
53,442,1635,,,,,,7039,,,,6/24/2024,6/24/2024,
47,427,1636,,,,,,6025,Complete,1/28/2025,,8/5/2024,8/5/2024,
47,432,1637,,,,,,6035,5/21/2024,,,8/5/2024,8/5/2024,
14,7,1638,,,,,,6010,Complete,10/8/2024,,8/19/2024,8/19/2024,
21,247,1639,,,,,,6092,,,,Completed,Completed,
22,237,1640,,,,,,6027,3/22/2024,,,Completed,Completed,
26,301,1641,,,,,,6040,3/22/2024,,,Completed,Completed,
19,202,1642,,,,,,6043,,,,Completed,Completed,
53,444,1643,,,,,,7039,,,,6/24/2024,6/24/2024,
22,232,1644,,,,,,6027,3/22/2024,,,Completed,Completed,9/24/2024
