Region,Market,Store,BU,Final Tier,Comments
19,202,5411,NORTH BU,Tier 2 - GM Pause,
22,178,5414,EAST BU,Tier 2 - GM Pause,
5,50,5416,SOUTWEST BU,Tier 2 - GM Pause,
41,242,5417,NORTH BU,Tier 2 - GM Pause,
41,242,5418,NORTH BU,Tier 2 - GM Pause,
12,144,5419,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
9,90,5420,SOUTHEAST BU,Tier 2 - GM Pause,
59,495,5421,NHM BU,Tier 1 - ISA On in Total Store,
3,97,5422,SOUTHEAST BU,Tier 3 - Total Store ISA Pause,
61,397,5423,NHM BU,Tier 1 - ISA On in Total Store,
56,468,5424,WEST BU,Tier 1 - ISA On in Total Store,
57,461,5425,WEST BU,Tier 1 - ISA On in Total Store,
56,511,5426,WEST BU,Tier 2 - GM Pause,
59,495,5427,NHM BU,Tier 1 - ISA On in Total Store,
46,372,5428,SOUTWEST BU,Tier 2 - GM Pause,
46,368,5429,SOUTWEST BU,Tier 2 - GM Pause,
46,384,5430,SOUTWEST BU,Tier 2 - GM Pause,
53,436,5432,NORTH BU,Tier 2 - GM Pause,
42,325,5433,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
56,511,5434,WEST BU,Tier 1 - ISA On in Total Store,
56,451,5435,WEST BU,Tier 2 - GM Pause,
75,284,5436,EAST BU,Tier 2 - GM Pause,
53,444,5438,NORTH BU,Tier 3 - Total Store ISA Pause,
17,163,5439,EAST BU,Tier 2 - GM Pause,
60,477,5440,WEST BU,Tier 3 - Total Store ISA Pause,
47,411,5441,WEST BU,Tier 2 - GM Pause,
25,264,5442,NORTH BU,Tier 2 - GM Pause,
25,249,5443,NORTH BU,Tier 1 - ISA On in Total Store,
53,436,5444,NORTH BU,Tier 2 - GM Pause,
17,228,5445,EAST BU,Tier 1 - ISA On in Total Store,
20,235,5446,NORTH BU,Tier 2 - GM Pause,
17,176,5447,EAST BU,Tier 1 - ISA On in Total Store,
16,160,5448,EAST BU,Tier 2 - GM Pause,
6,62,5449,SOUTWEST BU,Tier 2 - GM Pause,
75,284,5450,EAST BU,Tier 2 - GM Pause,
72,102,5451,NHM BU,Tier 1 - ISA On in Total Store,
59,494,5452,NHM BU,Tier 1 - ISA On in Total Store,
72,102,5453,NHM BU,Tier 1 - ISA On in Total Store,
9,92,5455,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
54,388,5458,WEST BU,Tier 1 - ISA On in Total Store,
72,544,5459,NHM BU,Tier 1 - ISA On in Total Store,
6,78,5460,SOUTWEST BU,Tier 2 - GM Pause,
60,476,5461,WEST BU,Tier 1 - ISA On in Total Store,
60,476,5462,WEST BU,Tier 2 - GM Pause,
53,444,5463,NORTH BU,Tier 1 - ISA On in Total Store,
64,543,5464,NHM BU,Tier 1 - ISA On in Total Store,
21,219,5466,NORTH BU,Tier 2 - GM Pause,
59,498,5467,NHM BU,Tier 1 - ISA On in Total Store,
22,234,5469,EAST BU,Tier 2 - GM Pause,
22,237,5470,EAST BU,Tier 2 - GM Pause,
19,213,5471,NORTH BU,Tier 2 - GM Pause,
19,202,5472,NORTH BU,Tier 2 - GM Pause,
22,165,5476,EAST BU,Tier 2 - GM Pause,
40,359,5477,NORTH BU,Tier 2 - GM Pause,
5,83,5479,SOUTWEST BU,Tier 2 - GM Pause,
5,83,5480,SOUTWEST BU,Tier 2 - GM Pause,
4,305,5481,EAST BU,Tier 2 - GM Pause,
2,21,5482,SOUTHEAST BU,Tier 2 - GM Pause,
25,249,5483,NORTH BU,Tier 2 - GM Pause,
25,268,5485,NORTH BU,Tier 1 - ISA On in Total Store,
25,266,5486,NORTH BU,Tier 2 - GM Pause,
2,35,5487,SOUTHEAST BU,Tier 2 - GM Pause,
75,288,5488,EAST BU,Tier 1 - ISA On in Total Store,
26,310,5489,EAST BU,Tier 2 - GM Pause,
64,528,5490,NHM BU,Tier 1 - ISA On in Total Store,
46,385,5491,SOUTWEST BU,Tier 2 - GM Pause,
46,384,5492,SOUTWEST BU,Tier 1 - ISA On in Total Store,
56,400,5494,WEST BU,Tier 1 - ISA On in Total Store,
22,166,5495,EAST BU,Tier 2 - GM Pause,
17,187,5497,EAST BU,Tier 1 - ISA On in Total Store,
17,187,5498,EAST BU,Tier 2 - GM Pause,
21,221,5499,NORTH BU,Tier 2 - GM Pause,
61,515,5600,NHM BU,Tier 1 - ISA On in Total Store,
61,551,5601,NHM BU,Tier 1 - ISA On in Total Store,
61,481,5602,NHM BU,Tier 1 - ISA On in Total Store,
61,551,5603,NHM BU,Tier 1 - ISA On in Total Store,
61,481,5604,NHM BU,Tier 1 - ISA On in Total Store,
61,481,5605,NHM BU,Tier 1 - ISA On in Total Store,
61,552,5606,NHM BU,Tier 1 - ISA On in Total Store,
61,552,5608,NHM BU,Tier 1 - ISA On in Total Store,
61,552,5609,NHM BU,Tier 1 - ISA On in Total Store,
61,512,5610,NHM BU,Tier 1 - ISA On in Total Store,
61,512,5611,NHM BU,Tier 1 - ISA On in Total Store,
6,63,5612,SOUTWEST BU,Tier 1 - ISA On in Total Store,
64,58,5613,NHM BU,Tier 1 - ISA On in Total Store,
64,58,5614,NHM BU,Tier 1 - ISA On in Total Store,
72,103,5615,NHM BU,Tier 1 - ISA On in Total Store,
12,153,5616,SOUTHEAST BU,Tier 2 - GM Pause,
25,267,5617,NORTH BU,Tier 1 - ISA On in Total Store,
72,102,5622,NHM BU,Tier 1 - ISA On in Total Store,
72,545,5623,NHM BU,Tier 1 - ISA On in Total Store,
64,504,5624,NHM BU,Tier 1 - ISA On in Total Store,
52,422,5625,WEST BU,Tier 1 - ISA On in Total Store,
46,367,5626,SOUTWEST BU,Tier 2 - GM Pause,
61,550,5627,NHM BU,Tier 1 - ISA On in Total Store,
60,471,5628,WEST BU,Tier 1 - ISA On in Total Store,
56,457,5629,WEST BU,Tier 1 - ISA On in Total Store,
57,449,5632,WEST BU,Tier 1 - ISA On in Total Store,
61,512,5633,NHM BU,Tier 1 - ISA On in Total Store,
61,512,5634,NHM BU,Tier 1 - ISA On in Total Store,
61,512,5635,NHM BU,Tier 1 - ISA On in Total Store,
61,551,5637,NHM BU,Tier 1 - ISA On in Total Store,
61,551,5638,NHM BU,Tier 1 - ISA On in Total Store,
61,551,5640,NHM BU,Tier 1 - ISA On in Total Store,
57,464,5641,WEST BU,Tier 1 - ISA On in Total Store,
61,481,5643,NHM BU,Tier 1 - ISA On in Total Store,
57,466,5644,WEST BU,Tier 2 - GM Pause,
59,495,5645,NHM BU,Tier 1 - ISA On in Total Store,
59,495,5646,NHM BU,Tier 1 - ISA On in Total Store,
22,170,5649,EAST BU,Tier 2 - GM Pause,
72,545,5653,NHM BU,Tier 1 - ISA On in Total Store,
72,548,5654,NHM BU,Tier 1 - ISA On in Total Store,
64,504,5657,NHM BU,Tier 1 - ISA On in Total Store,
61,481,5658,NHM BU,Tier 1 - ISA On in Total Store,
61,481,5659,NHM BU,Tier 1 - ISA On in Total Store,
61,551,5661,NHM BU,Tier 1 - ISA On in Total Store,
61,515,5663,NHM BU,Tier 1 - ISA On in Total Store,
61,481,5664,NHM BU,Tier 1 - ISA On in Total Store,
53,435,5667,NORTH BU,Tier 1 - ISA On in Total Store,
53,435,5668,NORTH BU,Tier 1 - ISA On in Total Store,
53,435,5669,NORTH BU,Tier 3 - Total Store ISA Pause,
72,548,5670,NHM BU,Tier 1 - ISA On in Total Store,
9,110,5671,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
5,51,5672,SOUTWEST BU,Tier 1 - ISA On in Total Store,
5,51,5673,SOUTWEST BU,Tier 1 - ISA On in Total Store,
64,526,5675,NHM BU,Tier 1 - ISA On in Total Store,
47,380,5676,WEST BU,Tier 1 - ISA On in Total Store,
61,550,5678,NHM BU,Tier 1 - ISA On in Total Store,
61,552,5683,NHM BU,Tier 1 - ISA On in Total Store,
61,551,5684,NHM BU,Tier 1 - ISA On in Total Store,
57,448,5686,WEST BU,Tier 1 - ISA On in Total Store,
61,515,5689,NHM BU,Tier 1 - ISA On in Total Store,
61,515,5691,NHM BU,Tier 1 - ISA On in Total Store,
72,538,5692,NHM BU,Tier 1 - ISA On in Total Store,
72,538,5693,NHM BU,Tier 1 - ISA On in Total Store,
59,495,5695,NHM BU,Tier 1 - ISA On in Total Store,
59,495,5697,NHM BU,Tier 1 - ISA On in Total Store,
64,542,5700,NHM BU,Tier 1 - ISA On in Total Store,
57,449,5701,WEST BU,Tier 1 - ISA On in Total Store,
64,561,5702,NHM BU,Tier 1 - ISA On in Total Store,
12,137,5703,SOUTHEAST BU,Tier 2 - GM Pause,
72,488,5704,NHM BU,Tier 1 - ISA On in Total Store,
4,37,5705,EAST BU,Tier 2 - GM Pause,
42,324,5706,SOUTHEAST BU,Tier 2 - GM Pause,
5,52,5707,SOUTWEST BU,Tier 2 - GM Pause,
2,19,5709,SOUTHEAST BU,Tier 3 - Total Store ISA Pause,
56,450,5710,WEST BU,Tier 1 - ISA On in Total Store,
46,88,5713,SOUTWEST BU,Tier 2 - GM Pause,
64,58,5715,NHM BU,Tier 1 - ISA On in Total Store,
59,566,5716,NHM BU,Tier 1 - ISA On in Total Store,
46,505,5717,SOUTWEST BU,Tier 2 - GM Pause,
72,103,5719,NHM BU,Tier 1 - ISA On in Total Store,
64,543,5722,NHM BU,Tier 1 - ISA On in Total Store,
61,9,5725,NHM BU,Tier 1 - ISA On in Total Store,
64,526,5726,NHM BU,Tier 1 - ISA On in Total Store,
9,115,5727,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
41,254,5728,NORTH BU,Tier 2 - GM Pause,
75,291,5731,EAST BU,Tier 1 - ISA On in Total Store,
17,190,5732,EAST BU,Tier 2 - GM Pause,
59,498,5734,NHM BU,Tier 1 - ISA On in Total Store,
3,30,5735,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
72,537,5737,NHM BU,Tier 1 - ISA On in Total Store,
72,534,5738,NHM BU,Tier 1 - ISA On in Total Store,
72,545,5740,NHM BU,Tier 1 - ISA On in Total Store,
72,559,5741,NHM BU,Tier 1 - ISA On in Total Store,
26,299,5743,EAST BU,Tier 2 - GM Pause,
72,545,5744,NHM BU,Tier 1 - ISA On in Total Store,
4,305,5745,EAST BU,Tier 2 - GM Pause,
4,306,5747,EAST BU,Tier 1 - ISA On in Total Store,
52,414,5748,WEST BU,Tier 1 - ISA On in Total Store,
56,451,5751,WEST BU,Tier 1 - ISA On in Total Store,
17,577,5752,EAST BU,Tier 1 - ISA On in Total Store,
75,283,5753,EAST BU,Tier 2 - GM Pause,
59,502,5754,NHM BU,Tier 1 - ISA On in Total Store,
59,502,5755,NHM BU,Tier 1 - ISA On in Total Store,
72,488,5758,NHM BU,Tier 1 - ISA On in Total Store,
72,488,5759,NHM BU,Tier 1 - ISA On in Total Store,
72,559,5760,NHM BU,Tier 1 - ISA On in Total Store,
19,197,5761,NORTH BU,Tier 1 - ISA On in Total Store,
54,403,5763,WEST BU,Tier 1 - ISA On in Total Store,
5,479,5764,SOUTWEST BU,Tier 2 - GM Pause,
56,451,5766,WEST BU,Tier 1 - ISA On in Total Store,
59,494,5767,NHM BU,Tier 1 - ISA On in Total Store,
46,371,5768,SOUTWEST BU,Tier 2 - GM Pause,
72,545,5769,NHM BU,Tier 1 - ISA On in Total Store,
72,545,5771,NHM BU,Tier 1 - ISA On in Total Store,
9,104,5772,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
64,541,5773,NHM BU,Tier 1 - ISA On in Total Store,
64,543,5774,NHM BU,Tier 1 - ISA On in Total Store,
64,543,5776,NHM BU,Tier 1 - ISA On in Total Store,
17,162,5777,EAST BU,Tier 1 - ISA On in Total Store,
75,291,5779,EAST BU,Tier 1 - ISA On in Total Store,
72,492,5780,NHM BU,Tier 1 - ISA On in Total Store,
25,267,5781,NORTH BU,Tier 1 - ISA On in Total Store,
64,526,5782,NHM BU,Tier 1 - ISA On in Total Store,
2,18,5786,SOUTHEAST BU,Tier 2 - GM Pause,
26,310,5787,EAST BU,Tier 2 - GM Pause,
72,537,5789,NHM BU,Tier 1 - ISA On in Total Store,
72,537,5790,NHM BU,Tier 1 - ISA On in Total Store,
72,538,5791,NHM BU,Tier 1 - ISA On in Total Store,
29,811,5793,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
22,233,5795,EAST BU,Tier 2 - GM Pause,
3,27,5797,SOUTHEAST BU,Tier 2 - GM Pause,
46,367,5799,SOUTWEST BU,Tier 1 - ISA On in Total Store,
29,801,5802,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
29,801,5803,SHOUTHEAST BU,Tier 1 - ISA On in Total Store,
59,494,5804,NHM BU,Tier 1 - ISA On in Total Store,
64,533,5805,NHM BU,Tier 1 - ISA On in Total Store,
52,412,5806,WEST BU,Tier 3 - Total Store ISA Pause,
57,465,5807,WEST BU,Tier 1 - ISA On in Total Store,
6,569,5808,SOUTWEST BU,Tier 1 - ISA On in Total Store,
6,80,5809,SOUTWEST BU,Tier 1 - ISA On in Total Store,
5,49,5810,SOUTWEST BU,Tier 2 - GM Pause,
2,18,5812,SOUTHEAST BU,Tier 2 - GM Pause,
59,554,5813,NHM BU,Tier 1 - ISA On in Total Store,
2,26,5814,SOUTHEAST BU,Tier 2 - GM Pause,
59,554,5815,NHM BU,Tier 1 - ISA On in Total Store,
72,549,5816,NHM BU,Tier 1 - ISA On in Total Store,
72,549,5817,NHM BU,Tier 1 - ISA On in Total Store,
72,549,5818,NHM BU,Tier 1 - ISA On in Total Store,
72,549,5819,NHM BU,Tier 1 - ISA On in Total Store,
72,549,5820,NHM BU,Tier 1 - ISA On in Total Store,
5,583,5823,SOUTWEST BU,Tier 2 - GM Pause,
64,561,5824,NHM BU,Tier 1 - ISA On in Total Store,
72,102,5826,NHM BU,Tier 1 - ISA On in Total Store,
61,490,5828,NHM BU,Tier 1 - ISA On in Total Store,
59,509,5829,NHM BU,Tier 1 - ISA On in Total Store,
72,548,5831,NHM BU,Tier 1 - ISA On in Total Store,
64,543,5832,NHM BU,Tier 1 - ISA On in Total Store,
46,370,5835,SOUTWEST BU,Tier 2 - GM Pause,
72,534,5837,NHM BU,Tier 1 - ISA On in Total Store,
56,468,5839,WEST BU,Tier 2 - GM Pause,
64,507,5840,NHM BU,Tier 1 - ISA On in Total Store,
56,399,5841,WEST BU,Tier 1 - ISA On in Total Store,
19,197,5842,NORTH BU,Tier 2 - GM Pause,
56,511,5843,WEST BU,Tier 1 - ISA On in Total Store,
19,206,5844,NORTH BU,Tier 3 - Total Store ISA Pause,
14,15,5845,SOUTHEAST BU,Tier 2 - GM Pause,
72,559,5846,NHM BU,Tier 1 - ISA On in Total Store,
75,290,5847,EAST BU,Tier 2 - GM Pause,
56,454,5848,WEST BU,Tier 1 - ISA On in Total Store,
26,301,5851,EAST BU,Tier 2 - GM Pause,
60,467,5853,WEST BU,Tier 2 - GM Pause,
9,110,5854,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
61,491,5855,NHM BU,Tier 1 - ISA On in Total Store,
21,219,5857,NORTH BU,Tier 1 - ISA On in Total Store,
46,367,5858,SOUTWEST BU,Tier 1 - ISA On in Total Store,
57,581,5859,WEST BU,Tier 1 - ISA On in Total Store,
60,467,5861,WEST BU,Tier 2 - GM Pause,
64,533,5863,NHM BU,Tier 1 - ISA On in Total Store,
56,392,5864,WEST BU,Tier 2 - GM Pause,
5,56,5866,SOUTWEST BU,Tier 1 - ISA On in Total Store,
17,176,5867,EAST BU,Tier 1 - ISA On in Total Store,
60,475,5869,WEST BU,Tier 2 - GM Pause,
9,91,5871,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
14,15,5872,SOUTHEAST BU,Tier 2 - GM Pause,
57,465,5874,WEST BU,Tier 1 - ISA On in Total Store,
72,559,5875,NHM BU,Tier 1 - ISA On in Total Store,
72,548,5876,NHM BU,Tier 1 - ISA On in Total Store,
4,306,5879,EAST BU,Tier 2 - GM Pause,
75,292,5880,EAST BU,Tier 1 - ISA On in Total Store,
22,167,5881,EAST BU,Tier 2 - GM Pause,
9,108,5882,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
60,474,5883,WEST BU,Tier 2 - GM Pause,
56,451,5884,WEST BU,Tier 1 - ISA On in Total Store,
57,459,5886,WEST BU,Tier 1 - ISA On in Total Store,
22,234,5888,EAST BU,Tier 2 - GM Pause,
5,53,5889,SOUTWEST BU,Tier 1 - ISA On in Total Store,
56,450,5890,WEST BU,Tier 2 - GM Pause,
22,166,5891,EAST BU,Tier 2 - GM Pause,
19,203,5893,NORTH BU,Tier 3 - Total Store ISA Pause,
9,91,5894,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
6,78,5898,SOUTWEST BU,Tier 1 - ISA On in Total Store,
60,476,5899,WEST BU,Tier 2 - GM Pause,
72,546,5903,NHM BU,Tier 1 - ISA On in Total Store,
72,546,5907,NHM BU,Tier 1 - ISA On in Total Store,
59,498,5908,NHM BU,Tier 1 - ISA On in Total Store,
9,108,5911,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
9,110,5912,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
75,289,5922,EAST BU,Tier 2 - GM Pause,
59,496,5923,NHM BU,Tier 1 - ISA On in Total Store,
59,566,5925,NHM BU,Tier 1 - ISA On in Total Store,
40,340,5927,NORTH BU,Tier 3 - Total Store ISA Pause,
60,476,5929,WEST BU,Tier 1 - ISA On in Total Store,
57,464,5930,WEST BU,Tier 1 - ISA On in Total Store,
9,109,5932,SOUTHEAST BU,Tier 2 - GM Pause,
60,477,5935,WEST BU,Tier 3 - Total Store ISA Pause,
75,283,5936,EAST BU,Tier 1 - ISA On in Total Store,
57,458,5938,WEST BU,Tier 1 - ISA On in Total Store,
60,514,5939,WEST BU,Tier 3 - Total Store ISA Pause,
75,283,5941,EAST BU,Tier 2 - GM Pause,
22,558,5944,EAST BU,Tier 2 - GM Pause,
72,103,5945,NHM BU,Tier 1 - ISA On in Total Store,
46,505,5947,SOUTWEST BU,Tier 2 - GM Pause,
57,484,5954,WEST BU,Tier 1 - ISA On in Total Store,
57,581,5956,WEST BU,Tier 1 - ISA On in Total Store,
47,585,5957,WEST BU,Tier 2 - GM Pause,
6,63,5959,SOUTWEST BU,Tier 1 - ISA On in Total Store,
64,526,5960,NHM BU,Tier 1 - ISA On in Total Store,
64,526,5962,NHM BU,Tier 1 - ISA On in Total Store,
64,504,5963,NHM BU,Tier 1 - ISA On in Total Store,
9,112,5964,SOUTHEAST BU,Tier 2 - GM Pause,
25,266,5965,NORTH BU,Tier 2 - GM Pause,
75,283,5968,EAST BU,Tier 1 - ISA On in Total Store,
75,292,5969,EAST BU,Tier 1 - ISA On in Total Store,
52,424,5976,WEST BU,Tier 2 - GM Pause,Will re-evaluate weekly and progressively move forward
52,423,5977,WEST BU,Tier 2 - GM Pause,
61,552,5979,NHM BU,Tier 1 - ISA On in Total Store,
61,552,5980,NHM BU,Tier 1 - ISA On in Total Store,
61,552,5981,NHM BU,Tier 1 - ISA On in Total Store,
61,552,5982,NHM BU,Tier 1 - ISA On in Total Store,
5,583,5987,SOUTWEST BU,Tier 2 - GM Pause,
72,559,5988,NHM BU,Tier 1 - ISA On in Total Store,
61,491,5990,NHM BU,Tier 1 - ISA On in Total Store,
61,491,5991,NHM BU,Tier 1 - ISA On in Total Store,
52,423,5992,WEST BU,Tier 1 - ISA On in Total Store,
61,550,5993,NHM BU,Tier 1 - ISA On in Total Store,
61,550,5994,NHM BU,Tier 1 - ISA On in Total Store,
57,459,5996,WEST BU,Tier 1 - ISA On in Total Store,
64,504,6078,NHM BU,Tier 1 - ISA On in Total Store,
64,528,6098,NHM BU,Tier 1 - ISA On in Total Store,
72,559,6149,NHM BU,Tier 1 - ISA On in Total Store,
64,528,6159,NHM BU,Tier 1 - ISA On in Total Store,
64,543,6165,NHM BU,Tier 1 - ISA On in Total Store,
64,543,6166,NHM BU,Tier 1 - ISA On in Total Store,
64,507,6170,NHM BU,Tier 1 - ISA On in Total Store,
59,485,6172,NHM BU,Tier 1 - ISA On in Total Store,
14,1,6173,SOUTHEAST BU,Tier 2 - GM Pause,
59,496,6174,NHM BU,Tier 1 - ISA On in Total Store,
59,509,6176,NHM BU,Tier 1 - ISA On in Total Store,
61,490,6178,NHM BU,Tier 1 - ISA On in Total Store,
9,118,6190,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
72,548,6207,NHM BU,Tier 1 - ISA On in Total Store,
59,502,6226,NHM BU,Tier 1 - ISA On in Total Store,
59,499,6233,NHM BU,Tier 1 - ISA On in Total Store,
59,509,6243,NHM BU,Tier 1 - ISA On in Total Store,
59,509,6263,NHM BU,Tier 1 - ISA On in Total Store,
59,509,6264,NHM BU,Tier 1 - ISA On in Total Store,
5,81,6286,SOUTWEST BU,Tier 1 - ISA On in Total Store,
5,56,6300,SOUTWEST BU,Tier 1 - ISA On in Total Store,
64,543,6323,NHM BU,Tier 1 - ISA On in Total Store,
2,123,6370,SOUTHEAST BU,Tier 2 - GM Pause,
59,494,6390,NHM BU,Tier 1 - ISA On in Total Store,
47,411,6392,WEST BU,Tier 2 - GM Pause,
53,444,6394,NORTH BU,Tier 3 - Total Store ISA Pause,
4,29,6395,EAST BU,Tier 2 - GM Pause,
9,110,6397,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
72,549,6398,NHM BU,Tier 1 - ISA On in Total Store,
64,528,6459,NHM BU,Tier 1 - ISA On in Total Store,
5,45,6467,SOUTWEST BU,Tier 1 - ISA On in Total Store,
13,140,6469,SOUTWEST BU,Tier 2 - GM Pause,
59,494,6470,NHM BU,Tier 1 - ISA On in Total Store,
25,482,6476,NORTH BU,Tier 2 - GM Pause,
46,369,6477,SOUTWEST BU,Tier 2 - GM Pause,
46,373,6480,SOUTWEST BU,Tier 2 - GM Pause,
59,485,6500,NHM BU,Tier 1 - ISA On in Total Store,
72,545,6531,NHM BU,Tier 1 - ISA On in Total Store,
72,559,6548,NHM BU,Tier 1 - ISA On in Total Store,
2,39,6576,SOUTHEAST BU,Tier 2 - GM Pause,
64,543,6577,NHM BU,Tier 1 - ISA On in Total Store,
64,58,6578,NHM BU,Tier 1 - ISA On in Total Store,
6,59,6579,SOUTWEST BU,Tier 2 - GM Pause,
64,541,6583,NHM BU,Tier 1 - ISA On in Total Store,
59,485,6585,NHM BU,Tier 1 - ISA On in Total Store,
59,499,6586,NHM BU,Tier 1 - ISA On in Total Store,
64,526,6587,NHM BU,Tier 1 - ISA On in Total Store,
64,543,6588,NHM BU,Tier 1 - ISA On in Total Store,
64,541,6590,NHM BU,Tier 1 - ISA On in Total Store,
72,546,6732,NHM BU,Tier 1 - ISA On in Total Store,
64,528,6786,NHM BU,Tier 1 - ISA On in Total Store,
26,308,6789,EAST BU,Tier 2 - GM Pause,
59,502,6798,NHM BU,Tier 1 - ISA On in Total Store,
12,145,6807,SOUTHEAST BU,Tier 2 - GM Pause,
64,526,6813,NHM BU,Tier 1 - ISA On in Total Store,
59,509,6814,NHM BU,Tier 1 - ISA On in Total Store,
59,509,6828,NHM BU,Tier 1 - ISA On in Total Store,
64,543,6849,NHM BU,Tier 1 - ISA On in Total Store,
64,528,6850,NHM BU,Tier 1 - ISA On in Total Store,
64,504,6851,NHM BU,Tier 1 - ISA On in Total Store,
72,492,6876,NHM BU,Tier 1 - ISA On in Total Store,
12,5,6878,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
26,310,6879,EAST BU,Tier 2 - GM Pause,
2,39,6887,SOUTHEAST BU,Tier 2 - GM Pause,
72,96,6894,NHM BU,Tier 1 - ISA On in Total Store,
46,71,6898,SOUTWEST BU,Tier 2 - GM Pause,
5,76,6929,SOUTWEST BU,Tier 1 - ISA On in Total Store,
41,256,6931,NORTH BU,Tier 2 - GM Pause,
42,127,6932,SOUTHEAST BU,Tier 1 - ISA On in Total Store,
59,502,6936,NHM BU,Tier 1 - ISA On in Total Store,
72,102,6937,NHM BU,Tier 1 - ISA On in Total Store,
72,102,6941,NHM BU,Tier 1 - ISA On in Total Store,
64,507,6942,NHM BU,Tier 1 - ISA On in Total Store,
72,492,6943,NHM BU,Tier 1 - ISA On in Total Store,
20,317,6951,NORTH BU,Tier 2 - GM Pause,
75,286,6952,EAST BU,Tier 2 - GM Pause,
72,534,6953,NHM BU,Tier 1 - ISA On in Total Store,
26,310,6958,EAST BU,Tier 2 - GM Pause,
72,537,6960,NHM BU,Tier 1 - ISA On in Total Store,
59,499,6962,NHM BU,Tier 1 - ISA On in Total Store,
5,52,6963,SOUTWEST BU,Tier 2 - GM Pause,
12,144,6964,SOUTHEAST BU,Tier 2 - GM Pause,
64,504,6966,NHM BU,Tier 1 - ISA On in Total Store,
72,488,6967,NHM BU,Tier 1 - ISA On in Total Store,
72,102,6968,NHM BU,Tier 1 - ISA On in Total Store,
72,538,6971,NHM BU,Tier 1 - ISA On in Total Store,
72,492,6975,NHM BU,Tier 1 - ISA On in Total Store,
3,101,6978,SOUTHEAST BU,Tier 2 - GM Pause,
2,19,6998,SOUTHEAST BU,Tier 3 - Total Store ISA Pause,
59,499,7004,NHM BU,Tier 1 - ISA On in Total Store,
26,302,7009,EAST BU,Tier 1 - ISA On in Total Store,
12,153,7020,SOUTHEAST BU,Tier 2 - GM Pause,
75,287,7032,EAST BU,Tier 2 - GM Pause,
61,557,7043,NHM BU,Tier 1 - ISA On in Total Store,
59,499,7062,NHM BU,Tier 1 - ISA On in Total Store,
72,538,7072,NHM BU,Tier 1 - ISA On in Total Store,
25,243,7087,NORTH BU,Tier 1 - ISA On in Total Store,
59,496,7098,NHM BU,Tier 1 - ISA On in Total Store,
64,543,7099,NHM BU,Tier 1 - ISA On in Total Store,
72,538,7127,NHM BU,Tier 1 - ISA On in Total Store,
47,429,7129,WEST BU,Tier 2 - GM Pause,
59,496,7137,NHM BU,Tier 1 - ISA On in Total Store,
59,499,7146,NHM BU,Tier 1 - ISA On in Total Store,
5,76,7156,SOUTWEST BU,Tier 1 - ISA On in Total Store,
59,496,7162,NHM BU,Tier 1 - ISA On in Total Store,
61,557,7168,NHM BU,Tier 1 - ISA On in Total Store,
59,502,7174,NHM BU,Tier 1 - ISA On in Total Store,
59,502,7177,NHM BU,Tier 1 - ISA On in Total Store,
5,56,7178,SOUTWEST BU,Tier 1 - ISA On in Total Store,
26,302,7179,EAST BU,Tier 2 - GM Pause,
59,499,7180,NHM BU,Tier 1 - ISA On in Total Store,
4,29,7181,EAST BU,Tier 2 - GM Pause,
2,24,7185,SOUTHEAST BU,Tier 2 - GM Pause,
4,38,7188,EAST BU,Tier 1 - ISA On in Total Store,
3,27,7194,SOUTHEAST BU,Tier 2 - GM Pause,
54,383,7199,WEST BU,Tier 1 - ISA On in Total Store,
59,499,7205,NHM BU,Tier 1 - ISA On in Total Store,
59,499,7206,NHM BU,Tier 1 - ISA On in Total Store,
59,500,7209,NHM BU,Tier 1 - ISA On in Total Store,
59,496,7218,NHM BU,Tier 1 - ISA On in Total Store,
64,528,7220,NHM BU,Tier 1 - ISA On in Total Store,
72,102,7221,NHM BU,Tier 1 - ISA On in Total Store,
59,500,7222,NHM BU,Tier 1 - ISA On in Total Store,
64,561,7224,NHM BU,Tier 1 - ISA On in Total Store,
64,526,7229,NHM BU,Tier 1 - ISA On in Total Store,
64,561,7232,NHM BU,Tier 1 - ISA On in Total Store,
64,541,7233,NHM BU,Tier 1 - ISA On in Total Store,
59,500,7235,NHM BU,Tier 1 - ISA On in Total Store,
26,302,7238,EAST BU,Tier 1 - ISA On in Total Store,
64,561,7240,NHM BU,Tier 1 - ISA On in Total Store,
64,541,7241,NHM BU,Tier 1 - ISA On in Total Store,
72,537,7242,NHM BU,Tier 1 - ISA On in Total Store,
