Market ID,Region,Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status, Status, Trend,Directional Focus,Max_WM_WK_ID,OTD* %,OTP* %,Dwell Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
137,12,2690,,Scheduled Delivery Standard,26,Executive Review,Degrading,Store Focus,,83.40%,80.50%,14.8,82.50%,84.70%,83.40%,82.90%
137,12,5703,,Scheduled Delivery Standard,26,Executive Review,Degrading,Store Focus,,84.00%,74.60%,13.3,85.40%,89.60%,80.50%,80.50%
140,13,365,,Scheduled Delivery Standard,4,Active Monitoring,Degrading,Store Focus,,88.70%,92.50%,12.1,82.60%,94.70%,92.20%,84.20%
140,13,708,,Scheduled Delivery Standard,41,Executive Review,Degrading,Store Focus,,89.80%,89.90%,10.5,88.40%,90.20%,87.50%,92.90%
140,13,2720,,Scheduled Delivery Standard,39,Executive Review,Degrading,Store Focus,,85.10%,74.80%,14,82.40%,83.60%,90.70%,83.40%
140,13,6469,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,,84.80%,78.30%,14.7,94.60%,92.80%,85.20%,66.30%
144,12,175,,Scheduled Delivery Standard,44,Executive Review,Degrading,Store Focus,,88.50%,77.70%,16,84.90%,86.70%,88.90%,93.70%
144,12,848,,Scheduled Delivery Standard,27,Executive Review,Degrading,Store Focus,,88.20%,84.00%,15.8,81.80%,89.50%,91.00%,90.20%
144,12,1248,,Scheduled Delivery Standard,26,Executive Review,Recovering,Store Focus,,90.20%,91.30%,13.2,96.70%,90.30%,80.50%,92.40%
144,12,2846,,Scheduled Delivery Standard,27,Executive Review,Degrading,Store Focus,,83.60%,84.30%,13.2,84.10%,82.90%,86.00%,81.80%
144,12,5419,,Scheduled Delivery Standard,27,Executive Review,Recovering,Store Focus,,91.70%,91.80%,11.7,91.00%,94.90%,93.80%,87.00%
145,12,94,,Scheduled Delivery Standard,26,Executive Review,Recovering,Store Focus,,87.50%,83.00%,17.4,95.40%,93.10%,83.10%,75.30%
145,12,950,,Scheduled Delivery Standard,26,Executive Review,Recovering,Store Focus,,88.80%,88.90%,12.9,90.20%,89.10%,86.10%,89.60%
145,12,1561,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,,90.60%,99.10%,12.5,89.20%,95.00%,86.80%,91.80%
145,12,6807,,Scheduled Delivery Standard,26,Executive Review,Degrading,Store Focus,,81.80%,89.10%,16.2,88.20%,87.60%,72.70%,77.30%
146,41,335,,Scheduled Delivery Standard,26,Executive Review,Recovering,Store Focus,,88.40%,85.90%,13.6,90.70%,91.50%,90.70%,79.20%
149,12,695,,Scheduled Delivery Standard,26,Executive Review,Degrading,Store Focus,,86.80%,87.40%,8,82.70%,87.00%,89.30%,88.70%
149,12,4435,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,,86.60%,91.20%,12,87.00%,87.70%,83.70%,87.60%
152,41,671,,Scheduled Delivery Standard,25,Executive Review,Degrading,Store Focus,,81.60%,72.50%,14.2,85.30%,86.00%,67.60%,88.40%
153,12,272,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,,79.50%,67.10%,14.2,78.40%,72.80%,81.90%,84.70%
153,12,659,,Scheduled Delivery Standard,26,Executive Review,Degrading,Store Focus,,79.60%,72.80%,22.1,77.90%,79.50%,81.60%,79.00%
153,12,710,,Scheduled Delivery Standard,26,Executive Review,Degrading,Store Focus,,83.80%,85.60%,12.7,88.60%,80.40%,80.60%,83.70%
153,12,3717,,Scheduled Delivery Standard,38,Executive Review,Degrading,Store Focus,,91.60%,95.60%,12.8,89.20%,94.20%,94.80%,88.80%
153,12,5616,,Scheduled Delivery Standard,26,Executive Review,Degrading,Store Focus,,84.10%,94.70%,11.7,86.40%,82.70%,80.80%,86.00%
18,2,3874,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,,85.00%,78.60%,10.8,85.30%,89.10%,88.80%,76.60%
19,2,3401,,Scheduled Delivery Standard,7,Active Monitoring,Recovering,Store Focus,,91.80%,90.70%,13.5,96.20%,95.20%,94.10%,79.80%
19,2,3402,,Scheduled Delivery Standard,31,Executive Review,Degrading,Store Focus,,89.80%,91.10%,14.2,88.60%,90.10%,88.20%,91.90%
19,2,3609,,Scheduled Delivery Standard,31,Executive Review,Recovering,Store Focus,,90.90%,91.60%,15.5,96.60%,94.10%,93.50%,79.50%
19,2,3709,,Scheduled Delivery Standard,35,Executive Review,Recovering,Store Focus,,88.20%,97.40%,13.5,91.80%,91.70%,86.50%,83.10%
19,2,3741,,Scheduled Delivery Standard,35,Executive Review,Degrading,Store Focus,,86.30%,92.20%,14.7,89.70%,89.60%,83.80%,81.90%
20,2,1340,,Scheduled Delivery Standard,23,Executive Review,Recovering,Store Focus,,89.60%,93.70%,18,94.50%,93.60%,77.50%,91.20%
20,2,2475,,Scheduled Delivery Standard,30,Executive Review,Recovering,Store Focus,,88.20%,85.90%,16.4,91.90%,92.40%,84.90%,83.90%
20,2,2584,,Scheduled Delivery Standard,27,Executive Review,Recovering,Store Focus,,91.00%,93.90%,10.5,93.80%,88.90%,91.00%,90.40%
20,2,3118,,Scheduled Delivery Standard,35,Executive Review,Degrading,Store Focus,,80.60%,91.50%,10.2,85.30%,76.80%,81.30%,78.80%
20,2,3710,,Scheduled Delivery Standard,27,Executive Review,Degrading,Store Focus,,87.20%,79.70%,17.8,81.60%,92.00%,88.10%,86.30%
21,2,1121,,Scheduled Delivery Standard,23,Executive Review,Recovering,Store Focus,,89.30%,90.60%,12.6,91.90%,90.90%,89.30%,84.70%
21,2,3627,,Scheduled Delivery Standard,26,Executive Review,Degrading,Store Focus,,81.80%,67.40%,15.4,85.50%,83.40%,85.30%,71.90%
22,2,594,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,,89.90%,93.40%,14.2,88.00%,89.60%,91.30%,90.60%
22,2,787,,Scheduled Delivery Standard,27,Executive Review,Recovering,Store Focus,,90.10%,94.00%,17.8,96.00%,95.10%,82.30%,85.80%
22,2,3205,,Scheduled Delivery Standard,31,Executive Review,Recovering,Store Focus,,89.20%,92.90%,14.3,95.20%,92.00%,89.50%,78.20%
23,2,1181,,Scheduled Delivery Standard,10,Executive Review,Recovering,Store Focus,,85.50%,81.60%,15.4,90.60%,86.90%,84.90%,78.60%
23,2,1578,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,,85.70%,90.80%,14.4,87.00%,90.90%,85.60%,78.80%
23,2,1766,,Scheduled Delivery Standard,10,At Risk,Recovering,Store Focus,,87.90%,85.30%,15.4,91.30%,93.90%,89.50%,77.80%
23,2,2360,,Scheduled Delivery Standard,35,Executive Review,Degrading,Store Focus,,69.30%,65.00%,18,86.40%,57.50%,75.60%,57.50%
23,2,3621,,Scheduled Delivery Standard,27,Executive Review,Degrading,Store Focus,,82.20%,85.70%,12.8,82.80%,84.40%,83.90%,78.00%
24,2,3462,,Scheduled Delivery Standard,30,Executive Review,Recovering,Store Focus,,92.20%,88.30%,13.8,94.70%,92.30%,92.70%,89.20%
24,2,4185,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,,83.80%,75.30%,14.8,86.50%,87.00%,88.60%,73.30%
25,2,459,,Scheduled Delivery Standard,29,Executive Review,Recovering,Store Focus,,85.00%,86.30%,15.4,90.10%,83.10%,85.90%,81.30%
25,2,4558,,Scheduled Delivery Standard,37,Executive Review,Recovering,Store Focus,,90.00%,86.20%,14,97.40%,94.70%,77.10%,89.60%
30,3,754,,Scheduled Delivery Standard,48,Executive Review,Degrading,Store Focus,,71.30%,65.80%,26.1,78.40%,74.10%,77.70%,47.80%
30,3,1227,,Scheduled Delivery Standard,45,Executive Review,Degrading,Store Focus,,82.40%,70.90%,15.1,83.80%,89.40%,87.70%,67.40%
32,3,555,,Scheduled Delivery Standard,25,Executive Review,Recovering,Store Focus,,81.70%,78.40%,15.5,91.70%,81.10%,81.70%,66.90%
32,3,1153,,Scheduled Delivery Standard,27,Executive Review,Recovering,Store Focus,,86.40%,86.50%,15.3,93.60%,83.20%,89.30%,78.40%
32,3,1367,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,,90.40%,86.80%,16.3,94.00%,89.40%,93.80%,83.60%
32,3,2890,,Scheduled Delivery Standard,27,Executive Review,Recovering,Store Focus,,91.00%,93.40%,11.3,95.80%,90.60%,91.40%,86.10%
32,3,3750,,Scheduled Delivery Standard,27,Executive Review,Recovering,Store Focus,,92.90%,93.50%,13.5,97.10%,94.80%,92.40%,87.70%
327,42,3331,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,,90.20%,83.00%,11.2,95.40%,90.60%,92.00%,82.50%
90,9,4365,,Scheduled Delivery Standard,23,Executive Review,Recovering,Store Focus,,87.60%,87.50%,17.1,90.90%,90.80%,88.30%,80.20%
92,9,931,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,,85.20%,86.90%,17.2,91.40%,91.50%,89.70%,65.70%
92,9,974,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,,72.70%,75.50%,24.9,89.30%,58.80%,62.80%,74.80%
103,72,4617,,Scheduled Delivery Standard,25,Executive Review,Recovering,Store Focus,,87.00%,87.20%,13.2,94.20%,93.90%,83.30%,77.50%
105,9,5347,,Scheduled Delivery Standard,30,Executive Review,Recovering,Store Focus,,88.40%,87.20%,12.8,95.70%,90.00%,88.80%,77.90%
107,9,2176,,Scheduled Delivery Standard,27,Executive Review,Recovering,Store Focus,,90.50%,98.80%,16.1,94.30%,95.40%,89.40%,82.90%
108,9,1517,,Scheduled Delivery Standard,9,At Risk,Recovering,Store Focus,,91.40%,92.80%,11.4,91.10%,94.70%,90.50%,89.40%
108,9,2789,,Scheduled Delivery Standard,26,Executive Review,Recovering,Store Focus,,82.90%,83.70%,19.4,95.50%,92.40%,84.10%,45.80%
108,9,2962,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,,78.70%,76.30%,18.3,91.70%,85.00%,64.90%,72.40%
109,9,3625,,Scheduled Delivery Standard,5,Active Monitoring,Recovering,Store Focus,,82.60%,90.10%,18.9,94.90%,94.50%,73.10%,43.80%
110,9,2091,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,,88.90%,90.30%,11.6,89.20%,87.40%,89.30%,89.60%
553,9,3235,,Scheduled Delivery Standard,27,Executive Review,Degrading,Store Focus,,82.50%,81.20%,20.8,78.10%,79.20%,91.80%,87.50%
421,52,1473,,Scheduled Delivery Standard,26,Executive Review,Recovering,Store Focus,,90.50%,85.80%,7.4,95.70%,90.40%,92.80%,85.30%
422,52,3404,,Scheduled Delivery Standard,35,Executive Review,Recovering,Store Focus,,90.80%,96.40%,10.3,92.60%,96.30%,89.90%,89.20%
470,60,3290,,Scheduled Delivery Standard,27,Executive Review,Recovering,Store Focus,,86.50%,84.50%,8.8,90.40%,86.10%,89.90%,77.80%
376,47,3313,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,,89.20%,77.70%,13.6,89.70%,89.20%,89.30%,88.80%
401,54,3366,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,,88.00%,74.50%,17.4,85.90%,89.00%,88.80%,88.30%
585,47,3533,,Scheduled Delivery Standard,34,Executive Review,Degrading,Store Focus,,90.50%,85.90%,11.8,87.10%,92.10%,91.10%,91.80%
433,47,774,,Scheduled Delivery Standard,37,Executive Review,Degrading,Store Focus,,94.50%,87.30%,9.8,87.40%,99.00%,93.20%,98.90%
156,16,4387,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,,88.70%,74.90%,15.9,88.60%,87.10%,93.70%,84.10%
157,16,2139,,Scheduled Delivery Standard,27,Executive Review,Degrading,Store Focus,,81.20%,92.20%,12.7,82.90%,81.90%,78.50%,80.80%
157,16,2222,,Scheduled Delivery Standard,27,Executive Review,Degrading,Store Focus,,83.00%,80.40%,13,77.10%,92.20%,89.80%,72.90%
159,16,2103,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,,79.90%,80.60%,18.7,79.10%,79.70%,89.90%,70.80%
159,16,2341,,Scheduled Delivery Standard,35,Executive Review,Degrading,Store Focus,,73.00%,92.00%,11.1,67.10%,79.90%,78.20%,66.20%
160,16,2366,,Scheduled Delivery Standard,27,Executive Review,Degrading,Store Focus,,89.90%,86.40%,12.1,87.90%,88.50%,92.00%,91.50%
184,16,1907,,Scheduled Delivery Standard,37,Executive Review,Degrading,Store Focus,,80.40%,85.10%,7.8,87.00%,77.10%,84.70%,72.80%
191,17,2581,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,,89.70%,91.50%,12.8,85.90%,93.50%,87.70%,92.10%
283,75,5968,,Scheduled Delivery Standard,27,Executive Review,Degrading,Store Focus,,72.90%,89.90%,10.6,74.80%,73.80%,73.90%,69.10%
286,75,2564,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,,87.60%,87.40%,6,87.50%,88.50%,85.80%,88.50%
296,26,1287,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,,84.70%,84.90%,14.7,83.90%,89.20%,80.80%,85.20%
296,26,2256,,Scheduled Delivery Standard,39,Executive Review,Recovering,Store Focus,,90.50%,91.80%,17.9,94.50%,87.80%,91.30%,88.20%
297,26,1614,,Scheduled Delivery Standard,41,Executive Review,Recovering,Store Focus,,92.50%,89.80%,15.5,94.80%,91.80%,94.40%,88.70%
297,26,4250,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,,89.10%,94.00%,12.4,93.90%,91.10%,88.50%,79.60%
297,26,5118,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,,81.60%,70.60%,16.9,80.50%,86.00%,95.40%,66.00%
297,26,5254,,Scheduled Delivery Standard,11,Executive Review,Recovering,Store Focus,,86.80%,85.70%,17,92.90%,86.80%,87.50%,78.70%
298,26,2704,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,,91.40%,89.90%,11.1,94.70%,94.80%,88.80%,86.70%
298,26,3658,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,,88.00%,83.80%,15.8,89.40%,89.10%,85.50%,86.80%
298,26,5320,,Scheduled Delivery Standard,29,Executive Review,Recovering,Store Focus,,90.90%,94.20%,13.4,95.10%,92.60%,90.00%,85.50%
299,26,1237,,Scheduled Delivery Standard,39,Executive Review,Degrading,Store Focus,,87.40%,79.70%,13.9,87.90%,90.50%,83.10%,88.00%
299,26,2836,,Scheduled Delivery Standard,25,Executive Review,Recovering,Store Focus,,90.20%,78.50%,13,90.10%,88.40%,93.80%,88.80%
299,26,4458,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,,86.10%,71.00%,16.9,92.80%,89.40%,87.80%,69.60%
299,26,4499,,Scheduled Delivery Standard,9,At Risk,Recovering,Store Focus,,90.00%,86.00%,12.1,90.00%,92.10%,89.50%,88.40%
299,26,5046,,Scheduled Delivery Standard,45,Executive Review,Recovering,Store Focus,,88.10%,84.30%,12.6,93.70%,89.50%,89.40%,79.30%
299,26,5743,,Scheduled Delivery Standard,40,Executive Review,Degrading,Store Focus,,90.90%,91.60%,13.9,88.20%,91.00%,89.10%,95.10%
301,26,1379,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,,94.20%,89.20%,12,93.70%,98.60%,95.20%,89.40%
302,26,1661,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,,88.80%,93.20%,11.1,89.80%,92.90%,88.80%,83.30%
305,4,1464,,Scheduled Delivery Standard,40,Executive Review,Recovering,Store Focus,,89.60%,88.80%,16.5,90.00%,87.40%,91.00%,89.90%
305,4,5481,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,,90.70%,95.00%,12.5,89.80%,91.80%,89.30%,92.10%
308,26,1552,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,,86.10%,81.00%,19,93.90%,91.20%,76.80%,81.50%
309,26,1097,,Scheduled Delivery Standard,31,Executive Review,Recovering,Store Focus,,70.80%,70.90%,23.6,90.80%,66.60%,60.00%,64.70%
309,26,3700,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,,87.50%,86.30%,15.2,89.20%,89.90%,85.60%,85.10%
499,59,7180,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,,81.30%,84.50%,12.4,88.10%,91.20%,63.50%,80.20%
161,16,1873,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,,90.00%,88.80%,11.7,90.00%,91.30%,90.30%,88.60%
161,16,2225,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,,86.70%,83.20%,14.7,88.60%,92.00%,84.20%,81.50%
161,16,2283,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,,83.30%,74.90%,12.8,88.50%,77.60%,76.00%,90.70%
163,17,2371,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,,85.00%,73.40%,14.9,86.80%,84.60%,84.60%,84.00%
165,22,3339,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,,83.00%,68.10%,22,77.60%,87.50%,88.80%,78.40%
165,22,3422,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,,83.70%,87.30%,17.4,84.80%,86.40%,78.30%,85.30%
166,22,2141,,Scheduled Delivery Standard,35,Executive Review,Degrading,Store Focus,,72.10%,83.90%,18,64.90%,79.60%,73.00%,71.10%
166,22,2650,,Scheduled Delivery Standard,22,Executive Review,Recovering,Store Focus,,85.60%,85.20%,12.9,90.70%,87.20%,78.30%,85.20%
166,22,5103,,Scheduled Delivery Standard,37,Executive Review,Degrading,Store Focus,,84.10%,93.50%,17,83.10%,86.60%,81.30%,85.20%
166,22,5130,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,,75.20%,74.70%,12.2,82.40%,75.70%,69.60%,71.00%
166,22,5495,,Scheduled Delivery Standard,34,Executive Review,Degrading,Store Focus,,86.40%,94.10%,10.1,88.50%,86.80%,86.30%,83.80%
166,22,5891,,Scheduled Delivery Standard,26,Executive Review,Degrading,Store Focus,,72.40%,84.40%,17.2,88.20%,88.30%,71.10%,22.60%
167,22,3475,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,,86.80%,87.20%,9.1,83.70%,88.60%,87.50%,85.80%
167,22,5881,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,,74.00%,90.60%,13.9,80.20%,78.30%,68.90%,68.30%
168,22,2641,,Scheduled Delivery Standard,10,At Risk,Degrading,Store Focus,,88.20%,80.60%,14.5,87.20%,93.20%,81.50%,90.60%
170,22,2040,,Scheduled Delivery Standard,27,Executive Review,Degrading,Store Focus,,89.30%,86.80%,15.8,89.30%,96.90%,82.30%,88.70%
171,17,2286,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,,83.90%,85.50%,11.9,76.00%,81.60%,87.80%,90.20%
172,17,3420,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,,82.70%,97.50%,10.1,70.50%,82.80%,86.80%,92.60%
174,17,2368,,Scheduled Delivery Standard,30,Executive Review,Recovering,Store Focus,,92.00%,94.90%,11.4,94.90%,96.50%,92.40%,84.10%
176,17,5447,,Scheduled Delivery Standard,23,Executive Review,Degrading,Store Focus,,87.80%,96.60%,13.6,82.90%,89.60%,88.00%,90.80%
176,17,5867,,Scheduled Delivery Standard,27,Executive Review,Degrading,Store Focus,,87.70%,99.00%,10.4,88.40%,89.30%,86.50%,86.30%
232,22,2535,,Scheduled Delivery Standard,47,Executive Review,Recovering,Store Focus,,88.00%,77.30%,17.9,98.30%,93.40%,77.40%,82.80%
233,22,2945,,Scheduled Delivery Standard,35,Executive Review,Recovering,Store Focus,,88.20%,87.90%,17.4,93.20%,97.60%,83.30%,78.70%
233,22,5795,,Scheduled Delivery Standard,35,Executive Review,Recovering,Store Focus,,88.10%,87.10%,11,95.50%,90.00%,84.80%,81.70%
284,75,1860,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,,82.80%,84.10%,11.9,81.50%,87.60%,82.40%,79.70%
284,75,2041,,Scheduled Delivery Standard,38,Executive Review,Degrading,Store Focus,,86.20%,87.40%,9.6,86.40%,91.10%,84.50%,82.60%
284,75,5436,,Scheduled Delivery Standard,38,Executive Review,Degrading,Store Focus,,79.10%,81.10%,19,74.10%,76.40%,88.00%,85.40%
281,75,1968,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,,86.80%,95.60%,12.1,86.60%,88.30%,83.30%,89.20%
281,75,5344,,Scheduled Delivery Standard,35,Executive Review,Degrading,Store Focus,,83.40%,87.20%,9.3,83.40%,85.40%,78.70%,86.40%
282,75,1875,,Scheduled Delivery Standard,34,Executive Review,Degrading,Store Focus,,80.00%,69.70%,15.8,77.10%,79.60%,84.40%,78.20%
282,75,2279,,Scheduled Delivery Standard,35,Executive Review,Degrading,Store Focus,,80.20%,70.30%,15.9,83.20%,84.10%,77.60%,75.80%
282,75,2435,,Scheduled Delivery Standard,38,Executive Review,Degrading,Store Focus,,87.80%,85.20%,13.1,84.00%,88.10%,89.70%,90.60%
288,75,1682,,Scheduled Delivery Standard,25,Executive Review,Degrading,Store Focus,,74.50%,65.90%,19,47.20%,79.30%,81.20%,86.30%
288,75,1773,,Scheduled Delivery Standard,24,Executive Review,Degrading,Store Focus,,90.40%,89.30%,11.7,78.90%,93.80%,94.70%,94.80%
289,75,1687,,Scheduled Delivery Standard,25,Executive Review,Recovering,Store Focus,,84.40%,89.10%,14.7,92.30%,96.20%,90.40%,36.90%
289,75,2529,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,,93.20%,88.00%,12.3,93.30%,95.00%,95.50%,88.90%
289,75,3216,,Scheduled Delivery Standard,26,Executive Review,Recovering,Store Focus,,92.30%,87.60%,11.5,95.40%,93.10%,84.00%,96.80%
289,75,3644,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,,85.60%,85.70%,12.9,87.20%,80.00%,82.30%,93.00%
289,75,5253,,Scheduled Delivery Standard,22,Executive Review,Recovering,Store Focus,,87.90%,86.20%,10.4,91.00%,87.00%,87.30%,86.30%
290,75,1424,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,,90.30%,97.60%,16.6,94.90%,95.80%,95.60%,71.20%
290,75,2160,,Scheduled Delivery Standard,46,Executive Review,Degrading,Store Focus,,92.20%,93.90%,16.9,89.70%,98.30%,92.80%,88.80%
291,75,1833,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,,83.40%,88.30%,20.5,75.40%,81.60%,88.20%,88.20%
293,75,2412,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,,91.40%,80.80%,13.9,88.50%,93.90%,89.80%,93.70%
293,75,3720,,Scheduled Delivery Standard,35,Executive Review,Degrading,Store Focus,,79.40%,86.90%,12.4,78.30%,76.10%,81.70%,81.60%
293,75,3804,,Scheduled Delivery Standard,10,At Risk,Recovering,Store Focus,,82.30%,82.50%,24,93.40%,83.20%,65.40%,85.20%
312,75,1309,,Scheduled Delivery Standard,26,Executive Review,Degrading,Store Focus,,88.10%,77.20%,15.9,87.00%,94.90%,88.70%,81.90%
315,75,1344,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,,88.40%,77.70%,12,84.60%,94.20%,86.00%,89.50%
315,75,1350,,Scheduled Delivery Standard,23,Executive Review,Recovering,Store Focus,,92.20%,86.00%,12.2,92.20%,94.70%,93.90%,87.90%
502,59,3885,,Scheduled Delivery Standard,46,Executive Review,Recovering,Store Focus,,88.80%,84.20%,9.5,95.80%,90.90%,94.50%,70.30%
502,59,6798,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,,83.60%,75.40%,14.8,60.00%,97.30%,95.70%,85.30%
508,75,2799,,Scheduled Delivery Standard,34,Executive Review,Degrading,Store Focus,,84.90%,93.80%,11,85.60%,87.70%,86.00%,80.00%
29,4,605,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,,89.60%,94.70%,13.6,89.10%,92.20%,90.90%,86.00%
29,4,635,,Scheduled Delivery Standard,24,Executive Review,Degrading,Store Focus,,85.70%,83.70%,12.9,87.00%,84.90%,85.10%,86.10%
29,4,728,,Scheduled Delivery Standard,33,Executive Review,Degrading,Store Focus,,72.80%,71.30%,18,85.70%,73.10%,52.60%,78.60%
29,4,1383,,Scheduled Delivery Standard,22,Executive Review,Degrading,Store Focus,,88.90%,89.30%,11.4,87.50%,90.50%,88.50%,89.00%
29,4,2832,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,,85.80%,90.10%,10.7,90.80%,80.90%,86.60%,84.00%
29,4,2860,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,,81.60%,80.20%,11.3,86.00%,85.30%,73.60%,81.30%
29,4,6395,,Scheduled Delivery Standard,8,At Risk,Recovering,Store Focus,,85.30%,70.70%,12.9,90.70%,80.30%,80.20%,90.10%
35,2,1123,,Scheduled Delivery Standard,33,Executive Review,Recovering,Store Focus,,91.30%,86.50%,10,92.00%,91.00%,92.50%,89.70%
36,4,632,,Scheduled Delivery Standard,30,Executive Review,Recovering,Store Focus,,90.50%,89.40%,13.8,90.30%,87.80%,91.80%,92.90%
36,4,1037,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,,93.10%,91.80%,10.4,94.40%,93.30%,80.00%,
36,4,1358,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,,78.10%,64.70%,17.4,76.50%,82.40%,77.50%,76.00%
36,4,1748,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,,80.90%,79.40%,20.1,89.60%,68.80%,76.10%,87.00%
36,4,2348,,Scheduled Delivery Standard,29,Executive Review,-,Store Focus,,78.70%,76.40%,14.1,,50.00%,78.70%,79.10%
36,4,2928,,Scheduled Delivery Standard,48,Executive Review,Degrading,Store Focus,,72.70%,71.00%,19.7,74.60%,94.70%,92.70%,39.60%
36,4,4384,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,,82.10%,76.70%,17.3,90.30%,79.10%,76.30%,81.10%
38,4,616,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,,84.50%,70.30%,15.5,87.00%,85.40%,81.90%,84.10%
38,4,627,,Scheduled Delivery Standard,38,Executive Review,Recovering,Store Focus,,93.80%,84.50%,11.8,97.80%,97.00%,91.30%,89.10%
38,4,634,,Scheduled Delivery Standard,43,Executive Review,Degrading,Store Focus,,89.70%,89.90%,12.7,83.80%,88.80%,92.50%,94.20%
39,2,1130,,Scheduled Delivery Standard,28,Executive Review,Degrading,Store Focus,,85.00%,92.90%,10.4,87.40%,89.00%,88.00%,75.10%
41,4,881,,Scheduled Delivery Standard,9,At Risk,Recovering,Store Focus,,88.80%,82.90%,11.8,91.00%,86.70%,92.80%,84.50%
41,4,1183,,Scheduled Delivery Standard,26,Executive Review,Degrading,Store Focus,,77.50%,69.90%,15.2,78.80%,92.30%,82.10%,52.70%
41,4,1339,,Scheduled Delivery Standard,26,Executive Review,Degrading,Store Focus,,79.80%,71.70%,16,80.40%,82.90%,76.60%,79.10%
41,4,2214,,Scheduled Delivery Standard,26,Executive Review,Recovering,Store Focus,,91.00%,89.70%,15.2,94.30%,97.10%,89.20%,82.40%
41,4,4420,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,,80.20%,79.40%,11.8,83.80%,78.70%,91.90%,66.30%
41,4,4440,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,,82.50%,72.50%,12.2,95.70%,78.80%,67.50%,87.40%
