Store_Number,Event_Code,Flow Week,Set Week,Flow Type
49,GMCMASWK44,43,44,Replenishment
49,GCCMASWK40,39,40,Replenishment
49,GCCMASWK45,44,45,Replenishment
49,GMCMASWK43,42,43,Replenishment
49,GCCMASWK37,36,37,Set/Replenishment
49,GCCMASWK34,33,34,Set
49,GCCMASWK38,37,38,Replenishment
50,GCCMASWK45,44,45,Replenishment
50,GCCMASWK43,42,43,Replenishment
50,GCCMASWK34,33,34,Set
50,GCCMASWK41,40,41,Replenishment
50,GCCMASWK40,39,40,Replenishment
50,GMCMASWK43,42,43,Replenishment
50,GCCMASWK39,38,39,Replenishment
50,GMCMASWK42,41,42,Replenishment
50,GMCMASWK40,39,40,Set
50,GCCMASWK37,36,37,Set/Replenishment
50,HFGMCMAS34,33,34,Set
50,GCCMASWK42,41,42,Replenishment
50,GMCMASWK44,43,44,Replenishment
50,GCCMASWK38,37,38,Replenishment
51,GCCMASWK45,44,45,Replenishment
51,GCCMASWK34,33,34,Set
51,GMCMASWK44,43,44,Replenishment
51,GMCMASWK43,42,43,Replenishment
51,GCCMASWK43,42,43,Replenishment
51,GMCMASWK40,39,40,Set
51,GMCMASWK42,41,42,Replenishment
51,GCCMASWK41,40,41,Replenishment
51,GCCMASWK38,37,38,Replenishment
51,GCCMASWK37,36,37,Set/Replenishment
51,HFGMCMAS34,33,34,Set
51,GCCMASWK40,39,40,Replenishment
51,GCCMASWK42,41,42,Replenishment
51,GCCMASWK39,38,39,Replenishment
52,GMCMASWK43,42,43,Replenishment
52,GCCMASWK38,37,38,Replenishment
52,GCCMASWK34,33,34,Set
52,GCCMASWK42,41,42,Replenishment
52,GMCMASWK44,43,44,Replenishment
52,GCCMASWK37,36,37,Set/Replenishment
52,GMCMASWK40,39,40,Set
52,GCCMASWK43,42,43,Replenishment
52,WOWCMAS_40,39,40,Set
52,GCCMASWK40,39,40,Replenishment
52,GCCMASWK41,40,41,Replenishment
52,GMCMASWK42,41,42,Replenishment
52,HFGMCMAS34,33,34,Set
52,GCCMASWK45,44,45,Replenishment
52,GCCMASWK39,38,39,Replenishment
54,GMCMASWK40,39,40,Set
54,HFGMCMAS34,33,34,Set
54,GCCMASWK40,39,40,Replenishment
54,GCCMASWK45,44,45,Replenishment
54,GCCMASWK38,37,38,Replenishment
54,GCCMASWK37,36,37,Set/Replenishment
54,GCCMASWK39,38,39,Replenishment
54,GCCMASWK41,40,41,Replenishment
54,GCCMASWK42,41,42,Replenishment
54,GCCMASWK43,42,43,Replenishment
54,GMCMASWK44,43,44,Replenishment
54,GCCMASWK34,33,34,Set
54,GMCMASWK42,41,42,Replenishment
54,GMCMASWK43,42,43,Replenishment
55,GCCMASWK42,41,42,Replenishment
55,GCCMASWK38,37,38,Replenishment
55,GCCMASWK43,42,43,Replenishment
55,GCCMASWK41,40,41,Replenishment
55,GCCMASWK40,39,40,Replenishment
55,HFGMCMAS34,33,34,Set
55,GCCMASWK39,38,39,Replenishment
55,GCCMASWK37,36,37,Set/Replenishment
55,GMCMASWK43,42,43,Replenishment
55,GCCMASWK34,33,34,Set
55,GMCMASWK40,39,40,Set
55,GCCMASWK45,44,45,Replenishment
55,GMCMASWK44,43,44,Replenishment
56,GCCMASWK34,33,34,Set
56,GCCMASWK45,44,45,Replenishment
56,GMCMASWK43,42,43,Replenishment
56,GCCMASWK42,41,42,Replenishment
56,GCCMASWK41,40,41,Replenishment
56,GCCMASWK39,38,39,Replenishment
56,GMCMASWK40,39,40,Set
56,GCCMASWK43,42,43,Replenishment
56,GCCMASWK37,36,37,Set/Replenishment
56,GCCMASWK38,37,38,Replenishment
56,GCCMASWK40,39,40,Replenishment
56,HFGMCMAS34,33,34,Set
56,GMCMASWK44,43,44,Replenishment
57,GCCMASWK39,38,39,Replenishment
57,GMCMASWK40,39,40,Set
57,GCCMASWK38,37,38,Replenishment
57,HFGMCMAS34,33,34,Set
57,GCCMASWK43,42,43,Replenishment
57,GCCMASWK37,36,37,Set/Replenishment
57,GMCMASWK43,42,43,Replenishment
57,GCCMASWK40,39,40,Replenishment
57,GCCMASWK34,33,34,Set
57,GCCMASWK45,44,45,Replenishment
57,GMCMASWK44,43,44,Replenishment
57,GCCMASWK41,40,41,Replenishment
57,GCCMASWK42,41,42,Replenishment
58,GMCMASWK43,42,43,Replenishment
58,GMCMASWK44,43,44,Replenishment
58,GCCMASWK40,39,40,Replenishment
58,GMCMASWK42,41,42,Replenishment
58,GCCMASWK42,41,42,Replenishment
58,GCCMASWK38,37,38,Replenishment
58,GCCMASWK45,44,45,Replenishment
58,GCCMASWK37,36,37,Set/Replenishment
58,HFGMCMAS34,33,34,Set
58,GCCMASWK39,38,39,Replenishment
58,WOWCMAS_40,39,40,Set
58,GCCMASWK34,33,34,Set
58,GCCMASWK43,42,43,Replenishment
58,GMCMASWK40,39,40,Set
58,GCCMASWK41,40,41,Replenishment
59,GMCMASWK42,41,42,Replenishment
59,GCCMASWK43,42,43,Replenishment
59,GMCMASWK43,42,43,Replenishment
59,GMCMASWK40,39,40,Set
59,GCCMASWK39,38,39,Replenishment
59,GCCMASWK38,37,38,Replenishment
59,GCCMASWK41,40,41,Replenishment
59,GCCMASWK34,33,34,Set
59,HFGMCMAS34,33,34,Set
59,GMCMASWK44,43,44,Replenishment
59,GCCMASWK37,36,37,Set/Replenishment
59,GCCMASWK45,44,45,Replenishment
59,GCCMASWK42,41,42,Replenishment
59,GCCMASWK40,39,40,Replenishment
60,GCCMASWK43,42,43,Replenishment
60,WOWCMAS_40,39,40,Set
60,GCCMASWK42,41,42,Replenishment
60,GCCMASWK41,40,41,Replenishment
60,GMCMASWK44,43,44,Replenishment
60,GMCMASWK42,41,42,Replenishment
60,GCCMASWK38,37,38,Replenishment
60,HFGMCMAS34,33,34,Set
60,GCCMASWK37,36,37,Set/Replenishment
60,GCCMASWK34,33,34,Set
60,GCCMASWK45,44,45,Replenishment
60,GMCMASWK40,39,40,Set
60,GCCMASWK39,38,39,Replenishment
60,GMCMASWK43,42,43,Replenishment
60,GCCMASWK40,39,40,Replenishment
61,GMCMASWK40,39,40,Set
61,GCCMASWK42,41,42,Replenishment
61,GCCMASWK45,44,45,Replenishment
61,GCCMASWK34,33,34,Set
61,GMCMASWK44,43,44,Replenishment
61,GMCMASWK43,42,43,Replenishment
61,GCCMASWK40,39,40,Replenishment
61,GMCMASWK42,41,42,Replenishment
61,HFGMCMAS34,33,34,Set
61,GCCMASWK41,40,41,Replenishment
61,GCCMASWK43,42,43,Replenishment
61,GCCMASWK39,38,39,Replenishment
61,GCCMASWK37,36,37,Set/Replenishment
61,GCCMASWK38,37,38,Replenishment
62,GCCMASWK41,40,41,Replenishment
62,GCCMASWK45,44,45,Replenishment
62,GCCMASWK34,33,34,Set
62,HFGMCMAS34,33,34,Set
62,GMCMASWK44,43,44,Replenishment
62,GCCMASWK42,41,42,Replenishment
62,GCCMASWK40,39,40,Replenishment
62,GMCMASWK40,39,40,Set
62,GCCMASWK39,38,39,Replenishment
62,GCCMASWK43,42,43,Replenishment
62,GCCMASWK37,36,37,Set/Replenishment
62,GMCMASWK43,42,43,Replenishment
62,GCCMASWK38,37,38,Replenishment
63,GCCMASWK45,44,45,Replenishment
63,GMCMASWK44,43,44,Replenishment
63,GCCMASWK37,36,37,Set/Replenishment
63,GMCMASWK40,39,40,Set
63,GCCMASWK42,41,42,Replenishment
63,HFGMCMAS34,33,34,Set
63,GCCMASWK43,42,43,Replenishment
63,GCCMASWK38,37,38,Replenishment
63,GCCMASWK39,38,39,Replenishment
63,GCCMASWK40,39,40,Replenishment
63,GMCMASWK43,42,43,Replenishment
63,GCCMASWK34,33,34,Set
63,GCCMASWK41,40,41,Replenishment
64,GMCMASWK40,39,40,Set
64,GCCMASWK45,44,45,Replenishment
64,GMCMASWK44,43,44,Replenishment
64,GCCMASWK41,40,41,Replenishment
64,HFGMCMAS34,33,34,Set
64,GCCMASWK38,37,38,Replenishment
64,GMCMASWK43,42,43,Replenishment
64,GCCMASWK43,42,43,Replenishment
64,GCCMASWK34,33,34,Set
64,GCCMASWK37,36,37,Set/Replenishment
64,GCCMASWK42,41,42,Replenishment
64,GCCMASWK39,38,39,Replenishment
64,GCCMASWK40,39,40,Replenishment
65,GCCMASWK39,38,39,Replenishment
65,GCCMASWK41,40,41,Replenishment
65,GCCMASWK45,44,45,Replenishment
65,HFGMCMAS34,33,34,Set
65,GCCMASWK42,41,42,Replenishment
65,GCCMASWK34,33,34,Set
65,GMCMASWK42,41,42,Replenishment
65,GCCMASWK40,39,40,Replenishment
65,WOWCMAS_40,39,40,Set
65,GCCMASWK43,42,43,Replenishment
65,GCCMASWK38,37,38,Replenishment
65,GCCMASWK37,36,37,Set/Replenishment
65,GMCMASWK40,39,40,Set
65,GMCMASWK43,42,43,Replenishment
65,GMCMASWK44,43,44,Replenishment
66,GCCMASWK45,44,45,Replenishment
66,GCCMASWK42,41,42,Replenishment
66,GMCMASWK42,41,42,Replenishment
66,GMCMASWK43,42,43,Replenishment
66,GMCMASWK44,43,44,Replenishment
66,GCCMASWK34,33,34,Set
66,GMCMASWK40,39,40,Set
66,GCCMASWK37,36,37,Set/Replenishment
66,HFGMCMAS34,33,34,Set
66,GCCMASWK38,37,38,Replenishment
66,GCCMASWK41,40,41,Replenishment
66,GCCMASWK43,42,43,Replenishment
66,GCCMASWK39,38,39,Replenishment
66,GCCMASWK40,39,40,Replenishment
67,GCCMASWK43,42,43,Replenishment
67,GCCMASWK39,38,39,Replenishment
67,GCCMASWK37,36,37,Set/Replenishment
67,GCCMASWK40,39,40,Replenishment
67,GMCMASWK43,42,43,Replenishment
67,HFGMCMAS34,33,34,Set
67,GMCMASWK40,39,40,Set
67,GCCMASWK41,40,41,Replenishment
67,GCCMASWK34,33,34,Set
67,GCCMASWK42,41,42,Replenishment
67,GCCMASWK45,44,45,Replenishment
67,GCCMASWK38,37,38,Replenishment
67,GMCMASWK44,43,44,Replenishment
68,GCCMASWK41,40,41,Replenishment
68,GCCMASWK38,37,38,Replenishment
68,GCCMASWK40,39,40,Replenishment
68,GCCMASWK43,42,43,Replenishment
68,GCCMASWK37,36,37,Set/Replenishment
68,GCCMASWK42,41,42,Replenishment
68,GCCMASWK45,44,45,Replenishment
68,GMCMASWK44,43,44,Replenishment
68,GMCMASWK40,39,40,Set
68,GCCMASWK34,33,34,Set
68,HFGMCMAS34,33,34,Set
68,GMCMASWK43,42,43,Replenishment
68,GCCMASWK39,38,39,Replenishment
69,GMCMASWK43,42,43,Replenishment
69,GMCMASWK40,39,40,Set
69,WOWCMAS_40,39,40,Set
69,GCCMASWK42,41,42,Replenishment
69,GCCMASWK40,39,40,Replenishment
69,GCCMASWK37,36,37,Set/Replenishment
69,GCCMASWK43,42,43,Replenishment
69,GCCMASWK38,37,38,Replenishment
69,GMCMASWK44,43,44,Replenishment
69,GCCMASWK39,38,39,Replenishment
69,GCCMASWK41,40,41,Replenishment
69,HFGMCMAS34,33,34,Set
69,GCCMASWK34,33,34,Set
69,GMCMASWK42,41,42,Replenishment
69,GCCMASWK45,44,45,Replenishment
70,GMCMASWK44,43,44,Replenishment
70,GMCMASWK40,39,40,Set
70,GCCMASWK42,41,42,Replenishment
70,GCCMASWK43,42,43,Replenishment
70,GCCMASWK34,33,34,Set
70,GCCMASWK38,37,38,Replenishment
70,GCCMASWK41,40,41,Replenishment
70,GCCMASWK37,36,37,Set/Replenishment
70,GMCMASWK42,41,42,Replenishment
70,HFGMCMAS34,33,34,Set
70,GCCMASWK40,39,40,Replenishment
70,GMCMASWK43,42,43,Replenishment
70,GCCMASWK45,44,45,Replenishment
70,GCCMASWK39,38,39,Replenishment
70,WOWCMAS_40,39,40,Set
71,GCCMASWK43,42,43,Replenishment
71,GCCMASWK41,40,41,Replenishment
71,GCCMASWK45,44,45,Replenishment
71,GMCMASWK40,39,40,Set
71,GCCMASWK34,33,34,Set
71,GMCMASWK44,43,44,Replenishment
71,GCCMASWK42,41,42,Replenishment
71,GCCMASWK37,36,37,Set/Replenishment
71,GMCMASWK43,42,43,Replenishment
71,HFGMCMAS34,33,34,Set
71,GCCMASWK39,38,39,Replenishment
71,GCCMASWK38,37,38,Replenishment
71,GCCMASWK40,39,40,Replenishment
72,GCCMASWK45,44,45,Replenishment
72,GCCMASWK41,40,41,Replenishment
72,GCCMASWK42,41,42,Replenishment
72,HFGMCMAS34,33,34,Set
72,GCCMASWK39,38,39,Replenishment
72,GMCMASWK40,39,40,Set
72,GCCMASWK40,39,40,Replenishment
72,GCCMASWK34,33,34,Set
72,GMCMASWK43,42,43,Replenishment
72,GMCMASWK44,43,44,Replenishment
72,GCCMASWK43,42,43,Replenishment
72,GCCMASWK37,36,37,Set/Replenishment
72,WOWCMAS_40,39,40,Set
72,GMCMASWK42,41,42,Replenishment
72,GCCMASWK38,37,38,Replenishment
73,GCCMASWK37,36,37,Set/Replenishment
73,GMCMASWK42,41,42,Replenishment
73,GCCMASWK43,42,43,Replenishment
73,GCCMASWK42,41,42,Replenishment
73,GCCMASWK40,39,40,Replenishment
73,GCCMASWK34,33,34,Set
73,GCCMASWK39,38,39,Replenishment
73,GCCMASWK41,40,41,Replenishment
73,GCCMASWK45,44,45,Replenishment
73,GCCMASWK38,37,38,Replenishment
73,HFGMCMAS34,33,34,Set
73,GMCMASWK44,43,44,Replenishment
73,GMCMASWK43,42,43,Replenishment
73,GMCMASWK40,39,40,Set
74,GCCMASWK45,44,45,Replenishment
74,GMCMASWK40,39,40,Set
74,GMCMASWK43,42,43,Replenishment
74,GCCMASWK34,33,34,Set
74,GCCMASWK40,39,40,Replenishment
74,HFGMCMAS34,33,34,Set
74,GCCMASWK39,38,39,Replenishment
74,GCCMASWK41,40,41,Replenishment
74,GCCMASWK38,37,38,Replenishment
74,GCCMASWK42,41,42,Replenishment
74,GMCMASWK44,43,44,Replenishment
74,GCCMASWK37,36,37,Set/Replenishment
75,GCCMASWK45,44,45,Replenishment
75,GCCMASWK34,33,34,Set
75,GCCMASWK40,39,40,Replenishment
75,GMCMASWK40,39,40,Set
75,GMCMASWK42,41,42,Replenishment
75,GCCMASWK42,41,42,Replenishment
75,GMCMASWK43,42,43,Replenishment
75,GMCMASWK44,43,44,Replenishment
75,GCCMASWK41,40,41,Replenishment
75,HFGMCMAS34,33,34,Set
75,GCCMASWK39,38,39,Replenishment
75,GCCMASWK37,36,37,Set/Replenishment
75,GCCMASWK43,42,43,Replenishment
75,GCCMASWK38,37,38,Replenishment
76,WOWCMAS_40,39,40,Set
76,GMCMASWK42,41,42,Replenishment
76,GMCMASWK44,43,44,Replenishment
76,HFGMCMAS34,33,34,Set
76,GMCMASWK43,42,43,Replenishment
76,GCCMASWK40,39,40,Replenishment
76,GCCMASWK37,36,37,Set/Replenishment
76,GCCMASWK38,37,38,Replenishment
76,GMCMASWK40,39,40,Set
76,GCCMASWK45,44,45,Replenishment
76,GCCMASWK41,40,41,Replenishment
76,GCCMASWK43,42,43,Replenishment
76,GCCMASWK34,33,34,Set
76,GCCMASWK39,38,39,Replenishment
76,GCCMASWK42,41,42,Replenishment
77,GCCMASWK41,40,41,Replenishment
77,GCCMASWK40,39,40,Replenishment
77,GMCMASWK43,42,43,Replenishment
77,HFGMCMAS34,33,34,Set
77,GCCMASWK39,38,39,Replenishment
77,GCCMASWK37,36,37,Set/Replenishment
77,GMCMASWK44,43,44,Replenishment
77,GMCMASWK40,39,40,Set
77,GCCMASWK42,41,42,Replenishment
77,GCCMASWK43,42,43,Replenishment
77,GCCMASWK45,44,45,Replenishment
77,WOWCMAS_40,39,40,Set
77,GMCMASWK42,41,42,Replenishment
77,GCCMASWK38,37,38,Replenishment
77,GCCMASWK34,33,34,Set
78,HFGMCMAS34,33,34,Set
78,GCCMASWK41,40,41,Replenishment
78,GMCMASWK43,42,43,Replenishment
78,GMCMASWK42,41,42,Replenishment
78,GCCMASWK45,44,45,Replenishment
78,GCCMASWK34,33,34,Set
78,GCCMASWK39,38,39,Replenishment
78,GCCMASWK38,37,38,Replenishment
78,GMCMASWK40,39,40,Set
78,GCCMASWK42,41,42,Replenishment
78,GCCMASWK43,42,43,Replenishment
78,GCCMASWK40,39,40,Replenishment
78,GMCMASWK44,43,44,Replenishment
78,GCCMASWK37,36,37,Set/Replenishment
79,GCCMASWK45,44,45,Replenishment
79,HFGMCMAS34,33,34,Set
79,GCCMASWK41,40,41,Replenishment
79,GMCMASWK43,42,43,Replenishment
79,GMCMASWK44,43,44,Replenishment
79,GCCMASWK38,37,38,Replenishment
79,GCCMASWK43,42,43,Replenishment
79,GMCMASWK40,39,40,Set
79,GCCMASWK42,41,42,Replenishment
79,GCCMASWK34,33,34,Set
79,GCCMASWK40,39,40,Replenishment
79,GCCMASWK37,36,37,Set/Replenishment
79,GCCMASWK39,38,39,Replenishment
80,GCCMASWK34,33,34,Set
80,GCCMASWK38,37,38,Replenishment
80,HFGMCMAS34,33,34,Set
80,GMCMASWK44,43,44,Replenishment
80,GMCMASWK40,39,40,Set
80,GCCMASWK37,36,37,Set/Replenishment
80,GCCMASWK42,41,42,Replenishment
80,GMCMASWK42,41,42,Replenishment
80,GCCMASWK39,38,39,Replenishment
80,GCCMASWK40,39,40,Replenishment
80,GCCMASWK43,42,43,Replenishment
80,GMCMASWK43,42,43,Replenishment
80,GCCMASWK41,40,41,Replenishment
80,GCCMASWK45,44,45,Replenishment
81,GMCMASWK40,39,40,Set
81,GCCMASWK41,40,41,Replenishment
81,GMCMASWK44,43,44,Replenishment
81,GCCMASWK42,41,42,Replenishment
81,GCCMASWK34,33,34,Set
81,GCCMASWK39,38,39,Replenishment
81,GCCMASWK38,37,38,Replenishment
81,HFGMCMAS34,33,34,Set
81,GCCMASWK40,39,40,Replenishment
81,GCCMASWK37,36,37,Set/Replenishment
81,GMCMASWK43,42,43,Replenishment
81,GCCMASWK45,44,45,Replenishment
82,GCCMASWK38,37,38,Replenishment
82,GMCMASWK42,41,42,Replenishment
82,GMCMASWK43,42,43,Replenishment
82,GCCMASWK45,44,45,Replenishment
82,GCCMASWK41,40,41,Replenishment
82,GCCMASWK42,41,42,Replenishment
82,GCCMASWK39,38,39,Replenishment
82,GCCMASWK40,39,40,Replenishment
82,GMCMASWK40,39,40,Set
82,GCCMASWK43,42,43,Replenishment
82,GCCMASWK37,36,37,Set/Replenishment
82,HFGMCMAS34,33,34,Set
82,GCCMASWK34,33,34,Set
82,GMCMASWK44,43,44,Replenishment
83,GCCMASWK42,41,42,Replenishment
83,GCCMASWK34,33,34,Set
83,GCCMASWK38,37,38,Replenishment
83,GMCMASWK40,39,40,Set
83,GMCMASWK43,42,43,Replenishment
83,HFGMCMAS34,33,34,Set
83,GCCMASWK39,38,39,Replenishment
83,GCCMASWK43,42,43,Replenishment
83,GMCMASWK44,43,44,Replenishment
83,GCCMASWK37,36,37,Set/Replenishment
83,GCCMASWK41,40,41,Replenishment
83,GCCMASWK40,39,40,Replenishment
83,GCCMASWK45,44,45,Replenishment
85,GCCMASWK41,40,41,Replenishment
85,GCCMASWK38,37,38,Replenishment
85,GCCMASWK42,41,42,Replenishment
85,GCCMASWK43,42,43,Replenishment
85,GCCMASWK40,39,40,Replenishment
85,GMCMASWK43,42,43,Replenishment
85,GMCMASWK40,39,40,Set
85,WOWCMAS_40,39,40,Set
85,GMCMASWK42,41,42,Replenishment
85,GCCMASWK37,36,37,Set/Replenishment
85,GMCMASWK44,43,44,Replenishment
85,GCCMASWK34,33,34,Set
85,HFGMCMAS34,33,34,Set
85,GCCMASWK45,44,45,Replenishment
85,GCCMASWK39,38,39,Replenishment
86,GCCMASWK39,38,39,Replenishment
86,GCCMASWK43,42,43,Replenishment
86,GCCMASWK38,37,38,Replenishment
86,GCCMASWK45,44,45,Replenishment
86,WOWCMAS_40,39,40,Set
86,HFGMCMAS34,33,34,Set
86,GCCMASWK34,33,34,Set
86,GMCMASWK42,41,42,Replenishment
86,GMCMASWK40,39,40,Set
86,GCCMASWK42,41,42,Replenishment
86,GMCMASWK44,43,44,Replenishment
86,GCCMASWK40,39,40,Replenishment
86,GCCMASWK37,36,37,Set/Replenishment
86,GCCMASWK41,40,41,Replenishment
86,GMCMASWK43,42,43,Replenishment
87,GMCMASWK40,39,40,Set
87,HFGMCMAS34,33,34,Set
87,GCCMASWK41,40,41,Replenishment
87,GMCMASWK43,42,43,Replenishment
87,GCCMASWK45,44,45,Replenishment
87,GCCMASWK34,33,34,Set
87,GCCMASWK39,38,39,Replenishment
87,GCCMASWK40,39,40,Replenishment
87,GCCMASWK42,41,42,Replenishment
87,GCCMASWK38,37,38,Replenishment
87,GCCMASWK37,36,37,Set/Replenishment
87,GMCMASWK44,43,44,Replenishment
87,GMCMASWK42,41,42,Replenishment
87,GCCMASWK43,42,43,Replenishment
88,GCCMASWK40,39,40,Replenishment
88,GCCMASWK43,42,43,Replenishment
88,GCCMASWK38,37,38,Replenishment
88,GCCMASWK34,33,34,Set
88,HFGMCMAS34,33,34,Set
88,GCCMASWK37,36,37,Set/Replenishment
88,GCCMASWK42,41,42,Replenishment
88,GMCMASWK42,41,42,Replenishment
88,GMCMASWK43,42,43,Replenishment
88,GCCMASWK41,40,41,Replenishment
88,GMCMASWK40,39,40,Set
88,GMCMASWK44,43,44,Replenishment
88,GCCMASWK45,44,45,Replenishment
88,GCCMASWK39,38,39,Replenishment
89,GCCMASWK38,37,38,Replenishment
89,GCCMASWK34,33,34,Set
89,GCCMASWK40,39,40,Replenishment
89,HFGMCMAS34,33,34,Set
89,GMCMASWK43,42,43,Replenishment
89,GCCMASWK39,38,39,Replenishment
89,GCCMASWK42,41,42,Replenishment
89,GCCMASWK45,44,45,Replenishment
89,GCCMASWK37,36,37,Set/Replenishment
89,GMCMASWK40,39,40,Set
89,GCCMASWK41,40,41,Replenishment
89,GMCMASWK44,43,44,Replenishment
89,GCCMASWK43,42,43,Replenishment
89,GMCMASWK42,41,42,Replenishment
89,WOWCMAS_40,39,40,Set
90,GCCMASWK38,37,38,Replenishment
90,GMCMASWK40,39,40,Set
90,GMCMASWK44,43,44,Replenishment
90,GMCMASWK43,42,43,Replenishment
90,GCCMASWK42,41,42,Replenishment
90,GCCMASWK43,42,43,Replenishment
90,HFGMCMAS34,33,34,Set
90,GCCMASWK39,38,39,Replenishment
90,GCCMASWK45,44,45,Replenishment
90,GCCMASWK40,39,40,Replenishment
90,WOWCMAS_40,39,40,Set
90,GCCMASWK37,36,37,Set/Replenishment
90,GCCMASWK34,33,34,Set
90,GCCMASWK41,40,41,Replenishment
90,GMCMASWK42,41,42,Replenishment
91,GMCMASWK40,39,40,Set
91,GMCMASWK44,43,44,Replenishment
91,GCCMASWK45,44,45,Replenishment
91,GCCMASWK40,39,40,Replenishment
91,GCCMASWK42,41,42,Replenishment
91,GCCMASWK34,33,34,Set
91,GCCMASWK41,40,41,Replenishment
91,GCCMASWK37,36,37,Set/Replenishment
91,GCCMASWK43,42,43,Replenishment
91,GCCMASWK39,38,39,Replenishment
91,GCCMASWK38,37,38,Replenishment
91,GMCMASWK43,42,43,Replenishment
91,HFGMCMAS34,33,34,Set
92,GCCMASWK37,36,37,Set/Replenishment
92,GCCMASWK45,44,45,Replenishment
92,GCCMASWK43,42,43,Replenishment
92,WOWCMAS_40,39,40,Set
92,GCCMASWK42,41,42,Replenishment
92,GCCMASWK39,38,39,Replenishment
92,GMCMASWK43,42,43,Replenishment
92,GCCMASWK41,40,41,Replenishment
92,GCCMASWK34,33,34,Set
92,GMCMASWK40,39,40,Set
92,GMCMASWK42,41,42,Replenishment
92,HFGMCMAS34,33,34,Set
92,GMCMASWK44,43,44,Replenishment
92,GCCMASWK40,39,40,Replenishment
92,GCCMASWK38,37,38,Replenishment
93,GMCMASWK40,39,40,Set
93,GCCMASWK41,40,41,Replenishment
93,GCCMASWK39,38,39,Replenishment
93,WOWCMAS_40,39,40,Set
93,GCCMASWK45,44,45,Replenishment
93,GCCMASWK43,42,43,Replenishment
93,GCCMASWK40,39,40,Replenishment
93,GCCMASWK37,36,37,Set/Replenishment
93,GMCMASWK42,41,42,Replenishment
93,GCCMASWK38,37,38,Replenishment
93,HFGMCMAS34,33,34,Set
93,GCCMASWK42,41,42,Replenishment
93,GMCMASWK43,42,43,Replenishment
93,GMCMASWK44,43,44,Replenishment
93,GCCMASWK34,33,34,Set
94,HFGMCMAS34,33,34,Set
94,GCCMASWK37,36,37,Set/Replenishment
94,GMCMASWK40,39,40,Set
94,GCCMASWK41,40,41,Replenishment
94,GCCMASWK42,41,42,Replenishment
94,GCCMASWK40,39,40,Replenishment
94,GCCMASWK45,44,45,Replenishment
94,GMCMASWK42,41,42,Replenishment
94,GCCMASWK38,37,38,Replenishment
94,GCCMASWK43,42,43,Replenishment
94,GCCMASWK34,33,34,Set
94,GMCMASWK43,42,43,Replenishment
94,GMCMASWK44,43,44,Replenishment
94,GCCMASWK39,38,39,Replenishment
95,GCCMASWK45,44,45,Replenishment
95,GMCMASWK44,43,44,Replenishment
95,GCCMASWK39,38,39,Replenishment
95,GCCMASWK41,40,41,Replenishment
95,GMCMASWK43,42,43,Replenishment
95,GCCMASWK43,42,43,Replenishment
95,GCCMASWK42,41,42,Replenishment
95,HFGMCMAS34,33,34,Set
95,GCCMASWK38,37,38,Replenishment
95,GCCMASWK34,33,34,Set
95,GMCMASWK42,41,42,Replenishment
95,GMCMASWK40,39,40,Set
95,GCCMASWK37,36,37,Set/Replenishment
95,GCCMASWK40,39,40,Replenishment
96,GCCMASWK45,44,45,Replenishment
96,GCCMASWK40,39,40,Replenishment
96,GCCMASWK43,42,43,Replenishment
96,GMCMASWK44,43,44,Replenishment
96,GMCMASWK42,41,42,Replenishment
96,GMCMASWK40,39,40,Set
96,GMCMASWK43,42,43,Replenishment
96,HFGMCMAS34,33,34,Set
96,GCCMASWK38,37,38,Replenishment
96,GCCMASWK37,36,37,Set/Replenishment
96,GCCMASWK42,41,42,Replenishment
96,GCCMASWK41,40,41,Replenishment
96,GCCMASWK34,33,34,Set
96,WOWCMAS_40,39,40,Set
96,GCCMASWK39,38,39,Replenishment
97,GCCMASWK34,33,34,Set
97,GMCMASWK43,42,43,Replenishment
97,GCCMASWK40,39,40,Replenishment
97,GCCMASWK45,44,45,Replenishment
97,GCCMASWK42,41,42,Replenishment
97,GCCMASWK43,42,43,Replenishment
97,GMCMASWK40,39,40,Set
97,GMCMASWK44,43,44,Replenishment
97,GCCMASWK38,37,38,Replenishment
97,GCCMASWK39,38,39,Replenishment
97,GCCMASWK37,36,37,Set/Replenishment
97,GCCMASWK41,40,41,Replenishment
97,HFGMCMAS34,33,34,Set
98,GMCMASWK43,42,43,Replenishment
98,GCCMASWK43,42,43,Replenishment
98,GMCMASWK40,39,40,Set
98,GCCMASWK38,37,38,Replenishment
98,GCCMASWK37,36,37,Set/Replenishment
98,GCCMASWK40,39,40,Replenishment
98,GCCMASWK45,44,45,Replenishment
98,GCCMASWK39,38,39,Replenishment
98,GMCMASWK42,41,42,Replenishment
98,GCCMASWK34,33,34,Set
98,GCCMASWK42,41,42,Replenishment
98,GCCMASWK41,40,41,Replenishment
98,HFGMCMAS34,33,34,Set
98,GMCMASWK44,43,44,Replenishment
99,GMCMASWK40,39,40,Set
99,GCCMASWK38,37,38,Replenishment
99,GMCMASWK44,43,44,Replenishment
99,GCCMASWK37,36,37,Set/Replenishment
99,GCCMASWK41,40,41,Replenishment
99,GCCMASWK40,39,40,Replenishment
99,GMCMASWK43,42,43,Replenishment
99,GMCMASWK42,41,42,Replenishment
99,GCCMASWK39,38,39,Replenishment
99,GCCMASWK34,33,34,Set
99,GCCMASWK43,42,43,Replenishment
99,GCCMASWK42,41,42,Replenishment
99,HFGMCMAS34,33,34,Set
99,GCCMASWK45,44,45,Replenishment
