Region,Store ID,First Assigned Carrier,Fulfillment Type,Weeks With Status, Status, Trend,Directional Focus,Week Reported,OTD* %,OTP* %,Dwell Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
72,4617,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202411,90.60%,92.60%,12.2,89.50%,94.20%,92.30%,86.30%
9,2946,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202411,84.20%,98.30%,16.1,86.30%,83.50%,86.30%,80.60%
9,3397,,Scheduled Delivery Standard,5,Active Monitoring,Recovering,Store Focus,202411,89.60%,95.40%,12,94.30%,88.70%,90.40%,84.80%
60,5935,,Scheduled Delivery Standard,27,Executive Review,Degrading,Store Focus,202411,84.50%,89.70%,11.2,76.40%,84.20%,91.50%,86.80%
52,1473,,Scheduled Delivery Standard,15,Executive Review,Recovering,Store Focus,202411,91.20%,85.10%,9.5,92.90%,94.90%,86.50%,84.00%
52,1864,,Scheduled Delivery Standard,21,Executive Review,Degrading,Store Focus,202411,81.00%,85.60%,16.7,89.60%,80.90%,56.90%,91.10%
52,2882,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,202411,85.60%,87.10%,10.5,95.00%,97.60%,57.20%,84.50%
52,3404,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202411,79.90%,96.10%,13,83.00%,81.90%,66.70%,84.90%
52,1855,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202411,71.40%,76.00%,17.4,74.00%,77.80%,42.60%,81.00%
52,2448,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202411,78.80%,84.40%,11.7,76.20%,86.30%,62.40%,89.90%
52,3513,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202411,76.90%,66.00%,14.4,76.10%,78.50%,59.20%,87.20%
57,3220,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202411,85.40%,71.40%,15.5,88.50%,85.60%,83.30%,83.90%
54,1699,,Scheduled Delivery Standard,44,Executive Review,Degrading,Store Focus,202411,75.90%,68.60%,23.1,72.10%,81.00%,83.50%,67.00%
54,3366,,Scheduled Delivery Standard,34,Executive Review,Degrading,Store Focus,202411,83.40%,76.40%,19.3,80.70%,95.40%,69.60%,89.00%
54,3789,,Scheduled Delivery Standard,12,At Risk,Degrading,Store Focus,202411,91.80%,81.50%,11.6,83.80%,93.60%,95.60%,94.00%
54,1492,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202411,93.00%,83.30%,9.6,89.70%,91.50%,96.00%,95.10%
54,5334,,Scheduled Delivery Standard,26,Executive Review,Degrading,Store Focus,202411,89.70%,87.60%,15.1,78.90%,92.80%,92.00%,94.70%
54,5051,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202411,87.50%,74.50%,15.2,78.20%,91.80%,87.60%,93.30%
54,2223,,Scheduled Delivery Standard,17,Executive Review,Degrading,Store Focus,202411,91.40%,88.30%,12.2,89.70%,96.70%,89.60%,89.60%
54,3533,,Scheduled Delivery Standard,47,Executive Review,Degrading,Store Focus,202411,88.50%,90.60%,13.9,86.70%,86.80%,91.80%,89.20%
54,5957,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202411,88.90%,89.20%,12.8,88.50%,91.70%,87.60%,87.70%
54,1231,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202411,88.20%,81.10%,12.9,93.50%,97.50%,90.40%,70.50%
54,3018,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202411,90.20%,87.60%,12.9,88.20%,93.00%,95.70%,83.00%
54,1200,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202411,93.40%,90.90%,11.6,93.40%,95.00%,97.30%,87.40%
54,1434,,Scheduled Delivery Standard,30,Executive Review,Degrading,Store Focus,202411,87.00%,88.20%,16.4,88.50%,91.80%,92.70%,72.90%
54,1896,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,202411,92.30%,95.50%,12.9,94.00%,91.30%,93.70%,89.90%
54,3582,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202411,91.90%,90.90%,14.1,89.50%,92.90%,94.40%,91.00%
47,1543,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202411,87.70%,84.50%,6.6,91.70%,94.40%,84.80%,74.80%
47,774,,Scheduled Delivery Standard,22,Executive Review,Recovering,Store Focus,202411,83.70%,79.20%,17.9,91.90%,87.30%,72.20%,83.40%
47,598,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,202411,82.60%,79.80%,17.3,92.30%,89.20%,55.90%,82.70%
47,867,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202411,89.80%,86.90%,13.1,77.20%,94.10%,89.20%,96.90%
22,2195,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202411,84.10%,94.80%,14,82.20%,82.70%,88.00%,83.70%
22,5436,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202411,91.40%,97.40%,13.3,91.00%,94.90%,89.20%,90.40%
22,3422,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202411,86.70%,98.50%,16.3,88.00%,79.60%,86.70%,92.60%
22,2830,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202411,93.70%,94.20%,10.8,91.90%,89.50%,97.70%,96.40%
22,5495,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202411,84.70%,94.20%,10.2,79.60%,82.80%,86.30%,90.00%
22,2169,,Scheduled Delivery Standard,12,At Risk,Degrading,Store Focus,202411,93.00%,96.30%,10.3,87.90%,93.00%,96.20%,94.90%
16,4387,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202411,87.60%,88.70%,15.6,83.40%,85.40%,90.40%,91.20%
16,2103,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202411,84.30%,86.60%,14.8,84.00%,81.50%,88.80%,82.50%
16,2341,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202411,70.50%,86.40%,8.5,64.40%,72.40%,77.90%,67.10%
16,2157,,Scheduled Delivery Standard,26,Executive Review,Degrading,Store Focus,202411,87.70%,92.90%,12.4,84.60%,88.40%,89.20%,88.40%
16,2366,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202411,92.30%,96.10%,13,96.80%,87.90%,91.40%,94.50%
16,2222,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202411,75.10%,86.90%,11,73.70%,66.50%,73.80%,83.80%
16,2013,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202411,85.80%,83.60%,13.1,88.70%,83.40%,79.10%,90.00%
16,2046,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202411,79.60%,83.20%,10.4,89.10%,83.40%,66.30%,76.70%
16,1796,,Scheduled Delivery Standard,40,Executive Review,Degrading,Store Focus,202411,88.40%,83.20%,11.4,85.00%,88.10%,90.20%,90.10%
16,2142,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202411,80.40%,77.10%,15.7,76.90%,86.10%,80.00%,80.50%
16,5497,,Scheduled Delivery Standard,5,Active Monitoring,Degrading,Store Focus,202411,90.00%,98.50%,10.1,88.00%,86.20%,93.20%,92.80%
16,1997,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202411,77.70%,95.50%,19.8,68.00%,81.30%,69.60%,87.70%
16,2370,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202411,77.70%,91.00%,13.9,74.80%,76.50%,70.00%,89.10%
16,2874,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202411,88.60%,96.20%,15.1,92.00%,85.10%,85.00%,91.80%
76,2166,,Scheduled Delivery Standard,31,Executive Review,Degrading,Store Focus,202411,93.30%,98.70%,11.9,88.80%,94.40%,94.50%,95.30%
76,5242,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202411,89.80%,98.80%,13.4,87.00%,88.60%,94.60%,89.20%
76,1619,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202411,85.60%,91.40%,12.5,84.40%,84.60%,86.30%,87.30%
76,1744,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202411,82.00%,81.90%,15.8,75.30%,84.80%,78.70%,87.50%
76,5027,,Scheduled Delivery Standard,7,At Risk,Degrading,Store Focus,202411,88.80%,93.70%,12.1,83.30%,88.80%,92.10%,92.10%
76,2210,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202411,74.90%,93.60%,10.5,67.30%,73.90%,79.40%,77.30%
76,2357,,Scheduled Delivery Standard,39,Executive Review,Degrading,Store Focus,202411,90.90%,92.40%,16.6,88.90%,87.60%,96.80%,90.10%
26,1464,,Scheduled Delivery Standard,33,Executive Review,Recovering,Store Focus,202411,89.00%,91.70%,12.5,94.80%,95.50%,96.50%,72.70%
26,5298,,Scheduled Delivery Standard,19,Executive Review,Recovering,Store Focus,202411,91.90%,98.20%,12.5,90.00%,95.80%,92.50%,89.20%
26,5481,,Scheduled Delivery Standard,38,Executive Review,Degrading,Store Focus,202411,85.70%,92.90%,14,86.10%,84.30%,85.20%,87.20%
26,2134,,Scheduled Delivery Standard,20,Executive Review,Recovering,Store Focus,202411,90.90%,99.30%,10.1,90.90%,91.20%,89.90%,91.80%
59,4848,,Scheduled Delivery Standard,4,Active Monitoring,Degrading,Store Focus,202411,88.60%,92.70%,12.4,85.50%,89.00%,90.60%,89.00%
76,2059,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202411,87.20%,93.10%,14.7,81.60%,90.90%,89.80%,86.80%
76,5241,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202411,93.30%,88.40%,11.6,87.60%,96.80%,94.90%,94.40%
76,2233,,Scheduled Delivery Standard,17,Executive Review,Recovering,Store Focus,202411,88.80%,86.00%,13.5,90.60%,92.40%,91.70%,81.00%
76,1544,,Scheduled Delivery Standard,7,At Risk,Degrading,Store Focus,202411,87.60%,79.30%,11.4,76.80%,87.80%,92.20%,93.00%
26,4250,,Scheduled Delivery Standard,30,Executive Review,Degrading,Store Focus,202411,86.40%,98.50%,10.2,87.10%,86.20%,85.80%,86.30%
26,5254,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202411,87.50%,95.90%,13,88.70%,85.90%,86.70%,88.40%
26,1502,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202411,92.30%,93.50%,12.6,93.40%,93.80%,96.70%,84.60%
75,1292,,Scheduled Delivery Standard,7,At Risk,Recovering,Store Focus,202411,85.60%,87.10%,13.1,90.20%,83.00%,86.40%,82.60%
75,1309,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202411,90.20%,95.40%,10.7,86.90%,87.60%,94.90%,91.90%
75,2295,,Scheduled Delivery Standard,4,Active Monitoring,Degrading,Store Focus,202411,87.90%,94.00%,10.2,84.40%,87.10%,90.70%,89.90%
75,3219,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202411,85.40%,83.90%,12.8,84.40%,87.50%,83.20%,86.40%
75,3831,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202411,79.40%,83.10%,17.8,54.80%,64.90%,92.40%,96.30%
75,1811,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202411,87.10%,93.50%,15.7,86.20%,89.60%,87.00%,85.30%
75,1841,,Scheduled Delivery Standard,8,At Risk,Degrading,Store Focus,202411,91.60%,91.70%,12.2,89.00%,94.60%,88.30%,94.10%
75,2529,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202411,87.50%,81.40%,13.9,88.80%,92.50%,85.20%,83.70%
75,4064,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202411,85.20%,85.60%,12.3,84.50%,84.60%,83.80%,87.90%
75,5253,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,202411,88.90%,93.30%,11.3,90.50%,92.70%,87.50%,85.10%
75,5488,,Scheduled Delivery Standard,25,Executive Review,Degrading,Store Focus,202411,84.20%,78.10%,15.9,86.90%,81.20%,90.20%,80.40%
75,1424,,Scheduled Delivery Standard,26,Executive Review,Degrading,Store Focus,202411,88.20%,98.80%,16.6,83.20%,81.90%,96.60%,91.80%
75,1875,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202411,92.20%,88.00%,13.2,95.60%,93.80%,94.70%,86.20%
75,2279,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202411,89.40%,94.00%,13.6,89.40%,87.00%,92.60%,88.40%
75,2435,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202411,86.50%,89.90%,12.9,91.80%,85.10%,86.30%,82.80%
75,3720,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202411,84.70%,89.80%,15.7,80.80%,84.50%,90.30%,83.80%
75,3804,,Scheduled Delivery Standard,46,Executive Review,Recovering,Store Focus,202411,90.80%,95.50%,10.6,93.50%,89.70%,91.30%,88.90%
4,728,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202411,88.20%,93.80%,10.7,95.40%,82.30%,93.80%,81.00%
4,641,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,202411,91.20%,91.90%,11.2,94.20%,95.90%,97.00%,76.80%
4,2265,,Scheduled Delivery Standard,21,Executive Review,Recovering,Store Focus,202411,90.40%,80.70%,17.7,90.20%,89.70%,91.90%,89.60%
4,1183,,Scheduled Delivery Standard,47,Executive Review,Degrading,Store Focus,202411,80.60%,90.60%,16.1,85.30%,91.10%,83.20%,63.70%
4,1286,,Scheduled Delivery Standard,33,Executive Review,Recovering,Store Focus,202411,88.20%,85.70%,14.1,94.50%,92.70%,96.10%,71.80%
4,4593,,Scheduled Delivery Standard,16,Executive Review,Recovering,Store Focus,202411,91.10%,97.50%,11.5,90.60%,95.20%,88.20%,91.00%
4,628,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202411,88.00%,93.90%,15.5,82.40%,92.20%,96.70%,80.60%
4,632,,Scheduled Delivery Standard,4,Active Monitoring,Degrading,Store Focus,202411,81.80%,91.30%,15.6,82.10%,78.90%,90.40%,76.90%
4,1037,,Scheduled Delivery Standard,25,Executive Review,Recovering,Store Focus,202411,90.30%,88.50%,11.4,93.20%,90.10%,91.10%,86.70%
4,1358,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202411,93.00%,95.60%,10.4,94.80%,91.30%,97.70%,88.50%
4,2348,,Scheduled Delivery Standard,34,Executive Review,Degrading,Store Focus,202411,74.70%,75.40%,14.1,68.90%,74.10%,82.70%,72.10%
4,2928,,Scheduled Delivery Standard,47,Executive Review,Recovering,Store Focus,202411,91.10%,93.00%,14,90.70%,93.10%,93.50%,86.90%
4,3367,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202411,83.10%,85.50%,7.8,90.80%,79.30%,85.40%,76.20%
4,616,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202411,70.80%,71.70%,24.5,77.10%,72.60%,71.30%,61.80%
4,1348,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202411,90.90%,89.70%,11,93.80%,96.50%,90.40%,83.10%
4,4273,,Scheduled Delivery Standard,6,Active Monitoring,Degrading,Store Focus,202411,90.60%,94.90%,12.8,88.40%,92.20%,88.40%,93.60%
17,5095,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202411,85.10%,94.90%,16.4,83.20%,78.10%,92.60%,85.30%
17,3803,,Scheduled Delivery Standard,7,At Risk,Degrading,Store Focus,202411,87.80%,99.60%,11.3,88.00%,80.50%,91.90%,92.10%
59,4184,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202411,83.00%,79.10%,12.1,78.50%,85.00%,85.40%,83.00%
