ZIP       ,DEALER ID,SITE NAME,LOCNO,BW,ADDRESS,CITY,STATE,MOBILE PAY STATUS
16053,4801775,880 EVANS CITY ROAD,318766,LEHIGH GAS WHOLESALE ,880 EVANS CITY ROAD      ,RENFREW,PA,Participating – Online
15010,4801825,807 MERCER ROAD,318776,LEHIGH GAS WHOLESALE ,807 MERCER ROAD          ,BEAVER FALLS,PA,Participating – Online
15147,4801858,4901 ALLEGHENY RIVER BLV,318779,LEHIGH GAS WHOLESALE ,4901 ALLEGHENY RIVER BLVD,VERONA,PA,Participating – Online
15221,4801874,2531 GREENSBURG PIKE,318782,LEHIGH GAS WHOLESALE ,2531 GREENSBURG PIKE     ,PITTSBURGH,PA,Participating – Online
15221,4801908,2110 ARDMORE BLVD,318785,LEHIGH GAS WHOLESALE ,2110 ARDMORE BLVD        ,PITTSBURGH,PA,Participating – Online
17901,4810032,EXXON #352,320503,LEHIGH GAS WHOLESALE ,2600 W. MARKET STREET    ,POTTSVILLE,PA,Participating – Online
23824,4811527,BLACKSTONE,320809,LEHIGH GAS WHOLESALE ,21019 EAST COLONIAL TRAIL,BLACKSTONE,VA,Participating – Online
18052,4813564,TOP STAR #123 MACARTHUR,321287,LEHIGH GAS WHOLESALE ,1110 MACARTHUR RD        ,WHITEHALL,PA,Participating – Online
18064,4813598,EXXON #1009,321289,LEHIGH GAS WHOLESALE ,136 E LAWN ROAD          ,NAZARETH,PA,Participating – Online
18077,4813606,PA0037,321290,LEHIGH GAS WHOLESALE ,1440 EASTON ROAD         ,RIEGELSVILLE,PA,Participating – Online
18073,4813614,TOP STAR #135 PENNSBURG,321291,LEHIGH GAS WHOLESALE ,1530 POTTSTOWN AVENUE    ,PENNSBURG,PA,Participating – Online
17813,4813648,TOP STAR #132 BEAVERTOWN,321293,LEHIGH GAS WHOLESALE ,476 W MARKET STREET      ,BEAVERTOWN,PA,Participating – Online
17841,4813630,TOP STAR #133 MCCLURE,321294,LEHIGH GAS WHOLESALE ,25523 ROUTE 522          ,MCCLURE,PA,Participating – Online
18942,4813655,EXXON #1008,321296,LEHIGH GAS WHOLESALE ,7532 EASTON ROAD         ,OTTSVILLE,PA,Participating – Online
18052,4821088,TOP STAR #110 EGYPT,323137,LEHIGH GAS WHOLESALE ,4755 MAIN STREET         ,WHITEHALL,PA,Participating – Online
18472,4822391,CAP WAYMART,323227,LEHIGH GAS WHOLESALE ,403 BELMONT STREET       ,WAYMART,PA,Participating – Temporarily Offline (< 15 days)
18419,4822540,DMI FACTORYVILLE,323275,LEHIGH GAS WHOLESALE ,50 LAKAWANNA TRAIL       ,FACTORYVILLE,PA,Participating – Online
23188,4822623,LEHIGH WILLIAMSBURG,323311,LEHIGH GAS WHOLESALE ,4625 MONTICELLO AVE      ,WILLIAMSBURG,VA,Participating – Online
60632,4824108,MIDWAY MART,323809,LEHIGH GAS WHOLESALE ,4951 CICERO AVE          ,CHICAGO,IL,Participating – Online
15533,4825683,DMW BREEZEWOOD,324266,LEHIGH GAS WHOLESALE ,16563 LINCOLN HIGHWAY    ,BREEZEWOOD,PA,Participating – Online
16847,4827663,LEHIGH KYLERTOWN,324945,LEHIGH GAS WHOLESALE ,63 ROLLING STONE ROAD    ,KYLERTOWN,PA,Participating – Online
18512,4827838,PA0022,324979,LEHIGH GAS WHOLESALE ,1220 WHEELER AVE         ,DUNMORE,PA,Participating – Online
23226,4827853,5711 GROVE AVENUE,324991,LEHIGH GAS WHOLESALE ,5711 GROVE AVENUE        ,RICHMOND,VA,Participating – Online
18445,4828653,JOE KWIK MART NEWFOUNDLA,325211,LEHIGH GAS WHOLESALE ,1042 MAIN STREET         ,NEWFOUNDLAND,PA,Participating – Online
25840,4831558,HINKLE ROAD,326048,LEHIGH GAS WHOLESALE ,77 HINKLE ROAD           ,FAYETTEVILLE,WV,Participating – Online
25812,4831541,ANSTEAD,326068,LEHIGH GAS WHOLESALE ,123 EAST MAIN STREET     ,ANSTED,WV,Participating – Online
60085,4832424,S & B MINI MART INC,326384,LEHIGH GAS WHOLESALE ,1550 GLEN ROCK AVE       ,WAUKEGAN,IL,Participating – Online
18104,4835351,TOP STAR #128 CEDAR CRES,327376,LEHIGH GAS WHOLESALE ,1537 N CEDAR CREST BLVD  ,ALLENTOWN,PA,Participating – Online
18036,4835369,TOP STAR #127 COOPERSBUR,327377,LEHIGH GAS WHOLESALE ,318 S 3RD STREET         ,COOPERSBURG,PA,Participating – Online
18104,4835377,TOP STAR #136 2050 TILGH,327378,LEHIGH GAS WHOLESALE ,2050 W TILGHMAN STREET   ,ALLENTOWN,PA,Participating – Online
15425,4835914,PA0487,327433,LEHIGH GAS WHOLESALE ,2001 W CRAWFORD AVE      ,CONNELLSVILLE,PA,Participating – Online
23139,4835922,VA0028,327436,LEHIGH GAS WHOLESALE ,2895 ANDERSON HWY        ,POWHATAN,VA,Participating – Online
07840,4837100,NJ0004,327757,LEHIGH GAS WHOLESALE ,104 ROUTE 57             ,HACKETTSTOWN,NJ,Participating – Online
08822,4837118,NJ0060,327761,LEHIGH GAS WHOLESALE ,601 ROUTE 12             ,FLEMINGTON,NJ,Participating – Online
14001,4837126,NY0063,327762,LEHIGH GAS WHOLESALE ,12996 MAIN STREET        ,AKRON,NY,Participating – Online
18322,4837142,PA0344,327765,LEHIGH GAS WHOLESALE ,1437 US-209              ,BRODHEADSVIL,PA,Participating – Online
24572,4837217,VA0098,327810,LEHIGH GAS WHOLESALE ,4851 AMHERST HWY         ,MADISON HEIG,VA,Participating – Online
17015,4838371,PA0371,328081,LEHIGH GAS WHOLESALE ,50 E MAIN STREET         ,WEST PENNSBORO TOW,PA,Participating – Online
22734,4838587,VA0166,328120,LEHIGH GAS WHOLESALE ,101 JAMES MADISON STREET ,REMINGTON,VA,Participating – Online
24517,4838595,VA0258,328121,LEHIGH GAS WHOLESALE ,1023 MAIN STREET         ,ALTAVISTA,VA,Participating – Online
18503,4838561,PA0393,328130,LEHIGH GAS WHOLESALE ,388 FRANKLIN AVE         ,SCRANTON,PA,Participating – Online
18011,4838942,PA0014,328202,LEHIGH GAS WHOLESALE ,107 NORTH MAIN STREET    ,ALBURTIS,PA,Participating – Online
24450,4839429,VA0145,328350,LEHIGH GAS WHOLESALE ,1157 N LEE HIGHWAY       ,LEXINGTON,VA,Participating – Online
24501,4839676,VA0259,328406,LEHIGH GAS WHOLESALE ,3216 OLD FOREST ROAD     ,LYNCHBURG,VA,Participating – Online
18411,4839916,PA0186,328456,LEHIGH GAS WHOLESALE ,816 NORTH STATE STREET   ,CLARKS SUMMIT,PA,Participating – Online
24012,4840930,OAFM INC,328691,LEHIGH GAS WHOLESALE ,815 ORANGE AVENUE        ,ROANOKE,VA,Participating – Online
23120,4842027,VA0040,328887,LEHIGH GAS WHOLESALE ,16910 HULL STREET RD     ,MOSELEY,VA,Participating – Online
24502,4842977,VA0482,329277,LEHIGH GAS WHOLESALE ,22539 TIMBERLAKE ROAD    ,LYNCHBURG,VA,Participating – Online
18508,4844577,PA0028,329544,LEHIGH GAS WHOLESALE ,1327 PROVIDENCE ROAD     ,SCRANTON,PA,Participating – Online
32456,4839569,EXPRESS LANE #705,328405,LEHIGH GAS WHOLESALE ,714 US HWY 98            ,MEXICO BEACH,FL,Participating – Online
60085,4837167,IL0102,327751,LEHIGH GAS WHOLESALE ,1215 N. LEWIS            ,WAUKEGAN,IL,Participating – Online
60002,9986563,IL0073,327748,LEHIGH GAS WHOLESALE ,24480 W GRASS LAKE RD    ,ANTIOCH,IL,Participating – Online
60081,9986571,IL0079,327750,LEHIGH GAS WHOLESALE ,2551 N. ROUTE 12         ,SPRING GROVE,IL,Participating – Online
60471,9986589,IL0103,327752,LEHIGH GAS WHOLESALE ,5151 SAUK TRAIL          ,RICHTON PARK,IL,Non-participating – Offline (≥ 15 days)
60443,9986597,IL0117,327753,LEHIGH GAS WHOLESALE ,4750 LINCOLN HWY         ,MATTESON,IL,Participating – Online
60018,4845004,IL0125,329601,LEHIGH GAS WHOLESALE ,1222 LEE STREET          ,DES PLAINES,IL,Participating – Online
02043,9760349,APACHE HINGHAM,304331,LEHIGH GAS WHOLESALE ,19 SUMMER ST             ,HINGHAM,MA,Participating – Online
02476,9755075,BROWN AUTOMOTIVE INC,304369,LEHIGH GAS WHOLESALE ,1116 MASSACHUSETTS AVE   ,ARLINGTON,MA,Participating – Online
01543,9755257,COLONIAL CONVENIENCE,304387,LEHIGH GAS WHOLESALE ,222 BARRE PASTON RD      ,RUTLAND,MA,Participating – Online
01721,9755059,DAVID DIPRIZIO,304407,LEHIGH GAS WHOLESALE ,103 W UNION ST           ,ASHLAND,MA,Participating – Online
01773,9755133,DOHERTY'S GARAGE,304414,LEHIGH GAS WHOLESALE ,161 LINCOLN RD           ,LINCOLN,MA,Participating – Online
02155,9755174,FAZIO ENTERPRISE INC,304454,LEHIGH GAS WHOLESALE ,273 MIDDLESEX AVE        ,MEDFORD,MA,Participating – Online
02128,9755190,FAZIO ENTERPRISE INC,304455,LEHIGH GAS WHOLESALE ,396 CHELSEA ST           ,EAST BOSTON,MA,Participating – Online
02152,9755091,"FAZIO ENTERPRISE, INC.",304456,LEHIGH GAS WHOLESALE ,30A MAIN ST              ,WINTHROP,MA,Participating – Online
02532,9755265,GARY BOURNE,304469,LEHIGH GAS WHOLESALE ,2 HEAD OF THE BAY ROAD   ,BOURNE,MA,Participating – Online
01257,9755208,"GULOTTA BROTHERS, INC",304481,LEHIGH GAS WHOLESALE ,147 MAIN ST              ,SHEFFIELD,MA,Participating – Online
02645,9755273,HARWICH PUBLIC MARKET,304489,LEHIGH GAS WHOLESALE ,173 PLEASANT LAKE AVE    ,HARWICH,MA,Participating – Online
01107,9755240,KMH INC,304539,LEHIGH GAS WHOLESALE ,3111 MAIN STREET         ,SPRINGFIELD,MA,Participating – Online
01201,9754946,LIPTON ENERGY,304557,LEHIGH GAS WHOLESALE ,580 NORTH ST             ,PITTSFIELD,MA,Participating – Online
01201,9754938,LIPTON ENRGY 41,304558,LEHIGH GAS WHOLESALE ,320 W HOUSATONIC ST      ,PITTSFIELD,MA,Participating – Online
01230,9754953,LIPTON MART,304559,LEHIGH GAS WHOLESALE ,246 STOCKBRIDGE RD       ,GREAT BARRINGTON,MA,Participating – Online
01238,9754961,LIPTON MART,304560,LEHIGH GAS WHOLESALE ,1140 PLEASANT ST         ,LEE,MA,Participating – Online
01201,9754987,LIPTON MART #603,304561,LEHIGH GAS WHOLESALE ,188 ELM ST               ,PITTSFIELD,MA,Participating – Online
01240,9754995,LIPTON MART LENNOX,304562,LEHIGH GAS WHOLESALE ,426 PITTSFIELD RD.       ,LENOX,MA,Participating – Online
01201,9754979,LIPTON MART SOUTH,304563,LEHIGH GAS WHOLESALE ,460 SOUTH ST             ,PITTSFIELD,MA,Participating – Online
01801,9755018,MCSHEFFREY'S AUTO INC,304607,LEHIGH GAS WHOLESALE ,880 MAIN ST              ,WOBURN,MA,Participating – Temporarily Offline (< 15 days)
01801,9755034,MCSHEFFREY'S MOBIL,304608,LEHIGH GAS WHOLESALE ,75 MAIN ST               ,WOBURN,MA,Participating – Online
01760,9755042,BOYD/NATICK AUTO,304616,LEHIGH GAS WHOLESALE ,78 N MAIN ST             ,NATICK,MA,Participating – Online
02655,9755109,MIDWAY GARAGE,304620,LEHIGH GAS WHOLESALE ,981 MAIN ST              ,OSTERVILLE,MA,Participating – Temporarily Offline (< 15 days)
01749,9755125,MOBIL LUBE & OIL,304629,LEHIGH GAS WHOLESALE ,457 MAIN ST              ,HUDSON,MA,Participating – Online
02461,9755158,NEWTON TIRE & AUTO,304661,LEHIGH GAS WHOLESALE ,79 NEEDHAM ST            ,NEWTON HIGHLANDS,MA,Non-participating – Offline HBD Card Not Updated
02762,9755141,PLAINVILLE MOBIL,304699,LEHIGH GAS WHOLESALE ,177 WASHINGTON ST        ,PLAINVILLE,MA,Participating – Online
02171,9763236,QUINCY SHORE SERVICE,304711,LEHIGH GAS WHOLESALE ,305 QUINCY SHORE DRIVE   ,QUINCY,MA,Participating – Online
01106,9755224,"ROBERT F. SCOTT CO., INC",304734,LEHIGH GAS WHOLESALE ,467 LONGMEADOW ST        ,LONGMEADOW,MA,Participating – Online
02360,9754920,RWA MOBIL,304743,LEHIGH GAS WHOLESALE ,2235 STATE RD/RT 3A      ,PLYMOUTH,MA,Participating – Online
01077,9755232,SCIBELLI'S INC,304756,LEHIGH GAS WHOLESALE ,600 COLLEGE HWY          ,SOUTHWICK,MA,Participating – Online
01915,9755026,SONNY'S MOBIL,304783,LEHIGH GAS WHOLESALE ,453 ESSEX ST             ,BEVERLY,MA,Participating – Online
02777,9755406,SWANSEA DUNKIN' GAS,304799,LEHIGH GAS WHOLESALE ,651 GRAND ARMY HIGHWAY   ,SWANSEA,MA,Participating – Online
02148,9755166,WASH DEPOT,304841,LEHIGH GAS WHOLESALE ,333 EASTERN AVE          ,MALDEN,MA,Participating – Online
01462,9870395,HONEY FARMS-LUNENBURG,319525,LEHIGH GAS WHOLESALE ,134 LEOMINSTER SHIRLEY RD,LUNENBURG,MA,Participating – Online
01532,9917436,IN AND OUT CONVENIENCE,321543,LEHIGH GAS WHOLESALE ,7 BELMONT STREET         ,NORTHBOROUGH,MA,Participating – Online
01845,9957903,OSGOOD STREET SERVICE,324807,LEHIGH GAS WHOLESALE ,980 OSGOOD STREET        ,NORTH ANDOVER,MA,Participating – Online
02745,9961673,NEW ENGLAND FARMS-NEW BE,325229,LEHIGH GAS WHOLESALE ,209 THEODORE RICE        ,NEW BEDFORD,MA,Participating – Online
02882,9964354,SHABAN ASGHAR,325408,LEHIGH GAS WHOLESALE ,707 POINT JUDITH ROAD    ,NARRAGANSETT,RI,Participating – Online
02780,9964388,"RISHIV, INC",325410,LEHIGH GAS WHOLESALE ,342 WINTHROP STREET      ,TAUNTON,MA,Participating – Online
02717,9992546,MASON ROAD FOOD MART COR,326025,LEHIGH GAS WHOLESALE ,1 MASON ROAD             ,EAST FREETOWN,MA,Participating – Online
03836,9972126,FREEDOM CONVENIENCE,326247,LEHIGH GAS WHOLESALE ,117 PORTER ROAD          ,FREEDOM,NH,Participating – Online
01035,9972175,GIBBS HADLEY,326426,LEHIGH GAS WHOLESALE ,110 RUSSELL STREET       ,HADLEY,MA,Participating – Online
01605,9973009,GIBBS WORCESTER,326570,LEHIGH GAS WHOLESALE ,615 WEST BOYLSTON STREET ,WORCESTER,MA,Participating – Online
03824,9973611,GIBBS DURHAM,326598,LEHIGH GAS WHOLESALE ,7 DOVER STREET           ,DURHAM,NH,Participating – Online
03801,9973595,GIBBS PORTSMOUTH,326603,LEHIGH GAS WHOLESALE ,2975 LAFAYETTE AVENUE    ,PORTSMOUTH,NH,Participating – Online
03838,9973959,MCSHEFFREY NH,326632,LEHIGH GAS WHOLESALE ,7 GLEN LEDGE RD          ,GLEN,NH,Participating – Online
03851,9973934,COMMERCE WAY STORE,326659,LEHIGH GAS WHOLESALE ,16 COMMERCE WAY          ,MILTON,NH,Non-participating – Offline (≥ 15 days)
02066,9987108,PETRO REALTY SCITUATE,327721,LEHIGH GAS WHOLESALE ,48-52 NEW DRIFTWAY       ,SCITUATE,MA,Participating – Online
02917,9986126,QUICKETS,327741,LEHIGH GAS WHOLESALE ,285 GEORGE WASHINGTON HWY,SMITHFIELD,RI,Participating – Online
01944,9987181,GIBBS MANCHESTER,327878,LEHIGH GAS WHOLESALE ,2 PINE STREET            ,MANCHESTER,MA,Participating – Online
03077,9987223,GIBBS RAYMOND,327879,LEHIGH GAS WHOLESALE ,69 EPPING STREET         ,RAYMOND,NH,Participating – Online
04086,9986449,GIBBS TOPSHAM 1,327880,LEHIGH GAS WHOLESALE ,95 MAIN STREET           ,TOPSHAM,ME,Participating – Online
04086,9986456,GIBBS TOPSHAM 2,327881,LEHIGH GAS WHOLESALE ,85 LEWISTON ROAD         ,TOPSHAM,ME,Participating – Online
18834,4757258,ONVO EXPRESS - GIBSON,311848,LIBERTY TRUCK CENTER ,1588 OLIVER RD           ,NEW MILFORD,PA,Participating – Online
18512,4779476,FAST LANE FOOD MART,311951,LIBERTY TRUCK CENTER ,788 EAST DRINKER ST.     ,DUNMORE,PA,Participating – Online
18821,4762431,ONVO TRAVEL PLAZA - GREA,312451,LIBERTY TRUCK CENTER ,RT 11 & I-81             ,GREAT BEND,PA,Participating – Online
18436,4204681,ONVO TRAVEL PLAZA - LAKE,312859,LIBERTY TRUCK CENTER ,151 TWIN ROCKS RD        ,LAKE ARIEL,PA,Participating – Online
18436,4204699,ONVO EXPRESS - LAKE ARI,313202,LIBERTY TRUCK CENTER ,1389 LAKE ARIEL HIGHWAY  ,LAKE ARIEL,PA,Participating – Online
18426,4561361,ONVO TRAVEL PLAZA - LAKE,313612,LIBERTY TRUCK CENTER ,1414 RT 507              ,GREENTOWN,PA,Participating – Online
18823,4564480,ONVO TRAVEL PLAZA - HARF,313684,LIBERTY TRUCK CENTER ,"I-81, EXIT 217           ",HARFORD,PA,Participating – Online
17038,4758751,ONVO TRAVEL PLAZA - JONE,313686,LIBERTY TRUCK CENTER ,4 FISHER AVE             ,JONESTOWN,PA,Participating – Online
18507,4790416,MONTAGE MNT MINI MART,314342,LIBERTY TRUCK CENTER ,3 MONTAGE MOUNTAIN RD    ,MOOSIC,PA,Participating – Online
18411,4793352,NV PETROLEUM LLC,314629,LIBERTY TRUCK CENTER ,801 NORTHERN BLVD        ,CLARKS SUMMIT,PA,Participating – Online
18464,4598991,ONVO TRAVEL PLAZA - PROM,315196,LIBERTY TRUCK CENTER ,EXIT 26 I-84             ,TAFTON,PA,Participating – Online
18370,4548442,ORION FUEL LLC,315221,LIBERTY TRUCK CENTER ,RT 611 & RT 314          ,SWIFTWATER,PA,Participating – Online
18702,4693941,ONVO EXPRESS - WILKES-BA,315355,LIBERTY TRUCK CENTER ,2550 EAST END BLVD.      ,WILKES BARRE,PA,Participating – Online
18424,4776027,ONVO TRAVEL PLAZA - GOUL,315356,LIBERTY TRUCK CENTER ,17 MAIN ST               ,GOULDSBORO,PA,Participating – Online
17963,4568960,ONVO TRAVEL PLAZA - PINE,315358,LIBERTY TRUCK CENTER ,10 MOLLEYSTOWN RD        ,PINE GROVE,PA,Participating – Online
18414,4693495,SCOTT SUBWAY,316898,LIBERTY TRUCK CENTER ,I-81 & ROUTE 524         ,DALTON,PA,Participating – Online
18360,4694618,ZHENG'S LUCK INC,318051,LIBERTY TRUCK CENTER ,1650 WEST MAIN STREET    ,STROUDSBURG,PA,Participating – Online
18466,4803532,ONVO EXPRESS - TOBYHANNA,319140,LIBERTY TRUCK CENTER ,418 STERLING ROAD        ,TOBYHANNA,PA,Participating – Online
18372,9880956,ONVO EXPRESS - TANNERSVI,319978,LIBERTY TRUCK CENTER ,2623 ROUTE 715           ,TANNERSVILLE,PA,Participating – Online
17020,4808994,ONVO TRAVEL PLAZA - DUNC,320248,LIBERTY TRUCK CENTER ,3298 SUSQUEHANNA TRAIL   ,DUNCANNON,PA,Participating – Online
18078,4811022,SUNN MINI MART,320694,LIBERTY TRUCK CENTER ,4111 RTE 309 N           ,SCHNECKSVILLE,PA,Participating – Online
18661,4828026,ONVO TRAVEL PLAZA - HICK,325052,LIBERTY TRUCK CENTER ,2550 ROUTE 534           ,WHITE HAVEN,PA,Participating – Online
17059,4831160,ONVO TRAVEL PLAZA - MIFF,326043,LIBERTY TRUCK CENTER ,9 STOP PLAZA DRIVE       ,MIFFLINTOWN,PA,Participating – Online
18610,4833406,ARV FOODMART LLC,326775,LIBERTY TRUCK CENTER ,5663 ROUTE 115           ,BLAKESLEE,PA,Participating – Online
18823,9763624,ONVO EXPRESS - HARFORD,314949,LIBERTY TRUCK CENTER ,5076 SR 547              ,HARFORD,PA,Participating – Online
18436,9988387,ONVO EXPRESS -LAKE ARIEL,328082,LIBERTY TRUCK CENTER ,1201 MOUNT COBB ROAD     ,LAKE ARIEL,PA,Participating – Online
12029,9988403,ONVO TRAVEL PLAZA-CANAAN,328084,LIBERTY TRUCK CENTER ,12816 ROUTE 22           ,CANAAN,NY,Participating – Online
13101,9988361,ONVO TRAVEL PLAZA - MCGR,328085,LIBERTY TRUCK CENTER ,3742 US-11               ,MCGRAW,NY,Participating – Online
14214,9735598,UNIVERSITY CONVENIENCE,312184,NOCO DEALER LLC      ,3198 MAIN ST.            ,BUFFALO,NY,Participating – Temporarily Offline (< 15 days)
14609,9763384,GAS PLUS,314585,NOCO DEALER LLC      ,1680 N GOODMAN ST        ,ROCHESTER,NY,Participating – Online
13167,9763350,WEST MONROE PETRO INC,316567,NOCO DEALER LLC      ,2634 SR 49               ,WEST MONROE,NY,Participating – Online
13145,9763368,GCR INC.,316568,NOCO DEALER LLC      ,6089 N MAIN ST           ,SANDY CREEK,NY,Participating – Online
13131,9763376,PARISH PETRO INC,316569,NOCO DEALER LLC      ,2023 SR 104              ,PARISH,NY,Participating – Online
14727,9767229,SOUTH STREET MART,318790,NOCO DEALER LLC      ,18 SOUTH ST              ,CUBA,NY,Participating – Online
14221,9767740,JMD CITGO,318936,NOCO DEALER LLC      ,214 PORTER AVE           ,BUFFALO,NY,Participating – Online
14522,9870072,WNY PALMYRA INC.,319458,NOCO DEALER LLC      ,521 EAST MAIN ST         ,PALMYRA,NY,Participating – Online
14217,9870247,KENTON CONVIENCE,319492,NOCO DEALER LLC      ,1310 SHERIDAN DR         ,BUFFALO,NY,Participating – Online
14218,9870254,AZAL STATION,319493,NOCO DEALER LLC      ,2540 SOUTH PARK          ,LACKAWANNA,NY,Participating – Online
14305,9870437,GURMAIL SINGH,319531,NOCO DEALER LLC      ,4708 HYDE PARK BLVD      ,NIAGARA FALLS,NY,Participating – Online
14075,9880758,NEHA ENTERPRISES INC,319880,NOCO DEALER LLC      ,4878 LAKE SHORE DR       ,HAMBURG,NY,Participating – Online
14150,9902404,RAVIDASSIA BANGER INC.,320495,NOCO DEALER LLC      ,960 ELLICOTT CREEK RD    ,TONAWANDA,NY,Participating – Online
14424,9910514,LAKESHORE COUNTRY STORE,321095,NOCO DEALER LLC      ,405 LAKESHORE DRIVE      ,CANANDAIGUA,NY,Participating – Online
14589,9910555,STATE FAIR PETRO INC,321096,NOCO DEALER LLC      ,6144 NY-104              ,WILLIAMSON,NY,Participating – Online
14072,9911280,PRIYA AND MOHIT,321166,NOCO DEALER LLC      ,1837 LOVE ROAD           ,GRAND ISLAND,NY,Participating – Online
14202,9925850,ADA PROPERTIES INC,322092,NOCO DEALER LLC      ,211 NIAGARA STREET       ,BUFFALO,NY,Participating – Online
14559,9929993,SAM'S MART INC.,322295,NOCO DEALER LLC      ,3512 BROCKPORT           ,SPENCERPORT,NY,Participating – Online
14424,9936592,VANGUARD FUEL INC.,322852,NOCO DEALER LLC      ,469 SOUTH MAIN STREET    ,CANANDAIGUA,NY,Participating – Online
14605,9943879,FAST STOP MART INC.,323655,NOCO DEALER LLC      ,917 NORTH ST             ,ROCHESTER,NY,Participating – Online
14020,9947649,HADIBAIG MANAGEMENT INC.,323964,NOCO DEALER LLC      ,563 EAST MAIN STREET     ,BATAVIA,NY,Participating – Online
14879,9955469,SAVONA MART,324634,NOCO DEALER LLC      ,11 WEST LAMOKA AVE       ,SAVONA,NY,Participating – Online
14414,4791927,DUTCH HOLLOW MARKET INC,311437,NOCO DEALER LLC      ,6107 AVON-LIMA RD        ,AVON,NY,Participating – Online
14572,4813812,WAYLAND EXPRESS INC.,321320,NOCO DEALER LLC      ,2341 NEW YORK 63         ,WAYLAND,NY,Participating – Temporarily Offline (< 15 days)
07065,9970294,REETA & PRERNA LLC,326172,"P & J FUEL, INC      ",551 ST GEORGES AVE       ,RAHWAY,NJ,Participating – Online
07036,9970302,HWY 34 LLC,326175,"P & J FUEL, INC      ",741 E EDGAR RD           ,LINDEN,NJ,Participating – Online
08701,9970310,LAKEWOOD PETROLEUM LLC,326176,"P & J FUEL, INC      ",100 MADISON AVE          ,LAKEWOOD,NJ,Participating – Online
07083,9970328,TS FUEL INC.,326177,"P & J FUEL, INC      ",2570 RT 22 E             ,UNION,NJ,Participating – Online
07205,9970336,S & G PETROLEUM CORP,326178,"P & J FUEL, INC      ",1410 N BROAD ST          ,HILLSIDE,NJ,Participating – Online
07407,9970369,ELMWOOD PARK,326182,"P & J FUEL, INC      ",68 ROUTE 46 E            ,ELMWOOD PARK,NJ,Participating – Online
07753,9970385,KP AGAM ENTERPRISE LLC,326188,"P & J FUEL, INC      ",1800 NJ-33               ,NEPTUNE CITY,NJ,Participating – Online
10550,4844429,140 WEST SANFORD BLVD MO,329533,"P & J FUEL, INC      ",140 WEST SANFORD BLVD    ,MOUNT VERNON,NY,Non-participating – Offline (≥ 15 days)
07849,4845038,778 NJ-15 LAKE HOPATCONG,329600,"P & J FUEL, INC      ",778 NJ-15 LAKE HOPATCONG ,LAKE HOPATCONG,NJ,Participating – Online
