,,,
,,,
Store Nbr,UPC,Prime Item Desc,Inventory
937,0506044252062,ELVIE STRIDE,3
938,0506044252062,ELVIE STRIDE,2
939,0506044252062,ELVIE STRIDE,3
940,0506044252062,ELVIE STRIDE,5
941,0506044252062,ELVIE STRIDE,2
942,0506044252062,ELVIE STRIDE,2
943,0506044252062,ELVIE STRIDE,2
944,0506044252062,ELVIE STRIDE,4
945,0506044252062,ELVIE STRIDE,1
947,0506044252062,ELVIE STRIDE,4
948,0506044252062,ELVIE STRIDE,2
950,0506044252062,ELVIE STRIDE,4
952,0506044252062,ELVIE STRIDE,2
955,0506044252062,ELVIE STRIDE,2
958,0506044252062,ELVIE STRIDE,2
960,0506044252062,ELVIE STRIDE,2
961,0506044252062,ELVIE STRIDE,2
962,0506044252062,ELVIE STRIDE,2
963,0506044252062,ELVIE STRIDE,2
964,0506044252062,ELVIE STRIDE,2
965,0506044252062,ELVIE STRIDE,7
966,0506044252062,ELVIE STRIDE,2
967,0506044252062,ELVIE STRIDE,2
968,0506044252062,ELVIE STRIDE,3
969,0506044252062,ELVIE STRIDE,3
970,0506044252062,ELVIE STRIDE,5
972,0506044252062,ELVIE STRIDE,3
973,0506044252062,ELVIE STRIDE,2
974,0506044252062,ELVIE STRIDE,2
975,0506044252062,ELVIE STRIDE,1
976,0506044252062,ELVIE STRIDE,5
978,0506044252062,ELVIE STRIDE,2
979,0506044252062,ELVIE STRIDE,3
981,0506044252062,ELVIE STRIDE,2
982,0506044252062,ELVIE STRIDE,6
984,0506044252062,ELVIE STRIDE,3
987,0506044252062,ELVIE STRIDE,0
988,0506044252062,ELVIE STRIDE,4
989,0506044252062,ELVIE STRIDE,2
990,0506044252062,ELVIE STRIDE,3
991,0506044252062,ELVIE STRIDE,7
992,0506044252062,ELVIE STRIDE,2
993,0506044252062,ELVIE STRIDE,2
994,0506044252062,ELVIE STRIDE,3
995,0506044252062,ELVIE STRIDE,2
999,0506044252062,ELVIE STRIDE,7
1000,0506044252062,ELVIE STRIDE,5
1001,0506044252062,ELVIE STRIDE,2
1002,0506044252062,ELVIE STRIDE,4
1003,0506044252062,ELVIE STRIDE,2
1004,0506044252062,ELVIE STRIDE,2
1005,0506044252062,ELVIE STRIDE,3
1006,0506044252062,ELVIE STRIDE,2
1007,0506044252062,ELVIE STRIDE,3
1008,0506044252062,ELVIE STRIDE,2
1009,0506044252062,ELVIE STRIDE,1
1010,0506044252062,ELVIE STRIDE,2
1011,0506044252062,ELVIE STRIDE,2
1012,0506044252062,ELVIE STRIDE,3
1014,0506044252062,ELVIE STRIDE,3
1015,0506044252062,ELVIE STRIDE,2
1016,0506044252062,ELVIE STRIDE,3
1017,0506044252062,ELVIE STRIDE,2
1018,0506044252062,ELVIE STRIDE,3
1019,0506044252062,ELVIE STRIDE,7
1020,0506044252062,ELVIE STRIDE,2
1021,0506044252062,ELVIE STRIDE,2
1022,0506044252062,ELVIE STRIDE,0
1023,0506044252062,ELVIE STRIDE,2
1024,0506044252062,ELVIE STRIDE,2
1025,0506044252062,ELVIE STRIDE,6
1026,0506044252062,ELVIE STRIDE,4
1027,0506044252062,ELVIE STRIDE,5
1028,0506044252062,ELVIE STRIDE,2
1030,0506044252062,ELVIE STRIDE,3
1032,0506044252062,ELVIE STRIDE,1
1033,0506044252062,ELVIE STRIDE,2
1034,0506044252062,ELVIE STRIDE,3
1035,0506044252062,ELVIE STRIDE,2
1036,0506044252062,ELVIE STRIDE,2
1037,0506044252062,ELVIE STRIDE,2
1038,0506044252062,ELVIE STRIDE,3
1039,0506044252062,ELVIE STRIDE,2
1040,0506044252062,ELVIE STRIDE,2
1041,0506044252062,ELVIE STRIDE,2
1042,0506044252062,ELVIE STRIDE,4
1044,0506044252062,ELVIE STRIDE,4
1045,0506044252062,ELVIE STRIDE,2
1047,0506044252062,ELVIE STRIDE,2
1048,0506044252062,ELVIE STRIDE,2
1051,0506044252062,ELVIE STRIDE,2
1053,0506044252062,ELVIE STRIDE,3
1054,0506044252062,ELVIE STRIDE,2
1055,0506044252062,ELVIE STRIDE,4
1056,0506044252062,ELVIE STRIDE,2
1059,0506044252062,ELVIE STRIDE,2
1060,0506044252062,ELVIE STRIDE,2
1062,0506044252062,ELVIE STRIDE,3
1064,0506044252062,ELVIE STRIDE,2
1065,0506044252062,ELVIE STRIDE,2
1066,0506044252062,ELVIE STRIDE,2
1067,0506044252062,ELVIE STRIDE,2
1068,0506044252062,ELVIE STRIDE,5
1070,0506044252062,ELVIE STRIDE,3
1071,0506044252062,ELVIE STRIDE,3
1072,0506044252062,ELVIE STRIDE,2
1074,0506044252062,ELVIE STRIDE,3
1075,0506044252062,ELVIE STRIDE,2
1077,0506044252062,ELVIE STRIDE,5
1079,0506044252062,ELVIE STRIDE,2
1080,0506044252062,ELVIE STRIDE,2
1082,0506044252062,ELVIE STRIDE,2
1083,0506044252062,ELVIE STRIDE,0
1084,0506044252062,ELVIE STRIDE,3
1085,0506044252062,ELVIE STRIDE,2
1088,0506044252062,ELVIE STRIDE,2
1089,0506044252062,ELVIE STRIDE,2
1090,0506044252062,ELVIE STRIDE,3
1091,0506044252062,ELVIE STRIDE,2
1094,0506044252062,ELVIE STRIDE,2
1096,0506044252062,ELVIE STRIDE,3
1097,0506044252062,ELVIE STRIDE,1
1098,0506044252062,ELVIE STRIDE,2
1099,0506044252062,ELVIE STRIDE,2
1101,0506044252062,ELVIE STRIDE,4
1102,0506044252062,ELVIE STRIDE,1
1103,0506044252062,ELVIE STRIDE,2
1104,0506044252062,ELVIE STRIDE,2
1105,0506044252062,ELVIE STRIDE,3
1111,0506044252062,ELVIE STRIDE,2
1112,0506044252062,ELVIE STRIDE,6
1113,0506044252062,ELVIE STRIDE,2
1116,0506044252062,ELVIE STRIDE,2
1117,0506044252062,ELVIE STRIDE,3
1118,0506044252062,ELVIE STRIDE,4
1120,0506044252062,ELVIE STRIDE,2
1121,0506044252062,ELVIE STRIDE,4
1122,0506044252062,ELVIE STRIDE,2
1123,0506044252062,ELVIE STRIDE,2
1124,0506044252062,ELVIE STRIDE,3
1125,0506044252062,ELVIE STRIDE,4
1129,0506044252062,ELVIE STRIDE,5
1130,0506044252062,ELVIE STRIDE,4
1132,0506044252062,ELVIE STRIDE,2
1133,0506044252062,ELVIE STRIDE,5
1134,0506044252062,ELVIE STRIDE,5
1137,0506044252062,ELVIE STRIDE,2
1139,0506044252062,ELVIE STRIDE,2
1140,0506044252062,ELVIE STRIDE,2
1141,0506044252062,ELVIE STRIDE,2
1143,0506044252062,ELVIE STRIDE,3
1144,0506044252062,ELVIE STRIDE,3
1146,0506044252062,ELVIE STRIDE,2
1149,0506044252062,ELVIE STRIDE,2
1150,0506044252062,ELVIE STRIDE,2
1151,0506044252062,ELVIE STRIDE,2
1152,0506044252062,ELVIE STRIDE,2
1153,0506044252062,ELVIE STRIDE,2
1154,0506044252062,ELVIE STRIDE,3
1155,0506044252062,ELVIE STRIDE,6
1156,0506044252062,ELVIE STRIDE,3
1157,0506044252062,ELVIE STRIDE,4
1158,0506044252062,ELVIE STRIDE,2
1160,0506044252062,ELVIE STRIDE,0
1161,0506044252062,ELVIE STRIDE,5
1162,0506044252062,ELVIE STRIDE,3
1163,0506044252062,ELVIE STRIDE,0
1165,0506044252062,ELVIE STRIDE,0
1167,0506044252062,ELVIE STRIDE,1
1168,0506044252062,ELVIE STRIDE,3
1172,0506044252062,ELVIE STRIDE,2
1173,0506044252062,ELVIE STRIDE,1
1175,0506044252062,ELVIE STRIDE,4
1176,0506044252062,ELVIE STRIDE,3
1177,0506044252062,ELVIE STRIDE,1
1178,0506044252062,ELVIE STRIDE,2
1180,0506044252062,ELVIE STRIDE,4
1181,0506044252062,ELVIE STRIDE,3
1182,0506044252062,ELVIE STRIDE,0
1183,0506044252062,ELVIE STRIDE,4
1184,0506044252062,ELVIE STRIDE,2
1185,0506044252062,ELVIE STRIDE,1
1186,0506044252062,ELVIE STRIDE,3
1188,0506044252062,ELVIE STRIDE,2
1190,0506044252062,ELVIE STRIDE,2
1192,0506044252062,ELVIE STRIDE,0
1193,0506044252062,ELVIE STRIDE,3
1194,0506044252062,ELVIE STRIDE,2
1195,0506044252062,ELVIE STRIDE,2
1197,0506044252062,ELVIE STRIDE,4
1198,0506044252062,ELVIE STRIDE,3
1199,0506044252062,ELVIE STRIDE,2
1200,0506044252062,ELVIE STRIDE,2
1201,0506044252062,ELVIE STRIDE,3
1202,0506044252062,ELVIE STRIDE,2
1203,0506044252062,ELVIE STRIDE,4
1204,0506044252062,ELVIE STRIDE,2
1205,0506044252062,ELVIE STRIDE,2
1206,0506044252062,ELVIE STRIDE,11
1207,0506044252062,ELVIE STRIDE,2
1209,0506044252062,ELVIE STRIDE,2
1210,0506044252062,ELVIE STRIDE,2
1212,0506044252062,ELVIE STRIDE,4
1213,0506044252062,ELVIE STRIDE,6
1215,0506044252062,ELVIE STRIDE,1
1216,0506044252062,ELVIE STRIDE,3
1218,0506044252062,ELVIE STRIDE,3
1219,0506044252062,ELVIE STRIDE,2
1220,0506044252062,ELVIE STRIDE,4
1221,0506044252062,ELVIE STRIDE,2
1222,0506044252062,ELVIE STRIDE,2
1223,0506044252062,ELVIE STRIDE,4
1224,0506044252062,ELVIE STRIDE,2
1225,0506044252062,ELVIE STRIDE,3
1226,0506044252062,ELVIE STRIDE,1
1227,0506044252062,ELVIE STRIDE,2
1228,0506044252062,ELVIE STRIDE,2
1229,0506044252062,ELVIE STRIDE,1
1230,0506044252062,ELVIE STRIDE,2
1231,0506044252062,ELVIE STRIDE,2
1232,0506044252062,ELVIE STRIDE,2
1234,0506044252062,ELVIE STRIDE,3
1236,0506044252062,ELVIE STRIDE,3
1237,0506044252062,ELVIE STRIDE,1
1238,0506044252062,ELVIE STRIDE,1
1239,0506044252062,ELVIE STRIDE,4
1240,0506044252062,ELVIE STRIDE,3
1241,0506044252062,ELVIE STRIDE,2
1242,0506044252062,ELVIE STRIDE,3
1243,0506044252062,ELVIE STRIDE,2
1244,0506044252062,ELVIE STRIDE,2
1245,0506044252062,ELVIE STRIDE,2
1247,0506044252062,ELVIE STRIDE,2
1248,0506044252062,ELVIE STRIDE,2
1249,0506044252062,ELVIE STRIDE,2
1253,0506044252062,ELVIE STRIDE,2
1254,0506044252062,ELVIE STRIDE,4
1255,0506044252062,ELVIE STRIDE,4
1256,0506044252062,ELVIE STRIDE,0
1259,0506044252062,ELVIE STRIDE,2
1260,0506044252062,ELVIE STRIDE,5
1261,0506044252062,ELVIE STRIDE,2
1263,0506044252062,ELVIE STRIDE,4
1264,0506044252062,ELVIE STRIDE,2
1266,0506044252062,ELVIE STRIDE,3
1268,0506044252062,ELVIE STRIDE,2
1270,0506044252062,ELVIE STRIDE,5
1271,0506044252062,ELVIE STRIDE,1
1273,0506044252062,ELVIE STRIDE,3
1275,0506044252062,ELVIE STRIDE,2
1276,0506044252062,ELVIE STRIDE,2
1279,0506044252062,ELVIE STRIDE,2
1280,0506044252062,ELVIE STRIDE,3
1281,0506044252062,ELVIE STRIDE,3
1283,0506044252062,ELVIE STRIDE,3
1284,0506044252062,ELVIE STRIDE,4
1285,0506044252062,ELVIE STRIDE,4
1286,0506044252062,ELVIE STRIDE,3
1287,0506044252062,ELVIE STRIDE,2
1288,0506044252062,ELVIE STRIDE,4
1289,0506044252062,ELVIE STRIDE,4
1290,0506044252062,ELVIE STRIDE,2
1291,0506044252062,ELVIE STRIDE,1
1292,0506044252062,ELVIE STRIDE,3
1293,0506044252062,ELVIE STRIDE,2
1294,0506044252062,ELVIE STRIDE,3
1295,0506044252062,ELVIE STRIDE,2
1296,0506044252062,ELVIE STRIDE,2
1297,0506044252062,ELVIE STRIDE,2
1298,0506044252062,ELVIE STRIDE,3
1299,0506044252062,ELVIE STRIDE,4
1300,0506044252062,ELVIE STRIDE,2
1301,0506044252062,ELVIE STRIDE,3
1302,0506044252062,ELVIE STRIDE,2
1303,0506044252062,ELVIE STRIDE,2
1304,0506044252062,ELVIE STRIDE,2
1305,0506044252062,ELVIE STRIDE,2
1306,0506044252062,ELVIE STRIDE,3
1307,0506044252062,ELVIE STRIDE,2
1309,0506044252062,ELVIE STRIDE,3
1310,0506044252062,ELVIE STRIDE,2
1311,0506044252062,ELVIE STRIDE,3
1312,0506044252062,ELVIE STRIDE,3
1313,0506044252062,ELVIE STRIDE,5
1314,0506044252062,ELVIE STRIDE,3
1315,0506044252062,ELVIE STRIDE,1
1317,0506044252062,ELVIE STRIDE,2
1318,0506044252062,ELVIE STRIDE,4
1319,0506044252062,ELVIE STRIDE,1
1320,0506044252062,ELVIE STRIDE,2
1321,0506044252062,ELVIE STRIDE,2
1322,0506044252062,ELVIE STRIDE,1
1324,0506044252062,ELVIE STRIDE,2
1326,0506044252062,ELVIE STRIDE,2
1327,0506044252062,ELVIE STRIDE,1
1329,0506044252062,ELVIE STRIDE,3
1330,0506044252062,ELVIE STRIDE,2
1331,0506044252062,ELVIE STRIDE,4
1332,0506044252062,ELVIE STRIDE,2
1333,0506044252062,ELVIE STRIDE,4
1334,0506044252062,ELVIE STRIDE,2
1337,0506044252062,ELVIE STRIDE,2
1338,0506044252062,ELVIE STRIDE,2
1339,0506044252062,ELVIE STRIDE,4
1340,0506044252062,ELVIE STRIDE,3
1342,0506044252062,ELVIE STRIDE,4
1344,0506044252062,ELVIE STRIDE,3
1346,0506044252062,ELVIE STRIDE,1
1347,0506044252062,ELVIE STRIDE,2
1348,0506044252062,ELVIE STRIDE,1
1349,0506044252062,ELVIE STRIDE,1
1350,0506044252062,ELVIE STRIDE,3
1351,0506044252062,ELVIE STRIDE,1
1352,0506044252062,ELVIE STRIDE,2
1353,0506044252062,ELVIE STRIDE,4
1354,0506044252062,ELVIE STRIDE,2
1355,0506044252062,ELVIE STRIDE,1
1356,0506044252062,ELVIE STRIDE,2
1357,0506044252062,ELVIE STRIDE,2
1358,0506044252062,ELVIE STRIDE,2
1359,0506044252062,ELVIE STRIDE,2
1360,0506044252062,ELVIE STRIDE,3
1361,0506044252062,ELVIE STRIDE,0
1362,0506044252062,ELVIE STRIDE,1
1364,0506044252062,ELVIE STRIDE,2
1366,0506044252062,ELVIE STRIDE,2
1367,0506044252062,ELVIE STRIDE,2
1368,0506044252062,ELVIE STRIDE,1
1369,0506044252062,ELVIE STRIDE,1
1370,0506044252062,ELVIE STRIDE,3
1371,0506044252062,ELVIE STRIDE,2
1372,0506044252062,ELVIE STRIDE,3
1373,0506044252062,ELVIE STRIDE,1
1375,0506044252062,ELVIE STRIDE,3
1376,0506044252062,ELVIE STRIDE,4
1377,0506044252062,ELVIE STRIDE,3
1378,0506044252062,ELVIE STRIDE,3
1380,0506044252062,ELVIE STRIDE,2
1381,0506044252062,ELVIE STRIDE,2
1382,0506044252062,ELVIE STRIDE,3
1383,0506044252062,ELVIE STRIDE,2
1385,0506044252062,ELVIE STRIDE,2
1386,0506044252062,ELVIE STRIDE,2
1387,0506044252062,ELVIE STRIDE,3
1388,0506044252062,ELVIE STRIDE,2
1390,0506044252062,ELVIE STRIDE,3
1391,0506044252062,ELVIE STRIDE,2
1392,0506044252062,ELVIE STRIDE,2
1393,0506044252062,ELVIE STRIDE,4
1394,0506044252062,ELVIE STRIDE,5
1395,0506044252062,ELVIE STRIDE,2
1396,0506044252062,ELVIE STRIDE,10
1397,0506044252062,ELVIE STRIDE,2
1398,0506044252062,ELVIE STRIDE,1
1399,0506044252062,ELVIE STRIDE,5
1400,0506044252062,ELVIE STRIDE,4
1401,0506044252062,ELVIE STRIDE,2
1403,0506044252062,ELVIE STRIDE,1
1404,0506044252062,ELVIE STRIDE,2
1405,0506044252062,ELVIE STRIDE,2
1406,0506044252062,ELVIE STRIDE,2
1407,0506044252062,ELVIE STRIDE,3
1408,0506044252062,ELVIE STRIDE,5
1409,0506044252062,ELVIE STRIDE,2
1410,0506044252062,ELVIE STRIDE,1
1412,0506044252062,ELVIE STRIDE,2
1413,0506044252062,ELVIE STRIDE,2
1414,0506044252062,ELVIE STRIDE,4
1415,0506044252062,ELVIE STRIDE,1
1416,0506044252062,ELVIE STRIDE,4
1417,0506044252062,ELVIE STRIDE,3
1418,0506044252062,ELVIE STRIDE,2
1419,0506044252062,ELVIE STRIDE,2
1420,0506044252062,ELVIE STRIDE,3
1421,0506044252062,ELVIE STRIDE,4
1422,0506044252062,ELVIE STRIDE,3
1423,0506044252062,ELVIE STRIDE,2
1424,0506044252062,ELVIE STRIDE,2
1425,0506044252062,ELVIE STRIDE,3
1426,0506044252062,ELVIE STRIDE,2
1427,0506044252062,ELVIE STRIDE,4
1428,0506044252062,ELVIE STRIDE,1
1429,0506044252062,ELVIE STRIDE,3
1430,0506044252062,ELVIE STRIDE,3
1432,0506044252062,ELVIE STRIDE,2
1433,0506044252062,ELVIE STRIDE,2
1434,0506044252062,ELVIE STRIDE,3
1435,0506044252062,ELVIE STRIDE,3
1436,0506044252062,ELVIE STRIDE,3
1437,0506044252062,ELVIE STRIDE,2
1438,0506044252062,ELVIE STRIDE,1
1440,0506044252062,ELVIE STRIDE,4
1441,0506044252062,ELVIE STRIDE,4
1442,0506044252062,ELVIE STRIDE,4
1443,0506044252062,ELVIE STRIDE,4
1444,0506044252062,ELVIE STRIDE,0
1446,0506044252062,ELVIE STRIDE,2
1447,0506044252062,ELVIE STRIDE,2
1448,0506044252062,ELVIE STRIDE,5
1449,0506044252062,ELVIE STRIDE,0
1451,0506044252062,ELVIE STRIDE,2
1453,0506044252062,ELVIE STRIDE,2
1455,0506044252062,ELVIE STRIDE,2
1456,0506044252062,ELVIE STRIDE,2
1457,0506044252062,ELVIE STRIDE,4
1458,0506044252062,ELVIE STRIDE,2
1459,0506044252062,ELVIE STRIDE,4
1460,0506044252062,ELVIE STRIDE,3
1461,0506044252062,ELVIE STRIDE,2
1462,0506044252062,ELVIE STRIDE,4
1463,0506044252062,ELVIE STRIDE,2
1464,0506044252062,ELVIE STRIDE,2
1465,0506044252062,ELVIE STRIDE,2
1466,0506044252062,ELVIE STRIDE,2
1468,0506044252062,ELVIE STRIDE,4
1469,0506044252062,ELVIE STRIDE,3
1470,0506044252062,ELVIE STRIDE,3
1473,0506044252062,ELVIE STRIDE,2
1474,0506044252062,ELVIE STRIDE,2
1475,0506044252062,ELVIE STRIDE,2
1476,0506044252062,ELVIE STRIDE,2
1477,0506044252062,ELVIE STRIDE,3
1478,0506044252062,ELVIE STRIDE,2
1479,0506044252062,ELVIE STRIDE,4
1481,0506044252062,ELVIE STRIDE,1
1482,0506044252062,ELVIE STRIDE,3
1483,0506044252062,ELVIE STRIDE,4
1485,0506044252062,ELVIE STRIDE,2
1486,0506044252062,ELVIE STRIDE,2
1487,0506044252062,ELVIE STRIDE,2
1488,0506044252062,ELVIE STRIDE,2
1489,0506044252062,ELVIE STRIDE,2
1490,0506044252062,ELVIE STRIDE,3
1491,0506044252062,ELVIE STRIDE,4
1492,0506044252062,ELVIE STRIDE,2
1493,0506044252062,ELVIE STRIDE,4
1494,0506044252062,ELVIE STRIDE,2
1495,0506044252062,ELVIE STRIDE,2
1496,0506044252062,ELVIE STRIDE,3
1497,0506044252062,ELVIE STRIDE,2
1498,0506044252062,ELVIE STRIDE,2
1500,0506044252062,ELVIE STRIDE,2
1501,0506044252062,ELVIE STRIDE,0
1502,0506044252062,ELVIE STRIDE,3
1503,0506044252062,ELVIE STRIDE,2
1505,0506044252062,ELVIE STRIDE,3
1507,0506044252062,ELVIE STRIDE,2
1508,0506044252062,ELVIE STRIDE,2
1510,0506044252062,ELVIE STRIDE,6
1511,0506044252062,ELVIE STRIDE,2
1512,0506044252062,ELVIE STRIDE,0
1514,0506044252062,ELVIE STRIDE,2
1515,0506044252062,ELVIE STRIDE,5
1516,0506044252062,ELVIE STRIDE,1
1518,0506044252062,ELVIE STRIDE,2
1519,0506044252062,ELVIE STRIDE,3
1520,0506044252062,ELVIE STRIDE,3
1521,0506044252062,ELVIE STRIDE,2
1522,0506044252062,ELVIE STRIDE,2
1523,0506044252062,ELVIE STRIDE,3
1524,0506044252062,ELVIE STRIDE,2
1525,0506044252062,ELVIE STRIDE,3
1527,0506044252062,ELVIE STRIDE,2
1528,0506044252062,ELVIE STRIDE,4
1529,0506044252062,ELVIE STRIDE,2
1530,0506044252062,ELVIE STRIDE,2
1531,0506044252062,ELVIE STRIDE,2
1532,0506044252062,ELVIE STRIDE,2
1533,0506044252062,ELVIE STRIDE,2
1534,0506044252062,ELVIE STRIDE,2
1535,0506044252062,ELVIE STRIDE,3
1536,0506044252062,ELVIE STRIDE,2
1538,0506044252062,ELVIE STRIDE,2
1539,0506044252062,ELVIE STRIDE,3
1540,0506044252062,ELVIE STRIDE,3
1541,0506044252062,ELVIE STRIDE,1
1542,0506044252062,ELVIE STRIDE,2
1543,0506044252062,ELVIE STRIDE,2
1544,0506044252062,ELVIE STRIDE,1
1545,0506044252062,ELVIE STRIDE,2
1546,0506044252062,ELVIE STRIDE,2
1547,0506044252062,ELVIE STRIDE,4
1549,0506044252062,ELVIE STRIDE,2
1551,0506044252062,ELVIE STRIDE,2
1552,0506044252062,ELVIE STRIDE,2
1553,0506044252062,ELVIE STRIDE,3
1554,0506044252062,ELVIE STRIDE,2
1555,0506044252062,ELVIE STRIDE,3
1556,0506044252062,ELVIE STRIDE,1
1557,0506044252062,ELVIE STRIDE,3
1558,0506044252062,ELVIE STRIDE,3
1559,0506044252062,ELVIE STRIDE,2
1560,0506044252062,ELVIE STRIDE,4
1561,0506044252062,ELVIE STRIDE,1
1563,0506044252062,ELVIE STRIDE,4
1564,0506044252062,ELVIE STRIDE,2
1565,0506044252062,ELVIE STRIDE,2
1566,0506044252062,ELVIE STRIDE,4
1567,0506044252062,ELVIE STRIDE,3
1568,0506044252062,ELVIE STRIDE,2
1569,0506044252062,ELVIE STRIDE,1
1570,0506044252062,ELVIE STRIDE,3
1571,0506044252062,ELVIE STRIDE,8
1572,0506044252062,ELVIE STRIDE,2
1573,0506044252062,ELVIE STRIDE,1
1574,0506044252062,ELVIE STRIDE,0
1575,0506044252062,ELVIE STRIDE,3
1577,0506044252062,ELVIE STRIDE,2
1578,0506044252062,ELVIE STRIDE,2
1580,0506044252062,ELVIE STRIDE,1
1581,0506044252062,ELVIE STRIDE,2
1583,0506044252062,ELVIE STRIDE,3
1584,0506044252062,ELVIE STRIDE,2
1585,0506044252062,ELVIE STRIDE,2
1586,0506044252062,ELVIE STRIDE,1
1587,0506044252062,ELVIE STRIDE,2
1588,0506044252062,ELVIE STRIDE,2
1590,0506044252062,ELVIE STRIDE,1
1591,0506044252062,ELVIE STRIDE,2
1592,0506044252062,ELVIE STRIDE,2
1593,0506044252062,ELVIE STRIDE,5
1594,0506044252062,ELVIE STRIDE,2
1595,0506044252062,ELVIE STRIDE,2
1596,0506044252062,ELVIE STRIDE,3
1597,0506044252062,ELVIE STRIDE,2
1598,0506044252062,ELVIE STRIDE,2
1599,0506044252062,ELVIE STRIDE,2
1600,0506044252062,ELVIE STRIDE,1
1601,0506044252062,ELVIE STRIDE,2
1604,0506044252062,ELVIE STRIDE,2
1605,0506044252062,ELVIE STRIDE,2
1606,0506044252062,ELVIE STRIDE,4
1608,0506044252062,ELVIE STRIDE,1
1609,0506044252062,ELVIE STRIDE,3
1610,0506044252062,ELVIE STRIDE,2
1611,0506044252062,ELVIE STRIDE,6
1612,0506044252062,ELVIE STRIDE,3
1613,0506044252062,ELVIE STRIDE,7
1614,0506044252062,ELVIE STRIDE,3
1615,0506044252062,ELVIE STRIDE,2
1616,0506044252062,ELVIE STRIDE,2
1617,0506044252062,ELVIE STRIDE,5
1618,0506044252062,ELVIE STRIDE,3
1619,0506044252062,ELVIE STRIDE,2
1620,0506044252062,ELVIE STRIDE,3
1622,0506044252062,ELVIE STRIDE,1
1623,0506044252062,ELVIE STRIDE,9
1624,0506044252062,ELVIE STRIDE,2
1626,0506044252062,ELVIE STRIDE,3
1627,0506044252062,ELVIE STRIDE,1
1628,0506044252062,ELVIE STRIDE,4
1630,0506044252062,ELVIE STRIDE,2
1631,0506044252062,ELVIE STRIDE,0
1632,0506044252062,ELVIE STRIDE,3
1633,0506044252062,ELVIE STRIDE,3
1634,0506044252062,ELVIE STRIDE,1
1635,0506044252062,ELVIE STRIDE,2
1636,0506044252062,ELVIE STRIDE,2
1637,0506044252062,ELVIE STRIDE,2
1638,0506044252062,ELVIE STRIDE,1
1640,0506044252062,ELVIE STRIDE,2
1641,0506044252062,ELVIE STRIDE,3
1642,0506044252062,ELVIE STRIDE,2
1643,0506044252062,ELVIE STRIDE,3
1644,0506044252062,ELVIE STRIDE,1
1645,0506044252062,ELVIE STRIDE,3
1646,0506044252062,ELVIE STRIDE,2
1647,0506044252062,ELVIE STRIDE,2
1648,0506044252062,ELVIE STRIDE,4
1649,0506044252062,ELVIE STRIDE,2
1651,0506044252062,ELVIE STRIDE,6
1652,0506044252062,ELVIE STRIDE,4
1653,0506044252062,ELVIE STRIDE,2
1654,0506044252062,ELVIE STRIDE,2
1655,0506044252062,ELVIE STRIDE,2
1656,0506044252062,ELVIE STRIDE,2
1657,0506044252062,ELVIE STRIDE,2
1659,0506044252062,ELVIE STRIDE,4
1660,0506044252062,ELVIE STRIDE,2
1661,0506044252062,ELVIE STRIDE,2
1662,0506044252062,ELVIE STRIDE,3
1663,0506044252062,ELVIE STRIDE,3
1664,0506044252062,ELVIE STRIDE,2
1665,0506044252062,ELVIE STRIDE,2
1666,0506044252062,ELVIE STRIDE,2
1667,0506044252062,ELVIE STRIDE,3
1668,0506044252062,ELVIE STRIDE,1
1669,0506044252062,ELVIE STRIDE,1
1670,0506044252062,ELVIE STRIDE,0
1671,0506044252062,ELVIE STRIDE,2
1673,0506044252062,ELVIE STRIDE,4
1674,0506044252062,ELVIE STRIDE,2
1676,0506044252062,ELVIE STRIDE,1
1677,0506044252062,ELVIE STRIDE,1
1679,0506044252062,ELVIE STRIDE,2
1680,0506044252062,ELVIE STRIDE,2
1682,0506044252062,ELVIE STRIDE,0
1685,0506044252062,ELVIE STRIDE,2
1686,0506044252062,ELVIE STRIDE,2
1687,0506044252062,ELVIE STRIDE,4
1688,0506044252062,ELVIE STRIDE,2
1689,0506044252062,ELVIE STRIDE,2
1690,0506044252062,ELVIE STRIDE,4
1691,0506044252062,ELVIE STRIDE,2
1692,0506044252062,ELVIE STRIDE,3
1693,0506044252062,ELVIE STRIDE,2
1694,0506044252062,ELVIE STRIDE,2
1696,0506044252062,ELVIE STRIDE,2
1697,0506044252062,ELVIE STRIDE,3
1698,0506044252062,ELVIE STRIDE,1
1699,0506044252062,ELVIE STRIDE,4
1700,0506044252062,ELVIE STRIDE,2
1702,0506044252062,ELVIE STRIDE,6
1703,0506044252062,ELVIE STRIDE,3
1704,0506044252062,ELVIE STRIDE,2
1705,0506044252062,ELVIE STRIDE,2
1707,0506044252062,ELVIE STRIDE,4
1708,0506044252062,ELVIE STRIDE,5
1709,0506044252062,ELVIE STRIDE,2
1710,0506044252062,ELVIE STRIDE,5
1711,0506044252062,ELVIE STRIDE,2
1712,0506044252062,ELVIE STRIDE,2
1714,0506044252062,ELVIE STRIDE,2
1715,0506044252062,ELVIE STRIDE,10
1717,0506044252062,ELVIE STRIDE,2
1718,0506044252062,ELVIE STRIDE,3
1719,0506044252062,ELVIE STRIDE,3
1720,0506044252062,ELVIE STRIDE,2
1721,0506044252062,ELVIE STRIDE,2
1722,0506044252062,ELVIE STRIDE,2
1723,0506044252062,ELVIE STRIDE,2
1724,0506044252062,ELVIE STRIDE,3
1726,0506044252062,ELVIE STRIDE,2
1728,0506044252062,ELVIE STRIDE,2
1730,0506044252062,ELVIE STRIDE,3
1731,0506044252062,ELVIE STRIDE,2
