Store,Fixture Type,Est Ship Date
3173,Endcap,"Tuesday, July 15, 2025"
3267,Spinner,"Tuesday, July 15, 2025"
3267,Endcap,"Tuesday, July 15, 2025"
4139,Endcap,"Tuesday, July 15, 2025"
1671,Spinner,"Tuesday, July 15, 2025"
1637,Spinner,"Tuesday, July 15, 2025"
1637,Endcap,"Tuesday, July 15, 2025"
3152,Endcap,"Tuesday, July 15, 2025"
3153,Endcap,"Tuesday, July 15, 2025"
5361,Spinner,"Tuesday, July 15, 2025"
5361,Endcap,"Tuesday, July 15, 2025"
4138,Endcap,"Tuesday, July 15, 2025"
2784,Spinner,"Tuesday, July 15, 2025"
2784,Endcap,"Tuesday, July 15, 2025"
4322,Endcap,"Tuesday, July 15, 2025"
6172,Endcap,"Wednesday, July 16, 2025"
1151,Spinner,"Wednesday, July 16, 2025"
1151,Endcap,"Wednesday, July 16, 2025"
5308,Endcap,"Wednesday, July 16, 2025"
1691,Spinner,"Wednesday, July 16, 2025"
1691,Endcap,"Wednesday, July 16, 2025"
998,Endcap,"Wednesday, July 16, 2025"
1599,Spinner,"Wednesday, July 16, 2025"
1599,Endcap,"Wednesday, July 16, 2025"
5207,Endcap,"Wednesday, July 16, 2025"
2855,Spinner,"Wednesday, July 16, 2025"
2855,Endcap,"Wednesday, July 16, 2025"
3273,Spinner,"Wednesday, July 16, 2025"
3273,Endcap,"Wednesday, July 16, 2025"
4611,Spinner,"Wednesday, July 16, 2025"
4611,Endcap,"Wednesday, July 16, 2025"
342,Spinner,"Wednesday, July 16, 2025"
342,Endcap,"Wednesday, July 16, 2025"
378,Spinner,"Wednesday, July 16, 2025"
378,Endcap,"Wednesday, July 16, 2025"
43,Spinner,"Wednesday, July 16, 2025"
43,Endcap,"Wednesday, July 16, 2025"
4626,Endcap,"Wednesday, July 16, 2025"
35,Spinner,"Wednesday, July 16, 2025"
35,Endcap,"Wednesday, July 16, 2025"
1802,Spinner,"Wednesday, July 16, 2025"
1802,Endcap,"Wednesday, July 16, 2025"
6392,Spinner,"Wednesday, July 16, 2025"
6392,Endcap,"Wednesday, July 16, 2025"
6585,Endcap,"Wednesday, July 16, 2025"
2131,Spinner,"Wednesday, July 16, 2025"
2131,Endcap,"Wednesday, July 16, 2025"
5441,Spinner,"Wednesday, July 16, 2025"
5441,Endcap,"Wednesday, July 16, 2025"
557,Spinner,"Wednesday, July 16, 2025"
557,Endcap,"Wednesday, July 16, 2025"
978,Endcap,"Wednesday, July 16, 2025"
3155,Endcap,"Wednesday, July 16, 2025"
475,Spinner,"Wednesday, July 16, 2025"
475,Endcap,"Wednesday, July 16, 2025"
5480,Spinner,"Wednesday, July 16, 2025"
5480,Endcap,"Wednesday, July 16, 2025"
404,Spinner,"Wednesday, July 16, 2025"
404,Endcap,"Wednesday, July 16, 2025"
1253,Spinner,"Wednesday, July 16, 2025"
1253,Endcap,"Wednesday, July 16, 2025"
1129,Spinner,"Wednesday, July 16, 2025"
2133,Spinner,"Wednesday, July 16, 2025"
2133,Endcap,"Wednesday, July 16, 2025"
5317,Spinner,"Wednesday, July 16, 2025"
5317,Endcap,"Wednesday, July 16, 2025"
1185,Spinner,"Wednesday, July 16, 2025"
1185,Endcap,"Wednesday, July 16, 2025"
3569,Spinner,"Wednesday, July 16, 2025"
3569,Endcap,"Wednesday, July 16, 2025"
4554,Spinner,"Wednesday, July 16, 2025"
4554,Endcap,"Wednesday, July 16, 2025"
782,Spinner,"Wednesday, July 16, 2025"
782,Endcap,"Wednesday, July 16, 2025"
1046,Spinner,"Wednesday, July 16, 2025"
1046,Endcap,"Wednesday, July 16, 2025"
447,Spinner,"Wednesday, July 16, 2025"
447,Endcap,"Wednesday, July 16, 2025"
461,Spinner,"Wednesday, July 16, 2025"
461,Endcap,"Wednesday, July 16, 2025"
443,Spinner,"Wednesday, July 16, 2025"
443,Endcap,"Wednesday, July 16, 2025"
503,Spinner,"Wednesday, July 16, 2025"
503,Endcap,"Wednesday, July 16, 2025"
473,Endcap,"Wednesday, July 16, 2025"
846,Spinner,"Wednesday, July 16, 2025"
846,Endcap,"Wednesday, July 16, 2025"
1516,Spinner,"Wednesday, July 16, 2025"
1516,Endcap,"Wednesday, July 16, 2025"
793,Spinner,"Wednesday, July 16, 2025"
793,Endcap,"Wednesday, July 16, 2025"
812,Spinner,"Wednesday, July 16, 2025"
812,Endcap,"Wednesday, July 16, 2025"
3384,Spinner,"Wednesday, July 16, 2025"
3384,Endcap,"Wednesday, July 16, 2025"
1257,Spinner,"Wednesday, July 16, 2025"
322,Spinner,"Wednesday, July 16, 2025"
322,Endcap,"Wednesday, July 16, 2025"
4183,Spinner,"Wednesday, July 16, 2025"
4183,Endcap,"Wednesday, July 16, 2025"
1150,Spinner,"Wednesday, July 16, 2025"
1150,Endcap,"Wednesday, July 16, 2025"
446,Spinner,"Wednesday, July 16, 2025"
446,Endcap,"Wednesday, July 16, 2025"
293,Spinner,"Wednesday, July 16, 2025"
293,Endcap,"Wednesday, July 16, 2025"
1126,Spinner,"Wednesday, July 16, 2025"
1126,Endcap,"Wednesday, July 16, 2025"
4102,Spinner,"Wednesday, July 16, 2025"
4102,Endcap,"Wednesday, July 16, 2025"
4103,Spinner,"Wednesday, July 16, 2025"
4103,Endcap,"Wednesday, July 16, 2025"
3057,Spinner,"Wednesday, July 16, 2025"
3057,Endcap,"Wednesday, July 16, 2025"
508,Spinner,"Wednesday, July 16, 2025"
508,Endcap,"Wednesday, July 16, 2025"
1803,Spinner,"Wednesday, July 16, 2025"
1803,Endcap,"Wednesday, July 16, 2025"
2769,Spinner,"Wednesday, July 16, 2025"
2769,Endcap,"Wednesday, July 16, 2025"
3279,Spinner,"Wednesday, July 16, 2025"
3279,Endcap,"Wednesday, July 16, 2025"
5245,Endcap,"Wednesday, July 16, 2025"
3058,Spinner,"Wednesday, July 16, 2025"
3058,Endcap,"Wednesday, July 16, 2025"
1235,Spinner,"Wednesday, July 16, 2025"
1235,Endcap,"Wednesday, July 16, 2025"
1198,Spinner,"Wednesday, July 16, 2025"
1198,Endcap,"Wednesday, July 16, 2025"
999,Spinner,"Wednesday, July 16, 2025"
999,Endcap,"Wednesday, July 16, 2025"
3112,Spinner,"Wednesday, July 16, 2025"
3112,Endcap,"Wednesday, July 16, 2025"
2239,Spinner,"Wednesday, July 16, 2025"
2239,Endcap,"Wednesday, July 16, 2025"
5290,Endcap,"Wednesday, July 16, 2025"
765,Spinner,"Wednesday, July 16, 2025"
765,Endcap,"Wednesday, July 16, 2025"
1556,Spinner,"Wednesday, July 16, 2025"
1556,Endcap,"Wednesday, July 16, 2025"
4405,Spinner,"Wednesday, July 16, 2025"
4405,Endcap,"Wednesday, July 16, 2025"
5352,Spinner,"Wednesday, July 16, 2025"
5352,Endcap,"Wednesday, July 16, 2025"
1892,Spinner,"Wednesday, July 16, 2025"
1892,Endcap,"Wednesday, July 16, 2025"
4286,Spinner,"Wednesday, July 16, 2025"
4286,Endcap,"Wednesday, July 16, 2025"
3400,Spinner,"Wednesday, July 16, 2025"
3400,Endcap,"Wednesday, July 16, 2025"
1003,Spinner,"Wednesday, July 16, 2025"
1003,Endcap,"Wednesday, July 16, 2025"
2215,Spinner,"Wednesday, July 16, 2025"
2215,Endcap,"Wednesday, July 16, 2025"
1401,Spinner,"Wednesday, July 16, 2025"
1401,Endcap,"Wednesday, July 16, 2025"
5965,Spinner,"Wednesday, July 16, 2025"
5965,Endcap,"Wednesday, July 16, 2025"
1938,Spinner,"Wednesday, July 16, 2025"
1938,Endcap,"Wednesday, July 16, 2025"
5617,Spinner,"Wednesday, July 16, 2025"
5617,Endcap,"Wednesday, July 16, 2025"
2816,Spinner,"Wednesday, July 16, 2025"
2816,Endcap,"Wednesday, July 16, 2025"
3725,Spinner,"Wednesday, July 16, 2025"
3725,Endcap,"Wednesday, July 16, 2025"
3004,Spinner,"Wednesday, July 16, 2025"
3004,Endcap,"Wednesday, July 16, 2025"
5485,Spinner,"Wednesday, July 16, 2025"
5485,Endcap,"Wednesday, July 16, 2025"
4323,Spinner,"Wednesday, July 16, 2025"
4323,Endcap,"Wednesday, July 16, 2025"
1307,Spinner,"Wednesday, July 16, 2025"
1307,Endcap,"Wednesday, July 16, 2025"
3597,Spinner,"Wednesday, July 16, 2025"
3597,Endcap,"Wednesday, July 16, 2025"
5398,Spinner,"Wednesday, July 16, 2025"
5398,Endcap,"Wednesday, July 16, 2025"
1490,Spinner,"Wednesday, July 16, 2025"
1490,Endcap,"Wednesday, July 16, 2025"
2509,Spinner,"Wednesday, July 16, 2025"
1678,Spinner,"Wednesday, July 16, 2025"
1678,Endcap,"Wednesday, July 16, 2025"
1515,Spinner,"Wednesday, July 16, 2025"
1515,Endcap,"Wednesday, July 16, 2025"
5463,Spinner,"Wednesday, July 16, 2025"
5463,Endcap,"Wednesday, July 16, 2025"
3322,Spinner,"Wednesday, July 16, 2025"
3322,Endcap,"Wednesday, July 16, 2025"
3497,Spinner,"Wednesday, July 16, 2025"
3497,Endcap,"Wednesday, July 16, 2025"
1650,Spinner,"Wednesday, July 16, 2025"
1650,Endcap,"Wednesday, July 16, 2025"
1276,Spinner,"Wednesday, July 16, 2025"
1276,Endcap,"Wednesday, July 16, 2025"
3324,Spinner,"Wednesday, July 16, 2025"
3324,Endcap,"Wednesday, July 16, 2025"
1776,Spinner,"Wednesday, July 16, 2025"
1776,Endcap,"Wednesday, July 16, 2025"
2658,Spinner,"Wednesday, July 16, 2025"
2658,Endcap,"Wednesday, July 16, 2025"
3488,Spinner,"Wednesday, July 16, 2025"
3488,Endcap,"Wednesday, July 16, 2025"
3247,Spinner,"Wednesday, July 16, 2025"
3247,Endcap,"Wednesday, July 16, 2025"
5668,Spinner,"Wednesday, July 16, 2025"
5668,Endcap,"Wednesday, July 16, 2025"
1551,Endcap,"Wednesday, July 16, 2025"
1167,Spinner,"Wednesday, July 16, 2025"
1167,Endcap,"Wednesday, July 16, 2025"
910,Spinner,"Wednesday, July 16, 2025"
910,Endcap,"Wednesday, July 16, 2025"
1571,Spinner,"Wednesday, July 16, 2025"
1571,Endcap,"Wednesday, July 16, 2025"
4677,Spinner,"Wednesday, July 16, 2025"
4677,Endcap,"Wednesday, July 16, 2025"
5438,Spinner,"Wednesday, July 16, 2025"
5438,Endcap,"Wednesday, July 16, 2025"
5667,Spinner,"Wednesday, July 16, 2025"
5667,Endcap,"Wednesday, July 16, 2025"
2668,Spinner,"Wednesday, July 16, 2025"
2668,Endcap,"Wednesday, July 16, 2025"
5977,Spinner,"Thursday, July 17, 2025"
5977,Endcap,"Thursday, July 17, 2025"
1855,Spinner,"Thursday, July 17, 2025"
1855,Endcap,"Thursday, July 17, 2025"
1738,Spinner,"Thursday, July 17, 2025"
1738,Endcap,"Thursday, July 17, 2025"
4374,Endcap,"Thursday, July 17, 2025"
3624,Spinner,"Thursday, July 17, 2025"
3624,Endcap,"Thursday, July 17, 2025"
3102,Spinner,"Thursday, July 17, 2025"
3102,Endcap,"Thursday, July 17, 2025"
3513,Spinner,"Thursday, July 17, 2025"
3513,Endcap,"Thursday, July 17, 2025"
2198,Spinner,"Thursday, July 17, 2025"
2198,Endcap,"Thursday, July 17, 2025"
1952,Spinner,"Thursday, July 17, 2025"
1952,Endcap,"Thursday, July 17, 2025"
5976,Spinner,"Thursday, July 17, 2025"
5976,Endcap,"Thursday, July 17, 2025"
1864,Spinner,"Thursday, July 17, 2025"
1864,Endcap,"Thursday, July 17, 2025"
1562,Spinner,"Thursday, July 17, 2025"
1562,Endcap,"Thursday, July 17, 2025"
1929,Spinner,"Thursday, July 17, 2025"
1929,Endcap,"Thursday, July 17, 2025"
1609,Spinner,"Thursday, July 17, 2025"
1609,Endcap,"Thursday, July 17, 2025"
2937,Spinner,"Thursday, July 17, 2025"
2937,Endcap,"Thursday, July 17, 2025"
4849,Spinner,"Thursday, July 17, 2025"
4849,Endcap,"Thursday, July 17, 2025"
1757,Spinner,"Thursday, July 17, 2025"
1757,Endcap,"Thursday, July 17, 2025"
1971,Endcap,"Thursday, July 17, 2025"
2812,Spinner,"Thursday, July 17, 2025"
2812,Endcap,"Thursday, July 17, 2025"
4257,Endcap,"Thursday, July 17, 2025"
5397,Spinner,"Thursday, July 17, 2025"
5397,Endcap,"Thursday, July 17, 2025"
1473,Spinner,"Thursday, July 17, 2025"
1473,Endcap,"Thursday, July 17, 2025"
3059,Spinner,"Thursday, July 17, 2025"
3059,Endcap,"Thursday, July 17, 2025"
1710,Spinner,"Thursday, July 17, 2025"
1710,Endcap,"Thursday, July 17, 2025"
954,Spinner,"Thursday, July 17, 2025"
954,Endcap,"Thursday, July 17, 2025"
2720,Spinner,"Thursday, July 17, 2025"
2720,Endcap,"Thursday, July 17, 2025"
1192,Spinner,"Thursday, July 17, 2025"
1192,Endcap,"Thursday, July 17, 2025"
874,Spinner,"Thursday, July 17, 2025"
874,Endcap,"Thursday, July 17, 2025"
875,Spinner,"Thursday, July 17, 2025"
875,Endcap,"Thursday, July 17, 2025"
708,Spinner,"Thursday, July 17, 2025"
708,Endcap,"Thursday, July 17, 2025"
3060,Spinner,"Thursday, July 17, 2025"
3060,Endcap,"Thursday, July 17, 2025"
903,Spinner,"Thursday, July 17, 2025"
903,Endcap,"Thursday, July 17, 2025"
365,Spinner,"Thursday, July 17, 2025"
365,Endcap,"Thursday, July 17, 2025"
1069,Spinner,"Thursday, July 17, 2025"
1069,Endcap,"Thursday, July 17, 2025"
205,Spinner,"Thursday, July 17, 2025"
205,Endcap,"Thursday, July 17, 2025"
785,Spinner,"Thursday, July 17, 2025"
785,Endcap,"Thursday, July 17, 2025"
916,Spinner,"Thursday, July 17, 2025"
916,Endcap,"Thursday, July 17, 2025"
2717,Spinner,"Thursday, July 17, 2025"
2717,Endcap,"Thursday, July 17, 2025"
501,Spinner,"Thursday, July 17, 2025"
501,Endcap,"Thursday, July 17, 2025"
887,Spinner,"Thursday, July 17, 2025"
887,Endcap,"Thursday, July 17, 2025"
326,Spinner,"Thursday, July 17, 2025"
326,Endcap,"Thursday, July 17, 2025"
1014,Spinner,"Thursday, July 17, 2025"
1014,Endcap,"Thursday, July 17, 2025"
6500,Endcap,"Thursday, July 17, 2025"
2856,Spinner,"Thursday, July 17, 2025"
2856,Endcap,"Thursday, July 17, 2025"
4590,Spinner,"Thursday, July 17, 2025"
4590,Endcap,"Thursday, July 17, 2025"
319,Spinner,"Thursday, July 17, 2025"
319,Endcap,"Thursday, July 17, 2025"
325,Spinner,"Thursday, July 17, 2025"
325,Endcap,"Thursday, July 17, 2025"
573,Endcap,"Thursday, July 17, 2025"
61,Spinner,"Thursday, July 17, 2025"
61,Endcap,"Thursday, July 17, 2025"
1120,Spinner,"Thursday, July 17, 2025"
1120,Endcap,"Thursday, July 17, 2025"
2442,Endcap,"Thursday, July 17, 2025"
4553,Spinner,"Thursday, July 17, 2025"
4553,Endcap,"Thursday, July 17, 2025"
1094,Endcap,"Thursday, July 17, 2025"
2955,Spinner,"Thursday, July 17, 2025"
2955,Endcap,"Thursday, July 17, 2025"
2857,Spinner,"Thursday, July 17, 2025"
2857,Endcap,"Thursday, July 17, 2025"
234,Spinner,"Thursday, July 17, 2025"
234,Endcap,"Thursday, July 17, 2025"
834,Spinner,"Thursday, July 17, 2025"
834,Endcap,"Thursday, July 17, 2025"
109,Spinner,"Thursday, July 17, 2025"
109,Endcap,"Thursday, July 17, 2025"
801,Spinner,"Thursday, July 17, 2025"
801,Endcap,"Thursday, July 17, 2025"
2994,Spinner,"Thursday, July 17, 2025"
2994,Endcap,"Thursday, July 17, 2025"
560,Spinner,"Thursday, July 17, 2025"
560,Endcap,"Thursday, July 17, 2025"
135,Spinner,"Thursday, July 17, 2025"
135,Endcap,"Thursday, July 17, 2025"
203,Spinner,"Thursday, July 17, 2025"
203,Endcap,"Thursday, July 17, 2025"
2510,Spinner,"Thursday, July 17, 2025"
2510,Endcap,"Thursday, July 17, 2025"
5127,Spinner,"Thursday, July 17, 2025"
5127,Endcap,"Thursday, July 17, 2025"
1277,Spinner,"Thursday, July 17, 2025"
1277,Endcap,"Thursday, July 17, 2025"
1679,Spinner,"Thursday, July 17, 2025"
1679,Endcap,"Thursday, July 17, 2025"
979,Endcap,"Thursday, July 17, 2025"
965,Spinner,"Thursday, July 17, 2025"
965,Endcap,"Thursday, July 17, 2025"
971,Spinner,"Thursday, July 17, 2025"
971,Endcap,"Thursday, July 17, 2025"
1669,Spinner,"Thursday, July 17, 2025"
1669,Endcap,"Thursday, July 17, 2025"
5373,Spinner,"Thursday, July 17, 2025"
5373,Endcap,"Thursday, July 17, 2025"
1819,Spinner,"Thursday, July 17, 2025"
1819,Endcap,"Thursday, July 17, 2025"
1672,Spinner,"Thursday, July 17, 2025"
1672,Endcap,"Thursday, July 17, 2025"
3245,Spinner,"Thursday, July 17, 2025"
3245,Endcap,"Thursday, July 17, 2025"
4281,Spinner,"Thursday, July 17, 2025"
4281,Endcap,"Thursday, July 17, 2025"
1446,Spinner,"Thursday, July 17, 2025"
1446,Endcap,"Thursday, July 17, 2025"
1447,Spinner,"Thursday, July 17, 2025"
1447,Endcap,"Thursday, July 17, 2025"
1430,Spinner,"Thursday, July 17, 2025"
1430,Endcap,"Thursday, July 17, 2025"
1982,Spinner,"Thursday, July 17, 2025"
1982,Endcap,"Thursday, July 17, 2025"
2958,Spinner,"Thursday, July 17, 2025"
2958,Endcap,"Thursday, July 17, 2025"
1727,Spinner,"Thursday, July 17, 2025"
1727,Endcap,"Thursday, July 17, 2025"
1643,Spinner,"Thursday, July 17, 2025"
1643,Endcap,"Thursday, July 17, 2025"
2986,Spinner,"Thursday, July 17, 2025"
2986,Endcap,"Thursday, July 17, 2025"
1471,Endcap,"Thursday, July 17, 2025"
5863,Endcap,"Thursday, July 17, 2025"
544,Spinner,"Thursday, July 17, 2025"
544,Endcap,"Thursday, July 17, 2025"
2804,Spinner,"Thursday, July 17, 2025"
2804,Endcap,"Thursday, July 17, 2025"
2394,Endcap,"Thursday, July 17, 2025"
5286,Endcap,"Thursday, July 17, 2025"
564,Spinner,"Thursday, July 17, 2025"
564,Endcap,"Thursday, July 17, 2025"
622,Spinner,"Thursday, July 17, 2025"
622,Endcap,"Thursday, July 17, 2025"
2875,Endcap,"Thursday, July 17, 2025"
1626,Spinner,"Thursday, July 17, 2025"
1626,Endcap,"Thursday, July 17, 2025"
3202,Endcap,"Thursday, July 17, 2025"
2878,Endcap,"Thursday, July 17, 2025"
3430,Spinner,"Thursday, July 17, 2025"
3430,Endcap,"Thursday, July 17, 2025"
743,Spinner,"Thursday, July 17, 2025"
743,Endcap,"Thursday, July 17, 2025"
7326,Spinner,"Thursday, July 17, 2025"
7326,Endcap,"Thursday, July 17, 2025"
277,Spinner,"Thursday, July 17, 2025"
277,Endcap,"Thursday, July 17, 2025"
2393,Endcap,"Thursday, July 17, 2025"
2877,Endcap,"Thursday, July 17, 2025"
3327,Endcap,"Thursday, July 17, 2025"
5323,Endcap,"Thursday, July 17, 2025"
129,Spinner,"Thursday, July 17, 2025"
129,Endcap,"Thursday, July 17, 2025"
1295,Spinner,"Thursday, July 17, 2025"
1295,Endcap,"Thursday, July 17, 2025"
269,Spinner,"Thursday, July 17, 2025"
269,Endcap,"Thursday, July 17, 2025"
2984,Endcap,"Thursday, July 17, 2025"
5071,Spinner,"Thursday, July 17, 2025"
5071,Endcap,"Thursday, July 17, 2025"
479,Spinner,"Thursday, July 17, 2025"
479,Endcap,"Thursday, July 17, 2025"
1116,Spinner,"Thursday, July 17, 2025"
1116,Endcap,"Thursday, July 17, 2025"
6971,Endcap,"Thursday, July 17, 2025"
1,Spinner,"Thursday, July 17, 2025"
1,Endcap,"Thursday, July 17, 2025"
3479,Endcap,"Thursday, July 17, 2025"
3654,Endcap,"Thursday, July 17, 2025"
5260,Endcap,"Thursday, July 17, 2025"
5837,Endcap,"Thursday, July 17, 2025"
4,Spinner,"Thursday, July 17, 2025"
4,Endcap,"Thursday, July 17, 2025"
6960,Endcap,"Thursday, July 17, 2025"
2742,Endcap,"Thursday, July 17, 2025"
4108,Endcap,"Thursday, July 17, 2025"
4375,Endcap,"Thursday, July 17, 2025"
54,Spinner,"Thursday, July 17, 2025"
54,Endcap,"Thursday, July 17, 2025"
5738,Endcap,"Thursday, July 17, 2025"
4128,Endcap,"Thursday, July 17, 2025"
58,Spinner,"Thursday, July 17, 2025"
58,Endcap,"Thursday, July 17, 2025"
66,Spinner,"Thursday, July 17, 2025"
66,Endcap,"Thursday, July 17, 2025"
296,Spinner,"Thursday, July 17, 2025"
296,Endcap,"Thursday, July 17, 2025"
230,Endcap,"Thursday, July 17, 2025"
125,Spinner,"Thursday, July 17, 2025"
125,Endcap,"Thursday, July 17, 2025"
141,Spinner,"Thursday, July 17, 2025"
141,Endcap,"Thursday, July 17, 2025"
2744,Endcap,"Thursday, July 17, 2025"
388,Spinner,"Thursday, July 17, 2025"
388,Endcap,"Thursday, July 17, 2025"
4579,Endcap,"Thursday, July 17, 2025"
358,Endcap,"Thursday, July 17, 2025"
55,Spinner,"Thursday, July 17, 2025"
55,Endcap,"Thursday, July 17, 2025"
3231,Spinner,"Thursday, July 17, 2025"
3231,Endcap,"Thursday, July 17, 2025"
209,Endcap,"Thursday, July 17, 2025"
16,Spinner,"Thursday, July 17, 2025"
16,Endcap,"Thursday, July 17, 2025"
791,Endcap,"Friday, July 18, 2025"
458,Spinner,"Friday, July 18, 2025"
458,Endcap,"Friday, July 18, 2025"
5165,Spinner,"Friday, July 18, 2025"
5165,Endcap,"Friday, July 18, 2025"
456,Spinner,"Friday, July 18, 2025"
456,Endcap,"Friday, July 18, 2025"
1000,Spinner,"Friday, July 18, 2025"
1000,Endcap,"Friday, July 18, 2025"
4112,Spinner,"Friday, July 18, 2025"
4112,Endcap,"Friday, July 18, 2025"
2763,Spinner,"Friday, July 18, 2025"
2763,Endcap,"Friday, July 18, 2025"
429,Spinner,"Friday, July 18, 2025"
429,Endcap,"Friday, July 18, 2025"
3886,Spinner,"Friday, July 18, 2025"
3886,Endcap,"Friday, July 18, 2025"
5809,Spinner,"Friday, July 18, 2025"
5809,Endcap,"Friday, July 18, 2025"
5808,Spinner,"Friday, July 18, 2025"
5808,Endcap,"Friday, July 18, 2025"
595,Spinner,"Friday, July 18, 2025"
595,Endcap,"Friday, July 18, 2025"
3567,Spinner,"Friday, July 18, 2025"
3567,Endcap,"Friday, July 18, 2025"
2765,Spinner,"Friday, July 18, 2025"
2765,Endcap,"Friday, July 18, 2025"
395,Spinner,"Friday, July 18, 2025"
395,Endcap,"Friday, July 18, 2025"
6850,Endcap,"Friday, July 18, 2025"
3320,Spinner,"Friday, July 18, 2025"
3320,Endcap,"Friday, July 18, 2025"
4508,Spinner,"Friday, July 18, 2025"
4508,Endcap,"Friday, July 18, 2025"
413,Spinner,"Friday, July 18, 2025"
413,Endcap,"Friday, July 18, 2025"
1958,Endcap,"Friday, July 18, 2025"
1296,Spinner,"Friday, July 18, 2025"
1296,Endcap,"Friday, July 18, 2025"
6159,Endcap,"Friday, July 18, 2025"
1041,Spinner,"Friday, July 18, 2025"
1041,Endcap,"Friday, July 18, 2025"
407,Spinner,"Friday, July 18, 2025"
407,Endcap,"Friday, July 18, 2025"
3449,Endcap,"Friday, July 18, 2025"
3319,Spinner,"Friday, July 18, 2025"
3319,Endcap,"Friday, July 18, 2025"
6459,Spinner,"Friday, July 18, 2025"
6459,Endcap,"Friday, July 18, 2025"
3450,Endcap,"Friday, July 18, 2025"
6286,Spinner,"Friday, July 18, 2025"
6286,Endcap,"Friday, July 18, 2025"
1073,Spinner,"Friday, July 18, 2025"
1073,Endcap,"Friday, July 18, 2025"
280,Endcap,"Friday, July 18, 2025"
77,Spinner,"Friday, July 18, 2025"
77,Endcap,"Friday, July 18, 2025"
7156,Spinner,"Friday, July 18, 2025"
7156,Endcap,"Friday, July 18, 2025"
211,Spinner,"Friday, July 18, 2025"
211,Endcap,"Friday, July 18, 2025"
320,Endcap,"Friday, July 18, 2025"
248,Spinner,"Friday, July 18, 2025"
248,Endcap,"Friday, July 18, 2025"
1254,Spinner,"Friday, July 18, 2025"
1254,Endcap,"Friday, July 18, 2025"
939,Spinner,"Friday, July 18, 2025"
939,Endcap,"Friday, July 18, 2025"
5389,Spinner,"Friday, July 18, 2025"
5389,Endcap,"Friday, July 18, 2025"
813,Spinner,"Friday, July 18, 2025"
813,Endcap,"Friday, July 18, 2025"
1078,Endcap,"Friday, July 18, 2025"
917,Spinner,"Friday, July 18, 2025"
917,Endcap,"Friday, July 18, 2025"
7220,Endcap,"Friday, July 18, 2025"
1249,Spinner,"Friday, July 18, 2025"
1249,Endcap,"Friday, July 18, 2025"
7281,Spinner,"Friday, July 18, 2025"
7281,Endcap,"Friday, July 18, 2025"
601,Spinner,"Friday, July 18, 2025"
601,Endcap,"Friday, July 18, 2025"
7311,Endcap,"Friday, July 18, 2025"
418,Endcap,"Friday, July 18, 2025"
4209,Spinner,"Friday, July 18, 2025"
4209,Endcap,"Friday, July 18, 2025"
885,Spinner,"Friday, July 18, 2025"
885,Endcap,"Friday, July 18, 2025"
350,Spinner,"Friday, July 18, 2025"
