0,1,2,3,4
1922,Wal-Mart,RANCHO CUCAMONGA,CA,QTR
1923,Supercenter,COMSTOCK PARK,MI,HALF
1924,Supercenter,PRESQUE ISLE,ME,QTR
1925,Supercenter,NEWPORT,OR,QTR
1926,Supercenter,OSWEGO,NY,HALF
1927,Supercenter,MACEDONIA,OH,FULL
1928,Supercenter,FLINT,MI,FULL
1929,Supercenter,CLOQUET,MN,FULL
1930,Wal-Mart,PLAISTOW,NH,FULL
1931,Supercenter,RHINELANDER,WI,QTR
1932,Supercenter,ELLSWORTH,ME,FULL
1933,Wal-Mart,NORTHLAKE,IL,FULL
1934,Supercenter,SOUTH HILL,VA,FULL
1935,Supercenter,JOHNSTOWN,PA,FULL
1936,Supercenter,SAULT SAINTE MARIE,MI,FULL
1937,Supercenter,COSHOCTON,OH,FULL
1938,Supercenter,BEDFORD PARK,IL,FULL
1939,Supercenter,BRUNSWICK,ME,QTR
1940,Supercenter,EAST GREENBUSH,NY,FULL
1941,Supercenter,GLENDORA,CA,FULL
1942,Supercenter,HOLLAND,MI,FULL
1943,Supercenter,LINCOLN,NE,FULL
1945,Supercenter,MANSFIELD,PA,HALF
1946,Supercenter,MASSENA,NY,FULL
1947,Supercenter,OMAK,WA,QTR
1948,Supercenter,WEIRTON,WV,FULL
1949,Supercenter,FREDONIA,NY,FULL
1950,Supercenter,AHOSKIE,NC,QTR
1951,Supercenter,ONTARIO,OR,QTR
1952,Supercenter,FRIDLEY,MN,QTR
1953,Supercenter,LOUISBURG,NC,FULL
1954,Supercenter,SANFORD,ME,HALF
1955,Supercenter,ROCKFORD,IL,FULL
1956,Supercenter,BILLINGS,MT,FULL
1957,Supercenter,NAPLES,FL,HALF
1958,Supercenter,RIO GRANDE CITY,TX,HALF
1959,Supercenter,MIDDLETOWN,NY,FULL
1960,Supercenter,TAMPA,FL,FULL
1961,Supercenter,ALEXANDRIA,KY,FULL
1962,Supercenter,KOKOMO,IN,FULL
1963,Wal-Mart,TURLOCK,CA,QTR
1964,Supercenter,WESTERLY,RI,FULL
1965,Supercenter,COUNCIL BLUFFS,IA,FULL
1966,Supercenter,GENESEO,NY,HALF
1967,Supercenter,SPRINGFIELD,MA,HALF
1968,Supercenter,ABERDEEN,MD,FULL
1969,Supercenter,MIDLOTHIAN,VA,HALF
1970,Supercenter,HUDSON,MA,QTR
1971,Supercenter,ROCHESTER,MN,FULL
1972,Wal-Mart,LIVERMORE,CA,HALF
1973,Supercenter,LAKEWOOD,NY,FULL
1975,Supercenter,CLAREMONT,NH,HALF
1976,Supercenter,HORSEHEADS,NY,FULL
1977,Supercenter,BRICK,NJ,HALF
1978,Supercenter,PLYMOUTH,IN,HALF
1979,Wal-Mart,CLEARLAKE,CA,HALF
1980,Supercenter,PUTNAM,CT,HALF
1981,Supercenter,CALIFORNIA,MD,HALF
1982,Supercenter,APPLETON,WI,FULL
1983,Wal-Mart,CERES,CA,FULL
1984,Supercenter,NORTH ADAMS,MA,HALF
1985,Supercenter,LAUREL,MD,QTR
1986,Supercenter,NORWALK,OH,FULL
1987,Supercenter,LAPEER,MI,FULL
1988,Supercenter,ROSEVILLE,CA,QTR
1990,Wal-Mart,DELAWARE,OH,QTR
1991,Supercenter,BLOOMINGTON,IN,FULL
1992,Wal-Mart,UPLAND,CA,FULL
1993,Supercenter,BROCKPORT,NY,FULL
1994,Supercenter,PLATTSBURGH,NY,QTR
1995,Supercenter,CHUBBUCK,ID,FULL
1996,Supercenter,HALLANDALE BEACH,FL,FULL
1997,Supercenter,LATHAM,NY,FULL
1998,Supercenter,SKOKIE,IL,HALF
1999,Supercenter,ANDOVER,MN,FULL
2000,Supercenter,KITTY HAWK,NC,HALF
2001,Supercenter,FRESNO,CA,FULL
2002,Supercenter,GILROY,CA,FULL
2003,Supercenter,NORTH BRUNSWICK,NJ,FULL
2004,Supercenter,DUBUQUE,IA,FULL
2005,Supercenter,KANNAPOLIS,NC,FULL
2006,Supercenter,CLARKSTON,WA,FULL
2007,Supercenter,MOSES LAKE,WA,FULL
2008,Wal-Mart,GROVE CITY,PA,QTR
2009,Wal-Mart,ABINGDON,MD,FULL
2010,Supercenter,NILES,MI,FULL
2012,Supercenter,NORTH OXFORD,MA,FULL
2013,Supercenter,WATERVILLE,ME,FULL
2014,Supercenter,HOUGHTON LAKE,MI,FULL
2015,Supercenter,FAIRFAX,VA,FULL
2016,Supercenter,COLVILLE,WA,FULL
2019,Supercenter,UNIONTOWN,PA,FULL
2021,Supercenter,RAYNHAM,MA,HALF
2022,Supercenter,NORTH WINDHAM,CT,FULL
2023,Supercenter,LEBANON,PA,FULL
2024,Supercenter,TUNKHANNOCK,PA,HALF
2025,Supercenter,TRACY,CA,FULL
2027,Supercenter,LAVALE,MD,FULL
2028,Supercenter,RIVERSIDE,CA,FULL
2030,Supercenter,SONORA,CA,FULL
2031,Wal-Mart,UNION CITY,CA,QTR
2032,Supercenter,OXNARD,CA,FULL
2033,Supercenter,MANDAN,ND,FULL
2035,Supercenter,GREENVILLE,OH,FULL
2036,Supercenter,SOUTH CHARLESTON,WV,FULL
2037,Supercenter,ABERDEEN,WA,FULL
2038,Supercenter,STERLING,VA,FULL
2039,Wal-Mart,MERCED,CA,HALF
2040,Supercenter,BURLINGTON,NJ,FULL
2041,Wal-Mart,PENNSVILLE,NJ,HALF
2044,Wal-Mart,CHICO,CA,HALF
2045,Supercenter,NOTTINGHAM,MD,HALF
2046,Supercenter,AUGUSTA,ME,FULL
2047,Supercenter,PALMYRA,ME,FULL
2048,Supercenter,FAIRFIELD,CA,FULL
2049,Supercenter,ALTOONA,PA,FULL
2050,Supercenter,HENDERSON,NV,FULL
2051,Supercenter,KINGMAN,AZ,QTR
2052,Wal-Mart,UKIAH,CA,HALF
2053,Supercenter,WILLOWS,CA,QTR
2054,Wal-Mart,JACKSON,CA,QTR
2055,Supercenter,CONCORD,NH,FULL
2056,Supercenter,SARATOGA SPRINGS,NY,FULL
2057,Wal-Mart,RINDGE,NH,QTR
2058,Supercenter,RALEIGH,NC,FULL
2059,Supercenter,GREENSBURG,PA,FULL
2061,Supercenter,PLAINWELL,MI,FULL
2062,Supercenter,BENTON HARBOR,MI,FULL
2063,Supercenter,AUSTINTOWN,OH,FULL
2064,Supercenter,MILFORD,PA,FULL
2065,Supercenter,KNOXVILLE,TN,FULL
2066,Supercenter,HOUSTON,TX,HALF
2068,Supercenter,LEVITTOWN,PA,FULL
2069,Supercenter,MEDFORD,OR,QTR
2070,Supercenter,ANCHORAGE,AK,FULL
2071,Supercenter,ANCHORAGE,AK,FULL
2073,Supercenter,CLEVELAND,OH,FULL
2074,Supercenter,WASILLA,AK,FULL
2075,Supercenter,BEND,OR,FULL
2077,Wal-Mart,LAKE ELSINORE,CA,HALF
2078,Supercenter,MARIETTA,OH,FULL
2079,Supercenter,MARQUETTE,MI,FULL
2080,Supercenter,BATTLE CREEK,MI,FULL
2081,Supercenter,CLEARWATER,FL,FULL
2082,Supercenter,CERRITOS,CA,FULL
2083,Supercenter,MORGANTOWN,WV,QTR
2084,Supercenter,BOZEMAN,MT,FULL
2086,Supercenter,PLANO,TX,QTR
2087,Supercenter,VADNAIS HEIGHTS,MN,QTR
2088,Supercenter,BATAVIA,NY,QTR
2089,Supercenter,BRISTOL,VA,FULL
2090,Wal-Mart,FRANKLIN,NJ,FULL
2091,Supercenter,DORAL,FL,FULL
2092,Wal-Mart,OGDENSBURG,NY,HALF
2093,Supercenter,UTICA,NY,FULL
2094,Supercenter,VISTA,CA,FULL
2095,Supercenter,WAREHAM,MA,QTR
2096,Supercenter,WARMINSTER,PA,HALF
2097,Supercenter,HUDSON,NY,FULL
2098,Supercenter,COLUMBUS,OH,FULL
2099,Wal-Mart,PASO ROBLES,CA,HALF
2100,Supercenter,CHEBOYGAN,MI,FULL
2101,Supercenter,KENNEWICK,WA,FULL
2102,Supercenter,LUDINGTON,MI,HALF
2103,Supercenter,WALPOLE,MA,FULL
2104,Supercenter,NEWBURGH,NY,FULL
2105,Supercenter,DALLAS,TX,HALF
2106,Supercenter,RENO,NV,FULL
2107,Supercenter,LOCKPORT,NY,FULL
2108,Supercenter,MAYS LANDING,NJ,FULL
2109,Wal-Mart,MILLVILLE,NJ,QTR
2110,Supercenter,PARAMOUNT,CA,HALF
2111,Supercenter,HOOVER,AL,FULL
2112,Supercenter,SCOTTSDALE,AZ,FULL
2113,Supercenter,PHOENIX,AZ,FULL
2114,Supercenter,CHIPLEY,FL,FULL
2115,Supercenter,NEW PHILADELPHIA,OH,FULL
2116,Supercenter,QUEENSBURY,NY,FULL
2117,Supercenter,LOS BANOS,CA,FULL
2118,Wal-Mart,LUNENBURG,MA,HALF
2119,Supercenter,MILPITAS,CA,QTR
2120,Supercenter,NORWICH,NY,HALF
2121,Supercenter,SHELTON,WA,FULL
2122,Supercenter,AVON,MA,HALF
2123,Supercenter,TEXARKANA,TX,FULL
2124,Supercenter,BEAVERCREEK,OH,FULL
2125,Supercenter,LAKEWOOD,CO,FULL
2126,Wal-Mart,MILILANI,HI,HALF
2127,Supercenter,WAUSAU,WI,FULL
2128,Supercenter,HALIFAX,MA,HALF
2129,Supercenter,CLEARFIELD,PA,QTR
2130,Supercenter,PORTSMOUTH,NH,FULL
2131,Supercenter,TOPEKA,KS,FULL
2132,Supercenter,BATON ROUGE,LA,FULL
2133,Supercenter,AUSTIN,TX,FULL
2134,Supercenter,CHARLOTTE,NC,FULL
2135,Supercenter,COBLESKILL,NY,HALF
2136,Supercenter,CULPEPER,VA,FULL
2137,Supercenter,DURHAM,NC,FULL
2138,Wal-Mart,WEST LEBANON,NH,HALF
2139,Wal-Mart,LYNN,MA,HALF
2140,Supercenter,NORTH CONWAY,NH,FULL
2141,Supercenter,PHILADELPHIA,PA,FULL
2142,Supercenter,SALEM,NH,FULL
2143,Supercenter,SKOWHEGAN,ME,QTR
2144,Wal-Mart,TORRINGTON,CT,QTR
2145,Supercenter,WHITEHALL,PA,FULL
2146,Supercenter,AMSTERDAM,NY,FULL
2147,Supercenter,MISSOULA,MT,FULL
2149,Supercenter,MOUNT VERNON,OH,FULL
2150,Wal-Mart,SAN DIEGO,CA,FULL
2151,Supercenter,SUNRISE,FL,FULL
2152,Supercenter,ALBANY,NY,FULL
2154,Supercenter,DULUTH,GA,FULL
2155,Supercenter,GARDNER,MA,HALF
2156,Wal-Mart,MIDDLE ISLAND,NY,FULL
2157,Supercenter,NORTH DARTMOUTH,MA,HALF
2158,Supercenter,NORTHBOROUGH,MA,FULL
2159,Supercenter,OLEAN,NY,FULL
2160,Supercenter,PETERSBURG,VA,FULL
2161,Wal-Mart,PLEASANTON,CA,HALF
2163,Wal-Mart,SHELTON,CT,QTR
2164,Supercenter,SPRINGVILLE,NY,FULL
2166,Supercenter,EAST SYRACUSE,NY,FULL
2169,Supercenter,LEHIGHTON,PA,FULL
2170,Wal-Mart,NORWICH,CT,HALF
2174,Supercenter,WESTFIELD,MA,FULL
2175,Supercenter,BRANSON WEST,MO,FULL
2176,Supercenter,JUPITER,FL,FULL
2177,Wal-Mart,SAN DIEGO,CA,QTR
2178,Supercenter,CALAIS,ME,QTR
2180,Wal-Mart,DANVERS,MA,QTR
2181,Supercenter,INDIO,CA,FULL
2183,Supercenter,OXFORD,ME,FULL
2184,Wal-Mart,SEEKONK,MA,QTR
2185,Supercenter,SELINSGROVE,PA,FULL
2187,Supercenter,WENATCHEE,WA,FULL
2188,Supercenter,EAGLE RIVER,AK,FULL
2189,Supercenter,RENO,NV,FULL
2190,Wal-Mart,WOODLAND,CA,HALF
2191,Supercenter,BRYAN,OH,FULL
2192,Supercenter,HOUGHTON,MI,HALF
2193,Supercenter,STEUBENVILLE,OH,FULL
2194,Wal-Mart,ALEXANDRIA,VA,FULL
2195,Supercenter,HOWELL,NJ,FULL
2196,Supercenter,PORT ANGELES,WA,FULL
2197,Supercenter,CORTLAND,OH,HALF
2198,Supercenter,BLOOMINGTON,MN,HALF
2199,Supercenter,SAINT CLAIRSVILLE,OH,FULL
2200,Wal-Mart,GROTON,CT,QTR
2201,Supercenter,EL PASO,TX,FULL
2202,Supercenter,WINDHAM,ME,FULL
2204,Supercenter,FOREST PARK,IL,FULL
2205,Supercenter,YORK,PA,FULL
2206,Wal-Mart,LAGUNA NIGUEL,CA,QTR
2207,Supercenter,MIDVALE,UT,HALF
2208,Supercenter,SAYRE,PA,FULL
2209,Supercenter,ZANESVILLE,OH,FULL
2210,Supercenter,AMHERST,NY,FULL
2211,Supercenter,POLAND,OH,FULL
2213,Supercenter,SAINT LOUIS,MO,FULL
2214,Supercenter,COLUMBIA,SC,FULL
2215,Supercenter,DARIEN,IL,FULL
2218,Supercenter,FOOTHILL RANCH,CA,FULL
2221,Supercenter,SPRINGFIELD,MO,HALF
2222,Supercenter,TEWKSBURY,MA,QTR
2223,Supercenter,WESTMINSTER,CO,FULL
2224,Wal-Mart,WILLISTON,VT,QTR
2225,Supercenter,NORTH SMITHFIELD,RI,FULL
2227,Wal-Mart,ABINGTON,MA,HALF
2228,Wal-Mart,PITTSFIELD,MA,HALF
2230,Supercenter,STATE COLLEGE,PA,FULL
2231,Supercenter,MOLINE,IL,FULL
2232,Wal-Mart,BRANFORD,CT,HALF
2233,Supercenter,FREDERICK,MD,FULL
2234,Supercenter,ROME,NY,QTR
2236,Wal-Mart,HARLEYSVILLE,PA,FULL
2237,Supercenter,LEHIGH ACRES,FL,HALF
2238,Supercenter,MUSKEGON,MI,QTR
2239,Supercenter,SAN ANTONIO,TX,FULL
2241,Supercenter,SUNNYSIDE,WA,FULL
2242,Supercenter,ANAHEIM,CA,FULL
2243,Supercenter,REDMOND,OR,FULL
2244,Supercenter,HUNTINGTON,WV,FULL
2245,Supercenter,OCEANSIDE,CA,FULL
2247,Supercenter,CARY,NC,FULL
2248,Wal-Mart,CATONSVILLE,MD,QTR
2249,Supercenter,CHEHALIS,WA,FULL
2250,Supercenter,CINCINNATI,OH,FULL
2251,Supercenter,CITY OF INDUSTRY,CA,HALF
2252,Supercenter,EASTON,PA,FULL
2253,Supercenter,EL CAJON,CA,FULL
2254,Wal-Mart,HAMMONTON,NJ,HALF
2255,Supercenter,HAZLE TOWNSHIP,PA,FULL
2256,Supercenter,HENDERSON,NC,FULL
2257,Supercenter,HOUSTON,TX,FULL
2258,Wal-Mart,ALEXANDRIA,VA,FULL
2259,Supercenter,KALISPELL,MT,FULL
2261,Supercenter,NORTH KINGSTOWN,RI,QTR
2262,Supercenter,ONEONTA,NY,FULL
2263,Supercenter,POTTSTOWN,PA,FULL
2264,Wal-Mart,SCHENECTADY,NY,FULL
2265,Supercenter,SIMPSONVILLE,SC,FULL
2266,Supercenter,STRONGSVILLE,OH,FULL
2267,Wal-Mart,WEST BOYLSTON,MA,HALF
2269,Supercenter,YAKIMA,WA,FULL
2270,Supercenter,DURANGO,CO,FULL
2271,Supercenter,SHAWANO,WI,FULL
2272,Supercenter,CAMBRIDGE,MD,FULL
2273,Supercenter,BURTON,MI,FULL
2274,Supercenter,FOREST LAKE,MN,FULL
2275,Supercenter,OXFORD,OH,HALF
2276,Supercenter,LA PORTE,IN,FULL
2277,Supercenter,CLOVIS,CA,HALF
2278,Supercenter,ERIE,PA,FULL
2279,Supercenter,GLEN BURNIE,MD,FULL
2280,Wal-Mart,MOUNTAIN VIEW,CA,FULL
2281,Supercenter,WEST MIFFLIN,PA,FULL
2282,Supercenter,EAST WINDSOR,CT,FULL
2283,Supercenter,COVENTRY,RI,FULL
2284,Supercenter,NAUGATUCK,CT,HALF
2285,Supercenter,HERKIMER,NY,FULL
2286,Wal-Mart,CENTEREACH,NY,FULL
2287,Supercenter,NEW CASTLE,PA,FULL
2288,Wal-Mart,POMONA,CA,FULL
2289,Supercenter,BENNINGTON,VT,QTR
2291,Wal-Mart,CHULA VISTA,CA,FULL
2292,Supercenter,COVINA,CA,HALF
2293,Supercenter,EVERGREEN,CO,FULL
2294,Supercenter,FLEMINGTON,NJ,HALF
2295,Supercenter,RICHMOND,VA,FULL
2297,Wal-Mart,STEVENSON RANCH,CA,FULL
2299,Supercenter,CROMWELL,CT,FULL
2300,Supercenter,PITTSBURGH,PA,FULL
2306,Supercenter,NORTHPORT,AL,FULL
2307,Supercenter,SOUTH JORDAN,UT,FULL
2308,Wal-Mart,LIHUE,HI,HALF
2309,Supercenter,WEST CHESTER,OH,FULL
2310,Supercenter,KNOXVILLE,TN,FULL
2311,Supercenter,HUNTINGTON,IN,FULL
2312,Supercenter,ROANOKE,VA,FULL
2313,Supercenter,STREETSBORO,OH,FULL
2314,Wal-Mart,WAIPAHU,HI,HALF
2315,Wal-Mart,DALLAS,OR,HALF
2316,Supercenter,NORTH OLMSTED,OH,FULL
2317,Wal-Mart,BREMERTON,WA,HALF
2318,Supercenter,INDIANA,PA,FULL
2319,Wal-Mart,OAK HARBOR,WA,HALF
2320,Supercenter,COTTAGE GROVE,OR,HALF
2321,Wal-Mart,KAILUA KONA,HI,QTR
2322,Supercenter,CORDOVA,TN,FULL
2323,Supercenter,STOW,OH,QTR
2325,Supercenter,PORT ORCHARD,WA,FULL
2326,Wal-Mart,HORNELL,NY,HALF
2328,Neighborhood Market,GREENVILLE,SC,QTR
2329,Supercenter,ORANGE,MA,QTR
2330,Supercenter,ROCHESTER,NH,FULL
2331,Supercenter,WATERFORD,CT,FULL
2332,Wal-Mart,SAINT ALBANS,VT,FULL
2333,Wal-Mart,APPLE VALLEY,CA,HALF
2334,Supercenter,LANCASTER,PA,FULL
2335,Supercenter,MADISON,WI,FULL
2336,Supercenter,PLYMOUTH,MA,FULL
2337,Supercenter,ROCKY MOUNT,VA,HALF
2338,Supercenter,TRAVERSE CITY,MI,FULL
2339,Supercenter,WEST LAFAYETTE,IN,QTR
2340,Supercenter,EPHRATA,PA,FULL
2341,Wal-Mart,QUINCY,MA,HALF
2348,Supercenter,CHARLESTON,SC,QTR
2350,Supercenter,WAUSEON,OH,FULL
2351,Supercenter,CATSKILL,NY,FULL
2352,Supercenter,CAMBRIDGE,MN,FULL
2354,Supercenter,ROCHESTER HILLS,MI,FULL
2355,Supercenter,WILLIAMSVILLE,NY,QTR
2357,Supercenter,GERMANTOWN,MD,FULL
2358,Supercenter,ALPENA,MI,FULL
2359,Supercenter,ASHTABULA,OH,FULL
2360,Supercenter,DUNWOODY,GA,FULL
2361,Wal-Mart,NORTH CANTON,OH,HALF
2362,Supercenter,SOUTH EUCLID,OH,FULL
2365,Supercenter,MOUNT POCONO,PA,FULL
2366,Supercenter,NORTH ATTLEBORO,MA,FULL
2367,Supercenter,PINE CITY,MN,HALF
2368,Supercenter,EAST STROUDSBURG,PA,FULL
2369,Supercenter,TILTON,NH,FULL
2370,Supercenter,TROY,NY,FULL
2371,Supercenter,WALLINGFORD,CT,FULL
2373,Wal-Mart,WARWICK,RI,QTR
2385,Supercenter,AUBURN,WA,FULL
2386,Supercenter,WARE,MA,FULL
2387,Supercenter,BRANDON,FL,HALF
2388,Supercenter,PORTLAND,IN,FULL
2391,Neighborhood Market,NEW PORT RICHEY,FL,HALF
2392,Neighborhood Market,SARASOTA,FL,QTR
2393,Neighborhood Market,MOORE,OK,HALF
2394,Neighborhood Market,OKLAHOMA CITY,OK,HALF
2395,Neighborhood Market,TULSA,OK,QTR
2396,Neighborhood Market,BOYNTON BEACH,FL,QTR
2397,Neighborhood Market,MANSFIELD,TX,QTR
2398,Wal-Mart,NEWINGTON,NH,HALF
2399,Supercenter,MANCHESTER,NH,FULL
2400,Supercenter,CHILLICOTHE,OH,FULL
2401,Wal-Mart,DUARTE,CA,HALF
2402,Supercenter,ELKO,NV,FULL
2403,Supercenter,PUYALLUP,WA,FULL
2404,Supercenter,SAN ANTONIO,TX,FULL
2405,Supercenter,HAMBURG,NY,FULL
2412,Supercenter,ELLICOTT CITY,MD,FULL
2414,Neighborhood Market,CARY,NC,QTR
2417,Supercenter,PETOSKEY,MI,HALF
2418,Wal-Mart,PLACERVILLE,CA,FULL
2419,Wal-Mart,REHOBOTH BEACH,DE,QTR
2420,Supercenter,BELLE VERNON,PA,FULL
2421,Supercenter,SAINT CROIX FALLS,WI,FULL
2424,Supercenter,TICONDEROGA,NY,QTR
2425,Neighborhood Market,COLLINSVILLE,IL,QTR
2426,Supercenter,COLUMBUS,OH,FULL
2427,Supercenter,DALLAS,TX,FULL
2428,Supercenter,NEWTON,KS,FULL
2429,Supercenter,SPRINGFIELD,OH,FULL
2431,Neighborhood Market,SEARCY,AR,QTR
2432,Supercenter,LINCOLN,NE,QTR
2433,Neighborhood Market,GARLAND,TX,QTR
2434,Supercenter,IRON MOUNTAIN,MI,FULL
2435,Wal-Mart,DUNDALK,MD,FULL
2436,Supercenter,SYKESVILLE,MD,FULL
2437,Supercenter,WARRENTON,VA,FULL
2438,Supercenter,STAFFORD,VA,FULL
2439,Supercenter,BAYTOWN,TX,FULL
2440,Supercenter,SYLVA,NC,FULL
2441,Supercenter,HAMILTON,OH,QTR
2443,Supercenter,SIOUX FALLS,SD,FULL
2444,Supercenter,ONEIDA,NY,FULL
2445,Supercenter,HATFIELD,PA,FULL
2446,Supercenter,QUAKERTOWN,PA,FULL
2447,Supercenter,CINCINNATI,OH,QTR
2448,Supercenter,COTTAGE GROVE,MN,HALF
2450,Wal-Mart,BELLINGHAM,WA,FULL
2451,Neighborhood Market,ALBUQUERQUE,NM,QTR
2452,Supercenter,MILWAUKEE,WI,FULL
2453,Supercenter,FALLON,NV,FULL
2455,Supercenter,GREAT FALLS,MT,FULL
2457,Supercenter,RANCHO CORDOVA,CA,HALF
2458,Supercenter,SALINAS,CA,QTR
2460,Supercenter,SEAFORD,DE,FULL
2463,Supercenter,FRISCO,TX,FULL
2464,Supercenter,SACRAMENTO,CA,FULL
2465,Neighborhood Market,HEPHZIBAH,GA,HALF
2469,Supercenter,LONGVIEW,WA,FULL
2471,Supercenter,DUBLIN,OH,FULL
2472,Supercenter,WINSTON SALEM,NC,FULL
2473,Wal-Mart,HILO,HI,HALF
2474,Supercenter,KEYSER,WV,QTR
2475,Supercenter,CONYERS,GA,FULL
2476,Supercenter,COLLEGE PLACE,WA,FULL
2477,Supercenter,ROSEBURG,OR,HALF
2479,Supercenter,SAN DIEGO,CA,FULL
2480,Supercenter,HONESDALE,PA,FULL
2481,Supercenter,COAL TOWNSHIP,PA,FULL
2482,Supercenter,MESA,AZ,FULL
2483,Supercenter,LAS VEGAS,NV,FULL
2484,Supercenter,CLEWISTON,FL,HALF
2485,Supercenter,PONDERAY,ID,FULL
2486,Neighborhood Market,SAN JOSE,CA,QTR
2487,Neighborhood Market,CORONA,CA,HALF
2488,Neighborhood Market,DECATUR,AL,HALF
2490,Wal-Mart,ROELAND PARK,KS,QTR
2491,Supercenter,DANVILLE,IL,FULL
2492,Supercenter,PENDLETON,OR,FULL
2493,Supercenter,GRAND RAPIDS,MI,FULL
2494,Supercenter,OCEANSIDE,CA,HALF
2495,Wal-Mart,WESTMINSTER,CA,FULL
2496,Supercenter,BOONE,NC,FULL
2497,Supercenter,PHILLIPSBURG,NJ,FULL
2499,Neighborhood Market,ORLANDO,FL,QTR
2502,Supercenter,LATROBE,PA,FULL
2503,Supercenter,HACKETTSTOWN,NJ,HALF
2504,Supercenter,KINGSTON,NY,HALF
2505,Supercenter,MISSOURI CITY,TX,QTR
2506,Supercenter,RAVENNA,OH,FULL
2507,Wal-Mart,SANTA MARIA,CA,HALF
2508,Supercenter,BOISE,ID,HALF
2509,Supercenter,CHILTON,WI,FULL
2510,Supercenter,MINOCQUA,WI,HALF
2511,Supercenter,AMERICAN FORK,UT,HALF
2512,Supercenter,PHOENIX,AZ,QTR
2513,Supercenter,DAHLONEGA,GA,HALF
2514,Supercenter,POCOMOKE CITY,MD,FULL
2515,Supercenter,PHOENIX,AZ,FULL
2516,Supercenter,RENTON,WA,HALF
2518,Wal-Mart,HAMILTON,NJ,QTR
2519,Supercenter,SHREWSBURY,PA,FULL
2520,Supercenter,FREDERICKSBURG,VA,FULL
2522,Supercenter,ESCANABA,MI,FULL
2523,Wal-Mart,BREA,CA,HALF
2526,Supercenter,PORTER RANCH,CA,HALF
2527,Wal-Mart,SAN CLEMENTE,CA,QTR
2528,Supercenter,MILL HALL,PA,QTR
2529,Supercenter,VIRGINIA BEACH,VA,FULL
2530,Wal-Mart,RUTLAND,VT,HALF
2531,Wal-Mart,MOHEGAN LAKE,NY,HALF
2532,Supercenter,BELOIT,WI,FULL
2533,Supercenter,GULF BREEZE,FL,FULL
2534,Supercenter,DOTHAN,AL,FULL
2535,Supercenter,SAINT CLAIR,PA,FULL
2536,Wal-Mart,TULARE,CA,FULL
2537,Supercenter,REDDING,CA,FULL
2538,Wal-Mart,EUGENE,OR,HALF
2539,Supercenter,SPOKANE VALLEY,WA,FULL
2540,Supercenter,CLARION,PA,HALF
2541,Supercenter,ALLIANCE,OH,FULL
2542,Supercenter,OTTAWA,OH,HALF
2543,Supercenter,PITTSTON,PA,FULL
2544,Supercenter,PORTAGE,IN,FULL
2545,Supercenter,MARINETTE,WI,HALF
2546,Wal-Mart,ORANGE,CA,HALF
2547,Supercenter,MONTICELLO,NY,HALF
2548,Supercenter,SOUTH WILLIAMSON,KY,FULL
2549,Supercenter,SPOKANE,WA,FULL
2550,Supercenter,VANCOUVER,WA,FULL
2551,Wal-Mart,MOUNT AIRY,MD,FULL
2553,Wal-Mart,WINDSOR,CA,QTR
2554,Supercenter,AVONDALE,AZ,FULL
2555,Wal-Mart,NEW CASTLE,DE,QTR
2556,Wal-Mart,ARROYO GRANDE,CA,FULL
2557,Supercenter,BAKERSFIELD,CA,FULL
2559,Supercenter,STERLING HEIGHTS,MI,FULL
2560,Supercenter,BERLIN,MD,FULL
2561,Supercenter,ERIE,PA,FULL
2562,Supercenter,GOODLAND,KS,QTR
2563,Supercenter,PAOLI,IN,QTR
2564,Supercenter,LURAY,VA,QTR
2565,Supercenter,MADISON HEIGHTS,VA,FULL
2566,Supercenter,CHARLES TOWN,WV,HALF
2567,Supercenter,GRANDVILLE,MI,HALF
2568,Wal-Mart,PANORAMA CITY,CA,HALF
2571,Wal-Mart,FEDERAL WAY,WA,HALF
2574,Supercenter,CARLISLE,PA,FULL
2576,Supercenter,CROSS LANES,WV,FULL
2577,Supercenter,COCKEYSVILLE,MD,FULL
2579,Supercenter,CHADRON,NE,QTR
2580,Supercenter,CLINTON,NC,FULL
2581,Supercenter,CAMILLUS,NY,FULL
2582,Wal-Mart,CLINTON,NJ,QTR
2583,Wal-Mart,UNIONDALE,NY,FULL
2584,Supercenter,TUCKER,GA,HALF
2585,Wal-Mart,STRATFORD,CT,HALF
2586,Supercenter,CHEEKTOWAGA,NY,FULL
2587,Supercenter,CABOT,AR,FULL
2588,Supercenter,NORTH VERSAILLES,PA,FULL
2590,Neighborhood Market,HILLSBORO,OR,QTR
2591,Supercenter,PEMBROKE PINES,FL,FULL
2592,Supercenter,NORTH LAS VEGAS,NV,FULL
2593,Supercenter,LAS VEGAS,NV,HALF
2594,Wal-Mart,LYNNWOOD,WA,QTR
2595,Supercenter,MARYSVILLE,WA,FULL
2596,Supercenter,MOUNT VERNON,WA,FULL
2597,Supercenter,CRANBERRY,PA,FULL
2598,Wal-Mart,SACRAMENTO,CA,HALF
2599,Supercenter,SAN ANTONIO,TX,FULL
2600,Supercenter,CHESTERFIELD,MO,HALF
2603,Wal-Mart,GIBSONIA,PA,HALF
2604,Wal-Mart,NEWTON,NJ,FULL
2605,Supercenter,GALLIPOLIS,OH,FULL
2607,Supercenter,POLSON,MT,HALF
2608,Supercenter,MILES CITY,MT,HALF
2609,Supercenter,LAKEWOOD,CA,FULL
2610,Supercenter,LOGAN,WV,QTR
2611,Supercenter,MOUNT PLEASANT,PA,FULL
