Store ID,First Assigned Carrier,Fulfillment Type, Status, Trend,Directional Focus,Max_WM_WK_ID,Weeks on DPI,OTD* %,OTP* %,Dwell Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
1268,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,4,82.80%,87.40%,15.3,95.60%,90.50%,91.60%,59.40%
1348,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,31,82.40%,84.70%,14.4,81.80%,84.30%,91.30%,71.90%
1392,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,48,81.90%,88.90%,17.7,93.70%,88.30%,88.20%,49.40%
4065,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,29,81.70%,83.10%,16.1,95.90%,87.50%,62.20%,88.20%
3724,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,5,88.30%,88.60%,12.8,94.70%,82.60%,86.60%,92.60%
5383,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202335,6,89.90%,88.40%,12,97.00%,87.40%,88.60%,87.80%
2141,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202335,49,80.90%,87.40%,18.5,87.50%,77.10%,82.00%,78.90%
2830,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,1,85.90%,94.40%,10.9,86.80%,88.50%,83.40%,85.20%
5103,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,49,85.30%,92.90%,21.2,92.70%,92.10%,81.40%,79.90%
3475,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,23,87.80%,82.20%,14.3,93.20%,87.40%,85.70%,85.10%
4687,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202335,16,86.40%,77.60%,12,90.40%,93.90%,88.70%,77.50%
1644,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,3,89.30%,91.00%,10.9,91.40%,92.20%,89.80%,83.30%
2535,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202335,2,80.90%,79.30%,16.8,92.00%,87.00%,77.30%,67.90%
2945,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,2,82.40%,89.20%,13.3,86.80%,86.90%,81.10%,75.20%
5795,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202335,5,81.10%,86.70%,10.7,77.70%,82.40%,79.00%,84.80%
2460,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202335,1,87.50%,95.90%,17.8,89.90%,88.70%,83.10%,88.40%
