Market,Store,Store Type,Shipped Devices ,
228,2597,SUP,8,
228,2674,SUP,4,
228,2909,SUP,4,
228,3253,SUP,5,
228,3281,SUP,7,
228,3429,SUP,9,
228,3514,SUP,6,
228,5360,SUP,3,
228,5445,SUP,6,
231,1765,SUP,8,
231,1935,SUP,10,
231,2059,SUP,8,
231,2318,SUP,9,
231,2502,SUP,9,
231,2663,SUP,5,
231,2664,SUP,5,
231,3228,SUP,6,
231,5241,SUP,7,
231,5356,SUP,4,
280,1674,SUP,10,
280,1703,SUP,8,
280,2233,SUP,10,
280,2357,SUP,6,
280,2551,W/M,2,
280,2566,SUP,5,
280,2756,SUP,8,
280,2790,SUP,6,
280,4423,SUP,10,
283,1985,SUP,6,
283,5129,W/M,4,
320,1522,SUP,5,
320,1544,SUP,7,
320,1653,SUP,3,
320,1714,SUP,7,
320,2027,SUP,10,
320,2083,SUP,6,
320,2474,SUP,3,
320,2696,SUP,4,
320,2809,SUP,4,
320,2833,SUP,5,
320,2894,SUP,6,
320,3215,SUP,6,
320,4372,SUP,3,
208,1948,SUP,5,
216,1782,SUP,7,
216,2684,SUP,5,
216,2823,SUP,7,
216,2852,SUP,5,
227,1739,SUP,9,
227,2300,SUP,6,
227,2603,W/M,3,
227,3738,SUP,8,
227,3838,SUP,10,
227,4644,SUP,5,
227,5040,W/M,4,
227,5088,SUP,4,
227,5381,W/M,3,
229,1568,SUP,8,
229,1770,SUP,9,
229,1820,SUP,6,
229,1883,SUP,7,
229,1885,SUP,8,
229,2008,W/M,3,
229,2287,SUP,7,
229,2540,SUP,5,
229,3223,SUP,8,
229,4643,SUP,5,
235,2019,SUP,9,
235,2281,SUP,8,
235,2420,SUP,10,
235,2588,SUP,6,
235,2611,SUP,6,
235,4501,SUP,4,
235,5379,SUP,8,
235,5446,SUP,6,
258,545,W/M,2,
258,552,W/M,2,
258,696,W/M,2,
258,739,SUP,7,
258,1113,SUP,7,
258,1189,W/M,2,
258,1233,SUP,8,
258,1247,SUP,8,
258,1259,SUP,5,
258,1505,SUP,9,
258,1743,W/M,3,
316,1450,SUP,5,
316,2244,SUP,6,
316,2548,SUP,6,
316,2576,SUP,7,
316,2610,SUP,6,
316,2792,SUP,3,
316,2810,SUP,3,
316,2849,SUP,4,
316,4277,SUP,6,
316,5296,SUP,6,
317,1351,SUP,6,
317,1360,SUP,6,
317,1477,SUP,7,
317,1499,SUP,4,
317,2036,SUP,8,
317,2933,SUP,6,
317,4278,SUP,4,
317,5319,SUP,7,
317,6951,SUP,3,
225,1510,SUP,6,
225,1961,SUP,6,
225,2967,SUP,6,
259,591,SUP,4,
259,693,W/M,2,
259,702,SUP,6,
259,1139,SUP,5,
259,1140,SUP,6,
259,1426,SUP,7,
259,1569,SUP,4,
259,2638,SUP,5,
259,3894,SUP,6,
259,4461,SUP,3,
242,497,SUP,4,
242,526,SUP,4,
242,1053,SUP,5,
242,3294,SUP,5,
242,4450,SUP,4,
242,5417,SUP,5,
242,5418,SUP,4,
242,7290,SUP,3,
243,2968,SUP,3,
256,589,SUP,6,
256,709,SUP,8,
256,729,SUP,5,
256,1165,SUP,5,
256,1170,SUP,4,
256,1675,SUP,4,
256,4118,SUP,6,
256,6931,SUP,4,
257,665,SUP,5,
257,689,SUP,8,
257,719,SUP,8,
257,825,SUP,5,
257,1048,SUP,3,
257,1190,SUP,7,
257,1234,SUP,4,
260,493,SUP,4,
260,507,SUP,5,
260,519,SUP,4,
260,571,SUP,5,
260,584,SUP,4,
260,692,SUP,6,
260,720,SUP,5,
260,1210,SUP,6,
260,2628,SUP,6,
260,2783,SUP,4,
18,515,SUP,6,
119,477,SUP,6,
119,619,SUP,5,
119,663,SUP,8,
119,698,SUP,8,
119,1606,SUP,6,
119,3659,SUP,6,
119,3835,SUP,9,
119,5263,SUP,9,
120,1469,SUP,6,
120,3660,SUP,5,
120,5251,SUP,6,
121,366,SUP,5,
121,583,SUP,5,
121,676,SUP,5,
121,741,SUP,5,
121,1466,SUP,6,
121,4166,SUP,4,
121,4635,SUP,5,
122,672,SUP,7,
122,1194,SUP,6,
122,1318,SUP,6,
122,1319,SUP,6,
122,1320,SUP,6,
122,2065,SUP,7,
122,2932,SUP,7,
122,4223,SUP,8,
123,578,SUP,6,
123,678,SUP,6,
123,680,SUP,6,
123,685,SUP,8,
123,724,SUP,4,
123,1159,W/M,2,
123,2310,SUP,6,
123,3234,SUP,4,
123,6370,SUP,6,
124,599,SUP,8,
124,620,SUP,6,
124,690,SUP,7,
124,742,SUP,8,
124,1080,SUP,7,
124,1694,SUP,8,
124,2496,SUP,6,
124,2749,SUP,5,
124,3289,SUP,5,
124,3829,SUP,8,
124,3852,SUP,3,
485,2442,WNM,3,
485,5149,WNM,3,
485,5421,WNM,4,
485,5427,WNM,4,
485,6500,WNM,2,
494,5372,WNM,2,
494,5452,WNM,3,
566,4469,WNM,3,
566,4589,WNM,2,
566,4591,WNM,2,
566,5107,WNM,3,
566,5119,WNM,2,
566,5148,WNM,3,
566,5182,WNM,2,
507,2395,WNM,3,
507,2880,WNM,3,
507,3340,WNM,3,
507,3457,WNM,2,
507,3508,WNM,2,
507,4390,WNM,4,
507,4585,WNM,2,
507,4655,WNM,2,
507,5093,WNM,3,
507,5336,WNM,3,
507,5364,WNM,3,
507,5840,WNM,2,
507,6170,WNM,2,
507,6942,WNM,3,
533,2393,WNM,3,
533,2394,WNM,2,
533,2875,WNM,3,
533,2876,WNM,2,
533,2877,WNM,3,
533,2878,WNM,2,
533,2984,WNM,2,
533,3202,WNM,2,
533,3275,WNM,3,
533,3327,WNM,2,
533,3615,WNM,3,
533,3637,WNM,3,
533,5286,WNM,2,
533,5314,WNM,2,
533,5323,WNM,2,
533,5805,WNM,3,
533,5863,WNM,2,
533,7308,WNM,2,
492,2431,WNM,3,
492,2743,WNM,2,
492,3599,WNM,3,
492,5043,WNM,2,
492,5122,WNM,2,
492,6876,WNM,3,
534,2741,WNM,2,
534,2742,WNM,2,
534,3479,WNM,2,
534,3654,WNM,3,
534,4376,WNM,3,
534,4686,WNM,2,
534,5738,WNM,2,
534,6953,WNM,6,
537,3168,WNM,2,
537,3723,WNM,2,
537,4128,WNM,3,
537,4516,WNM,2,
537,5737,WNM,2,
537,6960,WNM,2,
537,7242,WNM,2,
537,7317,WNM,4,
538,3062,WNM,3,
538,3111,WNM,2,
538,4057,WNM,3,
538,5692,WNM,3,
538,5693,WNM,2,
538,6971,WNM,3,
538,7072,WNM,4,
538,7127,WNM,4,
406,1437,SUP,4,
238,1479,SUP,8,
238,1487,SUP,6,
238,1576,W/M,4,
238,1618,SUP,7,
238,2276,SUP,5,
238,2544,SUP,9,
238,2818,SUP,6,
238,4631,SUP,7,
246,2020,W/M,2,
275,609,SUP,6,
333,15,SUP,8,
333,32,W/M,2,
333,56,SUP,3,
333,379,SUP,6,
333,444,SUP,5,
333,837,W/M,2,
333,871,W/M,2,
333,1009,SUP,11,
333,2175,SUP,6,
333,2221,SUP,6,
333,2702,SUP,8,
333,4381,SUP,7,
335,9,SUP,7,
335,19,SUP,7,
335,30,SUP,5,
335,37,SUP,8,
335,69,SUP,11,
335,82,SUP,4,
335,95,SUP,6,
335,122,SUP,4,
335,152,SUP,7,
335,188,SUP,8,
335,337,SUP,3,
336,21,SUP,8,
336,29,SUP,9,
336,44,W/M,2,
336,65,SUP,6,
336,89,SUP,6,
336,101,SUP,7,
336,219,SUP,8,
336,354,SUP,4,
336,357,SUP,3,
336,815,SUP,5,
336,895,W/M,2,
336,5477,SUP,6,
339,60,SUP,6,
339,145,SUP,4,
339,243,SUP,8,
339,648,SUP,7,
339,1021,SUP,4,
339,1161,SUP,6,
339,1188,SUP,4,
339,1265,SUP,4,
339,2600,SUP,4,
339,2616,SUP,7,
339,5313,SUP,8,
339,5927,SUP,4,
340,99,SUP,7,
340,172,SUP,6,
340,295,SUP,6,
340,313,SUP,7,
340,805,SUP,8,
340,1177,SUP,7,
340,1514,SUP,10,
340,2213,SUP,7,
340,2694,SUP,6,
340,3061,SUP,5,
340,5150,SUP,4,
357,14,SUP,8,
357,27,SUP,3,
357,46,SUP,6,
357,78,SUP,5,
357,86,SUP,8,
357,88,SUP,3,
357,138,SUP,7,
357,166,SUP,3,
357,173,SUP,4,
357,179,SUP,6,
357,250,SUP,4,
357,845,W/M,2,
359,25,SUP,7,
359,40,SUP,6,
359,51,SUP,8,
359,80,SUP,5,
359,159,SUP,6,
359,189,SUP,6,
359,203,SUP,3,
359,363,SUP,4,
359,451,SUP,5,
359,783,W/M,2,
359,820,SUP,4,
360,109,SUP,4,
360,135,SUP,4,
360,195,SUP,6,
360,234,SUP,7,
360,325,SUP,4,
360,560,SUP,7,
360,801,SUP,4,
360,834,SUP,3,
360,1120,SUP,6,
360,2857,SUP,6,
360,2994,SUP,6,
361,20,SUP,4,
361,61,SUP,8,
361,96,SUP,7,
361,184,SUP,8,
361,319,SUP,6,
361,326,W/M,2,
361,573,SUP,7,
361,1014,SUP,6,
361,1094,SUP,4,
361,2856,SUP,5,
361,4553,SUP,6,
361,4590,SUP,6,
362,2955,SUP,7,
254,1263,SUP,7,
254,1341,SUP,9,
254,1676,SUP,6,
254,5728,SUP,8,
580,566,SUP,6,
580,1783,SUP,6,
196,2434,SUP,9,
436,5444,SUP,4,
47,38,SUP,4,
47,49,SUP,3,
47,117,W/M,2,
47,468,SUP,6,
344,108,SUP,5,
344,132,SUP,4,
344,134,SUP,6,
344,150,SUP,6,
344,178,SUP,2,
344,221,SUP,6,
344,227,SUP,5,
344,392,SUP,4,
344,499,SUP,9,
344,564,SUP,7,
344,622,SUP,11,
345,41,SUP,9,
345,136,W/M,2,
345,168,SUP,7,
345,207,SUP,2,
345,246,SUP,5,
345,576,SUP,5,
345,823,SUP,6,
345,838,SUP,6,
345,3055,SUP,6,
347,10,SUP,11,
347,12,SUP,8,
347,22,SUP,5,
347,28,SUP,6,
347,50,SUP,3,
347,63,SUP,4,
347,81,SUP,3,
347,90,SUP,6,
347,130,SUP,7,
347,374,SUP,6,
349,113,SUP,7,
349,162,SUP,3,
349,269,SUP,7,
349,479,SUP,5,
349,607,W/M,2,
349,893,W/M,2,
349,1116,SUP,6,
349,5071,SUP,8,
350,129,SUP,6,
350,151,SUP,8,
350,225,SUP,3,
350,232,W/M,2,
350,975,SUP,5,
350,1043,SUP,4,
350,1295,SUP,3,
351,31,SUP,7,
351,47,SUP,6,
351,103,SUP,8,
351,121,SUP,6,
351,123,SUP,4,
351,210,W/M,2,
351,231,SUP,8,
351,247,W/M,2,
351,276,SUP,3,
351,340,SUP,5,
352,137,SUP,7,
352,360,SUP,4,
352,387,SUP,3,
352,389,SUP,8,
352,1626,SUP,7,
352,2803,SUP,7,
352,2804,SUP,7,
352,3430,SUP,5,
352,4195,SUP,8,
352,4241,SUP,6,
353,139,SUP,4,
353,212,SUP,7,
353,277,SUP,9,
353,517,SUP,8,
353,544,SUP,8,
353,743,SUP,6,
353,1056,SUP,8,
353,2734,SUP,7,
353,7294,SUP,6,
353,7326,SUP,6,
356,73,SUP,6,
356,324,SUP,3,
356,472,SUP,9,
356,894,SUP,6,
356,992,SUP,7,
356,1597,SUP,10,
356,4615,SUP,8,
356,4637,SUP,8,
144,175,SUP,6,
144,1248,SUP,5,
144,5196,SUP,12,
145,93,SUP,5,
145,94,SUP,5,
145,466,SUP,4,
145,950,SUP,6,
145,1561,SUP,3,
145,2322,SUP,5,
145,4533,SUP,3,
145,6807,SUP,5,
146,64,SUP,3,
146,97,SUP,3,
146,104,SUP,5,
146,107,SUP,6,
146,120,SUP,4,
146,177,SUP,5,
146,335,SUP,6,
146,675,SUP,6,
146,677,SUP,5,
147,161,SUP,4,
147,192,SUP,8,
147,218,SUP,4,
147,238,SUP,3,
147,268,SUP,6,
147,393,SUP,7,
147,683,SUP,5,
147,684,SUP,6,
147,738,SUP,4,
147,1115,SUP,3,
329,36,SUP,7,
329,45,SUP,7,
329,62,SUP,3,
329,68,SUP,3,
329,70,SUP,5,
329,74,SUP,2,
329,91,SUP,3,
329,128,SUP,5,
329,190,SUP,4,
329,229,SUP,3,
329,453,W/M,2,
5,314,SUP,6,
119,1089,SUP,6,
119,4226,SUP,4,
121,687,SUP,8,
121,1467,SUP,3,
149,264,SUP,5,
149,304,SUP,8,
149,390,SUP,4,
149,673,SUP,8,
149,695,SUP,4,
149,1075,SUP,5,
149,1226,SUP,4,
149,3137,SUP,5,
149,3495,SUP,8,
149,4435,SUP,5,
149,4483,SUP,8,
151,406,SUP,6,
151,416,SUP,7,
151,656,SUP,5,
151,667,SUP,6,
151,682,SUP,6,
151,735,SUP,6,
151,737,SUP,5,
151,3017,SUP,6,
151,5057,SUP,6,
151,7020,SUP,5,
152,308,SUP,5,
152,568,SUP,4,
152,587,SUP,6,
152,657,SUP,7,
152,668,SUP,7,
152,671,SUP,6,
152,674,SUP,8,
152,879,SUP,5,
152,1376,SUP,8,
152,4414,SUP,4,
152,5175,SUP,9,
153,272,SUP,6,
153,659,SUP,7,
153,688,SUP,6,
153,710,SUP,5,
153,3717,SUP,5,
153,4482,SUP,8,
153,5058,SUP,4,
153,5616,SUP,6,
321,16,SUP,7,
321,55,SUP,5,
321,66,SUP,6,
321,67,SUP,5,
321,125,SUP,8,
321,141,SUP,5,
321,209,W/M,2,
321,230,W/M,2,
321,279,SUP,3,
321,358,SUP,6,
321,388,SUP,6,
321,3231,SUP,6,
322,2,SUP,10,
322,54,SUP,5,
322,76,SUP,4,
322,144,SUP,6,
322,359,SUP,9,
322,373,SUP,3,
322,914,SUP,4,
323,1,SUP,8,
323,4,SUP,6,
323,5260,SUP,7,
323,5261,SUP,9,
324,85,SUP,9,
324,124,SUP,6,
324,126,SUP,5,
324,3230,SUP,6,
324,4460,SUP,7,
324,5244,SUP,6,
324,5706,SUP,6,
325,33,SUP,3,
325,52,SUP,6,
325,58,SUP,9,
325,127,SUP,5,
325,133,SUP,3,
325,261,SUP,7,
325,296,SUP,4,
325,318,SUP,5,
325,336,SUP,5,
325,1065,SUP,4,
325,5433,SUP,4,
326,5,SUP,7,
326,7,SUP,8,
326,8,SUP,4,
326,24,SUP,6,
326,169,SUP,4,
326,1105,SUP,6,
326,2575,SUP,8,
326,2587,SUP,8,
326,4168,SUP,8,
327,83,SUP,4,
327,102,SUP,3,
327,167,SUP,4,
327,171,SUP,4,
327,289,W/M,2,
327,339,W/M,2,
327,348,SUP,4,
327,530,SUP,7,
327,714,SUP,2,
327,3331,SUP,5,
328,11,SUP,9,
328,18,SUP,4,
328,57,W/M,2,
328,71,SUP,4,
328,119,SUP,7,
328,157,SUP,9,
328,160,SUP,4,
328,281,SUP,3,
328,788,SUP,3,
328,1114,SUP,3,
328,1147,SUP,3,
334,13,SUP,6,
334,17,SUP,9,
334,34,SUP,5,
334,48,SUP,4,
334,59,SUP,6,
334,92,SUP,4,
334,267,SUP,6,
334,338,SUP,2,
334,888,SUP,5,
334,7249,SUP,2,
485,998,WNM,3,
485,2425,WNM,3,
485,3110,WNM,4,
485,4198,WNM,2,
485,5207,WNM,3,
485,5308,WNM,2,
485,6172,WNM,2,
491,3152,WNM,2,
491,3153,WNM,4,
491,3154,WNM,3,
491,3155,WNM,2,
491,3172,WNM,3,
491,3173,WNM,3,
491,4138,WNM,3,
491,4139,WNM,3,
491,4625,WNM,2,
491,4626,WNM,3,
491,5855,WNM,2,
491,5990,WNM,2,
491,5991,WNM,2,
491,6585,WNM,3,
541,3727,WNM,3,
541,3736,WNM,4,
541,4048,WNM,3,
541,4659,WNM,2,
541,5125,WNM,2,
541,5310,WNM,3,
541,5327,WNM,2,
541,5328,WNM,2,
541,5773,WNM,3,
541,7233,WNM,2,
541,7241,WNM,2,
541,7262,WNM,2,
542,2919,WNM,2,
542,2940,WNM,4,
542,3743,WNM,2,
542,3745,WNM,3,
542,3746,WNM,2,
542,3752,WNM,4,
542,4577,WNM,2,
542,5204,WNM,3,
543,3042,WNM,4,
543,3703,WNM,3,
543,5081,WNM,4,
543,5102,WNM,3,
543,5464,WNM,3,
543,5722,WNM,2,
543,5774,WNM,3,
543,5832,WNM,3,
543,6577,WNM,4,
543,6588,WNM,2,
543,7099,WNM,2,
562,6583,WNM,2,
562,6590,WNM,4,
406,369,SUP,3,
406,370,SUP,2,
406,372,SUP,5,
406,419,SUP,3,
406,592,SUP,6,
406,652,SUP,6,
406,664,SUP,6,
406,770,SUP,5,
406,799,SUP,4,
406,978,SUP,3,
406,1214,SUP,2,
407,35,SUP,8,
407,43,SUP,4,
407,341,SUP,3,
407,418,SUP,2,
407,557,SUP,5,
407,558,SUP,6,
407,993,SUP,5,
407,1282,SUP,3,
407,2784,SUP,5,
407,4209,SUP,3,
407,4322,SUP,2,
411,26,SUP,7,
411,342,SUP,3,
411,378,SUP,2,
411,484,SUP,7,
411,1054,SUP,5,
411,1802,SUP,6,
411,2131,SUP,6,
411,5219,SUP,5,
411,5441,SUP,6,
411,6392,SUP,4,
427,1534,SUP,6,
427,1565,SUP,8,
427,1581,SUP,4,
427,1636,SUP,7,
427,1649,SUP,5,
427,1695,SUP,3,
427,2033,SUP,6,
427,3648,SUP,8,
427,3875,SUP,4,
427,4352,SUP,5,
427,4569,SUP,3,
429,598,SUP,6,
429,637,SUP,5,
429,790,SUP,5,
429,1326,SUP,6,
429,1460,SUP,8,
429,1585,SUP,9,
429,3395,SUP,7,
430,1483,SUP,4,
430,1500,SUP,6,
430,1520,SUP,4,
430,1535,SUP,4,
430,1538,SUP,6,
430,1685,SUP,4,
430,2443,SUP,9,
430,2990,SUP,5,
430,3237,SUP,6,
430,3734,SUP,4,
430,3853,SUP,3,
430,4865,SUP,7,
432,776,SUP,8,
432,1637,SUP,6,
432,3151,SUP,5,
432,3267,SUP,9,
432,4358,SUP,5,
432,4568,SUP,4,
432,5141,SUP,9,
432,5361,SUP,7,
433,350,SUP,4,
433,645,SUP,8,
433,774,SUP,6,
433,885,SUP,4,
433,1671,SUP,8,
433,1943,SUP,6,
433,2432,SUP,7,
433,2847,SUP,6,
433,3278,SUP,7,
433,3823,SUP,8,
433,4600,SUP,6,
412,1545,SUP,6,
412,5806,SUP,5,
426,1332,SUP,5,
238,2817,SUP,5,
262,844,SUP,8,
262,852,SUP,7,
262,1003,SUP,8,
262,1307,SUP,6,
262,1386,SUP,6,
262,1548,SUP,4,
262,2956,SUP,10,
262,4323,SUP,5,
262,4699,SUP,4,
264,786,SUP,6,
264,1420,SUP,6,
264,1553,SUP,6,
264,1814,SUP,6,
264,1848,SUP,6,
264,1898,SUP,5,
264,4405,SUP,5,
264,5352,SUP,6,
264,5442,SUP,4,
265,1401,SUP,6,
265,1596,SUP,5,
265,1779,W/M,3,
265,2215,SUP,6,
265,3400,SUP,8,
265,3790,SUP,6,
265,4286,SUP,7,
265,4531,SUP,7,
266,1256,SUP,8,
266,1497,SUP,5,
266,1556,SUP,7,
266,3601,SUP,6,
266,4049,SUP,6,
266,4529,SUP,6,
266,5486,SUP,5,
266,5965,SUP,5,
267,1933,W/M,3,
267,1998,SUP,7,
267,2204,SUP,5,
267,2816,W/M,4,
267,3725,SUP,6,
267,5402,SUP,6,
267,5617,SUP,6,
268,1681,SUP,7,
268,1737,SUP,5,
268,1892,SUP,6,
268,1897,SUP,5,
268,1938,SUP,5,
268,2815,W/M,3,
268,3004,SUP,8,
268,5485,SUP,5,
269,1228,SUP,8,
269,1404,SUP,6,
269,1489,W/M,3,
269,1668,SUP,6,
269,1735,SUP,6,
269,3891,SUP,5,
269,3893,SUP,6,
269,5199,SUP,6,
269,5276,W/M,3,
270,1211,SUP,3,
270,1377,SUP,10,
270,1413,SUP,10,
270,1531,SUP,5,
270,3434,SUP,7,
270,3597,SUP,7,
270,4641,SUP,8,
270,5060,SUP,7,
273,254,SUP,4,
273,422,SUP,6,
273,481,SUP,7,
273,550,SUP,4,
273,612,SUP,5,
273,798,SUP,3,
273,1093,SUP,4,
273,1734,SUP,6,
273,2491,SUP,6,
273,2934,SUP,4,
273,3255,SUP,5,
273,5403,SUP,8,
275,200,SUP,6,
275,334,SUP,4,
275,343,SUP,6,
275,480,W/M,2,
275,1451,SUP,3,
275,1454,SUP,7,
275,1602,SUP,6,
275,1690,SUP,8,
275,2728,SUP,7,
275,3210,SUP,7,
275,3602,SUP,6,
278,197,SUP,7,
278,199,SUP,5,
278,603,SUP,5,
278,1028,SUP,6,
278,1125,SUP,7,
278,1323,W/M,3,
278,1421,SUP,6,
278,1713,W/M,2,
278,3459,SUP,6,
278,3460,SUP,5,
278,5157,SUP,5,
279,633,SUP,4,
279,636,SUP,5,
279,775,SUP,8,
279,792,W/M,2,
279,796,SUP,6,
279,830,W/M,2,
279,891,SUP,7,
279,957,W/M,2,
279,2231,SUP,7,
279,4511,SUP,6,
279,5399,SUP,6,
272,198,SUP,5,
272,213,SUP,6,
272,224,SUP,6,
272,317,SUP,5,
272,435,SUP,4,
272,436,SUP,5,
272,454,SUP,3,
272,506,SUP,3,
272,936,SUP,6,
272,1395,SUP,6,
272,4259,SUP,2,
341,201,SUP,7,
341,253,SUP,6,
341,256,SUP,8,
341,328,SUP,5,
341,361,SUP,8,
341,1071,SUP,8,
341,1418,SUP,6,
341,1761,SUP,6,
341,4695,SUP,6,
362,486,SUP,5,
362,577,SUP,10,
362,1151,SUP,7,
362,1599,SUP,5,
362,1691,W/M,3,
362,2490,W/M,3,
362,2855,SUP,6,
362,3273,SUP,6,
362,4475,SUP,7,
362,4611,SUP,6,
271,196,SUP,5,
271,216,SUP,6,
271,222,SUP,4,
271,233,SUP,3,
271,237,SUP,6,
271,252,SUP,6,
271,262,SUP,4,
271,302,SUP,5,
271,352,W/M,2,
271,596,W/M,2,
271,833,SUP,4,
263,933,SUP,4,
263,1490,SUP,6,
263,1740,SUP,7,
263,1955,SUP,8,
263,3837,SUP,8,
263,5044,SUP,3,
263,5398,SUP,4,
66,331,SUP,7,
66,469,SUP,5,
66,521,SUP,4,
66,1204,SUP,6,
125,553,SUP,8,
125,909,SUP,4,
125,912,SUP,4,
125,1163,SUP,7,
125,2665,SUP,6,
125,2706,SUP,6,
125,3167,SUP,3,
125,5022,SUP,6,
128,489,SUP,7,
128,541,SUP,9,
128,803,SUP,4,
128,911,SUP,7,
128,989,SUP,5,
128,1342,SUP,6,
128,1353,SUP,6,
128,3616,SUP,4,
128,4129,SUP,6,
129,311,W/M,2,
129,485,SUP,3,
129,502,SUP,4,
129,540,SUP,5,
129,542,SUP,5,
129,761,SUP,5,
129,961,SUP,5,
129,1016,SUP,6,
129,2913,SUP,5,
129,3483,SUP,4,
130,428,SUP,4,
130,532,SUP,7,
130,839,SUP,4,
130,935,SUP,6,
130,1102,SUP,4,
130,1206,SUP,5,
130,1266,SUP,6,
130,4683,SUP,4,
131,401,SUP,2,
131,1136,SUP,4,
131,1196,SUP,3,
131,2132,SUP,5,
131,2822,SUP,7,
131,3288,SUP,5,
131,4679,SUP,6,
131,5056,SUP,4,
132,309,SUP,5,
132,310,SUP,5,
132,386,SUP,6,
132,402,SUP,6,
132,415,SUP,6,
132,531,SUP,7,
132,533,SUP,5,
132,543,SUP,4,
132,2938,SUP,7,
132,7301,SUP,6,
134,75,SUP,5,
134,170,SUP,4,
134,312,SUP,4,
134,405,SUP,6,
134,498,SUP,4,
134,505,SUP,6,
134,539,SUP,4,
134,773,SUP,6,
134,1107,SUP,4,
134,1128,SUP,3,
134,4295,SUP,4,
141,1106,SUP,4,
409,186,SUP,4,
409,346,SUP,4,
409,794,SUP,7,
409,1099,SUP,5,
409,1221,SUP,7,
409,1507,SUP,6,
409,2428,SUP,6,
409,3103,SUP,4,
409,3283,SUP,8,
409,3492,SUP,6,
409,4321,SUP,6,
410,39,SUP,4,
410,42,SUP,4,
410,72,SUP,6,
410,111,SUP,4,
410,242,SUP,4,
410,368,SUP,5,
410,382,SUP,6,
410,1187,SUP,3,
410,2893,SUP,5,
410,5307,SUP,6,
127,87,SUP,6,
127,116,W/M,2,
127,278,SUP,6,
127,323,SUP,2,
127,376,SUP,6,
127,448,SUP,4,
127,450,SUP,5,
127,876,SUP,3,
127,1169,SUP,2,
127,3868,SUP,6,
127,6932,SUP,5,
135,23,SUP,4,
135,98,SUP,3,
135,149,SUP,2,
135,244,SUP,4,
135,307,SUP,5,
135,976,SUP,3,
135,1108,SUP,4,
135,1109,SUP,2,
135,1110,SUP,2,
135,1193,SUP,5,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
,,,,
