WeekNumber,STORE_NBR ,ITEM1_DESC,ITEM_NBR3,TY_Projection,LY_UNITS,LLY_UNITS
2,6964,24CT CPCK ASRT BCRM,9873326,3,2,14
2,1364,6CT WHITE CUPCAKES,568472602,5,4,3
2,2066,12CT WHITE CUPCAKES,9804080,14,11,10
2,4521,12CT ASRT CUPCAKES,9809315,88,73,23
2,4511,12CT WHITE CUPCAKES,9804080,8,6,14
2,2502,12CT WHITE CUPCAKES,9804080,0,0,16
2,5246,12CT WHITE CUPCAKES,9804080,5,4,2
2,3502,12CT ASRT CUPCAKES,9809315,59,49,128
2,28,6CT WHITE CUPCAKES,568472602,10,8,11
2,1447,12CT ASRT CUPCAKES,9809315,110,91,68
2,5416,12CT WHITE CUPCAKES,9804080,23,19,29
2,5632,12CT ASRT CUPCAKES,9809315,56,46,135
2,1177,6CT WHITE CUPCAKES,568472602,0,0,3
2,105,24CT CPCK ASRT BCRM,9873326,30,25,18
2,1317,24CT CPCK ASRT BCRM,9873326,6,5,6
2,4162,12CT ASRT CUPCAKES,9809315,6,5,39
2,789,12CT WHITE CUPCAKES,9804080,0,0,15
2,2850,12CT ASRT CUPCAKES,9809315,26,21,24
2,2030,6CT ASRT CUPCAKES,568472664,0,0,7
2,809,12CT ASRT CUPCAKES,9809315,27,22,31
2,785,6CT ASRT CUPCAKES,568472664,3,2,2
2,3371,6CT ASRT CUPCAKES,568472664,6,5,5
2,2703,6CT ASRT CUPCAKES,568472664,40,33,16
2,540,12CT ASRT CUPCAKES,9809315,29,24,71
2,400,12CT ASRT CUPCAKES,9809315,30,25,20
2,4594,12CT ASRT CUPCAKES,9809315,10,8,18
2,370,12CT WHITE CUPCAKES,9804080,9,7,9
2,1638,24CT CPCK ASRT BCRM,9873326,6,5,6
2,1947,12CT WHITE CUPCAKES,9804080,2,1,7
2,1571,12CT ASRT CUPCAKES,9809315,21,17,61
2,3429,12CT ASRT CUPCAKES,9809315,10,8,8
2,1293,6CT WHITE CUPCAKES,568472602,14,11,15
2,1418,6CT ASRT CUPCAKES,568472664,16,13,20
2,1276,12CT WHITE CUPCAKES,9804080,8,6,4
2,48,12CT WHITE CUPCAKES,9804080,0,0,9
2,3597,12CT ASRT CUPCAKES,9809315,69,57,51
2,1466,12CT WHITE CUPCAKES,9804080,22,18,10
2,1656,12CT ASRT CUPCAKES,9809315,16,13,18
2,3471,6CT ASRT CUPCAKES,568472664,42,35,61
2,2098,12CT WHITE CUPCAKES,9804080,14,11,13
2,2494,12CT WHITE CUPCAKES,9804080,6,5,3
2,563,12CT ASRT CUPCAKES,9809315,89,74,90
2,297,6CT ASRT CUPCAKES,568472664,3,2,10
2,6964,12CT ASRT CUPCAKES,9809315,58,48,46
2,5296,12CT ASRT CUPCAKES,9809315,74,61,70
2,2016,12CT ASRT CUPCAKES,9809315,27,22,17
2,1354,24CT CPCK ASRT BCRM,9873326,0,0,33
2,5196,12CT WHITE CUPCAKES,9804080,0,0,46
2,2448,12CT CHOC CUPCAKES,9804094,3,2,4
2,2771,12CT ASRT CUPCAKES,9809315,36,30,46
2,1496,24CT CPCK ASRT BCRM,9873326,11,9,19
2,886,12CT ASRT CUPCAKES,9809315,10,8,12
2,1913,12CT ASRT CUPCAKES,9809315,23,19,28
2,22,12CT ASRT CUPCAKES,9809315,0,0,38
2,1006,6CT WHITE CUPCAKES,568472602,2,1,28
2,2844,12CT CHOC CUPCAKES,9804094,10,8,4
2,177,6CT ASRT CUPCAKES,568472664,27,22,23
2,1219,12CT WHITE CUPCAKES,9804080,0,0,5
2,1426,24CT CPCK ASRT BCRM,9873326,29,24,27
2,2894,6CT ASRT CUPCAKES,568472664,11,9,5
2,4101,6CT ASRT CUPCAKES,568472664,21,17,13
2,381,12CT CHOC CUPCAKES,9804094,0,0,11
2,1003,12CT ASRT CUPCAKES,9809315,18,15,32
2,2069,12CT ASRT CUPCAKES,9809315,35,29,19
2,4569,12CT WHITE CUPCAKES,9804080,0,0,8
2,96,12CT ASRT CUPCAKES,9809315,153,127,41
2,3640,24CT CPCK ASRT BCRM,9873326,11,9,29
2,548,12CT WHITE CUPCAKES,9804080,8,6,12
2,3394,6CT ASRT CUPCAKES,568472664,20,16,9
2,108,12CT WHITE CUPCAKES,9804080,8,6,9
2,1128,24CT CPCK ASRT BCRM,9873326,5,4,22
2,4252,6CT WHITE CUPCAKES,568472602,8,6,7
2,1603,24CT CPCK ASRT BCRM,9873326,0,0,4
2,866,6CT ASRT CUPCAKES,568472664,6,5,7
2,2071,12CT ASRT CUPCAKES,9809315,64,53,66
2,1886,12CT WHITE CUPCAKES,9804080,8,6,10
2,1087,6CT ASRT CUPCAKES,568472664,0,0,6
2,816,12CT ASRT CUPCAKES,9809315,88,73,36
2,1496,6CT ASRT CUPCAKES,568472664,0,0,15
2,3658,6CT ASRT CUPCAKES,568472664,9,7,13
2,483,6CT WHITE CUPCAKES,568472602,18,15,16
2,3581,6CT ASRT CUPCAKES,568472664,10,8,15
2,4644,6CT WHITE CUPCAKES,568472602,9,7,9
2,2255,24CT CPCK ASRT BCRM,9873326,8,6,15
2,1230,24CT CPCK ASRT BCRM,9873326,2,1,6
2,777,6CT ASRT CUPCAKES,568472664,0,0,13
2,5343,6CT ASRT CUPCAKES,568472664,20,16,13
2,423,12CT ASRT CUPCAKES,9809315,78,65,60
2,2566,24CT CPCK ASRT BCRM,9873326,9,7,5
2,5461,6CT ASRT CUPCAKES,568472664,6,5,10
2,3350,6CT ASRT CUPCAKES,568472664,8,6,8
2,5768,24CT CPCK ASRT BCRM,9873326,5,4,8
2,4285,6CT WHITE CUPCAKES,568472602,21,17,15
2,1302,12CT WHITE CUPCAKES,9804080,12,10,15
2,2404,12CT WHITE CUPCAKES,9804080,3,2,2
2,140,12CT WHITE CUPCAKES,9804080,14,11,15
2,363,6CT ASRT CUPCAKES,568472664,15,12,8
2,5707,24CT CPCK ASRT BCRM,9873326,2,1,13
2,7185,12CT CHOC CUPCAKES,9804094,3,2,5
2,251,12CT WHITE CUPCAKES,9804080,2,1,5
2,2095,12CT WHITE CUPCAKES,9804080,0,0,6
2,2255,6CT ASRT CUPCAKES,568472664,2,1,6
2,4638,12CT ASRT CUPCAKES,9809315,39,32,22
2,1762,12CT ASRT CUPCAKES,9809315,24,20,14
2,1453,12CT ASRT CUPCAKES,9809315,27,22,76
2,3633,6CT ASRT CUPCAKES,568472664,16,13,18
2,1030,24CT CPCK ASRT BCRM,9873326,22,18,16
2,1463,24CT CPCK ASRT BCRM,9873326,15,12,17
2,1263,12CT WHITE CUPCAKES,9804080,18,15,19
2,1835,12CT ASRT CUPCAKES,9809315,44,36,17
2,4162,6CT WHITE CUPCAKES,568472602,8,6,4
2,5728,12CT ASRT CUPCAKES,9809315,87,72,102
2,2259,12CT ASRT CUPCAKES,9809315,17,14,45
2,1668,12CT ASRT CUPCAKES,9809315,27,22,22
2,5156,24CT CPCK ASRT BCRM,9873326,11,9,14
2,3295,12CT WHITE CUPCAKES,9804080,8,6,15
2,199,6CT ASRT CUPCAKES,568472664,11,9,16
2,5092,24CT CPCK ASRT BCRM,9873326,17,14,14
2,3511,12CT ASRT CUPCAKES,9809315,11,9,3
2,5160,12CT ASRT CUPCAKES,9809315,20,16,31
2,2948,12CT ASRT CUPCAKES,9809315,28,23,35
2,796,6CT ASRT CUPCAKES,568472664,15,12,11
2,5713,12CT ASRT CUPCAKES,9809315,29,24,59
2,1289,12CT ASRT CUPCAKES,9809315,48,40,68
2,2712,12CT ASRT CUPCAKES,9809315,32,26,18
2,1603,6CT ASRT CUPCAKES,568472664,11,9,9
2,2668,6CT ASRT CUPCAKES,568472664,3,2,1
2,1165,12CT ASRT CUPCAKES,9809315,63,52,25
2,884,12CT ASRT CUPCAKES,9809315,15,12,12
2,1062,12CT ASRT CUPCAKES,9809315,44,36,58
2,1633,12CT ASRT CUPCAKES,9809315,50,41,40
2,2127,24CT CPCK ASRT BCRM,9873326,11,9,5
2,2386,6CT ASRT CUPCAKES,568472664,6,5,18
2,35,12CT ASRT CUPCAKES,9809315,39,32,61
2,267,6CT ASRT CUPCAKES,568472664,14,11,16
2,758,6CT WHITE CUPCAKES,568472602,9,7,20
2,5929,12CT WHITE CUPCAKES,9804080,6,5,3
2,5370,12CT WHITE CUPCAKES,9804080,4,3,3
2,2237,12CT CHOC CUPCAKES,9804094,15,12,44
2,976,24CT CPCK ASRT BCRM,9873326,10,8,19
2,2037,6CT ASRT CUPCAKES,568472664,0,0,4
2,484,6CT ASRT CUPCAKES,568472664,0,0,10
2,576,12CT ASRT CUPCAKES,9809315,71,59,79
2,1080,24CT CPCK ASRT BCRM,9873326,5,4,4
2,2615,12CT ASRT CUPCAKES,9809315,65,54,85
2,272,6CT ASRT CUPCAKES,568472664,0,0,4
2,1424,12CT ASRT CUPCAKES,9809315,3,2,27
2,2921,12CT ASRT CUPCAKES,9809315,2,1,10
2,1571,6CT WHITE CUPCAKES,568472602,4,3,17
2,1939,6CT ASRT CUPCAKES,568472664,14,11,5
2,2665,24CT CPCK ASRT BCRM,9873326,18,15,13
2,3488,12CT ASRT CUPCAKES,9809315,32,26,31
2,1538,12CT WHITE CUPCAKES,9804080,5,4,16
2,821,12CT ASRT CUPCAKES,9809315,24,20,53
2,2857,12CT CHOC CUPCAKES,9804094,3,2,5
2,2117,6CT WHITE CUPCAKES,568472602,0,0,12
2,5030,6CT WHITE CUPCAKES,568472602,10,8,6
2,362,6CT ASRT CUPCAKES,568472664,23,19,34
2,3188,24CT CPCK ASRT BCRM,9873326,15,12,16
2,1023,24CT CPCK ASRT BCRM,9873326,17,14,15
2,1117,24CT CPCK ASRT BCRM,9873326,0,0,10
2,5396,12CT WHITE CUPCAKES,9804080,8,6,2
2,882,6CT WHITE CUPCAKES,568472602,4,3,7
2,2817,6CT ASRT CUPCAKES,568472664,10,8,25
2,5342,12CT ASRT CUPCAKES,9809315,112,93,41
2,905,24CT CPCK ASRT BCRM,9873326,6,5,4
2,392,12CT ASRT CUPCAKES,9809315,51,42,57
2,743,24CT CPCK ASRT BCRM,9873326,2,1,20
2,5992,12CT WHITE CUPCAKES,9804080,8,6,3
2,5930,6CT ASRT CUPCAKES,568472664,4,3,14
2,2016,6CT ASRT CUPCAKES,568472664,4,3,2
2,690,6CT ASRT CUPCAKES,568472664,38,31,26
2,219,12CT WHITE CUPCAKES,9804080,12,10,13
2,403,6CT ASRT CUPCAKES,568472664,15,12,15
2,172,12CT ASRT CUPCAKES,9809315,89,74,73
2,2505,12CT ASRT CUPCAKES,9809315,6,5,108
2,2543,6CT WHITE CUPCAKES,568472602,15,12,14
2,1667,12CT ASRT CUPCAKES,9809315,29,24,41
2,4232,12CT ASRT CUPCAKES,9809315,82,68,40
2,786,12CT ASRT CUPCAKES,9809315,65,54,50
2,610,6CT ASRT CUPCAKES,568472664,6,5,13
2,1835,12CT WHITE CUPCAKES,9804080,23,19,22
2,95,12CT ASRT CUPCAKES,9809315,153,127,32
2,505,24CT CPCK ASRT BCRM,9873326,33,27,28
2,1747,6CT ASRT CUPCAKES,568472664,0,0,5
2,2894,24CT CPCK ASRT BCRM,9873326,9,7,9
2,1773,24CT CPCK ASRT BCRM,9873326,29,24,13
2,1212,6CT ASRT CUPCAKES,568472664,0,0,28
2,3273,6CT ASRT CUPCAKES,568472664,0,0,10
2,16,12CT ASRT CUPCAKES,9809315,68,56,16
2,5477,12CT ASRT CUPCAKES,9809315,39,32,20
2,5787,12CT ASRT CUPCAKES,9809315,34,28,25
2,137,6CT ASRT CUPCAKES,568472664,12,10,12
2,1463,12CT ASRT CUPCAKES,9809315,15,12,83
2,1797,6CT WHITE CUPCAKES,568472602,8,6,7
2,1347,12CT ASRT CUPCAKES,9809315,54,45,14
2,4274,12CT WHITE CUPCAKES,9804080,10,8,11
2,2630,24CT CPCK ASRT BCRM,9873326,9,7,23
2,4374,12CT ASRT CUPCAKES,9809315,33,27,35
2,375,24CT CPCK ASRT BCRM,9873326,14,11,10
2,1956,12CT ASRT CUPCAKES,9809315,22,18,55
2,579,12CT ASRT CUPCAKES,9809315,38,31,40
2,267,12CT ASRT CUPCAKES,9809315,129,107,43
2,4601,6CT ASRT CUPCAKES,568472664,0,0,106
2,515,12CT WHITE CUPCAKES,9804080,20,16,6
2,1210,12CT ASRT CUPCAKES,9809315,20,16,32
2,1731,24CT CPCK ASRT BCRM,9873326,12,10,9
2,1065,12CT ASRT CUPCAKES,9809315,107,89,80
2,2275,6CT ASRT CUPCAKES,568472664,5,4,16
2,3192,24CT CPCK ASRT BCRM,9873326,22,18,17
2,5881,6CT ASRT CUPCAKES,568472664,16,13,63
2,1883,24CT CPCK ASRT BCRM,9873326,6,5,12
2,3400,12CT ASRT CUPCAKES,9809315,26,21,11
2,1638,12CT ASRT CUPCAKES,9809315,0,0,19
2,2932,12CT CHOC CUPCAKES,9804094,4,3,6
2,332,12CT ASRT CUPCAKES,9809315,0,0,11
2,3417,12CT ASRT CUPCAKES,9809315,11,9,20
2,1597,6CT ASRT CUPCAKES,568472664,96,80,36
2,939,12CT ASRT CUPCAKES,9809315,46,38,98
2,5956,6CT ASRT CUPCAKES,568472664,0,0,18
2,4404,12CT ASRT CUPCAKES,9809315,40,33,71
2,3469,6CT ASRT CUPCAKES,568472664,29,24,46
2,3597,12CT CHOC CUPCAKES,9804094,0,0,9
2,2713,24CT CPCK ASRT BCRM,9873326,9,7,7
2,1934,12CT WHITE CUPCAKES,9804080,2,1,7
2,1640,12CT CHOC CUPCAKES,9804094,6,5,3
2,5301,12CT ASRT CUPCAKES,9809315,54,45,55
2,5779,6CT WHITE CUPCAKES,568472602,6,5,4
2,964,12CT ASRT CUPCAKES,9809315,36,30,43
2,1570,12CT ASRT CUPCAKES,9809315,30,25,18
2,1327,24CT CPCK ASRT BCRM,9873326,35,29,23
2,584,6CT WHITE CUPCAKES,568472602,4,3,3
2,1386,12CT ASRT CUPCAKES,9809315,23,19,35
2,1455,6CT ASRT CUPCAKES,568472664,0,0,19
2,1892,6CT ASRT CUPCAKES,568472664,6,5,19
2,3384,12CT ASRT CUPCAKES,9809315,58,48,97
2,7,12CT ASRT CUPCAKES,9809315,23,19,25
2,754,12CT ASRT CUPCAKES,9809315,39,32,61
2,7156,6CT WHITE CUPCAKES,568472602,9,7,6
2,2112,12CT ASRT CUPCAKES,9809315,27,22,45
2,2130,12CT ASRT CUPCAKES,9809315,4,3,12
2,3609,6CT ASRT CUPCAKES,568472664,9,7,13
2,3473,12CT CHOC CUPCAKES,9804094,2,1,30
2,979,6CT ASRT CUPCAKES,568472664,0,0,8
2,992,6CT WHITE CUPCAKES,568472602,0,0,36
2,2195,12CT WHITE CUPCAKES,9804080,4,3,5
2,5060,6CT ASRT CUPCAKES,568472664,0,0,38
2,2316,12CT ASRT CUPCAKES,9809315,20,16,28
2,3591,12CT ASRT CUPCAKES,9809315,18,15,20
2,221,24CT CPCK ASRT BCRM,9873326,0,0,19
2,2047,6CT WHITE CUPCAKES,568472602,6,5,6
2,3526,6CT WHITE CUPCAKES,568472602,5,4,1
2,12,12CT ASRT CUPCAKES,9809315,36,30,20
2,1454,12CT CHOC CUPCAKES,9804094,5,4,12
2,2663,6CT ASRT CUPCAKES,568472664,33,27,14
2,1433,12CT ASRT CUPCAKES,9809315,23,19,14
2,2263,12CT WHITE CUPCAKES,9804080,3,2,8
2,1094,6CT ASRT CUPCAKES,568472664,0,0,21
2,1724,12CT ASRT CUPCAKES,9809315,14,11,9
2,1234,12CT ASRT CUPCAKES,9809315,65,54,74
2,5065,12CT ASRT CUPCAKES,9809315,30,25,71
2,5307,12CT WHITE CUPCAKES,9804080,0,0,7
2,3497,12CT ASRT CUPCAKES,9809315,18,15,25
2,5037,12CT ASRT CUPCAKES,9809315,14,11,12
2,1803,12CT ASRT CUPCAKES,9809315,35,29,39
2,1160,6CT WHITE CUPCAKES,568472602,9,7,9
2,976,12CT ASRT CUPCAKES,9809315,10,8,21
2,954,24CT CPCK ASRT BCRM,9873326,6,5,3
2,2370,6CT WHITE CUPCAKES,568472602,0,0,2
2,2953,6CT ASRT CUPCAKES,568472664,14,11,53
2,6963,12CT ASRT CUPCAKES,9809315,3,2,25
2,4359,12CT ASRT CUPCAKES,9809315,22,18,19
2,1850,12CT WHITE CUPCAKES,9804080,9,7,9
2,1379,12CT WHITE CUPCAKES,9804080,0,0,34
2,2828,24CT CPCK ASRT BCRM,9873326,10,8,21
2,3339,12CT ASRT CUPCAKES,9809315,56,46,90
2,2262,6CT ASRT CUPCAKES,568472664,10,8,13
2,2292,12CT ASRT CUPCAKES,9809315,57,47,43
2,1448,12CT ASRT CUPCAKES,9809315,38,31,25
2,644,24CT CPCK ASRT BCRM,9873326,18,15,6
2,4068,24CT CPCK ASRT BCRM,9873326,22,18,17
2,1991,12CT ASRT CUPCAKES,9809315,45,37,10
2,4643,12CT WHITE CUPCAKES,9804080,5,4,6
2,881,12CT ASRT CUPCAKES,9809315,9,7,4
2,2828,6CT ASRT CUPCAKES,568472664,12,10,7
2,89,24CT CPCK ASRT BCRM,9873326,6,5,16
2,578,6CT ASRT CUPCAKES,568472664,0,0,37
2,408,24CT CPCK ASRT BCRM,9873326,18,15,12
2,4590,6CT ASRT CUPCAKES,568472664,0,0,7
2,5319,6CT WHITE CUPCAKES,568472602,8,6,12
2,1884,12CT ASRT CUPCAKES,9809315,88,73,97
2,1153,12CT CHOC CUPCAKES,9804094,0,0,6
2,5319,24CT CPCK ASRT BCRM,9873326,12,10,11
2,711,12CT ASRT CUPCAKES,9809315,35,29,30
2,1606,12CT WHITE CUPCAKES,9804080,12,10,9
2,2772,12CT WHITE CUPCAKES,9804080,0,0,10
2,2818,12CT ASRT CUPCAKES,9809315,83,69,89
2,3568,12CT CHOC CUPCAKES,9804094,32,26,15
2,6929,12CT WHITE CUPCAKES,9804080,10,8,6
2,3566,12CT ASRT CUPCAKES,9809315,0,0,69
2,2572,6CT WHITE CUPCAKES,568472602,12,10,8
2,590,12CT ASRT CUPCAKES,9809315,18,15,64
2,2649,12CT ASRT CUPCAKES,9809315,40,33,69
2,462,12CT WHITE CUPCAKES,9804080,5,4,12
2,1229,12CT ASRT CUPCAKES,9809315,26,21,6
2,328,12CT WHITE CUPCAKES,9804080,4,3,7
2,2132,6CT WHITE CUPCAKES,568472602,3,2,32
2,2047,12CT WHITE CUPCAKES,9804080,8,6,8
2,973,12CT ASRT CUPCAKES,9809315,70,58,20
2,1417,12CT CHOC CUPCAKES,9804094,18,15,8
2,55,6CT ASRT CUPCAKES,568472664,6,5,7
2,1220,12CT WHITE CUPCAKES,9804080,6,5,28
2,1449,12CT CHOC CUPCAKES,9804094,3,2,5
2,941,12CT ASRT CUPCAKES,9809315,34,28,47
2,3612,12CT WHITE CUPCAKES,9804080,17,14,11
2,5869,12CT ASRT CUPCAKES,9809315,6,5,3
2,643,12CT ASRT CUPCAKES,9809315,2,1,17
2,4381,12CT CHOC CUPCAKES,9804094,2,1,3
2,4696,6CT ASRT CUPCAKES,568472664,0,0,4
2,2306,12CT WHITE CUPCAKES,9804080,14,11,17
2,297,12CT ASRT CUPCAKES,9809315,102,85,85
2,1776,6CT WHITE CUPCAKES,568472602,4,3,5
2,343,12CT ASRT CUPCAKES,9809315,14,11,20
2,622,12CT ASRT CUPCAKES,9809315,42,35,124
2,5292,12CT ASRT CUPCAKES,9809315,59,49,30
2,4653,12CT ASRT CUPCAKES,9809315,10,8,18
2,2790,6CT ASRT CUPCAKES,568472664,12,10,15
2,3751,12CT ASRT CUPCAKES,9809315,64,53,66
2,684,24CT CPCK ASRT BCRM,9873326,16,13,11
2,1971,12CT ASRT CUPCAKES,9809315,36,30,29
2,143,12CT ASRT CUPCAKES,9809315,78,65,32
2,1461,6CT ASRT CUPCAKES,568472664,9,7,7
2,1444,12CT WHITE CUPCAKES,9804080,0,0,2
2,2205,24CT CPCK ASRT BCRM,9873326,23,19,14
2,1036,24CT CPCK ASRT BCRM,9873326,11,9,11
2,171,12CT WHITE CUPCAKES,9804080,12,10,24
2,3310,12CT ASRT CUPCAKES,9809315,12,10,28
2,2436,6CT WHITE CUPCAKES,568472602,9,7,7
2,1581,6CT ASRT CUPCAKES,568472664,33,27,17
2,1444,24CT CPCK ASRT BCRM,9873326,0,0,3
2,2196,12CT ASRT CUPCAKES,9809315,9,7,4
2,3877,24CT CPCK ASRT BCRM,9873326,0,0,4
2,3731,12CT ASRT CUPCAKES,9809315,89,74,70
2,1271,12CT ASRT CUPCAKES,9809315,11,9,23
2,429,12CT ASRT CUPCAKES,9809315,59,49,175
2,734,12CT WHITE CUPCAKES,9804080,39,32,35
2,2545,24CT CPCK ASRT BCRM,9873326,12,10,14
2,1065,6CT ASRT CUPCAKES,568472664,26,21,8
2,1022,12CT ASRT CUPCAKES,9809315,16,13,38
2,3531,12CT CHOC CUPCAKES,9804094,3,2,10
2,1245,12CT WHITE CUPCAKES,9804080,14,11,9
2,5709,6CT ASRT CUPCAKES,568472664,0,0,21
2,667,6CT WHITE CUPCAKES,568472602,3,2,10
2,5644,12CT WHITE CUPCAKES,9804080,0,0,26
2,593,6CT WHITE CUPCAKES,568472602,0,0,64
2,809,24CT CPCK ASRT BCRM,9873326,9,7,17
2,4064,6CT ASRT CUPCAKES,568472664,8,6,20
2,2557,6CT WHITE CUPCAKES,568472602,0,0,6
2,1276,12CT ASRT CUPCAKES,9809315,38,31,41
2,2032,24CT CPCK ASRT BCRM,9873326,0,0,3
2,7178,12CT CHOC CUPCAKES,9804094,0,0,20
2,1689,12CT ASRT CUPCAKES,9809315,28,23,24
2,5410,12CT ASRT CUPCAKES,9809315,27,22,45
2,497,24CT CPCK ASRT BCRM,9873326,8,6,14
2,5797,12CT ASRT CUPCAKES,9809315,10,8,16
2,1619,6CT ASRT CUPCAKES,568472664,0,0,22
2,483,6CT ASRT CUPCAKES,568472664,11,9,13
2,1891,24CT CPCK ASRT BCRM,9873326,8,6,4
2,5472,12CT ASRT CUPCAKES,9809315,45,37,22
2,1935,6CT ASRT CUPCAKES,568472664,23,19,25
2,933,12CT ASRT CUPCAKES,9809315,40,33,29
2,1107,12CT ASRT CUPCAKES,9809315,78,65,45
2,3223,12CT ASRT CUPCAKES,9809315,2,1,23
2,3570,12CT ASRT CUPCAKES,9809315,17,14,70
2,2102,12CT WHITE CUPCAKES,9804080,21,17,17
2,1538,6CT ASRT CUPCAKES,568472664,44,36,13
2,2671,24CT CPCK ASRT BCRM,9873326,20,16,10
2,48,12CT ASRT CUPCAKES,9809315,93,77,73
2,447,12CT ASRT CUPCAKES,9809315,35,29,38
2,805,6CT ASRT CUPCAKES,568472664,44,36,9
2,2386,12CT CHOC CUPCAKES,9804094,4,3,8
2,5049,12CT WHITE CUPCAKES,9804080,4,3,12
2,415,12CT ASRT CUPCAKES,9809315,0,0,41
2,6958,24CT CPCK ASRT BCRM,9873326,21,17,18
2,1806,6CT WHITE CUPCAKES,568472602,14,11,6
2,492,6CT ASRT CUPCAKES,568472664,17,14,18
2,1455,6CT WHITE CUPCAKES,568472602,0,0,19
2,544,6CT ASRT CUPCAKES,568472664,0,0,18
2,5049,6CT ASRT CUPCAKES,568472664,21,17,29
2,3387,12CT ASRT CUPCAKES,9809315,10,8,37
2,2434,12CT ASRT CUPCAKES,9809315,77,64,32
2,3733,12CT WHITE CUPCAKES,9804080,8,6,16
2,290,24CT CPCK ASRT BCRM,9873326,0,0,6
2,5969,6CT ASRT CUPCAKES,568472664,4,3,1
2,5482,6CT WHITE CUPCAKES,568472602,10,8,12
2,2483,6CT ASRT CUPCAKES,568472664,6,5,4
2,720,6CT ASRT CUPCAKES,568472664,5,4,15
2,3861,12CT ASRT CUPCAKES,9809315,82,68,38
2,937,12CT ASRT CUPCAKES,9809315,6,5,11
2,3495,24CT CPCK ASRT BCRM,9873326,15,12,15
2,2078,12CT WHITE CUPCAKES,9804080,8,6,4
2,1330,12CT ASRT CUPCAKES,9809315,36,30,34
2,2142,12CT ASRT CUPCAKES,9809315,28,23,6
2,2143,12CT ASRT CUPCAKES,9809315,20,16,25
2,6467,12CT ASRT CUPCAKES,9809315,8,6,56
2,1082,12CT ASRT CUPCAKES,9809315,23,19,35
2,1225,12CT ASRT CUPCAKES,9809315,30,25,46
2,718,12CT ASRT CUPCAKES,9809315,53,44,51
2,2923,12CT ASRT CUPCAKES,9809315,12,10,29
2,681,24CT CPCK ASRT BCRM,9873326,11,9,15
2,5039,12CT WHITE CUPCAKES,9804080,0,0,10
2,3746,12CT ASRT CUPCAKES,9809315,0,0,-1
2,434,12CT CHOC CUPCAKES,9804094,6,5,5
2,1275,24CT CPCK ASRT BCRM,9873326,11,9,6
2,772,12CT ASRT CUPCAKES,9809315,101,84,85
2,645,12CT ASRT CUPCAKES,9809315,27,22,45
2,5481,12CT ASRT CUPCAKES,9809315,11,9,18
2,1830,12CT WHITE CUPCAKES,9804080,14,11,9
2,1712,6CT WHITE CUPCAKES,568472602,10,8,20
2,3732,12CT ASRT CUPCAKES,9809315,83,69,24
2,248,6CT ASRT CUPCAKES,568472664,0,0,17
2,931,6CT WHITE CUPCAKES,568472602,0,0,5
2,5343,12CT ASRT CUPCAKES,9809315,81,67,72
2,2674,24CT CPCK ASRT BCRM,9873326,11,9,5
2,3447,12CT ASRT CUPCAKES,9809315,80,66,41
2,2939,6CT WHITE CUPCAKES,568472602,8,6,4
2,838,12CT ASRT CUPCAKES,9809315,153,127,110
2,2504,12CT CHOC CUPCAKES,9804094,0,0,5
2,1054,24CT CPCK ASRT BCRM,9873326,0,0,10
2,3300,12CT WHITE CUPCAKES,9804080,10,8,3
2,2350,12CT ASRT CUPCAKES,9809315,12,10,23
2,2497,12CT WHITE CUPCAKES,9804080,6,5,5
2,2951,12CT ASRT CUPCAKES,9809315,44,36,107
2,1464,12CT WHITE CUPCAKES,9804080,8,6,12
2,4554,6CT WHITE CUPCAKES,568472602,0,0,6
2,1494,12CT ASRT CUPCAKES,9809315,35,29,42
2,2850,12CT WHITE CUPCAKES,9804080,4,3,8
2,805,6CT WHITE CUPCAKES,568472602,10,8,6
2,4611,6CT ASRT CUPCAKES,568472664,0,0,3
2,1450,12CT ASRT CUPCAKES,9809315,38,31,30
2,5386,6CT ASRT CUPCAKES,568472664,26,21,25
2,3488,6CT ASRT CUPCAKES,568472664,5,4,5
2,1042,12CT ASRT CUPCAKES,9809315,28,23,31
2,188,12CT ASRT CUPCAKES,9809315,96,80,74
2,5030,12CT WHITE CUPCAKES,9804080,14,11,5
2,2611,24CT CPCK ASRT BCRM,9873326,16,13,19
2,962,6CT ASRT CUPCAKES,568472664,4,3,1
2,723,24CT CPCK ASRT BCRM,9873326,5,4,10
2,2202,12CT ASRT CUPCAKES,9809315,18,15,20
2,692,6CT WHITE CUPCAKES,568472602,17,14,12
2,2313,12CT WHITE CUPCAKES,9804080,5,4,10
2,459,6CT ASRT CUPCAKES,568472664,9,7,5
2,1400,12CT ASRT CUPCAKES,9809315,29,24,47
2,3383,12CT ASRT CUPCAKES,9809315,71,59,32
2,475,12CT ASRT CUPCAKES,9809315,8,6,42
2,417,24CT CPCK ASRT BCRM,9873326,0,0,26
2,744,12CT WHITE CUPCAKES,9804080,8,6,43
2,1771,12CT CHOC CUPCAKES,9804094,8,6,7
2,3762,12CT ASRT CUPCAKES,9809315,10,8,9
2,1571,24CT CPCK ASRT BCRM,9873326,5,4,8
2,994,24CT CPCK ASRT BCRM,9873326,14,11,10
2,589,24CT CPCK ASRT BCRM,9873326,5,4,11
2,2386,24CT CPCK ASRT BCRM,9873326,4,3,9
2,559,6CT ASRT CUPCAKES,568472664,6,5,15
2,1200,12CT ASRT CUPCAKES,9809315,16,13,114
2,1830,12CT ASRT CUPCAKES,9809315,51,42,31
