Facility,Outage Type,Status,Walmart Week,Outage Start Date,Outage Time,Outage Duration,Outage Time Zone,Building Type,Day of Month
6047,Systems Outage Monthly Placeholder,Pending,34,September 17,10:30 p.m.,,Central,GDC,
6064,Systems Outage Monthly Placeholder,Pending,34,September 17,12:30 a.m.,,Central,GDC,
6065,Systems Outage Monthly Placeholder,Pending,34,September 17,12:30 a.m.,,Central,GDC,
6074,Systems Outage Monthly Placeholder,Pending,34,September 17,10:00 a.m.,,Central,GDC,
7017,Systems Outage Monthly Placeholder,Pending,34,September 17,11:00 p.m.,,Central,GDC,
7021,Systems Outage Monthly Placeholder,Pending,34,September 17,1:00 a.m.,,Central,GDC,
7047,Systems Outage Monthly Placeholder,Pending,34,September 17,3:00 a.m.,,Central,GDC,
7078,Systems Outage Monthly Placeholder,Pending,34,September 17,2:00 a.m.,,Central,EDC,
7084,Systems Outage Monthly Placeholder,Pending,34,September 17,2:30 a.m.,,Central,GDC,
6068,Systems Outage Monthly Placeholder,Pending,34,September 18,2:00 a.m.,,Central,RDC,
6084,Systems Outage Monthly Placeholder,Pending,34,September 18,12:00 a.m.,,Central,GDC,
6091,Systems Outage Monthly Placeholder,Pending,34,September 18,12:00 a.m.,,Central,GDC,
7015,Systems Outage Monthly Placeholder,Pending,34,September 18,10:00 p.m.,,Central,GDC,
7024,Systems Outage Monthly Placeholder,Pending,34,September 18,11:00 p.m.,,Central,GDC,
7045,Systems Outage Monthly Placeholder,Pending,34,September 18,1:00 a.m.,,Central,RDC,
7095,Systems Outage Monthly Placeholder,Pending,34,September 18,4:00 a.m.,,Central,IMP,
6037,Systems Outage Monthly Placeholder,Pending,34,September 19,2:00 a.m.,,Central,RDC,
6048,Systems Outage Monthly Placeholder,Pending,34,September 19,12:00 a.m.,,Central,RDC,
6054,Systems Outage Monthly Placeholder,Pending,34,September 19,1:30 a.m.,,Central,RDC,
6083,Systems Outage Monthly Placeholder,Pending,34,September 19,12:30 a.m.,,Central,GDC,
6096,Systems Outage Monthly Placeholder,Pending,34,September 19,11:30 p.m.,,Central,GDC,
7030,Systems Outage Monthly Placeholder,Pending,34,September 19,12:00 a.m.,,Central,GDC,
4154,Systems Outage Monthly Placeholder,Pending,35,September 21,9:00 p.m.,,Central,GDC,
6027,Systems Outage Monthly Placeholder,Pending,35,September 21,6:00 p.m.,,Central,RDC,
6060,Systems Outage Monthly Placeholder,Pending,35,September 21,11:00 p.m.,,Central,GDC,
6080,Systems Outage Monthly Placeholder,Pending,35,September 21,6:00 p.m.,,Central,RDC,
6097,Systems Outage Monthly Placeholder,Pending,35,September 22,11:00 p.m.,,Central,GDC,
6030,Systems Outage Monthly Placeholder,Pending,35,September 23,04:30 a.m.,,Central,RDC,
6038,Systems Outage Monthly Placeholder,Pending,35,September 23,06:00 p.m.,,Central,RDC,
6082,Systems Outage Monthly Placeholder,Pending,35,September 23,12:30 a.m.,,Central,GDC,
6858,Systems Outage Monthly Placeholder,Pending,35,September 23,11:30 p.m.,,Central,GDC,
6056,Systems Outage Monthly Placeholder,Pending,35,September 24,11:00 p.m.,,Central,GDC,
7019,Systems Outage Monthly Placeholder,Pending,35,September 24,12:30 a.m.,,Central,GDC,
6025,Systems Outage Monthly Placeholder,Pending,35,September 25,1:00 a.m.,,Central,RDC,
6071,Systems Outage Monthly Placeholder,Pending,35,September 25,12:00 a.m.,,Central,GDC,
6099,Systems Outage Monthly Placeholder,Pending,35,September 25,11:30 p.m.,,Central,GDC,
6066,Systems Outage Monthly Placeholder,Pending,35,September 26,1:30 a.m.,,Central,RDC,
6017,Systems Outage Monthly Placeholder,Pending,35,September 27,02:00 a.m.,,Central,RDC,
6036,Systems Outage Monthly Placeholder,Pending,36,September 28,6:00 p.m.,,Central,RDC,
7067,Systems Outage Monthly Placeholder,Pending,36,September 28,12:30 a.m.,,Central,IDC,
7014,Systems Outage Monthly Placeholder,Pending,36,September 30,10:00 p.m.,,Central,GDC,
6039,Systems Outage Monthly Placeholder,Pending,36,October 01,6:00 p.m.,,Central,RDC,
6040,Systems Outage Monthly Placeholder,Pending,36,October 01,11:30 p.m.,,Central,RDC,
6043,Systems Outage Monthly Placeholder,Pending,36,October 01,12:00 a.m.,,Central,RDC,
7036,Systems Outage Monthly Placeholder,Pending,36,October 01,1:00 a.m.,,Central,RDC,
7038,Systems Outage Monthly Placeholder,Pending,36,October 01,12:30 a.m.,,Central,RDC,
8851,Systems Outage Monthly Placeholder,Pending,36,October 01,8:00 p.m.,,Central,GDC,
6010,Systems Outage Monthly Placeholder,Pending,36,October 02,1:00 a.m.,,Central,RDC,
6016,Systems Outage Monthly Placeholder,Pending,36,October 02,1:30 a.m.,,Central,RDC,
6035,Systems Outage Monthly Placeholder,Pending,36,October 02,1:30 a.m.,,Central,RDC,
7018,Systems Outage Monthly Placeholder,Pending,36,October 02,1:00 a.m.,,Central,GDC,
6012,Systems Outage Monthly Placeholder,Pending,36,October 03,1:00 a.m.,,Central,RDC,
6031,Systems Outage Monthly Placeholder,Pending,36,October 03,3:00 a.m.,,Central,RDC,
6061,Systems Outage Monthly Placeholder,Pending,36,October 03,10:30 p.m.,,Central,IDC,
7033,Systems Outage Monthly Placeholder,Pending,36,October 04,5:00 a.m.,,Central,RDC,
6019,Systems Outage Monthly Placeholder,Pending,37,October 05,2:00 a.m.,,Central,RDC,
7026,Systems Outage Monthly Placeholder,Pending,37,October 05,9:00 p.m.,,Central,RDC,
6005,Systems Outage Monthly Placeholder,Pending,37,October 06,8:00 p.m.,,Central,RDC,
6022,Systems Outage Monthly Placeholder,Pending,37,October 06,9:00 p.m.,,Central,RDC,
6095,Systems Outage Monthly Placeholder,Pending,37,October 06,11:00 p.m.,,Central,GDC,
7035,Systems Outage Monthly Placeholder,Pending,37,October 06,12:30 a.m.,,Central,RDC,
7055,Systems Outage Monthly Placeholder,Pending,37,October 06,10:30 p.m.,,Central,GDC,
3960,Systems Outage Monthly Placeholder,Pending,37,October 08,1:00 a.m.,,Central,RDC,
6006,Systems Outage Monthly Placeholder,Pending,37,October 08,12:00 a.m.,,Central,RDC,
6020,Systems Outage Monthly Placeholder,Pending,37,October 08,1:00 a.m.,,Central,RDC,
6026,Systems Outage Monthly Placeholder,Pending,37,October 08,5:00 a.m.,,Central,RDC,
6057,Systems Outage Monthly Placeholder,Pending,37,October 08,11:00 p.m.,,Central,GDC,
6073,Systems Outage Monthly Placeholder,Pending,37,October 08,11:30 p.m.,,Central,GDC,
6077,Systems Outage Monthly Placeholder,Pending,37,October 08,12:30 a.m.,,Central,GDC,
7013,Systems Outage Monthly Placeholder,Pending,37,October 08,2:30 a.m.,,Central,GDC,
7016,Systems Outage Monthly Placeholder,Pending,37,October 08,12:00 a.m.,,Central,GDC,
7034,Systems Outage Monthly Placeholder,Pending,37,October 08,02:00 a.m.,,Central,RDC,
6059,Systems Outage Monthly Placeholder,Pending,37,October 09,12:30 a.m.,,Central,GDC,
6090,Systems Outage Monthly Placeholder,Pending,37,October 09,2:00 a.m.,,Central,GDC,
6092,Systems Outage Monthly Placeholder,Pending,37,October 09,1:00 a.m.,,Central,RDC,
7048,Systems Outage Monthly Placeholder,Pending,37,October 09,1:00 a.m.,,Central,GDC,
7039,Systems Outage Monthly Placeholder,Pending,37,October 10,2:00 a.m.,,Central,RDC,
8397,Systems Outage Monthly Placeholder,Pending,37,October 10,3:00 a.m.,,Central,GDC,
6009,Systems Outage Monthly Placeholder,Pending,37,October 11,12:30 a.m.,,Central,RDC,
6094,Systems Outage Monthly Placeholder,Pending,37,October 11,1:00 a.m.,,Central,RDC,
7077,Systems Outage Monthly Placeholder,Pending,37,October 11,11:00 p.m.,,Central,GDC,
6070,Systems Outage Monthly Placeholder,Pending,38,October 12,1:00 a.m.,,Central,RDC,
6088,Systems Outage Monthly Placeholder,Pending,38,October 12,12:00 a.m.,,Central,IDC,
6023,Systems Outage Monthly Placeholder,Pending,38,October 13,11:00 p.m.,,Central,RDC,
6055,Systems Outage Monthly Placeholder,Pending,38,October 13,11:30 p.m.,,Central,GDC,
6285,Systems Outage Monthly Placeholder,Pending,38,October 13,9:30 p.m.,,Central,GDC,
7023,Systems Outage Monthly Placeholder,Pending,38,October 13,11:30 p.m.,,Central,GDC,
7079,Systems Outage Monthly Placeholder,Pending,38,October 13,12:30 a.m.,,Central,GDC,
6021,Systems Outage Monthly Placeholder,Pending,38,October 14,4:30 a.m.,,Central,RDC,
6042,Systems Outage Monthly Placeholder,Pending,38,October 14,12:30 a.m.,,Central,GDC,
6069,Systems Outage Monthly Placeholder,Pending,38,October 14,1:00 a.m.,,Central,RDC,
6072,Systems Outage Monthly Placeholder,Pending,38,October 14,12:30 a.m.,,Central,GDC,
6085,Systems Outage Monthly Placeholder,Pending,38,October 14,12:30 a.m.,,Central,GDC,
3951,Systems Outage Monthly Placeholder,Pending,38,October 15,1:00 a.m.,,Central,RDC,
6047,Systems Outage Monthly Placeholder,Pending,38,October 15,10:30 p.m.,,Central,GDC,
6064,Systems Outage Monthly Placeholder,Pending,38,October 15,12:30 a.m.,,Central,GDC,
6065,Systems Outage Monthly Placeholder,Pending,38,October 15,12:30 a.m.,,Central,GDC,
7017,Systems Outage Monthly Placeholder,Pending,38,October 15,11:00 p.m.,,Central,GDC,
7021,Systems Outage Monthly Placeholder,Pending,38,October 15,1:00 a.m.,,Central,GDC,
7047,Systems Outage Monthly Placeholder,Pending,38,October 15,3:00 a.m.,,Central,GDC,
7078,Systems Outage Monthly Placeholder,Pending,38,October 15,2:00 a.m.,,Central,EDC,
7084,Systems Outage Monthly Placeholder,Pending,38,October 15,2:30 a.m.,,Central,GDC,
6068,Systems Outage Monthly Placeholder,Pending,38,October 16,2:00 a.m.,,Central,RDC,
6084,Systems Outage Monthly Placeholder,Pending,38,October 16,12:00 a.m.,,Central,GDC,
6091,Systems Outage Monthly Placeholder,Pending,38,October 16,12:00 a.m.,,Central,GDC,
7015,Systems Outage Monthly Placeholder,Pending,38,October 16,10:00 p.m.,,Central,GDC,
7024,Systems Outage Monthly Placeholder,Pending,38,October 16,11:00 p.m.,,Central,GDC,
7045,Systems Outage Monthly Placeholder,Pending,38,October 16,1:00 a.m.,,Central,RDC,
7095,Systems Outage Monthly Placeholder,Pending,38,October 16,4:00 a.m.,,Central,IMP,
6037,Systems Outage Monthly Placeholder,Pending,38,October 17,2:00 a.m.,,Central,RDC,
6048,Systems Outage Monthly Placeholder,Pending,38,October 17,12:00 a.m.,,Central,RDC,
6054,Systems Outage Monthly Placeholder,Pending,38,October 17,1:30 a.m.,,Central,RDC,
6083,Systems Outage Monthly Placeholder,Pending,38,October 17,12:30 a.m.,,Central,GDC,
6096,Systems Outage Monthly Placeholder,Pending,37,October 17,11:30 p.m.,,Central,GDC,
7030,Systems Outage Monthly Placeholder,Pending,38,October 17,12:00 a.m.,,Central,GDC,
6018,Systems Outage Monthly Placeholder,Pending,38,October 18,3:00 a.m.,,Central,RDC,
6024,Systems Outage Monthly Placeholder,Pending,38,October 18,1:00 a.m.,,Central,RDC,
4154,Systems Outage Monthly Placeholder,Pending,39,October 19,9:00 p.m.,,Central,GDC,
6027,Systems Outage Monthly Placeholder,Pending,39,October 19,6:00 p.m.,,Central,RDC,
6060,Systems Outage Monthly Placeholder,Pending,39,October 19,11:00 p.m.,,Central,GDC,
6080,Systems Outage Monthly Placeholder,Pending,39,October 19,6:00 p.m.,,Central,RDC,
6041,Systems Outage Monthly Placeholder,Pending,39,October 20,9:00 p.m.,,Central,WPM,
6097,Systems Outage Monthly Placeholder,Pending,39,October 20,11:00 p.m.,,Central,GDC,
7842,Systems Outage Monthly Placeholder,Pending,39,October 20,9:00 p.m.,,Central,WPM,
6011,Systems Outage Monthly Placeholder,Pending,39,October 21,12:00 a.m.,,Central,RDC,
6030,Systems Outage Monthly Placeholder,Pending,39,October 21,04:30 a.m.,,Central,RDC,
6062,Systems Outage Monthly Placeholder,Pending,39,October 21,12:30 a.m.,,Central,GDC,
7010,Systems Outage Monthly Placeholder,Pending,39,October 21,1:00 a.m.,,Central,GDC,
7012,Systems Outage Monthly Placeholder,Pending,39,October 21,11:30 p.m.,,Central,GDC,
7042,Systems Outage Monthly Placeholder,Pending,39,October 21,12:00 a.m.,,Central,IDC,
6056,Systems Outage Monthly Placeholder,Pending,39,October 22,11:00 p.m.,,Central,GDC,
6074,Systems Outage Monthly Placeholder,Pending,39,October 22,10:00 a.m.,,Central,GDC,
7019,Systems Outage Monthly Placeholder,Pending,39,October 22,12:00 a.m.,,Central,GDC,
6025,Systems Outage Monthly Placeholder,Pending,39,October 23,1:00 a.m.,,Central,RDC,
6071,Systems Outage Monthly Placeholder,Pending,39,October 23,12:00 a.m.,,Central,GDC,
6099,Systems Outage Monthly Placeholder,Pending,39,October 23,11:30 p.m.,,Central,GDC,
6066,Systems Outage Monthly Placeholder,Pending,39,October 24,1:30 a.m.,,Central,RDC,
6017,Systems Outage Monthly Placeholder,Pending,39,October 25,02:00 a.m.,,Central,RDC,
6036,Systems Outage Monthly Placeholder,Pending,40,October 26,6:00 p.m.,,Central,RDC,
7067,Systems Outage Monthly Placeholder,Pending,40,October 26,12:30 a.m.,,Central,IDC,
6038,Systems Outage Monthly Placeholder,Pending,40,October 28,06:00 p.m.,,Central,RDC,
6082,Systems Outage Monthly Placeholder,Pending,40,October 28,12:30 a.m.,,Central,GDC,
6858,Systems Outage Monthly Placeholder,Pending,40,October 28,11:30 p.m.,,Central,GDC,
,,,,,,,,,
,,,,,,,,,
Line 68  6054,,,,,,,,,
