Store,DSL Gen,DSL Start Date ,Resource Link,Toolkit Link by Gen,RDC,APD Phase 1,APD Phase 2,APD Phase 3,HVDC Start Date,FDD Start Date,CoSTL Install Date,Digital Lock Install Date,Digital Lock Survey Date,Next Gen Cash Recycler Install Date,Initial Change Order Delivery Date,Mobile Calling,
3308,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7035,7/1/2026,10/1/2027,,6/24/2024,6/24/2024,6/23/2024,LIVE,Completed,Completed,Completed,TBD,
3320,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6016,Complete,11/12/2024,3/12/2026,Completed,Completed,9/23/2024,TBD,TBD,2/19/2025,Completed,TBD,
3372,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6020,Complete,9/1/2024,In Progress,6/24/2024,6/24/2024,5/1/2024,TBD,TBD,Completed,Completed,TBD,
3385,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6012,12/18/2024,6/18/2026,10/18/2027,7/15/2024,7/15/2024,TBD,TBD,TBD,4/29/2025,4/21/2025,TBD,
3406,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6068,4/1/2028,7/1/2029,,9/16/2024,9/16/2024,5/15/2024,LIVE,Completed,3/10/2025,3/3/2025,TBD,
3415,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6020,Complete,9/1/2024,In Progress,6/24/2024,6/24/2024,7/24/2024,TBD,TBD,Completed,Completed,6/24/2025,
3457,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6094,1/1/2028,4/1/2029,,7/15/2024,7/15/2024,TBD,TBD,TBD,4/29/2025,4/21/2025,TBD,
3482,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6068,4/1/2028,7/1/2029,,9/16/2024,9/16/2024,5/21/2024,TBD,TBD,3/11/2025,3/3/2025,TBD,
3510,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7036,4/1/2028,7/1/2029,,6/24/2024,6/24/2024,9/29/2024,TBD,TBD,3/22/2025,3/17/2025,TBD,
3517,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6012,12/18/2024,6/18/2026,10/18/2027,7/15/2024,7/15/2024,TBD,TBD,TBD,5/7/2025,4/28/2025,7/8/2025,
3526,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6020,Complete,9/1/2024,In Progress,6/24/2024,6/24/2024,7/22/2024,TBD,TBD,Completed,Completed,6/24/2025,
3530,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6068,4/1/2028,7/1/2029,,9/16/2024,9/16/2024,TBD,TBD,TBD,3/4/2025,2/24/2025,TBD,
3567,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6016,Complete,11/12/2024,3/12/2026,Completed,Completed,9/24/2024,TBD,TBD,2/17/2025,Completed,TBD,
3579,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7036,4/1/2028,7/1/2029,,6/24/2024,6/24/2024,TBD,TBD,TBD,3/31/2025,3/24/2025,TBD,
3580,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6024,Complete,1/24/2025,5/24/2026,7/15/2024,7/15/2024,1/28/2025,TBD,TBD,Completed,Completed,TBD,
3595,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6040,8/15/2024,12/22/2025,4/22/2027,Completed,Completed,8/18/2024,TBD,TBD,Completed,Completed,TBD,
3609,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6054,4/1/2027,7/1/2028,,8/5/2024,8/5/2024,1/15/2025,TBD,TBD,Completed,Completed,TBD,
3621,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6054,4/1/2027,7/1/2028,,8/5/2024,8/5/2024,TBD,LIVE,Completed,3/15/2025,3/10/2025,TBD,
3627,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6054,4/1/2027,7/1/2028,,Completed,Completed,TBD,TBD,TBD,3/3/2025,2/24/2025,TBD,
3637,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6068,4/1/2028,7/1/2029,,Completed,Completed,TBD,TBD,TBD,5/20/2025,5/12/2025,TBD,
3702,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7035,7/1/2026,10/1/2027,,6/24/2024,6/24/2024,7/9/2024,TBD,TBD,Completed,Completed,6/24/2025,
3703,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6048,11/1/2026,2/1/2028,,7/22/2024,7/22/2024,TBD,TBD,TBD,3/26/2025,3/17/2025,TBD,
3746,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6036,Complete,12/5/2024,4/5/2026,9/16/2024,9/16/2024,TBD,TBD,TBD,4/14/2025,4/7/2025,TBD,
3750,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6010,Complete,1/6/2025,5/6/2026,8/5/2024,8/5/2024,TBD,TBD,TBD,2/20/2025,Completed,6/24/2025,
3773,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6068,4/1/2028,7/1/2029,,Completed,Completed,6/3/2024,LIVE,Completed,3/11/2025,3/3/2025,TBD,
3804,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7045,4/1/2028,7/1/2029,,6/24/2024,6/24/2024,TBD,LIVE,Completed,Completed,Completed,6/12/2025,
3874,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6054,4/1/2027,7/1/2028,,Completed,Completed,TBD,TBD,TBD,3/7/2025,2/24/2025,6/24/2025,
4046,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6068,4/1/2028,7/1/2029,,9/16/2024,9/16/2024,3/3/2024,TBD,TBD,Completed,Completed,TBD,
4102,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6016,Complete,11/12/2024,3/12/2026,Completed,Completed,TBD,TBD,TBD,Completed,Completed,TBD,
4105,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6012,12/18/2024,6/18/2026,10/18/2027,7/15/2024,7/15/2024,TBD,TBD,TBD,5/16/2025,5/8/2025,TBD,
4185,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6054,4/1/2027,7/1/2028,,Completed,Completed,TBD,LIVE,Completed,3/3/2025,2/25/2025,TBD,
4259,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6069,4/1/2028,7/1/2029,,Completed,Completed,TBD,TBD,TBD,2/19/2025,Completed,TBD,
4334,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6039,Complete,4/18/2025,8/18/2026,6/24/2024,6/24/2024,9/29/2024,LIVE,Completed,Completed,Completed,6/12/2025,
4366,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6012,12/18/2024,6/18/2026,10/18/2027,7/15/2024,7/15/2024,TBD,TBD,TBD,5/17/2025,5/15/2025,TBD,
4368,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7035,7/1/2026,10/1/2027,,6/24/2024,6/24/2024,9/11/2024,TBD,TBD,Completed,Completed,TBD,
4409,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6006,8/22/2024,4/2/2026,8/2/2027,8/5/2024,8/5/2024,TBD,TBD,TBD,3/13/2025,3/4/2025,TBD,
4420,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6070,1/1/2028,4/1/2029,,Completed,Completed,TBD,LIVE,Completed,Completed,Completed,6/12/2025,
4475,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6035,8/15/2024,1/26/2026,5/26/2027,Completed,Completed,TBD,TBD,TBD,3/29/2025,3/25/2025,TBD,
4538,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7036,4/1/2028,7/1/2029,,6/24/2024,6/24/2024,TBD,LIVE,Completed,3/10/2025,3/3/2025,TBD,
4577,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6048,11/1/2026,2/1/2028,,9/16/2024,9/16/2024,TBD,TBD,TBD,Completed,Completed,TBD,
4586,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6011,Complete,9/12/2025,1/12/2027,7/22/2024,7/22/2024,TBD,TBD,TBD,3/14/2025,3/4/2025,7/8/2025,
4655,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6094,1/1/2028,4/1/2029,,7/15/2024,7/15/2024,TBD,TBD,TBD,4/29/2025,4/21/2025,7/8/2025,
4674,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6036,Complete,12/5/2024,4/5/2026,6/24/2024,6/24/2024,TBD,TBD,TBD,4/9/2025,3/31/2025,7/8/2025,
4695,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6069,4/1/2028,7/1/2029,,Completed,Completed,TBD,TBD,TBD,4/16/2025,4/7/2025,TBD,
5094,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7036,4/1/2028,7/1/2029,,6/24/2024,6/24/2024,TBD,TBD,TBD,3/20/2025,3/11/2025,TBD,
5116,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7036,4/1/2028,7/1/2029,,6/24/2024,6/24/2024,9/8/2024,TBD,TBD,3/25/2025,3/17/2025,TBD,
5146,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6016,Complete,11/12/2024,3/12/2026,Completed,Completed,TBD,TBD,TBD,4/30/2025,4/21/2025,TBD,
5150,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6069,4/1/2028,7/1/2029,,8/5/2024,8/5/2024,TBD,LIVE,Completed,2/28/2025,2/17/2025,TBD,
5204,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6036,Complete,12/5/2024,4/5/2026,9/16/2024,9/16/2024,TBD,TBD,TBD,4/17/2025,4/8/2025,TBD,
5211,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6068,4/1/2028,7/1/2029,,9/16/2024,9/16/2024,6/16/2024,TBD,TBD,2/24/2025,2/17/2025,TBD,
5220,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6020,Complete,9/1/2024,In Progress,6/24/2024,6/24/2024,5/21/2024,TBD,TBD,Completed,Completed,TBD,
5247,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6068,4/1/2028,7/1/2029,,Completed,Completed,5/28/2024,LIVE,Completed,3/7/2025,2/24/2025,TBD,
5263,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6006,8/22/2024,4/2/2026,8/2/2027,6/24/2024,6/24/2024,8/13/2024,TBD,TBD,Completed,Completed,6/24/2025,
5310,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6048,11/1/2026,2/1/2028,,7/22/2024,7/22/2024,TBD,TBD,TBD,4/3/2025,3/24/2025,TBD,
5311,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6068,4/1/2028,7/1/2029,,Completed,Completed,6/17/2024,TBD,TBD,2/27/2025,2/17/2025,TBD,
5312,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6068,4/1/2028,7/1/2029,,Completed,Completed,3/13/2024,LIVE,Completed,3/11/2025,3/3/2025,TBD,
5323,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6068,4/1/2028,7/1/2029,,Completed,Completed,TBD,TBD,TBD,5/13/2025,5/5/2025,7/8/2025,
5326,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7035,7/1/2026,10/1/2027,,6/24/2024,6/24/2024,7/10/2024,TBD,TBD,Completed,Completed,TBD,
5327,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6048,11/1/2026,2/1/2028,,7/22/2024,7/22/2024,TBD,TBD,TBD,4/4/2025,3/24/2025,TBD,
5353,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,7036,4/1/2028,7/1/2029,,6/24/2024,6/24/2024,TBD,TBD,TBD,4/3/2025,3/24/2025,7/8/2025,
5389,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6036,Complete,12/5/2024,4/5/2026,Completed,Completed,TBD,TBD,TBD,4/3/2025,3/24/2025,TBD,
5390,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6054,4/1/2027,7/1/2028,,8/5/2024,8/5/2024,TBD,LIVE,Completed,3/11/2025,3/3/2025,TBD,
5392,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6010,Complete,1/6/2025,5/6/2026,6/24/2024,6/24/2024,TBD,TBD,TBD,Completed,Completed,6/24/2025,
5482,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6010,Complete,1/6/2025,5/6/2026,Completed,Completed,1/22/2025,TBD,TBD,2/19/2025,Completed,6/24/2025,
5487,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6070,1/1/2028,4/1/2029,,Completed,Completed,8/6/2024,TBD,TBD,Completed,Completed,6/12/2025,
5489,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6040,8/15/2024,12/22/2025,4/22/2027,Completed,Completed,TBD,LIVE,Completed,Completed,Completed,TBD,
5675,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6012,12/18/2024,6/18/2026,10/18/2027,7/15/2024,7/15/2024,TBD,TBD,TBD,5/6/2025,4/28/2025,TBD,
5774,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6048,11/1/2026,2/1/2028,,7/22/2024,7/22/2024,TBD,TBD,TBD,3/28/2025,3/17/2025,TBD,
5782,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6012,12/18/2024,6/18/2026,10/18/2027,7/15/2024,7/15/2024,TBD,TBD,TBD,5/14/2025,5/8/2025,TBD,
5786,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6039,Complete,4/18/2025,8/18/2026,Completed,Completed,TBD,TBD,TBD,3/7/2025,2/24/2025,6/24/2025,
5797,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6010,Complete,1/6/2025,5/6/2026,6/24/2024,6/24/2024,TBD,TBD,TBD,2/18/2025,Completed,TBD,
5809,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6016,Complete,11/12/2024,3/12/2026,Completed,Completed,TBD,TBD,TBD,Completed,Completed,TBD,
5810,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6036,Complete,12/5/2024,4/5/2026,9/16/2024,9/16/2024,5/19/2024,LIVE,Completed,3/29/2025,3/24/2025,TBD,
5812,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6039,Complete,4/18/2025,8/18/2026,Completed,Completed,TBD,TBD,TBD,Completed,Completed,TBD,
5814,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6054,4/1/2027,7/1/2028,,8/5/2024,8/5/2024,TBD,TBD,TBD,3/4/2025,2/25/2025,TBD,
5889,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6068,4/1/2028,7/1/2029,,9/16/2024,9/16/2024,5/21/2024,LIVE,Completed,3/26/2025,3/17/2025,TBD,
5927,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6069,4/1/2028,7/1/2029,,8/5/2024,8/5/2024,TBD,LIVE,Completed,4/16/2025,4/7/2025,TBD,
5964,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6020,Complete,9/1/2024,In Progress,6/24/2024,6/24/2024,6/4/2024,TBD,TBD,Completed,Completed,6/24/2025,
5987,Gen 3,4/5/2026,DSL Digital Toolkit,https://one.walmart.com/content/uswire/en_us/work1/operations/end2end/new-store-rollouts/digital-shelf-labels-overview/dsl-gen-3.html,6036,Complete,12/5/2024,4/5/2026,9/16/2024,9/16/2024,6/2/2024,TBD,TBD,2/20/2025,Completed,TBD,
