Store,Reference Number,Pieces,Delivery_date,Status
1522,1252079,1,10/28/2024,DELIVERED
1526,1252081,1,10/28/2024,DELIVERED
1535,1252090,1,10/28/2024,DELIVERED
1538,1252093,1,10/28/2024,DELIVERED
1542,1252097,1,10/28/2024,DELIVERED
1544,1252099,1,10/28/2024,DELIVERED
1551,1252106,1,10/28/2024,DELIVERED
1557,1252112,1,10/28/2024,DELIVERED
1561,1252115,1,10/28/2024,DELIVERED
1563,1252117,1,10/28/2024,DELIVERED
1577,1252129,1,10/28/2024,DELIVERED
1579,1252131,1,10/28/2024,DELIVERED
1586,1252137,1,10/28/2024,DELIVERED
1588,1252139,1,10/28/2024,DELIVERED
1589,1252140,1,10/28/2024,DELIVERED
1592,1252143,1,10/28/2024,DELIVERED
1607,1252158,1,10/28/2024,DELIVERED
1611,1252161,1,10/28/2024,DELIVERED
1616,1252165,1,10/28/2024,DELIVERED
1625,1252171,1,10/28/2024,DELIVERED
1629,1252175,1,10/28/2024,DELIVERED
1640,1252185,1,10/28/2024,DELIVERED
1641,1252186,1,10/28/2024,DELIVERED
1642,1252187,1,10/28/2024,DELIVERED
1652,1252197,1,10/28/2024,DELIVERED
1653,1252198,1,10/28/2024,DELIVERED
1655,1252200,1,10/28/2024,DELIVERED
1660,1252205,1,10/28/2024,DELIVERED
1663,1252208,1,10/28/2024,DELIVERED
1664,1252209,1,10/28/2024,DELIVERED
1665,1252210,1,10/28/2024,DELIVERED
1667,1252212,1,10/28/2024,DELIVERED
1669,1252214,1,10/28/2024,DELIVERED
1672,1252217,1,10/28/2024,DELIVERED
1678,1252219,1,10/28/2024,DELIVERED
1683,1252224,1,10/28/2024,DELIVERED
1714,1252251,1,10/28/2024,DELIVERED
1717,1252254,1,10/28/2024,DELIVERED
1719,1252256,1,10/28/2024,DELIVERED
1722,1252259,1,10/28/2024,DELIVERED
1723,1252260,1,10/28/2024,DELIVERED
1728,1252264,1,10/28/2024,DELIVERED
1729,1252265,1,10/28/2024,DELIVERED
1732,1252267,1,10/28/2024,DELIVERED
1738,1252273,1,10/28/2024,DELIVERED
1756,1252288,1,10/28/2024,DELIVERED
1757,1252289,1,10/28/2024,DELIVERED
1763,1252295,1,10/28/2024,DELIVERED
1766,1252298,1,10/28/2024,DELIVERED
1774,1252306,1,10/28/2024,DELIVERED
1776,1252308,1,10/28/2024,DELIVERED
1782,1252312,1,10/28/2024,DELIVERED
1787,1252317,1,10/28/2024,DELIVERED
1788,1252318,1,10/28/2024,DELIVERED
1791,1252321,1,10/28/2024,DELIVERED
1792,1252322,1,10/28/2024,DELIVERED
1795,1252325,1,10/28/2024,DELIVERED
1797,1252327,1,10/28/2024,DELIVERED
1809,1252338,1,10/28/2024,DELIVERED
1816,1252344,1,10/28/2024,DELIVERED
1817,1252345,1,10/28/2024,DELIVERED
1826,1252351,1,10/28/2024,DELIVERED
1828,1252353,1,10/28/2024,DELIVERED
1843,1252363,1,10/28/2024,DELIVERED
1844,1252364,1,10/28/2024,DELIVERED
1847,1252367,1,10/28/2024,DELIVERED
1856,1252374,1,10/28/2024,DELIVERED
1858,1252376,1,10/28/2024,DELIVERED
1864,1252382,1,10/28/2024,DELIVERED
1865,1252383,1,10/28/2024,DELIVERED
1866,1252384,1,10/28/2024,DELIVERED
1868,1252386,1,10/28/2024,DELIVERED
1873,1252389,1,10/28/2024,DELIVERED
1874,1252390,1,10/28/2024,DELIVERED
1876,1252392,1,10/28/2024,DELIVERED
1879,1252395,1,10/28/2024,DELIVERED
1885,1252401,1,10/28/2024,DELIVERED
1894,1252410,1,10/28/2024,DELIVERED
1908,1252423,1,10/28/2024,DELIVERED
1911,1252425,1,10/28/2024,DELIVERED
1917,1252431,1,10/28/2024,DELIVERED
1918,1252432,1,10/28/2024,DELIVERED
1922,1252436,1,10/28/2024,DELIVERED
1923,1252437,1,10/28/2024,DELIVERED
1929,1252442,1,10/28/2024,DELIVERED
1931,1252444,1,10/28/2024,DELIVERED
1932,1252445,1,10/28/2024,DELIVERED
1934,1252447,1,10/28/2024,DELIVERED
1935,1252448,1,10/28/2024,DELIVERED
1939,1252452,1,10/28/2024,DELIVERED
1943,1252455,1,10/28/2024,DELIVERED
1947,1252456,1,10/28/2024,DELIVERED
1948,1252457,1,10/28/2024,DELIVERED
1953,1252461,1,10/28/2024,DELIVERED
1957,1252464,1,10/28/2024,DELIVERED
1964,1252469,1,10/28/2024,DELIVERED
1971,1252474,1,10/28/2024,DELIVERED
1974,1252476,1,10/28/2024,DELIVERED
1977,1252478,1,10/28/2024,DELIVERED
1982,1252483,1,10/28/2024,DELIVERED
1989,1252489,1,10/28/2024,DELIVERED
1996,1252494,1,10/28/2024,DELIVERED
2007,1252503,1,10/28/2024,DELIVERED
2013,1252508,1,10/28/2024,DELIVERED
2014,1252509,1,10/28/2024,DELIVERED
2019,1252512,1,10/28/2024,DELIVERED
2040,1252530,1,10/28/2024,DELIVERED
2046,1252534,1,10/28/2024,DELIVERED
2047,1252535,1,10/28/2024,DELIVERED
2058,1252545,1,10/28/2024,DELIVERED
2061,1252547,1,10/28/2024,DELIVERED
2068,1252552,1,10/28/2024,DELIVERED
2083,1252562,1,10/28/2024,DELIVERED
2090,1252565,1,10/28/2024,DELIVERED
2096,1252569,1,10/28/2024,DELIVERED
2099,1252571,1,10/28/2024,DELIVERED
2100,1252572,1,10/28/2024,DELIVERED
2101,1252573,1,10/28/2024,DELIVERED
2102,1252574,1,10/28/2024,DELIVERED
2103,1252575,1,10/28/2024,DELIVERED
2110,1252581,1,10/28/2024,DELIVERED
2114,1252584,1,10/28/2024,DELIVERED
2124,1252592,1,10/28/2024,DELIVERED
2127,1252594,1,10/28/2024,DELIVERED
2131,1252598,1,10/28/2024,DELIVERED
2132,1252599,1,10/28/2024,DELIVERED
2143,1252609,1,10/28/2024,DELIVERED
2167,1252624,1,10/28/2024,DELIVERED
2174,1252627,1,10/28/2024,DELIVERED
2177,1252630,1,10/28/2024,DELIVERED
2183,1252634,1,10/28/2024,DELIVERED
2184,1252635,1,10/28/2024,DELIVERED
2187,1252637,1,10/28/2024,DELIVERED
2195,1252644,1,10/28/2024,DELIVERED
2196,1252645,1,10/28/2024,DELIVERED
2201,1252650,1,10/28/2024,DELIVERED
2202,1252651,1,10/28/2024,DELIVERED
2224,1252664,1,10/28/2024,DELIVERED
2225,1252665,1,10/28/2024,DELIVERED
2230,1252667,1,10/28/2024,DELIVERED
2236,1252671,1,10/28/2024,DELIVERED
2237,1252672,1,10/28/2024,DELIVERED
2238,1252673,1,10/28/2024,DELIVERED
2241,1252675,1,10/28/2024,DELIVERED
2244,1252678,1,10/28/2024,DELIVERED
2245,1252679,1,10/28/2024,DELIVERED
2247,1252680,1,10/28/2024,DELIVERED
2249,1252682,1,10/28/2024,DELIVERED
2256,1252688,1,10/28/2024,DELIVERED
2261,1252691,1,10/28/2024,DELIVERED
2263,1252692,1,10/28/2024,DELIVERED
2266,1252693,1,10/28/2024,DELIVERED
2269,1252695,1,10/28/2024,DELIVERED
2271,1252697,1,10/28/2024,DELIVERED
2274,1252700,1,10/28/2024,DELIVERED
2281,1252705,1,10/28/2024,DELIVERED
2283,1252707,1,10/28/2024,DELIVERED
2293,1252714,1,10/28/2024,DELIVERED
2294,1252715,1,10/28/2024,DELIVERED
2297,1252717,1,10/28/2024,DELIVERED
2312,1252722,1,10/28/2024,DELIVERED
2317,1252726,1,10/28/2024,DELIVERED
2319,1252728,1,10/28/2024,DELIVERED
2322,1252730,1,10/28/2024,DELIVERED
2325,1252732,1,10/28/2024,DELIVERED
2333,1252737,1,10/28/2024,DELIVERED
2337,1252741,1,10/28/2024,DELIVERED
2338,1252742,1,10/28/2024,DELIVERED
2358,1252749,1,10/28/2024,DELIVERED
2359,1252750,1,10/28/2024,DELIVERED
2366,1252754,1,10/28/2024,DELIVERED
2367,1252755,1,10/28/2024,DELIVERED
2373,1252759,1,10/28/2024,DELIVERED
2386,1252761,1,10/28/2024,DELIVERED
2388,1252763,1,10/28/2024,DELIVERED
2404,1252769,1,10/28/2024,DELIVERED
2417,1252771,1,10/28/2024,DELIVERED
2421,1252775,1,10/28/2024,DELIVERED
2440,1252787,1,10/28/2024,DELIVERED
2443,1252788,1,10/28/2024,DELIVERED
2445,1252789,1,10/28/2024,DELIVERED
2446,1252790,1,10/28/2024,DELIVERED
2448,1252791,1,10/28/2024,DELIVERED
2450,1252792,1,10/28/2024,DELIVERED
2453,1252794,1,10/28/2024,DELIVERED
2495,1252819,1,10/28/2024,DELIVERED
2497,1252821,1,10/28/2024,DELIVERED
2503,1252823,1,10/28/2024,DELIVERED
2507,1252826,1,10/28/2024,DELIVERED
2518,1252837,1,10/28/2024,DELIVERED
2526,1252842,1,10/28/2024,DELIVERED
2542,1252856,1,10/28/2024,DELIVERED
2556,1252868,1,10/28/2024,DELIVERED
2563,1252874,1,10/28/2024,DELIVERED
2565,1252876,1,10/28/2024,DELIVERED
2568,1252879,1,10/28/2024,DELIVERED
2576,1252883,1,10/28/2024,DELIVERED
2580,1252886,1,10/28/2024,DELIVERED
2582,1252887,1,10/28/2024,DELIVERED
2594,1252895,1,10/28/2024,DELIVERED
2595,1252896,1,10/28/2024,DELIVERED
2596,1252897,1,10/28/2024,DELIVERED
2603,1252902,1,10/28/2024,DELIVERED
2604,1252903,1,10/28/2024,DELIVERED
2609,1252904,1,10/28/2024,DELIVERED
2612,1252907,1,10/28/2024,DELIVERED
2616,1252910,1,10/28/2024,DELIVERED
2621,1252915,1,10/28/2024,DELIVERED
2636,1252923,1,10/28/2024,DELIVERED
2645,1252931,1,10/28/2024,DELIVERED
2654,1252938,1,10/28/2024,DELIVERED
2659,1252940,1,10/28/2024,DELIVERED
2662,1252942,1,10/28/2024,DELIVERED
2663,1252943,1,10/28/2024,DELIVERED
2688,1252957,1,10/28/2024,DELIVERED
2705,1252967,1,10/28/2024,DELIVERED
2714,1252970,1,10/28/2024,DELIVERED
2727,1252978,1,10/28/2024,DELIVERED
2730,1252981,1,10/28/2024,DELIVERED
2732,1252982,1,10/28/2024,DELIVERED
2734,1252984,1,10/28/2024,DELIVERED
2739,1252986,1,10/28/2024,DELIVERED
2747,1252988,1,10/28/2024,DELIVERED
2762,1252999,1,10/28/2024,DELIVERED
2769,1253004,1,10/28/2024,DELIVERED
2784,1253013,1,10/28/2024,DELIVERED
2787,1253015,1,10/28/2024,DELIVERED
2797,1253023,1,10/28/2024,DELIVERED
2805,1253027,1,10/28/2024,DELIVERED
2809,1253029,1,10/28/2024,DELIVERED
2810,1253030,1,10/28/2024,DELIVERED
2812,1253032,1,10/28/2024,DELIVERED
2822,1253042,1,10/28/2024,DELIVERED
2823,1253043,1,10/28/2024,DELIVERED
2833,1253049,1,10/28/2024,DELIVERED
2836,1253051,1,10/28/2024,DELIVERED
2843,1253055,1,10/28/2024,DELIVERED
2846,1253056,1,10/28/2024,DELIVERED
2853,1253061,1,10/28/2024,DELIVERED
2854,1253062,1,10/28/2024,DELIVERED
2862,1253068,1,10/28/2024,DELIVERED
2872,1253075,1,10/28/2024,DELIVERED
2885,1253081,1,10/28/2024,DELIVERED
2921,1253108,1,10/28/2024,DELIVERED
2933,1253115,1,10/28/2024,DELIVERED
2937,1253118,1,10/28/2024,DELIVERED
2945,1253121,1,10/28/2024,DELIVERED
2950,1253125,1,10/28/2024,DELIVERED
2951,1253126,1,10/28/2024,DELIVERED
2953,1253128,1,10/28/2024,DELIVERED
2959,1253134,1,10/28/2024,DELIVERED
2966,1253139,1,10/28/2024,DELIVERED
2986,1253144,1,10/28/2024,DELIVERED
3053,1253159,1,10/28/2024,DELIVERED
3058,1253163,1,10/28/2024,DELIVERED
3061,1253164,1,10/28/2024,DELIVERED
3075,1253166,1,10/28/2024,DELIVERED
3093,1253172,1,10/28/2024,DELIVERED
3102,1253173,1,10/28/2024,DELIVERED
3119,1253179,1,10/28/2024,DELIVERED
3201,1253195,1,10/28/2024,DELIVERED
3205,1253196,1,10/28/2024,DELIVERED
3206,1253197,1,10/28/2024,DELIVERED
3208,1253199,1,10/28/2024,DELIVERED
3215,1253205,1,10/28/2024,DELIVERED
3217,1253207,1,10/28/2024,DELIVERED
3218,1253208,1,10/28/2024,DELIVERED
3236,1253221,1,10/28/2024,DELIVERED
3237,1253222,1,10/28/2024,DELIVERED
3243,1253225,1,10/28/2024,DELIVERED
3245,1253226,1,10/28/2024,DELIVERED
3250,1253229,1,10/28/2024,DELIVERED
3253,1253232,1,10/28/2024,DELIVERED
3260,1253236,1,10/28/2024,DELIVERED
3261,1253237,1,10/28/2024,DELIVERED
3266,1253240,1,10/28/2024,DELIVERED
3268,1253242,1,10/28/2024,DELIVERED
3269,1253243,1,10/28/2024,DELIVERED
3270,1253244,1,10/28/2024,DELIVERED
3281,1253251,1,10/28/2024,DELIVERED
3288,1253256,1,10/28/2024,DELIVERED
3291,1253258,1,10/28/2024,DELIVERED
3293,1253260,1,10/28/2024,DELIVERED
3301,1253266,1,10/28/2024,DELIVERED
3303,1253268,1,10/28/2024,DELIVERED
3307,1253269,1,10/28/2024,DELIVERED
3308,1253270,1,10/28/2024,DELIVERED
3319,1253275,1,10/28/2024,DELIVERED
3348,1253284,1,10/28/2024,DELIVERED
3349,1253285,1,10/28/2024,DELIVERED
3363,1253291,1,10/28/2024,DELIVERED
3380,1253298,1,10/28/2024,DELIVERED
3387,1253301,1,10/28/2024,DELIVERED
3388,1253302,1,10/28/2024,DELIVERED
3394,1253306,1,10/28/2024,DELIVERED
3401,1253310,1,10/28/2024,DELIVERED
3402,1253311,1,10/28/2024,DELIVERED
3417,1253320,1,10/28/2024,DELIVERED
3427,1253325,1,10/28/2024,DELIVERED
3443,1253334,1,10/28/2024,DELIVERED
3445,1253335,1,10/28/2024,DELIVERED
3454,1253338,1,10/28/2024,DELIVERED
3458,1253340,1,10/28/2024,DELIVERED
3461,1253343,1,10/28/2024,DELIVERED
3464,1253346,1,10/28/2024,DELIVERED
3475,1253353,1,10/28/2024,DELIVERED
3477,1253355,1,10/28/2024,DELIVERED
3499,1253372,1,10/28/2024,DELIVERED
3501,1253374,1,10/28/2024,DELIVERED
3516,1253379,1,10/28/2024,DELIVERED
3523,1253382,1,10/28/2024,DELIVERED
3528,1253386,1,10/28/2024,DELIVERED
3531,1253388,1,10/28/2024,DELIVERED
3534,1253390,1,10/28/2024,DELIVERED
3546,1253397,1,10/28/2024,DELIVERED
3564,1253404,1,10/28/2024,DELIVERED
3571,1253409,1,10/28/2024,DELIVERED
3582,1253414,1,10/28/2024,DELIVERED
3598,1253424,1,10/28/2024,DELIVERED
3609,1253428,1,10/28/2024,DELIVERED
3611,1253429,1,10/28/2024,DELIVERED
3621,1253432,1,10/28/2024,DELIVERED
3632,1253438,1,10/28/2024,DELIVERED
3702,1253453,1,10/28/2024,DELIVERED
3717,1253459,1,10/28/2024,DELIVERED
3722,1253461,1,10/28/2024,DELIVERED
3730,1253466,1,10/28/2024,DELIVERED
3738,1253469,1,10/28/2024,DELIVERED
3741,1253471,1,10/28/2024,DELIVERED
3747,1253473,1,10/28/2024,DELIVERED
3751,1253476,1,10/28/2024,DELIVERED
3754,1253477,1,10/28/2024,DELIVERED
3757,1253478,1,10/28/2024,DELIVERED
3762,1253482,1,10/28/2024,DELIVERED
3764,1253484,1,10/28/2024,DELIVERED
3768,1253486,1,10/28/2024,DELIVERED
3781,1253493,1,10/28/2024,DELIVERED
3791,1253500,1,10/28/2024,DELIVERED
3801,1253506,1,10/28/2024,DELIVERED
3805,1253510,1,10/28/2024,DELIVERED
3823,1253516,1,10/28/2024,DELIVERED
3833,1253523,1,10/28/2024,DELIVERED
3838,1253526,1,10/28/2024,DELIVERED
3848,1253530,1,10/28/2024,DELIVERED
3858,1253535,1,10/28/2024,DELIVERED
3861,1253537,1,10/28/2024,DELIVERED
3868,1253540,1,10/28/2024,DELIVERED
3876,1253545,1,10/28/2024,DELIVERED
3877,1253546,1,10/28/2024,DELIVERED
3912,1253555,1,10/28/2024,DELIVERED
4063,1253559,1,10/28/2024,DELIVERED
4065,1253561,1,10/28/2024,DELIVERED
4068,1253562,1,10/28/2024,DELIVERED
4101,1253563,1,10/28/2024,DELIVERED
4102,1253564,1,10/28/2024,DELIVERED
4103,1253565,1,10/28/2024,DELIVERED
4162,1253577,1,10/28/2024,DELIVERED
4164,1253579,1,10/28/2024,DELIVERED
4171,1253582,1,10/28/2024,DELIVERED
4216,1253594,1,10/28/2024,DELIVERED
4235,1253602,1,10/28/2024,DELIVERED
4252,1253613,1,10/28/2024,DELIVERED
4257,1253617,1,10/28/2024,DELIVERED
4262,1253621,1,10/28/2024,DELIVERED
4277,1253626,1,10/28/2024,DELIVERED
4278,1253627,1,10/28/2024,DELIVERED
4317,1253639,1,10/28/2024,DELIVERED
4334,1253645,1,10/28/2024,DELIVERED
4358,1253656,1,10/28/2024,DELIVERED
4368,1253658,1,10/28/2024,DELIVERED
4370,1253659,1,10/28/2024,DELIVERED
4372,1253660,1,10/28/2024,DELIVERED
4374,1253661,1,10/28/2024,DELIVERED
4392,1253668,1,10/28/2024,DELIVERED
4414,1253677,1,10/28/2024,DELIVERED
4427,1253682,1,10/28/2024,DELIVERED
4428,1253683,1,10/28/2024,DELIVERED
4451,1253691,1,10/28/2024,DELIVERED
4458,1253693,1,10/28/2024,DELIVERED
4459,1253694,1,10/28/2024,DELIVERED
4484,1253700,1,10/28/2024,DELIVERED
4499,1253702,1,10/28/2024,DELIVERED
4514,1253708,1,10/28/2024,DELIVERED
4520,1253709,1,10/28/2024,DELIVERED
4533,1253713,1,10/28/2024,DELIVERED
4568,1253723,1,10/28/2024,DELIVERED
4601,1253733,1,10/28/2024,DELIVERED
4627,1253740,1,10/28/2024,DELIVERED
4636,1253742,1,10/28/2024,DELIVERED
4679,1253753,1,10/28/2024,DELIVERED
4683,1253756,1,10/28/2024,DELIVERED
4697,1253762,1,10/28/2024,DELIVERED
4865,1253766,1,10/28/2024,DELIVERED
5012,1253767,1,10/28/2024,DELIVERED
5029,1253772,1,10/28/2024,DELIVERED
5030,1253773,1,10/28/2024,DELIVERED
5033,1253776,1,10/28/2024,DELIVERED
5034,1253777,1,10/28/2024,DELIVERED
5046,1253786,1,10/28/2024,DELIVERED
5054,1253791,1,10/28/2024,DELIVERED
5055,1253792,1,10/28/2024,DELIVERED
5056,1253793,1,10/28/2024,DELIVERED
5065,1253799,1,10/28/2024,DELIVERED
5075,1253805,1,10/28/2024,DELIVERED
5076,1253806,1,10/28/2024,DELIVERED
5077,1253807,1,10/28/2024,DELIVERED
5078,1253808,1,10/28/2024,DELIVERED
5079,1253809,1,10/28/2024,DELIVERED
5090,1253815,1,10/28/2024,DELIVERED
5101,1253822,1,10/28/2024,DELIVERED
5104,1253824,1,10/28/2024,DELIVERED
5123,1253831,1,10/28/2024,DELIVERED
5131,1253836,1,10/28/2024,DELIVERED
5137,1253840,1,10/28/2024,DELIVERED
5140,1253842,1,10/28/2024,DELIVERED
5142,1253844,1,10/28/2024,DELIVERED
5145,1253846,1,10/28/2024,DELIVERED
5155,1253853,1,10/28/2024,DELIVERED
5159,1253856,1,10/28/2024,DELIVERED
5162,1253858,1,10/28/2024,DELIVERED
5172,1253863,1,10/28/2024,DELIVERED
5178,1253866,1,10/28/2024,DELIVERED
5186,1253869,1,10/28/2024,DELIVERED
5196,1253875,1,10/28/2024,DELIVERED
5236,1253896,1,10/28/2024,DELIVERED
5239,1253897,1,10/28/2024,DELIVERED
5245,1253899,1,10/28/2024,DELIVERED
5246,1253900,1,10/28/2024,DELIVERED
5254,1253906,1,10/28/2024,DELIVERED
5272,1253911,1,10/28/2024,DELIVERED
5273,1253912,1,10/28/2024,DELIVERED
5275,1253913,1,10/28/2024,DELIVERED
5280,1253916,1,10/28/2024,DELIVERED
5292,1253921,1,10/28/2024,DELIVERED
5296,1253925,1,10/28/2024,DELIVERED
5301,1253929,1,10/28/2024,DELIVERED
5303,1253930,1,10/28/2024,DELIVERED
5307,1253932,1,10/28/2024,DELIVERED
5313,1253936,1,10/28/2024,DELIVERED
5338,1253948,1,10/28/2024,DELIVERED
5341,1253950,1,10/28/2024,DELIVERED
5347,1253954,1,10/28/2024,DELIVERED
5360,1253961,1,10/28/2024,DELIVERED
5363,1253963,1,10/28/2024,DELIVERED
5376,1253969,1,10/28/2024,DELIVERED
5379,1253970,1,10/28/2024,DELIVERED
5381,1253971,1,10/28/2024,DELIVERED
5386,1253975,1,10/28/2024,DELIVERED
5387,1253976,1,10/28/2024,DELIVERED
5390,1253979,1,10/28/2024,DELIVERED
5391,1253980,1,10/28/2024,DELIVERED
5397,1253984,1,10/28/2024,DELIVERED
5414,1253992,1,10/28/2024,DELIVERED
5416,1253993,1,10/28/2024,DELIVERED
5419,1253994,1,10/28/2024,DELIVERED
5422,1253996,1,10/28/2024,DELIVERED
5432,1254001,1,10/28/2024,DELIVERED
5438,1254005,1,10/28/2024,DELIVERED
5441,1254008,1,10/28/2024,DELIVERED
5444,1254011,1,10/28/2024,DELIVERED
5446,1254012,1,10/28/2024,DELIVERED
5616,1254042,1,10/28/2024,DELIVERED
5628,1254045,1,10/28/2024,DELIVERED
5649,1254050,1,10/28/2024,DELIVERED
5707,1254060,1,10/28/2024,DELIVERED
5709,1254061,1,10/28/2024,DELIVERED
5743,1254067,1,10/28/2024,DELIVERED
5814,1254090,1,10/28/2024,DELIVERED
5841,1254094,1,10/28/2024,DELIVERED
5851,1254100,1,10/28/2024,DELIVERED
5872,1254112,1,10/28/2024,DELIVERED
5882,1254117,1,10/28/2024,DELIVERED
5911,1254128,1,10/28/2024,DELIVERED
5987,1254149,1,10/28/2024,DELIVERED
5996,1254151,1,10/28/2024,DELIVERED
6190,1254153,1,10/28/2024,DELIVERED
6392,1254156,1,10/28/2024,DELIVERED
6467,1254159,1,10/28/2024,DELIVERED
6807,1254164,1,10/28/2024,DELIVERED
6932,1254167,1,10/28/2024,DELIVERED
6952,1254169,1,10/28/2024,DELIVERED
6958,1254170,1,10/28/2024,DELIVERED
6963,1254171,1,10/28/2024,DELIVERED
6964,1254172,1,10/28/2024,DELIVERED
6998,1254174,1,10/28/2024,DELIVERED
7129,1254178,1,10/28/2024,DELIVERED
7243,1254184,1,10/28/2024,DELIVERED
7294,1254189,1,10/28/2024,DELIVERED
1829,98812686,1,10/29/2024,DELIVERED
1072,98812683,1,10/29/2024,DELIVERED
887,98812680,1,10/29/2024,DELIVERED
1835,98812661,1,10/29/2024,DELIVERED
2116,98812669,1,10/29/2024,DELIVERED
2351,98812671,1,10/29/2024,DELIVERED
1926,98812656,1,10/29/2024,DELIVERED
4403,98812603,1,10/29/2024,DELIVERED
2444,98812612,1,10/29/2024,DELIVERED
2120,98812632,1,10/29/2024,DELIVERED
687,98812511,1,10/29/2024,DELIVERED
678,98812515,1,10/29/2024,DELIVERED
672,98812469,1,10/29/2024,DELIVERED
680,98812448,1,10/29/2024,DELIVERED
513,98812453,1,10/29/2024,DELIVERED
186,98812427,1,10/29/2024,DELIVERED
4635,98812408,1,10/29/2024,DELIVERED
1159,98812349,1,10/29/2024,DELIVERED
1194,98812350,1,10/29/2024,DELIVERED
1466,98812354,1,10/29/2024,DELIVERED
3596,98812362,1,10/29/2024,DELIVERED
1234,98812379,1,10/29/2024,DELIVERED
4201,98812380,1,10/29/2024,DELIVERED
1414,98812339,1,10/29/2024,DELIVERED
1319,98812343,1,10/29/2024,DELIVERED
5346,98812328,1,10/29/2024,DELIVERED
3192,98812326,1,10/29/2024,DELIVERED
4247,98812322,1,10/29/2024,DELIVERED
6789,98812315,1,10/29/2024,DELIVERED
5705,98812308,1,10/29/2024,DELIVERED
5728,98812297,1,10/29/2024,DELIVERED
3503,98812299,1,10/29/2024,DELIVERED
7194,98812275,1,10/29/2024,DELIVERED
3305,98812277,1,10/29/2024,DELIVERED
3626,98812278,1,10/29/2024,DELIVERED
3612,98812288,1,10/29/2024,DELIVERED
6878,98812290,1,10/29/2024,DELIVERED
4477,98812293,1,10/29/2024,DELIVERED
2713,98812268,1,10/29/2024,DELIVERED
1290,98812262,1,10/29/2024,DELIVERED
1284,98812264,1,10/29/2024,DELIVERED
2793,98812266,1,10/29/2024,DELIVERED
1842,98812267,1,10/29/2024,DELIVERED
2275,98812261,1,10/29/2024,DELIVERED
1778,98812255,1,10/29/2024,DELIVERED
2472,98812257,1,10/29/2024,DELIVERED
1508,98812260,1,10/29/2024,DELIVERED
1096,98812247,1,10/29/2024,DELIVERED
1190,98812249,1,10/29/2024,DELIVERED
1638,98812250,1,10/29/2024,DELIVERED
1498,98812232,1,10/29/2024,DELIVERED
1132,98812241,1,10/29/2024,DELIVERED
1287,98812245,1,10/29/2024,DELIVERED
1359,98812215,1,10/29/2024,DELIVERED
2615,98812222,1,10/29/2024,DELIVERED
1485,98812223,1,10/29/2024,DELIVERED
1270,98812227,1,10/29/2024,DELIVERED
1558,98812228,1,10/29/2024,DELIVERED
2968,98812193,1,10/29/2024,DELIVERED
2845,98812200,1,10/29/2024,DELIVERED
2608,98812174,1,10/29/2024,DELIVERED
1322,98812175,1,10/29/2024,DELIVERED
2704,98812176,1,10/29/2024,DELIVERED
1337,98812178,1,10/29/2024,DELIVERED
1327,98812183,1,10/29/2024,DELIVERED
1006,98812168,1,10/29/2024,DELIVERED
843,98812169,1,10/29/2024,DELIVERED
655,98812154,1,10/29/2024,DELIVERED
1039,98812160,1,10/29/2024,DELIVERED
1053,98812161,1,10/29/2024,DELIVERED
709,98812162,1,10/29/2024,DELIVERED
686,98812149,1,10/29/2024,DELIVERED
183,98812120,1,10/29/2024,DELIVERED
424,98812123,1,10/29/2024,DELIVERED
356,98812127,1,10/29/2024,DELIVERED
683,98812128,1,10/29/2024,DELIVERED
729,98812130,1,10/29/2024,DELIVERED
396,98812078,1,10/29/2024,DELIVERED
347,98812087,1,10/29/2024,DELIVERED
314,98812092,1,10/29/2024,DELIVERED
355,98812096,1,10/29/2024,DELIVERED
701,98812099,1,10/29/2024,DELIVERED
526,98812100,1,10/29/2024,DELIVERED
204,98812103,1,10/29/2024,DELIVERED
621,98812105,1,10/29/2024,DELIVERED
425,98812109,1,10/29/2024,DELIVERED
497,98812113,1,10/29/2024,DELIVERED
584,98812115,1,10/29/2024,DELIVERED
2722,1250980,1,10/29/2024,DELIVERED
5,1250888,1,10/29/2024,DELIVERED
8,1250890,1,10/29/2024,DELIVERED
33,1250896,1,10/29/2024,DELIVERED
38,1250898,1,10/29/2024,DELIVERED
49,1250901,1,10/29/2024,DELIVERED
55,1250904,1,10/29/2024,DELIVERED
58,1250906,1,10/29/2024,DELIVERED
66,1250908,1,10/29/2024,DELIVERED
67,1250909,1,10/29/2024,DELIVERED
76,1250914,1,10/29/2024,DELIVERED
117,1250921,1,10/29/2024,DELIVERED
119,1250922,1,10/29/2024,DELIVERED
124,1250923,1,10/29/2024,DELIVERED
157,1250931,1,10/29/2024,DELIVERED
160,1250932,1,10/29/2024,DELIVERED
209,1250936,1,10/29/2024,DELIVERED
230,1250938,1,10/29/2024,DELIVERED
279,1250941,1,10/29/2024,DELIVERED
281,1250942,1,10/29/2024,DELIVERED
296,1250944,1,10/29/2024,DELIVERED
339,1250947,1,10/29/2024,DELIVERED
373,1250951,1,10/29/2024,DELIVERED
1114,1250959,1,10/29/2024,DELIVERED
2575,1250961,1,10/29/2024,DELIVERED
2126,1250983,1,10/29/2024,DELIVERED
2314,1250985,1,10/29/2024,DELIVERED
3478,1250989,1,10/29/2024,DELIVERED
3883,1250990,1,10/29/2024,DELIVERED
3,1251010,1,10/29/2024,DELIVERED
20,1251019,1,10/29/2024,DELIVERED
28,1251026,1,10/29/2024,DELIVERED
35,1251031,1,10/29/2024,DELIVERED
41,1251035,1,10/29/2024,DELIVERED
