Store Number,Vendor,Regular Visits,Plus up Visits,Total WK20 Visits,Regular Visits,Plus up Visits,Total Weekend Visits
2094,Hallmark,3,0,3,0,1,1
2110,Hallmark,3,0,3,0,1,1
2785,Hallmark,3,0,3,0,1,1
4387,Hallmark,3,0,3,0,1,1
4435,Hallmark,3,0,3,0,1,1
4474,Hallmark,3,0,3,0,1,1
2095,Hallmark,3,0,3,0,1,1
3864,Hallmark,3,0,3,0,1,1
2122,Hallmark,3,0,3,0,1,1
2066,Hallmark,3,0,3,0,1,1
3717,Hallmark,3,0,3,0,1,1
4279,Hallmark,3,0,3,0,1,1
4553,Hallmark,3,0,3,0,1,1
3537,Hallmark,3,0,3,0,1,1
3848,Hallmark,3,0,3,0,1,1
5441,Hallmark,3,0,3,0,1,1
5012,Hallmark,3,0,3,0,1,1
3829,Hallmark,3,0,3,0,1,1
3310,Hallmark,3,0,3,0,1,1
5129,Hallmark,3,0,3,0,1,1
3627,Hallmark,3,0,3,0,1,1
3634,Hallmark,3,0,3,0,1,1
4253,Hallmark,3,0,3,0,1,1
3417,Hallmark,3,0,3,0,1,1
4531,Hallmark,3,0,3,0,1,1
3781,Hallmark,3,0,3,0,1,1
3731,Hallmark,3,0,3,0,1,1
4200,Hallmark,3,0,3,0,1,1
4256,Hallmark,3,0,3,0,1,1
4383,Hallmark,3,0,3,0,1,1
4399,Hallmark,3,0,3,0,1,1
4410,Hallmark,3,0,3,0,1,1
4436,Hallmark,3,0,3,0,1,1
4483,Hallmark,3,0,3,0,1,1
4506,Hallmark,3,0,3,0,1,1
4533,Hallmark,3,0,3,0,1,1
4540,Hallmark,3,0,3,0,1,1
2087,Hallmark,3,0,3,0,1,1
4581,Hallmark,3,0,3,0,1,1
3324,Hallmark,3,0,3,0,1,1
110,Hallmark,3,0,3,0,1,1
6931,Hallmark,3,0,3,0,1,1
3824,Hallmark,3,0,3,0,1,1
4520,Hallmark,3,0,3,0,1,1
2964,Hallmark,3,0,3,0,1,1
4295,Hallmark,3,0,3,0,1,1
4309,Hallmark,3,0,3,0,1,1
4635,Hallmark,3,0,3,0,1,1
3893,Hallmark,3,0,3,0,1,1
4417,Hallmark,3,0,3,0,1,1
3422,Hallmark,3,0,3,0,1,1
4497,Hallmark,3,0,3,0,1,1
4288,Hallmark,3,0,3,0,1,1
2130,Hallmark,3,0,3,0,1,1
2238,Hallmark,3,0,3,0,1,1
2154,Hallmark,3,0,3,0,1,1
3823,Hallmark,3,0,3,0,1,1
4358,Hallmark,3,0,3,0,1,1
2104,Hallmark,3,0,3,0,1,1
1985,Hallmark,3,0,3,0,1,1
4365,Hallmark,3,0,3,0,1,1
2119,Hallmark,3,0,3,0,1,1
2146,Hallmark,3,0,3,0,1,1
2132,Hallmark,3,0,3,0,1,1
2112,Hallmark,3,0,3,0,1,1
2118,Hallmark,3,0,3,0,1,1
2117,Hallmark,3,0,3,0,1,1
2187,Hallmark,3,0,3,0,1,1
2075,Hallmark,3,0,3,0,1,1
2121,Hallmark,3,0,3,0,1,1
2108,Hallmark,3,0,3,0,1,1
2225,Hallmark,3,0,3,0,1,1
2131,Hallmark,3,0,3,0,1,1
2169,Hallmark,3,0,3,0,1,1
2175,Hallmark,3,0,3,0,1,1
2223,Hallmark,3,0,3,0,1,1
4378,Hallmark,3,0,3,0,1,1
3339,Hallmark,3,0,3,0,1,1
2269,Hallmark,3,0,3,0,1,1
2113,Hallmark,3,0,3,0,1,1
3501,Hallmark,3,0,3,0,1,1
5331,Hallmark,3,0,3,0,1,1
5342,Hallmark,3,0,3,0,1,1
5397,Hallmark,3,0,3,0,1,1
2184,Hallmark,3,0,3,0,1,1
2257,Hallmark,3,0,3,0,1,1
2281,Hallmark,3,0,3,0,1,1
2123,Hallmark,3,0,3,0,1,1
2145,Hallmark,3,0,3,0,1,1
2245,Hallmark,3,0,3,0,1,1
4678,Hallmark,3,0,3,0,1,1
4689,Hallmark,3,0,3,0,1,1
5446,Hallmark,3,0,3,0,1,1
5748,Hallmark,3,0,3,0,1,1
4395,Hallmark,3,0,3,0,1,1
2136,Hallmark,3,0,3,0,1,1
5709,Hallmark,3,0,3,0,1,1
2255,Hallmark,3,0,3,0,1,1
3588,Hallmark,3,0,3,0,1,1
5211,Hallmark,3,0,3,0,1,1
5124,Hallmark,3,0,3,0,1,1
5091,Hallmark,3,0,3,0,1,1
2151,Hallmark,3,0,3,0,1,1
2306,Hallmark,3,0,3,0,1,1
2244,Hallmark,3,0,3,0,1,1
3266,Hallmark,3,0,3,0,1,1
3381,Hallmark,3,0,3,0,1,1
5186,Hallmark,3,0,3,0,1,1
5218,Hallmark,3,0,3,0,1,1
5363,Hallmark,3,0,3,0,1,1
2311,Hallmark,3,0,3,0,1,1
3404,Hallmark,3,0,3,0,1,1
3394,Hallmark,3,0,3,0,1,1
5398,Hallmark,3,0,3,0,1,1
5443,Hallmark,3,0,3,0,1,1
2273,Hallmark,3,0,3,0,1,1
2322,Hallmark,3,0,3,0,1,1
2272,Hallmark,3,0,3,0,1,1
2310,Hallmark,3,0,3,0,1,1
2153,Hallmark,3,0,3,0,1,1
1980,Hallmark,3,0,3,0,1,1
2214,Hallmark,3,0,3,0,1,1
2206,Hallmark,3,0,3,0,1,1
2247,Hallmark,3,0,3,0,1,1
2195,Hallmark,3,0,3,0,1,1
2427,Hallmark,3,0,3,0,1,1
2277,Hallmark,3,0,3,0,1,1
2360,Hallmark,3,0,3,0,1,1
2280,Hallmark,3,0,3,0,1,1
2291,Hallmark,3,0,3,0,1,1
2401,Hallmark,3,0,3,0,1,1
2428,Hallmark,3,0,3,0,1,1
2402,Hallmark,3,0,3,0,1,1
2358,Hallmark,3,0,3,0,1,1
2251,Hallmark,3,0,3,0,1,1
2189,Hallmark,3,0,3,0,1,1
2258,Hallmark,3,0,3,0,1,1
2469,Hallmark,3,0,3,0,1,1
2455,Hallmark,3,0,3,0,1,1
2373,Hallmark,3,0,3,0,1,1
2236,Hallmark,3,0,3,0,1,1
5242,Hallmark,3,0,3,0,1,1
2453,Hallmark,3,0,3,0,1,1
2444,Hallmark,3,0,3,0,1,1
5428,Hallmark,3,0,3,0,1,1
2317,Hallmark,3,0,3,0,1,1
2337,Hallmark,3,0,3,0,1,1
5391,Hallmark,3,0,3,0,1,1
5394,Hallmark,3,0,3,0,1,1
5455,Hallmark,3,0,3,0,1,1
3235,Hallmark,3,0,3,0,1,1
4512,Hallmark,3,0,3,0,1,1
5922,Hallmark,3,0,3,0,1,1
5193,Hallmark,3,0,3,0,1,1
3302,Hallmark,3,0,3,0,1,1
3304,Hallmark,3,0,3,0,1,1
3408,Hallmark,3,0,3,0,1,1
5334,Hallmark,3,0,3,0,1,1
3729,Hallmark,3,0,3,0,1,1
3360,Hallmark,3,0,3,0,1,1
2474,Hallmark,3,0,3,0,1,1
2505,Hallmark,3,0,3,0,1,1
2482,Hallmark,3,0,3,0,1,1
2516,Hallmark,3,0,3,0,1,1
2509,Hallmark,3,0,3,0,1,1
2297,Hallmark,3,0,3,0,1,1
2492,Hallmark,3,0,3,0,1,1
2513,Hallmark,3,0,3,0,1,1
2295,Hallmark,3,0,3,0,1,1
2417,Hallmark,3,0,3,0,1,1
2338,Hallmark,3,0,3,0,1,1
2582,Hallmark,3,0,3,0,1,1
3425,Hallmark,3,0,3,0,1,1
2514,Hallmark,3,0,3,0,1,1
2459,Hallmark,3,0,3,0,1,1
3734,Hallmark,3,0,3,0,1,1
5133,Hallmark,3,0,3,0,1,1
2539,Hallmark,3,0,3,0,1,1
5253,Hallmark,3,0,3,0,1,1
2581,Hallmark,3,0,3,0,1,1
5403,Hallmark,3,0,3,0,1,1
5470,Hallmark,3,0,3,0,1,1
5497,Hallmark,3,0,3,0,1,1
2565,Hallmark,3,0,3,0,1,1
5370,Hallmark,3,0,3,0,1,1
3751,Hallmark,3,0,3,0,1,1
2587,Hallmark,3,0,3,0,1,1
4203,Hallmark,3,0,3,0,1,1
2592,Hallmark,3,0,3,0,1,1
2546,Hallmark,3,0,3,0,1,1
2517,Hallmark,3,0,3,0,1,1
2608,Hallmark,3,0,3,0,1,1
2596,Hallmark,3,0,3,0,1,1
2599,Hallmark,3,0,3,0,1,1
2650,Hallmark,3,0,3,0,1,1
5672,Hallmark,3,0,3,0,1,1
5848,Hallmark,3,0,3,0,1,1
2612,Hallmark,3,0,3,0,1,1
2543,Hallmark,3,0,3,0,1,1
2668,Hallmark,3,0,3,0,1,1
2690,Hallmark,3,0,3,0,1,1
2703,Hallmark,3,0,3,0,1,1
2619,Hallmark,3,0,3,0,1,1
2618,Hallmark,3,0,3,0,1,1
2642,Hallmark,3,0,3,0,1,1
2644,Hallmark,3,0,3,0,1,1
2682,Hallmark,3,0,3,0,1,1
2504,Hallmark,3,0,3,0,1,1
2580,Hallmark,3,0,3,0,1,1
2588,Hallmark,3,0,3,0,1,1
2656,Hallmark,3,0,3,0,1,1
2553,Hallmark,3,0,3,0,1,1
2507,Hallmark,3,0,3,0,1,1
2734,Hallmark,3,0,3,0,1,1
2340,Hallmark,3,0,3,0,1,1
2728,Hallmark,3,0,3,0,1,1
2700,Hallmark,3,0,3,0,1,1
2739,Hallmark,3,0,3,0,1,1
2760,Hallmark,3,0,3,0,1,1
2784,Hallmark,3,0,3,0,1,1
2706,Hallmark,3,0,3,0,1,1
2365,Hallmark,3,0,3,0,1,1
2627,Hallmark,3,0,3,0,1,1
2730,Hallmark,3,0,3,0,1,1
2807,Hallmark,3,0,3,0,1,1
2811,Hallmark,3,0,3,0,1,1
2820,Hallmark,3,0,3,0,1,1
2609,Hallmark,3,0,3,0,1,1
2819,Hallmark,3,0,3,0,1,1
5731,Hallmark,3,0,3,0,1,1
4368,Hallmark,3,0,3,0,1,1
5857,Hallmark,3,0,3,0,1,1
5976,Hallmark,3,0,3,0,1,1
2771,Hallmark,3,0,3,0,1,1
2822,Hallmark,3,0,3,0,1,1
2787,Hallmark,3,0,3,0,1,1
2753,Hallmark,3,0,3,0,1,1
4359,Hallmark,3,0,3,0,1,1
2727,Hallmark,3,0,3,0,1,1
2515,Hallmark,3,0,3,0,1,1
2761,Hallmark,3,0,3,0,1,1
3014,Hallmark,3,0,3,0,1,1
3106,Hallmark,3,0,3,0,1,1
2893,Hallmark,3,0,3,0,1,1
2883,Hallmark,3,0,3,0,1,1
3169,Hallmark,3,0,3,0,1,1
5448,Hallmark,3,0,3,0,1,1
2973,Hallmark,3,0,3,0,1,1
2814,Hallmark,3,0,3,0,1,1
2751,Hallmark,3,0,3,0,1,1
4163,Hallmark,3,0,3,0,1,1
4185,Hallmark,3,0,3,0,1,1
5929,Hallmark,3,0,3,0,1,1
2934,Hallmark,3,0,3,0,1,1
2637,Hallmark,3,0,3,0,1,1
2740,Hallmark,3,0,3,0,1,1
2799,Hallmark,3,0,3,0,1,1
2827,Hallmark,3,0,3,0,1,1
2988,Hallmark,3,0,3,0,1,1
2841,Hallmark,3,0,3,0,1,1
2922,Hallmark,3,0,3,0,1,1
2954,Hallmark,3,0,3,0,1,1
494,Hallmark,3,0,3,0,1,1
3428,Hallmark,3,0,3,0,1,1
3435,Hallmark,3,0,3,0,1,1
3747,Hallmark,3,0,3,0,1,1
467,Hallmark,3,0,3,0,1,1
262,Hallmark,3,0,3,0,1,1
422,Hallmark,3,0,3,0,1,1
3430,Hallmark,3,0,3,0,1,1
3432,Hallmark,3,0,3,0,1,1
3607,Hallmark,3,0,3,0,1,1
3761,Hallmark,3,0,3,0,1,1
3853,Hallmark,3,0,3,0,1,1
449,Hallmark,3,0,3,0,1,1
527,Hallmark,3,0,3,0,1,1
540,Hallmark,3,0,3,0,1,1
531,Hallmark,3,0,3,0,1,1
538,Hallmark,3,0,3,0,1,1
533,Hallmark,3,0,3,0,1,1
557,Hallmark,3,0,3,0,1,1
386,Hallmark,3,0,3,0,1,1
529,Hallmark,3,0,3,0,1,1
560,Hallmark,3,0,3,0,1,1
544,Hallmark,3,0,3,0,1,1
504,Hallmark,3,0,3,0,1,1
495,Hallmark,3,0,3,0,1,1
486,Hallmark,3,0,3,0,1,1
546,Hallmark,3,0,3,0,1,1
548,Hallmark,3,0,3,0,1,1
582,Hallmark,3,0,3,0,1,1
139,Hallmark,3,0,3,0,1,1
579,Hallmark,3,0,3,0,1,1
523,Hallmark,3,0,3,0,1,1
612,Hallmark,3,0,3,0,1,1
588,Hallmark,3,0,3,0,1,1
396,Hallmark,3,0,3,0,1,1
602,Hallmark,3,0,3,0,1,1
611,Hallmark,3,0,3,0,1,1
572,Hallmark,3,0,3,0,1,1
592,Hallmark,3,0,3,0,1,1
2535,Hallmark,3,0,3,0,1,1
4683,Hallmark,3,0,3,0,1,1
3055,Hallmark,3,0,3,0,1,1
649,Hallmark,3,0,3,0,1,1
706,Hallmark,3,0,3,0,1,1
645,Hallmark,3,0,3,0,1,1
743,Hallmark,3,0,3,0,1,1
705,Hallmark,3,0,3,0,1,1
595,Hallmark,3,0,3,0,1,1
759,Hallmark,3,0,3,0,1,1
652,Hallmark,3,0,3,0,1,1
633,Hallmark,3,0,3,0,1,1
748,Hallmark,3,0,3,0,1,1
2881,Hallmark,3,0,3,0,1,1
636,Hallmark,3,0,3,0,1,1
761,Hallmark,3,0,3,0,1,1
809,Hallmark,3,0,3,0,1,1
857,Hallmark,3,0,3,0,1,1
815,Hallmark,3,0,3,0,1,1
4162,Hallmark,3,0,3,0,1,1
4176,Hallmark,3,0,3,0,1,1
4849,Hallmark,3,0,3,0,1,1
856,Hallmark,3,0,3,0,1,1
772,Hallmark,3,0,3,0,1,1
5935,Hallmark,3,0,3,0,1,1
6394,Hallmark,3,0,3,0,1,1
174,Hallmark,3,0,3,0,1,1
821,Hallmark,3,0,3,0,1,1
878,Hallmark,3,0,3,0,1,1
6173,Hallmark,3,0,3,0,1,1
848,Hallmark,3,0,3,0,1,1
852,Hallmark,3,0,3,0,1,1
4161,Hallmark,3,0,3,0,1,1
2181,Hallmark,3,0,3,0,1,1
2757,Hallmark,3,0,3,0,1,1
4064,Hallmark,3,0,3,0,1,1
860,Hallmark,3,0,3,0,1,1
865,Hallmark,3,0,3,0,1,1
855,Hallmark,3,0,3,0,1,1
849,Hallmark,3,0,3,0,1,1
924,Hallmark,3,0,3,0,1,1
913,Hallmark,3,0,3,0,1,1
796,Hallmark,3,0,3,0,1,1
907,Hallmark,3,0,3,0,1,1
945,Hallmark,3,0,3,0,1,1
940,Hallmark,3,0,3,0,1,1
934,Hallmark,3,0,3,0,1,1
955,Hallmark,3,0,3,0,1,1
959,Hallmark,3,0,3,0,1,1
967,Hallmark,3,0,3,0,1,1
937,Hallmark,3,0,3,0,1,1
952,Hallmark,3,0,3,0,1,1
6878,Hallmark,3,0,3,0,1,1
6370,Hallmark,3,0,3,0,1,1
991,Hallmark,3,0,3,0,1,1
985,Hallmark,3,0,3,0,1,1
974,Hallmark,3,0,3,0,1,1
989,Hallmark,3,0,3,0,1,1
982,Hallmark,3,0,3,0,1,1
1051,Hallmark,3,0,3,0,1,1
961,Hallmark,3,0,3,0,1,1
1056,Hallmark,3,0,3,0,1,1
992,Hallmark,3,0,3,0,1,1
1008,Hallmark,3,0,3,0,1,1
1002,Hallmark,3,0,3,0,1,1
987,Hallmark,3,0,3,0,1,1
1021,Hallmark,3,0,3,0,1,1
3260,Hallmark,3,0,3,0,1,1
3255,Hallmark,3,0,3,0,1,1
1045,Hallmark,3,0,3,0,1,1
1106,Hallmark,3,0,3,0,1,1
1109,Hallmark,3,0,3,0,1,1
1058,Hallmark,3,0,3,0,1,1
1099,Hallmark,3,0,3,0,1,1
1040,Hallmark,3,0,3,0,1,1
1047,Hallmark,3,0,3,0,1,1
1072,Hallmark,3,0,3,0,1,1
1043,Hallmark,3,0,3,0,1,1
3253,Hallmark,3,0,3,0,1,1
2859,Hallmark,3,0,3,0,1,1
973,Hallmark,3,0,3,0,1,1
1081,Hallmark,3,0,3,0,1,1
3270,Hallmark,3,0,3,0,1,1
1090,Hallmark,3,0,3,0,1,1
1122,Hallmark,3,0,3,0,1,1
1059,Hallmark,3,0,3,0,1,1
1066,Hallmark,3,0,3,0,1,1
1094,Hallmark,3,0,3,0,1,1
2729,Hallmark,3,0,3,0,1,1
2735,Hallmark,3,0,3,0,1,1
3289,Hallmark,3,0,3,0,1,1
3286,Hallmark,3,0,3,0,1,1
1086,Hallmark,3,0,3,0,1,1
1120,Hallmark,3,0,3,0,1,1
1151,Hallmark,3,0,3,0,1,1
3493,Hallmark,3,0,3,0,1,1
3220,Hallmark,3,0,3,0,1,1
3296,Hallmark,3,0,3,0,1,1
3233,Hallmark,3,0,3,0,1,1
3234,Hallmark,3,0,3,0,1,1
2692,Hallmark,3,0,3,0,1,1
3298,Hallmark,3,0,3,0,1,1
3471,Hallmark,3,0,3,0,1,1
3498,Hallmark,3,0,3,0,1,1
3514,Hallmark,3,0,3,0,1,1
3454,Hallmark,3,0,3,0,1,1
3492,Hallmark,3,0,3,0,1,1
3484,Hallmark,3,0,3,0,1,1
3248,Hallmark,3,0,3,0,1,1
3462,Hallmark,3,0,3,0,1,1
3482,Hallmark,3,0,3,0,1,1
3560,Hallmark,3,0,3,0,1,1
2924,Hallmark,3,0,3,0,1,1
1126,Hallmark,3,0,3,0,1,1
2945,Hallmark,3,0,3,0,1,1
2838,Hallmark,3,0,3,0,1,1
3561,Hallmark,3,0,3,0,1,1
3229,Hallmark,3,0,3,0,1,1
2869,Hallmark,3,0,3,0,1,1
3214,Hallmark,3,0,3,0,1,1
2925,Hallmark,3,0,3,0,1,1
2912,Hallmark,3,0,3,0,1,1
2853,Hallmark,3,0,3,0,1,1
2817,Hallmark,3,0,3,0,1,1
1102,Hallmark,3,0,3,0,1,1
1117,Hallmark,3,0,3,0,1,1
1105,Hallmark,3,0,3,0,1,1
1088,Hallmark,3,0,3,0,1,1
1139,Hallmark,3,0,3,0,1,1
1142,Hallmark,3,0,3,0,1,1
1158,Hallmark,3,0,3,0,1,1
1128,Hallmark,3,0,3,0,1,1
1183,Hallmark,3,0,3,0,1,1
2927,Hallmark,3,0,3,0,1,1
1152,Hallmark,3,0,3,0,1,1
2952,Hallmark,3,0,3,0,1,1
1143,Hallmark,3,0,3,0,1,1
1150,Hallmark,3,0,3,0,1,1
1154,Hallmark,3,0,3,0,1,1
1206,Hallmark,3,0,3,0,1,1
242,Hallmark,3,0,3,0,1,1
2962,Hallmark,3,0,3,0,1,1
3274,Hallmark,3,0,3,0,1,1
2955,Hallmark,3,0,3,0,1,1
3500,Hallmark,3,0,3,0,1,1
586,Hallmark,3,0,3,0,1,1
1083,Hallmark,3,0,3,0,1,1
3568,Hallmark,3,0,3,0,1,1
3526,Hallmark,3,0,3,0,1,1
2758,Hallmark,3,0,3,0,1,1
3546,Hallmark,3,0,3,0,1,1
3598,Hallmark,3,0,3,0,1,1
39,Hallmark,3,0,3,0,1,1
135,Hallmark,3,0,3,0,1,1
195,Hallmark,3,0,3,0,1,1
34,Hallmark,3,0,3,0,1,1
2518,Hallmark,3,0,3,0,1,1
5057,Hallmark,3,0,3,0,1,1
5064,Hallmark,3,0,3,0,1,1
3529,Hallmark,3,0,3,0,1,1
1167,Hallmark,3,0,3,0,1,1
315,Hallmark,3,0,3,0,1,1
346,Hallmark,3,0,3,0,1,1
325,Hallmark,3,0,3,0,1,1
330,Hallmark,3,0,3,0,1,1
1197,Hallmark,3,0,3,0,1,1
1221,Hallmark,3,0,3,0,1,1
308,Hallmark,3,0,3,0,1,1
1217,Hallmark,3,0,3,0,1,1
353,Hallmark,3,0,3,0,1,1
356,Hallmark,3,0,3,0,1,1
287,Hallmark,3,0,3,0,1,1
391,Hallmark,3,0,3,0,1,1
392,Hallmark,3,0,3,0,1,1
1231,Hallmark,3,0,3,0,1,1
1230,Hallmark,3,0,3,0,1,1
1227,Hallmark,3,0,3,0,1,1
375,Hallmark,3,0,3,0,1,1
1282,Hallmark,3,0,3,0,1,1
1193,Hallmark,3,0,3,0,1,1
433,Hallmark,3,0,3,0,1,1
434,Hallmark,3,0,3,0,1,1
393,Hallmark,3,0,3,0,1,1
297,Hallmark,3,0,3,0,1,1
192,Hallmark,3,0,3,0,1,1
332,Hallmark,3,0,3,0,1,1
730,Hallmark,3,0,3,0,1,1
1196,Hallmark,3,0,3,0,1,1
1295,Hallmark,3,0,3,0,1,1
1249,Hallmark,3,0,3,0,1,1
1252,Hallmark,3,0,3,0,1,1
1243,Hallmark,3,0,3,0,1,1
1286,Hallmark,3,0,3,0,1,1
1300,Hallmark,3,0,3,0,1,1
1271,Hallmark,3,0,3,0,1,1
1306,Hallmark,3,0,3,0,1,1
404,Hallmark,3,0,3,0,1,1
674,Hallmark,3,0,3,0,1,1
659,Hallmark,3,0,3,0,1,1
733,Hallmark,3,0,3,0,1,1
656,Hallmark,3,0,3,0,1,1
2937,Hallmark,3,0,3,0,1,1
414,Hallmark,3,0,3,0,1,1
2993,Hallmark,3,0,3,0,1,1
2996,Hallmark,3,0,3,0,1,1
3201,Hallmark,3,0,3,0,1,1
3205,Hallmark,3,0,3,0,1,1
726,Hallmark,3,0,3,0,1,1
691,Hallmark,3,0,3,0,1,1
712,Hallmark,3,0,3,0,1,1
669,Hallmark,3,0,3,0,1,1
3225,Hallmark,3,0,3,0,1,1
424,Hallmark,3,0,3,0,1,1
448,Hallmark,3,0,3,0,1,1
528,Hallmark,3,0,3,0,1,1
5884,Hallmark,2,0,2,0,1,1
1187,Hallmark,2,0,2,0,1,1
1275,Hallmark,2,0,2,0,1,1
1293,Hallmark,2,0,2,0,1,1
4130,Hallmark,2,0,2,0,1,1
2448,Hallmark,2,0,2,0,1,1
1265,Hallmark,2,0,2,0,1,1
1340,Hallmark,2,0,2,0,1,1
4393,Hallmark,2,0,2,0,1,1
1349,Hallmark,2,0,2,0,1,1
5103,Hallmark,2,0,2,0,1,1
5676,Hallmark,2,0,2,0,1,1
3177,Hallmark,2,0,2,0,1,1
1382,Hallmark,2,0,2,0,1,1
1308,Hallmark,2,0,2,0,1,1
4508,Hallmark,2,0,2,0,1,1
5219,Hallmark,2,0,2,0,1,1
1456,Hallmark,2,0,2,0,1,1
3616,Hallmark,2,0,2,0,1,1
1492,Hallmark,2,0,2,0,1,1
1482,Hallmark,2,0,2,0,1,1
3701,Hallmark,2,0,2,0,1,1
1497,Hallmark,2,0,2,0,1,1
1559,Hallmark,2,0,2,0,1,1
1795,Hallmark,2,0,2,0,1,1
1786,Hallmark,2,0,2,0,1,1
198,Hallmark,2,0,2,0,1,1
206,Hallmark,2,0,2,0,1,1
344,Hallmark,2,0,2,0,1,1
429,Hallmark,2,0,2,0,1,1
606,Hallmark,2,0,2,0,1,1
986,Hallmark,2,0,2,0,1,1
1137,Hallmark,2,0,2,0,1,1
1393,Hallmark,2,0,2,0,1,1
1515,Hallmark,2,0,2,0,1,1
91,Hallmark,2,0,2,0,1,1
1334,Hallmark,2,0,2,0,1,1
1501,Hallmark,2,0,2,0,1,1
4420,Hallmark,2,0,2,0,1,1
1472,Hallmark,2,0,2,0,1,1
1562,Hallmark,2,0,2,0,1,1
1551,Hallmark,2,0,2,0,1,1
6887,Hallmark,2,0,2,0,1,1
1560,Hallmark,2,0,2,0,1,1
1584,Hallmark,2,0,2,0,1,1
1621,Hallmark,2,0,2,0,1,1
1111,Hallmark,2,0,2,0,1,1
1214,Hallmark,2,0,2,0,1,1
1316,Hallmark,2,0,2,0,1,1
1840,Hallmark,2,0,2,0,1,1
5854,Hallmark,2,0,2,0,1,1
1610,Hallmark,2,0,2,0,1,1
1675,Hallmark,2,0,2,0,1,1
55,Hallmark,2,0,2,0,1,1
106,Hallmark,2,0,2,0,1,1
146,Hallmark,2,0,2,0,1,1
173,Hallmark,2,0,2,0,1,1
443,Hallmark,2,0,2,0,1,1
485,Hallmark,2,0,2,0,1,1
506,Hallmark,2,0,2,0,1,1
524,Hallmark,2,0,2,0,1,1
568,Hallmark,2,0,2,0,1,1
583,Hallmark,2,0,2,0,1,1
644,Hallmark,2,0,2,0,1,1
756,Hallmark,2,0,2,0,1,1
847,Hallmark,2,0,2,0,1,1
933,Hallmark,2,0,2,0,1,1
993,Hallmark,2,0,2,0,1,1
1038,Hallmark,2,0,2,0,1,1
1157,Hallmark,2,0,2,0,1,1
1234,Hallmark,2,0,2,0,1,1
1274,Hallmark,2,0,2,0,1,1
1328,Hallmark,2,0,2,0,1,1
1380,Hallmark,2,0,2,0,1,1
1629,Hallmark,2,0,2,0,1,1
1639,Hallmark,2,0,2,0,1,1
1650,Hallmark,2,0,2,0,1,1
145,Hallmark,2,0,2,0,1,1
626,Hallmark,2,0,2,0,1,1
158,Hallmark,2,0,2,0,1,1
1384,Hallmark,2,0,2,0,1,1
385,Hallmark,2,0,2,0,1,1
413,Hallmark,2,0,2,0,1,1
1098,Hallmark,2,0,2,0,1,1
437,Hallmark,2,0,2,0,1,1
1007,Hallmark,2,0,2,0,1,1
458,Hallmark,2,0,2,0,1,1
465,Hallmark,2,0,2,0,1,1
502,Hallmark,2,0,2,0,1,1
1615,Hallmark,2,0,2,0,1,1
1670,Hallmark,2,0,2,0,1,1
5837,Hallmark,2,0,2,0,1,1
1694,Hallmark,2,0,2,0,1,1
1683,Hallmark,2,0,2,0,1,1
1721,Hallmark,2,0,2,0,1,1
1713,Hallmark,2,0,2,0,1,1
1681,Hallmark,2,0,2,0,1,1
1715,Hallmark,2,0,2,0,1,1
1480,Hallmark,2,0,2,0,1,1
4278,Hallmark,2,0,2,0,1,1
4403,Hallmark,2,0,2,0,1,1
3303,Hallmark,2,0,2,0,1,1
1723,Hallmark,2,0,2,0,1,1
5495,Hallmark,2,0,2,0,1,1
1761,Hallmark,2,0,2,0,1,1
1755,Hallmark,2,0,2,0,1,1
3423,Hallmark,2,0,2,0,1,1
4699,Hallmark,2,0,2,0,1,1
5853,Hallmark,2,0,2,0,1,1
1779,Hallmark,2,0,2,0,1,1
4322,Hallmark,2,0,2,0,1,1
1829,Hallmark,2,0,2,0,1,1
1816,Hallmark,2,0,2,0,1,1
1323,Hallmark,2,0,2,0,1,1
1691,Hallmark,2,0,2,0,1,1
1865,Hallmark,2,0,2,0,1,1
1858,Hallmark,2,0,2,0,1,1
1876,Hallmark,2,0,2,0,1,1
4639,Hallmark,2,0,2,0,1,1
1936,Hallmark,2,0,2,0,1,1
5411,Hallmark,2,0,2,0,1,1
1887,Hallmark,2,0,2,0,1,1
1881,Hallmark,2,0,2,0,1,1
1891,Hallmark,2,0,2,0,1,1
5766,Hallmark,2,0,2,0,1,1
5768,Hallmark,2,0,2,0,1,1
1855,Hallmark,2,0,2,0,1,1
1950,Hallmark,2,0,2,0,1,1
1907,Hallmark,2,0,2,0,1,1
1898,Hallmark,2,0,2,0,1,1
1938,Hallmark,2,0,2,0,1,1
1952,Hallmark,2,0,2,0,1,1
1917,Hallmark,2,0,2,0,1,1
5386,Hallmark,2,0,2,0,1,1
1967,Hallmark,2,0,2,0,1,1
1963,Hallmark,2,0,2,0,1,1
1970,Hallmark,2,0,2,0,1,1
2009,Hallmark,2,0,2,0,1,1
2053,Hallmark,2,0,2,0,1,1
2039,Hallmark,2,0,2,0,1,1
2041,Hallmark,2,0,2,0,1,1
3857,Hallmark,2,0,2,0,1,1
2062,Hallmark,2,0,2,0,1,1
2052,Hallmark,2,0,2,0,1,1
1979,Hallmark,2,0,2,0,1,1
3334,Hallmark,2,0,2,0,1,1
4281,Hallmark,2,0,2,0,1,1
5649,Hallmark,2,0,2,0,1,1
4350,Hallmark,2,0,2,0,1,1
2050,Hallmark,2,0,2,0,1,1
4568,Hallmark,2,0,2,0,1,1
5170,Hallmark,2,0,2,0,1,1
5246,Hallmark,2,0,2,0,1,1
5356,Hallmark,2,0,2,0,1,1
