DC Number,Type,Date,Application,Summary,Status,CRQ,CRQ Link,Cell
6056,Enhancement Pilot,8/8/2025,Order Processing/ Order Fulfillment,Created Kafka topics and ACLs to enable messaging between ATLAS Outbound OP OF and Schaefer systems.,Completed,CHG3391828,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=c748f1a38707a290e680eb5d0ebb35c5&recordUrl=change_request.do%3Fsys_id%3Dc748f1a38707a290e680eb5d0ebb35c5&sysparm_stack=&sysparm_view=,0
6064,Enhancement Pilot,8/8/2025,Order Processing/ Order Fulfillment,Created Kafka topics and ACLs to enable messaging between ATLAS Outbound OP OF and Schaefer systems.,Completed,CHG3391828,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=c748f1a38707a290e680eb5d0ebb35c5&recordUrl=change_request.do%3Fsys_id%3Dc748f1a38707a290e680eb5d0ebb35c5&sysparm_stack=&sysparm_view=,0
6090,Enhancement Pilot,8/8/2025,Order Processing/ Order Fulfillment,Created Kafka topics and ACLs to enable messaging between ATLAS Outbound OP OF and Schaefer systems.,Completed,CHG3391828,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=c748f1a38707a290e680eb5d0ebb35c5&recordUrl=change_request.do%3Fsys_id%3Dc748f1a38707a290e680eb5d0ebb35c5&sysparm_stack=&sysparm_view=,0
7010,Enhancement Pilot,8/8/2025,Order Processing/ Order Fulfillment,Created Kafka topics and ACLs to enable messaging between ATLAS Outbound OP OF and Schaefer systems.,Completed,CHG3391828,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=c748f1a38707a290e680eb5d0ebb35c5&recordUrl=change_request.do%3Fsys_id%3Dc748f1a38707a290e680eb5d0ebb35c5&sysparm_stack=&sysparm_view=,0
7015,Enhancement Pilot,8/8/2025,Order Processing/ Order Fulfillment,Created Kafka topics and ACLs to enable messaging between ATLAS Outbound OP OF and Schaefer systems.,Completed,CHG3391828,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=c748f1a38707a290e680eb5d0ebb35c5&recordUrl=change_request.do%3Fsys_id%3Dc748f1a38707a290e680eb5d0ebb35c5&sysparm_stack=&sysparm_view=,0
7018,Enhancement Pilot,8/8/2025,Order Processing/ Order Fulfillment,Created Kafka topics and ACLs to enable messaging between ATLAS Outbound OP OF and Schaefer systems.,Completed,CHG3391828,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=c748f1a38707a290e680eb5d0ebb35c5&recordUrl=change_request.do%3Fsys_id%3Dc748f1a38707a290e680eb5d0ebb35c5&sysparm_stack=&sysparm_view=,0
7024,Enhancement Pilot,8/8/2025,Order Processing/ Order Fulfillment,Created Kafka topics and ACLs to enable messaging between ATLAS Outbound OP OF and Schaefer systems.,Completed,CHG3391828,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=c748f1a38707a290e680eb5d0ebb35c5&recordUrl=change_request.do%3Fsys_id%3Dc748f1a38707a290e680eb5d0ebb35c5&sysparm_stack=&sysparm_view=,0
7079,Enhancement Pilot,8/8/2025,Order Processing/ Order Fulfillment,Created Kafka topics and ACLs to enable messaging between ATLAS Outbound OP OF and Schaefer systems.,Completed,CHG3391828,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=c748f1a38707a290e680eb5d0ebb35c5&recordUrl=change_request.do%3Fsys_id%3Dc748f1a38707a290e680eb5d0ebb35c5&sysparm_stack=&sysparm_view=,0
2971,Pilot,8/8/2025,ICQA,"Deploying Inventory Web UI pilot update with security and reliability fixes.



",Completed,CHG3383016,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=2d82450ec347629c475f3ffb05013168&recordUrl=change_request.do%3Fsys_id%3D2d82450ec347629c475f3ffb05013168&sysparm_stack=&sysparm_view=,10
4047,Pilot,8/8/2025,ICQA,"Deploying Inventory Web UI pilot update with security and reliability fixes.



",Completed,CHG3383016,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=2d82450ec347629c475f3ffb05013168&recordUrl=change_request.do%3Fsys_id%3D2d82450ec347629c475f3ffb05013168&sysparm_stack=&sysparm_view=,10
7047,Pilot,8/8/2025,ICQA,"Deploying Inventory Web UI pilot update with security and reliability fixes.



",Completed,CHG3383016,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=2d82450ec347629c475f3ffb05013168&recordUrl=change_request.do%3Fsys_id%3D2d82450ec347629c475f3ffb05013168&sysparm_stack=&sysparm_view=,10
6059,Pilot,8/8/2025,ICQA,"Deploying Inventory Web UI pilot update with security and reliability fixes.



",Completed,CHG3383016,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=2d82450ec347629c475f3ffb05013168&recordUrl=change_request.do%3Fsys_id%3D2d82450ec347629c475f3ffb05013168&sysparm_stack=&sysparm_view=,10
6074,Pilot,8/8/2025,ICQA,"Deploying Inventory Web UI pilot update with security and reliability fixes.



",Completed,CHG3383016,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=2d82450ec347629c475f3ffb05013168&recordUrl=change_request.do%3Fsys_id%3D2d82450ec347629c475f3ffb05013168&sysparm_stack=&sysparm_view=,10
6091,Pilot,8/8/2025,ICQA,"Deploying Inventory Web UI pilot update with security and reliability fixes.



",Completed,CHG3383016,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=2d82450ec347629c475f3ffb05013168&recordUrl=change_request.do%3Fsys_id%3D2d82450ec347629c475f3ffb05013168&sysparm_stack=&sysparm_view=,10
6097,Pilot,8/8/2025,ICQA,"Deploying Inventory Web UI pilot update with security and reliability fixes.



",Completed,CHG3383016,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=2d82450ec347629c475f3ffb05013168&recordUrl=change_request.do%3Fsys_id%3D2d82450ec347629c475f3ffb05013168&sysparm_stack=&sysparm_view=,10
6858,Pilot,8/8/2025,ICQA,"Deploying Inventory Web UI pilot update with security and reliability fixes.



",Completed,CHG3383016,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=2d82450ec347629c475f3ffb05013168&recordUrl=change_request.do%3Fsys_id%3D2d82450ec347629c475f3ffb05013168&sysparm_stack=&sysparm_view=,10
7014,Pilot,8/8/2025,ICQA,"Deploying Inventory Web UI pilot update with security and reliability fixes.



",Completed,CHG3383016,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=2d82450ec347629c475f3ffb05013168&recordUrl=change_request.do%3Fsys_id%3D2d82450ec347629c475f3ffb05013168&sysparm_stack=&sysparm_view=,10
7016,Pilot,8/8/2025,ICQA,"Deploying Inventory Web UI pilot update with security and reliability fixes.



",Completed,CHG3383016,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=2d82450ec347629c475f3ffb05013168&recordUrl=change_request.do%3Fsys_id%3D2d82450ec347629c475f3ffb05013168&sysparm_stack=&sysparm_view=,10
6056,Enhancement Pilot,8/8/2025,Order Processing/ Orderfilling,Enable DC to DC transfer feature pilot,Completed,CHG3396230,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=769410c4c39b2250b7d93adb0501319b&recordUrl=change_request.do%3Fsys_id%3D769410c4c39b2250b7d93adb0501319b&sysparm_stack=&sysparm_view=,0
6064,Enhancement Pilot,8/8/2025,Order Processing/ Orderfilling,Enable DC to DC transfer feature pilot,Completed,CHG3396230,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=769410c4c39b2250b7d93adb0501319b&recordUrl=change_request.do%3Fsys_id%3D769410c4c39b2250b7d93adb0501319b&sysparm_stack=&sysparm_view=,0
6090,Enhancement Pilot,8/8/2025,Order Processing/ Orderfilling,Enable DC to DC transfer feature pilot,Completed,CHG3396230,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=769410c4c39b2250b7d93adb0501319b&recordUrl=change_request.do%3Fsys_id%3D769410c4c39b2250b7d93adb0501319b&sysparm_stack=&sysparm_view=,0
7010,Enhancement Pilot,8/8/2025,Order Processing/ Orderfilling,Enable DC to DC transfer feature pilot,Completed,CHG3396230,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=769410c4c39b2250b7d93adb0501319b&recordUrl=change_request.do%3Fsys_id%3D769410c4c39b2250b7d93adb0501319b&sysparm_stack=&sysparm_view=,0
7015,Enhancement Pilot,8/8/2025,Order Processing/ Orderfilling,Enable DC to DC transfer feature pilot,Completed,CHG3396230,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=769410c4c39b2250b7d93adb0501319b&recordUrl=change_request.do%3Fsys_id%3D769410c4c39b2250b7d93adb0501319b&sysparm_stack=&sysparm_view=,0
7018,Enhancement Pilot,8/8/2025,Order Processing/ Orderfilling,Enable DC to DC transfer feature pilot,Completed,CHG3396230,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=769410c4c39b2250b7d93adb0501319b&recordUrl=change_request.do%3Fsys_id%3D769410c4c39b2250b7d93adb0501319b&sysparm_stack=&sysparm_view=,0
7024,Enhancement Pilot,8/8/2025,Order Processing/ Orderfilling,Enable DC to DC transfer feature pilot,Completed,CHG3396230,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=769410c4c39b2250b7d93adb0501319b&recordUrl=change_request.do%3Fsys_id%3D769410c4c39b2250b7d93adb0501319b&sysparm_stack=&sysparm_view=,0
7079,Enhancement Pilot,8/8/2025,Order Processing/ Orderfilling,Enable DC to DC transfer feature pilot,Completed,CHG3396230,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=769410c4c39b2250b7d93adb0501319b&recordUrl=change_request.do%3Fsys_id%3D769410c4c39b2250b7d93adb0501319b&sysparm_stack=&sysparm_view=,0
6056,Bug Fix,8/8/2025,Order Processing/ Orderfilling,SPN password renewal for Order Tracker,Completed,CHG3396316,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=a6a292839703a21074c3f52f2153af98&recordUrl=change_request.do%3Fsys_id%3Da6a292839703a21074c3f52f2153af98&sysparm_stack=&sysparm_view=,0
6064,Bug Fix,8/8/2025,Order Processing/ Orderfilling,SPN password renewal for Order Tracker,Completed,CHG3396316,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=a6a292839703a21074c3f52f2153af98&recordUrl=change_request.do%3Fsys_id%3Da6a292839703a21074c3f52f2153af98&sysparm_stack=&sysparm_view=,0
6090,Bug Fix,8/8/2025,Order Processing/ Orderfilling,SPN password renewal for Order Tracker,Completed,CHG3396316,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=a6a292839703a21074c3f52f2153af98&recordUrl=change_request.do%3Fsys_id%3Da6a292839703a21074c3f52f2153af98&sysparm_stack=&sysparm_view=,0
7010,Bug Fix,8/8/2025,Order Processing/ Orderfilling,SPN password renewal for Order Tracker,Completed,CHG3396316,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=a6a292839703a21074c3f52f2153af98&recordUrl=change_request.do%3Fsys_id%3Da6a292839703a21074c3f52f2153af98&sysparm_stack=&sysparm_view=,0
7015,Bug Fix,8/8/2025,Order Processing/ Orderfilling,SPN password renewal for Order Tracker,Completed,CHG3396316,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=a6a292839703a21074c3f52f2153af98&recordUrl=change_request.do%3Fsys_id%3Da6a292839703a21074c3f52f2153af98&sysparm_stack=&sysparm_view=,0
7018,Bug Fix,8/8/2025,Order Processing/ Orderfilling,SPN password renewal for Order Tracker,Completed,CHG3396316,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=a6a292839703a21074c3f52f2153af98&recordUrl=change_request.do%3Fsys_id%3Da6a292839703a21074c3f52f2153af98&sysparm_stack=&sysparm_view=,0
7024,Bug Fix,8/8/2025,Order Processing/ Orderfilling,SPN password renewal for Order Tracker,Completed,CHG3396316,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=a6a292839703a21074c3f52f2153af98&recordUrl=change_request.do%3Fsys_id%3Da6a292839703a21074c3f52f2153af98&sysparm_stack=&sysparm_view=,0
7079,Bug Fix,8/8/2025,Order Processing/ Orderfilling,SPN password renewal for Order Tracker,Completed,CHG3396316,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=a6a292839703a21074c3f52f2153af98&recordUrl=change_request.do%3Fsys_id%3Da6a292839703a21074c3f52f2153af98&sysparm_stack=&sysparm_view=,0
7013,Bug Fix,8/8/2025,Order Processing/ Orderfilling,SPN password renewal for Order Tracker,Completed,CHG3396316,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=a6a292839703a21074c3f52f2153af98&recordUrl=change_request.do%3Fsys_id%3Da6a292839703a21074c3f52f2153af98&sysparm_stack=&sysparm_view=,2
7021,Bug Fix,8/8/2025,Order Processing/ Orderfilling,SPN password renewal for Order Tracker,Completed,CHG3396316,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=a6a292839703a21074c3f52f2153af98&recordUrl=change_request.do%3Fsys_id%3Da6a292839703a21074c3f52f2153af98&sysparm_stack=&sysparm_view=,2
7047,Bug Fix,8/8/2025,Order Processing/ Orderfilling,SPN password renewal for Order Tracker,Completed,CHG3396316,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=a6a292839703a21074c3f52f2153af98&recordUrl=change_request.do%3Fsys_id%3Da6a292839703a21074c3f52f2153af98&sysparm_stack=&sysparm_view=,2
7048,Bug Fix,8/8/2025,Order Processing/ Orderfilling,SPN password renewal for Order Tracker,Completed,CHG3396316,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=a6a292839703a21074c3f52f2153af98&recordUrl=change_request.do%3Fsys_id%3Da6a292839703a21074c3f52f2153af98&sysparm_stack=&sysparm_view=,2
7077,Bug Fix,8/8/2025,Order Processing/ Orderfilling,SPN password renewal for Order Tracker,Completed,CHG3396316,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=a6a292839703a21074c3f52f2153af98&recordUrl=change_request.do%3Fsys_id%3Da6a292839703a21074c3f52f2153af98&sysparm_stack=&sysparm_view=,2
7084,Bug Fix,8/8/2025,Order Processing/ Orderfilling,SPN password renewal for Order Tracker,Completed,CHG3396316,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=a6a292839703a21074c3f52f2153af98&recordUrl=change_request.do%3Fsys_id%3Da6a292839703a21074c3f52f2153af98&sysparm_stack=&sysparm_view=,2
8397,Bug Fix,8/8/2025,Order Processing/ Orderfilling,SPN password renewal for Order Tracker,Completed,CHG3396316,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=a6a292839703a21074c3f52f2153af98&recordUrl=change_request.do%3Fsys_id%3Da6a292839703a21074c3f52f2153af98&sysparm_stack=&sysparm_view=,2
8852,Bug Fix,8/8/2025,Order Processing/ Orderfilling,SPN password renewal for Order Tracker,Completed,CHG3396316,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=a6a292839703a21074c3f52f2153af98&recordUrl=change_request.do%3Fsys_id%3Da6a292839703a21074c3f52f2153af98&sysparm_stack=&sysparm_view=,2
2971,Bug Fix,8/8/2025,Order Processing/ Orderfilling,SPN password renewal for Order Tracker,Completed,CHG3396316,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=a6a292839703a21074c3f52f2153af98&recordUrl=change_request.do%3Fsys_id%3Da6a292839703a21074c3f52f2153af98&sysparm_stack=&sysparm_view=,10
4047,Bug Fix,8/8/2025,Order Processing/ Orderfilling,SPN password renewal for Order Tracker,Completed,CHG3396316,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=a6a292839703a21074c3f52f2153af98&recordUrl=change_request.do%3Fsys_id%3Da6a292839703a21074c3f52f2153af98&sysparm_stack=&sysparm_view=,10
7047,Bug Fix,8/8/2025,Order Processing/ Orderfilling,SPN password renewal for Order Tracker,Completed,CHG3396316,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=a6a292839703a21074c3f52f2153af98&recordUrl=change_request.do%3Fsys_id%3Da6a292839703a21074c3f52f2153af98&sysparm_stack=&sysparm_view=,10
6059,Bug Fix,8/8/2025,Order Processing/ Orderfilling,SPN password renewal for Order Tracker,Completed,CHG3396316,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=a6a292839703a21074c3f52f2153af98&recordUrl=change_request.do%3Fsys_id%3Da6a292839703a21074c3f52f2153af98&sysparm_stack=&sysparm_view=,10
6074,Bug Fix,8/8/2025,Order Processing/ Orderfilling,SPN password renewal for Order Tracker,Completed,CHG3396316,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=a6a292839703a21074c3f52f2153af98&recordUrl=change_request.do%3Fsys_id%3Da6a292839703a21074c3f52f2153af98&sysparm_stack=&sysparm_view=,10
6091,Bug Fix,8/8/2025,Order Processing/ Orderfilling,SPN password renewal for Order Tracker,Completed,CHG3396316,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=a6a292839703a21074c3f52f2153af98&recordUrl=change_request.do%3Fsys_id%3Da6a292839703a21074c3f52f2153af98&sysparm_stack=&sysparm_view=,10
6097,Bug Fix,8/8/2025,Order Processing/ Orderfilling,SPN password renewal for Order Tracker,Completed,CHG3396316,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=a6a292839703a21074c3f52f2153af98&recordUrl=change_request.do%3Fsys_id%3Da6a292839703a21074c3f52f2153af98&sysparm_stack=&sysparm_view=,10
6858,Bug Fix,8/8/2025,Order Processing/ Orderfilling,SPN password renewal for Order Tracker,Completed,CHG3396316,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=a6a292839703a21074c3f52f2153af98&recordUrl=change_request.do%3Fsys_id%3Da6a292839703a21074c3f52f2153af98&sysparm_stack=&sysparm_view=,10
7014,Bug Fix,8/8/2025,Order Processing/ Orderfilling,SPN password renewal for Order Tracker,Completed,CHG3396316,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=a6a292839703a21074c3f52f2153af98&recordUrl=change_request.do%3Fsys_id%3Da6a292839703a21074c3f52f2153af98&sysparm_stack=&sysparm_view=,10
7016,Bug Fix,8/8/2025,Order Processing/ Orderfilling,SPN password renewal for Order Tracker,Completed,CHG3396316,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=a6a292839703a21074c3f52f2153af98&recordUrl=change_request.do%3Fsys_id%3Da6a292839703a21074c3f52f2153af98&sysparm_stack=&sysparm_view=,10
6056,Pilot,8/11/2025,Atlas Moves,Modify Purge Job to exclude by Status,Scheduled,CHG3260646,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=9fc4d9a587c2ee1ca8b52028cebb3587&recordUrl=change_request.do%3Fsys_id%3D9fc4d9a587c2ee1ca8b52028cebb3587&sysparm_stack=&sysparm_view=,0
6064,Pilot,8/11/2025,Atlas Moves,Modify Purge Job to exclude by Status,Scheduled,CHG3260646,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=9fc4d9a587c2ee1ca8b52028cebb3587&recordUrl=change_request.do%3Fsys_id%3D9fc4d9a587c2ee1ca8b52028cebb3587&sysparm_stack=&sysparm_view=,0
6090,Pilot,8/11/2025,Atlas Moves,Modify Purge Job to exclude by Status,Scheduled,CHG3260646,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=9fc4d9a587c2ee1ca8b52028cebb3587&recordUrl=change_request.do%3Fsys_id%3D9fc4d9a587c2ee1ca8b52028cebb3587&sysparm_stack=&sysparm_view=,0
7010,Pilot,8/11/2025,Atlas Moves,Modify Purge Job to exclude by Status,Scheduled,CHG3260646,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=9fc4d9a587c2ee1ca8b52028cebb3587&recordUrl=change_request.do%3Fsys_id%3D9fc4d9a587c2ee1ca8b52028cebb3587&sysparm_stack=&sysparm_view=,0
7015,Pilot,8/11/2025,Atlas Moves,Modify Purge Job to exclude by Status,Scheduled,CHG3260646,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=9fc4d9a587c2ee1ca8b52028cebb3587&recordUrl=change_request.do%3Fsys_id%3D9fc4d9a587c2ee1ca8b52028cebb3587&sysparm_stack=&sysparm_view=,0
7018,Pilot,8/11/2025,Atlas Moves,Modify Purge Job to exclude by Status,Scheduled,CHG3260646,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=9fc4d9a587c2ee1ca8b52028cebb3587&recordUrl=change_request.do%3Fsys_id%3D9fc4d9a587c2ee1ca8b52028cebb3587&sysparm_stack=&sysparm_view=,0
7024,Pilot,8/11/2025,Atlas Moves,Modify Purge Job to exclude by Status,Scheduled,CHG3260646,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=9fc4d9a587c2ee1ca8b52028cebb3587&recordUrl=change_request.do%3Fsys_id%3D9fc4d9a587c2ee1ca8b52028cebb3587&sysparm_stack=&sysparm_view=,0
7079,Pilot,8/11/2025,Atlas Moves,Modify Purge Job to exclude by Status,Scheduled,CHG3260646,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=9fc4d9a587c2ee1ca8b52028cebb3587&recordUrl=change_request.do%3Fsys_id%3D9fc4d9a587c2ee1ca8b52028cebb3587&sysparm_stack=&sysparm_view=,0
6042,Pilot,8/11/2025,Atlas Moves,Modify Purge Job to exclude by Status,Scheduled,CHG3260646,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=9fc4d9a587c2ee1ca8b52028cebb3587&recordUrl=change_request.do%3Fsys_id%3D9fc4d9a587c2ee1ca8b52028cebb3587&sysparm_stack=&sysparm_view=,1
6057,Pilot,8/11/2025,Atlas Moves,Modify Purge Job to exclude by Status,Scheduled,CHG3260646,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=9fc4d9a587c2ee1ca8b52028cebb3587&recordUrl=change_request.do%3Fsys_id%3D9fc4d9a587c2ee1ca8b52028cebb3587&sysparm_stack=&sysparm_view=,1
6065,Pilot,8/11/2025,Atlas Moves,Modify Purge Job to exclude by Status,Scheduled,CHG3260646,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=9fc4d9a587c2ee1ca8b52028cebb3587&recordUrl=change_request.do%3Fsys_id%3D9fc4d9a587c2ee1ca8b52028cebb3587&sysparm_stack=&sysparm_view=,1
6077,Pilot,8/11/2025,Atlas Moves,Modify Purge Job to exclude by Status,Scheduled,CHG3260646,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=9fc4d9a587c2ee1ca8b52028cebb3587&recordUrl=change_request.do%3Fsys_id%3D9fc4d9a587c2ee1ca8b52028cebb3587&sysparm_stack=&sysparm_view=,1
6082,Pilot,8/11/2025,Atlas Moves,Modify Purge Job to exclude by Status,Scheduled,CHG3260646,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=9fc4d9a587c2ee1ca8b52028cebb3587&recordUrl=change_request.do%3Fsys_id%3D9fc4d9a587c2ee1ca8b52028cebb3587&sysparm_stack=&sysparm_view=,1
6083,Pilot,8/11/2025,Atlas Moves,Modify Purge Job to exclude by Status,Scheduled,CHG3260646,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=9fc4d9a587c2ee1ca8b52028cebb3587&recordUrl=change_request.do%3Fsys_id%3D9fc4d9a587c2ee1ca8b52028cebb3587&sysparm_stack=&sysparm_view=,1
6084,Pilot,8/11/2025,Atlas Moves,Modify Purge Job to exclude by Status,Scheduled,CHG3260646,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=9fc4d9a587c2ee1ca8b52028cebb3587&recordUrl=change_request.do%3Fsys_id%3D9fc4d9a587c2ee1ca8b52028cebb3587&sysparm_stack=&sysparm_view=,1
8348,Pilot,8/11/2025,Atlas Moves,Modify Purge Job to exclude by Status,Scheduled,CHG3260646,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=9fc4d9a587c2ee1ca8b52028cebb3587&recordUrl=change_request.do%3Fsys_id%3D9fc4d9a587c2ee1ca8b52028cebb3587&sysparm_stack=&sysparm_view=,1
7013,Pilot,8/11/2025,Atlas Moves,Modify Purge Job to exclude by Status,Scheduled,CHG3260646,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=9fc4d9a587c2ee1ca8b52028cebb3587&recordUrl=change_request.do%3Fsys_id%3D9fc4d9a587c2ee1ca8b52028cebb3587&sysparm_stack=&sysparm_view=,2
7021,Pilot,8/11/2025,Atlas Moves,Modify Purge Job to exclude by Status,Scheduled,CHG3260646,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=9fc4d9a587c2ee1ca8b52028cebb3587&recordUrl=change_request.do%3Fsys_id%3D9fc4d9a587c2ee1ca8b52028cebb3587&sysparm_stack=&sysparm_view=,2
7047,Pilot,8/11/2025,Atlas Moves,Modify Purge Job to exclude by Status,Scheduled,CHG3260646,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=9fc4d9a587c2ee1ca8b52028cebb3587&recordUrl=change_request.do%3Fsys_id%3D9fc4d9a587c2ee1ca8b52028cebb3587&sysparm_stack=&sysparm_view=,2
7048,Pilot,8/11/2025,Atlas Moves,Modify Purge Job to exclude by Status,Scheduled,CHG3260646,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=9fc4d9a587c2ee1ca8b52028cebb3587&recordUrl=change_request.do%3Fsys_id%3D9fc4d9a587c2ee1ca8b52028cebb3587&sysparm_stack=&sysparm_view=,2
7077,Pilot,8/11/2025,Atlas Moves,Modify Purge Job to exclude by Status,Scheduled,CHG3260646,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=9fc4d9a587c2ee1ca8b52028cebb3587&recordUrl=change_request.do%3Fsys_id%3D9fc4d9a587c2ee1ca8b52028cebb3587&sysparm_stack=&sysparm_view=,2
7084,Pilot,8/11/2025,Atlas Moves,Modify Purge Job to exclude by Status,Scheduled,CHG3260646,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=9fc4d9a587c2ee1ca8b52028cebb3587&recordUrl=change_request.do%3Fsys_id%3D9fc4d9a587c2ee1ca8b52028cebb3587&sysparm_stack=&sysparm_view=,2
8397,Pilot,8/11/2025,Atlas Moves,Modify Purge Job to exclude by Status,Scheduled,CHG3260646,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=9fc4d9a587c2ee1ca8b52028cebb3587&recordUrl=change_request.do%3Fsys_id%3D9fc4d9a587c2ee1ca8b52028cebb3587&sysparm_stack=&sysparm_view=,2
8852,Pilot,8/11/2025,Atlas Moves,Modify Purge Job to exclude by Status,Scheduled,CHG3260646,https://walmartglobal.service-now.com/wm_sp?id=ticket&table=change_request&sys_id=9fc4d9a587c2ee1ca8b52028cebb3587&recordUrl=change_request.do%3Fsys_id%3D9fc4d9a587c2ee1ca8b52028cebb3587&sysparm_stack=&sysparm_view=,2
