Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status,Status,Trend,Directional Focus ,Max_WM_WK_ID,OTD*,Avg. OTP*,Avg. Dwell_Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
1131,POINTPICKUP,Scheduled Express Delivery ,18,Executive Review,Degrading,Driver Supply Focus,202222,70.00%,94.44%,7.2,71.40%,33.30%,80.00%,80.00%
1385,UBER,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202222,84.27%,79.26%,14.1,89.30%,90.40%,80.40%,79.00%
1464,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202222,87.28%,79.44%,12.6,91.90%,90.00%,79.40%,86.50%
1464,UBER,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202222,88.15%,80.32%,13.8,91.90%,93.20%,84.40%,84.10%
5481,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202222,83.31%,73.88%,15.7,91.40%,77.60%,81.60%,78.40%
5481,UBER,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202222,75.02%,66.50%,22.8,90.30%,66.40%,72.60%,70.00%
1027,POINTPICKUP,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202222,64.10%,66.67%,32.7,66.70%,50.00%,33.30%,85.70%
2134,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202222,85.62%,75.29%,17,82.30%,84.00%,93.90%,82.30%
2134,UBER,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202222,86.38%,75.19%,21,82.10%,91.40%,91.80%,79.70%
3371,SPARK,Scheduled Standard Delivery,16,Executive Review,Recovering,Store Focus,202222,65.84%,72.52%,17.5,92.00%,72.40%,38.90%,49.50%
3638,SPARK,Scheduled Standard Delivery,20,Executive Review,Recovering,Store Focus,202222,79.81%,76.69%,23.2,95.70%,87.10%,49.50%,82.30%
3724,UBER,Scheduled Express Delivery ,11,Executive Review,Degrading,Store Focus,202222,81.58%,74.51%,15.1,75.00%,75.00%,90.00%,83.30%
3724,UBER,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202222,43.27%,72.12%,27.1,69.00%,48.80%,34.70%,32.00%
4145,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202222,85.30%,75.34%,16.9,93.40%,91.50%,81.90%,74.20%
5291,SPARK,Scheduled Standard Delivery,16,Executive Review,Recovering,Store Focus,202222,88.03%,79.43%,13.9,96.30%,75.20%,86.00%,94.50%
5378,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202222,80.52%,67.79%,15.2,92.30%,72.10%,72.50%,84.80%
3359,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202222,90.70%,81.25%,10,97.20%,90.80%,80.70%,93.90%
4848,UBER,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202222,92.97%,90.45%,11.8,100.00%,97.30%,89.20%,91.90%
6233,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202222,82.35%,82.35%,13,100.00%,75.00%,83.30%,80.00%
7180,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Driver Supply Focus,202222,91.98%,92.77%,8.7,95.80%,87.10%,92.40%,92.40%
4530,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202222,83.46%,78.02%,15,88.00%,83.20%,79.50%,83.60%
1707,DOORDASH,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202222,84.72%,84.39%,15,85.50%,88.60%,79.00%,85.30%
2541,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202222,80.45%,60.32%,18.9,78.60%,89.20%,82.90%,70.00%
2910,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,86.07%,56.72%,13.1,91.20%,84.90%,79.30%,87.50%
1863,SPARK,Scheduled Standard Delivery,23,Executive Review,Recovering,Store Focus,202222,89.51%,85.09%,13.3,94.80%,88.80%,91.30%,83.90%
2362,DOORDASH,Scheduled Standard Delivery,31,Executive Review,Degrading,Store Focus,202222,60.71%,64.99%,34.1,65.50%,76.90%,33.30%,65.90%
2362,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202222,59.48%,68.65%,29.3,63.10%,80.40%,47.20%,46.40%
3250,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202222,76.38%,73.15%,24.9,66.80%,81.80%,72.50%,85.70%
3250,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202222,72.03%,77.30%,17.7,66.10%,73.20%,72.20%,78.20%
3608,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202222,83.54%,71.63%,19.7,86.90%,93.90%,82.90%,67.80%
1839,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202222,79.45%,76.98%,20.5,76.80%,73.10%,77.90%,84.70%
1839,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202222,83.89%,78.42%,19.8,84.30%,82.20%,82.70%,86.10%
1894,DOORDASH,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202222,80.07%,66.54%,16,85.30%,67.40%,85.20%,82.40%
1927,SPARK,Scheduled Standard Delivery,36,Executive Review,Degrading,Store Focus,202222,69.93%,75.13%,15.6,66.50%,66.40%,74.80%,73.00%
2073,DOORDASH,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202222,70.61%,72.79%,14.9,76.10%,85.00%,48.00%,79.20%
2073,SPARK,Scheduled Standard Delivery,35,Executive Review,Degrading,Store Focus,202222,78.86%,82.32%,12.8,78.00%,79.60%,78.30%,79.50%
2316,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202222,82.07%,79.12%,14.1,81.80%,86.40%,77.30%,83.10%
4255,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202222,90.23%,81.23%,16.3,87.20%,85.00%,94.10%,95.40%
4285,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202222,72.67%,68.51%,12.1,76.70%,69.80%,78.00%,66.70%
4285,UBER,Scheduled Standard Delivery,23,Executive Review,Degrading,Store Focus,202222,60.14%,56.67%,19.8,61.50%,64.30%,54.50%,58.50%
2966,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,91.19%,76.51%,14.7,97.30%,96.20%,89.70%,82.30%
3722,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202222,86.42%,71.24%,14.4,88.40%,86.70%,86.70%,83.60%
2078,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,94.17%,96.33%,9.1,98.30%,100.00%,93.30%,84.50%
2115,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202222,79.97%,55.43%,18.2,85.00%,88.40%,75.70%,70.10%
2199,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202222,87.87%,86.80%,13.6,87.50%,83.60%,90.80%,90.10%
2852,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202222,87.10%,81.25%,10.2,84.20%,90.00%,80.00%,100.00%
3262,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202222,53.85%,46.67%,16.7,0.00%,0.00%,40.00%,83.30%
3581,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202222,85.78%,77.79%,16.6,81.70%,91.90%,85.80%,83.90%
1739,POINTPICKUP,Scheduled Standard Delivery,27,Executive Review,Recovering,Store Focus,202222,78.52%,70.66%,14.9,100.00%,83.30%,70.80%,75.60%
1739,SPARK,Scheduled Standard Delivery,20,Executive Review,Recovering,Store Focus,202222,90.08%,73.00%,17.4,93.90%,84.60%,88.70%,92.40%
2300,SPARK,Scheduled Standard Delivery,27,Executive Review,Degrading,Store Focus,202222,64.63%,53.74%,25.2,56.70%,72.00%,61.30%,71.50%
3738,POINTPICKUP,Scheduled Express Delivery ,7,Executive Review,Degrading,Driver Supply Focus,202222,85.71%,95.45%,7.4,50.00%,85.70%,100.00%,80.00%
3738,POINTPICKUP,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202222,84.21%,76.32%,15.9,81.80%,82.60%,88.60%,82.70%
3738,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202222,89.39%,75.22%,14.1,88.20%,89.90%,92.10%,87.40%
3838,POINTPICKUP,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202222,91.51%,97.62%,11.9,93.60%,85.80%,92.60%,93.60%
1770,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202222,83.97%,78.52%,15.9,90.60%,84.70%,81.80%,78.60%
1885,POINTPICKUP,Scheduled Standard Delivery,12,Executive Review,Recovering,Store Focus,202222,88.65%,84.00%,12,92.70%,92.20%,91.40%,80.40%
2281,DOORDASH,Scheduled Standard Delivery,20,Executive Review,Recovering,Store Focus,202222,83.18%,68.30%,18.2,91.70%,78.40%,80.50%,85.00%
2281,SPARK,Scheduled Standard Delivery,37,Executive Review,Degrading,Store Focus,202222,75.99%,74.51%,14.1,87.70%,78.90%,70.70%,65.10%
2588,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,91.31%,80.59%,12.9,96.10%,91.90%,87.90%,89.50%
1351,POINTPICKUP,Scheduled Standard Delivery,15,Executive Review,Recovering,Store Focus,202222,90.56%,95.29%,13.8,100.00%,100.00%,97.90%,86.30%
4381,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202222,62.88%,62.69%,23.7,57.10%,70.00%,58.40%,66.00%
4381,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202222,79.26%,65.87%,21.2,65.70%,86.30%,78.30%,87.80%
313,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Driver Supply Focus,202222,90.12%,94.38%,7.8,94.70%,91.20%,88.20%,86.30%
815,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Driver Supply Focus,202222,68.60%,95.31%,8.5,93.80%,68.40%,63.00%,41.70%
1188,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202222,74.47%,68.70%,34.4,93.90%,71.30%,75.50%,62.30%
1188,SPARK,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202222,67.23%,69.70%,24.5,72.40%,80.90%,54.30%,64.30%
2600,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202222,77.78%,51.22%,23.1,81.80%,72.20%,75.00%,81.30%
2600,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202222,70.16%,58.90%,16.6,81.80%,54.20%,62.50%,77.10%
295,POINTPICKUP,Scheduled Standard Delivery,6,At Risk,Degrading,Driver Supply Focus,202222,57.69%,96.77%,4.7,33.30%,50.00%,33.30%,80.00%
295,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202222,87.03%,93.92%,9.5,87.10%,87.00%,84.20%,89.50%
805,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202222,83.33%,93.02%,11.1,60.00%,80.00%,87.50%,89.50%
805,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202222,88.04%,89.23%,13.5,89.70%,91.00%,81.20%,90.90%
1177,SPARK,Scheduled Standard Delivery,34,Executive Review,Degrading,Store Focus,202222,81.24%,90.67%,17.3,88.00%,82.30%,66.20%,86.60%
1265,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202222,77.12%,85.52%,23.4,87.00%,61.30%,71.20%,89.50%
1265,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202222,81.06%,87.30%,18.5,89.30%,70.00%,78.80%,84.60%
2213,UBER,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202222,66.67%,56.42%,25.2,70.00%,46.20%,65.60%,79.10%
2694,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202222,77.20%,81.33%,19,78.60%,85.10%,56.20%,86.10%
3061,DOORDASH,Scheduled Standard Delivery,12,Executive Review,Recovering,Store Focus,202222,56.55%,59.69%,44.2,90.50%,50.40%,55.20%,40.90%
3061,SPARK,Scheduled Standard Delivery,36,Executive Review,Degrading,Store Focus,202222,45.07%,65.20%,31.1,75.50%,35.80%,36.10%,47.30%
5150,DOORDASH,Scheduled Standard Delivery,26,Executive Review,Recovering,Store Focus,202222,81.94%,78.40%,19.2,93.40%,91.30%,68.90%,81.60%
5150,SPARK,Scheduled Standard Delivery,40,Executive Review,Degrading,Store Focus,202222,74.70%,85.10%,14.5,81.90%,80.20%,63.90%,68.70%
5927,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202222,71.52%,72.07%,17.2,88.50%,72.60%,57.80%,64.10%
5927,UBER,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202222,70.54%,60.07%,24.1,86.40%,77.80%,60.30%,66.30%
29,POINTPICKUP,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202222,65.71%,69.23%,19.1,40.00%,80.00%,42.90%,75.00%
159,UBER,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,90.84%,83.00%,11.9,97.30%,90.50%,95.50%,86.20%
1094,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,90.48%,80.19%,11,90.10%,95.50%,81.50%,95.80%
998,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202222,86.89%,90.50%,10.4,93.40%,85.70%,82.00%,85.20%
998,UBER,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202222,89.18%,87.94%,12.2,98.00%,90.70%,83.70%,88.70%
2442,SPARK,Scheduled Standard Delivery,32,Executive Review,Recovering,Store Focus,202222,90.18%,84.81%,12.7,90.30%,90.00%,86.40%,94.60%
5149,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202222,70.69%,98.36%,8.5,0.00%,72.70%,76.00%,73.70%
6172,DOORDASH,Scheduled Standard Delivery,23,Executive Review,Degrading,Store Focus,202222,73.66%,63.90%,18.4,76.40%,72.30%,74.50%,71.90%
6172,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202222,75.15%,63.48%,18.7,76.20%,67.50%,76.10%,82.10%
5725,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202222,92.72%,90.99%,11,92.40%,97.20%,91.50%,89.30%
2891,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,85.31%,84.17%,16.5,92.80%,89.90%,71.40%,88.90%
3645,SPARK,Scheduled Standard Delivery,17,Executive Review,Recovering,Store Focus,202222,82.41%,76.55%,14.3,91.90%,81.90%,70.40%,85.10%
4252,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,92.53%,83.15%,11.4,90.60%,95.00%,89.60%,95.60%
3379,UBER,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202222,88.83%,89.18%,13.5,95.20%,84.90%,90.50%,84.00%
1240,UBER,Scheduled Standard Delivery,17,Executive Review,Recovering,Store Focus,202222,80.95%,80.87%,14,93.30%,87.50%,86.20%,71.10%
6477,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202222,93.11%,95.01%,9.3,93.40%,95.70%,93.00%,88.70%
2113,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202222,92.79%,90.74%,9.8,96.00%,96.00%,95.60%,84.20%
2766,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202222,91.87%,86.02%,11.9,92.40%,97.60%,90.40%,83.30%
5835,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Driver Supply Focus,202222,94.55%,98.71%,5.2,97.60%,97.30%,93.70%,89.40%
1746,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202222,85.10%,76.79%,14.8,91.10%,93.50%,83.20%,72.40%
1746,UBER,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202222,79.86%,65.86%,21.8,90.70%,93.50%,76.90%,74.20%
2482,DOORDASH,Scheduled Standard Delivery,26,Executive Review,Degrading,Store Focus,202222,83.16%,72.81%,19.4,81.90%,80.40%,83.20%,86.60%
2482,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202222,83.13%,76.74%,14.1,84.00%,82.50%,81.20%,84.80%
2112,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,-,Store Focus,202222,89.80%,81.19%,10.1,,100.00%,97.70%,78.60%
5428,DOORDASH,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202222,88.34%,85.44%,17.7,89.50%,86.50%,84.50%,92.70%
906,UBER,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Driver Supply Focus,202222,82.35%,92.86%,5.5,100.00%,85.70%,62.50%,80.00%
831,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202222,94.15%,89.38%,10.5,99.00%,96.70%,85.70%,96.00%
835,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202222,93.70%,86.58%,12.6,95.70%,97.30%,86.30%,95.40%
3731,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202222,72.79%,68.27%,24.8,67.20%,59.30%,76.20%,85.40%
3731,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202222,86.27%,71.27%,18.6,82.80%,79.20%,88.60%,94.20%
3732,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202222,81.72%,86.12%,27.4,96.40%,85.40%,76.00%,80.20%
3732,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202222,90.73%,88.49%,20.1,94.90%,93.30%,86.30%,88.70%
4678,POINTPICKUP,Scheduled Express Delivery ,1,Active Monitoring,Degrading,Store Focus,202222,89.04%,96.34%,10.5,87.50%,95.00%,85.00%,88.20%
2632,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,93.96%,95.40%,9.1,96.80%,96.30%,89.60%,93.50%
1891,POINTPICKUP,Scheduled Standard Delivery,23,Executive Review,Degrading,Store Focus,202222,75.99%,64.50%,17.3,79.40%,75.50%,75.70%,72.70%
1891,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202222,81.86%,63.40%,16.7,88.00%,77.70%,82.60%,77.30%
2854,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202222,86.65%,71.59%,13.6,86.20%,83.70%,87.90%,89.60%
5777,POINTPICKUP,Scheduled Express Delivery ,5,At Risk,Recovering,Driver Supply Focus,202222,91.18%,92.86%,8.1,100.00%,77.80%,100.00%,93.80%
5777,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202222,85.71%,77.47%,8,82.10%,82.50%,82.90%,91.80%
2299,UBER,Scheduled Standard Delivery,11,Executive Review,Recovering,Store Focus,202222,83.43%,72.88%,18.2,100.00%,80.30%,92.20%,76.60%
2371,POINTPICKUP,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202222,77.45%,77.10%,16.2,82.70%,77.40%,74.60%,75.30%
2371,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202222,84.29%,77.61%,16.1,88.40%,90.90%,81.40%,75.00%
5095,DOORDASH,Scheduled Standard Delivery,39,Executive Review,Degrading,Store Focus,202222,74.21%,73.03%,19.1,86.10%,70.60%,74.50%,70.90%
5095,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202222,84.98%,76.23%,14.1,90.80%,76.80%,85.80%,86.50%
5439,DOORDASH,Scheduled Express Delivery ,2,Active Monitoring,Degrading,Store Focus,202222,83.17%,80.15%,16.6,89.80%,85.20%,84.90%,73.10%
5439,DOORDASH,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202222,42.28%,57.25%,47.8,70.80%,53.60%,28.20%,23.40%
5439,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202222,48.52%,64.69%,32.1,78.10%,52.90%,30.00%,20.80%
1810,POINTPICKUP,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202222,88.14%,78.26%,14.3,66.70%,100.00%,95.80%,86.00%
1959,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202222,90.43%,84.61%,17.3,96.50%,97.00%,93.30%,73.90%
1959,UBER,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202222,77.15%,77.54%,20.8,83.90%,81.00%,84.80%,64.00%
2104,DOORDASH,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202222,74.79%,70.92%,18.6,90.20%,67.10%,67.80%,77.40%
2104,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202222,83.02%,75.78%,16.4,90.00%,80.60%,79.50%,80.50%
2547,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202222,40.54%,55.56%,27.1,27.00%,20.60%,63.20%,76.20%
2547,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202222,57.88%,58.52%,20.8,30.30%,31.30%,93.10%,85.50%
2637,POINTPICKUP,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202222,63.04%,87.50%,14,62.50%,81.00%,16.70%,54.50%
2905,DOORDASH,Scheduled Express Delivery ,8,Executive Review,Degrading,Driver Supply Focus,202222,72.73%,95.83%,6.1,66.70%,40.00%,90.90%,66.70%
2286,DOORDASH,Scheduled Express Delivery ,5,At Risk,Degrading,Store Focus,202222,89.38%,78.70%,7.7,86.50%,86.10%,88.60%,100.00%
3420,DOORDASH,Scheduled Express Delivery ,1,Active Monitoring,Recovering,Driver Supply Focus,202222,86.63%,93.53%,7.3,93.20%,80.00%,86.50%,84.80%
5293,DOORDASH,Scheduled Express Delivery ,25,Executive Review,Degrading,Store Focus,202222,79.36%,81.00%,12.5,79.20%,81.30%,77.80%,79.50%
5295,DOORDASH,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202222,61.38%,51.44%,35.7,83.80%,76.20%,45.40%,49.50%
5295,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202222,70.49%,57.95%,30.6,85.00%,82.70%,50.00%,63.70%
2284,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202222,78.46%,73.82%,18.5,81.40%,84.10%,80.20%,66.70%
2284,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202222,81.52%,68.88%,20.5,85.70%,80.90%,84.30%,75.90%
2954,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202222,60.29%,63.75%,21.1,47.80%,58.90%,62.50%,70.60%
3543,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202222,73.02%,66.04%,12.6,81.20%,71.90%,75.70%,60.70%
3547,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202222,50.00%,36.67%,28,44.40%,50.00%,80.00%,33.30%
3547,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202222,44.14%,54.10%,27.5,32.50%,43.70%,47.90%,53.60%
2003,DOORDASH,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202222,79.57%,68.66%,16.9,76.60%,86.50%,74.10%,82.70%
2003,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202222,90.62%,73.80%,15.4,86.50%,96.50%,90.70%,89.00%
2294,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Driver Supply Focus,202222,86.20%,96.64%,6.9,88.10%,89.00%,82.40%,85.10%
2365,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202222,78.87%,84.70%,13.4,73.70%,84.10%,78.40%,78.20%
2365,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202222,86.57%,88.00%,14.4,82.30%,89.60%,86.70%,88.00%
2368,DOORDASH,Scheduled Standard Delivery,23,Executive Review,Degrading,Store Focus,202222,76.36%,68.10%,22.1,81.00%,68.60%,73.90%,83.90%
2368,SPARK,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202222,80.08%,70.15%,19.8,78.50%,77.30%,79.00%,86.00%
2497,POINTPICKUP,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202222,77.70%,85.53%,16.1,72.70%,85.90%,69.80%,80.40%
2503,DOORDASH,Scheduled Standard Delivery,8,Executive Review,Recovering,Store Focus,202222,81.13%,76.21%,14.8,92.40%,81.30%,70.50%,79.40%
2503,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202222,92.26%,78.61%,13,95.60%,92.60%,86.00%,93.70%
2651,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202222,84.76%,80.86%,14.3,88.00%,84.10%,83.60%,83.40%
2651,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202222,91.80%,83.12%,13,92.20%,93.80%,96.70%,84.70%
2825,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202222,79.17%,73.08%,8.6,83.30%,80.00%,80.00%,66.70%
2825,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202222,87.16%,83.19%,6.9,80.00%,82.50%,90.70%,96.60%
3078,DOORDASH,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202222,80.36%,93.29%,16,85.40%,77.40%,77.00%,82.50%
3469,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202222,77.96%,82.91%,21.7,87.50%,75.50%,73.10%,73.10%
5447,SPARK,Scheduled Standard Delivery,30,Executive Review,Degrading,Store Focus,202222,65.10%,66.76%,22.8,73.10%,77.60%,61.00%,29.30%
5867,SPARK,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202222,77.16%,85.03%,18,83.70%,84.30%,81.20%,59.70%
5497,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202222,74.80%,66.41%,21.4,87.50%,90.00%,73.10%,67.10%
1940,POINTPICKUP,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202222,86.29%,76.29%,12.5,85.80%,93.10%,81.90%,85.50%
1940,SPARK,Scheduled Standard Delivery,9,Executive Review,Recovering,Store Focus,202222,89.57%,75.55%,15,92.30%,94.20%,85.70%,85.80%
1997,DOORDASH,Scheduled Standard Delivery,18,Executive Review,Degrading,Store Focus,202222,75.11%,57.85%,25.2,83.90%,60.90%,81.70%,74.20%
1997,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202222,77.87%,62.11%,20.6,80.70%,68.50%,84.60%,76.70%
2097,DOORDASH,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202222,81.19%,75.24%,8.6,77.30%,68.00%,88.90%,88.90%
2097,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202222,90.38%,87.14%,7,95.30%,88.50%,86.10%,91.60%
2152,DOORDASH,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202222,88.38%,76.89%,14.5,82.10%,90.60%,85.30%,90.90%
