Store,Curr Total Baseline TL HC,Curr Total Budgeted TL HC,New Total Baseline TL HC,New Total Budgeted TL HC,Curr F&C TL Baseline HC,Curr F&C TL Budgeted HC,New F&C Baseline HC,New F&C Budgeted HC,Total Added Budgeted HC
1387,24,24,24,24,2,2,2,2,0
307,26,26,26,26,2,2,2,2,0
899,26,26,26,26,2,2,2,2,0
804,26,26,26,26,2,2,2,2,0
556,26,26,26,26,2,2,2,2,0
1463,26,26,26,26,2,2,2,2,0
1478,24,24,24,24,2,2,2,2,0
159,26,26,26,26,2,2,2,2,0
3492,26,26,26,26,2,2,2,2,0
393,26,26,26,26,2,2,2,2,0
1140,26,27,26,27,2,3,2,3,0
588,26,26,26,26,2,2,2,2,0
2412,24,25,24,25,2,2,2,2,0
1447,26,27,26,27,2,2,2,2,0
682,26,26,26,26,2,2,2,2,0
3573,24,24,24,24,2,2,2,2,0
2453,26,26,26,26,2,3,2,3,0
2822,26,26,26,26,2,2,2,2,0
652,26,27,26,27,2,2,2,2,0
941,24,24,24,24,2,2,2,2,0
3428,24,24,24,24,2,2,2,2,0
1806,24,24,24,24,2,2,2,2,0
1259,26,26,26,26,2,2,2,2,0
923,26,26,26,26,2,2,2,2,0
729,26,26,26,26,2,2,2,2,0
381,26,26,26,26,2,2,2,2,0
1285,26,27,26,27,2,2,2,2,0
5,26,27,26,27,2,2,2,2,0
2079,26,26,26,26,2,2,2,2,0
1707,26,27,26,27,2,2,2,2,0
1433,26,26,26,26,2,2,2,2,0
1206,26,26,26,26,2,2,2,2,0
2316,24,24,24,24,2,2,2,2,0
2804,26,26,26,26,2,2,2,2,0
3608,26,26,26,26,2,2,2,2,0
5150,26,26,26,26,2,2,2,2,0
313,26,26,26,26,2,2,2,2,0
258,26,26,26,26,2,2,2,2,0
90,26,26,26,26,2,2,2,2,0
3081,25,25,25,25,2,2,2,2,0
1178,26,26,26,26,2,2,2,2,0
797,26,27,26,27,2,3,2,3,0
743,26,27,26,27,2,2,2,2,0
138,26,26,26,26,2,2,2,2,0
3851,26,26,26,26,2,2,2,2,0
5743,26,26,26,26,2,2,2,2,0
1058,26,26,26,26,2,2,2,2,0
1099,26,26,26,26,2,2,2,2,0
75,26,26,26,26,2,2,2,2,0
1644,26,26,26,26,2,2,2,2,0
94,26,27,26,27,2,2,2,2,0
1209,26,26,26,26,2,2,2,2,0
752,26,26,26,26,2,2,2,2,0
5160,24,25,24,25,2,2,2,2,0
5142,24,24,24,24,2,2,2,2,0
1465,26,26,26,26,2,2,2,2,0
2950,26,27,26,27,2,2,2,2,0
4865,26,26,26,26,2,2,2,2,0
1464,26,27,26,27,2,2,2,2,0
2953,24,24,24,24,2,2,2,2,0
1121,26,26,26,26,2,2,2,2,0
2242,26,26,26,26,2,2,2,2,0
1327,26,26,26,26,2,2,2,2,0
2025,26,26,26,26,2,2,2,2,0
2088,26,26,26,26,2,2,2,2,0
2629,24,24,24,24,2,2,2,2,0
3,26,26,26,26,2,2,2,2,0
1947,26,27,26,27,2,4,2,4,0
1830,26,26,26,26,2,2,2,2,0
628,26,26,26,26,2,2,2,2,0
3639,24,24,24,24,2,2,2,2,0
557,26,26,26,26,2,3,2,3,0
1891,24,24,24,24,2,2,2,2,0
1349,24,24,24,24,2,2,2,2,0
1702,24,24,24,24,2,2,2,2,0
5215,26,26,26,26,2,2,2,2,0
1746,24,24,24,24,2,3,2,3,0
3119,24,24,24,24,2,2,2,2,0
2204,26,26,26,26,2,2,2,2,0
3728,26,27,26,27,2,2,2,2,0
2642,26,26,26,26,2,2,2,2,0
2030,26,26,26,26,2,2,2,2,0
1351,26,26,26,26,2,2,2,2,0
3947,23,24,23,24,2,2,2,2,0
1429,26,26,26,26,2,2,2,2,0
3625,26,26,26,26,2,2,2,2,0
2120,26,27,26,27,2,2,2,2,0
1987,26,26,27,27,2,2,3,3,1
1851,24,25,25,26,2,2,3,3,1
1765,26,26,27,27,2,2,3,3,1
2767,26,26,27,27,2,2,3,3,1
3883,21,21,22,22,2,2,3,3,1
1080,26,26,27,27,2,2,3,3,1
194,26,26,27,27,2,2,3,3,1
3588,24,25,25,26,2,2,3,3,1
4538,26,27,27,27,2,3,3,3,0
1904,26,26,27,27,2,2,3,3,1
1261,26,26,27,27,2,2,3,3,1
5809,26,26,27,27,2,2,3,3,1
174,26,26,27,27,2,2,3,3,1
2793,26,26,27,27,2,2,3,3,1
405,26,26,27,27,2,2,3,3,1
5312,26,26,27,27,2,2,3,3,1
3705,26,26,27,26,2,3,3,3,0
3777,26,26,27,27,2,2,3,3,1
1911,24,24,25,25,2,2,3,3,1
5485,24,25,25,26,2,2,3,3,1
4424,26,26,27,27,2,2,3,3,1
1655,26,26,27,27,2,2,3,3,1
2929,26,26,27,27,2,2,3,3,1
2959,24,24,25,25,2,2,3,3,1
684,26,26,27,27,2,2,3,3,1
1864,23,24,24,25,2,2,3,3,1
1455,26,27,27,28,2,2,3,3,1
2529,24,24,25,25,2,2,3,3,1
2421,26,27,27,27,2,3,3,3,0
859,26,26,27,27,2,2,3,3,1
3738,26,26,27,27,2,2,3,3,1
648,26,26,27,27,2,2,3,3,1
1428,26,26,27,27,2,2,3,3,1
1736,24,24,25,25,2,2,3,3,1
3630,26,26,27,27,2,2,3,3,1
807,26,26,27,27,2,2,3,3,1
2157,24,24,25,25,2,2,3,3,1
533,26,26,27,27,2,2,3,3,1
365,26,26,27,27,2,2,3,3,1
277,26,26,27,27,2,2,3,3,1
4599,24,25,25,25,2,3,3,3,0
553,26,27,27,28,2,2,3,3,1
1819,26,26,27,27,2,2,3,3,1
3431,26,26,27,27,2,2,3,3,1
5241,26,26,27,27,2,2,3,3,1
1699,27,27,28,28,2,2,3,3,1
322,26,26,27,27,2,2,3,3,1
3207,26,26,27,26,2,3,3,3,0
1552,26,26,27,27,2,2,3,3,1
2910,26,27,27,28,2,2,3,3,1
1303,26,26,27,27,2,2,3,3,1
972,26,26,27,27,2,2,3,3,1
2615,26,26,27,27,2,2,3,3,1
4567,24,24,25,25,2,2,3,3,1
3538,26,26,27,27,2,2,3,3,1
564,26,27,27,28,2,2,3,3,1
2154,26,27,27,28,2,2,3,3,1
2482,26,27,27,28,2,2,3,3,1
1762,26,26,27,27,2,2,3,3,1
1238,26,26,27,27,2,2,3,3,1
2385,24,24,25,25,2,2,3,3,1
481,26,26,27,27,2,2,3,3,1
2605,26,26,27,27,2,2,3,3,1
462,26,26,27,27,2,2,3,3,1
3224,26,26,27,27,2,2,3,3,1
3210,26,26,27,27,2,2,3,3,1
7294,27,27,28,28,2,2,3,3,1
5450,26,26,27,27,2,2,3,3,1
844,26,26,27,27,2,2,3,3,1
1996,24,24,25,25,2,2,3,3,1
827,26,26,27,27,2,2,3,3,1
95,26,26,27,27,2,2,3,3,1
1326,26,27,27,28,2,2,3,3,1
5054,26,26,27,27,2,2,3,3,1
2434,26,26,27,27,2,2,3,3,1
5190,26,26,27,27,2,2,3,3,1
3474,26,26,27,27,2,2,3,3,1
1570,26,27,27,28,2,2,3,3,1
712,26,26,27,27,2,2,3,3,1
5301,24,24,25,25,2,2,3,3,1
1528,24,24,25,25,2,2,3,3,1
611,26,27,27,28,2,2,3,3,1
3602,26,26,27,27,2,2,3,3,1
1873,24,24,25,25,2,2,3,3,1
7301,26,26,27,27,2,2,3,3,1
1444,26,26,27,27,2,2,3,3,1
1788,26,26,27,27,2,2,3,3,1
319,26,26,27,27,2,2,3,3,1
2483,24,24,25,25,2,2,3,3,1
1016,26,27,27,28,2,2,3,3,1
1476,26,26,27,27,2,2,3,3,1
3627,26,26,27,27,2,2,3,3,1
3887,26,26,27,27,2,2,3,3,1
2921,27,28,28,29,2,2,3,3,1
1041,26,26,27,27,2,2,3,3,1
884,26,26,27,27,2,2,3,3,1
9,26,26,27,27,2,2,3,3,1
412,26,26,27,27,2,2,3,3,1
809,26,26,27,27,2,2,3,3,1
2444,26,26,27,26,2,3,3,3,0
1097,26,26,27,27,2,2,3,3,1
850,26,26,27,27,2,2,3,3,1
3720,26,26,27,27,2,2,3,3,1
778,26,27,27,28,2,2,3,3,1
5113,26,26,27,27,2,2,3,3,1
1339,26,26,27,27,2,2,3,3,1
1659,24,24,25,25,2,2,3,3,1
2957,26,26,27,27,2,2,3,3,1
2278,24,24,25,25,2,2,3,3,1
5417,26,26,27,27,2,2,3,3,1
1607,24,24,25,25,2,2,3,3,1
1690,26,26,27,27,2,2,3,3,1
3310,27,27,28,28,2,2,3,3,1
5096,24,25,25,26,2,2,3,3,1
7280,26,26,27,27,2,2,3,3,1
5416,26,26,27,27,2,2,3,3,1
444,24,24,25,25,2,2,3,3,1
5965,23,23,24,24,2,2,3,3,1
2535,26,28,27,28,2,3,3,3,0
3564,24,25,25,26,2,2,3,3,1
1600,24,24,25,25,2,2,3,3,1
2446,24,26,25,26,2,3,3,3,0
1370,26,27,27,27,2,3,3,3,0
1183,26,26,27,27,2,2,3,3,1
105,26,27,27,28,2,2,3,3,1
4392,24,24,25,25,2,2,3,3,1
2756,26,26,27,27,2,2,3,3,1
573,26,26,27,27,2,2,3,3,1
3258,26,27,27,28,2,2,3,3,1
2028,24,24,25,25,2,2,3,3,1
1019,24,24,25,25,2,2,3,3,1
1012,26,26,27,27,2,2,3,3,1
5242,26,26,27,27,2,2,3,3,1
3232,26,26,27,27,2,2,3,3,1
5488,26,27,27,28,2,2,3,3,1
1525,26,26,27,27,2,2,3,3,1
2557,24,25,25,26,2,2,3,3,1
1874,26,26,27,27,2,2,3,3,1
3417,26,26,27,27,2,2,3,3,1
1633,24,24,25,25,2,2,3,3,1
3218,26,26,27,27,2,2,3,3,1
742,26,25,27,26,2,2,3,3,1
2438,26,27,27,28,2,2,3,3,1
494,26,26,27,27,2,2,3,3,1
678,26,26,27,27,2,2,3,3,1
3281,26,26,27,27,2,2,3,3,1
2702,26,26,27,27,2,2,3,3,1
2210,24,24,25,25,2,2,3,3,1
2987,24,24,25,25,2,2,3,3,1
4512,27,27,28,28,2,2,3,3,1
669,26,26,27,26,2,3,3,3,0
1355,26,26,27,27,2,2,3,3,1
2077,23,24,24,24,2,3,3,3,0
2123,26,26,27,27,2,2,3,3,1
777,26,26,27,27,2,2,3,3,1
808,26,26,27,27,2,2,3,3,1
510,26,26,27,27,2,2,3,3,1
1160,26,26,27,27,2,2,3,3,1
1664,24,24,25,25,2,2,3,3,1
2107,26,26,27,27,2,2,3,3,1
2611,26,26,27,27,2,2,3,3,1
794,26,26,27,27,2,2,3,3,1
16,26,26,27,27,2,2,3,3,1
5189,26,26,27,27,2,2,3,3,1
5254,26,27,27,28,2,2,3,3,1
2121,26,26,27,27,2,2,3,3,1
1626,26,27,27,28,2,2,3,3,1
3864,24,24,25,25,2,2,3,3,1
2192,24,25,25,25,2,3,3,3,0
1708,26,26,27,27,2,2,3,3,1
1120,26,27,27,27,2,4,3,4,0
1194,24,24,25,25,2,2,3,3,1
2266,24,24,25,25,2,2,3,3,1
5233,27,27,28,28,2,2,3,3,1
5443,26,26,27,27,2,2,3,3,1
2693,24,24,25,25,2,2,3,3,1
5175,26,26,27,27,2,2,3,3,1
4238,24,24,25,25,2,2,3,3,1
2576,26,26,27,27,2,2,3,3,1
1998,24,24,25,25,2,2,3,3,1
1846,25,25,26,26,2,2,3,3,1
800,24,24,25,25,2,2,3,3,1
2554,26,26,27,27,2,2,3,3,1
2205,26,26,27,26,2,3,3,3,0
2574,26,26,27,27,2,2,3,3,1
2193,26,26,27,27,2,2,3,3,1
3460,26,26,27,27,2,2,3,3,1
515,26,26,27,27,2,2,3,3,1
2321,21,21,22,22,2,2,3,3,1
1700,24,24,25,25,2,2,3,3,1
3397,26,26,27,27,2,2,3,3,1
2455,26,26,27,27,2,2,3,3,1
5272,26,26,27,27,2,2,3,3,1
1319,26,26,27,26,2,3,3,3,0
683,26,26,27,27,2,2,3,3,1
3762,26,27,27,28,2,2,3,3,1
1510,26,26,27,27,2,2,3,3,1
2764,26,26,27,27,2,2,3,3,1
4333,26,26,27,27,2,2,3,3,1
1767,26,26,27,27,2,2,3,3,1
5091,26,26,27,27,2,2,3,3,1
1376,26,26,27,27,2,2,3,3,1
1299,26,26,27,27,2,2,3,3,1
7,26,26,27,27,2,2,3,3,1
31,26,26,27,27,2,2,3,3,1
3219,26,25,27,26,2,2,3,3,1
2244,27,27,28,28,2,2,3,3,1
1403,24,24,25,25,2,2,3,3,1
1939,26,25,27,26,2,2,3,3,1
4440,24,24,25,25,2,2,3,3,1
4235,26,26,27,27,2,2,3,3,1
1784,24,24,25,25,2,2,3,3,1
5129,23,23,24,24,2,2,3,3,1
2641,26,27,27,27,2,3,3,3,0
3580,26,26,27,26,2,3,3,3,0
4279,26,27,27,27,2,3,3,3,0
505,26,27,27,28,2,2,3,3,1
5085,26,26,27,27,2,2,3,3,1
1201,26,26,27,27,2,2,3,3,1
5216,26,27,27,28,2,2,3,3,1
546,26,27,27,27,2,3,3,3,0
2922,26,26,27,27,2,2,3,3,1
960,26,26,27,27,2,2,3,3,1
406,26,26,27,27,2,2,3,3,1
1085,26,26,27,27,2,2,3,3,1
3363,26,26,27,27,2,2,3,3,1
1627,26,26,27,27,2,2,3,3,1
212,26,26,27,27,2,2,3,3,1
2962,26,26,27,27,2,2,3,3,1
3518,26,26,27,27,2,2,3,3,1
1742,24,23,25,24,2,2,3,3,1
609,26,26,27,27,2,2,3,3,1
3225,26,26,27,27,2,2,3,3,1
1412,26,27,27,27,2,3,3,3,0
701,26,26,27,27,2,2,3,3,1
5173,26,26,27,27,2,2,3,3,1
603,26,26,27,27,2,2,3,3,1
5671,25,25,26,26,2,2,3,3,1
3590,26,26,27,27,2,2,3,3,1
664,26,26,27,27,2,2,3,3,1
775,26,27,27,27,2,3,3,3,0
60,26,26,27,27,2,2,3,3,1
1986,26,26,27,27,2,2,3,3,1
4318,26,26,27,27,2,2,3,3,1
1886,24,24,25,25,2,2,3,3,1
2199,26,27,27,28,2,2,3,3,1
2649,26,26,27,27,2,2,3,3,1
2748,26,26,27,27,2,2,3,3,1
2504,26,26,27,27,2,2,3,3,1
483,26,26,27,27,2,2,3,3,1
881,26,26,27,27,2,2,3,3,1
677,26,26,27,27,2,2,3,3,1
2460,26,26,27,27,2,2,3,3,1
1971,26,26,27,27,2,2,3,3,1
2537,26,26,27,27,2,2,3,3,1
6878,27,27,28,28,2,2,3,3,1
5236,26,26,27,27,2,2,3,3,1
4240,24,24,25,25,2,2,3,3,1
1985,24,24,25,25,2,2,3,3,1
1237,26,26,27,27,2,2,3,3,1
1560,26,27,27,28,2,2,3,3,1
177,26,27,27,28,2,2,3,3,1
259,26,26,27,27,2,2,3,3,1
304,26,27,27,27,2,3,3,3,0
504,26,26,27,27,2,2,3,3,1
5263,26,26,27,27,2,2,3,3,1
776,26,26,27,27,2,2,3,3,1
1342,26,26,27,27,2,2,3,3,1
1745,26,26,27,27,2,2,3,3,1
1915,26,26,27,27,2,2,3,3,1
4164,27,27,28,28,2,2,3,3,1
1156,26,26,27,27,2,2,3,3,1
1195,26,26,27,27,2,2,3,3,1
2526,24,24,25,25,2,2,3,3,1
3484,26,26,27,27,2,2,3,3,1
1686,26,26,27,27,2,2,3,3,1
634,26,26,27,27,2,2,3,3,1
5728,26,27,27,28,2,2,3,3,1
2860,26,26,27,27,2,2,3,3,1
744,26,26,27,27,2,2,3,3,1
544,26,27,27,28,2,2,3,3,1
981,26,27,27,28,2,2,3,3,1
1430,26,26,27,27,2,2,3,3,1
2245,26,26,27,27,2,2,3,3,1
2789,26,26,27,27,2,2,3,3,1
2331,26,26,27,27,2,2,3,3,1
690,26,27,27,28,2,2,3,3,1
3726,26,27,27,28,2,2,3,3,1
2231,24,24,25,25,2,2,3,3,1
1542,26,27,27,28,2,2,3,3,1
766,26,27,27,28,2,2,3,3,1
536,26,27,27,27,2,3,3,3,0
1988,26,26,27,27,2,2,3,3,1
495,26,27,27,28,2,2,3,3,1
3404,23,24,24,25,2,2,3,3,1
5252,26,27,27,28,2,2,3,3,1
1993,26,26,27,27,2,2,3,3,1
3780,24,25,25,25,2,3,3,3,0
1965,26,27,27,28,2,2,3,3,1
3891,26,26,27,27,2,2,3,3,1
4243,26,26,27,27,2,2,3,3,1
1962,26,26,27,27,2,2,3,3,1
1474,26,26,27,27,2,2,3,3,1
46,26,26,27,27,2,2,3,3,1
1662,26,26,27,27,2,2,3,3,1
3337,26,26,27,27,2,2,3,3,1
5046,26,26,27,27,2,2,3,3,1
1534,26,26,27,26,2,3,3,3,0
694,26,26,27,27,2,2,3,3,1
1892,24,24,25,25,2,2,3,3,1
1460,26,26,27,27,2,2,3,3,1
3537,26,26,27,27,2,2,3,3,1
1040,26,26,27,27,2,2,3,3,1
447,26,26,27,27,2,2,3,3,1
1461,26,26,27,27,2,2,3,3,1
1134,26,28,27,28,2,4,3,4,0
2818,26,26,27,27,2,2,3,3,1
399,26,26,27,27,2,2,3,3,1
1470,24,25,25,26,2,2,3,3,1
3730,24,24,25,25,2,2,3,3,1
3652,26,26,27,27,2,2,3,3,1
1660,26,26,27,27,2,2,3,3,1
4195,26,27,27,28,2,2,3,3,1
464,26,26,27,27,2,2,3,3,1
1072,26,26,27,27,2,2,3,3,1
3568,27,27,28,28,2,2,3,3,1
1500,26,26,27,27,2,2,3,3,1
3778,26,26,27,26,2,3,3,3,0
1801,26,26,27,27,2,2,3,3,1
4274,26,26,27,27,2,2,3,3,1
2336,26,26,27,27,2,2,3,3,1
1973,26,26,27,27,2,2,3,3,1
1924,26,26,27,27,2,2,3,3,1
3439,26,26,27,27,2,2,3,3,1
1888,27,27,28,28,2,2,3,3,1
26,26,27,27,28,2,2,3,3,1
1233,26,26,27,27,2,2,3,3,1
2980,24,24,25,25,2,2,3,3,1
1287,24,24,25,25,2,2,3,3,1
2225,24,24,25,25,2,2,3,3,1
4631,26,26,27,27,2,2,3,3,1
1949,26,26,27,27,2,2,3,3,1
5626,26,27,27,27,2,3,3,3,0
1009,26,26,27,27,2,2,3,3,1
1764,26,27,27,27,2,3,3,3,0
297,26,26,27,27,2,2,3,3,1
3531,24,24,25,25,2,2,3,3,1
574,24,24,25,25,2,2,3,3,1
3237,26,26,27,27,2,2,3,3,1
5330,26,26,27,27,2,2,3,3,1
1508,24,24,25,25,2,2,3,3,1
2688,26,26,27,27,2,2,3,3,1
3739,26,26,27,27,2,2,3,3,1
1023,26,26,27,27,2,2,3,3,1
1424,26,26,27,27,2,2,3,3,1
1932,26,26,27,27,2,2,3,3,1
2287,26,26,27,27,2,2,3,3,1
1772,26,26,27,27,2,2,3,3,1
2843,26,26,27,27,2,2,3,3,1
4223,26,25,27,26,2,2,3,3,1
5041,26,26,27,27,2,2,3,3,1
4255,26,26,27,27,2,2,3,3,1
2065,26,27,27,28,2,2,3,3,1
3888,26,26,27,27,2,2,3,3,1
653,26,26,27,27,2,2,3,3,1
4475,26,27,27,28,2,2,3,3,1
1860,26,26,27,26,2,3,3,3,0
922,26,26,27,27,2,2,3,3,1
1039,26,26,27,27,2,2,3,3,1
3503,26,26,27,27,2,2,3,3,1
1671,26,26,27,27,2,2,3,3,1
1397,26,26,27,27,2,2,3,3,1
2443,26,26,27,27,2,2,3,3,1
2847,26,27,27,28,2,2,3,3,1
1978,26,26,27,27,2,2,3,3,1
2614,26,26,27,27,2,2,3,3,1
595,26,26,27,27,2,2,3,3,1
172,26,26,27,27,2,2,3,3,1
29,26,26,27,27,2,2,3,3,1
2003,24,24,25,25,2,2,3,3,1
2497,24,25,25,25,2,3,3,3,0
2978,26,26,27,27,2,2,3,3,1
3370,26,26,27,27,2,2,3,3,1
1488,26,26,27,27,2,2,3,3,1
1769,24,24,25,25,2,2,3,3,1
335,26,26,27,27,2,2,3,3,1
610,26,26,27,27,2,2,3,3,1
823,26,26,27,27,2,2,3,3,1
780,26,26,27,27,2,2,3,3,1
969,26,26,27,27,2,2,3,3,1
2166,26,27,27,27,2,3,3,3,0
301,26,26,27,27,2,2,3,3,1
516,26,26,27,27,2,2,3,3,1
2400,26,26,27,27,2,2,3,3,1
4335,26,26,27,27,2,2,3,3,1
1263,26,27,27,28,2,2,3,3,1
7178,27,27,28,28,2,2,3,3,1
389,24,25,25,26,2,2,3,3,1
1400,26,27,27,27,2,3,3,3,0
1304,26,27,27,28,2,2,3,3,1
5313,26,27,27,28,2,2,3,3,1
3331,26,26,27,27,2,2,3,3,1
604,26,26,27,27,2,2,3,3,1
2920,24,24,25,25,2,2,3,3,1
6190,25,25,26,26,2,2,3,3,1
3254,26,27,27,28,2,2,3,3,1
147,26,26,27,27,2,2,3,3,1
2064,26,27,27,28,2,2,3,3,1
1473,24,24,25,25,2,2,3,3,1
563,26,26,27,27,2,2,3,3,1
2512,26,26,27,27,2,2,3,3,1
3729,24,25,25,26,2,2,3,3,1
5305,21,21,22,22,2,2,3,3,1
1656,24,24,25,25,2,2,3,3,1
4337,24,24,25,25,2,2,3,3,1
3626,26,26,27,27,2,2,3,3,1
3259,26,26,27,27,2,2,3,3,1
4298,26,26,27,27,2,2,3,3,1
5300,26,26,27,27,2,2,3,3,1
2992,26,26,27,27,2,2,3,3,1
2265,26,26,27,27,2,2,3,3,1
1037,26,26,27,27,2,2,3,3,1
2588,27,27,28,28,2,2,3,3,1
2300,26,26,27,27,2,2,3,3,1
816,26,27,27,28,2,2,3,3,1
2716,26,26,27,27,2,2,3,3,1
2517,26,27,27,28,2,2,3,3,1
1763,26,26,27,27,2,2,3,3,1
1091,26,26,27,27,2,2,3,3,1
692,26,27,27,27,2,3,3,3,0
499,26,27,27,28,2,2,3,3,1
372,26,25,27,26,2,2,3,3,1
2592,26,26,27,27,2,2,3,3,1
1794,26,26,27,27,2,2,3,3,1
272,26,26,27,27,2,2,3,3,1
1665,26,26,27,27,2,2,3,3,1
2515,24,25,25,26,2,2,3,3,1
2519,26,26,27,26,2,3,3,3,0
3382,26,26,27,27,2,2,3,3,1
2340,24,24,25,24,2,3,3,3,0
2032,26,27,27,27,2,3,3,3,0
663,26,26,27,27,2,2,3,3,1
3773,26,26,27,27,2,2,3,3,1
1931,26,26,27,27,2,2,3,3,1
1823,24,24,25,25,2,2,3,3,1
2511,26,26,27,27,2,2,3,3,1
2597,26,25,27,26,2,2,3,3,1
1836,26,26,27,27,2,2,3,3,1
5275,26,26,27,27,2,2,3,3,1
2270,26,27,27,27,2,3,3,3,0
5368,26,27,27,28,2,2,3,3,1
715,26,27,27,28,2,2,3,3,1
376,26,26,27,27,2,2,3,3,1
261,26,26,27,27,2,2,3,3,1
4637,24,24,25,25,2,2,3,3,1
2279,24,24,25,25,2,2,3,3,1
3014,24,24,25,25,2,2,3,3,1
1280,26,27,27,28,2,2,3,3,1
1284,26,26,27,27,2,2,3,3,1
892,26,25,27,26,2,2,3,3,1
2169,26,26,27,27,2,2,3,3,1
3731,26,26,27,27,2,2,3,3,1
1872,26,26,27,27,2,2,3,3,1
517,26,26,27,27,2,2,3,3,1
1624,24,24,25,25,2,2,3,3,1
2480,26,26,27,27,2,2,3,3,1
5082,26,26,27,27,2,2,3,3,1
110,27,27,28,28,2,2,3,3,1
1591,24,24,25,25,2,2,3,3,1
6978,26,26,27,27,2,2,3,3,1
2402,26,26,27,27,2,2,3,3,1
5141,26,26,27,27,2,2,3,3,1
5101,26,27,27,27,2,3,3,3,0
593,26,26,27,27,2,2,3,3,1
2262,26,26,27,27,2,2,3,3,1
5115,26,27,27,27,2,3,3,3,0
4299,26,27,27,28,2,2,3,3,1
5167,26,26,27,27,2,2,3,3,1
1997,24,24,25,25,2,2,3,3,1
613,26,26,27,27,2,2,3,3,1
1899,24,24,25,25,2,2,3,3,1
1909,26,26,27,27,2,2,3,3,1
2013,26,26,27,27,2,2,3,3,1
2330,26,26,27,27,2,2,3,3,1
1375,26,26,27,27,2,2,3,3,1
2093,24,25,25,25,2,3,3,3,0
1025,26,26,27,27,2,2,3,3,1
1782,26,26,27,27,2,2,3,3,1
3463,26,26,27,27,2,2,3,3,1
932,26,26,27,27,2,2,3,3,1
1298,24,24,25,25,2,2,3,3,1
85,26,26,27,27,2,2,3,3,1
1406,26,26,27,27,2,2,3,3,1
5055,26,26,27,27,2,2,3,3,1
2252,26,26,27,27,2,2,3,3,1
445,26,26,27,27,2,2,3,3,1
2152,24,25,25,26,2,2,3,3,1
5410,26,26,27,27,2,2,3,3,1
3648,26,26,27,27,2,2,3,3,1
331,26,26,27,27,2,2,3,3,1
3212,24,24,25,25,2,2,3,3,1
1155,26,26,27,27,2,2,3,3,1
953,26,26,27,27,2,2,3,3,1
680,26,26,27,27,2,2,3,3,1
1202,26,27,27,28,2,2,3,3,1
3223,26,26,27,27,2,2,3,3,1
269,26,26,27,27,2,2,3,3,1
1536,24,27,25,27,2,3,3,3,0
2610,26,26,27,27,2,2,3,3,1
1033,26,26,27,27,2,2,3,3,1
945,26,26,27,27,2,2,3,3,1
1453,26,26,27,27,2,2,3,3,1
599,26,26,27,27,2,2,3,3,1
5331,26,26,27,27,2,2,3,3,1
1538,26,26,27,27,2,2,3,3,1
1367,26,26,27,27,2,2,3,3,1
2071,24,26,25,26,2,3,3,3,0
1833,26,26,27,27,2,2,3,3,1
2046,24,24,25,24,2,3,3,3,0
4356,26,26,27,27,2,2,3,3,1
5247,26,26,27,27,2,2,3,3,1
5476,24,24,25,25,2,2,3,3,1
931,26,26,27,27,2,2,3,3,1
2269,27,27,28,27,2,3,3,3,0
1035,26,26,27,27,2,2,3,3,1
12,26,27,27,27,2,3,3,3,0
2697,26,27,27,28,2,2,3,3,1
722,26,26,27,27,2,2,3,3,1
1247,26,26,27,27,2,2,3,3,1
560,26,26,27,26,2,3,3,3,0
5947,26,26,27,27,2,2,3,3,1
4365,26,26,27,27,2,2,3,3,1
3163,24,24,25,25,2,2,3,3,1
1768,26,26,27,27,2,2,3,3,1
1014,26,26,27,27,2,2,3,3,1
2581,26,27,27,27,2,3,3,3,0
864,26,26,27,27,2,2,3,3,1
2508,27,27,28,28,2,2,3,3,1
2874,26,26,27,26,2,3,3,3,0
1030,26,26,27,27,2,2,3,3,1
2729,24,25,25,26,2,2,3,3,1
1364,24,24,25,25,2,2,3,3,1
456,26,26,27,27,2,2,3,3,1
582,26,26,27,27,2,2,3,3,1
3262,26,26,27,27,2,2,3,3,1
1977,24,23,25,24,2,2,3,3,1
2234,26,26,27,27,2,2,3,3,1
5036,26,26,27,27,2,2,3,3,1
1723,26,27,27,28,2,2,3,3,1
4368,26,26,27,27,2,2,3,3,1
520,26,26,27,27,2,2,3,3,1
1454,26,26,27,27,2,2,3,3,1
1617,24,23,25,24,2,2,3,3,1
4273,26,26,27,27,2,2,3,3,1
660,26,27,27,28,2,2,3,3,1
2516,24,24,25,24,2,3,3,3,0
699,26,26,27,27,2,2,3,3,1
14,26,26,27,27,2,2,3,3,1
299,26,26,27,27,2,2,3,3,1
5968,23,23,24,24,2,2,3,3,1
1890,26,26,27,27,2,2,3,3,1
5612,26,26,27,27,2,2,3,3,1
877,26,26,27,27,2,2,3,3,1
3239,26,26,27,27,2,2,3,3,1
973,26,26,27,27,2,2,3,3,1
2063,26,26,27,27,2,2,3,3,1
814,26,26,27,27,2,2,3,3,1
1679,26,26,27,27,2,2,3,3,1
459,26,27,27,28,2,2,3,3,1
2221,26,27,27,28,2,2,3,3,1
489,26,26,27,27,2,2,3,3,1
2366,24,24,25,25,2,2,3,3,1
2924,26,26,27,27,2,2,3,3,1
216,26,26,27,27,2,2,3,3,1
1832,26,27,27,28,2,2,3,3,1
472,26,26,27,27,2,2,3,3,1
1669,24,24,25,25,2,2,3,3,1
1588,26,26,27,27,2,2,3,3,1
1741,26,26,27,27,2,2,3,3,1
2544,26,26,27,27,2,2,3,3,1
5136,27,27,28,27,2,3,3,3,0
