Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status,Status,Trend,Directional Focus ,Max_WM_WK_ID,OTD*,Avg. OTP*,Avg. Dwell_Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
3828,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Driver Supply Focus,202233,86.43%,93.71%,9.1,88.40%,86.80%,88.40%,81.80%
228,SPARK,Scheduled Express Delivery ,1,Active Monitoring,Recovering,Store Focus,202233,93.94%,86.55%,11.7,92.50%,97.30%,89.80%,97.40%
371,SPARK,Scheduled Express Delivery ,1,Active Monitoring,Recovering,Store Focus,202233,91.85%,93.06%,10.1,93.90%,95.80%,94.70%,85.00%
590,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202233,87.00%,94.16%,18,81.20%,91.70%,88.60%,86.60%
3431,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,73.08%,92.59%,11.4,50.00%,76.50%,50.00%,80.00%
471,SPARK,Scheduled Standard Delivery,31,Executive Review,Degrading,Store Focus,202233,79.39%,88.85%,14.8,78.00%,84.60%,85.90%,68.80%
896,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202233,76.18%,64.56%,18.2,74.10%,75.20%,82.40%,72.30%
3014,SPARK,Scheduled Express Delivery ,3,Active Monitoring,Degrading,Store Focus,202233,89.62%,83.66%,10.6,85.40%,93.40%,88.30%,92.60%
3014,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202233,76.15%,85.54%,15.3,59.80%,87.30%,81.70%,75.30%
3432,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202233,77.03%,76.22%,14.9,70.00%,89.30%,87.50%,54.70%
3433,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202233,79.22%,73.42%,13,81.90%,84.50%,82.40%,68.70%
4503,SPARK,Scheduled Standard Delivery,9,Executive Review,Recovering,Store Focus,202233,78.06%,81.18%,14.9,92.00%,97.10%,87.60%,51.20%
5288,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202233,82.22%,85.80%,13.6,77.30%,87.90%,81.90%,81.60%
5810,SPARK,Scheduled Standard Delivery,33,Executive Review,Degrading,Driver Supply Focus,202233,85.57%,94.64%,9.9,81.80%,87.70%,91.90%,81.80%
807,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202233,87.14%,80.99%,13.6,91.70%,87.10%,91.10%,78.30%
1178,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202233,88.82%,79.49%,11.2,86.10%,96.00%,91.00%,80.60%
2649,SPARK,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202233,72.22%,81.72%,17,72.00%,76.80%,73.40%,63.00%
5416,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202233,74.20%,79.32%,15.1,71.50%,90.50%,80.90%,50.10%
202,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202233,85.66%,77.53%,13.2,89.80%,88.80%,86.20%,76.40%
1117,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202233,74.64%,59.53%,12.3,61.00%,76.60%,74.80%,86.70%
2918,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202233,83.35%,73.34%,11.1,79.90%,82.20%,87.50%,84.90%
3406,SPARK,Scheduled Express Delivery ,2,Active Monitoring,Degrading,Store Focus,202233,86.39%,85.78%,13.9,85.40%,89.60%,88.50%,81.40%
3406,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202233,74.98%,95.04%,12.4,67.70%,82.00%,75.90%,73.70%
5673,SPARK,Scheduled Express Delivery ,2,Active Monitoring,Degrading,Store Focus,202233,90.64%,97.66%,11.5,80.80%,88.00%,96.40%,97.80%
206,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,89.69%,80.99%,12.8,89.10%,97.10%,89.70%,82.40%
467,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202233,86.94%,90.71%,12.4,86.60%,89.40%,93.00%,76.70%
2427,SPARK,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202233,71.75%,83.10%,17.5,67.80%,66.30%,81.10%,70.90%
4627,SPARK,Scheduled Express Delivery ,1,Active Monitoring,Degrading,Store Focus,202233,89.72%,80.30%,10,83.00%,96.80%,92.40%,86.00%
217,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202233,88.08%,74.87%,14.9,89.30%,86.50%,87.80%,88.80%
426,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202233,88.02%,83.56%,9.8,85.90%,89.10%,87.30%,90.10%
1216,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Driver Supply Focus,202233,93.91%,94.07%,8.9,94.50%,98.10%,93.40%,89.80%
2105,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202233,87.20%,89.05%,13.7,82.80%,89.80%,91.60%,84.50%
5889,SPARK,Scheduled Express Delivery ,1,Active Monitoring,Recovering,Driver Supply Focus,202233,91.54%,92.75%,6.2,96.30%,94.70%,94.10%,86.00%
5889,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Driver Supply Focus,202233,76.36%,91.34%,6.8,73.00%,81.00%,84.10%,67.60%
260,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202233,74.36%,73.81%,15.8,60.00%,80.00%,80.00%,77.80%
1118,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,83.87%,95.23%,11.2,80.00%,93.80%,84.70%,76.50%
2667,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,81.11%,89.33%,10.6,77.50%,92.10%,82.70%,71.50%
2086,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202233,78.48%,84.18%,13.6,80.30%,80.60%,76.70%,77.00%
2926,SPARK,Scheduled Express Delivery ,1,Active Monitoring,Recovering,Store Focus,202233,92.62%,87.26%,9.9,92.90%,96.60%,97.00%,86.70%
3653,SPARK,Scheduled Express Delivery ,2,Active Monitoring,Recovering,Store Focus,202233,83.33%,76.19%,12.7,100.00%,83.30%,77.80%,71.40%
535,POINTPICKUP,Scheduled Standard Delivery,23,Executive Review,Degrading,Store Focus,202233,77.27%,70.42%,17.3,87.00%,76.90%,81.80%,63.20%
535,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202233,89.48%,77.79%,12.1,93.20%,95.40%,84.90%,83.50%
939,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Driver Supply Focus,202233,88.37%,92.12%,8.5,87.40%,92.10%,89.50%,84.40%
1254,SPARK,Scheduled Express Delivery ,2,Active Monitoring,Degrading,Driver Supply Focus,202233,91.67%,91.77%,9.5,89.10%,95.70%,87.10%,93.90%
6929,SPARK,Scheduled Express Delivery ,4,At Risk,Degrading,Store Focus,202233,86.17%,84.21%,12.5,77.40%,87.50%,88.00%,100.00%
813,POINTPICKUP,Scheduled Express Delivery ,12,Executive Review,Degrading,Driver Supply Focus,202233,82.35%,96.30%,8.2,66.70%,100.00%,100.00%,33.30%
2133,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,73.97%,97.44%,11,72.70%,73.70%,77.80%,71.40%
4130,UBER,Scheduled Standard Delivery,13,Executive Review,Degrading,Driver Supply Focus,202233,88.89%,89.41%,6.9,88.00%,95.50%,78.90%,93.30%
4163,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,76.19%,69.70%,13.3,72.70%,83.30%,70.60%,78.30%
4219,POINTPICKUP,Scheduled Standard Delivery,23,Executive Review,Degrading,Store Focus,202233,64.85%,82.17%,15,76.40%,60.60%,67.20%,57.80%
4219,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202233,87.42%,85.02%,12.9,86.40%,97.80%,78.40%,88.10%
4554,SPARK,Scheduled Express Delivery ,1,Active Monitoring,Recovering,Store Focus,202233,92.17%,79.51%,7.6,100.00%,96.20%,91.20%,87.20%
4554,SPARK,Scheduled Standard Delivery,34,Executive Review,Degrading,Store Focus,202233,79.72%,86.77%,8.6,75.20%,84.70%,81.10%,77.30%
1185,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202233,81.29%,94.90%,9.8,79.10%,84.10%,87.30%,74.50%
1185,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,82.94%,95.85%,14.3,73.50%,89.20%,80.80%,87.70%
3169,POINTPICKUP,Scheduled Standard Delivery,34,Executive Review,Recovering,Store Focus,202233,84.62%,78.57%,8.1,100.00%,50.00%,100.00%,50.00%
3170,SPARK,Scheduled Express Delivery ,1,Active Monitoring,Recovering,Store Focus,202233,93.33%,74.19%,12,100.00%,91.70%,100.00%,75.00%
3170,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Driver Supply Focus,202233,78.29%,94.10%,8.4,85.50%,76.00%,76.30%,74.30%
5480,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,83.33%,81.48%,10.6,87.50%,83.30%,88.50%,72.70%
940,SPARK,Scheduled Standard Delivery,27,Executive Review,Degrading,Driver Supply Focus,202233,80.41%,93.19%,9.9,73.80%,87.60%,80.70%,81.50%
6966,SPARK,Scheduled Express Delivery ,2,Active Monitoring,Recovering,Driver Supply Focus,202233,91.23%,91.23%,8.8,100.00%,88.20%,85.70%,93.30%
2976,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202233,88.57%,91.97%,7.7,86.30%,96.30%,86.30%,85.10%
3015,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202233,80.04%,90.67%,7.3,73.80%,90.40%,84.50%,72.60%
3341,SPARK,Scheduled Standard Delivery,47,Executive Review,Degrading,Driver Supply Focus,202233,68.26%,91.03%,9.5,62.70%,70.50%,78.00%,61.00%
7224,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202233,81.32%,88.84%,10.7,79.80%,83.60%,87.30%,74.40%
7240,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,202233,90.11%,94.57%,6.6,88.50%,95.50%,94.20%,82.80%
789,SPARK,Scheduled Express Delivery ,3,Active Monitoring,Recovering,Store Focus,202233,90.24%,92.05%,10.2,94.80%,97.00%,90.00%,78.30%
789,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,85.55%,98.71%,10.1,83.40%,94.60%,86.70%,76.80%
1800,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202233,91.07%,96.32%,8.8,88.30%,94.70%,94.60%,87.50%
5823,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202233,79.15%,96.29%,10,78.70%,84.10%,83.00%,70.40%
8930,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202233,81.43%,90.12%,11.8,82.50%,90.80%,83.10%,68.60%
8930,UBER,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202233,84.21%,91.21%,12.6,87.10%,86.90%,87.70%,74.00%
2174,UBER,Scheduled Standard Delivery,11,Executive Review,Recovering,Store Focus,202233,88.29%,87.84%,13.4,90.20%,82.40%,87.20%,96.20%
2289,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202233,74.46%,74.66%,10,88.10%,73.20%,63.20%,72.20%
2386,DOORDASH,Scheduled Standard Delivery,9,Executive Review,-,Driver Supply Focus,202233,83.15%,96.24%,9.2,,,82.90%,83.30%
2386,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Driver Supply Focus,202233,80.63%,91.80%,8.4,87.20%,85.20%,82.00%,62.50%
1918,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,202233,81.37%,94.95%,5.8,75.00%,79.70%,86.40%,87.70%
2012,POINTPICKUP,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202233,77.75%,76.79%,14.8,75.70%,72.00%,80.90%,84.20%
2012,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202233,78.27%,76.50%,13.6,75.20%,85.40%,75.90%,76.10%
2158,POINTPICKUP,Scheduled Express Delivery ,1,Active Monitoring,Recovering,Driver Supply Focus,202233,86.96%,92.86%,8,100.00%,62.50%,100.00%,100.00%
2158,POINTPICKUP,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202233,80.13%,77.73%,12.7,77.70%,86.20%,81.70%,73.50%
2158,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202233,77.39%,76.28%,10.2,73.90%,87.10%,74.50%,71.90%
2267,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,202233,85.25%,91.63%,6.5,82.30%,94.00%,81.80%,76.70%
2329,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Driver Supply Focus,202233,88.22%,97.83%,4.8,95.50%,91.40%,83.60%,79.20%
2629,POINTPICKUP,Scheduled Express Delivery ,1,Active Monitoring,Degrading,Store Focus,202233,73.33%,76.74%,10.9,57.90%,66.70%,83.30%,88.20%
2629,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,83.08%,81.37%,8.5,86.50%,78.30%,82.90%,83.60%
3409,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202233,86.04%,82.77%,10.1,85.70%,79.70%,90.00%,89.60%
1762,SPARK,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202233,81.64%,70.98%,11.9,78.40%,90.20%,82.80%,74.10%
2139,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202233,53.93%,76.89%,12.5,52.40%,51.00%,51.10%,65.60%
2180,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Driver Supply Focus,202233,78.97%,92.45%,7.6,77.10%,84.60%,74.20%,81.60%
2222,SPARK,Scheduled Standard Delivery,35,Executive Review,Degrading,Store Focus,202233,73.94%,82.79%,14.2,71.10%,78.90%,71.10%,73.70%
2660,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Driver Supply Focus,202233,64.23%,89.86%,5.9,74.40%,56.10%,73.10%,47.10%
3114,SPARK,Scheduled Standard Delivery,41,Executive Review,Degrading,Store Focus,202233,65.38%,80.42%,17.2,62.60%,70.90%,64.30%,63.30%
3535,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,50.75%,57.42%,16.3,85.00%,61.90%,38.30%,43.50%
1970,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,67.69%,75.89%,16,71.40%,82.90%,70.70%,55.60%
2103,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202233,47.20%,55.53%,24.2,58.20%,46.00%,44.60%,40.80%
2122,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202233,78.94%,74.39%,11.9,82.20%,61.80%,83.10%,88.90%
2128,POINTPICKUP,Scheduled Express Delivery ,1,Active Monitoring,-,Driver Supply Focus,202233,100.00%,93.33%,7.3,,100.00%,100.00%,100.00%
2128,POINTPICKUP,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202233,79.95%,80.65%,17.7,55.10%,89.50%,85.40%,82.60%
2128,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202233,83.73%,80.04%,11.6,53.80%,91.50%,93.00%,87.10%
2227,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202233,76.66%,75.05%,11.1,80.60%,70.10%,81.10%,75.40%
2336,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,63.06%,55.19%,21,71.30%,67.00%,46.50%,68.30%
2336,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,26.88%,54.37%,22,38.90%,25.00%,0.00%,32.40%
2341,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,24.30%,84.02%,9.2,20.90%,24.90%,21.00%,29.60%
2341,UBER,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202233,55.36%,83.75%,11.9,57.10%,54.70%,65.10%,46.80%
2902,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202233,64.89%,70.44%,14.9,65.10%,51.40%,77.80%,66.00%
2184,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202233,76.75%,65.35%,12.1,77.60%,69.30%,70.30%,91.80%
2366,SPARK,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202233,71.89%,74.03%,13.1,79.40%,61.30%,76.30%,67.50%
2953,POINTPICKUP,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202233,62.50%,79.73%,10.7,55.60%,50.00%,84.60%,69.20%
2953,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202233,85.85%,90.58%,10.8,82.10%,80.40%,95.00%,90.70%
5448,POINTPICKUP,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202233,87.62%,79.51%,11.2,84.80%,86.30%,88.60%,90.80%
5448,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202233,91.86%,78.96%,9,87.40%,93.50%,93.00%,94.20%
1964,POINTPICKUP,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202233,66.07%,65.08%,22.8,60.00%,41.70%,87.50%,69.20%
1964,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202233,65.14%,58.15%,17.6,76.80%,33.00%,67.00%,69.40%
2261,POINTPICKUP,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202233,0.00%,85.71%,6.6,0.00%,0.00%,0.00%,
2261,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202233,92.26%,85.93%,7.4,93.40%,93.90%,88.70%,93.50%
1797,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202233,74.34%,86.96%,9.8,72.40%,59.00%,88.90%,68.40%
2013,POINTPICKUP,Scheduled Express Delivery ,2,Active Monitoring,Degrading,Driver Supply Focus,202233,90.48%,90.48%,8.9,66.70%,100.00%,100.00%,100.00%
1868,POINTPICKUP,Scheduled Express Delivery ,3,Active Monitoring,Degrading,Driver Supply Focus,202233,91.67%,96.30%,8.7,85.70%,100.00%,66.70%,100.00%
1868,POINTPICKUP,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202233,85.42%,89.47%,11,83.30%,90.90%,100.00%,82.40%
1939,POINTPICKUP,Scheduled Standard Delivery,28,Executive Review,-,Driver Supply Focus,202233,50.00%,100.00%,7.5,,,,50.00%
2202,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Driver Supply Focus,202233,87.65%,90.86%,8,80.10%,86.20%,89.50%,93.40%
1975,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202233,64.38%,84.82%,10.4,62.20%,72.10%,63.40%,59.00%
2138,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202233,24.39%,86.93%,10.3,44.40%,31.60%,17.40%,9.10%
2332,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Driver Supply Focus,202233,81.29%,89.47%,8.6,91.70%,82.90%,82.90%,61.30%
2369,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Driver Supply Focus,202233,88.17%,97.96%,5.8,85.30%,91.60%,86.70%,89.70%
2369,UBER,Scheduled Express Delivery ,2,Active Monitoring,-,Driver Supply Focus,202233,100.00%,100.00%,3.2,,100.00%,100.00%,100.00%
2369,UBER,Scheduled Standard Delivery,13,Executive Review,Degrading,Driver Supply Focus,202233,55.00%,95.45%,8.2,0.00%,62.50%,33.30%,84.60%
2639,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Driver Supply Focus,202233,90.10%,98.12%,6,93.00%,88.10%,92.20%,86.70%
2682,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,-,Store Focus,202233,100.00%,75.00%,8,,,100.00%,100.00%
1788,POINTPICKUP,Scheduled Standard Delivery,33,Executive Review,Degrading,Store Focus,202233,72.16%,85.34%,12.7,83.80%,75.20%,48.70%,83.30%
2130,SPARK,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202233,87.62%,82.50%,9.2,89.80%,84.90%,89.20%,86.70%
2153,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202233,82.18%,65.36%,14,86.00%,95.70%,64.10%,84.70%
2330,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202233,83.77%,71.29%,14.8,79.20%,76.80%,85.50%,95.90%
1785,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202233,65.02%,73.75%,9.7,57.40%,75.00%,64.80%,63.90%
1796,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202233,88.23%,84.46%,9.1,87.30%,87.90%,90.20%,87.50%
1907,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202233,82.23%,83.02%,9.6,86.70%,85.50%,68.90%,86.50%
1930,SPARK,Scheduled Express Delivery ,2,Active Monitoring,Degrading,Store Focus,202233,86.36%,66.67%,8.6,66.70%,100.00%,100.00%,88.90%
1930,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202233,64.88%,76.83%,10.4,55.90%,52.70%,75.60%,78.90%
1191,POINTPICKUP,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202233,85.71%,84.55%,10.3,90.00%,88.40%,71.80%,91.50%
1191,SPARK,Scheduled Standard Delivery,19,Executive Review,Degrading,Driver Supply Focus,202233,84.99%,88.58%,9.9,86.90%,87.00%,76.40%,89.60%
1287,POINTPICKUP,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202233,76.33%,74.43%,16,82.90%,81.10%,73.00%,69.70%
1287,SPARK,Scheduled Express Delivery ,1,Active Monitoring,Recovering,Store Focus,202233,93.75%,78.89%,11.8,100.00%,95.70%,94.70%,84.20%
1287,SPARK,Scheduled Standard Delivery,18,Executive Review,Degrading,Store Focus,202233,77.78%,76.06%,14.3,81.30%,84.70%,70.90%,75.30%
1288,DOORDASH,Scheduled Standard Delivery,4,At Risk,-,Store Focus,202233,78.13%,67.65%,16.6,,,75.00%,80.00%
1288,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Driver Supply Focus,202233,72.71%,90.91%,9.6,85.70%,74.60%,54.50%,72.50%
2137,SPARK,Scheduled Standard Delivery,48,Executive Review,Degrading,Store Focus,202233,61.55%,74.70%,12.3,64.70%,77.90%,68.50%,32.80%
2137,UBER,Scheduled Standard Delivery,45,Executive Review,Recovering,Store Focus,202233,81.25%,82.46%,10.9,91.70%,100.00%,66.70%,50.00%
2256,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,-,Store Focus,202233,73.33%,86.67%,21.6,,,66.70%,75.00%
2256,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202233,82.00%,94.25%,12.6,84.40%,84.50%,74.20%,85.50%
3182,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202233,53.46%,66.67%,22.2,57.70%,,50.70%,53.80%
3182,UBER,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202233,62.50%,65.00%,22.7,80.00%,,50.00%,57.10%
5346,POINTPICKUP,Scheduled Standard Delivery,30,Executive Review,Degrading,Store Focus,202233,60.00%,84.21%,18.1,60.00%,55.60%,,100.00%
5346,SPARK,Scheduled Express Delivery ,1,Active Monitoring,Recovering,Store Focus,202233,92.11%,82.56%,17.7,95.80%,94.70%,90.00%,84.60%
5346,SPARK,Scheduled Standard Delivery,12,Executive Review,Recovering,Store Focus,202233,84.46%,85.08%,14.6,91.10%,90.60%,74.60%,82.20%
