Market ID,Region,Store # ,Market ID,Region,Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status,Status,Trend,Directional Focus ,Max_WM_WK_ID,OTD*,Avg. OTP*,Avg. Dwell_Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
385,46,3423,19,2,3609,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202221,88.16%,81.55%,13.7,88.70%,93.40%,89.30%,77.30%
387,46,611,19,2,3709,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,78.67%,95.06%,11.3,85.10%,79.70%,81.20%,68.20%
405,46,1439,19,2,3741,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202221,77.85%,66.35%,26.6,65.30%,87.90%,78.20%,79.50%
510,61,3604,19,2,3741,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202221,71.85%,68.43%,18.1,65.40%,82.50%,77.60%,60.90%
526,64,3317,19,2,5709,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202221,73.85%,70.62%,27.3,97.20%,71.50%,43.10%,74.50%
162,17,1891,19,2,5709,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202221,76.09%,71.23%,17.8,96.60%,74.20%,47.70%,75.70%
162,17,1980,19,2,6998,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202221,67.86%,58.69%,19.6,75.50%,64.60%,72.80%,59.80%
162,17,2331,20,2,1184,SPARK,Scheduled Standard Delivery,8,Executive Review,Recovering,Store Focus,202221,90.00%,89.16%,10.2,90.00%,88.40%,91.10%,91.60%
163,17,2299,20,2,1340,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202221,83.98%,79.92%,13.3,87.60%,82.40%,84.40%,81.40%
163,17,2299,20,2,2584,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,90.04%,87.31%,9.4,89.00%,94.00%,89.40%,86.70%
163,17,5095,20,2,3118,SPARK,Scheduled Standard Delivery,37,Executive Review,Degrading,Store Focus,202221,85.76%,79.02%,9.2,81.30%,85.20%,90.70%,88.00%
163,17,5439,20,2,4472,DOORDASH,Scheduled Standard Delivery,9,Executive Review,Recovering,Store Focus,202221,88.83%,79.86%,15.1,90.70%,80.70%,90.30%,93.50%
164,17,1810,22,2,594,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202221,80.23%,90.69%,14.4,76.90%,79.20%,79.60%,86.50%
164,17,1959,22,2,594,UBER,Scheduled Standard Delivery,32,Executive Review,Degrading,Store Focus,202221,80.83%,90.31%,21.7,77.30%,73.40%,86.50%,88.30%
164,17,1959,22,2,722,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202221,87.22%,85.48%,14.2,87.40%,81.20%,89.40%,91.20%
164,17,2104,22,2,722,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202221,88.76%,87.71%,13.3,89.30%,84.70%,89.80%,91.50%
164,17,2637,22,2,787,SPARK,Scheduled Standard Delivery,30,Executive Review,Degrading,Store Focus,202221,84.94%,81.67%,15.4,85.10%,86.20%,85.60%,82.40%
172,17,5293,22,2,855,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202221,73.97%,65.49%,27.1,59.60%,74.30%,81.70%,84.90%
172,17,5295,22,2,855,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,70.72%,70.49%,18.4,59.20%,69.50%,72.40%,82.60%
173,17,3548,22,2,1047,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202221,81.79%,77.96%,14.6,73.60%,76.20%,86.60%,93.10%
174,17,2503,22,2,1488,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,79.43%,68.42%,16.7,68.70%,75.50%,78.00%,89.00%
174,17,2503,22,2,2732,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202221,91.06%,87.16%,13,91.40%,87.30%,91.70%,94.20%
174,17,3443,23,2,1766,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,85.01%,74.45%,15.2,77.10%,89.80%,88.40%,84.00%
175,17,2003,23,2,2360,DOORDASH,Scheduled Express Delivery ,14,Executive Review,Degrading,Store Focus,202221,92.31%,67.46%,18.5,89.20%,90.60%,100.00%,87.50%
175,17,2294,23,2,2360,DOORDASH,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202221,74.43%,71.76%,23.1,70.40%,70.80%,83.40%,72.30%
175,17,2497,23,2,2360,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202221,72.81%,75.78%,14.5,72.00%,71.30%,78.60%,68.40%
175,17,2651,23,2,3008,SPARK,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202221,61.79%,71.31%,16.8,60.60%,62.70%,62.00%,61.60%
175,17,2825,23,2,3621,SPARK,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202221,81.08%,77.71%,11.3,78.20%,83.40%,80.80%,82.10%
175,17,3078,23,2,3775,DOORDASH,Scheduled Standard Delivery,48,Executive Review,Degrading,Store Focus,202221,59.27%,59.90%,51.1,69.20%,46.90%,61.60%,60.80%
176,17,5447,23,2,3775,SPARK,Scheduled Express Delivery ,3,Active Monitoring,Degrading,Store Focus,202221,78.00%,80.30%,13.6,85.70%,83.30%,50.00%,69.20%
176,17,5867,23,2,3775,SPARK,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202221,36.14%,67.19%,31.7,38.60%,27.00%,43.20%,39.00%
187,17,1871,24,2,878,DOORDASH,Scheduled Standard Delivery,21,Executive Review,Recovering,Store Focus,202221,89.66%,78.86%,10.9,92.30%,86.20%,93.80%,86.20%
187,17,2116,24,2,2154,DOORDASH,Scheduled Standard Delivery,36,Executive Review,Degrading,Store Focus,202221,74.95%,81.53%,22.9,72.20%,71.80%,76.10%,79.80%
187,17,4403,24,2,3462,DOORDASH,Scheduled Standard Delivery,18,Executive Review,Recovering,Store Focus,202221,89.71%,72.95%,17.3,92.50%,93.20%,79.70%,98.50%
187,17,5497,24,2,4185,DOORDASH,Scheduled Standard Delivery,16,Executive Review,Recovering,Store Focus,202221,86.41%,74.95%,14.6,96.70%,75.40%,86.60%,90.90%
188,17,1940,25,2,459,POINTPICKUP,Scheduled Standard Delivery,30,Executive Review,Degrading,Store Focus,202221,82.21%,81.84%,15.4,82.10%,87.60%,74.50%,83.60%
188,17,1997,25,2,1720,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202221,77.12%,64.78%,24.6,88.50%,79.10%,78.90%,67.40%
188,17,2056,25,2,1720,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,86.81%,74.42%,17.7,87.20%,88.00%,90.90%,81.30%
188,17,2351,25,2,3389,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,86.36%,68.00%,14.5,88.80%,78.10%,89.80%,89.80%
188,17,2504,25,2,3389,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202221,87.50%,70.40%,14.3,92.30%,83.70%,85.50%,87.40%
188,17,2504,25,2,4558,POINTPICKUP,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202221,79.67%,72.11%,18.5,67.90%,69.60%,88.30%,86.90%
189,17,2146,25,2,4558,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,84.97%,71.88%,18,81.20%,77.00%,90.10%,91.90%
189,17,2146,26,2,618,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,74.94%,76.07%,24.5,80.20%,68.80%,75.30%,76.70%
189,17,2285,26,2,1586,DOORDASH,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202221,82.33%,66.82%,20,84.60%,84.90%,78.90%,79.50%
189,17,2444,26,2,1586,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202221,80.42%,70.06%,15.8,80.10%,81.50%,85.00%,72.20%
190,17,1781,26,2,3403,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,80.87%,72.96%,21.1,80.60%,87.50%,80.90%,76.00%
190,17,1781,26,2,5814,DOORDASH,Scheduled Standard Delivery,9,Executive Review,Recovering,Store Focus,202221,78.14%,76.40%,22.8,90.40%,76.90%,62.10%,85.50%
190,17,1835,35,2,640,DOORDASH,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202221,91.92%,86.18%,12.7,85.50%,92.40%,94.40%,94.20%
190,17,1835,35,2,2265,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,84.55%,86.31%,24.3,86.60%,84.60%,82.20%,86.00%
190,17,5240,39,2,1270,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202221,79.58%,71.95%,15.8,89.20%,59.50%,83.30%,81.30%
190,17,5732,39,2,1270,UBER,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202221,81.08%,67.90%,17.3,89.00%,57.80%,87.80%,86.50%
191,17,1831,39,2,6576,UBER,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,81.37%,79.52%,17.9,77.70%,77.00%,84.80%,91.20%
191,17,2166,119,2,3659,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202221,87.54%,80.03%,18.8,90.40%,83.00%,84.40%,94.80%
191,17,2581,119,2,3659,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202221,81.56%,81.26%,14.1,84.30%,82.90%,73.90%,85.40%
192,17,1744,119,2,5263,POINTPICKUP,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202221,68.07%,96.46%,9.9,63.40%,72.90%,61.80%,72.10%
192,17,1744,121,2,1466,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,77.91%,84.74%,10.4,69.40%,88.20%,78.30%,75.70%
194,17,2859,121,2,1466,UBER,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,62.38%,73.60%,16.2,51.70%,58.30%,65.70%,84.60%
195,17,2210,121,2,4166,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Driver Supply Focus,202221,81.18%,92.86%,6.6,92.30%,83.30%,64.30%,79.60%
195,17,2210,121,2,4635,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202221,86.27%,78.20%,12.1,92.60%,82.30%,87.40%,83.00%
195,17,5027,122,2,1194,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,86.59%,93.29%,9.3,82.40%,85.20%,88.60%,89.40%
226,17,1623,122,2,4223,UBER,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202221,89.21%,95.67%,12.6,90.80%,89.10%,89.70%,87.80%
226,17,1884,123,2,578,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202221,59.37%,47.74%,34.6,92.20%,53.00%,55.10%,56.80%
226,17,2365,123,2,578,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,56.88%,55.32%,21.9,75.80%,45.70%,54.90%,53.40%
226,17,2368,294,2,1217,UBER,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,83.76%,100.00%,13.3,83.30%,86.10%,89.50%,76.90%
226,17,2368,294,2,1317,POINTPICKUP,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202221,54.55%,100.00%,7.3,71.40%,25.00%,,
226,17,4276,294,2,4334,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Driver Supply Focus,202221,93.68%,94.74%,6.9,98.00%,95.40%,92.90%,77.60%
228,17,1656,294,2,4428,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,83.69%,82.43%,12.5,91.90%,88.10%,79.60%,76.60%
228,17,1656,498,59,5467,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,89.08%,75.58%,10.3,96.50%,85.00%,91.50%,83.30%
228,17,2597,554,59,3072,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202221,89.40%,72.62%,18.5,93.80%,86.80%,83.70%,94.10%
228,17,3429,127,42,278,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202221,78.22%,73.57%,15.8,80.40%,80.90%,63.30%,92.10%
577,17,3795,127,42,376,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202221,77.74%,74.72%,16.3,94.10%,78.50%,65.60%,79.50%
19,2,3201,127,42,450,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,63.64%,51.98%,19.4,56.80%,60.70%,59.90%,83.30%
19,2,3201,127,42,3868,SPARK,Scheduled Standard Delivery,19,Executive Review,Recovering,Store Focus,202221,84.88%,86.25%,9.2,94.70%,93.70%,64.80%,89.60%
19,2,3401,135,42,307,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202221,81.99%,58.10%,17.4,81.30%,73.80%,88.40%,83.70%
19,2,3402,135,42,1193,SPARK,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202221,71.71%,66.11%,17.9,61.40%,83.30%,58.10%,86.10%
19,2,3609,322,42,373,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202221,84.71%,97.22%,6.8,89.10%,81.50%,83.10%,88.50%
19,2,3709,324,42,124,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,84.76%,84.45%,14.3,85.00%,80.10%,89.80%,84.50%
20,2,1184,324,42,126,SPARK,Scheduled Standard Delivery,35,Executive Review,Degrading,Store Focus,202221,71.45%,66.15%,21.4,86.70%,58.10%,61.70%,87.60%
20,2,2475,324,42,3230,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,79.77%,67.29%,27.8,81.30%,59.60%,85.90%,96.50%
20,2,3067,324,42,3230,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202221,81.34%,72.66%,21.8,89.50%,61.40%,84.80%,86.20%
20,2,3067,324,42,4460,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,90.71%,86.38%,11.8,89.90%,87.40%,92.40%,94.60%
20,2,3118,537,72,4516,DOORDASH,Scheduled Express Delivery ,29,Executive Review,Degrading,Driver Supply Focus,202221,87.50%,97.78%,4,85.70%,93.80%,100.00%,74.10%
20,2,3118,537,72,5737,SPARK,Scheduled Express Delivery ,25,Executive Review,Degrading,Store Focus,202221,95.93%,95.83%,10.8,89.30%,100.00%,99.00%,95.90%
20,2,3188,394,57,2592,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,77.40%,76.78%,20.5,85.10%,78.30%,57.70%,85.80%
20,2,3188,394,57,2592,UBER,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,73.66%,75.95%,28.6,80.80%,74.70%,56.70%,86.90%
21,2,510,394,57,2884,UBER,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202221,80.79%,72.55%,23.2,88.50%,72.00%,71.20%,97.30%
21,2,1121,394,57,3350,UBER,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,87.91%,89.72%,18.5,91.80%,89.30%,80.20%,92.50%
21,2,1400,394,57,3473,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,89.70%,86.52%,11.6,97.80%,91.60%,80.70%,87.90%
21,2,1400,396,57,1560,UBER,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202221,77.32%,83.20%,18.5,81.20%,69.60%,81.80%,87.70%
22,2,594,396,57,1584,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,87.94%,84.08%,19.4,93.80%,82.70%,88.00%,88.30%
22,2,787,396,57,4557,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Driver Supply Focus,202221,90.76%,93.08%,8.8,96.50%,93.10%,84.40%,85.60%
22,2,1047,397,61,3355,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Driver Supply Focus,202221,93.80%,93.18%,8.7,97.40%,96.30%,92.00%,89.50%
22,2,1488,397,61,5423,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,87.88%,92.12%,10.7,95.20%,90.90%,78.40%,84.60%
22,2,1488,447,57,2099,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,85.28%,84.02%,7.2,83.10%,84.20%,88.90%,86.70%
22,2,3205,447,57,2099,UBER,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,60.00%,73.33%,6.5,57.10%,50.00%,75.00%,50.00%
23,2,1181,448,57,5686,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202221,86.05%,92.88%,8.7,88.30%,82.00%,84.20%,89.60%
23,2,1578,462,57,3464,UBER,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,79.20%,72.98%,23.1,91.80%,69.80%,71.90%,82.50%
23,2,2360,465,57,2110,POINTPICKUP,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,76.36%,69.31%,17,89.90%,72.30%,65.00%,85.00%
23,2,2360,378,54,953,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202221,86.15%,81.69%,13.8,84.70%,85.50%,85.90%,88.60%
23,2,3008,388,54,921,DOORDASH,Scheduled Standard Delivery,20,Executive Review,Degrading,Driver Supply Focus,202221,82.14%,99.16%,4.8,84.80%,71.90%,88.00%,86.40%
23,2,3008,403,54,1440,UBER,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202221,83.72%,87.11%,17.1,73.80%,91.00%,85.00%,83.90%
23,2,3621,427,54,1581,UBER,Scheduled Express Delivery ,8,Executive Review,Degrading,Store Focus,202221,89.29%,83.33%,9.5,85.70%,100.00%,66.70%,87.50%
23,2,3775,427,54,1581,UBER,Scheduled Standard Delivery,27,Executive Review,Degrading,Store Focus,202221,76.92%,66.33%,12.9,76.90%,69.60%,86.20%,73.10%
23,2,5390,89,9,705,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202221,85.73%,77.76%,16,87.40%,82.20%,88.40%,84.90%
23,2,5390,89,9,705,UBER,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202221,81.78%,77.85%,21.4,90.30%,81.30%,75.60%,80.30%
24,2,878,89,9,2695,SPARK,Scheduled Standard Delivery,24,Executive Review,Recovering,Store Focus,202221,83.90%,75.95%,19.7,93.50%,90.50%,67.10%,83.10%
24,2,1314,89,9,5299,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202221,73.84%,66.77%,21.1,86.70%,74.80%,56.70%,69.10%
24,2,1314,89,9,5299,UBER,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202221,74.22%,63.22%,23.7,88.40%,74.80%,64.20%,69.90%
24,2,2154,90,9,908,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202221,82.91%,77.89%,15.9,93.20%,79.40%,78.80%,78.70%
24,2,2941,90,9,4332,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,73.02%,70.27%,23.1,85.90%,59.60%,71.90%,73.20%
24,2,3462,91,9,943,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202221,84.48%,77.82%,18.3,92.30%,74.70%,87.90%,82.80%
24,2,4436,91,9,955,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202221,73.62%,68.53%,22,90.30%,83.80%,22.30%,73.50%
25,2,459,91,9,3782,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,72.03%,59.45%,12.4,87.70%,55.50%,68.60%,72.20%
25,2,548,92,9,649,UBER,Scheduled Standard Delivery,21,Executive Review,Recovering,Store Focus,202221,84.75%,72.04%,18.8,95.30%,91.00%,75.30%,80.30%
25,2,780,92,9,771,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202221,75.72%,62.37%,26.7,90.10%,64.50%,68.20%,77.20%
25,2,1720,92,9,771,UBER,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202221,68.50%,59.24%,28.9,87.60%,54.70%,65.20%,68.00%
25,2,1720,92,9,974,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,74.32%,58.64%,24.7,71.80%,67.10%,73.10%,89.60%
25,2,3388,92,9,974,UBER,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202221,75.84%,58.94%,28.9,76.60%,64.60%,69.30%,89.50%
25,2,3388,103,72,4140,ARGO,Scheduled Standard Delivery,9,Executive Review,Recovering,Store Focus,202221,91.10%,92.56%,13.8,96.50%,97.00%,86.40%,86.00%
25,2,3786,103,72,4140,UBER,Scheduled Standard Delivery,8,Executive Review,Recovering,Store Focus,202221,92.64%,94.11%,10.7,94.70%,97.30%,76.60%,78.20%
25,2,3786,103,72,4563,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202221,70.63%,63.20%,15.1,76.10%,74.20%,49.20%,74.30%
25,2,4558,103,72,4563,UBER,Scheduled Standard Delivery,18,Executive Review,Degrading,Store Focus,202221,67.74%,58.54%,20,63.90%,73.20%,55.60%,74.40%
26,2,937,103,72,4617,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202221,86.73%,80.00%,14.1,90.60%,89.50%,86.10%,79.60%
26,2,1586,103,72,4617,UBER,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202221,88.14%,80.60%,14.9,94.80%,91.10%,83.60%,86.00%
26,2,3403,103,72,4826,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202221,92.37%,75.68%,14.8,95.50%,87.70%,93.10%,92.50%
26,2,3471,103,72,4826,UBER,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202221,89.29%,77.17%,14.1,89.40%,94.20%,84.70%,89.10%
26,2,5814,105,9,819,DOORDASH,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202221,86.58%,84.99%,18.7,85.40%,92.20%,78.70%,89.40%
35,2,631,105,9,987,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202221,82.51%,81.91%,22.9,90.00%,96.80%,58.60%,92.10%
35,2,640,105,9,3417,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202221,86.06%,80.21%,13.4,95.50%,85.70%,80.40%,81.40%
35,2,2687,105,9,4063,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,86.21%,80.90%,13.9,81.40%,85.80%,85.20%,93.50%
35,2,3192,105,9,5034,DOORDASH,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202221,80.23%,86.29%,20.5,86.70%,93.20%,73.60%,76.20%
35,2,4583,105,9,5034,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202221,88.04%,90.17%,16.3,88.30%,98.60%,82.20%,83.40%
39,2,514,107,9,929,UBER,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202221,82.64%,80.18%,19.1,98.20%,82.60%,73.80%,85.70%
119,2,619,107,9,1541,UBER,Scheduled Standard Delivery,6,At Risk,Recovering,Store Focus,202221,83.83%,73.29%,18.5,96.00%,91.10%,100.00%,69.80%
119,2,663,107,9,2176,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202221,87.88%,95.03%,18.3,88.90%,87.00%,85.00%,90.10%
120,2,1215,107,9,2176,UBER,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202221,89.15%,93.71%,15.8,86.70%,91.10%,85.70%,91.30%
120,2,1469,107,9,3527,UBER,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202221,88.47%,88.12%,15.2,91.30%,94.10%,84.20%,86.00%
120,2,3660,107,9,4446,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,84.98%,86.02%,13.4,92.00%,89.50%,74.30%,84.10%
121,2,4635,107,9,5301,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202221,83.94%,81.06%,16.9,93.10%,96.10%,57.90%,81.80%
122,2,1194,107,9,5301,UBER,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202221,75.04%,69.03%,23.5,97.30%,92.60%,42.20%,77.80%
122,2,2065,108,9,1517,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202221,82.87%,71.49%,16.3,78.60%,88.80%,76.90%,88.90%
123,2,578,108,9,1517,UBER,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202221,84.38%,68.59%,19.7,77.70%,93.00%,75.40%,91.70%
123,2,2310,108,9,2789,UBER,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202221,78.66%,65.75%,22.4,89.90%,78.40%,60.00%,90.90%
123,2,2310,108,9,2962,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202221,85.89%,75.35%,13.3,91.70%,91.20%,76.30%,79.90%
294,2,1242,108,9,2962,UBER,Scheduled Standard Delivery,12,Executive Review,Recovering,Store Focus,202221,88.29%,73.64%,16.3,94.00%,92.70%,79.90%,87.40%
294,2,1242,109,9,1845,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,70.84%,80.07%,23.3,81.40%,31.00%,44.90%,86.50%
294,2,1317,109,9,1845,UBER,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202221,70.98%,74.35%,26.3,83.80%,34.40%,40.40%,87.50%
294,2,1663,109,9,2151,UBER,Scheduled Express Delivery ,8,Executive Review,Recovering,Store Focus,202221,91.30%,79.17%,11.4,100.00%,90.90%,100.00%,75.00%
294,2,2440,109,9,2591,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202221,83.79%,79.59%,15.9,82.20%,90.10%,81.70%,80.30%
294,2,4334,109,9,2946,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202221,87.46%,90.93%,11.7,89.90%,92.10%,85.30%,80.30%
546,72,2858,109,9,2946,UBER,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202221,92.07%,90.20%,12.8,91.60%,96.00%,92.80%,88.10%
554,59,5267,109,9,3625,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202221,78.85%,69.14%,17.4,83.90%,73.40%,76.10%,81.20%
59,6,744,109,9,3625,UBER,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202221,77.98%,63.31%,20.6,86.50%,76.30%,70.60%,80.50%
59,6,1103,109,9,5325,SPARK,Scheduled Standard Delivery,8,Executive Review,Recovering,Store Focus,202221,60.53%,59.89%,22.9,91.10%,23.80%,50.20%,82.00%
59,6,1279,109,9,5932,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202221,85.73%,88.35%,16.1,90.30%,89.40%,73.00%,85.00%
59,6,1837,109,9,5932,UBER,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202221,84.13%,84.85%,19.5,89.50%,90.00%,72.20%,84.30%
