Store Number,Banner Desc,Market,Region,Week,Day,Remodel
1263,WM Supercenter,254,41,36,45938,No
1281,WM Supercenter,42,4,36,45938,No
1288,WM Supercenter,296,26,36,45938,No
1337,WM Supercenter,304,26,36,45938,No
1338,WM Supercenter,16,14,36,45938,No
1412,WM Supercenter,381,47,36,45938,No
13,WM Supercenter,334,42,36,45938,No
31,WM Supercenter,351,44,36,45938,No
83,WM Supercenter,327,42,36,45938,No
120,WM Supercenter,146,11,36,45938,No
129,WM Supercenter,350,44,36,45938,No
155,WM Supercenter,136,11,36,45938,No
170,WM Supercenter,134,13,36,45938,No
201,WM Supercenter,341,40,36,45938,No
227,WM Supercenter,344,44,36,45938,No
236,WM Supercenter,503,13,36,45938,No
238,WM Supercenter,147,11,36,45938,No
256,WM Supercenter,341,40,36,45938,No
280,WM Supercenter,83,7,36,45938,No
303,WM Supercenter,4,11,36,45938,No
391,WM Supercenter,4,11,36,45938,No
394,WM Supercenter,137,11,36,45938,No
106,WM Supercenter,146,11,36,45938,No
131,WM Supercenter,47,44,36,45938,No
149,WM Supercenter,135,42,36,45938,No
166,WM Supercenter,357,40,36,45938,No
192,WM Supercenter,153,12,36,45938,No
231,WM Supercenter,351,44,36,45938,No
240,WM Supercenter,47,44,36,45938,No
315,WM Supercenter,3,14,36,45938,No
318,WM Supercenter,325,42,36,45938,No
333,WM Supercenter,254,41,36,45938,No
373,WM Supercenter,322,42,36,45938,No
393,WM Supercenter,147,11,36,45938,No
398,WM Supercenter,46,13,36,45938,No
424,WM Supercenter,8,14,36,45938,No
524,WM Supercenter,84,6,36,45938,No
530,WM Supercenter,327,42,36,45938,No
533,WM Supercenter,132,13,36,45938,No
561,WM Supercenter,76,5,36,45938,No
583,WM Supercenter,121,12,36,45938,No
297,WM Supercenter,59,6,36,45938,No
301,WM Supercenter,3,14,36,45938,No
323,WM Supercenter,127,42,36,45938,No
344,WM Supercenter,65,6,36,45938,No
354,WM Supercenter,336,40,36,45938,No
355,WM Supercenter,10,14,36,45938,No
376,WM Supercenter,127,42,36,45938,No
390,WM Supercenter,149,12,36,45938,No
465,WM Supercenter,77,7,36,45938,No
468,WM Supercenter,47,44,36,45938,No
489,WM Supercenter,128,13,36,45938,No
557,WM Supercenter,407,47,36,45938,No
687,WM Supercenter,121,12,36,45938,No
701,WM Supercenter,254,41,36,45938,No
727,WM Supercenter,22,2,36,45938,No
739,WM Supercenter,258,20,36,45938,No
742,WM Supercenter,124,12,36,45938,No
743,WM Supercenter,353,44,36,45938,No
754,WM Supercenter,30,2,36,45938,No
759,WM Supercenter,116,9,36,45938,No
791,WM Supercenter,78,6,36,45938,No
804,WM Supercenter,48,5,36,45938,No
891,WM Supercenter,279,25,36,45938,No
924,WM Supercenter,378,54,36,45938,No
958,WM Supercenter,263,53,36,45938,No
1019,WM Supercenter,389,54,36,45938,No
1034,WM Supercenter,305,26,36,45938,No
1062,WM Supercenter,63,6,36,45938,No
1104,WM Supercenter,95,3,36,45938,No
1116,WM Supercenter,349,44,36,45938,No
1151,WM Supercenter,362,40,36,45938,No
1185,WM Supercenter,83,7,36,45938,No
4,WM Supercenter,323,42,36,45938,No
8,WM Supercenter,326,42,36,45938,No
17,WM Supercenter,334,42,36,45938,No
94,WM Supercenter,145,11,36,45938,No
104,WM Supercenter,146,11,36,45938,No
125,WM Supercenter,321,42,36,45938,No
144,WM Supercenter,322,42,36,45938,No
214,WM Supercenter,503,13,36,45938,No
224,WM Supercenter,272,25,36,45938,No
264,WM Supercenter,149,12,36,45938,No
265,WM Supercenter,45,5,36,45938,No
268,WM Supercenter,147,11,36,45938,No
284,WM Supercenter,49,5,36,45938,No
287,WM Supercenter,11,11,36,45938,No
298,WM Supercenter,3,14,36,45938,No
322,WM Supercenter,85,6,36,45938,No
336,WM Supercenter,325,42,36,45938,No
366,WM Supercenter,121,12,36,45938,No
381,WM Supercenter,81,7,36,45938,No
423,WM Supercenter,13,14,36,45938,No
427,WM Supercenter,47,44,36,45938,No
10,WM Supercenter,347,44,36,45938,No
14,WM Supercenter,357,40,36,45938,No
29,WM Supercenter,336,40,36,45938,No
61,WM Supercenter,361,40,36,45938,No
63,WM Supercenter,347,44,36,45938,No
74,WM Supercenter,329,11,36,45938,No
79,WM Supercenter,334,42,36,45938,No
105,WM Supercenter,4,11,36,45938,No
112,WM Supercenter,138,11,36,45938,No
119,WM Supercenter,328,42,36,45938,No
123,WM Supercenter,351,44,36,45938,No
134,WM Supercenter,344,44,36,45938,No
141,WM Supercenter,321,42,36,45938,No
195,WM Supercenter,360,40,36,45938,No
218,WM Supercenter,147,11,36,45938,No
249,WM Supercenter,503,13,36,45938,No
253,WM Supercenter,341,40,36,45938,No
3,WM Supercenter,21,2,36,45938,No
9,WM Supercenter,335,40,36,45938,No
12,WM Supercenter,347,44,36,45938,No
27,WM Supercenter,357,40,36,45938,No
34,WM Supercenter,334,42,36,45938,No
42,WM Supercenter,410,44,36,45938,No
43,WM Supercenter,407,47,36,45938,No
73,WM Supercenter,356,44,36,45938,No
101,WM Supercenter,336,40,36,45938,No
132,WM Supercenter,344,44,36,45938,No
133,WM Supercenter,325,42,36,45938,No
137,WM Supercenter,352,44,36,45938,No
147,WM Supercenter,350,44,36,45938,No
174,WM Supercenter,92,9,36,45938,No
28,WM Supercenter,347,44,36,45939,No
40,WM Supercenter,359,40,36,45939,No
78,WM Supercenter,357,40,36,45939,No
50,WM Supercenter,347,44,36,45939,No
163,WM Supercenter,503,13,36,45939,No
4473,Neighborhood Market,9,61,36,45939,No
3357,Neighborhood Market,9,61,36,45939,No
4293,Neighborhood Market,9,61,36,45939,No
2979,Neighborhood Market,58,64,36,45939,No
3419,Neighborhood Market,58,64,36,45939,No
2499,Neighborhood Market,96,72,36,45939,No
4142,Neighborhood Market,96,72,36,45939,No
4354,Neighborhood Market,102,72,36,45939,No
5622,Neighborhood Market,102,72,36,45939,No
7298,Neighborhood Market,102,72,36,45939,No
2226,Neighborhood Market,481,61,36,45939,No
5664,Neighborhood Market,481,61,36,45939,No
5207,Neighborhood Market,485,59,36,45939,No
4380,Neighborhood Market,488,72,36,45939,No
4560,Neighborhood Market,488,72,36,45939,No
7299,Neighborhood Market,488,72,36,45939,No
3126,Neighborhood Market,490,61,36,45939,No
3175,Neighborhood Market,490,61,36,45939,No
3154,Neighborhood Market,491,61,36,45939,No
4138,Neighborhood Market,491,61,36,45939,No
5855,Neighborhood Market,491,61,36,45939,No
5991,Neighborhood Market,491,61,36,45939,No
3990,Neighborhood Market,492,72,36,45939,No
4619,Neighborhood Market,492,72,36,45939,No
5122,Neighborhood Market,492,72,36,45939,No
4054,Neighborhood Market,494,59,36,45939,No
5767,Neighborhood Market,494,59,36,45939,No
6390,Neighborhood Market,494,59,36,45939,No
5279,Neighborhood Market,496,59,36,45939,No
5291,Neighborhood Market,496,59,36,45939,No
2328,Neighborhood Market,497,59,36,45939,No
5371,Neighborhood Market,497,59,36,45939,No
5734,Neighborhood Market,498,59,36,45939,No
5908,Neighborhood Market,498,59,36,45939,No
3359,Neighborhood Market,499,59,36,45939,No
4432,Neighborhood Market,499,59,36,45939,No
3600,Neighborhood Market,500,59,36,45939,No
4147,Neighborhood Market,500,59,36,45939,No
7222,Neighborhood Market,500,59,36,45939,No
3157,Neighborhood Market,502,59,36,45939,No
3299,Neighborhood Market,502,59,36,45939,No
3199,Neighborhood Market,504,64,36,45939,No
3287,Neighborhood Market,504,64,36,45939,No
4453,Neighborhood Market,504,64,36,45939,No
5657,Neighborhood Market,504,64,36,45939,No
2395,Neighborhood Market,507,64,36,45939,No
3508,Neighborhood Market,507,64,36,45939,No
4655,Neighborhood Market,507,64,36,45939,No
5364,Neighborhood Market,507,64,36,45939,No
5014,Neighborhood Market,509,59,36,45939,No
7206,Neighborhood Market,509,59,36,45939,No
4218,Neighborhood Market,510,61,36,45939,No
5257,Neighborhood Market,510,61,36,45939,No
5349,Neighborhood Market,510,61,36,45939,No
3047,Neighborhood Market,512,61,36,45939,No
2487,Neighborhood Market,515,61,36,45939,No
3132,Neighborhood Market,515,61,36,45939,No
5600,Neighborhood Market,515,61,36,45939,No
2870,Neighborhood Market,516,59,36,45939,No
3442,Neighborhood Market,516,59,36,45939,No
3638,Neighborhood Market,516,59,36,45939,No
7162,Neighborhood Market,516,59,36,45939,No
5108,Neighborhood Market,526,64,36,45939,No
5960,Neighborhood Market,526,64,36,45939,No
4056,Neighborhood Market,528,64,36,45939,No
5290,Neighborhood Market,528,64,36,45939,No
2394,Neighborhood Market,533,64,36,45939,No
2984,Neighborhood Market,533,64,36,45939,No
3202,Neighborhood Market,533,64,36,45939,No
2741,Neighborhood Market,534,72,36,45939,No
3479,Neighborhood Market,534,72,36,45939,No
2744,Neighborhood Market,537,72,36,45939,No
3723,Neighborhood Market,537,72,36,45939,No
5310,Neighborhood Market,541,64,36,45939,No
3743,Neighborhood Market,542,64,36,45939,No
5700,Neighborhood Market,542,64,36,45939,No
5832,Neighborhood Market,543,64,36,45939,No
6165,Neighborhood Market,543,64,36,45939,No
4189,Neighborhood Market,544,72,36,45939,No
5653,Neighborhood Market,545,72,36,45939,No
5744,Neighborhood Market,545,72,36,45939,No
2801,Neighborhood Market,546,59,36,45939,No
3161,Neighborhood Market,548,72,36,45939,No
5221,Neighborhood Market,548,72,36,45939,No
3862,Neighborhood Market,549,72,36,45939,No
5818,Neighborhood Market,549,72,36,45939,No
3146,Neighborhood Market,550,61,36,45939,No
5994,Neighborhood Market,550,61,36,45939,No
5603,Neighborhood Market,551,61,36,45939,No
5661,Neighborhood Market,551,61,36,45939,No
3090,Neighborhood Market,552,61,36,45939,No
5608,Neighborhood Market,552,61,36,45939,No
5683,Neighborhood Market,552,61,36,45939,No
3074,Neighborhood Market,554,59,36,45939,No
4692,Neighborhood Market,554,59,36,45939,No
3094,Neighborhood Market,557,61,36,45939,No
2433,Neighborhood Market,561,64,36,45939,No
2976,Neighborhood Market,561,64,36,45939,No
3452,Neighborhood Market,562,64,36,45939,No
3509,Neighborhood Market,562,64,36,45939,No
3542,Neighborhood Market,562,64,36,45939,No
5094,Neighborhood Market,562,64,36,45939,No
7357,Neighborhood Market,562,64,36,45939,No
2488,Neighborhood Market,566,59,36,45939,No
4188,Neighborhood Market,566,59,36,45939,No
5716,Neighborhood Market,566,59,36,45939,No
5675,Neighborhood Market,570,64,36,45939,No
1567,WM Supercenter,382,47,36,45939,No
1571,WM Supercenter,435,53,36,45939,No
1603,WM Supercenter,39,4,36,45939,No
1633,WM Supercenter,424,52,36,45939,No
1658,WM Supercenter,30,2,36,45939,No
2497,WM Supercenter,174,17,36,45939,No
2502,WM Supercenter,231,76,36,45939,No
2510,WM Supercenter,440,53,36,45939,No
2541,WM Supercenter,208,20,36,45939,No
2545,WM Supercenter,196,53,36,45939,No
2554,WM Supercenter,368,46,36,45939,No
2562,WM Supercenter,406,47,36,45939,No
2565,WM Supercenter,315,75,36,45939,No
2587,WM Supercenter,326,42,36,45939,No
2687,WM Supercenter,35,4,36,45939,No
2872,WM Supercenter,197,19,36,45939,No
2909,WM Supercenter,228,76,36,45939,No
2948,WM Supercenter,484,57,36,45939,No
2951,WM Supercenter,448,57,36,45939,No
2966,WM Supercenter,215,20,36,45939,No
3056,WM Supercenter,506,7,36,45939,No
3058,WM Supercenter,86,7,36,45939,No
3514,WM Supercenter,228,76,36,45939,No
3534,WM Supercenter,425,53,36,45939,No
3708,WM Supercenter,453,56,36,45939,No
3762,WM Supercenter,413,52,36,45939,No
3786,WM Supercenter,25,2,36,45939,No
3835,WM Supercenter,119,12,36,45939,No
3850,WM Supercenter,467,60,36,45939,No
716,WM Supercenter,136,11,36,45939,No
721,WM Supercenter,118,9,36,45939,No
748,WM Supercenter,414,52,36,45939,No
767,WM Supercenter,101,3,36,45939,No
771,WM Supercenter,92,9,36,45939,No
773,WM Supercenter,134,13,36,45939,No
785,WM Supercenter,141,13,36,45939,No
790,WM Supercenter,406,47,36,45939,No
4603,Neighborhood Market,9,61,35,45933,No
5624,Neighborhood Market,58,64,35,45933,No
2981,Neighborhood Market,58,64,35,45932,No
5613,Neighborhood Market,58,64,35,45933,No
5614,Neighborhood Market,58,64,35,45933,No
3392,Neighborhood Market,58,64,35,45933,No
5366,Neighborhood Market,96,72,35,45933,No
4160,Neighborhood Market,96,72,35,45933,No
4425,Neighborhood Market,96,72,35,45933,No
5365,Neighborhood Market,96,72,35,45933,No
7307,Neighborhood Market,102,72,35,45932,No
5321,Neighborhood Market,102,72,35,45932,No
5826,Neighborhood Market,102,72,35,45933,No
6937,Neighborhood Market,102,72,35,45933,No
2392,Neighborhood Market,102,72,35,45933,No
4826,Neighborhood Market,103,72,35,45933,No
5615,Neighborhood Market,103,72,35,45933,No
5258,Neighborhood Market,397,61,35,45933,No
3356,Neighborhood Market,397,61,35,45932,No
5306,Neighborhood Market,397,61,35,45932,No
5269,Neighborhood Market,397,61,35,45933,No
3147,Neighborhood Market,481,61,35,45933,No
5602,Neighborhood Market,481,61,35,45933,No
5604,Neighborhood Market,481,61,35,45932,No
5643,Neighborhood Market,481,61,35,45932,No
5149,Neighborhood Market,485,59,35,45933,No
4198,Neighborhood Market,485,59,35,45933,No
6172,Neighborhood Market,485,59,35,45933,No
6500,Neighborhood Market,485,59,35,45933,No
3011,Neighborhood Market,488,72,35,45932,No
4546,Neighborhood Market,488,72,35,45933,No
5759,Neighborhood Market,488,72,35,45932,No
4441,Neighborhood Market,488,72,35,45933,No
5704,Neighborhood Market,488,72,35,45933,No
3082,Neighborhood Market,490,61,35,45933,No
4196,Neighborhood Market,490,61,35,45932,No
3127,Neighborhood Market,490,61,35,45933,No
5828,Neighborhood Market,490,61,35,45933,No
3083,Neighborhood Market,490,61,35,45933,No
6585,Neighborhood Market,491,61,35,45933,No
3155,Neighborhood Market,491,61,35,45933,No
4139,Neighborhood Market,491,61,35,45933,No
4625,Neighborhood Market,491,61,35,45933,No
6876,Neighborhood Market,492,72,35,45933,No
6943,Neighborhood Market,492,72,35,45933,No
2431,Neighborhood Market,492,72,35,45933,No
2743,Neighborhood Market,492,72,35,45932,No
3599,Neighborhood Market,492,72,35,45932,No
5780,Neighborhood Market,492,72,35,45932,No
5804,Neighborhood Market,494,59,35,45933,No
4413,Neighborhood Market,494,59,35,45933,No
6470,Neighborhood Market,494,59,35,45933,No
5408,Neighborhood Market,494,59,35,45933,No
5378,Neighborhood Market,496,59,35,45933,No
4519,Neighborhood Market,496,59,35,45933,No
4445,Neighborhood Market,497,59,35,45933,No
7339,Neighborhood Market,497,59,35,45933,No
4145,Neighborhood Market,497,59,35,45933,No
5183,Neighborhood Market,498,59,35,45933,No
5467,Neighborhood Market,498,59,35,45933,No
3959,Neighborhood Market,498,59,35,45933,No
4848,Neighborhood Market,499,59,35,45933,No
6962,Neighborhood Market,499,59,35,45933,No
7146,Neighborhood Market,499,59,35,45933,No
7180,Neighborhood Market,499,59,35,45932,No
7062,Neighborhood Market,499,59,35,45933,No
4545,Neighborhood Market,500,59,35,45933,No
7334,Neighborhood Market,500,59,35,45933,No
5829,Neighborhood Market,500,59,35,45932,No
7235,Neighborhood Market,500,59,35,45932,No
3456,Neighborhood Market,500,59,35,45932,No
4157,Neighborhood Market,500,59,35,45933,No
3330,Neighborhood Market,502,59,35,45933,No
4184,Neighborhood Market,502,59,35,45933,No
6798,Neighborhood Market,502,59,35,45933,No
6966,Neighborhood Market,504,64,35,45932,No
3198,Neighborhood Market,504,64,35,45932,No
5963,Neighborhood Market,504,64,35,45932,No
6078,Neighborhood Market,504,64,35,45933,No
2974,Neighborhood Market,504,64,35,45933,No
3574,Neighborhood Market,504,64,35,45933,No
4585,Neighborhood Market,507,64,35,45933,No
5336,Neighborhood Market,507,64,35,45933,No
2880,Neighborhood Market,507,64,35,45932,No
6942,Neighborhood Market,507,64,35,45933,No
4390,Neighborhood Market,507,64,35,45933,No
5013,Neighborhood Market,509,59,35,45933,No
6814,Neighborhood Market,509,59,35,45932,No
6828,Neighborhood Market,509,59,35,45933,No
4431,Neighborhood Market,509,59,35,45933,No
6243,Neighborhood Market,509,59,35,45933,No
2632,Neighborhood Market,510,61,35,45933,No
3314,Neighborhood Market,510,61,35,45933,No
4275,Neighborhood Market,510,61,35,45932,No
5332,Neighborhood Market,510,61,35,45933,No
3315,Neighborhood Market,510,61,35,45933,No
5634,Neighborhood Market,512,61,35,45933,No
5633,Neighborhood Market,512,61,35,45933,No
5611,Neighborhood Market,512,61,35,45933,No
3133,Neighborhood Market,515,61,35,45933,No
2826,Neighborhood Market,515,61,35,45933,No
2998,Neighborhood Market,515,61,35,45933,No
3131,Neighborhood Market,515,61,35,45933,No
7218,Neighborhood Market,516,59,35,45933,No
5367,Neighborhood Market,516,59,35,45932,No
5923,Neighborhood Market,516,59,35,45933,No
5383,Neighborhood Market,516,59,35,45933,No
7137,Neighborhood Market,516,59,35,45933,No
4366,Neighborhood Market,526,64,35,45933,No
6587,Neighborhood Market,526,64,35,45933,No
5962,Neighborhood Market,526,64,35,45933,No
6813,Neighborhood Market,526,64,35,45933,No
5490,Neighborhood Market,528,64,35,45933,No
6159,Neighborhood Market,528,64,35,45933,No
6459,Neighborhood Market,528,64,35,45933,No
7311,Neighborhood Market,528,64,35,45933,No
2877,Neighborhood Market,533,64,35,45933,No
3615,Neighborhood Market,533,64,35,45933,No
5286,Neighborhood Market,533,64,35,45932,No
5863,Neighborhood Market,533,64,35,45932,No
2878,Neighborhood Market,533,64,35,45933,No
3275,Neighborhood Market,533,64,35,45932,No
2742,Neighborhood Market,534,72,35,45933,No
3164,Neighborhood Market,534,72,35,45933,No
2686,Neighborhood Market,534,72,35,45933,No
5738,Neighborhood Market,534,72,35,45933,No
5737,Neighborhood Market,537,72,35,45933,No
5790,Neighborhood Market,537,72,35,45933,No
2745,Neighborhood Market,537,72,35,45933,No
7242,Neighborhood Market,537,72,35,45933,No
7241,Neighborhood Market,541,64,35,45933,No
5125,Neighborhood Market,541,64,35,45933,No
5328,Neighborhood Market,541,64,35,45933,No
4367,Neighborhood Market,542,64,35,45933,No
4373,Neighborhood Market,542,64,35,45933,No
4577,Neighborhood Market,542,64,35,45933,No
4674,Neighborhood Market,542,64,35,45933,No
6166,Neighborhood Market,543,64,35,45933,No
4586,Neighborhood Market,543,64,35,45933,No
5464,Neighborhood Market,543,64,35,45933,No
5776,Neighborhood Market,543,64,35,45932,No
5102,Neighborhood Market,543,64,35,45932,No
5774,Neighborhood Market,543,64,35,45932,No
3424,Neighborhood Market,544,72,35,45933,No
4756,Neighborhood Market,544,72,35,45933,No
5256,Neighborhood Market,544,72,35,45933,No
5769,Neighborhood Market,544,72,35,45933,No
5623,Neighborhood Market,545,72,35,45933,No
5771,Neighborhood Market,545,72,35,45933,No
4648,Neighborhood Market,545,72,35,45933,No
5098,Neighborhood Market,545,72,35,45933,No
5907,Neighborhood Market,546,59,35,45933,No
920,Neighborhood Market,546,59,35,45933,No
5760,Neighborhood Market,548,72,35,45933,No
5876,Neighborhood Market,548,72,35,45933,No
3629,Neighborhood Market,549,72,35,45933,No
2944,Neighborhood Market,549,72,35,45932,No
5005,Neighborhood Market,549,72,35,45932,No
5820,Neighborhood Market,549,72,35,45932,No
5817,Neighborhood Market,549,72,35,45933,No
5819,Neighborhood Market,549,72,35,45933,No
4178,Neighborhood Market,550,61,35,45933,No
2590,Neighborhood Market,550,61,35,45933,No
3178,Neighborhood Market,550,61,35,45933,No
3099,Neighborhood Market,551,61,35,45933,No
5601,Neighborhood Market,551,61,35,45933,No
5637,Neighborhood Market,551,61,35,45933,No
5008,Neighborhood Market,551,61,35,45933,No
4759,Neighborhood Market,552,61,35,45933,No
3022,Neighborhood Market,552,61,35,45933,No
4127,Neighborhood Market,552,61,35,45933,No
5979,Neighborhood Market,552,61,35,45933,No
3072,Neighborhood Market,554,59,35,45933,No
3070,Neighborhood Market,554,59,35,45933,No
3619,Neighborhood Market,554,59,35,45933,No
5143,Neighborhood Market,554,59,35,45933,No
5875,Neighborhood Market,559,72,35,45933,No
5846,Neighborhood Market,559,72,35,45933,No
7232,Neighborhood Market,561,64,35,45933,No
2397,Neighborhood Market,561,64,35,45933,No
2975,Neighborhood Market,561,64,35,45932,No
3015,Neighborhood Market,561,64,35,45933,No
5021,Neighborhood Market,561,64,35,45933,No
5353,Neighborhood Market,562,64,35,45933,No
4466,Neighborhood Market,562,64,35,45933,No
4618,Neighborhood Market,562,64,35,45933,No
6583,Neighborhood Market,562,64,35,45933,No
5182,Neighborhood Market,566,59,35,45933,No
4589,Neighborhood Market,566,59,35,45933,No
4591,Neighborhood Market,566,59,35,45933,No
4469,Neighborhood Market,566,59,35,45933,No
5702,Neighborhood Market,570,64,35,45933,No
2451,Neighborhood Market,570,64,35,45933,No
7362,Neighborhood Market,570,64,35,45933,No
405,WM Supercenter,134,13,37,45943,No
521,WM Supercenter,66,13,37,45943,No
522,WM Supercenter,60,6,37,45943,No
543,WM Supercenter,132,13,37,45943,No
562,WM Supercenter,2,14,37,45943,No
575,WM Supercenter,26,2,37,45943,No
578,WM Supercenter,123,12,37,45943,No
592,WM Supercenter,406,47,37,45943,No
648,WM Supercenter,339,40,37,45943,No
664,WM Supercenter,406,47,37,45943,No
685,WM Supercenter,123,12,37,45943,No
699,WM Supercenter,136,11,37,45943,No
723,WM Supercenter,7,14,37,45943,No
729,WM Supercenter,256,41,37,45943,No
746,WM Supercenter,76,5,37,45943,No
757,WM Supercenter,77,7,37,45943,No
765,WM Supercenter,87,7,37,45943,No
807,WM Supercenter,50,5,37,45943,No
827,WM Supercenter,45,5,37,45943,No
912,WM Supercenter,125,13,37,45943,No
914,WM Supercenter,322,42,37,45943,No
945,WM Supercenter,71,7,37,45943,No
961,WM Supercenter,129,13,37,45943,No
971,WM Supercenter,438,53,37,45943,No
984,WM Supercenter,376,54,37,45943,No
1144,WM Supercenter,42,4,37,45943,No
1192,WM Supercenter,141,13,37,45943,No
1197,WM Supercenter,301,26,37,45943,No
1252,WM Supercenter,380,54,37,45943,No
1259,WM Supercenter,258,20,37,45943,No
1282,WM Supercenter,407,47,37,45943,No
1311,WM Supercenter,16,14,37,45943,No
1315,WM Supercenter,381,47,37,45943,No
1319,WM Supercenter,122,12,37,45943,No
1334,WM Supercenter,372,46,37,45943,No
1335,WM Supercenter,315,75,37,45943,No
1351,WM Supercenter,317,20,37,45943,No
1428,WM Supercenter,204,19,37,45943,No
1448,WM Supercenter,213,19,37,45943,No
1487,WM Supercenter,238,19,37,45943,No
1491,WM Supercenter,413,52,37,45943,No
1502,WM Supercenter,301,26,37,45943,No
1523,WM Supercenter,290,75,37,45943,No
1530,WM Supercenter,136,11,37,45943,No
1593,WM Supercenter,202,19,37,45943,No
1612,WM Supercenter,366,46,37,45943,No
1650,WM Supercenter,444,53,37,45943,No
1688,WM Supercenter,289,75,37,45943,No
1732,WM Supercenter,414,52,37,45943,No
1735,WM Supercenter,269,25,37,45943,No
1747,WM Supercenter,461,58,37,45943,No
1754,WM Supercenter,203,19,37,45943,No
1768,WM Supercenter,582,54,37,45943,No
1776,WM Supercenter,442,53,37,45943,No
1783,WM Supercenter,580,41,37,45943,No
1787,WM Supercenter,414,52,37,45943,No
1803,WM Supercenter,87,7,37,45943,No
1829,WM Supercenter,38,4,37,45943,No
1861,WM Supercenter,422,52,37,45943,No
1912,WM Supercenter,461,58,37,45943,No
1914,WM Supercenter,445,58,37,45943,No
1937,WM Supercenter,216,20,37,45943,No
1939,WM Supercenter,180,16,37,45943,No
1965,WM Supercenter,432,47,37,45943,No
1991,WM Supercenter,251,41,37,45943,No
2010,WM Supercenter,201,19,37,45943,No
2012,WM Supercenter,156,16,37,45943,No
2021,WM Supercenter,160,16,37,45943,No
2069,WM Supercenter,468,56,37,45943,No
2077,WM Supercenter,460,58,37,45943,No
2096,WM Supercenter,170,22,37,45943,No
2146,WM Supercenter,189,76,37,45943,No
2160,WM Supercenter,290,75,37,45943,No
2164,WM Supercenter,194,76,37,45943,No
2178,WM Supercenter,179,16,37,45943,No
2192,WM Supercenter,436,53,37,45943,No
2197,WM Supercenter,208,20,37,45943,No
2294,WM Supercenter,174,17,37,45943,No
2348,WM Supercenter,33,4,37,45943,No
2444,WM Supercenter,189,76,37,45943,No
2469,WM Supercenter,467,60,37,45943,No
2476,WM Supercenter,475,60,37,45943,No
2630,WM Supercenter,28,3,37,45943,No
2652,WM Supercenter,384,46,37,45943,No
2663,WM Supercenter,231,76,37,45943,No
2693,WM Supercenter,205,19,37,45943,No
2729,WM Supercenter,378,54,37,45943,No
2777,WM Supercenter,368,46,37,45943,No
2780,WM Supercenter,399,56,37,45943,No
2787,WM Supercenter,249,41,37,45943,No
2827,WM Supercenter,418,52,37,45943,No
2929,WM Supercenter,310,4,37,45943,No
2931,WM Supercenter,285,22,37,45943,No
2957,WM Supercenter,412,52,37,45943,No
2980,WM Supercenter,479,5,37,45943,No
2990,WM Supercenter,430,47,37,45943,No
2992,WM Supercenter,190,17,37,45943,No
2994,WM Supercenter,360,40,37,45943,No
3018,WM Supercenter,389,54,37,45943,No
3227,WM Supercenter,391,54,37,45943,No
3233,WM Supercenter,419,52,37,45943,No
3236,WM Supercenter,178,22,37,45943,No
3277,WM Supercenter,392,56,37,45943,No
3329,WM Supercenter,187,16,37,45943,No
3352,WM Supercenter,452,56,37,45943,No
3386,WM Supercenter,3,14,37,45943,No
3435,WM Supercenter,249,41,37,45943,No
3461,WM Supercenter,16,14,37,45943,No
3480,WM Supercenter,311,20,37,45943,No
3499,WM Supercenter,442,53,37,45943,No
3571,WM Supercenter,221,21,37,45943,No
3591,WM Supercenter,68,13,37,45943,No
3623,WM Supercenter,88,7,37,45943,No
3705,WM Supercenter,467,60,37,45943,No
3778,WM Supercenter,381,47,37,45943,No
3794,WM Supercenter,514,60,37,45943,No
3840,WM Supercenter,222,21,37,45943,No
3897,WM Supercenter,400,56,37,45943,No
4230,WM Supercenter,248,21,37,45943,No
4247,WM Supercenter,383,47,37,45943,No
4259,WM Supercenter,272,25,37,45943,No
4336,WM Supercenter,368,46,37,45943,No
4430,WM Supercenter,373,46,37,45943,No
4636,WM Supercenter,314,75,37,45943,No
4637,WM Supercenter,356,44,37,45943,No
5012,WM Supercenter,178,22,37,45943,No
5023,WM Supercenter,458,58,37,45943,No
5027,WM Supercenter,194,76,37,45943,No
5044,WM Supercenter,263,53,37,45943,No
5048,WM Supercenter,203,19,37,45943,No
5078,WM Supercenter,473,60,37,45943,No
5123,WM Supercenter,391,54,37,45943,No
5156,WM Supercenter,463,58,37,45943,No
5170,WM Supercenter,429,47,37,45943,No
5233,WM Supercenter,403,54,37,45943,No
5262,WM Supercenter,13,14,37,45943,No
5273,WM Supercenter,472,60,37,45943,No
5295,WM Supercenter,172,17,37,45943,No
5379,WM Supercenter,235,20,37,45943,No
5428,WM Supercenter,372,46,37,45943,No
5458,WM Supercenter,388,54,37,45943,No
5469,WM Supercenter,234,22,37,45943,No
5476,WM Supercenter,165,22,37,45943,No
5491,WM Supercenter,385,46,37,45943,No
5667,WM Supercenter,435,53,37,45943,No
5732,WM Supercenter,190,17,37,45943,No
5747,WM Supercenter,306,26,37,45943,No
6392,WM Supercenter,411,47,37,45943,No
7280,WM Supercenter,2,14,37,45943,No
308,WM Supercenter,151,12,37,45944,No
330,WM Supercenter,84,6,37,45944,No
347,WM Supercenter,136,11,37,45944,No
353,WM Supercenter,48,5,37,45944,No
361,WM Supercenter,341,40,37,45944,No
374,WM Supercenter,347,44,37,45944,No
389,WM Supercenter,352,44,37,45944,No
413,WM Supercenter,569,6,37,45944,No
459,WM Supercenter,25,2,37,45944,No
469,WM Supercenter,66,13,37,45944,No
499,WM Supercenter,344,44,37,45944,No
