StoreNumber,Item #,Item Description,Hot PLU, New Retails  ,
3348,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
3348,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
3348,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
3348,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
3348,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
3348,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
3349,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
3349,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
3349,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
3349,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
3349,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
3349,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
3349,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
3349,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
3349,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
3349,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
3350,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
3350,596716292,2PC CHICKEN TENDERS,62865, $2.67 ,
3350,596716293,4PC CHICKEN TENDERS,62866, $5.37 ,
3350,596716294,8PC CHICKEN TENDERS,62867, $10.37 ,
3350,596705093,3PC TENDER MEAL 1S,62853, $4.97 ,
3350,596705094,3PC TENDER MEAL 2S,62854, $5.47 ,
3350,576142448,8PC FRIED CHICKEN MEAL,62182, $12.97 ,
3350,596716288,12PC CHKN TENDER MEAL,62860, $19.47 ,
3350,596716289,24PC BONELESS CHICKEN WING MEAL,62861, $17.47 ,
3350,596716318,48PC FRIED CHICKEN,62888, $54.97 ,
3351,576142436,16PC CHICKEN TENDER,62169, $17.84 ,
