STORE,market_nbr,Region_nbr,Effective Week,D3 C70 Moving Ftg,D3 C231 Soho Ftg,D12 C72 Moving Ftg,D12 Flooring Ftg
4393,453,56,37,0,20,20,0
4394,474,60,37,0,20,32,0
4395,474,60,37,0,20,8,0
4399,247,21,37,0,12,16,0
4403,187,16,37,0,12,8,0
4404,233,22,37,0,12,16,0
4405,264,25,37,0,20,12,0
4407,8,14,37,0,20,16,0
4409,22,2,37,0,20,16,0
4410,304,26,37,0,20,8,0
4412,382,47,37,0,20,24,0
4414,152,12,37,0,12,20,0
4416,67,6,37,0,20,12,0
4417,251,41,37,28,0,0,0
4420,41,4,37,0,20,20,0
4423,280,76,37,0,20,28,0
4424,206,19,37,0,20,16,0
4427,97,14,37,0,20,12,0
4428,294,4,37,0,20,16,0
4430,373,46,37,0,20,32,0
4435,149,12,37,0,20,8,0
4436,24,2,37,0,20,12,0
4438,582,54,37,0,20,32,0
4439,201,19,37,0,20,20,0
4440,41,4,37,0,20,32,0
4444,98,3,37,32,0,0,0
4446,107,9,37,0,20,20,0
4450,242,41,37,36,0,0,0
4451,373,46,37,32,0,0,0
4456,558,22,37,0,20,32,8
4457,38,4,37,0,12,20,0
4458,299,26,37,0,20,16,0
4459,301,26,37,0,20,16,0
4460,324,42,37,0,20,32,0
4461,259,21,37,0,12,20,0
4471,381,47,37,0,12,12,0
4472,25,2,37,0,20,12,0
4474,469,60,37,36,0,0,0
4475,362,40,37,0,20,16,0
4476,290,75,37,0,20,12,0
4477,308,26,37,0,20,16,0
4479,207,19,37,0,20,12,0
4482,153,12,37,0,20,32,0
4483,149,12,37,0,20,24,0
4484,297,26,37,0,20,28,0
4487,39,4,37,0,20,12,0
4488,451,56,37,0,20,20,0
4497,13,14,37,0,12,8,0
4499,299,26,37,0,20,20,0
4501,235,20,37,0,12,8,0
4503,44,5,37,0,20,24,0
4506,41,4,37,0,12,20,0
4508,80,6,37,0,20,12,8
4509,48,5,37,0,20,20,0
4511,279,25,37,0,20,16,0
4512,65,6,37,0,12,24,0
4514,286,76,37,0,20,12,0
4520,97,14,37,0,20,32,0
4521,41,4,37,0,20,12,0
4526,63,6,37,0,12,16,0
4529,266,25,37,0,20,20,0
4531,265,25,37,0,20,16,0
4533,145,11,37,0,20,20,0
4538,67,6,37,0,20,32,0
4540,203,19,37,0,20,12,0
4543,365,58,37,0,12,20,0
4553,361,40,37,0,20,20,0
4554,82,7,37,24,0,0,0
4556,29,4,37,0,20,24,0
4557,396,57,37,0,20,24,0
4558,25,2,37,0,20,20,0
4564,299,26,37,0,12,16,0
4567,379,54,37,0,20,32,0
4568,432,47,37,0,12,20,0
4569,427,47,37,0,12,8,0
4570,164,17,37,0,20,16,0
4574,306,26,37,0,0,8,0
4581,1,14,37,20,0,0,0
4583,35,4,37,0,20,12,0
4588,91,9,37,0,20,28,0
4590,361,40,37,0,20,8,0
4593,42,4,37,0,20,24,0
4594,305,26,37,0,12,12,0
4597,195,76,37,0,20,16,0
4599,378,54,37,0,20,32,0
4600,433,47,37,32,0,0,0
4601,387,46,37,0,20,32,0
4606,413,52,37,0,12,20,0
4609,225,21,37,0,20,12,0
4611,362,40,37,0,20,16,0
4612,168,22,37,36,0,0,0
4615,356,44,37,0,20,24,0
4616,18,2,37,0,20,12,0
4623,288,75,37,0,20,12,0
4627,52,5,37,0,20,32,0
4631,238,19,37,0,20,12,0
4635,121,12,37,0,20,24,0
4636,314,75,37,20,0,0,0
4637,356,44,37,0,20,32,0
4638,291,75,37,0,20,8,0
4639,376,54,37,0,20,16,0
4641,270,25,37,0,12,20,0
4643,229,20,37,0,12,24,0
4644,227,20,37,0,12,20,0
4653,381,47,37,0,20,20,0
4660,206,19,37,28,0,0,0
4664,37,4,37,0,20,24,0
4677,435,53,37,0,20,24,0
4678,405,57,37,0,20,12,0
4679,131,13,37,0,20,12,0
4681,112,3,37,0,20,32,0
4682,315,75,37,0,20,8,0
4683,130,13,37,0,20,8,0
4687,167,22,37,0,20,16,0
4689,582,54,37,0,20,32,0
4690,111,3,37,0,12,8,0
4695,341,40,37,0,20,16,0
4696,582,54,37,20,0,0,0
4697,315,75,37,0,20,16,0
4699,262,25,37,0,12,20,0
4734,585,54,37,0,20,12,0
4849,419,52,37,0,20,16,0
4865,430,47,37,0,12,0,0
5003,375,46,37,16,0,0,0
5010,554,59,37,0,0,0,0
5012,178,22,37,0,20,8,0
5022,125,13,37,0,20,0,0
5023,458,58,37,0,20,8,0
5025,248,21,37,0,20,8,0
5027,194,76,37,0,20,20,0
5028,207,19,37,0,20,28,0
5029,207,19,37,0,20,28,0
5030,207,19,37,0,20,28,0
5031,366,46,37,0,20,24,0
5032,464,58,37,0,20,20,0
5033,378,54,37,0,20,12,0
5034,105,9,37,0,0,8,0
5035,116,9,37,0,20,32,0
5036,112,3,37,0,20,20,0
5037,98,3,37,24,0,0,0
5039,284,22,37,0,20,32,0
5040,227,20,37,0,20,20,0
5041,514,60,37,0,20,32,0
5044,263,53,37,24,0,0,0
5045,67,6,37,0,12,0,0
5046,299,26,37,0,20,32,0
5047,558,22,37,0,20,24,0
5048,203,19,37,0,20,20,0
5049,380,54,37,0,20,20,0
5051,378,54,37,0,20,32,0
5054,98,3,37,0,20,28,0
5055,105,9,37,0,20,28,0
5056,131,13,37,0,20,12,0
5057,151,12,37,0,20,16,0
5058,153,12,37,0,20,16,0
5060,270,25,37,0,20,24,0
5063,309,26,37,0,20,32,0
5064,201,19,37,0,12,16,0
5065,201,19,37,0,20,8,0
5066,214,20,37,0,20,8,0
5070,396,57,37,0,20,20,0
5071,349,44,37,28,0,0,0
5072,465,57,37,0,20,32,0
5073,514,60,37,0,20,12,0
5075,460,58,37,0,20,20,0
5076,179,16,37,0,12,20,0
5077,577,17,37,0,20,20,0
5078,473,60,37,0,20,12,0
5079,143,13,37,0,20,20,0
5080,50,5,37,0,20,24,0
5082,214,20,37,0,20,20,0
5085,305,26,37,0,20,32,0
5087,37,4,37,0,12,24,0
5088,235,20,37,0,20,12,0
5089,423,52,37,0,20,20,0
5090,440,53,37,0,20,32,0
5091,67,6,37,0,20,32,0
5092,53,5,37,28,0,0,0
5095,163,17,37,0,20,16,0
5096,463,58,37,0,12,24,0
5097,204,19,37,0,8,20,0
5099,388,54,37,0,20,32,0
5101,396,57,37,0,12,32,0
5103,166,22,37,0,12,20,0
5104,223,21,37,0,20,16,0
5105,286,76,37,0,12,16,0
5111,176,17,37,0,20,20,0
5113,2,14,37,0,12,12,0
5115,418,52,37,0,20,16,0
5116,60,6,37,0,12,24,0
5117,315,75,37,0,20,20,0
5118,297,26,37,0,20,24,0
5123,391,54,37,0,20,32,0
5124,369,46,37,0,20,12,0
5126,3,14,37,0,12,24,8
5127,438,53,37,0,20,16,0
5129,283,76,37,0,20,20,0
5130,170,22,37,0,20,28,0
5131,170,22,37,0,20,16,0
5133,457,56,37,0,20,28,0
5134,447,57,37,0,20,32,0
5136,457,56,37,0,20,28,0
5137,376,54,37,0,20,32,0
5139,453,56,37,0,20,16,0
5140,459,58,37,0,20,20,0
5141,432,47,37,0,20,20,0
5142,178,22,37,0,20,16,0
5144,77,7,37,0,20,20,0
5145,86,7,37,0,12,20,0
5146,506,7,37,0,20,24,0
5147,44,5,37,0,20,28,0
5150,340,40,37,0,20,32,0
5151,120,12,37,0,20,16,0
5152,446,57,37,0,20,32,0
5154,484,57,37,0,20,32,0
5155,387,46,37,0,20,32,0
5156,463,58,37,0,20,32,0
5157,278,25,37,0,20,8,0
5159,204,19,37,0,20,16,0
5160,202,19,37,0,20,12,0
5162,448,57,37,0,20,32,0
5165,80,6,37,0,20,20,0
5166,387,46,37,0,20,12,8
5167,582,54,37,0,20,20,0
5168,405,57,37,0,12,8,0
5170,429,47,37,0,12,12,0
5172,97,14,37,0,20,20,0
5173,120,12,37,24,0,0,0
5174,1,14,37,20,0,0,0
5175,152,12,37,0,20,16,0
5178,176,17,37,0,20,16,0
5184,219,21,37,0,20,16,0
5185,217,21,37,0,20,8,0
5186,373,46,37,0,12,16,0
5189,369,46,37,0,0,12,0
5190,370,46,37,0,20,20,0
5191,55,5,37,0,20,32,0
5192,455,56,37,0,20,8,0
5193,461,58,37,0,20,16,0
5196,144,11,37,0,20,20,0
5197,5,12,37,0,12,20,0
5199,269,25,37,0,12,12,0
5200,233,22,37,0,20,20,0
5201,175,17,37,0,20,24,0
5202,171,17,37,0,12,8,0
5203,217,21,37,0,12,12,0
5210,51,5,37,0,20,16,0
5211,52,5,37,0,20,28,0
5214,90,9,37,0,20,8,0
5215,581,57,37,0,20,20,0
5216,70,7,37,0,20,16,0
5218,111,3,37,0,20,32,0
5219,411,47,37,0,12,20,0
5220,112,3,37,0,20,32,0
5227,292,76,37,0,20,24,0
5228,282,75,37,0,20,24,0
5229,166,22,37,0,20,20,0
5231,454,56,37,0,20,20,0
5232,388,54,37,0,20,32,0
5233,403,54,37,0,20,24,0
5234,401,54,37,0,20,32,0
5235,403,54,37,0,20,12,0
5236,254,41,37,0,20,8,0
5239,167,22,37,0,12,20,0
5240,190,17,37,0,20,20,0
5241,231,76,37,0,12,28,0
5242,191,76,37,0,20,8,0
5244,324,42,37,0,20,20,0
5245,77,7,37,0,20,28,0
5246,65,6,37,0,20,20,0
5247,479,5,37,0,20,24,0
5250,90,9,37,0,20,32,0
5251,120,12,37,0,20,8,0
5252,25,2,37,0,20,32,0
5253,289,75,37,0,20,28,0
5254,297,26,37,0,20,24,0
5260,323,42,37,0,20,28,0
5261,323,42,37,0,12,20,0
5262,13,14,37,32,0,0,0
5263,119,12,37,0,20,16,0
5264,115,9,37,0,0,8,0
5266,104,3,37,0,12,32,0
5270,582,54,37,0,20,32,0
5272,472,60,37,0,20,32,0
5273,472,60,37,0,12,0,0
5274,470,57,37,0,20,32,0
5275,26,2,37,0,20,32,0
5276,269,25,37,0,20,24,0
5278,154,16,37,0,20,24,0
5280,201,19,37,0,20,16,0
5281,175,17,37,0,20,32,0
5282,192,76,37,0,20,24,0
5285,215,20,37,0,20,12,0
5287,68,13,37,0,20,20,0
5288,49,5,37,0,20,20,0
5292,297,26,37,0,20,16,0
5293,172,17,37,20,0,0,0
5294,173,17,37,0,20,24,0
5295,172,17,37,0,20,32,0
5296,316,20,37,0,20,16,8
5298,305,26,37,0,20,24,0
5299,89,3,37,0,12,32,0
5300,116,9,37,0,12,24,0
5301,107,9,37,0,0,8,0
5303,364,58,37,20,0,0,0
5305,458,58,37,0,20,20,0
5307,410,44,37,0,20,20,0
5309,213,19,37,0,20,16,0
5311,52,5,37,0,20,24,0
5312,479,5,37,0,20,20,0
5313,339,40,37,0,20,20,0
5315,600,55,37,0,0,0,0
5316,479,5,37,0,20,32,0
5317,82,7,37,0,20,20,0
5319,317,20,37,0,20,24,0
5320,298,26,37,0,20,12,0
5325,109,9,37,0,12,28,0
5326,93,3,37,0,12,32,0
5329,370,46,37,0,20,32,0
5330,369,46,37,0,12,8,0
5331,368,46,37,0,20,12,0
5334,376,54,37,0,20,24,0
5335,463,58,37,0,20,8,0
5337,449,57,37,36,0,0,0
5338,459,58,37,0,20,32,0
5340,558,22,37,0,20,12,0
5341,379,54,37,0,20,8,0
5342,365,58,37,0,20,24,0
5343,291,75,37,0,20,32,0
5344,281,75,37,28,0,0,0
5345,508,75,37,28,0,0,0
5346,296,26,37,0,12,20,0
5347,105,9,37,0,12,20,0
5348,8,14,37,0,12,12,0
5350,403,54,37,24,0,0,0
5352,264,25,37,0,20,16,0
5355,222,21,37,0,20,12,0
5356,231,76,37,0,12,24,0
5358,234,22,37,0,20,32,0
5359,48,5,37,0,20,32,0
5360,228,76,37,0,12,8,0
5361,432,47,37,0,20,32,0
5363,16,14,37,0,20,16,0
5368,477,60,37,0,20,32,0
5369,368,46,37,0,20,20,0
5370,379,54,37,0,20,20,0
5373,438,53,37,0,20,16,0
5374,239,21,37,0,20,20,0
5376,204,19,37,0,20,8,0
5379,235,20,37,0,12,8,0
5381,227,20,37,0,12,28,0
5382,282,75,37,0,20,32,0
5384,165,22,37,0,20,28,8
5385,207,19,37,0,20,8,0
5386,200,19,37,0,20,24,0
5387,209,20,37,0,20,16,0
5388,61,6,37,0,20,20,0
5389,76,5,37,0,20,20,0
5390,26,2,37,0,20,24,0
5391,105,9,37,0,20,24,0
5392,28,3,37,0,8,8,0
5394,581,57,37,0,20,24,0
5396,478,60,37,0,20,16,0
5397,438,53,37,0,20,8,0
5398,263,53,37,0,20,20,0
5399,279,25,37,0,20,20,0
5402,267,25,37,8,0,0,0
5403,273,25,37,0,12,20,0
5409,223,21,37,0,20,16,0
5410,215,20,37,0,20,20,0
5411,202,19,37,0,12,8,0
5414,178,22,37,0,12,20,0
5416,50,5,37,0,20,28,0
5417,242,41,37,0,20,28,0
5418,242,41,37,0,20,20,0
5419,144,11,37,36,0,0,0
5420,90,9,37,0,20,24,0
5422,97,14,37,0,12,8,0
5424,468,56,37,0,20,16,0
5425,461,58,37,0,20,24,0
5426,511,56,37,0,20,20,0
5428,372,46,37,0,20,32,0
5429,368,46,37,36,0,0,0
5430,384,46,37,24,0,0,0
5432,436,53,37,0,12,20,0
5433,325,42,37,0,12,8,0
5434,511,56,37,0,20,32,0
5435,451,56,37,0,12,24,0
5436,284,22,37,0,20,20,0
5438,442,53,37,0,20,16,0
5439,163,17,37,0,20,20,0
5440,477,60,37,0,20,32,0
5441,411,47,37,0,20,12,0
5442,264,25,37,0,20,12,0
5443,249,41,37,0,20,24,0
5444,436,53,37,0,12,24,0
5445,228,76,37,0,20,16,0
5446,235,20,37,0,20,16,0
5447,176,17,37,0,12,20,0
5448,160,16,37,0,20,12,0
5449,62,6,37,0,20,8,0
5450,284,22,37,0,12,24,8
5455,92,9,37,0,20,12,0
5458,388,54,37,0,20,8,0
5460,78,6,37,0,20,24,0
5461,476,60,37,0,20,32,0
5462,476,60,37,0,20,32,0
5463,444,53,37,0,20,20,0
5466,219,21,37,0,12,28,0
5469,234,22,37,0,20,12,0
5470,237,22,37,0,12,8,0
5471,213,19,37,0,20,16,0
5472,202,19,37,0,20,16,0
5476,165,22,37,0,20,16,0
5477,336,40,37,0,20,20,0
5479,83,7,37,0,20,20,0
5480,83,7,37,0,20,28,0
5481,305,26,37,0,20,20,0
5482,21,2,37,0,20,20,0
5483,249,41,37,32,0,0,0
5485,268,25,37,0,20,12,0
5486,266,25,37,0,20,20,0
5487,35,4,37,0,20,16,0
5488,289,75,37,0,20,24,0
5489,310,4,37,0,20,20,0
5491,385,46,37,28,0,0,0
5492,384,46,37,0,20,16,0
5494,400,56,37,0,20,20,0
5495,166,22,37,0,20,20,0
5497,187,16,37,0,20,32,0
5498,187,16,37,20,0,0,0
5499,221,21,37,0,20,20,0
5612,63,6,37,0,20,20,0
5616,153,12,37,0,20,24,0
5617,267,25,37,24,0,0,0
5626,367,46,37,0,20,32,0
5628,471,60,37,0,20,20,0
5629,468,56,37,0,12,8,0
5632,449,57,37,0,12,20,0
5641,464,58,37,0,12,20,0
5644,466,58,37,0,20,32,0
5649,170,22,37,0,20,16,0
5667,435,53,37,0,20,8,0
5668,435,53,37,12,0,0,0
5669,442,53,37,0,12,12,0
5671,110,9,37,0,20,20,0
5672,51,5,37,0,20,20,0
5673,51,5,37,0,20,20,0
5676,380,54,37,0,8,12,0
5686,448,57,37,0,20,32,0
5697,494,59,37,0,0,0,0
5701,449,57,37,0,20,20,0
5703,137,11,37,0,20,20,0
5705,37,4,37,0,12,20,0
5706,324,42,37,0,20,20,0
5707,52,5,37,0,20,32,0
5709,19,2,37,0,20,8,0
5710,450,56,37,0,8,20,0
5713,88,7,37,0,20,32,0
5717,505,7,37,0,20,12,0
5727,115,9,37,0,12,24,0
5728,254,41,37,0,20,20,0
5731,291,75,37,0,12,16,0
5732,190,17,37,0,20,12,0
5735,30,2,37,0,20,32,0
5743,299,26,37,0,20,28,0
5745,305,26,37,0,20,16,0
5747,306,26,37,0,20,16,0
5748,414,52,37,0,20,16,0
5751,451,56,37,0,12,20,0
5752,577,17,37,0,12,12,0
5753,283,76,37,20,0,0,0
5761,197,19,37,16,0,0,0
5763,403,54,37,0,20,28,0
5764,479,5,37,0,20,32,0
5766,451,56,37,36,0,0,0
5768,371,46,37,20,0,0,0
5772,104,3,37,0,12,24,0
5777,162,17,37,0,12,8,0
5779,508,75,37,0,12,8,0
5786,18,2,37,0,12,16,0
5787,310,4,37,0,20,12,0
5793,811,29,37,0,0,0,0
5795,284,22,37,0,20,12,0
5797,27,3,37,0,8,20,0
5799,367,46,37,0,20,28,0
5802,811,29,37,0,0,0,0
5803,801,29,37,0,0,0,0
5806,412,52,37,0,20,24,0
5807,465,57,37,16,0,0,0
5808,569,6,37,0,20,20,0
5809,80,6,37,0,20,12,0
5810,49,5,37,0,20,16,0
5812,18,2,37,0,12,12,0
5814,24,2,37,0,20,20,0
5823,583,5,37,0,20,32,0
5835,370,46,37,0,12,24,0
5839,468,56,37,0,12,20,0
5841,399,56,37,0,20,32,0
5842,197,19,37,0,12,20,0
5843,450,56,37,0,20,20,0
5844,206,19,37,0,20,16,0
5845,15,14,37,20,0,0,0
5847,290,75,37,0,12,20,0
5848,454,56,37,0,20,32,0
5851,301,26,37,0,20,8,0
5853,467,60,37,0,20,8,0
5854,110,9,37,0,12,20,0
5857,219,21,37,0,20,24,0
5858,367,46,37,0,20,28,0
5859,581,57,37,0,20,20,0
5861,472,60,37,0,20,16,0
5864,455,56,37,0,20,20,0
5866,56,5,37,0,20,32,0
5867,176,17,37,20,0,0,0
5869,475,60,37,0,20,20,0
5871,91,9,37,8,0,0,0
5872,15,14,37,12,0,0,0
5874,465,57,37,0,12,12,0
5879,306,26,37,0,12,24,0
5880,292,76,37,28,0,0,0
5881,166,22,37,24,0,0,0
5882,108,9,37,0,20,28,0
5883,474,60,37,0,20,32,0
5884,451,56,37,0,20,28,0
5886,459,58,37,0,12,20,0
5888,234,22,37,0,12,20,0
5889,53,5,37,20,0,0,0
5890,450,56,37,0,20,24,0
5891,166,22,37,8,0,0,0
5893,203,19,37,0,20,20,0
5894,91,9,37,0,20,32,0
5898,78,6,37,0,20,20,0
5911,108,9,37,0,12,12,0
5912,110,9,37,16,0,0,0
5922,289,75,37,32,0,0,0
5927,339,40,37,0,12,16,0
5929,476,60,37,0,20,20,0
5930,464,58,37,20,0,0,0
5932,109,9,37,0,20,28,0
5935,477,60,37,0,20,24,0
5936,283,76,37,16,0,0,0
5938,458,58,37,0,8,16,0
5944,558,22,37,0,12,8,0
5947,505,7,37,0,20,32,0
5954,484,57,37,24,0,0,0
5956,581,57,37,0,20,16,0
5957,585,54,37,0,20,16,0
5959,63,6,37,0,20,12,0
5964,112,3,37,0,20,16,0
5965,266,25,37,0,20,8,0
5968,283,76,37,0,20,20,0
5969,292,76,37,0,12,20,0
5976,424,52,37,0,20,16,0
5977,423,52,37,0,20,20,0
5987,583,5,37,0,20,32,0
5992,423,52,37,0,20,16,0
5996,459,58,37,0,12,16,0
6173,1,14,37,0,12,16,0
6178,490,61,37,0,0,0,0
6190,118,9,37,0,20,24,8
6286,81,7,37,0,20,12,0
6300,56,5,37,0,20,32,0
6370,123,12,37,0,12,8,0
6392,411,47,37,0,12,12,0
6394,444,53,37,0,20,12,0
6395,29,4,37,0,20,24,0
6397,110,9,37,0,20,28,0
6467,45,5,37,0,20,16,0
6469,140,11,37,0,12,20,0
6476,482,41,37,0,12,20,0
6477,370,46,37,0,20,12,0
6480,371,46,37,0,20,28,0
6576,39,4,37,0,20,16,0
6579,59,6,37,0,12,16,0
6789,308,26,37,0,20,20,0
6807,145,11,37,0,20,20,0
6878,5,12,37,0,20,16,0
6879,310,4,37,0,20,32,0
6887,39,4,37,0,20,20,0
6898,71,7,37,0,20,28,0
6929,76,5,37,0,20,16,0
6931,256,41,37,0,20,20,0
6932,127,42,37,0,20,20,0
6951,317,20,37,0,12,24,8
6952,286,76,37,0,20,20,0
6958,310,4,37,0,20,32,0
6963,52,5,37,0,20,32,0
6964,144,11,37,0,12,16,0
6978,101,3,37,0,20,8,0
6998,20,2,37,0,12,20,0
7009,302,26,37,0,20,12,0
7020,153,12,37,0,20,20,0
7032,287,75,37,0,20,16,0
7087,243,41,37,0,20,16,0
7129,429,47,37,0,12,20,0
7156,76,5,37,20,0,0,0
7178,56,5,37,0,20,20,0
7179,302,26,37,0,20,16,0
7181,29,4,37,0,12,16,0
7185,18,2,37,0,20,16,0
7188,38,4,37,20,0,0,0
7194,27,3,37,20,0,0,0
7199,383,47,37,0,20,16,0
7238,302,26,37,0,8,20,0
7243,300,4,37,0,12,20,0
7245,27,3,37,0,12,12,0
7246,32,2,37,0,12,16,0
7247,14,14,37,0,12,20,8
7249,334,42,37,24,0,0,0
7254,566,59,37,0,0,0,0
7256,316,20,37,0,0,0,0
7259,494,59,37,0,0,0,0
7260,202,19,37,0,0,0,0
7261,504,64,37,0,0,0,0
7263,528,64,37,0,0,0,0
7266,485,59,37,0,0,0,0
7280,2,14,37,0,20,8,0
7281,74,7,37,0,20,24,0
7290,242,41,37,0,20,12,0
7294,353,44,37,0,20,20,0
7301,132,13,37,0,0,16,0
7324,5,12,37,0,20,16,0
7326,353,44,37,0,20,8,0
8331,171,17,37,0,20,24,0
8930,583,5,37,20,0,0,0
