Store Number,Ship Date,Item Description,Item Number,Qty Shipped,Carrier,Tracking Number,Website
5044,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280686574066,https://www.fedex.com/fedextrack/?trknbr=280686574066&trkqual=12028~280686574066~FDEG
5317,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280680650350,https://www.fedex.com/fedextrack/?trknbr=280680650350&trkqual=12028~280680650350~FDEG
5384,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700431450,https://www.fedex.com/fedextrack/?trknbr=412700431450&trkqual=12028~412700431450~FDEG
3430,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280679912090,https://www.fedex.com/fedextrack/?trknbr=280679912090&trkqual=12028~280679912090~FDEG
64,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280686583829,https://www.fedex.com/fedextrack/?trknbr=280686583829&trkqual=12028~280686583829~FDEG
3289,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700395414,https://www.fedex.com/fedextrack/?trknbr=412700395414&trkqual=12028~412700395414~FDEG
3561,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700395561,https://www.fedex.com/fedextrack/?trknbr=412700395561&trkqual=12028~412700395561~FDEG
2422,10/7/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280358358077,https://www.fedex.com/fedextrack/?trknbr=280358358077&trkqual=12028~280358358077~FDEG
2485,10/7/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280279147080,https://www.fedex.com/fedextrack/?trknbr=280279147080&trkqual=12028~280279147080~FDEG
97,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280422002550,https://www.fedex.com/fedextrack/?trknbr=280422002550&trkqual=12028~280422002550~FDEG
138,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280416455938,https://www.fedex.com/fedextrack/?trknbr=280416455938&trkqual=12028~280416455938~FDEG
197,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280465431722,https://www.fedex.com/fedextrack/?trknbr=280465431722&trkqual=12028~280465431722~FDEG
691,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700431736,https://www.fedex.com/fedextrack/?trknbr=412700431736&trkqual=12028~412700431736~FDEG
1023,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700427479,https://www.fedex.com/fedextrack/?trknbr=412700427479&trkqual=12028~412700427479~FDEG
1209,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700429346,https://www.fedex.com/fedextrack/?trknbr=412700429346&trkqual=12028~412700429346~FDEG
1387,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700427538,https://www.fedex.com/fedextrack/?trknbr=412700427538&trkqual=12028~412700427538~FDEG
1698,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700429780,https://www.fedex.com/fedextrack/?trknbr=412700429780&trkqual=12028~412700429780~FDEG
1868,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700429909,https://www.fedex.com/fedextrack/?trknbr=412700429909&trkqual=12028~412700429909~FDEG
2202,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700430155,https://www.fedex.com/fedextrack/?trknbr=412700430155&trkqual=12028~412700430155~FDEG
2444,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700430291,https://www.fedex.com/fedextrack/?trknbr=412700430291&trkqual=12028~412700430291~FDEG
2696,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700430464,https://www.fedex.com/fedextrack/?trknbr=412700430464&trkqual=12028~412700430464~FDEG
5046,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700431276,https://www.fedex.com/fedextrack/?trknbr=412700431276&trkqual=12028~412700431276~FDEG
5199,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280686574710,https://www.fedex.com/fedextrack/?trknbr=280686574710&trkqual=12028~280686574710~FDEG
5047,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700431287,https://www.fedex.com/fedextrack/?trknbr=412700431287&trkqual=12028~412700431287~FDEG
3435,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280675628967,https://www.fedex.com/fedextrack/?trknbr=280675628967&trkqual=12028~280675628967~FDEG
4235,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280686566458,https://www.fedex.com/fedextrack/?trknbr=280686566458&trkqual=12028~280686566458~FDEG
1055,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280259187921,https://www.fedex.com/fedextrack/?trknbr=280259187921&trkqual=12028~280259187921~FDEG
1117,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280259192060,https://www.fedex.com/fedextrack/?trknbr=280259192060&trkqual=12028~280259192060~FDEG
1136,10/3/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280243485284,https://www.fedex.com/fedextrack/?trknbr=280243485284&trkqual=12028~280243485284~FDEG
1162,10/3/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280243486660,https://www.fedex.com/fedextrack/?trknbr=280243486660&trkqual=12028~280243486660~FDEG
1186,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280240568193,https://www.fedex.com/fedextrack/?trknbr=280240568193&trkqual=12028~280240568193~FDEG
162,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280241178693,https://www.fedex.com/fedextrack/?trknbr=280241178693&trkqual=12028~280241178693~FDEG
1234,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280241904708,https://www.fedex.com/fedextrack/?trknbr=280241904708&trkqual=12028~280241904708~FDEG
1263,10/3/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280197990137,https://www.fedex.com/fedextrack/?trknbr=280197990137&trkqual=12028~280197990137~FDEG
1295,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280269044423,https://www.fedex.com/fedextrack/?trknbr=280269044423&trkqual=12028~280269044423~FDEG
1327,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280204390732,https://www.fedex.com/fedextrack/?trknbr=280204390732&trkqual=12028~280204390732~FDEG
1330,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280242147072,https://www.fedex.com/fedextrack/?trknbr=280242147072&trkqual=12028~280242147072~FDEG
1386,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280243710181,https://www.fedex.com/fedextrack/?trknbr=280243710181&trkqual=12028~280243710181~FDEG
1416,10/3/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280243493216,https://www.fedex.com/fedextrack/?trknbr=280243493216&trkqual=12028~280243493216~FDEG
1420,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280269057170,https://www.fedex.com/fedextrack/?trknbr=280269057170&trkqual=12028~280269057170~FDEG
1441,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280265089560,https://www.fedex.com/fedextrack/?trknbr=280265089560&trkqual=12028~280265089560~FDEG
1468,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280231871127,https://www.fedex.com/fedextrack/?trknbr=280231871127&trkqual=12028~280231871127~FDEG
1476,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280243497976,https://www.fedex.com/fedextrack/?trknbr=280243497976&trkqual=12028~280243497976~FDEG
1496,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280241137568,https://www.fedex.com/fedextrack/?trknbr=280241137568&trkqual=12028~280241137568~FDEG
1516,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280240781943,https://www.fedex.com/fedextrack/?trknbr=280240781943&trkqual=12028~280240781943~FDEG
1540,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280240711421,https://www.fedex.com/fedextrack/?trknbr=280240711421&trkqual=12028~280240711421~FDEG
2902,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700395241,https://www.fedex.com/fedextrack/?trknbr=412700395241&trkqual=12028~412700395241~FDEG
5030,10/11/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280512371858,https://www.fedex.com/fedextrack/?trknbr=280512371858&trkqual=12028~280512371858~FDEG
2469,10/7/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280350462233,https://www.fedex.com/fedextrack/?trknbr=280350462233&trkqual=12028~280350462233~FDEG
2511,10/7/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280269482491,https://www.fedex.com/fedextrack/?trknbr=280269482491&trkqual=12028~280269482491~FDEG
122,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280416743612,https://www.fedex.com/fedextrack/?trknbr=280416743612&trkqual=12028~280416743612~FDEG
165,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280420645019,https://www.fedex.com/fedextrack/?trknbr=280420645019&trkqual=12028~280420645019~FDEG
226,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280417435266,https://www.fedex.com/fedextrack/?trknbr=280417435266&trkqual=12028~280417435266~FDEG
4512,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280738494890,https://www.fedex.com/fedextrack/?trknbr=280738494890&trkqual=12028~280738494890~FDEG
3,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700430729,https://www.fedex.com/fedextrack/?trknbr=412700430729&trkqual=12028~412700430729~FDEG
510,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700428556,https://www.fedex.com/fedextrack/?trknbr=412700428556&trkqual=12028~412700428556~FDEG
878,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700428876,https://www.fedex.com/fedextrack/?trknbr=412700428876&trkqual=12028~412700428876~FDEG
1070,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700429243,https://www.fedex.com/fedextrack/?trknbr=412700429243&trkqual=12028~412700429243~FDEG
1290,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700429416,https://www.fedex.com/fedextrack/?trknbr=412700429416&trkqual=12028~412700429416~FDEG
1458,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700427593,https://www.fedex.com/fedextrack/?trknbr=412700427593&trkqual=12028~412700427593~FDEG
2371,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700427870,https://www.fedex.com/fedextrack/?trknbr=412700427870&trkqual=12028~412700427870~FDEG
2530,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700430340,https://www.fedex.com/fedextrack/?trknbr=412700430340&trkqual=12028~412700430340~FDEG
2762,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700430512,https://www.fedex.com/fedextrack/?trknbr=412700430512&trkqual=12028~412700430512~FDEG
3563,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700430980,https://www.fedex.com/fedextrack/?trknbr=412700430980&trkqual=12028~412700430980~FDEG
5439,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700428637,https://www.fedex.com/fedextrack/?trknbr=412700428637&trkqual=12028~412700428637~FDEG
2643,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280686532931,https://www.fedex.com/fedextrack/?trknbr=280686532931&trkqual=12028~280686532931~FDEG
5376,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280680472419,https://www.fedex.com/fedextrack/?trknbr=280680472419&trkqual=12028~280680472419~FDEG
2325,10/7/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280358833206,https://www.fedex.com/fedextrack/?trknbr=280358833206&trkqual=12028~280358833206~FDEG
2477,10/7/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280327820744,https://www.fedex.com/fedextrack/?trknbr=280327820744&trkqual=12028~280327820744~FDEG
2515,10/7/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280358850140,https://www.fedex.com/fedextrack/?trknbr=280358850140&trkqual=12028~280358850140~FDEG
125,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280417430415,https://www.fedex.com/fedextrack/?trknbr=280417430415&trkqual=12028~280417430415~FDEG
180,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280465428553,https://www.fedex.com/fedextrack/?trknbr=280465428553&trkqual=12028~280465428553~FDEG
249,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280423640656,https://www.fedex.com/fedextrack/?trknbr=280423640656&trkqual=12028~280423640656~FDEG
5717,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280738495978,https://www.fedex.com/fedextrack/?trknbr=280738495978&trkqual=12028~280738495978~FDEG
575,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700431552,https://www.fedex.com/fedextrack/?trknbr=412700431552&trkqual=12028~412700431552~FDEG
1321,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700429450,https://www.fedex.com/fedextrack/?trknbr=412700429450&trkqual=12028~412700429450~FDEG
1607,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700427652,https://www.fedex.com/fedextrack/?trknbr=412700427652&trkqual=12028~412700427652~FDEG
1765,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700427696,https://www.fedex.com/fedextrack/?trknbr=412700427696&trkqual=12028~412700427696~FDEG
2027,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700427733,https://www.fedex.com/fedextrack/?trknbr=412700427733&trkqual=12028~412700427733~FDEG
2093,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700427766,https://www.fedex.com/fedextrack/?trknbr=412700427766&trkqual=12028~412700427766~FDEG
2551,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700430361,https://www.fedex.com/fedextrack/?trknbr=412700430361&trkqual=12028~412700430361~FDEG
2823,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700430578,https://www.fedex.com/fedextrack/?trknbr=412700430578&trkqual=12028~412700430578~FDEG
3526,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700430957,https://www.fedex.com/fedextrack/?trknbr=412700430957&trkqual=12028~412700430957~FDEG
5276,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280681083422,https://www.fedex.com/fedextrack/?trknbr=280681083422&trkqual=12028~280681083422~FDEG
3328,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280686535573,https://www.fedex.com/fedextrack/?trknbr=280686535573&trkqual=12028~280686535573~FDEG
3431,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280680893977,https://www.fedex.com/fedextrack/?trknbr=280680893977&trkqual=12028~280680893977~FDEG
2852,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700428074,https://www.fedex.com/fedextrack/?trknbr=412700428074&trkqual=12028~412700428074~FDEG
3891,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280653484577,https://www.fedex.com/fedextrack/?trknbr=280653484577&trkqual=12028~280653484577~FDEG
2476,10/7/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280324968661,https://www.fedex.com/fedextrack/?trknbr=280324968661&trkqual=12028~280324968661~FDEG
2512,10/4/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280280540952,https://www.fedex.com/fedextrack/?trknbr=280280540952&trkqual=12028~280280540952~FDEG
123,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280414037453,https://www.fedex.com/fedextrack/?trknbr=280414037453&trkqual=12028~280414037453~FDEG
175,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280439021767,https://www.fedex.com/fedextrack/?trknbr=280439021767&trkqual=12028~280439021767~FDEG
232,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280420836340,https://www.fedex.com/fedextrack/?trknbr=280420836340&trkqual=12028~280420836340~FDEG
6579,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280738495599,https://www.fedex.com/fedextrack/?trknbr=280738495599&trkqual=12028~280738495599~FDEG
518,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700428590,https://www.fedex.com/fedextrack/?trknbr=412700428590&trkqual=12028~412700428590~FDEG
943,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700431883,https://www.fedex.com/fedextrack/?trknbr=412700431883&trkqual=12028~412700431883~FDEG
1292,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700427527,https://www.fedex.com/fedextrack/?trknbr=412700427527&trkqual=12028~412700427527~FDEG
1527,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700428980,https://www.fedex.com/fedextrack/?trknbr=412700428980&trkqual=12028~412700428980~FDEG
1993,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700429997,https://www.fedex.com/fedextrack/?trknbr=412700429997&trkqual=12028~412700429997~FDEG
2046,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700427755,https://www.fedex.com/fedextrack/?trknbr=412700427755&trkqual=12028~412700427755~FDEG
2437,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700430280,https://www.fedex.com/fedextrack/?trknbr=412700430280&trkqual=12028~412700430280~FDEG
2547,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700429130,https://www.fedex.com/fedextrack/?trknbr=412700429130&trkqual=12028~412700429130~FDEG
2810,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700430567,https://www.fedex.com/fedextrack/?trknbr=412700430567&trkqual=12028~412700430567~FDEG
3490,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700430935,https://www.fedex.com/fedextrack/?trknbr=412700430935&trkqual=12028~412700430935~FDEG
5022,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280676369623,https://www.fedex.com/fedextrack/?trknbr=280676369623&trkqual=12028~280676369623~FDEG
3319,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280686536168,https://www.fedex.com/fedextrack/?trknbr=280686536168&trkqual=12028~280686536168~FDEG
5411,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280686578521,https://www.fedex.com/fedextrack/?trknbr=280686578521&trkqual=12028~280686578521~FDEG
5313,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280678607578,https://www.fedex.com/fedextrack/?trknbr=280678607578&trkqual=12028~280678607578~FDEG
3876,10/15/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280679901129,https://www.fedex.com/fedextrack/?trknbr=280679901129&trkqual=12028~280679901129~FDEG
189,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280377362097,https://www.fedex.com/fedextrack/?trknbr=280377362097&trkqual=12028~280377362097~FDEG
152,10/8/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280359099340,https://www.fedex.com/fedextrack/?trknbr=280359099340&trkqual=12028~280359099340~FDEG
4350,10/14/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700410315,https://www.fedex.com/fedextrack/?trknbr=412700410315&trkqual=12028~412700410315~FDEG
1560,10/7/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280355197600,https://www.fedex.com/fedextrack/?trknbr=280355197600&trkqual=12028~280355197600~FDEG
130,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280417115244,https://www.fedex.com/fedextrack/?trknbr=280417115244&trkqual=12028~280417115244~FDEG
190,10/9/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,280423583027,https://www.fedex.com/fedextrack/?trknbr=280423583027&trkqual=12028~280423583027~FDEG
669,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700431725,https://www.fedex.com/fedextrack/?trknbr=412700431725&trkqual=12028~412700431725~FDEG
1122,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700429276,https://www.fedex.com/fedextrack/?trknbr=412700429276&trkqual=12028~412700429276~FDEG
1360,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700429519,https://www.fedex.com/fedextrack/?trknbr=412700429519&trkqual=12028~412700429519~FDEG
1653,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700429725,https://www.fedex.com/fedextrack/?trknbr=412700429725&trkqual=12028~412700429725~FDEG
1860,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700429894,https://www.fedex.com/fedextrack/?trknbr=412700429894&trkqual=12028~412700429894~FDEG
2169,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700427424,https://www.fedex.com/fedextrack/?trknbr=412700427424&trkqual=12028~412700427424~FDEG
2684,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700430453,https://www.fedex.com/fedextrack/?trknbr=412700430453&trkqual=12028~412700430453~FDEG
2988,10/16/2024,PAPER 15IN X 950 FT BRN,100713349,1,FedEx Ground,412700430718,https://www.fedex.com/fedextrack/?trknbr=412700430718&trkqual=12028~412700430718~FDEG
