Store #,City,Category,Declaration Category,Declared Item,UPC,Effective Date
476,GATESVILLE,Refrigerated Juice,Orange 64 oz Refrigerated,GV Orange Juice 64 oz R - 7874235216,7874235216,
476,GATESVILLE,Refrigerated Juice,Orange 64 oz w/ Calcium Refrigerated,GV Orange w calc Juice 64 oz R - 7874222912,7874222912,
476,GATESVILLE,Tortilla,White Corn Tortilla,Guerrero White Corn Tortilla - 4856406005,4856406005,
476,GATESVILLE,Tortilla,Whole Wheat Tortilla,GV WW Tortilla - 7874222083,7874222083,
476,GATESVILLE,Tortilla,Yellow Corn Tortilla,Mission Corn Tortilla - 7373100328,7373100328,
476,GATESVILLE,,,,,
490,CORPUS CHRISTI,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread - 7294561103,7294561103,
490,CORPUS CHRISTI,Brown Rice,Brown Rice,REMOVED FROM DECLARATION,NA,10/1/2020
490,CORPUS CHRISTI,Cheese,American,GV Deluxe Sliced American  - 7874235327,7874235327,
490,CORPUS CHRISTI,Cheese,Colby 1 lb,GV Colby 1lb - 7874243020,7874243020,
490,CORPUS CHRISTI,Cheese,Colby 2 lb,NOT CARRIED - NOT DECLARED,NOT CARRIED,
490,CORPUS CHRISTI,Cheese,Colby Jack 1 lb,GV Colby Jack - 1 lb - 7874207964,7874207964,
490,CORPUS CHRISTI,Cheese,Longhorn Cheddar,GV Longhorn Cheddar 1lb - 7874237434,7874237434,
490,CORPUS CHRISTI,Cheese,Med Cheddar 1 lb,GV Med Cheddar 1lb - 7874221730,7874221730,
490,CORPUS CHRISTI,Cheese,Mild Cheddar 1 lb,GV Mild Cheddar 1lb - 7874237458,7874237458,
490,CORPUS CHRISTI,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb - 7874206773,7874206773,
490,CORPUS CHRISTI,Cheese,Monterey Jack - 1 lb,GV Mont Jack - 1 lb - 7874243021,7874243021,
490,CORPUS CHRISTI,Cheese,Monterey Jack - 2 lb,GV Mont Jack - 2 lb - 7874209747,7874209747,
490,CORPUS CHRISTI,Cheese,Mozzarella 1 lb,GV Mozzarella - 1 lb - 7874243019,7874243019,
490,CORPUS CHRISTI,Cheese,Mozzarella 2 lb,GV Mozzarella - 2 lb - 7874211907,7874211907,
490,CORPUS CHRISTI,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb - 7874243022,7874243022,
490,CORPUS CHRISTI,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb - 7874214878,7874214878,
490,CORPUS CHRISTI,Cheese,String ,Frigo String Cheese - 4171623216,4171623216,
490,CORPUS CHRISTI,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb - 7874206257,7874206257,
490,CORPUS CHRISTI,Dry Beans,Black Beans,REMOVED FROM DECLARATION,NA,10/1/2020
490,CORPUS CHRISTI,Dry Beans,Black-eye Peas ,REMOVED FROM DECLARATION,NA,10/1/2020
490,CORPUS CHRISTI,Dry Beans,Chick Peas (Garbanzo Beans) ,REMOVED FROM DECLARATION,NA,10/1/2020
490,CORPUS CHRISTI,Dry Beans,Great Northern Beans,REMOVED FROM DECLARATION,NA,10/1/2020
490,CORPUS CHRISTI,Dry Beans,Green Split Peas,REMOVED FROM DECLARATION,NA,10/1/2020
490,CORPUS CHRISTI,Dry Beans,Lentils,REMOVED FROM DECLARATION,NA,10/1/2020
490,CORPUS CHRISTI,Dry Beans,Light Red Kidney Beans,REMOVED FROM DECLARATION,NA,10/1/2020
490,CORPUS CHRISTI,Dry Beans,Navy Beans,REMOVED FROM DECLARATION,NA,10/1/2020
490,CORPUS CHRISTI,Dry Beans,Pinto Beans,REMOVED FROM DECLARATION,NA,10/1/2020
490,CORPUS CHRISTI,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen - 7874235228,7874235228,
490,CORPUS CHRISTI,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen - 7874222979,7874222979,10/28/2019
490,CORPUS CHRISTI,Frozen Juice,Orange 12 oz - Other Country Style Frozen,NOT CARRIED - NOT DECLARED,NOT CARRIED,
490,CORPUS CHRISTI,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen - 7874212237,7874212237,
490,CORPUS CHRISTI,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen - 7874237167,7874237167,10/28/2019
490,CORPUS CHRISTI,Juice,Apple 48 oz.,Tex Sun Apple 48 oz - 1630022001,1630022001,
490,CORPUS CHRISTI,Juice,Apple 64 oz.,GV Apple 64 oz - 7874208819,7874208819,
490,CORPUS CHRISTI,Juice,Cranberry 64 oz,GV Cranberry 64 oz - 7874206692,7874206692,10/1/2019
490,CORPUS CHRISTI,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz - 7874206990,7874206990,10/2/2020
490,CORPUS CHRISTI,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz - 7874222690,7874222690,
490,CORPUS CHRISTI,Juice,Grape White 64 oz.,GV Grape White 64 oz - 7874222689,7874222689,
490,CORPUS CHRISTI,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR - 1630022005,1630022005,
490,CORPUS CHRISTI,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,
490,CORPUS CHRISTI,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz - 1630022006,1630022006,
490,CORPUS CHRISTI,Juice,Orange Pineapple 64 oz,NOT CARRIED - NOT DECLARED,NOT CARRIED,
490,CORPUS CHRISTI,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR - 7874201467,7874201467,
490,CORPUS CHRISTI,Juice,Pineapple Mango 64 oz,NOT CARRIED - NOT DECLARED,NOT CARRIED,
490,CORPUS CHRISTI,Juice,Tomato 64 oz,GV Tomato 64 oz - 7874206209,7874206209,10/1/2019
490,CORPUS CHRISTI,Juice,Vegetable 64 oz,GV Vegetable 64 oz - 7874206203,7874206203,
490,CORPUS CHRISTI,Milk,1% Buttermilk,GV Buttermilk Half Gallon - 7874215941,7874215941,
490,CORPUS CHRISTI,Milk,1% Gallon Milk,GV 1% Milk Gallon - 7874235188,7874235188,
490,CORPUS CHRISTI,Milk,1% Half Gallon Milk,GV 1% Milk Half Gallon - 7874235202,7874235202,
490,CORPUS CHRISTI,Milk,1% Quart Milk,Oak Farms 1% Quart - 7002635126,7002635126,
490,CORPUS CHRISTI,Milk,Skim Gallon Milk,GV Skim Milk Gallon - 7874235189,7874235189,
490,CORPUS CHRISTI,Milk,Skim Half Gallon Milk,GV Skim Milk Half Gallon - 7874235203,7874235203,
490,CORPUS CHRISTI,Milk,Skim Quart Milk,Oaks Farm Skim Quart - 4127100413,4127100413,
490,CORPUS CHRISTI,Milk,Whole Gallon Milk,GV Whole Milk Gallon -  7874235186,7874235186,
490,CORPUS CHRISTI,Milk,Whole Half Gallon Milk,GV Whole Milk Half Gallon - 7874235200,7874235200,
490,CORPUS CHRISTI,Milk,Whole Quart Milk,Oaks Farm Whole Quart - 4127100411,4127100411,
490,CORPUS CHRISTI,Refrigerated Juice,Orange 64 oz Country Style Refrigerated,GV Orange Country Style 64 oz R - 7874222882,7874222882,
490,CORPUS CHRISTI,Refrigerated Juice,Orange 64 oz Refrigerated,GV Orange Juice 64 oz R - 7874235216,7874235216,
490,CORPUS CHRISTI,Refrigerated Juice,Orange 64 oz w/ Calcium Refrigerated,GV Orange w calc Juice 64 oz R - 7874222912,7874222912,
490,CORPUS CHRISTI,Tortilla,White Corn Tortilla,Guerrero White Corn Tortilla - 4856406005,4856406005,
490,CORPUS CHRISTI,Tortilla,Whole Wheat Tortilla,GV WW Tortilla - 7874222083,7874222083,
490,CORPUS CHRISTI,Tortilla,Yellow Corn Tortilla,Mission Corn Tortilla - 7373100328,7373100328,
490,CORPUS CHRISTI,,,,,
500,EL PASO,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread - 7294561103,7294561103,
500,EL PASO,Brown Rice,Brown Rice,REMOVED FROM DECLARATION,NA,10/1/2020
500,EL PASO,Cheese,American,GV Deluxe Sliced American  - 7874235327,7874235327,
500,EL PASO,Cheese,Colby 1 lb,GV Colby 1lb - 7874243020,7874243020,
500,EL PASO,Cheese,Colby 2 lb,NOT CARRIED - NOT DECLARED,NOT CARRIED,
500,EL PASO,Cheese,Colby Jack 1 lb,GV Colby Jack - 1 lb - 7874207964,7874207964,
500,EL PASO,Cheese,Longhorn Cheddar,NOT CARRIED - NOT DECLARED,NOT CARRIED,
500,EL PASO,Cheese,Med Cheddar 1 lb,GV Med Cheddar 1lb - 7874221730,7874221730,
500,EL PASO,Cheese,Mild Cheddar 1 lb,GV Mild Cheddar 1lb - 7874237458,7874237458,
500,EL PASO,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb - 7874206773,7874206773,
500,EL PASO,Cheese,Monterey Jack - 1 lb,GV Mont Jack - 1 lb - 7874243021,7874243021,
500,EL PASO,Cheese,Monterey Jack - 2 lb,GV Mont Jack - 2 lb - 7874209747,7874209747,
500,EL PASO,Cheese,Mozzarella 1 lb,GV Mozzarella - 1 lb - 7874243019,7874243019,
500,EL PASO,Cheese,Mozzarella 2 lb,GV Mozzarella - 2 lb - 7874211907,7874211907,
500,EL PASO,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb - 7874243022,7874243022,
500,EL PASO,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb - 7874214878,7874214878,
500,EL PASO,Cheese,String ,Frigo String Cheese - 4171623216,4171623216,
500,EL PASO,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb - 7874206257,7874206257,
500,EL PASO,Dry Beans,Black Beans,REMOVED FROM DECLARATION,NA,10/1/2020
500,EL PASO,Dry Beans,Black-eye Peas ,REMOVED FROM DECLARATION,NA,10/1/2020
500,EL PASO,Dry Beans,Chick Peas (Garbanzo Beans) ,REMOVED FROM DECLARATION,NA,10/1/2020
500,EL PASO,Dry Beans,Great Northern Beans,REMOVED FROM DECLARATION,NA,10/1/2020
500,EL PASO,Dry Beans,Green Split Peas,REMOVED FROM DECLARATION,NA,10/1/2020
500,EL PASO,Dry Beans,Lentils,REMOVED FROM DECLARATION,NA,10/1/2020
500,EL PASO,Dry Beans,Light Red Kidney Beans,REMOVED FROM DECLARATION,NA,10/1/2020
500,EL PASO,Dry Beans,Navy Beans,REMOVED FROM DECLARATION,NA,10/1/2020
500,EL PASO,Dry Beans,Pinto Beans,REMOVED FROM DECLARATION,NA,10/1/2020
500,EL PASO,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen - 7874235228,7874235228,
500,EL PASO,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen - 7874222979,7874222979,
500,EL PASO,Frozen Juice,Orange 12 oz - Other Country Style Frozen,GV Orange County Style 12 oz Frozen - 7874243084,7874243084,
500,EL PASO,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen - 7874212237,7874212237,
500,EL PASO,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen - 7874237167,7874237167,
500,EL PASO,Juice,Apple 48 oz.,Tex Sun Apple 48 oz - 1630022001,1630022001,
500,EL PASO,Juice,Apple 64 oz.,GV Apple 64 oz - 7874208819,7874208819,
500,EL PASO,Juice,Cranberry 64 oz,GV Cranberry 64 oz - 7874206692,7874206692,10/1/2019
500,EL PASO,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz - 7874206990,7874206990,10/2/2020
500,EL PASO,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz - 7874222690,7874222690,
500,EL PASO,Juice,Grape White 64 oz.,GV Grape White 64 oz - 7874222689,7874222689,
500,EL PASO,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR - 1630022005,1630022005,
500,EL PASO,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,
500,EL PASO,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz - 1630022006,1630022006,
500,EL PASO,Juice,Orange Pineapple 64 oz,NOT CARRIED - NOT DECLARED,NOT CARRIED,
500,EL PASO,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR - 7874201467,7874201467,
500,EL PASO,Juice,Pineapple Mango 64 oz,NOT CARRIED - NOT DECLARED,NOT CARRIED,
500,EL PASO,Juice,Tomato 64 oz,GV Tomato 64 oz - 7874206209,7874206209,10/1/2019
500,EL PASO,Juice,Vegetable 64 oz,GV Vegetable 64 oz - 7874206203,7874206203,
500,EL PASO,Milk,1% Buttermilk,GV Buttermilk Half Gallon - 7874215941,7874215941,
500,EL PASO,Milk,1% Gallon Milk,GV 1% Milk Gallon - 7874235188,7874235188,
500,EL PASO,Milk,1% Half Gallon Milk,GV 1% Milk Half Gallon - 7874235202,7874235202,
500,EL PASO,Milk,1% Quart Milk,Dairy Pure 1% Quart - 4190007682,4190007682,
500,EL PASO,Milk,Skim Gallon Milk,GV Skim Milk Gallon - 7874235189,7874235189,
500,EL PASO,Milk,Skim Half Gallon Milk,GV Skim Milk Half Gallon - 7874235203,7874235203,
500,EL PASO,Milk,Skim Quart Milk,Dairy Pure Skim Quart - 4190007705,4190007705,
500,EL PASO,Milk,Whole Gallon Milk,GV Whole Milk Gallon -  7874235186,7874235186,
500,EL PASO,Milk,Whole Half Gallon Milk,GV Whole Milk Half Gallon - 7874235200,7874235200,
500,EL PASO,Milk,Whole Quart Milk,Dairy Pure Whole Quart - 4190007642,4190007642,
500,EL PASO,Refrigerated Juice,Orange 64 oz Country Style Refrigerated,GV Orange Country Style 64 oz R - 7874222882,7874222882,
500,EL PASO,Refrigerated Juice,Orange 64 oz Refrigerated,GV Orange Juice 64 oz R - 7874235216,7874235216,
500,EL PASO,Refrigerated Juice,Orange 64 oz w/ Calcium Refrigerated,GV Orange w calc Juice 64 oz R - 7874222912,7874222912,
500,EL PASO,Tortilla,White Corn Tortilla,Guerrero White Corn Tortilla - 4856406005,4856406005,
500,EL PASO,Tortilla,Whole Wheat Tortilla,GV WW Tortilla - 7874222083,7874222083,
500,EL PASO,Tortilla,Yellow Corn Tortilla,Mission Corn Tortilla - 7373100328,7373100328,
500,EL PASO,,,,,
504,GALVESTON,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread - 7294561103,7294561103,
504,GALVESTON,Brown Rice,Brown Rice,REMOVED FROM DECLARATION,NA,10/1/2020
504,GALVESTON,Cheese,American,GV Deluxe Sliced American  - 7874235327,7874235327,
504,GALVESTON,Cheese,Colby 1 lb,GV Colby 1lb - 7874243020,7874243020,
504,GALVESTON,Cheese,Colby 2 lb,NOT CARRIED - NOT DECLARED,NOT CARRIED,
504,GALVESTON,Cheese,Colby Jack 1 lb,GV Colby Jack - 1 lb - 7874207964,7874207964,
504,GALVESTON,Cheese,Longhorn Cheddar,GV Longhorn Cheddar 1lb - 7874237434,7874237434,
504,GALVESTON,Cheese,Med Cheddar 1 lb,GV Med Cheddar 1lb - 7874221730,7874221730,
504,GALVESTON,Cheese,Mild Cheddar 1 lb,GV Mild Cheddar 1lb - 7874237458,7874237458,
504,GALVESTON,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb - 7874206773,7874206773,
504,GALVESTON,Cheese,Monterey Jack - 1 lb,GV Mont Jack - 1 lb - 7874243021,7874243021,
504,GALVESTON,Cheese,Monterey Jack - 2 lb,GV Mont Jack - 2 lb - 7874209747,7874209747,
504,GALVESTON,Cheese,Mozzarella 1 lb,GV Mozzarella - 1 lb - 7874243019,7874243019,
504,GALVESTON,Cheese,Mozzarella 2 lb,GV Mozzarella - 2 lb - 7874211907,7874211907,
504,GALVESTON,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb - 7874243022,7874243022,
504,GALVESTON,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb - 7874214878,7874214878,
504,GALVESTON,Cheese,String ,Frigo String Cheese - 4171623216,4171623216,
504,GALVESTON,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb - 7874206257,7874206257,
504,GALVESTON,Dry Beans,Black Beans,REMOVED FROM DECLARATION,NA,10/1/2020
504,GALVESTON,Dry Beans,Black-eye Peas ,REMOVED FROM DECLARATION,NA,10/1/2020
504,GALVESTON,Dry Beans,Chick Peas (Garbanzo Beans) ,REMOVED FROM DECLARATION,NA,10/1/2020
504,GALVESTON,Dry Beans,Great Northern Beans,REMOVED FROM DECLARATION,NA,10/1/2020
504,GALVESTON,Dry Beans,Green Split Peas,REMOVED FROM DECLARATION,NA,10/1/2020
504,GALVESTON,Dry Beans,Lentils,REMOVED FROM DECLARATION,NA,10/1/2020
504,GALVESTON,Dry Beans,Light Red Kidney Beans,REMOVED FROM DECLARATION,NA,10/1/2020
504,GALVESTON,Dry Beans,Navy Beans,REMOVED FROM DECLARATION,NA,10/1/2020
504,GALVESTON,Dry Beans,Pinto Beans,REMOVED FROM DECLARATION,NA,10/1/2020
504,GALVESTON,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen - 7874235228,7874235228,
504,GALVESTON,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen - 7874222979,7874222979,
504,GALVESTON,Frozen Juice,Orange 12 oz - Other Country Style Frozen,NOT CARRIED - NOT DECLARED,NOT CARRIED,
504,GALVESTON,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen - 7874212237,7874212237,
504,GALVESTON,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen - 7874237167,7874237167,10/28/2019
504,GALVESTON,Juice,Apple 48 oz.,Tex Sun Apple 48 oz - 1630022001,1630022001,
504,GALVESTON,Juice,Apple 64 oz.,GV Apple 64 oz - 7874208819,7874208819,
504,GALVESTON,Juice,Cranberry 64 oz,GV Cranberry 64 oz - 7874206692,7874206692,10/1/2019
504,GALVESTON,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz - 7874206990,7874206990,10/2/2020
504,GALVESTON,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz - 7874222690,7874222690,
504,GALVESTON,Juice,Grape White 64 oz.,GV Grape White 64 oz - 7874222689,7874222689,
504,GALVESTON,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR - 1630022005,1630022005,
504,GALVESTON,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,
504,GALVESTON,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz - 1630022006,1630022006,
504,GALVESTON,Juice,Orange Pineapple 64 oz,NOT CARRIED - NOT DECLARED,NOT CARRIED,
504,GALVESTON,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR - 7874201467,7874201467,
504,GALVESTON,Juice,Pineapple Mango 64 oz,NOT CARRIED - NOT DECLARED,NOT CARRIED,
504,GALVESTON,Juice,Tomato 64 oz,GV Tomato 64 oz - 7874206209,7874206209,10/1/2019
504,GALVESTON,Juice,Vegetable 64 oz,GV Vegetable 64 oz - 7874206203,7874206203,
504,GALVESTON,Milk,1% Buttermilk,GV Buttermilk Half Gallon - 7874215941,7874215941,
504,GALVESTON,Milk,1% Gallon Milk,GV 1% Milk Gallon - 7874235188,7874235188,
504,GALVESTON,Milk,1% Half Gallon Milk,GV 1% Milk Half Gallon - 7874235202,7874235202,
504,GALVESTON,Milk,1% Quart Milk,Oak Farms 1% Quart - 7002635126,7002635126,
504,GALVESTON,Milk,Skim Gallon Milk,GV Skim Milk Gallon - 7874235189,7874235189,
504,GALVESTON,Milk,Skim Half Gallon Milk,GV Skim Milk Half Gallon - 7874235203,7874235203,
504,GALVESTON,Milk,Skim Quart Milk,Oaks Farm Skim Quart - 4127100413,4127100413,
504,GALVESTON,Milk,Whole Gallon Milk,GV Whole Milk Gallon -  7874235186,7874235186,
504,GALVESTON,Milk,Whole Half Gallon Milk,GV Whole Milk Half Gallon - 7874235200,7874235200,
504,GALVESTON,Milk,Whole Quart Milk,Oaks Farm Whole Quart - 4127100411,4127100411,
504,GALVESTON,Refrigerated Juice,Orange 64 oz Country Style Refrigerated,GV Orange Country Style 64 oz R - 7874222882,7874222882,
504,GALVESTON,Refrigerated Juice,Orange 64 oz Refrigerated,GV Orange Juice 64 oz R - 7874235216,7874235216,
504,GALVESTON,Refrigerated Juice,Orange 64 oz w/ Calcium Refrigerated,GV Orange w calc Juice 64 oz R - 7874222912,7874222912,
504,GALVESTON,Tortilla,White Corn Tortilla,Guerrero White Corn Tortilla - 4856406005,4856406005,
504,GALVESTON,Tortilla,Whole Wheat Tortilla,GV WW Tortilla - 7874222083,7874222083,
504,GALVESTON,Tortilla,Yellow Corn Tortilla,Mission Corn Tortilla - 7373100328,7373100328,
504,GALVESTON,,,,,
508,KERRVILLE,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread - 7294561103,7294561103,
508,KERRVILLE,Brown Rice,Brown Rice,REMOVED FROM DECLARATION,NA,10/1/2020
508,KERRVILLE,Cheese,American,GV Deluxe Sliced American  - 7874235327,7874235327,
508,KERRVILLE,Cheese,Colby 1 lb,GV Colby 1lb - 7874243020,7874243020,
508,KERRVILLE,Cheese,Colby 2 lb,NOT CARRIED - NOT DECLARED,NOT CARRIED,
508,KERRVILLE,Cheese,Colby Jack 1 lb,GV Colby Jack - 1 lb - 7874207964,7874207964,
508,KERRVILLE,Cheese,Longhorn Cheddar,GV Longhorn Cheddar 1lb - 7874237434,7874237434,
508,KERRVILLE,Cheese,Med Cheddar 1 lb,GV Med Cheddar 1lb - 7874221730,7874221730,
508,KERRVILLE,Cheese,Mild Cheddar 1 lb,GV Mild Cheddar 1lb - 7874237458,7874237458,
508,KERRVILLE,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb - 7874206773,7874206773,
508,KERRVILLE,Cheese,Monterey Jack - 1 lb,GV Mont Jack - 1 lb - 7874243021,7874243021,
508,KERRVILLE,Cheese,Monterey Jack - 2 lb,GV Mont Jack - 2 lb - 7874209747,7874209747,
508,KERRVILLE,Cheese,Mozzarella 1 lb,GV Mozzarella - 1 lb - 7874243019,7874243019,
508,KERRVILLE,Cheese,Mozzarella 2 lb,GV Mozzarella - 2 lb - 7874211907,7874211907,
508,KERRVILLE,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb - 7874243022,7874243022,
508,KERRVILLE,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb - 7874214878,7874214878,
508,KERRVILLE,Cheese,String ,Frigo String Cheese - 4171623216,4171623216,
508,KERRVILLE,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb - 7874206257,7874206257,
508,KERRVILLE,Dry Beans,Black Beans,REMOVED FROM DECLARATION,NA,10/1/2020
508,KERRVILLE,Dry Beans,Black-eye Peas ,REMOVED FROM DECLARATION,NA,10/1/2020
508,KERRVILLE,Dry Beans,Chick Peas (Garbanzo Beans) ,REMOVED FROM DECLARATION,NA,10/1/2020
508,KERRVILLE,Dry Beans,Great Northern Beans,REMOVED FROM DECLARATION,NA,10/1/2020
508,KERRVILLE,Dry Beans,Green Split Peas,REMOVED FROM DECLARATION,NA,10/1/2020
508,KERRVILLE,Dry Beans,Lentils,REMOVED FROM DECLARATION,NA,10/1/2020
508,KERRVILLE,Dry Beans,Light Red Kidney Beans,REMOVED FROM DECLARATION,NA,10/1/2020
508,KERRVILLE,Dry Beans,Navy Beans,REMOVED FROM DECLARATION,NA,10/1/2020
508,KERRVILLE,Dry Beans,Pinto Beans,REMOVED FROM DECLARATION,NA,10/1/2020
508,KERRVILLE,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen - 7874235228,7874235228,
508,KERRVILLE,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen - 7874222979,7874222979,
508,KERRVILLE,Frozen Juice,Orange 12 oz - Other Country Style Frozen,NOT CARRIED - NOT DECLARED,NOT CARRIED,
508,KERRVILLE,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen - 7874212237,7874212237,
508,KERRVILLE,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen - 7874237167,7874237167,
508,KERRVILLE,Juice,Apple 48 oz.,Tex Sun Apple 48 oz - 1630022001,1630022001,
508,KERRVILLE,Juice,Apple 64 oz.,GV Apple 64 oz - 7874208819,7874208819,
508,KERRVILLE,Juice,Cranberry 64 oz,GV Cranberry 64 oz - 7874206692,7874206692,10/1/2019
508,KERRVILLE,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz - 7874206990,7874206990,10/2/2020
508,KERRVILLE,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz - 7874222690,7874222690,
508,KERRVILLE,Juice,Grape White 64 oz.,GV Grape White 64 oz - 7874222689,7874222689,
508,KERRVILLE,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR - 1630022005,1630022005,
508,KERRVILLE,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,
508,KERRVILLE,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz - 1630022006,1630022006,
508,KERRVILLE,Juice,Orange Pineapple 64 oz,NOT CARRIED - NOT DECLARED,NOT CARRIED,
508,KERRVILLE,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR - 7874201467,7874201467,
508,KERRVILLE,Juice,Pineapple Mango 64 oz,NOT CARRIED - NOT DECLARED,NOT CARRIED,
508,KERRVILLE,Juice,Tomato 64 oz,GV Tomato 64 oz - 7874206209,7874206209,10/1/2019
508,KERRVILLE,Juice,Vegetable 64 oz,GV Vegetable 64 oz - 7874206203,7874206203,
508,KERRVILLE,Milk,1% Buttermilk,GV Buttermilk Half Gallon - 7874215941,7874215941,
508,KERRVILLE,Milk,1% Gallon Milk,GV 1% Milk Gallon - 7874235188,7874235188,
508,KERRVILLE,Milk,1% Half Gallon Milk,GV 1% Milk Half Gallon - 7874235202,7874235202,
508,KERRVILLE,Milk,1% Quart Milk,Oak Farms 1% Quart - 7002635126,7002635126,
508,KERRVILLE,Milk,Skim Gallon Milk,GV Skim Milk Gallon - 7874235189,7874235189,
508,KERRVILLE,Milk,Skim Half Gallon Milk,GV Skim Milk Half Gallon - 7874235203,7874235203,
508,KERRVILLE,Milk,Skim Quart Milk,Oaks Farm Skim Quart - 4127100413,4127100413,
508,KERRVILLE,Milk,Whole Gallon Milk,GV Whole Milk Gallon -  7874235186,7874235186,
508,KERRVILLE,Milk,Whole Half Gallon Milk,GV Whole Milk Half Gallon - 7874235200,7874235200,
508,KERRVILLE,Milk,Whole Quart Milk,Oaks Farm Whole Quart - 4127100411,4127100411,
508,KERRVILLE,Refrigerated Juice,Orange 64 oz Country Style Refrigerated,GV Orange Country Style 64 oz R - 7874222882,7874222882,
508,KERRVILLE,Refrigerated Juice,Orange 64 oz Refrigerated,GV Orange Juice 64 oz R - 7874235216,7874235216,
