Store Nbr,"Mixed BQT 
Double Bucket Wingstack Display","Mixed BQT 
Double Decker Pallet Display","Rose Lily
Double Bucket Wingstack Display",Small Bouquet Double Bucket Wingstack Display,"XL Premium Roses
Double Bucket Wingstack Display","XL Premium Roses
Pallet Display",TOTAL VALDAY PROMO DISPLAYS,Total WINGSTACK DISPLAYS,TOTAL PALLET DISPLAYS
3182,1,1,1,0,7,1,23,#REF!,#REF!
3183,3,0,3,0,2,0,15,#REF!,#REF!
3184,4,0,3,1,0,0,16,#REF!,#REF!
3185,2,0,4,0,1,0,12,#REF!,#REF!
3188,1,1,3,0,3,0,23,#REF!,#REF!
3191,3,0,0,0,0,0,20,#REF!,#REF!
3192,0,1,5,0,5,0,38,#REF!,#REF!
3197,4,2,4,0,4,0,28,#REF!,#REF!
3198,1,1,6,0,0,0,16,#REF!,#REF!
3199,2,0,1,0,0,0,10,#REF!,#REF!
3201,1,1,2,0,4,0,34,#REF!,#REF!
3202,0,1,3,0,4,1,17,#REF!,#REF!
3204,3,0,2,0,0,0,14,#REF!,#REF!
3205,4,1,3,2,2,0,29,#REF!,#REF!
3206,0,0,5,0,6,1,41,#REF!,#REF!
3207,0,2,5,7,6,1,53,#REF!,#REF!
3208,0,2,4,0,6,0,32,#REF!,#REF!
3209,3,1,5,9,0,2,45,#REF!,#REF!
3210,3,2,5,0,3,2,34,#REF!,#REF!
3212,1,2,4,2,4,1,42,#REF!,#REF!
3213,3,1,3,3,0,0,26,#REF!,#REF!
3214,0,2,4,6,0,0,32,#REF!,#REF!
3215,0,1,0,7,6,0,46,#REF!,#REF!
3216,0,3,4,2,0,2,23,#REF!,#REF!
3217,1,2,3,6,2,3,54,#REF!,#REF!
3218,1,2,5,4,5,2,51,#REF!,#REF!
3219,0,2,5,0,2,2,28,#REF!,#REF!
3220,2,4,3,3,0,0,25,#REF!,#REF!
3221,1,1,4,4,2,0,25,#REF!,#REF!
3222,3,3,6,0,4,0,42,#REF!,#REF!
3223,2,2,4,0,5,3,37,#REF!,#REF!
3224,0,2,2,1,3,2,28,#REF!,#REF!
3225,1,2,3,3,3,2,37,#REF!,#REF!
3226,0,4,5,0,0,1,29,#REF!,#REF!
3227,0,2,4,0,1,0,25,#REF!,#REF!
3228,1,2,0,6,2,2,31,#REF!,#REF!
3229,0,1,5,0,6,1,27,#REF!,#REF!
3230,1,3,3,0,3,2,39,#REF!,#REF!
3231,4,1,4,0,3,1,35,#REF!,#REF!
3232,4,3,5,2,3,0,35,#REF!,#REF!
3233,2,2,5,3,0,2,39,#REF!,#REF!
3234,1,1,4,0,7,1,36,#REF!,#REF!
3235,1,1,4,0,0,0,18,#REF!,#REF!
3236,1,1,4,0,0,0,12,#REF!,#REF!
3237,1,1,5,0,0,0,17,#REF!,#REF!
3238,4,1,3,0,0,0,17,#REF!,#REF!
3239,2,1,4,6,13,2,65,#REF!,#REF!
3241,1,1,2,0,1,1,19,#REF!,#REF!
3243,4,0,5,0,0,0,31,#REF!,#REF!
3245,2,1,5,0,3,1,30,#REF!,#REF!
3247,1,1,1,6,4,1,39,#REF!,#REF!
3248,2,1,3,3,2,0,22,#REF!,#REF!
3250,3,1,3,0,0,0,22,#REF!,#REF!
3251,3,0,2,0,3,0,23,#REF!,#REF!
3253,1,1,5,7,3,1,38,#REF!,#REF!
3254,0,2,4,0,2,0,24,#REF!,#REF!
3255,0,1,3,0,4,0,21,#REF!,#REF!
3258,1,1,3,4,5,1,32,#REF!,#REF!
3259,0,1,2,6,2,0,27,#REF!,#REF!
3260,3,1,4,0,5,1,30,#REF!,#REF!
3261,2,2,3,6,0,2,46,#REF!,#REF!
3262,3,3,5,2,11,2,63,#REF!,#REF!
3265,4,2,4,5,3,3,43,#REF!,#REF!
3267,4,1,5,0,4,2,31,#REF!,#REF!
3268,4,1,4,0,0,0,19,#REF!,#REF!
3269,3,1,3,0,6,0,24,#REF!,#REF!
3270,3,1,2,5,4,1,34,#REF!,#REF!
3271,1,0,4,0,5,0,37,#REF!,#REF!
3273,2,1,0,0,3,0,20,#REF!,#REF!
3274,2,1,0,0,0,2,13,#REF!,#REF!
3275,3,1,5,5,0,0,34,#REF!,#REF!
3277,4,2,3,0,4,0,34,#REF!,#REF!
3278,1,1,2,0,1,1,19,#REF!,#REF!
3279,1,2,5,7,2,1,47,#REF!,#REF!
3280,0,1,0,0,3,0,20,#REF!,#REF!
3281,1,2,0,0,0,0,21,#REF!,#REF!
3282,0,1,6,0,7,0,36,#REF!,#REF!
3283,1,1,2,0,0,0,19,#REF!,#REF!
3284,0,2,4,4,0,1,27,#REF!,#REF!
3285,0,3,5,0,0,2,21,#REF!,#REF!
3286,1,1,2,0,0,2,18,#REF!,#REF!
3287,0,1,3,0,2,1,16,#REF!,#REF!
3288,0,2,0,0,0,0,18,#REF!,#REF!
3289,0,2,2,1,4,1,22,#REF!,#REF!
3293,3,1,3,5,2,1,32,#REF!,#REF!
3294,1,1,3,0,0,0,20,#REF!,#REF!
3295,0,3,3,5,0,1,33,#REF!,#REF!
3296,0,2,0,3,0,0,17,#REF!,#REF!
3297,1,1,4,0,2,2,30,#REF!,#REF!
3298,3,1,2,0,0,1,14,#REF!,#REF!
3299,0,1,4,0,0,0,18,#REF!,#REF!
3300,0,2,0,0,0,2,18,#REF!,#REF!
3302,4,1,3,2,0,0,26,#REF!,#REF!
3303,2,0,8,0,2,0,24,#REF!,#REF!
3304,0,1,5,0,9,2,38,#REF!,#REF!
3305,3,1,5,0,0,0,19,#REF!,#REF!
3307,0,2,5,6,9,1,46,#REF!,#REF!
3308,1,3,5,8,21,3,74,#REF!,#REF!
3309,2,0,6,5,6,0,40,#REF!,#REF!
3310,0,2,6,1,7,2,44,#REF!,#REF!
3311,2,0,3,0,0,0,22,#REF!,#REF!
3313,0,1,5,0,1,1,23,#REF!,#REF!
3314,0,1,3,0,7,0,24,#REF!,#REF!
3315,0,1,4,0,3,1,17,#REF!,#REF!
3317,1,1,4,0,0,1,13,#REF!,#REF!
3319,0,1,4,6,8,1,54,#REF!,#REF!
3320,2,2,3,4,13,1,67,#REF!,#REF!
3324,0,2,5,0,4,1,26,#REF!,#REF!
3327,0,2,2,0,0,1,12,#REF!,#REF!
3328,3,1,6,0,5,0,25,#REF!,#REF!
3329,3,1,5,0,5,1,38,#REF!,#REF!
3330,4,0,6,0,2,0,18,#REF!,#REF!
3331,0,3,2,6,0,1,34,#REF!,#REF!
3332,0,2,0,0,4,0,31,#REF!,#REF!
3334,0,2,3,0,1,0,22,#REF!,#REF!
3336,3,1,4,0,5,1,32,#REF!,#REF!
3337,2,1,3,0,1,1,18,#REF!,#REF!
3338,3,1,4,0,3,0,21,#REF!,#REF!
3339,0,2,5,5,7,0,52,#REF!,#REF!
3340,0,1,5,0,0,0,13,#REF!,#REF!
3341,0,0,2,0,0,0,7,#REF!,#REF!
3342,1,1,5,0,5,0,23,#REF!,#REF!
3344,4,4,3,2,4,0,46,#REF!,#REF!
3347,2,2,6,9,11,2,70,#REF!,#REF!
3348,4,1,5,0,0,0,28,#REF!,#REF!
3349,0,2,7,8,13,1,61,#REF!,#REF!
3350,0,2,5,5,10,1,52,#REF!,#REF!
3351,0,0,0,0,0,0,12,#REF!,#REF!
3352,3,1,2,0,8,0,37,#REF!,#REF!
3354,0,0,3,1,0,0,8,#REF!,#REF!
3355,2,0,3,0,0,0,8,#REF!,#REF!
3356,0,0,2,0,0,0,8,#REF!,#REF!
3357,2,0,0,0,1,0,11,#REF!,#REF!
3359,0,2,4,0,0,0,11,#REF!,#REF!
3360,0,0,4,0,0,1,26,#REF!,#REF!
3362,3,1,6,5,10,1,53,#REF!,#REF!
3363,2,2,4,0,7,0,35,#REF!,#REF!
3364,3,0,0,3,2,0,21,#REF!,#REF!
3366,1,2,4,1,4,0,30,#REF!,#REF!
3367,0,1,4,0,8,0,47,#REF!,#REF!
3370,0,3,4,4,9,2,49,#REF!,#REF!
3371,1,0,3,3,2,0,38,#REF!,#REF!
3372,0,2,2,0,2,1,24,#REF!,#REF!
3377,4,0,0,0,6,1,25,#REF!,#REF!
3379,0,1,3,0,0,3,19,#REF!,#REF!
3380,2,0,5,4,12,4,77,#REF!,#REF!
3381,1,1,5,0,0,2,15,#REF!,#REF!
3382,3,2,4,0,3,2,45,#REF!,#REF!
3383,0,1,5,0,9,0,54,#REF!,#REF!
3384,1,1,6,0,8,1,49,#REF!,#REF!
3385,2,2,5,0,4,4,43,#REF!,#REF!
3386,2,0,6,0,3,4,35,#REF!,#REF!
3387,0,0,0,10,2,1,40,#REF!,#REF!
3388,4,1,2,6,5,0,47,#REF!,#REF!
3389,2,1,4,3,0,0,25,#REF!,#REF!
3390,0,2,5,0,0,0,23,#REF!,#REF!
3391,1,1,3,3,5,2,45,#REF!,#REF!
3392,1,1,3,0,0,0,10,#REF!,#REF!
3394,2,0,5,0,2,0,18,#REF!,#REF!
3395,1,1,5,4,2,2,34,#REF!,#REF!
3397,0,0,0,0,2,0,19,#REF!,#REF!
3400,2,2,2,7,2,1,43,#REF!,#REF!
3401,0,1,0,0,0,0,22,#REF!,#REF!
3402,3,1,3,5,6,0,38,#REF!,#REF!
3403,1,2,3,0,3,0,32,#REF!,#REF!
3404,0,1,4,0,3,0,23,#REF!,#REF!
3406,1,1,2,1,0,1,21,#REF!,#REF!
3407,1,2,5,5,17,3,79,#REF!,#REF!
3408,2,1,1,0,4,1,29,#REF!,#REF!
3409,1,1,3,3,2,1,27,#REF!,#REF!
3411,3,0,7,0,3,0,23,#REF!,#REF!
3412,3,0,4,0,0,0,16,#REF!,#REF!
3414,0,1,2,5,4,0,21,#REF!,#REF!
3415,0,2,4,0,4,1,34,#REF!,#REF!
3417,0,2,5,8,3,1,44,#REF!,#REF!
3418,0,2,5,11,14,2,67,#REF!,#REF!
3419,1,1,3,0,0,0,15,#REF!,#REF!
3422,0,2,3,4,2,1,32,#REF!,#REF!
3423,2,1,6,12,10,0,69,#REF!,#REF!
3424,3,0,3,0,0,0,12,#REF!,#REF!
3425,0,4,5,7,6,5,64,#REF!,#REF!
3427,4,1,0,6,0,3,41,#REF!,#REF!
3428,0,2,5,0,20,4,65,#REF!,#REF!
3429,4,1,4,0,5,0,35,#REF!,#REF!
3430,2,0,5,0,0,0,24,#REF!,#REF!
3431,1,2,5,6,0,4,36,#REF!,#REF!
3432,1,1,4,1,0,1,25,#REF!,#REF!
3433,0,2,4,3,0,3,44,#REF!,#REF!
3434,0,2,3,0,2,0,27,#REF!,#REF!
3435,0,3,4,0,8,0,40,#REF!,#REF!
3436,0,2,4,0,9,1,43,#REF!,#REF!
3439,2,1,7,7,6,0,60,#REF!,#REF!
3442,4,0,5,0,3,0,23,#REF!,#REF!
3445,0,2,4,0,3,1,29,#REF!,#REF!
3447,4,0,4,0,3,0,28,#REF!,#REF!
3449,4,0,5,0,3,0,24,#REF!,#REF!
3450,1,0,6,0,3,0,22,#REF!,#REF!
3452,0,0,2,1,0,0,11,#REF!,#REF!
3453,2,1,2,4,6,1,36,#REF!,#REF!
3454,0,1,4,0,10,0,39,#REF!,#REF!
3456,0,1,0,2,4,0,16,#REF!,#REF!
3457,0,1,5,0,0,0,17,#REF!,#REF!
3458,1,2,5,0,4,1,27,#REF!,#REF!
3459,0,1,4,0,5,0,33,#REF!,#REF!
3460,3,1,3,0,0,0,17,#REF!,#REF!
3461,0,0,1,0,2,1,15,#REF!,#REF!
3462,4,2,5,2,0,0,30,#REF!,#REF!
3463,0,2,0,0,12,1,51,#REF!,#REF!
3464,4,2,2,0,2,1,27,#REF!,#REF!
3465,0,3,4,11,5,0,53,#REF!,#REF!
3469,0,4,4,0,0,2,21,#REF!,#REF!
3471,0,1,2,0,4,0,21,#REF!,#REF!
3472,0,2,3,0,11,2,61,#REF!,#REF!
3473,1,0,2,0,0,0,17,#REF!,#REF!
3474,2,0,4,7,10,1,57,#REF!,#REF!
3475,0,1,4,2,0,0,16,#REF!,#REF!
3476,0,1,4,0,6,0,27,#REF!,#REF!
3477,4,0,4,0,2,0,16,#REF!,#REF!
3479,2,1,0,2,2,3,27,#REF!,#REF!
3480,3,0,3,0,5,1,33,#REF!,#REF!
3482,0,0,2,0,0,2,19,#REF!,#REF!
3483,1,1,0,0,4,0,18,#REF!,#REF!
3484,0,2,2,1,3,0,24,#REF!,#REF!
3485,0,2,8,0,0,0,25,#REF!,#REF!
3486,0,2,5,0,4,0,23,#REF!,#REF!
3487,0,2,5,6,5,0,42,#REF!,#REF!
3488,0,2,4,5,0,0,18,#REF!,#REF!
3489,2,1,0,0,0,0,14,#REF!,#REF!
3492,4,0,5,0,0,1,19,#REF!,#REF!
3495,0,3,5,8,10,2,62,#REF!,#REF!
3497,1,1,5,0,2,3,29,#REF!,#REF!
3498,1,1,4,0,0,0,19,#REF!,#REF!
3499,3,1,4,4,3,2,32,#REF!,#REF!
3500,0,5,0,0,4,2,42,#REF!,#REF!
3501,0,3,5,9,0,0,27,#REF!,#REF!
3502,1,0,0,6,0,0,22,#REF!,#REF!
3503,1,2,3,5,7,0,49,#REF!,#REF!
3504,3,0,4,0,5,1,27,#REF!,#REF!
3505,3,1,4,0,4,1,36,#REF!,#REF!
3508,2,0,5,0,0,1,14,#REF!,#REF!
3509,3,0,3,4,3,0,29,#REF!,#REF!
3510,1,2,4,0,2,0,25,#REF!,#REF!
3511,0,3,4,7,3,1,41,#REF!,#REF!
3512,3,0,3,0,0,0,9,#REF!,#REF!
3513,0,1,0,0,2,1,16,#REF!,#REF!
3514,1,1,5,0,5,0,31,#REF!,#REF!
3515,3,0,1,0,4,0,18,#REF!,#REF!
3516,0,3,4,1,10,1,44,#REF!,#REF!
3517,4,0,0,0,2,0,14,#REF!,#REF!
3518,3,2,0,9,27,6,119,#REF!,#REF!
3520,0,2,3,4,2,0,35,#REF!,#REF!
3521,1,0,3,0,0,1,11,#REF!,#REF!
3522,1,2,4,3,3,1,35,#REF!,#REF!
3523,3,0,0,0,0,0,15,#REF!,#REF!
3525,3,1,4,5,2,0,39,#REF!,#REF!
3526,3,1,5,0,0,3,30,#REF!,#REF!
3527,0,4,3,1,1,0,29,#REF!,#REF!
3528,3,0,3,0,5,1,32,#REF!,#REF!
3529,1,1,4,3,12,0,51,#REF!,#REF!
3530,2,0,3,0,0,0,13,#REF!,#REF!
3531,3,2,4,0,0,1,18,#REF!,#REF!
3533,0,2,2,3,0,0,20,#REF!,#REF!
3534,0,2,5,0,3,0,24,#REF!,#REF!
3535,0,1,2,0,7,0,26,#REF!,#REF!
3537,2,1,5,0,5,0,29,#REF!,#REF!
3538,2,1,3,6,0,1,31,#REF!,#REF!
3541,1,0,3,0,0,0,11,#REF!,#REF!
3542,4,0,2,0,2,0,19,#REF!,#REF!
3560,0,2,0,3,4,2,32,#REF!,#REF!
3564,0,1,0,0,0,0,11,#REF!,#REF!
3566,0,1,5,6,2,1,29,#REF!,#REF!
3567,4,1,0,3,5,3,53,#REF!,#REF!
3568,2,2,4,0,9,1,45,#REF!,#REF!
3569,1,1,3,4,3,1,39,#REF!,#REF!
3570,0,2,4,0,0,0,21,#REF!,#REF!
3571,0,1,5,0,0,1,13,#REF!,#REF!
3572,3,1,2,5,1,0,24,#REF!,#REF!
3573,3,3,4,0,3,2,40,#REF!,#REF!
3574,3,0,2,0,0,0,11,#REF!,#REF!
3579,0,0,5,0,3,1,17,#REF!,#REF!
3580,1,0,4,0,4,0,32,#REF!,#REF!
3581,0,2,4,0,2,1,26,#REF!,#REF!
3582,0,3,3,5,2,2,41,#REF!,#REF!
3583,1,1,1,0,3,0,17,#REF!,#REF!
3584,1,1,2,3,2,0,31,#REF!,#REF!
3585,1,0,4,7,0,0,28,#REF!,#REF!
3587,0,1,0,0,0,1,6,#REF!,#REF!
3588,2,1,4,6,7,4,47,#REF!,#REF!
3589,3,1,2,1,0,0,17,#REF!,#REF!
3590,0,3,5,5,6,2,49,#REF!,#REF!
3591,2,1,5,3,4,0,32,#REF!,#REF!
3593,2,0,0,0,5,0,16,#REF!,#REF!
3594,2,1,1,0,3,0,19,#REF!,#REF!
3595,0,3,2,11,7,2,53,#REF!,#REF!
3596,0,2,5,1,6,0,35,#REF!,#REF!
3597,0,2,5,8,3,2,58,#REF!,#REF!
3599,3,0,6,0,0,0,15,#REF!,#REF!
3600,2,0,4,0,5,0,22,#REF!,#REF!
3601,0,0,5,0,9,0,40,#REF!,#REF!
3602,2,0,0,1,3,0,23,#REF!,#REF!
3603,3,1,1,1,0,0,10,#REF!,#REF!
3604,2,0,5,0,0,0,15,#REF!,#REF!
3605,1,0,5,0,3,0,20,#REF!,#REF!
3606,1,1,5,0,3,1,23,#REF!,#REF!
3607,3,1,4,0,0,1,16,#REF!,#REF!
3608,0,2,6,3,4,3,32,#REF!,#REF!
3609,1,0,3,6,3,3,45,#REF!,#REF!
3611,2,0,3,9,1,1,35,#REF!,#REF!
3612,0,1,5,4,0,2,41,#REF!,#REF!
3614,1,0,4,0,0,0,8,#REF!,#REF!
3615,3,0,4,2,0,0,23,#REF!,#REF!
3616,0,2,1,2,5,0,21,#REF!,#REF!
3617,3,1,4,0,4,1,31,#REF!,#REF!
3619,2,0,3,0,0,0,12,#REF!,#REF!
3620,0,3,5,2,11,1,48,#REF!,#REF!
3621,2,0,2,3,2,0,25,#REF!,#REF!
3622,2,0,3,0,0,0,8,#REF!,#REF!
3623,0,3,5,0,27,4,99,#REF!,#REF!
3624,0,2,6,0,4,0,26,#REF!,#REF!
3625,0,2,0,0,2,0,22,#REF!,#REF!
3626,0,2,4,4,4,0,52,#REF!,#REF!
3627,0,1,4,6,0,0,46,#REF!,#REF!
3628,4,1,3,0,0,0,16,#REF!,#REF!
3629,3,1,3,0,5,0,24,#REF!,#REF!
3630,1,1,4,0,0,1,20,#REF!,#REF!
3631,0,2,0,5,0,3,27,#REF!,#REF!
3632,0,2,4,0,5,0,30,#REF!,#REF!
3633,1,1,0,0,2,0,18,#REF!,#REF!
3634,4,0,4,0,3,0,30,#REF!,#REF!
3635,3,0,0,0,3,0,15,#REF!,#REF!
3637,3,1,0,0,4,1,21,#REF!,#REF!
3638,0,1,5,0,9,1,32,#REF!,#REF!
3639,2,2,4,7,5,0,49,#REF!,#REF!
3640,2,0,5,4,0,2,24,#REF!,#REF!
3641,1,0,5,0,4,0,31,#REF!,#REF!
3643,3,1,5,0,0,1,22,#REF!,#REF!
3644,1,1,2,1,0,0,16,#REF!,#REF!
3645,2,1,5,4,4,0,65,#REF!,#REF!
3646,4,1,5,6,7,2,50,#REF!,#REF!
3648,2,1,5,8,6,2,60,#REF!,#REF!
3652,1,1,5,0,3,0,32,#REF!,#REF!
3653,0,1,3,0,0,0,10,#REF!,#REF!
3654,0,2,3,2,1,0,20,#REF!,#REF!
3655,0,2,2,4,0,0,12,#REF!,#REF!
3658,2,1,2,3,2,3,48,#REF!,#REF!
3659,1,1,6,5,4,0,36,#REF!,#REF!
3660,4,1,5,0,3,0,33,#REF!,#REF!
3661,3,2,6,3,7,4,51,#REF!,#REF!
3700,0,0,0,7,0,1,38,#REF!,#REF!
3701,4,0,0,0,13,2,45,#REF!,#REF!
3702,0,3,5,6,10,3,51,#REF!,#REF!
3703,0,0,0,0,5,0,25,#REF!,#REF!
3705,3,1,5,4,11,1,56,#REF!,#REF!
3708,3,0,3,0,5,0,26,#REF!,#REF!
3709,0,0,5,5,4,0,25,#REF!,#REF!
3710,0,1,4,0,2,0,25,#REF!,#REF!
3712,0,0,3,0,2,0,22,#REF!,#REF!
3713,2,1,5,0,7,1,36,#REF!,#REF!
3717,3,1,1,0,1,1,32,#REF!,#REF!
3720,2,1,0,2,0,0,26,#REF!,#REF!
3722,1,1,0,6,3,2,35,#REF!,#REF!
3723,0,1,5,0,0,0,11,#REF!,#REF!
3724,2,0,2,0,0,0,13,#REF!,#REF!
3725,2,1,4,3,3,1,29,#REF!,#REF!
3726,0,2,3,0,9,2,52,#REF!,#REF!
3727,2,0,0,0,3,0,13,#REF!,#REF!
3728,1,1,4,3,5,1,37,#REF!,#REF!
3729,3,2,3,0,2,0,31,#REF!,#REF!
3730,2,1,3,5,9,3,52,#REF!,#REF!
3731,0,0,5,0,10,0,52,#REF!,#REF!
3732,0,4,0,6,14,3,70,#REF!,#REF!
3733,2,0,3,7,5,1,49,#REF!,#REF!
3734,0,2,5,0,0,0,11,#REF!,#REF!
3736,3,0,0,0,6,0,22,#REF!,#REF!
3738,3,2,2,0,4,2,34,#REF!,#REF!
3739,0,4,3,0,5,1,41,#REF!,#REF!
3740,2,1,4,2,3,1,31,#REF!,#REF!
3741,4,1,2,0,2,0,23,#REF!,#REF!
3742,0,2,4,0,3,1,19,#REF!,#REF!
3743,4,0,1,0,2,1,14,#REF!,#REF!
3745,0,0,0,0,0,0,4,#REF!,#REF!
3746,3,0,0,0,3,0,15,#REF!,#REF!
3747,0,1,5,0,4,1,33,#REF!,#REF!
3748,3,1,1,0,2,0,24,#REF!,#REF!
3749,2,0,4,2,4,0,27,#REF!,#REF!
3750,0,1,5,6,0,0,30,#REF!,#REF!
3751,0,4,1,6,9,2,57,#REF!,#REF!
3752,2,1,0,0,3,0,16,#REF!,#REF!
3754,2,0,4,0,3,0,16,#REF!,#REF!
3757,0,0,4,4,3,1,21,#REF!,#REF!
3758,0,1,6,0,0,0,11,#REF!,#REF!
3760,0,1,5,0,4,0,20,#REF!,#REF!
3761,1,1,0,0,0,0,9,#REF!,#REF!
3762,3,1,2,0,0,0,19,#REF!,#REF!
3763,0,5,5,13,23,3,112,#REF!,#REF!
3764,4,1,5,4,5,2,52,#REF!,#REF!
3765,3,1,4,0,7,0,39,#REF!,#REF!
3768,2,0,0,0,2,1,22,#REF!,#REF!
3770,0,0,4,0,4,0,18,#REF!,#REF!
3771,1,2,5,6,14,3,79,#REF!,#REF!
3772,3,0,0,0,2,0,15,#REF!,#REF!
3773,1,2,2,2,0,1,40,#REF!,#REF!
3774,0,1,6,0,3,0,34,#REF!,#REF!
3777,4,2,4,3,0,1,34,#REF!,#REF!
3778,4,1,4,0,3,4,39,#REF!,#REF!
3780,0,4,5,0,0,0,16,#REF!,#REF!
3781,0,3,3,6,14,1,65,#REF!,#REF!
3782,0,2,4,0,3,1,38,#REF!,#REF!
3783,4,0,3,1,4,1,37,#REF!,#REF!
3784,0,1,4,0,3,0,28,#REF!,#REF!
3785,2,1,2,2,0,0,20,#REF!,#REF!
3786,3,0,7,0,0,0,30,#REF!,#REF!
3788,0,1,0,0,0,1,7,#REF!,#REF!
3789,0,3,3,3,4,0,35,#REF!,#REF!
3790,4,1,5,7,3,0,36,#REF!,#REF!
3791,0,0,3,0,5,0,26,#REF!,#REF!
3792,4,1,4,0,3,0,22,#REF!,#REF!
3794,3,0,2,5,7,1,43,#REF!,#REF!
3795,0,0,3,0,1,2,21,#REF!,#REF!
3796,0,3,3,3,1,1,25,#REF!,#REF!
3799,3,1,6,0,14,2,60,#REF!,#REF!
3801,0,0,4,0,2,1,21,#REF!,#REF!
3802,1,1,3,1,3,0,40,#REF!,#REF!
3804,4,1,1,0,5,0,30,#REF!,#REF!
3805,3,0,0,0,0,1,14,#REF!,#REF!
3806,0,1,5,0,1,1,13,#REF!,#REF!
3807,0,1,4,0,2,0,14,#REF!,#REF!
3809,3,1,5,0,1,1,25,#REF!,#REF!
3810,2,1,4,0,0,0,20,#REF!,#REF!
3812,4,0,2,0,3,0,26,#REF!,#REF!
3817,0,2,5,5,5,2,37,#REF!,#REF!
3823,4,1,5,0,0,2,21,#REF!,#REF!
3824,1,1,4,9,4,1,46,#REF!,#REF!
3825,0,3,3,8,7,1,44,#REF!,#REF!
3826,0,2,5,7,3,3,61,#REF!,#REF!
3827,1,0,3,0,3,1,24,#REF!,#REF!
3828,1,1,4,5,3,2,45,#REF!,#REF!
3829,0,1,0,0,4,0,23,#REF!,#REF!
3830,0,3,4,5,4,1,48,#REF!,#REF!
3831,3,0,9,4,2,0,38,#REF!,#REF!
3833,0,3,4,6,3,1,38,#REF!,#REF!
3835,2,1,5,0,6,2,48,#REF!,#REF!
3837,1,2,4,6,2,0,37,#REF!,#REF!
3838,0,2,2,2,0,0,17,#REF!,#REF!
3840,0,3,5,0,6,1,51,#REF!,#REF!
3842,3,0,3,0,0,1,33,#REF!,#REF!
3843,0,2,4,0,0,0,17,#REF!,#REF!
3844,0,0,5,0,4,0,19,#REF!,#REF!
3845,0,1,3,0,0,0,9,#REF!,#REF!
3846,0,0,2,0,3,1,15,#REF!,#REF!
3847,4,0,5,2,2,2,32,#REF!,#REF!
3848,1,2,5,0,8,2,36,#REF!,#REF!
3850,3,1,3,0,3,0,20,#REF!,#REF!
3851,0,2,5,3,12,2,61,#REF!,#REF!
3852,2,0,4,0,0,0,15,#REF!,#REF!
3853,3,1,6,0,3,0,19,#REF!,#REF!
3857,0,2,4,2,5,2,31,#REF!,#REF!
3858,3,0,5,6,4,0,38,#REF!,#REF!
3860,1,0,5,8,0,1,33,#REF!,#REF!
3861,0,2,4,5,6,1,46,#REF!,#REF!
3862,3,0,4,0,3,0,19,#REF!,#REF!
3864,1,2,6,0,3,4,40,#REF!,#REF!
3867,2,1,3,4,0,1,30,#REF!,#REF!
3868,0,0,1,0,2,0,21,#REF!,#REF!
3869,0,2,3,0,1,1,16,#REF!,#REF!
3870,0,1,3,0,0,0,7,#REF!,#REF!
3872,0,3,5,3,8,2,51,#REF!,#REF!
3874,2,0,5,5,0,0,25,#REF!,#REF!
3875,0,1,6,0,3,0,22,#REF!,#REF!
3876,3,0,4,0,8,0,33,#REF!,#REF!
3877,3,1,0,0,4,0,24,#REF!,#REF!
3880,3,1,2,0,1,0,16,#REF!,#REF!
3884,1,2,4,0,3,0,20,#REF!,#REF!
3886,4,1,0,9,7,5,58,#REF!,#REF!
3887,3,1,5,12,10,1,63,#REF!,#REF!
3888,0,3,6,6,21,3,99,#REF!,#REF!
3889,0,1,1,0,7,1,22,#REF!,#REF!
3891,0,4,5,6,2,4,62,#REF!,#REF!
3893,0,2,4,6,10,1,58,#REF!,#REF!
3894,3,1,2,1,0,0,23,#REF!,#REF!
3896,2,0,4,0,4,0,32,#REF!,#REF!
3897,0,4,0,1,6,1,39,#REF!,#REF!
3899,4,0,3,4,8,2,39,#REF!,#REF!
3912,0,1,2,0,0,0,12,#REF!,#REF!
3935,0,0,3,0,0,0,9,#REF!,#REF!
3947,0,1,2,0,2,0,18,#REF!,#REF!
3959,4,0,4,0,2,0,19,#REF!,#REF!
3988,0,2,5,0,0,2,19,#REF!,#REF!
3990,3,0,3,0,0,0,10,#REF!,#REF!
4046,3,1,3,0,2,0,16,#REF!,#REF!
4048,0,0,0,0,3,0,13,#REF!,#REF!
4049,3,1,4,3,5,1,53,#REF!,#REF!
4053,4,0,4,0,8,0,27,#REF!,#REF!
4054,3,1,4,0,5,0,27,#REF!,#REF!
4055,1,1,6,8,15,1,69,#REF!,#REF!
4056,1,1,4,0,5,1,26,#REF!,#REF!
4057,0,1,4,0,0,0,11,#REF!,#REF!
4063,0,1,1,4,0,0,24,#REF!,#REF!
4064,0,2,3,5,0,1,28,#REF!,#REF!
4065,3,1,2,0,2,0,24,#REF!,#REF!
4068,0,4,2,4,7,1,45,#REF!,#REF!
4100,0,2,3,1,5,0,23,#REF!,#REF!
4101,0,1,3,0,0,0,10,#REF!,#REF!
4102,0,2,4,4,9,1,51,#REF!,#REF!
4103,2,1,5,0,7,1,39,#REF!,#REF!
4104,2,0,2,0,0,0,11,#REF!,#REF!
4105,0,1,4,5,2,0,22,#REF!,#REF!
4108,2,4,4,5,0,0,47,#REF!,#REF!
4111,1,1,3,0,0,2,16,#REF!,#REF!
4112,1,4,5,5,11,1,67,#REF!,#REF!
4114,2,0,3,0,0,1,17,#REF!,#REF!
