flag,store_nbr,Estimated In-store Week,Estimated Receipt Qty,Direct to Store Receipt Qty,Direct to Store PO Nbr
1,2455,WK20,0,123,
1,2457,WK4,16,0,
1,2457,WK5,2,0,
1,2457,WK6,4,0,
1,2459,WK4,41,0,
1,2460,WK4,34,0,
1,2460,WK5,2,0,
1,2460,WK6,4,0,
1,2460,WK7,2,0,
1,2460,WK8,2,0,
1,2463,WK4,28,0,
1,2463,WK5,3,0,
1,2463,WK6,5,0,
1,2464,WK4,27,0,
1,2464,WK5,2,0,
1,2464,WK6,3,0,
1,2469,WK4,87,0,
1,2469,WK6,7,0,
1,2469,WK7,12,0,
1,2469,WK8,1,0,
1,2469,WK9,0,123,
1,2469,WK12,0,115,
1,2469,WK16,0,141,
1,2469,WK17,0,115,
1,2469,WK21,0,113,
1,2472,WK4,23,0,
1,2472,WK6,3,0,
1,2473,WK4,18,0,
1,2474,WK4,44,0,
1,2474,WK6,11,0,
1,2474,WK8,4,0,
1,2476,WK4,41,0,
1,2476,WK7,2,0,
1,2476,WK8,2,0,
1,2476,WK9,0,124,
1,2477,WK4,61,0,
1,2477,WK5,14,103,
1,2477,WK6,14,0,
1,2477,WK12,0,115,
1,2477,WK15,0,151,
1,2477,WK17,0,115,
1,2477,WK20,0,113,
1,2479,WK4,29,0,
1,2480,WK4,46,0,
1,2480,WK7,14,123,
1,2480,WK8,6,0,
1,2481,WK4,40,0,
1,2481,WK8,2,0,
1,2481,WK9,9,0,
1,2482,WK4,62,117,
1,2482,WK6,3,0,
1,2485,WK4,78,0,
1,2485,WK6,7,0,
1,2485,WK7,18,0,
1,2485,WK8,1,0,
1,2485,WK9,0,123,
1,2485,WK12,0,114,
1,2485,WK16,0,141,
1,2485,WK17,0,115,
1,2485,WK21,0,114,
1,2492,WK4,41,0,
1,2492,WK7,2,0,
1,2492,WK8,18,0,
1,2493,WK4,24,0,
1,2493,WK10,5,0,
1,2493,WK11,4,0,
1,2494,WK4,60,0,
1,2496,WK4,49,0,
1,2496,WK5,0,102,
1,2496,WK7,3,0,
1,2496,WK8,2,0,
1,2496,WK15,0,151,
1,2496,WK21,0,104,
1,2497,WK4,18,0,
1,2497,WK7,4,0,
1,2497,WK8,5,0,
1,2501,WK4,33,0,
1,2504,WK4,26,0,
1,2504,WK7,2,0,
1,2504,WK8,5,0,
1,2504,WK9,5,0,
1,2504,WK10,1,0,
1,2506,WK4,42,0,
1,2506,WK8,1,0,
1,2506,WK9,13,0,
1,2508,WK4,65,0,
1,2509,WK4,19,0,
1,2509,WK9,6,0,
1,2509,WK10,3,0,
1,2510,WK4,49,0,
1,2510,WK8,0,123,
1,2510,WK9,5,0,
1,2510,WK10,20,0,
1,2510,WK12,0,115,
1,2510,WK16,0,141,
1,2510,WK17,0,115,
1,2510,WK18,0,105,
1,2510,WK21,0,123,
1,2511,WK4,83,117,
1,2511,WK14,0,133,
1,2511,WK20,0,103,
1,2513,WK4,33,0,
1,2513,WK6,4,0,
1,2513,WK7,1,0,
1,2513,WK8,1,0,
1,2514,WK4,34,0,
1,2514,WK5,2,0,
1,2514,WK6,3,0,
1,2514,WK7,2,0,
1,2516,WK4,26,0,
1,2516,WK8,9,0,
1,2517,WK4,27,0,
1,2518,WK4,32,0,
1,2518,WK5,2,0,
1,2518,WK6,3,0,
1,2518,WK7,2,0,
1,2519,WK4,29,0,
1,2519,WK5,1,0,
1,2519,WK6,3,0,
1,2519,WK7,3,0,
1,2520,WK4,16,0,
1,2520,WK6,4,0,
1,2522,WK4,24,0,
1,2522,WK9,7,0,
1,2522,WK10,4,0,
1,2527,WK4,31,0,
1,2528,WK4,79,0,
1,2528,WK6,5,0,
1,2528,WK8,0,123,
1,2528,WK9,21,0,
1,2528,WK16,0,123,
1,2529,WK4,35,0,
1,2529,WK5,2,0,
1,2529,WK6,4,0,
1,2529,WK7,4,0,
1,2530,WK4,16,0,
1,2530,WK7,5,0,
1,2530,WK8,3,0,
1,2530,WK9,9,0,
1,2531,WK4,18,0,
1,2531,WK7,4,0,
1,2531,WK8,5,0,
1,2532,WK4,19,0,
1,2532,WK9,6,0,
1,2532,WK10,3,0,
1,2533,WK4,78,111,
1,2534,WK4,37,0,
1,2535,WK4,50,0,
1,2535,WK7,14,123,
1,2535,WK8,10,0,
1,2536,WK4,15,0,
1,2537,WK4,64,0,
1,2537,WK5,13,103,
1,2537,WK6,32,0,
1,2537,WK15,0,104,
1,2537,WK20,0,103,
1,2538,WK4,38,0,
1,2538,WK5,7,0,
1,2538,WK6,11,0,
1,2539,WK4,102,0,
1,2539,WK6,7,0,
1,2539,WK7,18,0,
1,2539,WK8,1,0,
1,2539,WK9,0,123,
1,2539,WK12,0,115,
1,2539,WK16,0,142,
1,2539,WK18,0,115,
1,2539,WK21,0,141,
1,2540,WK4,51,0,
1,2540,WK8,3,0,
1,2540,WK9,16,0,
1,2541,WK4,42,0,
1,2541,WK8,1,0,
1,2541,WK9,11,0,
1,2544,WK4,18,0,
1,2544,WK9,7,0,
1,2544,WK10,4,0,
1,2545,WK4,11,0,
1,2545,WK9,8,0,
1,2545,WK10,6,0,
1,2547,WK4,27,0,
1,2547,WK7,9,0,
1,2547,WK8,12,0,
1,2548,WK4,22,0,
1,2548,WK6,5,0,
1,2549,WK4,106,0,
1,2549,WK7,38,0,
1,2549,WK8,2,0,
1,2549,WK9,0,123,
1,2549,WK12,0,115,
1,2549,WK14,0,115,
1,2549,WK16,0,142,
1,2549,WK18,0,115,
1,2549,WK19,0,105,
1,2549,WK21,0,114,
1,2550,WK4,38,0,
1,2550,WK7,1,0,
1,2550,WK8,17,0,
1,2552,WK4,35,0,
1,2552,WK7,1,0,
1,2552,WK8,22,0,
1,2553,WK4,34,0,
1,2553,WK5,6,0,
1,2553,WK6,5,0,
1,2556,WK4,29,0,
1,2560,WK4,35,0,
1,2560,WK5,3,0,
1,2560,WK6,7,0,
1,2560,WK7,2,0,
1,2560,WK8,2,0,
1,2561,WK4,24,0,
1,2561,WK8,2,0,
1,2561,WK9,9,0,
1,2563,WK4,14,0,
1,2563,WK6,3,0,
1,2563,WK7,6,0,
1,2565,WK4,26,0,
1,2565,WK6,3,0,
1,2566,WK4,16,0,
1,2566,WK6,4,0,
1,2574,WK4,24,0,
1,2574,WK8,2,0,
1,2574,WK9,7,0,
1,2575,WK4,50,0,
1,2575,WK6,3,0,
1,2576,WK4,28,0,
1,2576,WK6,0,124,
1,2576,WK8,3,0,
1,2581,WK4,20,0,
1,2581,WK7,2,0,
1,2581,WK8,4,0,
1,2581,WK9,3,0,
1,2582,WK4,12,0,
1,2582,WK7,3,0,
1,2582,WK8,6,0,
1,2587,WK4,21,0,
1,2591,WK4,25,0,
1,2594,WK4,25,0,
1,2594,WK8,9,0,
1,2595,WK4,91,0,
1,2595,WK6,7,0,
1,2595,WK7,24,0,
1,2595,WK8,1,0,
1,2595,WK9,0,123,
1,2595,WK15,0,132,
1,2595,WK22,0,103,
1,2596,WK4,78,0,
1,2596,WK6,7,0,
1,2596,WK7,6,0,
1,2596,WK8,3,0,
1,2596,WK9,0,123,
1,2597,WK4,24,0,
1,2597,WK8,2,0,
1,2597,WK9,7,0,
1,2598,WK4,29,0,
1,2598,WK5,3,0,
1,2598,WK6,2,0,
1,2599,WK4,33,0,
1,2604,WK4,14,0,
1,2604,WK7,3,0,
1,2604,WK8,6,0,
1,2605,WK4,28,0,
1,2605,WK7,15,0,
1,2605,WK8,3,0,
1,2607,WK4,76,0,
1,2607,WK7,14,0,
1,2607,WK8,5,0,
1,2607,WK9,0,123,
1,2607,WK15,0,124,
1,2607,WK22,0,103,
1,2610,WK4,67,0,
1,2610,WK6,9,123,
1,2610,WK7,2,0,
1,2610,WK8,11,0,
1,2610,WK15,0,113,
1,2610,WK21,0,96,
1,2613,WK4,20,0,
1,2613,WK6,2,0,
1,2613,WK7,9,0,
1,2615,WK4,31,0,
1,2616,WK4,19,0,
1,2616,WK6,3,0,
1,2616,WK7,6,0,
1,2618,WK4,24,0,
1,2618,WK10,5,0,
1,2618,WK11,4,0,
1,2619,WK4,16,0,
1,2619,WK10,6,0,
1,2619,WK11,3,0,
1,2620,WK4,38,0,
1,2620,WK9,3,0,
1,2620,WK10,11,0,
1,2620,WK11,6,0,
1,2621,WK4,15,0,
1,2626,WK4,29,0,
1,2627,WK4,27,0,
1,2628,WK4,14,0,
1,2628,WK6,3,0,
1,2628,WK7,6,0,
1,2629,WK4,20,0,
1,2629,WK7,2,0,
1,2629,WK8,1,0,
1,2629,WK9,6,0,
1,2634,WK4,49,0,
1,2634,WK7,3,0,
1,2634,WK8,2,0,
1,2634,WK9,16,0,
1,2636,WK4,29,0,
1,2637,WK4,28,0,
1,2637,WK7,5,0,
1,2637,WK8,9,0,
1,2638,WK4,14,0,
1,2638,WK7,9,0,
1,2639,WK4,78,0,
1,2639,WK6,2,0,
1,2639,WK8,0,123,
1,2639,WK9,9,0,
1,2639,WK10,14,0,
1,2642,WK4,47,0,
1,2642,WK9,8,0,
1,2642,WK10,4,0,
1,2646,WK4,26,0,
1,2646,WK6,3,0,
1,2647,WK4,14,0,
1,2647,WK6,4,0,
1,2649,WK4,37,0,
1,2649,WK5,4,0,
1,2649,WK6,5,0,
1,2651,WK4,20,0,
1,2651,WK7,4,0,
1,2651,WK8,5,0,
1,2654,WK4,43,0,
1,2654,WK6,4,0,
1,2654,WK7,2,0,
1,2654,WK8,2,0,
1,2656,WK4,33,0,
1,2656,WK5,3,0,
1,2658,WK4,24,0,
1,2658,WK9,8,0,
1,2658,WK10,4,0,
1,2659,WK4,32,0,
1,2659,WK6,2,0,
1,2659,WK7,1,0,
1,2659,WK8,2,0,
1,2659,WK9,6,0,
1,2660,WK4,30,0,
1,2660,WK6,2,0,
1,2660,WK7,1,0,
1,2660,WK8,2,0,
1,2660,WK9,6,0,
1,2662,WK4,26,0,
1,2662,WK6,3,0,
1,2663,WK4,42,0,
1,2663,WK8,1,0,
1,2663,WK9,11,0,
1,2664,WK4,53,0,
1,2664,WK8,3,0,
1,2664,WK9,17,0,
1,2665,WK4,29,0,
1,2674,WK4,30,0,
1,2674,WK6,2,0,
1,2674,WK8,1,0,
1,2674,WK9,8,0,
1,2678,WK4,32,0,
1,2678,WK9,2,0,
1,2678,WK10,5,0,
1,2678,WK11,5,0,
1,2679,WK4,15,0,
1,2679,WK10,6,0,
1,2679,WK11,3,0,
1,2681,WK4,79,0,
1,2681,WK6,3,0,
1,2681,WK8,0,123,
1,2681,WK9,11,0,
1,2682,WK4,74,0,
1,2682,WK6,2,0,
1,2682,WK8,0,123,
1,2682,WK9,15,0,
1,2683,WK4,39,0,
1,2683,WK7,8,0,
1,2683,WK8,6,0,
1,2683,WK9,10,0,
1,2683,WK10,3,0,
1,2684,WK4,67,0,
1,2684,WK6,8,123,
1,2684,WK7,2,0,
1,2684,WK8,15,0,
1,2687,WK4,26,0,
1,2687,WK6,3,0,
1,2688,WK4,29,0,
1,2690,WK4,17,0,
1,2691,WK4,20,0,
1,2691,WK6,4,0,
1,2691,WK7,5,0,
1,2692,WK4,37,0,
1,2692,WK9,2,0,
1,2692,WK10,9,0,
1,2692,WK11,6,0,
1,2693,WK4,14,0,
1,2693,WK10,7,0,
1,2693,WK11,2,0,
1,2695,WK4,29,0,
1,2696,WK4,28,0,
1,2696,WK5,0,109,
1,2696,WK8,8,0,
1,2697,WK4,28,0,
1,2697,WK5,3,0,
1,2697,WK6,2,0,
1,2700,WK4,17,0,
1,2700,WK10,8,0,
1,2700,WK11,2,0,
1,2702,WK4,46,0,
1,2702,WK6,7,0,
1,2702,WK7,2,0,
1,2702,WK8,1,0,
1,2703,WK4,28,0,
1,2705,WK4,24,0,
1,2705,WK6,3,0,
1,2708,WK4,22,0,
1,2712,WK4,32,124,
1,2712,WK6,5,0,
1,2713,WK4,24,0,
1,2714,WK4,28,0,
1,2714,WK9,8,0,
1,2714,WK10,3,0,
1,2715,WK4,21,0,
1,2719,WK4,18,0,
1,2719,WK7,4,0,
1,2719,WK8,5,0,
1,2720,WK4,36,0,
1,2721,WK4,32,0,
1,2722,WK6,130,0,
1,2723,WK4,25,0,
1,2725,WK4,14,0,
1,2725,WK7,9,0,
1,2726,WK4,18,0,
1,2726,WK6,2,0,
1,2726,WK7,9,0,
1,2727,WK4,32,0,
1,2729,WK4,75,0,
1,2729,WK9,10,0,
1,2729,WK10,0,123,
1,2730,WK4,28,0,
1,2732,WK4,36,0,
1,2735,WK4,17,0,
1,2735,WK5,3,0,
1,2735,WK6,3,0,
1,2739,WK4,30,0,
1,2740,WK4,27,0,
1,2747,WK4,24,0,
1,2747,WK7,2,0,
1,2747,WK8,1,0,
1,2747,WK9,6,0,
1,2748,WK4,53,0,
1,2753,WK4,51,0,
1,2753,WK5,0,102,
1,2753,WK7,18,0,
1,2753,WK8,3,0,
1,2755,WK4,35,0,
1,2757,WK4,22,0,
1,2757,WK6,3,0,
1,2758,WK4,45,0,
1,2758,WK7,3,0,
1,2758,WK8,2,0,
1,2758,WK9,14,0,
1,2761,WK4,28,0,
1,2761,WK5,0,109,
1,2761,WK7,3,0,
1,2761,WK8,7,0,
1,2762,WK4,35,0,
1,2762,WK6,5,0,
1,2762,WK8,4,0,
1,2764,WK4,22,0,
1,2764,WK6,2,0,
1,2764,WK7,5,0,
1,2764,WK8,3,0,
1,2765,WK4,36,0,
1,2767,WK4,56,0,
1,2768,WK4,50,0,
1,2771,WK4,30,0,
1,2771,WK9,14,0,
1,2771,WK10,6,0,
1,2772,WK4,58,117,
1,2772,WK6,22,0,
1,2774,WK4,18,0,
1,2774,WK6,2,0,
1,2774,WK7,9,0,
1,2780,WK4,52,0,
1,2781,WK4,63,0,
1,2782,WK4,66,117,
1,2789,WK4,25,0,
1,2792,WK4,30,0,
1,2792,WK7,15,0,
1,2792,WK8,3,0,
1,2793,WK4,19,0,
1,2793,WK6,4,0,
1,2796,WK4,24,0,
1,2797,WK4,28,0,
1,2797,WK7,1,0,
1,2797,WK8,2,0,
1,2797,WK9,6,0,
1,2806,WK4,38,0,
1,2806,WK6,7,0,
1,2806,WK8,2,0,
1,2807,WK4,17,0,
1,2807,WK6,3,0,
1,2808,WK4,33,0,
1,2808,WK5,2,0,
1,2808,WK6,4,0,
1,2808,WK7,4,0,
1,2809,WK4,38,0,
1,2809,WK6,5,0,
1,2809,WK8,4,0,
1,2811,WK4,28,0,
1,2811,WK6,3,0,
1,2813,WK4,26,0,
1,2813,WK9,12,0,
1,2813,WK10,8,0,
1,2820,WK4,27,0,
1,2820,WK9,9,0,
1,2820,WK10,3,0,
1,2821,WK4,25,0,
1,2821,WK6,3,0,
1,2825,WK4,28,0,
1,2825,WK5,1,0,
1,2825,WK6,3,0,
1,2825,WK7,2,0,
1,2827,WK4,47,0,
1,2827,WK6,3,0,
1,2827,WK7,9,0,
1,2827,WK8,3,0,
1,2827,WK9,3,0,
1,2832,WK4,22,0,
1,2833,WK4,33,0,
1,2833,WK6,8,0,
1,2833,WK8,2,0,
1,2834,WK4,28,0,
1,2834,WK5,3,0,
1,2834,WK6,5,0,
1,2838,WK4,41,0,
1,2841,WK4,33,0,
1,2841,WK5,1,0,
1,2841,WK6,4,0,
1,2841,WK7,2,0,
1,2841,WK8,2,0,
1,2843,WK4,24,0,
1,2844,WK4,20,0,
1,2844,WK7,2,0,
1,2844,WK8,4,0,
1,2844,WK9,3,0,
1,2845,WK4,27,0,
1,2846,WK4,31,0,
1,2847,WK4,22,0,
1,2847,WK6,2,0,
1,2847,WK7,7,0,
1,2852,WK4,14,0,
1,2852,WK7,9,0,
1,2854,WK4,50,0,
1,2854,WK7,3,0,
1,2854,WK8,2,0,
1,2854,WK9,15,0,
1,2857,WK4,27,0,
1,2857,WK6,4,0,
1,2857,WK7,6,0,
1,2860,WK4,29,0,
1,2861,WK4,49,0,
1,2862,WK4,51,0,
1,2864,WK4,35,0,
1,2865,WK4,89,0,
1,2865,WK7,20,0,
1,2865,WK8,1,0,
1,2865,WK9,0,123,
1,2865,WK15,0,132,
1,2865,WK22,0,103,
1,2867,WK4,16,0,
1,2867,WK10,7,0,
1,2867,WK11,2,0,
1,2869,WK4,17,0,
1,2869,WK10,7,0,
1,2869,WK11,2,0,
1,2872,WK4,30,0,
1,2872,WK9,2,0,
1,2872,WK10,7,0,
1,2872,WK11,7,0,
1,2874,WK4,32,0,
1,2874,WK7,4,0,
1,2874,WK8,5,0,
1,2874,WK9,7,0,
1,2874,WK10,1,0,
1,2881,WK4,16,0,
1,2883,WK4,30,0,
1,2883,WK5,3,0,
1,2883,WK6,5,0,
1,2884,WK4,55,0,
1,2888,WK4,72,0,
1,2888,WK6,2,0,
1,2888,WK8,0,123,
1,2888,WK9,14,0,
1,2888,WK16,0,143,
1,2889,WK4,23,0,
1,2889,WK6,2,0,
1,2889,WK7,5,0,
1,2889,WK8,3,0,
1,2890,WK4,34,0,
1,2892,WK4,39,0,
1,2892,WK9,15,0,
1,2893,WK4,27,0,
1,2893,WK6,2,0,
1,2894,WK4,35,0,
1,2894,WK6,4,0,
1,2898,WK4,18,0,
1,2898,WK7,4,0,
1,2898,WK8,5,0,
1,2901,WK4,28,0,
1,2901,WK7,3,0,
1,2901,WK8,6,0,
1,2901,WK9,4,0,
1,2902,WK4,31,0,
1,2902,WK6,2,0,
1,2902,WK7,1,0,
1,2902,WK8,2,0,
1,2902,WK9,6,0,
1,2903,WK4,29,0,
1,2903,WK6,1,0,
1,2903,WK7,1,0,
1,2903,WK8,2,0,
1,2903,WK9,6,0,
1,2905,WK4,20,0,
1,2905,WK7,4,0,
1,2905,WK8,5,0,
1,2906,WK4,30,0,
1,2906,WK7,17,0,
1,2906,WK8,15,0,
1,2908,WK4,23,0,
1,2908,WK6,3,0,
1,2910,WK4,50,0,
1,2910,WK8,3,0,
1,2910,WK9,15,0,
1,2911,WK4,16,0,
1,2911,WK7,3,0,
1,2911,WK8,3,0,
1,2911,WK9,6,0,
1,2912,WK4,16,0,
1,2912,WK10,7,0,
1,2912,WK11,2,0,
1,2913,WK4,29,0,
1,2914,WK4,18,0,
1,2914,WK6,3,0,
1,2914,WK7,9,0,
1,2915,WK4,14,0,
1,2915,WK7,3,0,
1,2915,WK8,6,0,
1,2917,WK4,20,0,
1,2917,WK7,3,0,
1,2917,WK8,6,0,
1,2920,WK4,48,0,
1,2921,WK4,59,117,
1,2923,WK4,91,0,
1,2923,WK9,25,0,
1,2923,WK10,0,123,
1,2923,WK12,0,115,
1,2923,WK16,0,151,
1,2923,WK22,0,113,
1,2925,WK4,14,0,
1,2925,WK5,3,0,
1,2925,WK6,3,0,
1,2927,WK4,40,0,
1,2927,WK7,8,0,
1,2927,WK9,0,124,
1,2929,WK4,28,0,
1,2932,WK4,34,0,
1,2932,WK6,2,0,
1,2933,WK4,60,0,
1,2933,WK5,0,102,
1,2933,WK7,12,0,
1,2933,WK8,7,0,
1,2937,WK4,45,0,
1,2937,WK9,8,0,
1,2937,WK10,4,0,
1,2938,WK4,29,0,
1,2945,WK4,25,0,
1,2945,WK5,1,0,
1,2945,WK6,3,0,
1,2945,WK7,3,0,
1,2947,WK4,37,0,
1,2947,WK7,1,0,
1,2947,WK8,16,0,
1,2950,WK4,28,0,
1,2952,WK4,28,0,
1,2953,WK4,43,0,
1,2953,WK7,2,0,
1,2953,WK8,3,0,
1,2953,WK9,10,0,
1,2956,WK4,18,0,
1,2956,WK9,6,0,
1,2956,WK10,3,0,
1,2957,WK4,78,0,
1,2957,WK9,14,0,
1,2957,WK10,2,123,
1,2958,WK4,24,0,
1,2958,WK9,7,0,
1,2958,WK10,6,0,
1,2962,WK4,27,0,
1,2967,WK4,18,0,
1,2967,WK6,4,0,
1,2967,WK7,5,0,
1,2973,WK4,26,0,
1,2985,WK4,39,0,
1,2986,WK4,20,0,
1,2986,WK9,7,0,
1,2986,WK10,3,0,
1,2987,WK4,27,0,
1,2988,WK4,54,0,
1,2988,WK5,3,0,
1,2989,WK4,28,0,
1,2989,WK5,3,0,
1,2989,WK6,2,0,
1,2990,WK4,28,0,
1,2990,WK9,7,0,
1,2990,WK10,3,0,
1,2991,WK4,28,0,
1,2992,WK4,67,0,
1,2992,WK8,0,123,
1,2992,WK9,9,0,
1,2992,WK10,2,0,
1,2994,WK4,28,0,
1,2994,WK6,4,0,
1,2994,WK7,5,0,
1,3017,WK4,34,0,
1,3017,WK6,3,0,
1,3053,WK4,23,0,
1,3053,WK8,9,0,
1,3056,WK4,60,0,
1,3057,WK4,34,0,
1,3060,WK4,31,0,
1,3075,WK4,24,0,
1,3078,WK4,31,0,
1,3078,WK5,1,0,
1,3078,WK6,3,0,
1,3078,WK7,2,0,
1,3081,WK4,41,0,
1,3081,WK5,5,0,
1,3081,WK6,6,0,
1,3087,WK4,29,0,
1,3088,WK4,28,0,
1,3088,WK9,8,0,
1,3088,WK10,3,0,
1,3093,WK4,55,0,
1,3102,WK4,45,0,
1,3102,WK9,3,0,
1,3102,WK10,1,124,
1,3119,WK4,53,0,
1,3137,WK4,28,0,
1,3137,WK6,2,0,
1,3137,WK7,1,0,
1,3137,WK8,7,0,
1,3150,WK4,30,0,
1,3150,WK6,4,0,
1,3150,WK7,5,0,
1,3163,WK4,27,0,
1,3169,WK4,33,0,
1,3177,WK4,39,0,
1,3177,WK9,13,0,
1,3182,WK4,40,0,
1,3182,WK6,2,0,
1,3191,WK4,26,0,
1,3191,WK6,3,0,
1,3197,WK4,29,0,
1,3200,WK4,19,0,
1,3200,WK7,2,0,
1,3200,WK8,1,0,
1,3200,WK9,6,0,
1,3201,WK4,34,0,
1,3205,WK4,34,0,
1,3206,WK4,24,0,
1,3206,WK7,11,0,
1,3206,WK8,2,0,
1,3207,WK4,57,0,
1,3208,WK4,60,117,
1,3209,WK4,46,0,
1,3209,WK9,21,0,
1,3209,WK10,8,0,
1,3210,WK4,24,0,
1,3210,WK9,14,0,
1,3210,WK10,4,0,
1,3212,WK4,21,0,
1,3212,WK5,1,0,
1,3212,WK6,3,0,
1,3212,WK7,3,0,
1,3214,WK4,17,0,
1,3214,WK6,5,0,
1,3215,WK4,17,0,
1,3215,WK6,3,0,
1,3216,WK4,38,0,
1,3216,WK6,6,0,
1,3216,WK7,8,0,
1,3217,WK4,25,0,
1,3217,WK8,9,0,
1,3218,WK4,40,0,
1,3218,WK8,17,0,
1,3219,WK4,25,0,
1,3219,WK6,3,0,
1,3221,WK4,34,0,
1,3221,WK8,0,124,
1,3221,WK9,3,0,
1,3221,WK10,7,0,
1,3222,WK4,38,0,
1,3222,WK6,3,0,
1,3222,WK8,1,0,
1,3223,WK4,30,0,
1,3223,WK6,2,0,
1,3223,WK8,1,0,
1,3223,WK9,8,0,
1,3224,WK4,20,0,
1,3225,WK4,26,0,
1,3226,WK4,7,0,
1,3230,WK4,33,0,
1,3232,WK4,23,0,
1,3233,WK4,43,0,
1,3233,WK9,21,0,
1,3233,WK10,8,0,
1,3234,WK4,36,0,
1,3234,WK6,4,0,
1,3234,WK7,2,0,
1,3236,WK4,33,0,
1,3236,WK5,1,0,
1,3236,WK6,3,0,
1,3236,WK7,2,0,
1,3237,WK4,36,0,
1,3237,WK9,8,0,
1,3237,WK10,4,0,
1,3239,WK4,30,0,
1,3239,WK5,0,110,
1,3239,WK6,4,0,
1,3241,WK4,61,117,
1,3241,WK6,3,0,
1,3243,WK4,16,0,
1,3243,WK6,3,0,
1,3245,WK4,40,0,
1,3245,WK9,2,0,
1,3245,WK10,2,124,
1,3247,WK4,14,0,
1,3247,WK9,6,0,
1,3247,WK10,3,0,
1,3251,WK4,18,0,
1,3251,WK6,2,0,
1,3251,WK7,9,0,
1,3253,WK4,46,0,
1,3253,WK6,3,0,
1,3253,WK8,2,0,
1,3253,WK9,12,0,
1,3254,WK4,50,0,
1,3254,WK5,1,103,
1,3254,WK6,10,0,
1,3258,WK4,61,0,
1,3258,WK5,13,103,
1,3258,WK6,26,0,
1,3258,WK12,0,115,
1,3258,WK15,0,124,
1,3258,WK21,0,113,
1,3259,WK4,82,0,
1,3259,WK9,0,123,
1,3259,WK12,0,115,
1,3259,WK16,0,142,
1,3259,WK18,0,115,
1,3259,WK21,0,121,
1,3260,WK4,31,0,
1,3260,WK7,2,0,
1,3260,WK8,18,0,
1,3261,WK4,95,0,
1,3261,WK7,14,0,
1,3261,WK8,1,0,
1,3261,WK9,0,123,
1,3261,WK12,0,115,
1,3261,WK15,0,141,
1,3261,WK22,0,103,
1,3262,WK4,28,0,
1,3262,WK7,22,0,
1,3262,WK8,6,0,
1,3265,WK4,34,0,
1,3265,WK5,2,0,
1,3265,WK6,3,0,
1,3265,WK7,4,0,
1,3266,WK4,32,0,
1,3266,WK5,1,0,
1,3266,WK6,4,0,
1,3266,WK7,2,0,
1,3266,WK8,2,0,
1,3267,WK4,31,0,
1,3267,WK6,4,0,
1,3267,WK7,5,0,
1,3269,WK4,23,0,
1,3269,WK7,2,0,
1,3269,WK8,1,0,
1,3269,WK9,6,0,
1,3270,WK4,19,0,
1,3270,WK6,4,0,
1,3271,WK4,42,0,
1,3271,WK5,2,0,
1,3274,WK4,37,0,
1,3274,WK5,4,0,
1,3274,WK6,5,0,
1,3277,WK4,38,0,
1,3277,WK5,4,0,
1,3277,WK6,4,0,
1,3278,WK4,29,0,
1,3278,WK6,4,0,
1,3278,WK7,5,0,
1,3281,WK4,53,0,
1,3281,WK8,0,124,
1,3281,WK9,3,0,
1,3282,WK4,29,0,
1,3282,WK7,17,0,
1,3282,WK8,3,0,
1,3283,WK4,21,0,
1,3283,WK6,3,0,
1,3286,WK4,47,0,
1,3286,WK5,8,0,
1,3286,WK6,9,0,
1,3288,WK4,29,0,
1,3289,WK4,58,0,
1,3289,WK5,0,102,
1,3289,WK7,18,0,
1,3289,WK8,2,0,
1,3289,WK11,0,114,
1,3289,WK15,0,124,
1,3289,WK20,0,113,
1,3291,WK4,14,0,
1,3291,WK7,3,0,
1,3291,WK8,6,0,
1,3292,WK4,17,0,
1,3292,WK7,3,0,
1,3292,WK8,6,0,
1,3293,WK4,51,0,
1,3293,WK8,3,0,
1,3293,WK9,17,0,
1,3294,WK4,18,0,
1,3294,WK6,4,0,
1,3294,WK7,5,0,
1,3298,WK4,67,0,
1,3305,WK4,19,0,
1,3305,WK6,3,0,
1,3307,WK4,48,0,
1,3308,WK4,49,0,
1,3310,WK4,55,0,
1,3319,WK4,22,0,
1,3322,WK4,19,0,
1,3322,WK9,7,0,
1,3322,WK10,3,0,
1,3324,WK4,20,0,
1,3324,WK9,7,0,
1,3324,WK10,3,0,
1,3328,WK4,17,0,
1,3328,WK10,11,0,
1,3328,WK11,3,0,
1,3329,WK4,64,0,
1,3329,WK8,0,123,
1,3329,WK9,16,0,
1,3329,WK10,7,0,
1,3329,WK16,0,114,
1,3332,WK4,16,0,
1,3332,WK7,2,0,
1,3332,WK8,2,0,
1,3332,WK9,5,0,
1,3334,WK4,68,0,
1,3334,WK8,0,123,
1,3334,WK9,9,0,
1,3334,WK10,2,0,
1,3336,WK4,22,0,
1,3336,WK10,7,0,
1,3336,WK11,4,0,
1,3337,WK4,66,0,
1,3337,WK6,4,123,
1,3337,WK8,9,0,
1,3339,WK4,35,0,
1,3339,WK5,1,0,
1,3339,WK6,4,0,
1,3339,WK7,2,0,
1,3339,WK8,2,0,
1,3342,WK4,18,0,
1,3342,WK6,4,0,
1,3342,WK7,5,0,
1,3344,WK4,28,0,
1,3344,WK5,0,109,
1,3344,WK8,8,0,
1,3347,WK4,24,0,
1,3349,WK4,27,0,
1,3351,WK4,65,0,
1,3352,WK4,15,0,
1,3352,WK5,3,0,
1,3352,WK6,3,0,
1,3360,WK4,50,0,
1,3362,WK4,21,0,
1,3362,WK6,3,0,
1,3363,WK4,26,0,
