Market Number,Store Number,Total Season Pallets Shipped ,Total Season Pallets Sold ,FY26 Projected Pallet Ships 
514,2403,33,29,32
514,2516,19,18,18
514,3525,35,32,34
514,3794,27,23,25
514,5041,34,23,24
514,5073,0,1,1
515,2487,7,8,8
515,2826,15,11,10
515,2998,12,10,10
515,3026,9,7,7
515,3131,8,7,9
515,3132,11,11,9
515,3133,13,13,10
515,4762,8,8,7
515,5600,10,8,9
515,5663,15,13,14
515,5689,15,16,15
515,5691,14,14,14
515,8958,8,8,8
516,377,16,15,15
516,2870,8,6,4
516,2887,8,5,3
516,3442,11,9,11
516,3638,11,10,10
516,5367,7,4,2
516,5383,17,16,17
516,5923,9,8,7
516,7098,14,10,8
516,7137,14,9,10
516,7162,11,9,9
516,7209,19,17,19
516,7218,13,12,8
516,7329,10,10,10
526,3661,40,38,41
526,4105,26,25,26
526,4366,24,22,23
526,4415,47,42,44
526,5108,19,20,20
526,5726,14,14,13
526,5782,15,13,14
526,5960,44,41,43
526,5962,19,19,18
526,6587,20,17,19
526,6813,27,24,24
526,7229,24,22,24
528,2835,6,4,4
528,3449,6,4,5
528,3450,4,4,6
528,4056,6,4,5
528,5224,6,5,5
528,5226,5,5,3
528,5290,5,5,5
528,5490,6,5,5
528,5715,12,9,11
528,6098,7,7,7
528,6159,11,11,12
528,6459,8,8,8
528,6786,10,9,7
528,6850,14,11,11
528,7220,6,5,5
528,7311,6,6,6
533,2393,10,7,8
533,2394,10,10,10
533,2875,10,10,11
533,2876,8,8,8
533,2877,11,9,10
533,2878,13,9,8
533,2984,14,12,14
533,3202,11,12,11
533,3275,11,8,8
533,3327,8,7,7
533,3615,9,8,9
533,3637,12,10,10
533,5286,9,8,8
533,5314,8,6,7
533,5323,10,8,8
533,5805,9,7,7
533,5863,9,8,8
533,7308,4,3,5
534,2686,13,8,8
534,2741,9,7,9
534,2742,6,5,5
534,3164,9,4,4
534,3479,6,4,4
534,3654,10,8,9
534,4375,6,5,5
534,4376,8,7,9
534,4686,7,7,9
534,5738,8,7,7
534,5837,9,9,10
534,6953,9,9,10
537,2744,8,7,8
537,2745,9,7,8
537,3168,11,9,9
537,3723,9,9,8
537,4128,12,11,11
537,4516,9,6,6
537,4579,11,10,11
537,5737,7,5,5
537,5789,11,9,10
537,5790,11,9,8
537,6960,9,8,8
537,7242,10,9,9
537,7317,19,17,19
538,2839,7,5,5
538,3062,10,9,9
538,3111,11,9,8
538,3238,11,12,11
538,4057,12,10,10
538,4470,10,9,9
538,4478,11,11,11
538,5692,10,8,8
538,5693,9,9,10
538,5791,9,9,9
538,6971,11,10,12
538,7072,13,12,13
538,7127,23,20,20
541,3727,11,10,11
541,3736,14,14,14
541,4048,10,8,9
541,4659,5,4,6
541,5125,8,8,8
541,5310,8,7,8
541,5327,9,7,7
541,5328,8,6,6
541,5773,6,5,6
541,7233,7,7,7
541,7241,10,9,8
541,7262,5,4,4
542,2919,6,5,4
542,2940,9,9,9
542,3743,11,9,10
542,3745,7,7,6
542,3746,8,7,8
542,3752,9,8,9
542,4114,7,7,7
542,4193,5,4,4
542,4367,8,9,8
542,4371,8,9,10
542,4373,8,8,7
542,4577,4,3,4
542,4605,10,8,8
542,4674,8,7,7
542,5204,8,8,8
542,5700,4,4,4
543,3042,15,14,14
543,3703,14,12,12
543,4586,14,13,12
543,5081,14,14,14
543,5102,8,6,7
543,5464,7,6,7
543,5722,10,10,9
543,5774,13,11,11
543,5776,12,13,13
543,5832,12,11,10
543,6165,9,8,8
543,6166,10,10,11
543,6323,28,21,20
543,6577,15,13,11
543,6588,13,11,10
543,6849,5,4,4
543,7099,10,10,9
544,3184,7,4,7
544,3424,9,9,8
544,3990,9,8,8
544,4189,7,7,8
544,4504,8,5,6
544,4580,8,6,7
544,4672,9,7,7
544,4673,7,5,5
544,4691,7,7,8
544,4756,8,7,8
544,5062,8,6,6
544,5100,7,5,5
544,5248,11,11,11
544,5256,10,9,9
544,5459,12,9,9
545,4210,8,6,6
545,4357,9,8,8
545,4582,5,6,7
545,4648,5,5,4
545,4657,7,5,5
545,5098,9,9,9
545,5623,6,6,7
545,5653,2,4,4
545,5740,7,7,7
545,5744,15,11,12
545,5769,14,13,13
545,5771,6,6,8
545,6531,10,10,11
545,8861,4,4,4
546,840,11,9,11
546,920,14,11,11
546,2773,15,11,10
546,2801,9,8,8
546,2858,15,16,16
546,4421,9,12,11
546,4426,17,16,15
546,4517,11,9,9
546,4527,13,12,13
546,5198,12,11,10
546,5903,17,15,15
546,5907,9,9,8
546,6732,13,12,12
548,2391,16,14,15
548,3013,13,11,10
548,3161,11,7,8
548,3414,10,8,9
548,4141,11,11,10
548,4434,18,17,17
548,4667,12,10,9
548,5221,10,10,9
548,5654,10,9,10
548,5670,11,10,9
548,5831,10,8,8
548,5876,11,11,11
548,6207,18,14,15
549,525,10,6,7
549,2944,12,11,9
549,3606,14,11,11
549,3629,13,11,10
549,3862,16,12,12
549,4561,10,5,4
549,5005,11,10,10
549,5816,11,8,9
549,5817,12,11,11
549,5818,9,8,8
549,5819,13,12,13
549,5820,13,9,8
549,6398,13,11,10
550,2590,7,6,7
550,3050,10,9,9
550,3098,11,8,8
550,3144,16,15,15
550,3145,8,6,6
550,3146,5,4,4
550,3178,13,11,10
550,4178,8,6,6
550,4757,16,13,14
550,5627,12,9,7
550,5678,12,10,10
550,5993,12,8,10
550,5994,7,6,6
551,3084,13,12,12
551,3099,11,7,6
551,3101,10,9,8
551,4134,8,8,8
551,4169,14,12,13
551,5008,12,11,10
551,5601,8,8,9
551,5603,8,7,6
551,5637,8,4,6
551,5640,8,6,5
551,5661,9,9,9
551,5684,23,21,20
552,2468,13,12,11
552,3022,12,8,9
552,3090,8,6,6
552,4127,5,4,4
552,4759,7,7,7
552,5007,12,8,8
552,5606,12,11,12
552,5608,15,12,14
552,5609,21,16,13
552,5683,11,11,11
552,5979,17,15,14
552,5981,9,8,8
552,5982,11,8,8
553,1511,53,31,31
553,1590,24,19,20
553,1996,62,53,52
553,3163,27,25,24
553,3235,38,35,36
553,3311,15,13,11
553,3397,39,38,37
553,4303,47,45,44
554,3070,7,7,6
554,3071,8,6,6
554,3072,8,7,7
554,3074,2,4,5
554,3619,14,6,6
554,3635,10,9,8
554,4528,15,16,15
554,4692,10,10,10
554,5143,8,8,8
554,5188,3,5,5
554,5267,6,6,6
554,5815,7,5,5
554,7601,8,5,5
557,3094,5,5,5
557,3988,10,9,9
557,4100,7,7,7
557,4180,7,8,9
557,4494,12,12,12
557,4700,8,8,8
557,4706,8,8,8
557,5109,9,7,7
557,5110,9,8,7
557,5205,9,9,9
557,5206,12,10,9
557,7043,8,8,7
557,7168,9,9,9
558,1807,14,12,13
558,2040,14,14,14
558,2841,0,1,1
558,2871,21,20,22
558,3422,12,10,10
558,4456,16,16,17
558,5944,17,14,14
559,3617,12,11,10
559,3817,9,8,7
559,4159,10,9,10
559,4565,16,16,17
559,5255,11,10,10
559,5265,15,14,16
559,5741,12,9,10
559,5760,11,7,7
559,5846,11,9,9
559,5875,17,9,8
559,5988,13,10,9
559,6149,25,17,15
559,6548,12,8,8
561,2397,4,4,6
561,2433,5,4,5
561,2975,10,10,11
561,2976,8,8,7
561,2977,7,7,7
561,3015,19,18,17
561,3204,8,8,8
561,3530,8,8,8
561,3870,8,8,8
561,4046,6,6,6
561,5021,7,7,8
561,5824,10,10,11
561,7224,9,8,9
561,7232,8,7,6
561,7240,8,7,9
562,3452,5,4,4
562,3509,8,8,6
562,3542,12,11,8
562,3579,8,7,7
562,4465,5,4,6
562,4466,13,10,6
562,4468,5,5,5
562,4618,7,5,8
562,5094,6,6,9
562,5353,9,7,6
562,6583,10,7,6
562,6590,11,11,12
562,7309,8,6,7
562,7357,8,6,7
562,7361,8,8,10
566,2488,11,8,9
566,4188,9,7,6
566,4469,8,8,8
566,4589,11,9,11
566,4591,7,5,5
566,5059,16,16,16
566,5107,8,7,7
566,5119,7,4,4
566,5148,7,8,8
566,5182,9,8,9
566,5716,9,8,9
566,5925,7,5,7
566,7342,9,8,7
569,413,11,10,11
569,456,74,68,74
569,595,49,46,51
569,1000,67,51,55
569,1041,35,32,33
569,1296,28,21,25
569,2763,36,31,31
569,2765,33,31,35
569,4112,47,45,50
569,5808,22,19,21
570,2451,15,13,12
570,3317,13,10,10
570,3385,16,15,17
570,3512,12,10,10
570,3517,16,15,15
570,4464,12,8,8
570,4676,21,16,16
570,5675,11,9,10
570,5702,4,5,5
570,7349,9,6,8
570,7362,10,8,10
577,3159,24,22,23
577,3520,132,124,141
577,3795,35,34,35
577,5752,36,32,31
580,492,27,26,25
580,566,22,22,21
580,870,20,20,20
580,1002,25,21,24
580,1026,24,23,23
580,1162,22,22,21
580,1371,23,21,22
580,1783,25,24,24
580,2563,13,9,11
580,4216,25,23,23
581,1645,31,25,25
581,1826,38,38,36
581,1882,23,20,20
581,2536,3,3,3
581,5215,23,21,20
581,5394,28,26,26
581,5859,14,14,13
581,5956,23,19,17
582,1572,50,46,49
582,1768,11,14,14
582,1827,9,9,9
582,2511,24,22,22
582,3208,21,18,19
582,4068,26,21,20
582,4438,24,21,25
582,4689,12,11,12
582,4696,15,14,13
582,5167,32,27,26
582,5270,17,15,15
583,259,26,24,26
583,789,26,27,28
583,1055,26,26,27
583,1800,21,20,22
583,3224,21,21,23
583,3225,20,21,20
583,5823,15,14,14
583,5987,24,24,26
583,8930,13,12,13
585,2223,26,22,23
585,2293,12,13,12
585,2752,19,15,14
585,3533,19,16,18
585,3824,30,24,20
585,4734,21,14,15
585,5957,17,15,14
801,1854,0,1,1
585,3533,19,18,16
585,3824,33,24,19
585,4734,23,16,13
585,5957,18,15,12
801,1854,-   ,0,0
