Market ID,Region,Store ID,First Assigned Carrier,Fulfillment Type, Status, Trend,Directional Focus,Max_WM_WK_ID,Weeks on DPI,OTD* %,OTP* %,Dwell Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
280,76,1674,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,7,86.70%,82.40%,10.4,82.70%,92.70%,87.70%,83.60%
280,76,2233,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202337,5,93.00%,93.80%,10.3,92.90%,89.70%,96.90%,100.00%
280,76,2357,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202337,13,89.40%,93.50%,14.8,92.00%,92.70%,87.70%,83.30%
280,76,4423,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,3,86.80%,84.90%,10.5,84.70%,92.20%,85.10%,84.60%
283,76,1985,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,11,78.00%,85.70%,16,72.30%,83.50%,71.40%,84.90%
283,76,5129,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,23,89.80%,98.30%,11.2,88.30%,88.10%,91.70%,91.30%
320,76,1544,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,3,75.80%,83.10%,12.1,69.00%,78.00%,83.00%,72.30%
320,76,2083,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202337,46,87.10%,83.80%,11.7,90.10%,83.40%,87.60%,86.80%
296,26,1287,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,8,84.00%,85.60%,16.4,84.10%,81.60%,83.60%,87.50%
296,26,5346,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202337,8,88.90%,90.40%,12.3,90.40%,90.20%,88.30%,86.60%
297,26,1614,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,6,86.60%,90.50%,16.5,88.00%,85.80%,84.00%,88.40%
297,26,2058,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,6,86.40%,87.90%,11.9,82.10%,85.70%,87.30%,89.80%
297,26,4250,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202337,4,84.10%,86.00%,14.7,94.50%,91.20%,89.90%,65.70%
297,26,5292,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,2,88.40%,94.30%,13.8,88.80%,89.70%,88.00%,86.80%
298,26,2704,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202337,44,89.40%,87.90%,11.6,95.40%,84.00%,88.70%,89.50%
298,26,3658,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202337,49,90.90%,97.20%,12.5,91.90%,93.50%,94.00%,83.00%
301,26,1197,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,4,81.80%,83.20%,15.4,86.90%,80.50%,73.00%,85.90%
301,26,1502,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,8,90.50%,92.50%,11.6,87.30%,91.90%,98.70%,84.70%
312,75,1292,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,5,84.50%,88.60%,14.5,85.50%,73.50%,88.00%,92.10%
312,75,1309,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,5,82.50%,87.20%,15.4,83.90%,89.80%,89.50%,66.60%
315,75,1344,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,49,87.10%,85.80%,11.9,88.50%,86.90%,92.40%,81.50%
315,75,1350,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,46,88.50%,92.70%,10.3,89.90%,80.20%,94.20%,90.20%
502,59,6936,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202337,5,81.20%,73.70%,12.3,90.80%,77.00%,89.70%,68.00%
502,59,7174,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,4,65.00%,64.60%,18.9,30.30%,48.90%,82.90%,85.90%
287,75,1523,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,12,84.50%,81.50%,10.6,81.10%,82.70%,88.10%,85.90%
287,75,7032,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,3,67.20%,91.30%,21.5,55.70%,52.90%,76.20%,79.20%
288,75,1631,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202337,4,90.70%,98.10%,14.6,90.60%,91.70%,92.40%,88.40%
288,75,1687,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,4,87.30%,94.80%,12.2,82.20%,86.00%,93.90%,87.10%
288,75,3265,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,6,87.30%,93.90%,17.8,86.20%,86.10%,84.60%,91.20%
289,75,2529,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202337,5,88.60%,87.80%,14,91.20%,91.70%,89.50%,82.10%
289,75,3216,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,11,90.50%,89.60%,11.4,89.40%,91.80%,91.80%,89.10%
290,75,1524,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,8,88.50%,97.50%,16,83.80%,89.50%,93.40%,87.20%
290,75,2821,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,7,87.30%,92.70%,10.9,77.70%,85.00%,91.90%,94.90%
291,75,4638,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,1,87.30%,90.80%,13.1,87.90%,84.00%,89.40%,88.10%
281,75,2577,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202337,5,86.80%,96.90%,11.2,91.50%,87.20%,83.70%,84.80%
282,75,1875,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,49,86.30%,88.20%,12.5,86.30%,83.00%,90.10%,87.40%
282,75,2279,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,46,78.60%,83.80%,19.8,74.70%,81.00%,91.00%,68.50%
282,75,2435,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,49,86.30%,93.50%,17.4,84.90%,84.70%,90.00%,85.70%
293,75,2412,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,49,86.90%,91.30%,13.8,89.90%,88.90%,88.10%,80.50%
293,75,2850,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,4,86.60%,90.50%,12.9,89.00%,91.90%,81.30%,84.10%
293,75,3720,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,3,74.70%,88.50%,20,68.20%,79.70%,72.00%,78.10%
293,75,3804,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,33,88.10%,95.40%,15.1,89.40%,89.90%,85.90%,87.00%
35,4,3192,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202337,8,92.00%,86.90%,10.6,95.60%,95.10%,92.90%,85.10%
41,4,881,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202337,32,87.00%,87.60%,12.8,93.60%,92.40%,84.20%,77.50%
41,4,1164,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202337,7,92.50%,96.20%,10.7,92.70%,93.00%,96.20%,88.00%
41,4,1183,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,49,56.80%,65.20%,29.6,87.20%,37.50%,60.20%,48.50%
41,4,1286,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,7,76.70%,72.40%,14.7,88.30%,61.50%,78.30%,80.20%
41,4,1339,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202337,49,92.00%,92.60%,11.6,95.00%,93.00%,93.70%,86.30%
41,4,2214,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,49,85.60%,87.00%,14.5,87.20%,89.00%,81.80%,83.80%
41,4,4506,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,33,82.40%,80.80%,14.1,80.70%,84.40%,83.90%,80.10%
41,4,4521,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,8,91.80%,92.60%,10.7,89.40%,90.30%,95.30%,92.10%
42,4,585,,Scheduled Delivery Standard,Active Monitoring,Degrading,Store Focus,202337,1,82.20%,96.70%,19.6,83.50%,85.10%,85.40%,74.30%
42,4,638,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202337,8,92.80%,98.80%,11.7,95.80%,88.20%,92.00%,95.40%
294,4,1242,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,8,72.30%,63.60%,12.9,65.30%,78.10%,77.00%,68.10%
294,4,1317,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,11,78.70%,84.00%,14.1,69.90%,74.60%,84.40%,85.70%
497,59,4443,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202337,3,85.80%,79.80%,11.8,92.40%,88.90%,87.40%,75.50%
29,4,1011,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,10,89.90%,94.00%,10.3,89.70%,90.30%,91.90%,87.80%
29,4,6395,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,14,89.40%,84.40%,10.9,87.20%,90.20%,94.90%,84.80%
36,4,632,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,49,85.00%,92.40%,15,85.60%,74.70%,91.50%,88.60%
36,4,1146,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202337,6,90.50%,97.30%,14.3,95.50%,93.80%,92.90%,80.60%
36,4,1748,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202337,49,74.10%,78.90%,23.1,92.40%,64.90%,60.30%,90.90%
36,4,2348,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,8,81.30%,93.40%,12.7,80.80%,73.30%,83.50%,87.80%
36,4,2928,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,49,84.40%,85.20%,16.2,83.90%,77.10%,86.00%,91.30%
36,4,4384,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202337,49,86.10%,83.70%,15.6,91.90%,86.00%,93.20%,73.20%
39,4,396,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,6,88.80%,80.10%,11.8,81.30%,94.10%,95.70%,86.30%
39,4,1270,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,6,85.90%,95.80%,14.2,88.40%,87.00%,88.80%,80.10%
496,59,5279,,Scheduled Delivery Standard,Active Monitoring,Recovering,Store Focus,202337,5,84.60%,90.80%,11.4,91.50%,93.50%,89.20%,64.70%
38,4,616,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,25,77.20%,79.30%,19.9,81.50%,77.00%,74.20%,76.70%
38,4,630,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202337,22,89.70%,91.50%,11.1,91.90%,89.70%,95.00%,83.00%
38,4,634,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,8,86.20%,89.70%,13.1,88.80%,75.70%,95.10%,85.50%
38,4,2703,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,8,82.00%,79.20%,13.6,89.80%,81.40%,90.40%,68.10%
300,4,1348,,Scheduled Delivery Standard,Executive Review,Degrading,Store Focus,202337,33,78.00%,78.10%,16.1,66.40%,80.20%,81.80%,84.30%
300,4,1392,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202337,49,91.20%,98.10%,10.8,93.70%,88.90%,93.70%,88.30%
300,4,4065,,Scheduled Delivery Standard,Executive Review,Recovering,Store Focus,202337,31,92.60%,95.70%,10.5,95.70%,92.20%,95.90%,87.50%
497,59,3724,,Scheduled Delivery Standard,At Risk,Degrading,Store Focus,202337,7,88.40%,93.90%,11.2,86.40%,91.30%,94.70%,82.60%
497,59,5383,,Scheduled Delivery Standard,At Risk,Recovering,Store Focus,202337,8,90.40%,89.20%,11,92.40%,86.00%,97.00%,87.40%
