Store #,City,Category,Declaration Category,Declared Items,UPC ,Cat,Sub-Cat,Action Needed,Reporting Category,Store-UPC
5962,EL PASO,Cheese,Cheese,GV Mozzarella -2 lb,7874211907,2,12,,Cheese,59627874211907
5962,EL PASO,Cheese,Cheese,GV Sharp Cheddar 1lb,7874243022,2,12,,Cheese,59627874243022
5962,EL PASO,Cheese,Cheese,GV Sharp Cheddar 2lb,7874214878,2,12,,Cheese,59627874214878
5962,EL PASO,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese,59624171623216
5962,EL PASO,Cheese,Cheese,GV XSharp Cheddar 1lb,7874206257,2,12,,Cheese,59627874206257
5962,EL PASO,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,7874235228,4,5,,Juice - Women,59627874235228
5962,EL PASO,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women,59627874212237
5962,EL PASO,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women,59627874237167
5962,EL PASO,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children,59627874208819
5962,EL PASO,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children,59627874206990
5962,EL PASO,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,7874222690,4,4,,Juice - Children,59627874222690
5962,EL PASO,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children,59627874222689
5962,EL PASO,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children,59627874229660
5962,EL PASO,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children,59627874201467
5962,EL PASO,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children,59627874206209
5962,EL PASO,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children,59627874206203
5962,EL PASO,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women,59621630022001
5962,EL PASO,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women,59621630022005
5962,EL PASO,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women,59621630022006
5962,EL PASO,Juice  ,Cranberry 64 oz,OS Cranberry 64 oz,3120003469,4,4,,Juice - Children,59623120003469
5962,EL PASO,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk,59627874235188
5962,EL PASO,Milk,Skim Milk Gallon,GV Skim Milk Gallon,7874235189,1,2,,Milk,59627874235189
5962,EL PASO,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk,59627874235202
5962,EL PASO,Milk,Skim Milk Half Gallon ,GV Skim Milk Half Gallon,7874235203,1,6,,Milk,59627874235203
5962,EL PASO,Milk,Whole Milk Quart,Sarah Farms Whole Quart,18041100037,50,1,,Milk,596218041100037
5962,EL PASO,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk,59627874235186
5962,EL PASO,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk,59627874235200
5962,EL PASO,Milk,1% Milk Quart,Sarah Farms 1% Quart,18041100039,52,1,,Milk,596218041100039
5962,EL PASO,Milk,Skim Milk Quart,Sarah Farms Skim Quart,18041100040,52,1,,Milk,596218041100040
5962,EL PASO,Milk,1% Buttermilk,DFA PRICES 1% BUTTERMILK HG-064OZ,7544000102,1,3,,Milk,59627544000102
5963,FLOWER MOUND,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread,59637294561103
5963,FLOWER MOUND,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese,59637874235327
5963,FLOWER MOUND,Cheese,Cheese,GV Colby 1lb,7874243020,2,12,,Cheese,59637874243020
5963,FLOWER MOUND,Cheese,Cheese,GV Colby Jack 1 lb,7874207964,2,12,,Cheese,59637874207964
5963,FLOWER MOUND,Cheese,Cheese,GV Med Cheddar 1lb,7874221730,2,12,,Cheese,59637874221730
5963,FLOWER MOUND,Cheese,Cheese,GV Mild Cheddar 1lb,7874237458,2,12,,Cheese,59637874237458
5963,FLOWER MOUND,Cheese,Cheese,GV Mild Cheddar 2lb,7874206773,2,12,,Cheese,59637874206773
5963,FLOWER MOUND,Cheese,Cheese,GV Mont Jack - 1 lb,7874243021,2,12,,Cheese,59637874243021
5963,FLOWER MOUND,Cheese,Cheese,GV Mont Jack - 2 lb,7874209747,2,12,,Cheese,59637874209747
5963,FLOWER MOUND,Cheese,Cheese,GV Mozzarella - 1 lb,7874243019,2,12,,Cheese,59637874243019
5963,FLOWER MOUND,Cheese,Cheese,GV Mozzarella -2 lb,7874211907,2,12,,Cheese,59637874211907
5963,FLOWER MOUND,Cheese,Cheese,GV Sharp Cheddar 1lb,7874243022,2,12,,Cheese,59637874243022
5963,FLOWER MOUND,Cheese,Cheese,GV XSharp Cheddar 1lb,7874206257,2,12,,Cheese,59637874206257
5963,FLOWER MOUND,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women,59637874212237
5963,FLOWER MOUND,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women,59637874237167
5963,FLOWER MOUND,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children,59637874208819
5963,FLOWER MOUND,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children,59637874206990
5963,FLOWER MOUND,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,7874222690,4,4,,Juice - Children,59637874222690
5963,FLOWER MOUND,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children,59637874222689
5963,FLOWER MOUND,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children,59637874229660
5963,FLOWER MOUND,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children,59637874201467
5963,FLOWER MOUND,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children,59637874206209
5963,FLOWER MOUND,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children,59637874206203
5963,FLOWER MOUND,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women,59631630022001
5963,FLOWER MOUND,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women,59631630022005
5963,FLOWER MOUND,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women,59631630022006
5963,FLOWER MOUND,Juice  ,Cranberry 64 oz,OS Cranberry 64 oz,3120003469,4,4,,Juice - Children,59633120003469
5963,FLOWER MOUND,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk,59637874235188
5963,FLOWER MOUND,Milk,Skim Milk Gallon,GV Skim Milk Gallon,7874235189,1,2,,Milk,59637874235189
5963,FLOWER MOUND,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk,59637874235202
5963,FLOWER MOUND,Milk,Skim Milk Half Gallon ,GV Skim Milk Half Gallon,7874235203,1,6,,Milk,59637874235203
5963,FLOWER MOUND,Milk,Whole Milk Quart,DFA OAK FARMS WHOLE QT-032OZ,4127100411,50,1,,Milk,59634127100411
5963,FLOWER MOUND,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk,59637874235186
5963,FLOWER MOUND,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk,59637874235200
5963,FLOWER MOUND,Milk,1% Milk Quart,DFA OAK FARMS 1% QT-032OZ,7002635126,52,1,,Milk,59637002635126
5963,FLOWER MOUND,MILK,1% Buttermilk,OAK FARMS BUTTERMILK 64OZ,4127100356,1,3,,Milk,59634127100356
5963,FLOWER MOUND,Milk,1% Buttermilk,OAK FARMS BUTTERMILK 64OZ,4127100356,1,3,,Milk,59634127100356
5987,ROYSE CITY,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread,59877294561103
5987,ROYSE CITY,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese,59877874235327
5987,ROYSE CITY,Cheese,Cheese,GV Colby 1lb,7874243020,2,12,,Cheese,59877874243020
5987,ROYSE CITY,Cheese,Cheese,GV Colby Jack 1 lb,7874207964,2,12,,Cheese,59877874207964
5987,ROYSE CITY,Cheese,Cheese,GV Med Cheddar 1lb,7874221730,2,12,,Cheese,59877874221730
5987,ROYSE CITY,Cheese,Cheese,GV Mild Cheddar 1lb,7874237458,2,12,,Cheese,59877874237458
5987,ROYSE CITY,Cheese,Cheese,GV Mild Cheddar 2lb,7874206773,2,12,,Cheese,59877874206773
5987,ROYSE CITY,Cheese,Cheese,GV Mont Jack - 1 lb,7874243021,2,12,,Cheese,59877874243021
5987,ROYSE CITY,Cheese,Cheese,GV Mont Jack - 2 lb,7874209747,2,12,,Cheese,59877874209747
5987,ROYSE CITY,Cheese,Cheese,GV Mozzarella - 1 lb,7874243019,2,12,,Cheese,59877874243019
5987,ROYSE CITY,Cheese,Cheese,GV Mozzarella -2 lb,7874211907,2,12,,Cheese,59877874211907
5987,ROYSE CITY,Cheese,Cheese,GV Sharp Cheddar 1lb,7874243022,2,12,,Cheese,59877874243022
5987,ROYSE CITY,Cheese,Cheese,GV Sharp Cheddar 2lb,7874214878,2,12,,Cheese,59877874214878
5987,ROYSE CITY,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese,59874171623216
5987,ROYSE CITY,Cheese,Cheese,GV XSharp Cheddar 1lb,7874206257,2,12,,Cheese,59877874206257
5987,ROYSE CITY,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women,59877874212237
5987,ROYSE CITY,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women,59877874237167
5987,ROYSE CITY,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children,59877874208819
5987,ROYSE CITY,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children,59877874206990
5987,ROYSE CITY,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,7874222690,4,4,,Juice - Children,59877874222690
5987,ROYSE CITY,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children,59877874222689
5987,ROYSE CITY,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children,59877874229660
5987,ROYSE CITY,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children,59877874201467
5987,ROYSE CITY,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children,59877874206209
5987,ROYSE CITY,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children,59877874206203
5987,ROYSE CITY,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women,59871630022001
5987,ROYSE CITY,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women,59871630022005
5987,ROYSE CITY,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women,59871630022006
5987,ROYSE CITY,Juice  ,Cranberry 64 oz,OS Cranberry 64 oz,3120003469,4,4,,Juice - Children,59873120003469
5987,ROYSE CITY,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk,59877874235188
5987,ROYSE CITY,Milk,Skim Milk Gallon,GV Skim Milk Gallon,7874235189,1,2,,Milk,59877874235189
5987,ROYSE CITY,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk,59877874235202
5987,ROYSE CITY,Milk,Skim Milk Half Gallon ,GV Skim Milk Half Gallon,7874235203,1,6,,Milk,59877874235203
5987,ROYSE CITY,Milk,Whole Milk Quart,PRAIRIE FARMS HILAND WHOLE QT-032OZ,7206000012,50,1,,Milk,59877206000012
5987,ROYSE CITY,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk,59877874235186
5987,ROYSE CITY,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk,59877874235200
5987,ROYSE CITY,Milk,1% Milk Quart,PRAIRIE FARMS HILAND 1% QT-032OZ,7206000055,52,1,,Milk,59877206000055
5987,ROYSE CITY,Milk,Skim Milk Quart,PRAIRIE FARMS HILAND SKIM QT-032OZ,7206000086,52,1,,Milk,59877206000086
6078,WYLIE,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread,60787294561103
6078,WYLIE,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese,60787874235327
6078,WYLIE,Cheese,Cheese,GV Colby 1lb,7874243020,2,12,,Cheese,60787874243020
6078,WYLIE,Cheese,Cheese,GV Colby Jack 1 lb,7874207964,2,12,,Cheese,60787874207964
6078,WYLIE,Cheese,Cheese,GV Med Cheddar 1lb,7874221730,2,12,,Cheese,60787874221730
6078,WYLIE,Cheese,Cheese,GV Mild Cheddar 1lb,7874237458,2,12,,Cheese,60787874237458
6078,WYLIE,Cheese,Cheese,GV Mild Cheddar 2lb,7874206773,2,12,,Cheese,60787874206773
6078,WYLIE,Cheese,Cheese,GV Mont Jack - 1 lb,7874243021,2,12,,Cheese,60787874243021
6078,WYLIE,Cheese,Cheese,GV Mont Jack - 2 lb,7874209747,2,12,,Cheese,60787874209747
6078,WYLIE,Cheese,Cheese,GV Mozzarella - 1 lb,7874243019,2,12,,Cheese,60787874243019
6078,WYLIE,Cheese,Cheese,GV Mozzarella -2 lb,7874211907,2,12,,Cheese,60787874211907
6078,WYLIE,Cheese,Cheese,GV Sharp Cheddar 1lb,7874243022,2,12,,Cheese,60787874243022
6078,WYLIE,Cheese,Cheese,GV Sharp Cheddar 2lb,7874214878,2,12,,Cheese,60787874214878
6078,WYLIE,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese,60784171623216
6078,WYLIE,Cheese,Cheese,GV XSharp Cheddar 1lb,7874206257,2,12,,Cheese,60787874206257
6078,WYLIE,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women,60787874212237
6078,WYLIE,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women,60787874237167
6078,WYLIE,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children,60787874208819
6078,WYLIE,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children,60787874206990
6078,WYLIE,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,7874222690,4,4,,Juice - Children,60787874222690
6078,WYLIE,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children,60787874222689
6078,WYLIE,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children,60787874229660
6078,WYLIE,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children,60787874201467
6078,WYLIE,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children,60787874206209
6078,WYLIE,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children,60787874206203
6078,WYLIE,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women,60781630022001
6078,WYLIE,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women,60781630022005
6078,WYLIE,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women,60781630022006
6078,WYLIE,Juice  ,Cranberry 64 oz,OS Cranberry 64 oz,3120003469,4,4,,Juice - Children,60783120003469
6078,WYLIE,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk,60787874235188
6078,WYLIE,Milk,Skim Milk Gallon,GV Skim Milk Gallon,7874235189,1,2,,Milk,60787874235189
6078,WYLIE,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk,60787874235202
6078,WYLIE,Milk,Skim Milk Half Gallon ,GV Skim Milk Half Gallon,7874235203,1,6,,Milk,60787874235203
6078,WYLIE,Milk,Whole Milk Quart,PRAIRIE FARMS HILAND WHOLE QT-032OZ,7206000012,50,1,,Milk,60787206000012
6078,WYLIE,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk,60787874235186
6078,WYLIE,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk,60787874235200
6078,WYLIE,Milk,1% Milk Quart,PRAIRIE FARMS HILAND 1% QT-032OZ,7206000055,52,1,,Milk,60787206000055
6078,WYLIE,Milk,Skim Milk Quart,PRAIRIE FARMS HILAND SKIM QT-032OZ,7206000086,52,1,,Milk,60787206000086
6098,MCALLEN,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread,60987294561103
6098,MCALLEN,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese,60987874235327
6098,MCALLEN,Cheese,Cheese,GV Colby 1lb,7874243020,2,12,,Cheese,60987874243020
6098,MCALLEN,Cheese,Cheese,GV Colby Jack 1 lb,7874207964,2,12,,Cheese,60987874207964
6098,MCALLEN,Cheese,Cheese,GV Med Cheddar 1lb,7874221730,2,12,,Cheese,60987874221730
6098,MCALLEN,Cheese,Cheese,GV Mild Cheddar 1lb,7874237458,2,12,,Cheese,60987874237458
6098,MCALLEN,Cheese,Cheese,GV Mild Cheddar 2lb,7874206773,2,12,,Cheese,60987874206773
6098,MCALLEN,Cheese,Cheese,GV Mont Jack - 1 lb,7874243021,2,12,,Cheese,60987874243021
6098,MCALLEN,Cheese,Cheese,GV Mont Jack - 2 lb,7874209747,2,12,,Cheese,60987874209747
6098,MCALLEN,Cheese,Cheese,GV Mozzarella - 1 lb,7874243019,2,12,,Cheese,60987874243019
6098,MCALLEN,Cheese,Cheese,GV Mozzarella -2 lb,7874211907,2,12,,Cheese,60987874211907
6098,MCALLEN,Cheese,Cheese,GV Sharp Cheddar 1lb,7874243022,2,12,,Cheese,60987874243022
6098,MCALLEN,Cheese,Cheese,GV Sharp Cheddar 2lb,7874214878,2,12,,Cheese,60987874214878
6098,MCALLEN,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese,60984171623216
6098,MCALLEN,Cheese,Cheese,GV XSharp Cheddar 1lb,7874206257,2,12,,Cheese,60987874206257
6098,MCALLEN,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,7874235228,4,5,,Juice - Women,60987874235228
6098,MCALLEN,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,7874222979,4,5,,Juice - Women,60987874222979
6098,MCALLEN,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women,60987874212237
6098,MCALLEN,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women,60987874237167
6098,MCALLEN,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children,60987874208819
6098,MCALLEN,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children,60987874206990
6098,MCALLEN,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,7874222690,4,4,,Juice - Children,60987874222690
6098,MCALLEN,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children,60987874222689
6098,MCALLEN,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children,60987874229660
6098,MCALLEN,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children,60987874201467
6098,MCALLEN,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children,60987874206209
6098,MCALLEN,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children,60987874206203
6098,MCALLEN,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women,60981630022001
6098,MCALLEN,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women,60981630022005
6098,MCALLEN,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women,60981630022006
6098,MCALLEN,Juice  ,Cranberry 64 oz,OS Cranberry 64 oz,3120003469,4,4,,Juice - Children,60983120003469
6098,MCALLEN,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk,60987874235188
6098,MCALLEN,Milk,Skim Milk Gallon,GV Skim Milk Gallon,7874235189,1,2,,Milk,60987874235189
6098,MCALLEN,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk,60987874235202
6098,MCALLEN,Milk,Skim Milk Half Gallon ,GV Skim Milk Half Gallon,7874235203,1,6,,Milk,60987874235203
6098,MCALLEN,Milk,Whole Milk Quart,DFA OAK FARMS WHOLE QT-032OZ,4127100411,50,1,,Milk,60984127100411
6098,MCALLEN,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk,60987874235186
6098,MCALLEN,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk,60987874235200
6098,MCALLEN,Milk,1% Milk Quart,DFA OAK FARMS 1% QT-032OZ,7002635126,52,1,,Milk,60987002635126
6098,MCALLEN,Milk,1% Buttermilk,OAK FARMS BUTTERMILK 64OZ,4127100356,1,3,,Milk,60984127100356
6098,MCALLEN,Milk,1% Buttermilk,OAK FARMS BUTTERMILK 64OZ,4127100356,1,3,,Milk,60984127100356
6159,WESLACO,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,7294561103,16,1,,Bread,61597294561103
6159,WESLACO,Cheese,Cheese,GV Deluxe Sliced American ,7874235327,2,12,,Cheese,61597874235327
6159,WESLACO,Cheese,Cheese,GV Colby 1lb,7874243020,2,12,,Cheese,61597874243020
6159,WESLACO,Cheese,Cheese,GV Colby Jack 1 lb,7874207964,2,12,,Cheese,61597874207964
6159,WESLACO,Cheese,Cheese,GV Med Cheddar 1lb,7874221730,2,12,,Cheese,61597874221730
6159,WESLACO,Cheese,Cheese,GV Mild Cheddar 1lb,7874237458,2,12,,Cheese,61597874237458
6159,WESLACO,Cheese,Cheese,GV Mild Cheddar 2lb,7874206773,2,12,,Cheese,61597874206773
6159,WESLACO,Cheese,Cheese,GV Mont Jack - 1 lb,7874243021,2,12,,Cheese,61597874243021
6159,WESLACO,Cheese,Cheese,GV Mont Jack - 2 lb,7874209747,2,12,,Cheese,61597874209747
6159,WESLACO,Cheese,Cheese,GV Mozzarella - 1 lb,7874243019,2,12,,Cheese,61597874243019
6159,WESLACO,Cheese,Cheese,GV Mozzarella -2 lb,7874211907,2,12,,Cheese,61597874211907
6159,WESLACO,Cheese,Cheese,GV Sharp Cheddar 1lb,7874243022,2,12,,Cheese,61597874243022
6159,WESLACO,Cheese,Cheese,GV Sharp Cheddar 2lb,7874214878,2,12,,Cheese,61597874214878
6159,WESLACO,Cheese,Cheese,Frigo String Cheese,4171623216,2,12,,Cheese,61594171623216
6159,WESLACO,Cheese,Cheese,GV XSharp Cheddar 1lb,7874206257,2,12,,Cheese,61597874206257
6159,WESLACO,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,7874235228,4,5,,Juice - Women,61597874235228
6159,WESLACO,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,7874222979,4,5,,Juice - Women,61597874222979
6159,WESLACO,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,7874212237,4,5,,Juice - Women,61597874212237
6159,WESLACO,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,7874237167,4,5,,Juice - Women,61597874237167
6159,WESLACO,Juice,Apple 64 oz.,GV Apple 64 oz,7874208819,4,4,,Juice - Children,61597874208819
6159,WESLACO,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,7874206990,4,4,,Juice - Children,61597874206990
6159,WESLACO,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,7874222690,4,4,,Juice - Children,61597874222690
6159,WESLACO,Juice,Grape White 64 oz.,GV Grape White 64 oz,7874222689,4,4,,Juice - Children,61597874222689
6159,WESLACO,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,7874229660,4,4,,Juice - Children,61597874229660
6159,WESLACO,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,7874201467,4,4,,Juice - Children,61597874201467
6159,WESLACO,Juice,Tomato 64 oz,GV Tomato 64 oz,7874206209,4,4,,Juice - Children,61597874206209
6159,WESLACO,Juice,Vegetable 64 oz,GV Vegetable 64 oz,7874206203,4,4,,Juice - Children,61597874206203
6159,WESLACO,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,1630022001,4,5,,Juice - Women,61591630022001
6159,WESLACO,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,1630022005,4,5,,Juice - Women,61591630022005
6159,WESLACO,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,1630022006,4,5,,Juice - Women,61591630022006
6159,WESLACO,Juice  ,Cranberry 64 oz,OS Cranberry 64 oz,3120003469,4,4,,Juice - Children,61593120003469
6159,WESLACO,Milk,1% Milk Gallon,GV 1% Milk Gallon,7874235188,1,2,,Milk,61597874235188
6159,WESLACO,Milk,Skim Milk Gallon,GV Skim Milk Gallon,7874235189,1,2,,Milk,61597874235189
6159,WESLACO,Milk,1% Milk Half Gallon ,GV 1% Milk Half Gallon,7874235202,1,6,,Milk,61597874235202
6159,WESLACO,Milk,Skim Milk Half Gallon ,GV Skim Milk Half Gallon,7874235203,1,6,,Milk,61597874235203
6159,WESLACO,Milk,Whole Milk Quart,DFA OAK FARMS WHOLE QT-032OZ,4127100411,50,1,,Milk,61594127100411
6159,WESLACO,Milk,Whole Milk Gallon,GV Whole Milk Gallon,7874235186,51,1,,Milk,61597874235186
6159,WESLACO,Milk,Whole Milk Half Gallon ,GV Whole Milk Half Gallon,7874235200,51,2,,Milk,61597874235200
6159,WESLACO,Milk,1% Milk Quart,DFA OAK FARMS 1% QT-032OZ,7002635126,52,1,,Milk,61597002635126
6159,WESLACO,Milk,1% Buttermilk,OAK FARMS BUTTERMILK 64OZ,4127100356,1,3,,Milk,61594127100356
