STORE_NBR,WeekNumber,ITEM1_DESC,ITEM_NBR,TY_Projection,LY_UNITS,LLY_UNITS
1348,40,12CT WHITE CUPCAKES,9804080,0,0,20
5054,40,24CT CPCK ASRT BCRM,9873326,0,0,6
876,40,6CT WHITE CUPCAKES,568472602,0,0,3
179,40,12CT WHITE CUPCAKES,9804080,0,0,11
5316,40,12CT WHITE CUPCAKES,9804080,0,0,31
4459,40,12CT CHOC CUPCAKES,9804094,0,0,2
2668,40,6CT ASRT CUPCAKES,568472664,0,0,87
5810,40,6CT ASRT CUPCAKES,568472664,0,0,9
2535,40,12CT WHITE CUPCAKES,9804080,0,0,6
623,40,6CT WHITE CUPCAKES,568472602,0,0,3
4525,40,12CT WHITE CUPCAKES,9804080,0,0,4
4564,40,6CT WHITE CUPCAKES,568472602,0,0,7
653,40,6CT ASRT CUPCAKES,568472664,0,0,0
26,40,24CT CPCK ASRT BCRM,9873326,0,0,2
125,40,6CT WHITE CUPCAKES,568472602,0,0,15
2417,40,6CT WHITE CUPCAKES,568472602,0,0,0
5766,40,6CT ASRT CUPCAKES,568472664,0,0,6
5467,40,6CT ASRT CUPCAKES,568472664,0,0,3
2628,40,6CT ASRT CUPCAKES,568472664,0,0,5
1224,40,24CT CPCK ASRT BCRM,9873326,0,0,1
2626,40,6CT WHITE CUPCAKES,568472602,0,0,4
2783,40,6CT WHITE CUPCAKES,568472602,0,0,2
2443,40,6CT WHITE CUPCAKES,568472602,0,0,6
889,40,12CT WHITE CUPCAKES,9804080,0,0,2
20,40,6CT ASRT CUPCAKES,568472664,0,0,7
6392,40,6CT ASRT CUPCAKES,568472664,0,0,24
5325,40,6CT WHITE CUPCAKES,568472602,0,0,7
4627,40,6CT WHITE CUPCAKES,568472602,0,0,3
4527,40,12CT WHITE CUPCAKES,9804080,0,0,6
2197,40,6CT WHITE CUPCAKES,568472602,0,0,7
1151,40,12CT WHITE CUPCAKES,9804080,0,0,48
599,40,6CT WHITE CUPCAKES,568472602,0,0,0
5022,40,12CT WHITE CUPCAKES,9804080,0,0,21
923,40,24CT CPCK ASRT BCRM,9873326,0,0,7
1620,40,12CT ASRT CUPCAKES,9809315,0,0,8
1853,40,6CT WHITE CUPCAKES,568472602,0,0,4
1968,40,12CT ASRT CUPCAKES,9809315,0,0,27
7326,40,12CT CHOC CUPCAKES,9804094,0,0,7
1171,40,24CT CPCK ASRT BCRM,9873326,0,0,1
590,40,24CT CPCK ASRT BCRM,9873326,0,0,18
1805,40,6CT ASRT CUPCAKES,568472664,0,0,0
3884,40,12CT CHOC CUPCAKES,9804094,0,0,10
2946,40,24CT CPCK ASRT BCRM,9873326,0,0,4
93,40,6CT WHITE CUPCAKES,568472602,0,0,8
745,40,24CT CPCK ASRT BCRM,9873326,0,0,5
4394,40,12CT CHOC CUPCAKES,9804094,0,0,0
2237,40,12CT CHOC CUPCAKES,9804094,0,0,25
5861,40,6CT WHITE CUPCAKES,568472602,0,0,1
1252,40,12CT ASRT CUPCAKES,9809315,0,0,6
5450,40,6CT WHITE CUPCAKES,568472602,0,0,10
5210,40,6CT ASRT CUPCAKES,568472664,0,0,4
5066,40,6CT ASRT CUPCAKES,568472664,0,0,1
2131,40,12CT CHOC CUPCAKES,9804094,0,0,6
7194,40,6CT ASRT CUPCAKES,568472664,0,0,8
2095,40,12CT ASRT CUPCAKES,9809315,0,0,28
842,40,12CT CHOC CUPCAKES,9804094,0,0,9
5241,40,12CT CHOC CUPCAKES,9804094,0,0,0
5418,40,12CT WHITE CUPCAKES,9804080,0,0,0
2706,40,6CT ASRT CUPCAKES,568472664,0,0,38
2111,40,12CT CHOC CUPCAKES,9804094,0,0,4
568,40,12CT CHOC CUPCAKES,9804094,0,0,4
1383,40,6CT ASRT CUPCAKES,568472664,0,0,29
1657,40,6CT ASRT CUPCAKES,568472664,0,0,5
1760,40,6CT ASRT CUPCAKES,568472664,0,0,25
494,40,6CT WHITE CUPCAKES,568472602,0,0,13.56
78,40,12CT WHITE CUPCAKES,9804080,0,0,6
3207,40,24CT CPCK ASRT BCRM,9873326,0,0,3
5210,40,12CT WHITE CUPCAKES,9804080,0,0,9
4206,40,6CT WHITE CUPCAKES,568472602,0,0,9
1772,40,6CT ASRT CUPCAKES,568472664,0,0,4
4392,40,12CT CHOC CUPCAKES,9804094,0,0,10
5864,40,6CT ASRT CUPCAKES,568472664,0,0,1
4529,40,24CT CPCK ASRT BCRM,9873326,0,0,8
285,40,12CT CHOC CUPCAKES,9804094,0,0,3
649,40,12CT WHITE CUPCAKES,9804080,0,0,3
1675,40,6CT WHITE CUPCAKES,568472602,0,0,35
769,40,12CT ASRT CUPCAKES,9809315,0,0,18
3462,40,12CT WHITE CUPCAKES,9804080,0,0,0
5429,40,12CT WHITE CUPCAKES,9804080,0,0,7
5632,40,24CT CPCK ASRT BCRM,9873326,0,0,1
207,40,24CT CPCK ASRT BCRM,9873326,0,0,3
2615,40,6CT ASRT CUPCAKES,568472664,0,0,10
1249,40,6CT ASRT CUPCAKES,568472664,0,0,1
1589,40,6CT ASRT CUPCAKES,568472664,0,0,13
3284,40,24CT CPCK ASRT BCRM,9873326,0,0,20
501,40,12CT ASRT CUPCAKES,9809315,0,0,-5
2855,40,24CT CPCK ASRT BCRM,9873326,0,0,9
1358,40,12CT CHOC CUPCAKES,9804094,0,0,1
3262,40,12CT CHOC CUPCAKES,9804094,0,0,4
5046,40,12CT ASRT CUPCAKES,9809315,0,0,83
1185,40,12CT CHOC CUPCAKES,9804094,0,0,15
1760,40,12CT WHITE CUPCAKES,9804080,0,0,0
2614,40,12CT ASRT CUPCAKES,9809315,0,0,24
2241,40,12CT CHOC CUPCAKES,9804094,0,0,28
677,40,12CT WHITE CUPCAKES,9804080,0,0,0
1379,40,24CT CPCK ASRT BCRM,9873326,0,0,15
2921,40,12CT WHITE CUPCAKES,9804080,0,0,11
1212,40,6CT ASRT CUPCAKES,568472664,0,0,31
562,40,6CT WHITE CUPCAKES,568472602,0,0,13
1961,40,6CT ASRT CUPCAKES,568472664,0,0,5
1252,40,24CT CPCK ASRT BCRM,9873326,0,0,22
2809,40,24CT CPCK ASRT BCRM,9873326,0,0,1
277,40,6CT WHITE CUPCAKES,568472602,0,0,7
2191,40,12CT CHOC CUPCAKES,9804094,0,0,1
3566,40,6CT WHITE CUPCAKES,568472602,0,0,1
697,40,12CT CHOC CUPCAKES,9804094,0,0,7
376,40,24CT CPCK ASRT BCRM,9873326,0,0,1
4697,40,24CT CPCK ASRT BCRM,9873326,0,0,6
2030,40,24CT CPCK ASRT BCRM,9873326,0,0,9
262,40,12CT WHITE CUPCAKES,9804080,0,0,13
1016,40,12CT ASRT CUPCAKES,9809315,0,0,7
5799,40,12CT WHITE CUPCAKES,9804080,0,0,6
1865,40,6CT ASRT CUPCAKES,568472664,0,0,9
5147,40,6CT ASRT CUPCAKES,568472664,0,0,104.04
1617,40,6CT ASRT CUPCAKES,568472664,0,0,59
5312,40,24CT CPCK ASRT BCRM,9873326,0,0,9
1826,40,6CT ASRT CUPCAKES,568472664,0,0,0
5808,40,6CT ASRT CUPCAKES,568472664,0,0,8
3483,40,12CT CHOC CUPCAKES,9804094,0,0,5
64,40,12CT WHITE CUPCAKES,9804080,0,0,15
3286,40,12CT CHOC CUPCAKES,9804094,0,0,6
2091,40,24CT CPCK ASRT BCRM,9873326,0,0,5
1569,40,6CT ASRT CUPCAKES,568472664,0,0,3
3610,40,12CT ASRT CUPCAKES,9809315,0,0,9
5644,40,12CT CHOC CUPCAKES,9804094,0,0,6
1603,40,12CT CHOC CUPCAKES,9804094,0,0,7
1892,40,12CT ASRT CUPCAKES,9809315,0,0,27
2151,40,24CT CPCK ASRT BCRM,9873326,0,0,3
5045,40,6CT ASRT CUPCAKES,568472664,0,0,3
767,40,6CT WHITE CUPCAKES,568472602,0,0,11
1840,40,12CT WHITE CUPCAKES,9804080,0,0,2
899,40,6CT WHITE CUPCAKES,568472602,0,0,15
4564,40,12CT WHITE CUPCAKES,9804080,0,0,13
2005,40,24CT CPCK ASRT BCRM,9873326,0,0,8
1428,40,12CT WHITE CUPCAKES,9804080,0,0,23
3489,40,6CT WHITE CUPCAKES,568472602,0,0,1
2552,40,6CT ASRT CUPCAKES,568472664,0,0,0
368,40,12CT CHOC CUPCAKES,9804094,0,0,0
3652,40,12CT ASRT CUPCAKES,9809315,0,0,21
1564,40,12CT WHITE CUPCAKES,9804080,0,0,1
2323,40,12CT WHITE CUPCAKES,9804080,0,0,2
2153,40,12CT ASRT CUPCAKES,9809315,0,0,2
1364,40,12CT CHOC CUPCAKES,9804094,0,0,0
1834,40,12CT WHITE CUPCAKES,9804080,0,0,19
181,40,24CT CPCK ASRT BCRM,9873326,0,0,11
3311,40,6CT ASRT CUPCAKES,568472664,0,0,4
1828,40,12CT CHOC CUPCAKES,9804094,0,0,3
1664,40,6CT ASRT CUPCAKES,568472664,0,0,9
5616,40,6CT WHITE CUPCAKES,568472602,0,0,4
221,40,24CT CPCK ASRT BCRM,9873326,0,0,3
5889,40,6CT ASRT CUPCAKES,568472664,0,0,30
899,40,12CT WHITE CUPCAKES,9804080,0,0,20
559,40,12CT WHITE CUPCAKES,9804080,0,0,4
5480,40,6CT WHITE CUPCAKES,568472602,0,0,2
1014,40,24CT CPCK ASRT BCRM,9873326,0,0,2
639,40,24CT CPCK ASRT BCRM,9873326,0,0,16
2338,40,12CT ASRT CUPCAKES,9809315,0,0,24
3381,40,12CT ASRT CUPCAKES,9809315,0,0,33
5409,40,24CT CPCK ASRT BCRM,9873326,0,0,5
875,40,6CT ASRT CUPCAKES,568472664,0,0,1
47,40,12CT WHITE CUPCAKES,9804080,0,0,0
1019,40,24CT CPCK ASRT BCRM,9873326,0,0,3
4333,40,12CT WHITE CUPCAKES,9804080,0,0,8
2931,40,6CT WHITE CUPCAKES,568472602,0,0,1
2158,40,12CT CHOC CUPCAKES,9804094,0,0,3
3514,40,12CT WHITE CUPCAKES,9804080,0,0,8
3408,40,6CT ASRT CUPCAKES,568472664,0,0,4
1772,40,6CT WHITE CUPCAKES,568472602,0,0,2
631,40,12CT WHITE CUPCAKES,9804080,0,0,5
1736,40,6CT WHITE CUPCAKES,568472602,0,0,1
5987,40,12CT CHOC CUPCAKES,9804094,0,0,7
61,40,6CT ASRT CUPCAKES,568472664,0,0,5
2574,40,24CT CPCK ASRT BCRM,9873326,0,0,5
335,40,24CT CPCK ASRT BCRM,9873326,0,0,4
1153,40,12CT CHOC CUPCAKES,9804094,0,0,0
1009,40,6CT WHITE CUPCAKES,568472602,0,0,4
6286,40,12CT ASRT CUPCAKES,9809315,0,0,108
1956,40,12CT WHITE CUPCAKES,9804080,0,0,48
1558,40,12CT WHITE CUPCAKES,9804080,0,0,1
2106,40,6CT ASRT CUPCAKES,568472664,0,0,6
1486,40,6CT ASRT CUPCAKES,568472664,0,0,4
3277,40,12CT WHITE CUPCAKES,9804080,0,0,7
1379,40,12CT ASRT CUPCAKES,9809315,0,0,25
5884,40,6CT ASRT CUPCAKES,568472664,0,0,1
2282,40,6CT WHITE CUPCAKES,568472602,0,0,3
148,40,6CT WHITE CUPCAKES,568472602,0,0,5
2649,40,24CT CPCK ASRT BCRM,9873326,0,0,9
560,40,6CT WHITE CUPCAKES,568472602,0,0,3
899,40,6CT ASRT CUPCAKES,568472664,0,0,4
947,40,24CT CPCK ASRT BCRM,9873326,0,0,14
2844,40,6CT ASRT CUPCAKES,568472664,0,0,56
1011,40,6CT ASRT CUPCAKES,568472664,0,0,19
903,40,6CT ASRT CUPCAKES,568472664,0,0,38
2069,40,24CT CPCK ASRT BCRM,9873326,0,0,5
5160,40,12CT CHOC CUPCAKES,9804094,0,0,0
5489,40,12CT ASRT CUPCAKES,9809315,0,0,4
2978,40,24CT CPCK ASRT BCRM,9873326,0,0,22
4200,40,6CT ASRT CUPCAKES,568472664,0,0,3
2821,40,12CT CHOC CUPCAKES,9804094,0,0,4
5799,40,6CT WHITE CUPCAKES,568472602,0,0,5
5957,40,24CT CPCK ASRT BCRM,9873326,0,0,2
3284,40,6CT ASRT CUPCAKES,568472664,0,0,16
3372,40,6CT ASRT CUPCAKES,568472664,0,0,20
3804,40,6CT WHITE CUPCAKES,568472602,0,0,6
960,40,6CT WHITE CUPCAKES,568472602,0,0,6
1116,40,12CT WHITE CUPCAKES,9804080,0,0,13
3447,40,12CT WHITE CUPCAKES,9804080,0,0,8
1705,40,12CT CHOC CUPCAKES,9804094,0,0,1
5417,40,6CT WHITE CUPCAKES,568472602,0,0,0
2428,40,6CT ASRT CUPCAKES,568472664,0,0,9
3887,40,6CT ASRT CUPCAKES,568472664,0,0,7
395,40,12CT WHITE CUPCAKES,9804080,0,0,1
4426,40,12CT WHITE CUPCAKES,9804080,0,0,5
2002,40,24CT CPCK ASRT BCRM,9873326,0,0,3
855,40,6CT WHITE CUPCAKES,568472602,0,0,6
3777,40,12CT ASRT CUPCAKES,9809315,0,0,114
2755,40,6CT WHITE CUPCAKES,568472602,0,0,5
3286,40,24CT CPCK ASRT BCRM,9873326,0,0,12
5337,40,12CT WHITE CUPCAKES,9804080,0,0,1
220,40,6CT WHITE CUPCAKES,568472602,0,0,2
125,40,6CT ASRT CUPCAKES,568472664,0,0,34
1231,40,12CT WHITE CUPCAKES,9804080,0,0,4
2214,40,12CT ASRT CUPCAKES,9809315,0,0,6
2038,40,24CT CPCK ASRT BCRM,9873326,0,0,3
5490,40,12CT ASRT CUPCAKES,9809315,0,0,6
1178,40,12CT WHITE CUPCAKES,9804080,0,0,9
1022,40,12CT WHITE CUPCAKES,9804080,0,0,8
413,40,12CT CHOC CUPCAKES,9804094,0,0,15
1624,40,24CT CPCK ASRT BCRM,9873326,0,0,0
3474,40,6CT WHITE CUPCAKES,568472602,0,0,3
2282,40,6CT ASRT CUPCAKES,568472664,0,0,20
1566,40,12CT WHITE CUPCAKES,9804080,0,0,1
5204,40,12CT WHITE CUPCAKES,9804080,0,0,7
5808,40,12CT ASRT CUPCAKES,9809315,0,0,14
3722,40,12CT CHOC CUPCAKES,9804094,0,0,12
2812,40,6CT WHITE CUPCAKES,568472602,0,0,1
1511,40,24CT CPCK ASRT BCRM,9873326,0,0,6
345,40,6CT WHITE CUPCAKES,568472602,0,0,16
1100,40,6CT ASRT CUPCAKES,568472664,0,0,16
2015,40,6CT ASRT CUPCAKES,568472664,0,0,16
4482,40,12CT WHITE CUPCAKES,9804080,0,0,11
573,40,6CT WHITE CUPCAKES,568472602,0,0,0
196,40,12CT CHOC CUPCAKES,9804094,0,0,6
2609,40,12CT WHITE CUPCAKES,9804080,0,0,5
1726,40,6CT WHITE CUPCAKES,568472602,0,0,1
800,40,24CT CPCK ASRT BCRM,9873326,0,0,6
280,40,12CT ASRT CUPCAKES,9809315,0,0,18
5911,40,12CT WHITE CUPCAKES,9804080,0,0,1
3778,40,6CT WHITE CUPCAKES,568472602,0,0,3
1552,40,6CT ASRT CUPCAKES,568472664,0,0,1
115,40,24CT CPCK ASRT BCRM,9873326,0,0,4
3770,40,12CT CHOC CUPCAKES,9804094,0,0,3
221,40,6CT WHITE CUPCAKES,568472602,0,0,5
559,40,12CT CHOC CUPCAKES,9804094,0,0,9
635,40,12CT WHITE CUPCAKES,9804080,0,0,14
2860,40,6CT WHITE CUPCAKES,568472602,0,0,3
119,40,12CT CHOC CUPCAKES,9804094,0,0,5
4439,40,12CT WHITE CUPCAKES,9804080,0,0,5
5081,40,6CT WHITE CUPCAKES,568472602,0,0,8
5727,40,12CT ASRT CUPCAKES,9809315,0,0,47
4256,40,24CT CPCK ASRT BCRM,9873326,0,0,4
4690,40,12CT ASRT CUPCAKES,9809315,0,0,15
1359,40,12CT CHOC CUPCAKES,9804094,0,-1,11
3462,40,12CT CHOC CUPCAKES,9804094,0,0,2
3458,40,12CT ASRT CUPCAKES,9809315,0,0,0
5266,40,12CT CHOC CUPCAKES,9804094,0,0,1
1856,40,12CT CHOC CUPCAKES,9804094,0,0,5
2091,40,12CT WHITE CUPCAKES,9804080,0,0,5
3379,40,6CT ASRT CUPCAKES,568472664,0,0,5
846,40,6CT ASRT CUPCAKES,568472664,0,0,0
5486,40,6CT ASRT CUPCAKES,568472664,0,0,16
594,40,12CT CHOC CUPCAKES,9804094,0,0,2
3061,40,24CT CPCK ASRT BCRM,9873326,0,0,2
93,40,12CT ASRT CUPCAKES,9809315,0,0,21
1473,40,6CT WHITE CUPCAKES,568472602,0,0,5
678,40,12CT WHITE CUPCAKES,9804080,0,0,24
2615,40,6CT WHITE CUPCAKES,568472602,0,0,5
903,40,12CT WHITE CUPCAKES,9804080,0,0,32
1759,40,6CT WHITE CUPCAKES,568472602,0,0,0
1436,40,24CT CPCK ASRT BCRM,9873326,0,0,5
1273,40,24CT CPCK ASRT BCRM,9873326,0,0,18
2576,40,12CT CHOC CUPCAKES,9804094,0,0,28
1787,40,6CT ASRT CUPCAKES,568472664,0,0,3
5190,40,12CT CHOC CUPCAKES,9804094,0,0,2
64,40,6CT ASRT CUPCAKES,568472664,0,0,12
78,40,6CT ASRT CUPCAKES,568472664,0,0,6
266,40,24CT CPCK ASRT BCRM,9873326,0,0,3
3227,40,6CT ASRT CUPCAKES,568472664,0,0,3
199,40,6CT WHITE CUPCAKES,568472602,0,0,2
5359,40,12CT WHITE CUPCAKES,9804080,0,0,0
343,40,12CT ASRT CUPCAKES,9809315,0,0,12
4317,40,12CT ASRT CUPCAKES,9809315,0,0,24
1955,40,12CT WHITE CUPCAKES,9804080,0,0,5
4588,40,12CT ASRT CUPCAKES,9809315,0,0,16
811,40,6CT ASRT CUPCAKES,568472664,0,0,4
1579,40,12CT CHOC CUPCAKES,9804094,0,0,7
1847,40,12CT ASRT CUPCAKES,9809315,0,0,70
2079,40,6CT ASRT CUPCAKES,568472664,0,0,0
974,40,12CT CHOC CUPCAKES,9804094,0,0,9
1617,40,12CT CHOC CUPCAKES,9804094,0,0,8
1401,40,6CT WHITE CUPCAKES,568472602,0,0,7
5466,40,12CT WHITE CUPCAKES,9804080,0,0,1
2050,40,6CT ASRT CUPCAKES,568472664,0,0,97
2665,40,6CT WHITE CUPCAKES,568472602,0,0,1
96,40,12CT WHITE CUPCAKES,9804080,0,0,9
639,40,6CT ASRT CUPCAKES,568472664,0,0,9
3342,40,6CT WHITE CUPCAKES,568472602,0,0,4
3220,40,12CT CHOC CUPCAKES,9804094,0,0,0
5045,40,24CT CPCK ASRT BCRM,9873326,0,0,4
5450,40,12CT CHOC CUPCAKES,9804094,0,0,3
726,40,6CT ASRT CUPCAKES,568472664,0,0,10
119,40,6CT WHITE CUPCAKES,568472602,0,0,4
1950,40,12CT WHITE CUPCAKES,9804080,0,0,15
1836,40,12CT WHITE CUPCAKES,9804080,0,0,12
134,40,12CT ASRT CUPCAKES,9809315,0,0,16
5443,40,24CT CPCK ASRT BCRM,9873326,0,0,8
2238,40,12CT WHITE CUPCAKES,9804080,0,0,26
1600,40,6CT WHITE CUPCAKES,568472602,0,0,14
5929,40,6CT ASRT CUPCAKES,568472664,0,0,23
2155,40,6CT ASRT CUPCAKES,568472664,0,0,5
4374,40,12CT CHOC CUPCAKES,9804094,0,0,3
5186,40,24CT CPCK ASRT BCRM,9873326,0,0,6
3436,40,6CT WHITE CUPCAKES,568472602,0,0,2
735,40,6CT ASRT CUPCAKES,568472664,0,0,10
3503,40,12CT WHITE CUPCAKES,9804080,0,0,4
768,40,12CT CHOC CUPCAKES,9804094,0,0,14
1561,40,6CT WHITE CUPCAKES,568472602,0,0,0
463,40,12CT WHITE CUPCAKES,9804080,0,0,23
3234,40,12CT CHOC CUPCAKES,9804094,0,0,19
4605,40,6CT WHITE CUPCAKES,568472602,0,0,30.44
5029,40,6CT ASRT CUPCAKES,568472664,0,0,3
1923,40,12CT WHITE CUPCAKES,9804080,0,0,9
544,40,12CT ASRT CUPCAKES,9809315,0,0,17
2614,40,24CT CPCK ASRT BCRM,9873326,0,0,7
1120,40,12CT WHITE CUPCAKES,9804080,0,0,6
2024,40,12CT CHOC CUPCAKES,9804094,0,0,0
6392,40,12CT WHITE CUPCAKES,9804080,0,0,6
304,40,12CT CHOC CUPCAKES,9804094,0,0,2
5087,40,6CT WHITE CUPCAKES,568472602,0,0,0
1412,40,24CT CPCK ASRT BCRM,9873326,0,0,6
1386,40,6CT WHITE CUPCAKES,568472602,0,0,3
4427,40,12CT WHITE CUPCAKES,9804080,0,0,0
1118,40,12CT ASRT CUPCAKES,9809315,0,0,36
5145,40,12CT ASRT CUPCAKES,9809315,0,0,7
91,40,12CT WHITE CUPCAKES,9804080,0,0,0
5410,40,12CT WHITE CUPCAKES,9804080,0,0,13
635,40,6CT ASRT CUPCAKES,568472664,0,0,15
1324,40,12CT CHOC CUPCAKES,9804094,0,0,17
2002,40,6CT ASRT CUPCAKES,568472664,0,0,6
4699,40,6CT WHITE CUPCAKES,568472602,0,0,1
3731,40,6CT WHITE CUPCAKES,568472602,0,0,9
7009,40,12CT CHOC CUPCAKES,9804094,0,0,3
671,40,12CT ASRT CUPCAKES,9809315,0,0,41
1083,40,6CT WHITE CUPCAKES,568472602,0,0,3
5467,40,12CT ASRT CUPCAKES,9809315,0,0,9
2237,40,12CT ASRT CUPCAKES,9809315,0,0,10
5250,40,6CT ASRT CUPCAKES,568472664,0,0,3
5150,40,12CT ASRT CUPCAKES,9809315,0,0,55
2048,40,24CT CPCK ASRT BCRM,9873326,0,0,2
304,40,6CT ASRT CUPCAKES,568472664,0,0,28
6190,40,24CT CPCK ASRT BCRM,9873326,0,0,4
1811,40,6CT WHITE CUPCAKES,568472602,0,0,7
549,40,12CT WHITE CUPCAKES,9804080,0,0,26
1737,40,24CT CPCK ASRT BCRM,9873326,0,0,8
2929,40,6CT ASRT CUPCAKES,568472664,0,0,29.02
5866,40,24CT CPCK ASRT BCRM,9873326,0,0,3
2309,40,12CT CHOC CUPCAKES,9804094,0,0,2
2811,40,12CT CHOC CUPCAKES,9804094,0,0,7
254,40,6CT ASRT CUPCAKES,568472664,0,0,1
568,40,12CT WHITE CUPCAKES,9804080,0,0,6
417,40,24CT CPCK ASRT BCRM,9873326,0,0,14
1767,40,6CT ASRT CUPCAKES,568472664,0,0,4
2323,40,6CT WHITE CUPCAKES,568472602,0,0,5
1948,40,6CT ASRT CUPCAKES,568472664,0,0,6
1956,40,24CT CPCK ASRT BCRM,9873326,0,0,6
1090,40,12CT CHOC CUPCAKES,9804094,0,0,0
112,40,12CT ASRT CUPCAKES,9809315,0,0,12
3236,40,6CT ASRT CUPCAKES,568472664,0,0,9
450,40,6CT ASRT CUPCAKES,568472664,0,0,2
7206,40,12CT CHOC CUPCAKES,9804094,0,0,3
2714,40,12CT CHOC CUPCAKES,9804094,0,0,5
3364,40,6CT WHITE CUPCAKES,568472602,0,0,0
577,40,6CT ASRT CUPCAKES,568472664,0,0,4
2834,40,12CT WHITE CUPCAKES,9804080,0,0,14
4215,40,24CT CPCK ASRT BCRM,9873326,0,0,4
262,40,24CT CPCK ASRT BCRM,9873326,0,0,7
2201,40,6CT ASRT CUPCAKES,568472664,0,0,0
4421,40,6CT WHITE CUPCAKES,568472602,0,0,10
5055,40,12CT WHITE CUPCAKES,9804080,0,0,2
2358,40,6CT WHITE CUPCAKES,568472602,0,0,2
1379,40,6CT ASRT CUPCAKES,568472664,0,0,7
1183,40,12CT ASRT CUPCAKES,9809315,0,0,9
891,40,6CT WHITE CUPCAKES,568472602,0,0,0
221,40,6CT ASRT CUPCAKES,568472664,0,0,8
1375,40,6CT ASRT CUPCAKES,568472664,0,0,17
444,40,24CT CPCK ASRT BCRM,9873326,0,0,10
304,40,6CT WHITE CUPCAKES,568472602,0,0,31
1008,40,12CT WHITE CUPCAKES,9804080,0,0,9
365,40,24CT CPCK ASRT BCRM,9873326,0,0,6
1875,40,6CT WHITE CUPCAKES,568472602,0,0,9
2106,40,6CT WHITE CUPCAKES,568472602,0,0,6
3337,40,6CT ASRT CUPCAKES,568472664,0,0,0
5743,40,12CT WHITE CUPCAKES,9804080,0,0,7
4334,40,12CT ASRT CUPCAKES,9809315,0,0,25
1052,40,6CT WHITE CUPCAKES,568472602,0,0,0
4244,40,12CT CHOC CUPCAKES,9804094,0,0,1
3180,40,12CT WHITE CUPCAKES,9804080,0,0,21
2005,40,12CT ASRT CUPCAKES,9809315,0,0,23
2857,40,24CT CPCK ASRT BCRM,9873326,0,0,2
3477,40,6CT WHITE CUPCAKES,568472602,0,0,0
3447,40,6CT ASRT CUPCAKES,568472664,0,0,15
2557,40,12CT WHITE CUPCAKES,9804080,0,0,5
806,40,12CT WHITE CUPCAKES,9804080,0,0,1
559,40,6CT WHITE CUPCAKES,568472602,0,0,5
3712,40,12CT ASRT CUPCAKES,9809315,0,0,0
639,40,12CT ASRT CUPCAKES,9809315,0,0,28
5731,40,6CT ASRT CUPCAKES,568472664,0,0,12
1817,40,24CT CPCK ASRT BCRM,9873326,0,0,1
1567,40,12CT ASRT CUPCAKES,9809315,0,0,2
2873,40,6CT WHITE CUPCAKES,568472602,0,0,4
4103,40,12CT WHITE CUPCAKES,9804080,0,0,16
5359,40,12CT ASRT CUPCAKES,9809315,0,0,83
533,40,12CT CHOC CUPCAKES,9804094,0,0,8
683,40,6CT ASRT CUPCAKES,568472664,0,0,29
3805,40,24CT CPCK ASRT BCRM,9873326,0,0,0
1641,40,6CT ASRT CUPCAKES,568472664,0,0,2
5342,40,6CT WHITE CUPCAKES,568472602,0,0,5
5080,40,6CT ASRT CUPCAKES,568472664,0,0,19
2437,40,6CT ASRT CUPCAKES,568472664,0,0,6
1022,40,24CT CPCK ASRT BCRM,9873326,0,0,8
4501,40,12CT CHOC CUPCAKES,9804094,0,0,0
1401,40,6CT ASRT CUPCAKES,568472664,0,0,14
1017,40,12CT CHOC CUPCAKES,9804094,0,0,9
1777,40,6CT ASRT CUPCAKES,568472664,0,0,2
197,40,12CT CHOC CUPCAKES,9804094,0,0,7
1004,40,24CT CPCK ASRT BCRM,9873326,0,0,7
577,40,12CT WHITE CUPCAKES,9804080,0,0,9
890,40,12CT ASRT CUPCAKES,9809315,0,0,8
393,40,6CT ASRT CUPCAKES,568472664,0,0,9
3802,40,6CT WHITE CUPCAKES,568472602,0,0,2
4673,40,12CT CHOC CUPCAKES,9804094,0,0,1
3773,40,24CT CPCK ASRT BCRM,9873326,0,0,8
2831,40,12CT CHOC CUPCAKES,9804094,0,0,0
444,40,12CT CHOC CUPCAKES,9804094,0,0,10
1847,40,6CT ASRT CUPCAKES,568472664,0,0,4
4221,40,24CT CPCK ASRT BCRM,9873326,0,0,10
2796,40,6CT ASRT CUPCAKES,568472664,0,0,1
3060,40,12CT ASRT CUPCAKES,9809315,0,0,4
426,40,12CT CHOC CUPCAKES,9804094,0,0,1
7181,40,12CT WHITE CUPCAKES,9804080,0,0,9
918,40,12CT WHITE CUPCAKES,9804080,0,0,15
1380,40,12CT WHITE CUPCAKES,9804080,0,0,8
1014,40,6CT ASRT CUPCAKES,568472664,0,0,20
2119,40,12CT WHITE CUPCAKES,9804080,0,0,9
5191,40,6CT ASRT CUPCAKES,568472664,0,0,12
4336,40,12CT WHITE CUPCAKES,9804080,0,0,14
1770,40,12CT CHOC CUPCAKES,9804094,0,0,2
794,40,6CT WHITE CUPCAKES,568472602,0,0,2
1544,40,12CT WHITE CUPCAKES,9804080,0,0,6
2580,40,6CT WHITE CUPCAKES,568472602,0,0,21
96,40,6CT ASRT CUPCAKES,568472664,0,0,12
2417,40,6CT ASRT CUPCAKES,568472664,0,0,3
3017,40,24CT CPCK ASRT BCRM,9873326,0,0,5
4111,40,12CT CHOC CUPCAKES,9804094,0,0,6
4430,40,12CT WHITE CUPCAKES,9804080,0,0,7
