Region,Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status,Status,Trend,Directional Focus ,Max_WM_WK_ID,OTD*,Avg. OTP*,Avg. Dwell_Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
75,4682,POINTPICKUP,Scheduled Express Delivery ,1,Active Monitoring,Degrading,Driver Supply Focus,202226,57.14%,93.33%,6,66.70%,0.00%,83.30%,25.00%
75,4697,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202226,89.87%,79.28%,13.1,93.50%,93.70%,93.40%,77.60%
75,1653,DOORDASH,Scheduled Standard Delivery,12,Executive Review,Degrading,Driver Supply Focus,202226,86.51%,92.28%,6.9,88.20%,87.10%,83.10%,89.90%
75,1714,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202226,82.16%,65.66%,23,79.80%,89.40%,88.10%,74.30%
75,2809,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202226,85.92%,84.72%,10.2,93.80%,98.60%,80.40%,36.40%
75,3215,POINTPICKUP,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202226,60.00%,36.67%,29.7,81.80%,80.00%,50.00%,16.70%
75,3215,SPARK,Scheduled Standard Delivery,37,Executive Review,Degrading,Store Focus,202226,81.61%,64.81%,14.9,89.80%,70.80%,70.20%,85.20%
59,3885,SPARK,Scheduled Standard Delivery,11,Executive Review,Recovering,Store Focus,202226,89.35%,90.38%,9.8,93.00%,89.20%,88.50%,87.90%
59,5754,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202226,82.00%,70.73%,16.5,92.80%,74.80%,72.50%,88.70%
59,6798,SPARK,Scheduled Standard Delivery,19,Executive Review,Recovering,Store Focus,202226,69.29%,66.24%,21.4,90.80%,64.50%,70.90%,52.00%
75,1985,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202226,41.40%,53.23%,38.9,20.00%,24.40%,30.80%,58.00%
52,1285,POINTPICKUP,Scheduled Express Delivery ,4,At Risk,Degrading,Driver Supply Focus,202226,41.67%,92.59%,6.6,33.30%,33.30%,50.00%,50.00%
52,1864,SPARK,Scheduled Standard Delivery,29,Executive Review,Degrading,Driver Supply Focus,202226,84.27%,89.39%,8.9,80.70%,81.10%,84.80%,89.20%
52,1952,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Driver Supply Focus,202226,86.84%,94.57%,7.4,91.00%,72.90%,87.70%,90.00%
52,2087,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202226,84.06%,90.14%,13.3,92.60%,100.00%,61.90%,91.70%
52,2087,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202226,90.40%,90.96%,10.5,89.90%,90.00%,87.90%,93.30%
52,3404,DOORDASH,Scheduled Standard Delivery,27,Executive Review,Degrading,Store Focus,202226,81.87%,72.11%,14,83.00%,84.60%,76.60%,84.80%
52,3404,SPARK,Scheduled Standard Delivery,18,Executive Review,Degrading,Store Focus,202226,64.71%,76.61%,13.1,66.20%,59.10%,60.80%,71.80%
52,3498,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Driver Supply Focus,202226,82.78%,96.92%,5.7,86.60%,79.40%,78.40%,86.30%
52,5625,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Driver Supply Focus,202226,78.81%,91.86%,7.7,80.20%,74.70%,73.50%,87.10%
52,1472,POINTPICKUP,Scheduled Standard Delivery,6,At Risk,Recovering,Driver Supply Focus,202226,87.11%,95.49%,7.2,92.80%,88.20%,91.70%,75.00%
52,2198,SPARK,Scheduled Standard Delivery,30,Executive Review,Recovering,Store Focus,202226,88.76%,87.39%,9.7,92.00%,88.90%,87.00%,87.20%
52,2642,DOORDASH,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202226,85.00%,81.18%,12.5,90.50%,93.30%,88.90%,64.70%
52,3364,SPARK,Scheduled Standard Delivery,33,Executive Review,Degrading,Store Focus,202226,71.35%,74.74%,12,70.20%,62.20%,75.40%,77.00%
52,5977,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202226,86.64%,90.83%,9.2,90.70%,78.20%,84.50%,93.60%
52,1633,POINTPICKUP,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202226,67.65%,86.11%,7.5,57.10%,85.70%,60.00%,70.00%
52,1999,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Driver Supply Focus,202226,90.85%,94.51%,7.2,89.80%,84.30%,91.60%,94.10%
52,3209,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Driver Supply Focus,202226,89.12%,93.40%,6.1,95.90%,79.10%,85.50%,95.00%
52,5976,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Driver Supply Focus,202226,85.75%,92.65%,7.1,87.10%,79.20%,86.60%,88.60%
4,635,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202226,69.35%,54.56%,18.7,66.80%,68.20%,64.10%,77.60%
4,728,DOORDASH,Scheduled Standard Delivery,26,Executive Review,Degrading,Store Focus,202226,63.54%,60.36%,29.3,68.20%,35.70%,70.00%,66.70%
4,728,SPARK,Scheduled Express Delivery ,2,Active Monitoring,Recovering,Store Focus,202226,96.67%,82.09%,15,100.00%,88.90%,100.00%,91.70%
4,728,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202226,80.67%,84.54%,10.4,83.10%,80.60%,80.50%,77.60%
4,2832,POINTPICKUP,Scheduled Standard Delivery,34,Executive Review,Degrading,Store Focus,202226,60.27%,52.44%,25.9,61.40%,66.70%,51.20%,63.20%
4,2832,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202226,71.26%,57.00%,18.3,75.60%,76.00%,62.90%,70.00%
4,2860,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202226,84.24%,82.59%,11.8,100.00%,85.40%,81.70%,85.20%
4,7181,POINTPICKUP,Scheduled Standard Delivery,27,Executive Review,Degrading,Store Focus,202226,71.77%,68.70%,17.3,68.20%,81.20%,70.90%,66.20%
4,7181,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202226,82.37%,77.46%,16.1,74.80%,89.80%,80.90%,84.30%
4,628,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202226,86.84%,84.54%,15,85.40%,84.10%,84.10%,94.90%
4,628,UBER,Scheduled Standard Delivery,41,Executive Review,Degrading,Store Focus,202226,84.31%,80.05%,17.1,75.00%,87.80%,80.00%,90.10%
4,632,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202226,49.24%,56.13%,18.8,27.80%,47.50%,41.90%,65.70%
4,632,UBER,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202226,46.35%,42.56%,31.4,40.60%,45.50%,51.40%,46.00%
4,1037,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202226,57.96%,52.11%,25.5,68.30%,37.10%,58.20%,65.10%
4,1037,UBER,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202226,53.94%,47.07%,37.2,81.00%,35.60%,49.60%,59.70%
4,1359,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202226,86.83%,84.49%,13.3,87.30%,83.70%,85.00%,93.20%
4,1359,UBER,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202226,87.97%,85.83%,15.4,89.50%,82.00%,87.40%,95.80%
4,1748,UBER,Scheduled Standard Delivery,41,Executive Review,Degrading,Store Focus,202226,56.05%,60.82%,29.3,43.20%,31.00%,56.60%,64.50%
4,2348,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202226,28.39%,45.79%,17.5,13.50%,22.80%,32.60%,50.00%
4,2348,UBER,Scheduled Express Delivery ,3,Active Monitoring,Recovering,Store Focus,202226,63.64%,36.36%,13.9,100.00%,55.60%,,
4,2348,UBER,Scheduled Standard Delivery,43,Executive Review,Degrading,Store Focus,202226,28.74%,38.40%,26.5,20.60%,34.80%,25.90%,30.00%
4,2928,SPARK,Scheduled Standard Delivery,5,At Risk,-,Store Focus,202226,57.36%,50.72%,26.1,,49.70%,38.40%,71.90%
4,2928,UBER,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202226,49.93%,46.56%,36.7,100.00%,40.20%,25.00%,70.80%
4,3367,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202226,87.80%,91.50%,12.1,83.80%,84.70%,88.50%,93.00%
4,3367,UBER,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202226,83.40%,93.05%,13.7,75.00%,77.60%,90.70%,82.20%
4,4384,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202226,79.02%,78.12%,10.8,62.30%,71.90%,83.80%,87.00%
4,4384,UBER,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202226,69.16%,68.79%,16.9,54.70%,59.30%,78.40%,75.30%
4,574,UBER,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202226,83.43%,78.85%,17.6,84.40%,91.60%,82.70%,78.30%
4,586,UBER,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202226,86.25%,93.67%,15,77.90%,88.10%,91.30%,87.90%
4,625,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202226,88.31%,85.35%,11.6,90.60%,93.90%,93.50%,76.70%
4,643,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202226,84.23%,87.49%,13.4,89.40%,78.30%,85.00%,82.50%
4,643,UBER,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202226,73.42%,80.65%,18.2,90.50%,80.90%,74.40%,64.30%
4,2712,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202226,84.70%,78.70%,17.2,86.90%,85.20%,93.50%,71.90%
4,2712,UBER,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202226,79.69%,73.33%,20.9,79.60%,91.30%,85.00%,67.70%
4,4664,UBER,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202226,86.62%,84.31%,13.5,88.60%,78.40%,92.20%,84.70%
4,5087,UBER,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,72.22%,76.85%,17.8,82.10%,60.40%,82.60%,66.10%
4,634,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202226,71.94%,78.47%,15.5,73.50%,79.70%,57.60%,73.80%
4,2703,SPARK,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202226,80.98%,70.56%,16.3,67.60%,93.80%,83.10%,82.10%
4,1164,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202226,86.09%,72.64%,15.1,89.90%,89.00%,91.80%,72.30%
4,1286,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202226,75.78%,69.37%,20.9,56.50%,68.40%,92.70%,90.00%
4,2214,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202226,84.17%,81.30%,16,86.70%,89.20%,79.80%,82.30%
4,4440,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,75.05%,53.73%,21.8,73.10%,76.00%,76.10%,74.90%
4,4506,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202226,77.01%,79.27%,19.8,86.40%,94.70%,66.20%,68.60%
4,4521,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202226,69.59%,62.15%,14.7,76.90%,75.20%,56.20%,68.60%
4,3733,UBER,Scheduled Standard Delivery,11,Executive Review,Recovering,Store Focus,202226,89.93%,83.01%,12.7,95.10%,70.60%,71.40%,93.80%
4,1080,UBER,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,76.79%,90.37%,12.8,84.60%,73.20%,71.40%,75.00%
4,2496,DOORDASH,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202226,88.89%,75.68%,8.6,89.80%,82.40%,95.30%,86.80%
4,948,UBER,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202226,78.20%,94.31%,11.1,77.50%,90.00%,72.70%,76.70%
4,1096,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Driver Supply Focus,202226,78.21%,92.50%,8.3,68.20%,81.30%,85.70%,78.90%
4,1131,POINTPICKUP,Scheduled Express Delivery ,20,Executive Review,Recovering,Store Focus,202226,80.95%,97.14%,16,100.00%,100.00%,85.70%,66.70%
4,1290,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202226,91.25%,91.36%,9,90.40%,85.40%,96.70%,94.60%
4,1662,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202226,86.84%,79.08%,14,91.60%,87.70%,81.90%,85.00%
4,4410,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202226,82.36%,76.98%,10.9,65.90%,94.40%,94.10%,88.80%
4,1385,UBER,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,80.90%,59.38%,23,68.10%,100.00%,88.20%,100.00%
4,1464,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202226,81.11%,72.63%,14,59.60%,87.70%,87.00%,90.80%
4,1464,UBER,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202226,83.64%,73.06%,15.3,74.90%,88.40%,80.80%,90.70%
4,5298,UBER,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202226,84.28%,66.67%,14.1,83.10%,92.90%,77.40%,85.70%
4,5481,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202226,84.06%,70.01%,14.2,74.30%,85.80%,83.80%,94.10%
4,5481,UBER,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202226,83.05%,69.61%,16.7,75.30%,82.50%,83.10%,92.60%
4,1027,POINTPICKUP,Scheduled Standard Delivery,6,At Risk,-,Store Focus,202226,25.00%,20.00%,48.3,,,,25.00%
4,1027,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202226,64.77%,59.26%,22.3,23.60%,61.80%,88.30%,71.10%
4,2134,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202226,84.92%,79.65%,14.1,72.10%,87.00%,92.00%,93.40%
4,2134,UBER,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202226,89.86%,77.68%,15.6,83.10%,92.90%,90.90%,92.30%
4,3371,SPARK,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202226,77.02%,76.02%,11.5,72.80%,77.50%,80.40%,77.40%
4,5879,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202226,80.19%,72.55%,13.7,72.50%,77.40%,89.70%,83.60%
4,5879,UBER,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202226,85.87%,71.77%,16.3,83.40%,86.30%,89.60%,84.40%
59,2870,POINTPICKUP,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,68.25%,74.16%,20.6,0.00%,0.00%,62.50%,82.50%
59,2887,UBER,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,75.38%,75.14%,21,69.50%,83.30%,78.00%,69.50%
59,3724,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202226,85.60%,79.10%,19.9,91.90%,78.90%,81.60%,89.30%
59,3724,UBER,Scheduled Express Delivery ,12,Executive Review,Degrading,Store Focus,202226,87.50%,87.50%,6.2,75.00%,,100.00%,100.00%
59,3724,UBER,Scheduled Standard Delivery,33,Executive Review,Degrading,Store Focus,202226,41.38%,64.52%,33.2,37.50%,42.90%,25.00%,66.70%
59,4145,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202226,71.56%,67.16%,18.1,87.00%,62.70%,63.50%,73.50%
59,5291,SPARK,Scheduled Standard Delivery,19,Executive Review,Recovering,Store Focus,202226,84.01%,63.85%,15.7,90.70%,73.80%,83.80%,88.40%
59,5378,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202226,88.67%,66.68%,12.9,85.80%,91.30%,85.20%,92.00%
59,3359,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202226,92.04%,86.75%,9.1,92.80%,98.70%,94.50%,81.00%
59,4848,UBER,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202226,94.12%,75.34%,11.1,94.40%,93.80%,85.70%,100.00%
59,6586,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202226,80.92%,62.80%,16.4,78.80%,74.00%,84.10%,86.80%
59,7180,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202226,87.09%,82.03%,11,90.60%,83.50%,86.40%,88.10%
72,4530,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202226,75.47%,67.76%,17.3,81.10%,74.40%,64.90%,81.80%
20,1707,DOORDASH,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202226,76.81%,76.17%,16,84.90%,88.70%,68.10%,70.00%
20,2211,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202226,84.49%,77.27%,15.4,83.70%,80.60%,89.60%,82.90%
20,2541,SPARK,Scheduled Standard Delivery,18,Executive Review,Recovering,Store Focus,202226,86.83%,62.26%,16.5,91.00%,78.60%,89.30%,86.40%
20,2910,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202226,85.47%,64.66%,13,93.50%,87.60%,86.40%,73.90%
20,1863,SPARK,Scheduled Standard Delivery,25,Executive Review,Recovering,Store Focus,202226,91.49%,92.00%,9.4,94.30%,88.50%,93.50%,86.10%
20,2313,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202226,83.40%,73.03%,17.2,90.60%,80.60%,80.80%,79.90%
20,2313,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202226,82.82%,75.13%,16.6,81.40%,74.10%,82.60%,87.70%
20,2359,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202226,76.26%,85.58%,18.2,66.70%,78.70%,81.80%,76.90%
20,2362,DOORDASH,Scheduled Standard Delivery,35,Executive Review,Degrading,Store Focus,202226,57.96%,65.03%,32.3,71.40%,75.00%,54.50%,57.10%
20,2362,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202226,69.21%,73.72%,18.5,83.80%,58.60%,84.30%,57.50%
20,3250,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202226,70.24%,67.08%,26.2,77.30%,78.60%,64.10%,62.70%
20,3250,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202226,64.94%,69.56%,21.3,55.40%,67.90%,63.60%,71.40%
20,5387,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202226,79.26%,94.12%,7.1,87.50%,75.70%,82.10%,70.40%
20,1839,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202226,76.72%,73.44%,20.1,67.10%,93.70%,83.30%,69.30%
20,1839,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202226,78.74%,78.31%,19.4,75.70%,79.30%,81.30%,79.40%
20,1894,DOORDASH,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202226,90.42%,76.13%,14.8,85.60%,96.20%,96.00%,87.30%
20,1927,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202226,82.22%,78.00%,15.8,77.40%,79.40%,84.60%,87.00%
20,1927,SPARK,Scheduled Standard Delivery,39,Executive Review,Degrading,Store Focus,202226,76.34%,82.07%,14.9,61.10%,69.90%,87.30%,91.60%
20,2073,DOORDASH,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202226,82.41%,85.71%,11.3,85.70%,87.00%,86.20%,71.70%
20,2073,SPARK,Scheduled Standard Delivery,39,Executive Review,Degrading,Store Focus,202226,81.55%,88.91%,10.4,89.10%,69.20%,87.10%,74.10%
20,2316,DOORDASH,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202226,89.20%,86.67%,9.7,94.90%,89.70%,91.90%,85.20%
20,4255,DOORDASH,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202226,90.45%,74.49%,19.4,96.00%,94.60%,85.10%,89.30%
20,4285,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202226,69.89%,68.35%,13.3,75.50%,55.30%,73.40%,73.60%
20,4285,UBER,Scheduled Standard Delivery,27,Executive Review,Degrading,Store Focus,202226,66.04%,56.14%,16.9,36.40%,75.00%,75.00%,71.40%
20,3722,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202226,85.50%,80.15%,11.3,81.40%,78.10%,95.50%,100.00%
20,3722,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202226,85.32%,82.82%,10.9,85.60%,72.90%,90.40%,92.80%
20,2115,DOORDASH,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202226,76.20%,56.34%,16.4,28.60%,60.70%,89.60%,77.70%
20,2149,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202226,66.46%,87.60%,11.3,90.30%,46.00%,65.50%,63.60%
20,2199,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202226,89.66%,82.51%,10.6,88.40%,93.80%,84.70%,90.50%
20,2852,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202226,92.00%,80.39%,11.5,82.60%,96.70%,94.70%,92.90%
20,3262,UBER,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202226,14.29%,84.62%,9.6,50.00%,0.00%,0.00%,0.00%
20,3581,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202226,87.05%,83.17%,15.5,86.00%,89.70%,95.20%,77.50%
20,1739,POINTPICKUP,Scheduled Standard Delivery,30,Executive Review,Degrading,Store Focus,202226,82.35%,62.71%,33.5,76.50%,84.60%,100.00%,62.50%
20,1739,SPARK,Scheduled Standard Delivery,23,Executive Review,Degrading,Store Focus,202226,81.59%,70.61%,17.6,65.00%,80.00%,94.70%,83.50%
20,2300,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202226,75.00%,66.14%,22.5,100.00%,70.00%,58.60%,77.50%
20,2300,SPARK,Scheduled Standard Delivery,31,Executive Review,Degrading,Store Focus,202226,71.28%,68.38%,21.7,88.80%,62.30%,74.50%,62.90%
20,3738,POINTPICKUP,Scheduled Standard Delivery,18,Executive Review,Recovering,Store Focus,202226,91.67%,75.00%,10.3,100.00%,50.00%,100.00%,100.00%
20,3838,POINTPICKUP,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202226,85.00%,87.03%,15.7,84.00%,100.00%,88.20%,79.50%
20,1770,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202226,86.66%,79.74%,14.9,80.50%,89.20%,96.30%,80.70%
20,1885,POINTPICKUP,Scheduled Standard Delivery,13,Executive Review,Recovering,Store Focus,202226,92.93%,68.47%,14.4,100.00%,100.00%,100.00%,85.70%
20,2281,DOORDASH,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202226,77.90%,68.21%,21.4,78.30%,77.40%,86.30%,66.70%
20,2281,SPARK,Scheduled Standard Delivery,41,Executive Review,Degrading,Store Focus,202226,76.74%,73.16%,15.5,71.20%,71.90%,84.60%,77.30%
20,2610,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202226,71.43%,76.52%,15.8,84.60%,85.70%,55.60%,58.10%
20,1360,SPARK,Scheduled Express Delivery ,1,Active Monitoring,Recovering,Store Focus,202226,86.67%,88.57%,11,100.00%,87.50%,89.50%,73.30%
20,4278,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202226,65.03%,83.33%,7.1,64.90%,82.50%,68.80%,42.10%
40,2175,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202226,88.89%,86.19%,9,93.20%,86.90%,90.20%,87.00%
40,4381,DOORDASH,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202226,63.41%,54.43%,21.2,59.10%,70.00%,79.10%,45.50%
40,4381,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202226,71.79%,54.97%,22.5,63.20%,78.50%,90.80%,53.40%
40,19,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202226,91.30%,88.80%,11.4,95.50%,88.70%,93.20%,87.90%
40,815,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,75.00%,72.00%,12.3,85.70%,40.00%,80.00%,85.70%
40,815,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Driver Supply Focus,202226,79.31%,88.37%,9,72.20%,69.20%,81.60%,88.20%
40,60,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202226,87.58%,73.20%,16.2,90.90%,77.90%,93.50%,90.20%
40,1188,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,86.63%,82.16%,20,68.30%,90.80%,89.80%,89.10%
40,1188,SPARK,Scheduled Standard Delivery,32,Executive Review,Degrading,Store Focus,202226,73.62%,79.23%,16.9,65.10%,69.70%,85.10%,76.00%
40,2600,DOORDASH,Scheduled Standard Delivery,9,Executive Review,Recovering,Store Focus,202226,83.02%,54.72%,22,100.00%,50.00%,86.40%,70.60%
40,2600,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202226,58.78%,54.67%,15.2,63.90%,75.00%,58.10%,46.30%
40,295,SPARK,Scheduled Standard Delivery,12,Executive Review,Recovering,Store Focus,202226,88.73%,90.59%,10,90.80%,84.20%,96.30%,83.10%
40,805,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,-,Store Focus,202226,100.00%,100.00%,14.1,,,,100.00%
40,805,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Store Focus,202226,88.35%,93.75%,10.8,90.40%,85.80%,89.70%,87.30%
40,1177,SPARK,Scheduled Standard Delivery,37,Executive Review,Degrading,Store Focus,202226,86.33%,92.34%,13,85.00%,82.60%,86.80%,95.30%
40,1265,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202226,82.54%,83.27%,19.1,89.00%,92.50%,87.00%,65.30%
40,1265,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202226,74.38%,86.01%,17.7,77.50%,70.70%,83.10%,65.50%
40,2213,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202226,77.97%,68.69%,14.2,82.00%,72.70%,81.10%,74.90%
40,2213,UBER,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202226,72.90%,73.91%,16.7,87.10%,65.20%,67.60%,68.40%
40,2694,SPARK,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202226,71.38%,75.38%,16.9,73.30%,73.50%,70.80%,67.70%
40,3061,DOORDASH,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202226,81.23%,72.05%,20.5,74.80%,86.10%,89.40%,77.00%
