Area,Last Published By,Last Published Date,Last Modified Date,Last Modified By,Published Status,Name,Parent Path,Page Link
Operations,a2corre,7/9/2019,7/9/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk-25/RB-Baterias.pdf"">Page Link</a>"
Operations,a2corre,7/9/2019,7/9/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk-25/China-Valencia,-Piña-Campo-Verde,-Fresas.pdf"">Page Link</a>"
Operations,a2corre,7/9/2019,7/9/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk-25/Cojines-Open-Call.pdf"">Page Link</a>"
Operations,a2corre,7/10/2019,7/10/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk-25/Emoji-Day-Hershey.pdf"">Page Link</a>"
Operations,a2corre,7/9/2019,7/9/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk-25/Listado-Hoja-Suelta-17-Julio-al-6-Agosto-2019.pdf"">Page Link</a>"
Operations,a2corre,7/9/2019,7/9/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk-25/Descontinuaciones-Palmolive-20oz.pdf"">Page Link</a>"
Operations,a2corre,7/9/2019,7/9/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk-25/Plantanutres-Pacheco.pdf"">Page Link</a>"
Operations,a2corre,9/17/2019,9/17/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk33/holidayfloorplan.PDF"">Page Link</a>"
Operations,a2corre,9/6/2019,9/6/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk33/flaminghot.pdf"">Page Link</a>"
Operations,a2corre,9/17/2019,9/17/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk33/holidaysign.pdf"">Page Link</a>"
Operations,a2corre,9/6/2019,9/6/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk33/pastasgreatvalue.pdf"">Page Link</a>"
Operations,a2corre,9/9/2019,9/9/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk33/holistado.pdf"">Page Link</a>"
Operations,a2corre,9/6/2019,9/6/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk33/presenciaplanesmedicos.pdf"">Page Link</a>"
Operations,a2corre,9/9/2019,9/9/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk33/notasdeprioridad.pdf"">Page Link</a>"
Operations,a2corre,9/13/2019,9/13/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk33/HORegion%2029%20Run%20Great%20Stores%20Business%20Plan%20FY20%20RevAug27.pdf"">Page Link</a>"
Operations,a2corre,9/13/2019,9/13/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk33/hoestacionamiento.pdf"">Page Link</a>"
Operations,a2corre,9/6/2019,9/6/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk33/facturasamigo.pdf"">Page Link</a>"
Operations,a2corre,9/19/2019,9/19/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk33/Star%20Wars%20Item%20List.pdf"">Page Link</a>"
Operations,a2corre,9/9/2019,9/9/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk33/ho5minutos.pdf"">Page Link</a>"
Operations,a2corre,9/6/2019,9/6/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk33/Region%2029%20Run%20Great%20Stores%20Business%20Plan%20.pdf"">Page Link</a>"
Operations,a2corre,9/6/2019,9/6/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk33/paletahalloweenwalmart.pdf"">Page Link</a>"
Operations,a2corre,9/13/2019,9/13/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk33/hofire.pdf"">Page Link</a>"
Operations,a2corre,9/16/2019,9/16/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk33/FIBA_3X3_2015.pdf"">Page Link</a>"
Operations,a2corre,9/19/2019,9/19/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk33/lolfrozen.pdf"">Page Link</a>"
Operations,a2corre,6/7/2019,6/7/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk20/BTS-Show-n-Tell-2019.pdf"">Page Link</a>"
Operations,a2corre,6/7/2019,6/7/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk20/donaciondesangre.pdf"">Page Link</a>"
Operations,a2corre,6/7/2019,6/7/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk20/hoconsejosdesalud.pdf"">Page Link</a>"
Operations,a2corre,6/7/2019,6/7/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk20/Fathers-Day-Checklist.pdf"">Page Link</a>"
Operations,a2corre,6/7/2019,6/7/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk20/distribuciondegirasoles.pdf"">Page Link</a>"
Operations,a2corre,6/7/2019,6/7/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk20/coldcereal.pdf"">Page Link</a>"
Operations,a2corre,6/7/2019,6/7/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk20/btsshowandtell.pdf"">Page Link</a>"
Operations,a2corre,6/7/2019,6/7/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk20/homerch.pdf"">Page Link</a>"
Operations,a2corre,6/7/2019,6/7/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk20/cartoprint.pdf"">Page Link</a>"
Operations,a2corre,6/14/2019,6/14/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk20/politicacancelacion.pdf"">Page Link</a>"
Operations,a2corre,6/7/2019,6/7/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk20/recetasdeli.pdf"">Page Link</a>"
Operations,a2corre,6/7/2019,6/7/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk20/hoestructura.pdf"">Page Link</a>"
Operations,a2corre,6/7/2019,6/7/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk20/equateprotectores.pdf"">Page Link</a>"
Operations,a2corre,6/7/2019,6/7/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk20/horealestate.pdf"">Page Link</a>"
Operations,a2corre,12/2/2019,12/2/2019,a2corre,Active,apparel.pdf,/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/apparel.pdf"">Page Link</a>"
Operations,a2corre,7/18/2019,7/18/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk-26/productosnuevos.pdf"">Page Link</a>"
Operations,a2corre,7/19/2019,7/19/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk-26/manifestacion.pdf"">Page Link</a>"
Operations,a2corre,7/18/2019,7/18/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk-26/medalla.pdf"">Page Link</a>"
Operations,a2corre,7/18/2019,7/12/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk-26/Precios-Reducidos-Baterias.pdf"">Page Link</a>"
Operations,a2corre,7/24/2019,7/24/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk-26/hr/Política-de-Madres-en-Periodo-de-Lactancia-Rev.-7.27.2019.pdf"">Page Link</a>"
Operations,a2corre,7/24/2019,7/24/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk-26/hr/Guía-Gerencial-de-Política-de-Certificados-de-Salud-Rev.-07.27.2019.pdf"">Page Link</a>"
Operations,a2corre,7/24/2019,7/24/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk-26/hr/Política-de-Certificados-de-Salud-Rev.-07.27.2019.pdf"">Page Link</a>"
Operations,a2corre,7/24/2019,7/24/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk-26/hr/Notificación---Cumplimiento-del-Certificado-de-Salud-Rev.-07.27.2019.pdf"">Page Link</a>"
Operations,a2corre,7/24/2019,7/24/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk-26/hr/Guía-Gerencial-Política-de-Madres-en-Periodo-de-Lactancia-Rev.-7.27.2019.pdf"">Page Link</a>"
Operations,a2corre,7/24/2019,7/24/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk-26/hr/Política-de-Tarjeta-de-Descuento-Rev.-07.27.2019.pdf"">Page Link</a>"
Operations,a2corre,7/24/2019,7/24/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk-26/hr/Acuse-de-Recibo---Política-de-Tarjeta-de-Descuento-Rev.-07.27.2019.pdf"">Page Link</a>"
Operations,a2corre,7/24/2019,7/24/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk-26/hr/Formulario-de-Madres-en-Periodo-de-Lactancia-Rev.-07.27.2019-Editable.pdf"">Page Link</a>"
Operations,a2corre,7/18/2019,7/18/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk-26/mdsimport16.pdf"">Page Link</a>"
Operations,a2corre,7/18/2019,7/18/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk-26/caribbeanproduce.pdf"">Page Link</a>"
Operations,a2corre,7/18/2019,7/18/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk-26/antunes.pdf"">Page Link</a>"
Operations,a2corre,7/18/2019,7/15/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk-26/Notas25y26.pdf"">Page Link</a>"
Operations,a2corre,7/18/2019,7/18/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk-26/molidadepr.pdf"">Page Link</a>"
Operations,a2corre,7/18/2019,7/18/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk-26/preciostemporerosfood.pdf"">Page Link</a>"
Operations,a2corre,8/12/2019,8/12/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk28/WMWeek-Calendar-2019.pdf"">Page Link</a>"
Operations,a2corre,8/5/2019,8/5/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk28/capriccio.pdf"">Page Link</a>"
Operations,a2corre,8/5/2019,8/5/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk28/layoutpanecillos.pdf"">Page Link</a>"
Operations,a2corre,8/9/2019,8/9/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk28/donatucambioexcel.pdf"">Page Link</a>"
Operations,a2corre,8/5/2019,8/5/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk28/NYBTS.pdf"">Page Link</a>"
Operations,a2corre,8/5/2019,8/5/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk28/panecillos.pdf"">Page Link</a>"
Operations,a2corre,8/5/2019,8/5/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk28/hojasuelta7agosto.pdf"">Page Link</a>"
Operations,a2corre,8/5/2019,8/5/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk28/floorpland34.pdf"">Page Link</a>"
Operations,a2corre,8/5/2019,8/5/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk28/privatebrandfinal.pdf"">Page Link</a>"
Operations,a2corre,8/5/2019,8/5/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk28/maretti.pdf"">Page Link</a>"
Operations,a2corre,8/5/2019,8/5/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk28/huracanpod.pdf"">Page Link</a>"
Operations,a2corre,8/9/2019,8/9/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk28/newsletterwmt.PDF"">Page Link</a>"
Operations,a2corre,8/5/2019,8/5/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk28/incrementarlaventa.pdf"">Page Link</a>"
Operations,a2corre,8/5/2019,8/5/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk28/donaglaseada.pdf"">Page Link</a>"
Operations,a2corre,8/5/2019,8/5/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk28/airwick.pdf"">Page Link</a>"
Operations,a2corre,8/5/2019,8/5/2019,a2corre,Active,Never Published,Never Published,"<a href=""https://one.walmart.com/content/dam/us-wire-wm1/documents/work/operations/total_store/puerto-rico/amp/wk28/floorplan10-11-12.pdf"">Page Link</a>"
