Market ID,Region,Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status,Status,Trend,Directional Focus ,Max_WM_WK_ID,OTD*,Avg. OTP*,Avg. Dwell_Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
137,12,662,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202219,86.90%,67.42%,11.6,83.30%,81.00%,93.80%,91.30%
137,12,766,POINTPICKUP,Scheduled Standard Delivery,17,Executive Review,Recovering,Store Focus,202219,90.10%,84.00%,7.5,90.70%,90.00%,93.20%,87.00%
137,12,1124,POINTPICKUP,Scheduled Standard Delivery,34,Executive Review,Degrading,Store Focus,202219,91.60%,81.30%,11.1,88.10%,92.60%,94.70%,93.50%
137,12,5703,POINTPICKUP,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202219,84.72%,67.90%,11.7,82.40%,88.90%,100.00%,84.00%
144,12,175,POINTPICKUP,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202219,74.19%,84.85%,13.5,80.00%,80.00%,66.70%,70.00%
144,12,2846,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202219,82.80%,70.04%,8.8,83.30%,86.40%,82.60%,80.10%
145,12,94,SPARK,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202219,85.91%,77.50%,8.8,88.10%,87.50%,79.80%,87.70%
145,12,950,SPARK,Scheduled Standard Delivery,44,Executive Review,Degrading,Store Focus,202219,82.62%,60.10%,13.2,84.40%,87.40%,88.40%,72.40%
145,12,1561,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202219,77.69%,72.99%,10.3,72.00%,80.50%,77.90%,81.30%
145,12,1561,UBER,Scheduled Standard Delivery,27,Executive Review,Degrading,Store Focus,202219,78.89%,70.94%,15.3,69.60%,81.50%,82.20%,82.10%
145,12,6807,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202219,65.38%,64.29%,18.9,85.70%,54.50%,66.70%,50.00%
147,12,192,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202219,83.35%,81.42%,5.7,84.40%,83.10%,76.20%,87.20%
149,12,673,POINTPICKUP,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202219,89.57%,86.96%,6.8,88.90%,88.10%,89.90%,91.30%
149,12,4435,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Driver Supply Focus,202219,87.87%,96.64%,5.4,90.30%,83.00%,89.10%,88.00%
151,12,416,POINTPICKUP,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Driver Supply Focus,202219,85.00%,100.00%,6.1,100.00%,83.30%,76.90%,85.70%
151,12,2757,POINTPICKUP,Scheduled Standard Delivery,6,At Risk,Degrading,Driver Supply Focus,202219,81.67%,97.01%,7.6,60.00%,88.90%,77.80%,87.00%
153,12,688,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202219,57.63%,82.81%,27.2,50.00%,62.50%,60.00%,53.30%
153,12,710,SPARK,Scheduled Standard Delivery,35,Executive Review,Degrading,Store Focus,202219,90.90%,86.55%,5.7,86.50%,93.30%,96.30%,89.60%
153,12,4482,POINTPICKUP,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202219,89.58%,96.15%,7.7,80.00%,100.00%,86.70%,92.30%
153,12,5058,POINTPICKUP,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202219,68.89%,77.78%,16,100.00%,68.80%,54.50%,73.30%
492,72,5122,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202219,81.72%,82.51%,6.4,70.90%,86.50%,89.90%,81.90%
566,59,7342,POINTPICKUP,Scheduled Standard Delivery,30,Executive Review,Degrading,Store Focus,202219,61.13%,46.15%,30.7,42.90%,57.10%,47.70%,83.60%
566,59,7342,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202219,62.65%,47.54%,17.7,54.30%,60.40%,49.30%,79.70%
469,60,2722,DOORDASH,Scheduled Standard Delivery,20,Executive Review,Degrading,Driver Supply Focus,202219,90.88%,89.28%,6.2,87.70%,90.30%,89.70%,95.60%
470,60,2126,DOORDASH,Scheduled Express Delivery ,19,Executive Review,Recovering,Driver Supply Focus,202219,87.10%,93.94%,7.6,100.00%,100.00%,81.80%,86.70%
471,60,3053,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202219,84.03%,68.54%,6.2,85.50%,92.30%,72.40%,86.30%
471,60,5628,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202219,84.23%,85.90%,4.5,86.70%,85.40%,77.30%,87.00%
471,60,5628,UBER,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202219,79.68%,82.72%,7.7,67.60%,83.60%,87.40%,81.80%
473,60,2187,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Driver Supply Focus,202219,93.66%,99.42%,3.4,97.60%,91.10%,88.30%,96.40%
476,60,2552,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Driver Supply Focus,202219,86.31%,96.13%,4.1,83.00%,81.00%,93.40%,88.00%
476,60,5899,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202219,82.14%,74.80%,9.7,81.50%,85.40%,75.00%,84.00%
476,60,5899,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202219,61.28%,77.52%,7.3,55.40%,65.60%,60.20%,64.50%
477,60,5935,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202219,88.92%,86.56%,4.2,87.20%,90.80%,91.10%,86.80%
514,60,2385,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202219,86.30%,80.93%,6.9,82.30%,89.10%,90.90%,83.10%
514,60,2516,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202219,68.46%,78.80%,8.4,69.70%,64.70%,77.80%,61.70%
514,60,2516,UBER,Scheduled Express Delivery ,2,Active Monitoring,Degrading,Store Focus,202219,87.95%,76.32%,12.6,88.60%,94.40%,90.00%,86.00%
514,60,2516,UBER,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202219,70.59%,78.88%,11.6,69.50%,65.70%,76.90%,70.80%
514,60,3794,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202219,78.64%,77.92%,7.9,66.90%,73.60%,91.90%,79.60%
550,61,3098,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Driver Supply Focus,202219,71.01%,91.24%,4.2,68.70%,77.00%,62.10%,75.80%
550,61,3146,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Driver Supply Focus,202219,90.71%,99.51%,3.7,93.80%,94.70%,91.50%,82.60%
550,61,5678,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Driver Supply Focus,202219,77.86%,96.26%,4.8,79.20%,78.90%,72.20%,81.40%
550,61,5994,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,202219,85.35%,96.57%,3.5,88.40%,79.90%,92.20%,81.20%
243,25,1160,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Driver Supply Focus,202219,69.16%,91.32%,6.3,82.60%,71.60%,58.20%,62.60%
243,25,1476,DOORDASH,Scheduled Standard Delivery,20,Executive Review,Recovering,Store Focus,202219,82.97%,76.99%,17.1,91.20%,88.50%,89.80%,65.20%
243,25,1476,SPARK,Scheduled Standard Delivery,32,Executive Review,Recovering,Store Focus,202219,86.52%,79.73%,9.5,90.90%,91.00%,92.80%,72.50%
243,25,2691,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Driver Supply Focus,202219,86.43%,96.41%,5,83.40%,96.20%,92.60%,74.00%
249,25,1580,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202219,77.58%,67.26%,20.8,70.20%,86.40%,77.80%,79.30%
249,25,1580,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202219,76.90%,71.71%,12,75.20%,89.60%,69.40%,74.00%
249,25,2787,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202219,83.03%,84.69%,6.4,88.50%,87.80%,76.00%,77.90%
249,25,3529,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202219,82.32%,64.93%,9.7,75.20%,88.90%,87.90%,79.70%
251,25,995,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Driver Supply Focus,202219,89.59%,90.92%,5,99.00%,92.90%,85.50%,81.30%
262,25,1003,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202219,87.45%,69.54%,12.5,75.50%,91.50%,92.60%,92.60%
262,25,5038,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202219,87.35%,69.53%,16.1,89.90%,90.90%,88.50%,79.70%
262,25,5038,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202219,78.90%,74.05%,9.8,85.40%,85.20%,79.20%,63.60%
264,25,786,DOORDASH,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202219,82.77%,68.53%,12.4,60.90%,77.50%,88.50%,94.40%
264,25,786,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202219,78.84%,71.66%,10.4,65.90%,77.20%,84.80%,85.90%
264,25,1848,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202219,85.70%,95.82%,5.9,87.20%,85.50%,87.70%,82.70%
264,25,4405,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202219,79.79%,74.06%,11.6,84.50%,74.10%,77.20%,84.00%
264,25,4405,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202219,83.19%,76.76%,8.3,82.20%,85.30%,84.00%,81.40%
264,25,5352,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202219,85.64%,94.52%,5.2,89.10%,86.70%,83.00%,83.00%
264,25,5442,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202219,83.31%,81.67%,7.5,91.00%,84.70%,79.80%,80.90%
265,25,1596,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202219,86.51%,88.17%,4.5,87.40%,91.40%,85.90%,81.90%
265,25,3790,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202219,87.91%,89.49%,5.7,87.50%,93.10%,83.10%,88.50%
266,25,1497,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202219,81.25%,86.53%,14.6,73.80%,97.20%,74.90%,87.80%
266,25,1497,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202219,77.53%,86.60%,9.6,80.80%,85.70%,57.90%,86.20%
266,25,1556,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Driver Supply Focus,202219,87.29%,90.18%,7.1,86.10%,89.70%,85.50%,88.50%
266,25,3601,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Driver Supply Focus,202219,80.93%,93.17%,8.2,79.30%,84.60%,77.10%,83.50%
266,25,4049,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202219,82.55%,84.97%,10,78.30%,85.20%,73.70%,89.70%
266,25,4529,DOORDASH,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202219,81.75%,72.52%,10.3,77.10%,84.60%,71.40%,90.30%
266,25,4529,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202219,87.30%,77.35%,7,77.60%,85.00%,96.60%,89.80%
266,25,5486,SPARK,Scheduled Standard Delivery,26,Executive Review,Degrading,Store Focus,202219,73.60%,75.39%,12.5,83.00%,67.90%,64.40%,84.40%
266,25,5965,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202219,78.56%,73.09%,9.8,65.30%,81.80%,86.30%,85.10%
267,25,1998,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Driver Supply Focus,202219,90.88%,94.61%,4.4,92.10%,89.70%,89.70%,92.20%
267,25,2204,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Driver Supply Focus,202219,87.79%,91.31%,5.6,84.00%,87.60%,87.00%,92.50%
267,25,5402,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202219,79.56%,79.95%,7.5,51.40%,80.50%,87.70%,87.30%
267,25,5617,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202219,79.89%,87.84%,12.1,69.90%,77.90%,81.10%,91.20%
267,25,5617,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202219,84.01%,87.34%,7.2,79.00%,83.50%,87.00%,89.80%
267,25,5781,DOORDASH,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202219,75.03%,62.85%,16.2,69.10%,69.70%,76.90%,82.20%
267,25,5781,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202219,69.04%,68.64%,9.9,55.90%,75.80%,71.50%,71.80%
268,25,1892,DOORDASH,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202219,79.10%,79.20%,9.8,81.40%,87.80%,68.40%,78.80%
268,25,1938,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Driver Supply Focus,202219,89.81%,89.23%,5.7,85.90%,88.60%,88.40%,96.80%
268,25,3004,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202219,73.53%,83.33%,7.8,68.90%,73.90%,66.10%,89.20%
268,25,5485,DOORDASH,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202219,87.47%,82.99%,8,86.00%,86.90%,85.70%,93.30%
268,25,5485,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202219,83.24%,84.46%,6.9,84.10%,86.60%,74.60%,88.00%
269,25,1404,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202219,80.03%,97.06%,5.4,82.60%,78.40%,71.60%,85.40%
272,25,4695,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Driver Supply Focus,202219,83.90%,98.25%,3.6,96.40%,84.60%,81.70%,72.30%
275,25,1602,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202219,83.26%,68.51%,10.1,84.90%,86.30%,80.10%,80.60%
275,25,1690,POINTPICKUP,Scheduled Standard Delivery,18,Executive Review,Degrading,Store Focus,202219,84.75%,82.70%,10.1,76.30%,80.60%,88.40%,95.50%
275,25,2728,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202219,88.76%,85.67%,7,89.50%,91.30%,89.80%,84.70%
275,25,3602,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202219,78.92%,68.56%,11.6,64.80%,78.50%,83.70%,92.20%
275,25,3602,UBER,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202219,80.37%,71.31%,16.5,68.90%,78.50%,86.00%,87.10%
278,25,1028,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202219,85.12%,77.56%,8.4,76.60%,89.30%,87.00%,87.80%
278,25,3460,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202219,75.52%,61.96%,10.2,55.60%,78.50%,84.00%,84.80%
341,25,1071,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202219,85.23%,84.05%,7.5,85.10%,91.60%,78.40%,86.10%
341,25,1418,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202219,87.98%,83.64%,7,92.50%,86.10%,87.70%,84.70%
482,25,1518,DOORDASH,Scheduled Standard Delivery,25,Executive Review,Degrading,Store Focus,202219,80.88%,82.29%,15.4,71.70%,91.10%,76.30%,90.30%
482,25,1518,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202219,71.20%,86.93%,10.3,63.50%,78.80%,62.80%,80.60%
482,25,1557,DOORDASH,Scheduled Standard Delivery,22,Executive Review,Recovering,Store Focus,202219,86.86%,79.92%,7.9,91.80%,80.00%,79.10%,88.40%
482,25,3781,DOORDASH,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202219,47.66%,43.80%,48.3,66.70%,62.50%,57.10%,41.60%
482,25,3781,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202219,63.81%,58.62%,19.9,76.60%,84.10%,74.40%,38.70%
494,59,4053,DOORDASH,Scheduled Standard Delivery,28,Executive Review,Recovering,Store Focus,202219,90.92%,79.74%,11.8,90.80%,95.70%,88.00%,89.40%
494,59,5804,SPARK,Scheduled Standard Delivery,15,Executive Review,Degrading,Store Focus,202219,82.19%,73.64%,11,89.60%,84.50%,89.60%,65.50%
494,59,6390,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202219,75.02%,67.67%,7.7,34.80%,91.90%,84.90%,83.80%
495,59,3110,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202219,91.05%,86.59%,7.3,81.20%,96.00%,95.10%,93.60%
495,59,3166,SPARK,Scheduled Standard Delivery,39,Executive Review,Degrading,Store Focus,202219,76.15%,74.05%,8.7,67.70%,85.50%,88.40%,63.80%
495,59,5645,DOORDASH,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202219,82.71%,52.82%,7.4,76.90%,87.40%,83.60%,84.10%
495,59,5645,SPARK,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202219,65.65%,52.74%,6.4,51.10%,71.70%,74.80%,68.40%
495,59,5646,SPARK,Scheduled Standard Delivery,39,Executive Review,Degrading,Store Focus,202219,70.22%,74.65%,5.4,59.50%,66.20%,76.20%,80.70%
580,25,1783,POINTPICKUP,Scheduled Express Delivery ,10,Executive Review,Degrading,Driver Supply Focus,202219,80.46%,94.69%,8.9,71.40%,87.00%,90.50%,72.40%
165,22,1742,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202219,82.65%,77.31%,9.7,74.30%,85.60%,84.20%,90.40%
165,22,1742,UBER,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202219,81.35%,76.91%,13.1,64.60%,83.60%,91.20%,88.80%
165,22,1807,UBER,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202219,74.40%,77.53%,13.8,51.20%,92.00%,78.30%,84.90%
165,22,2108,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202219,70.78%,65.23%,13.9,54.10%,67.30%,78.90%,78.90%
165,22,3339,POINTPICKUP,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202219,81.91%,73.46%,13.2,75.20%,82.70%,85.10%,83.60%
165,22,3339,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202219,80.09%,69.98%,14.2,70.70%,78.60%,88.40%,83.10%
165,22,3422,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202219,68.38%,68.44%,8.6,40.00%,72.40%,66.80%,80.00%
165,22,3422,UBER,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202219,76.43%,64.14%,12.8,36.50%,81.40%,81.30%,90.30%
165,22,5476,POINTPICKUP,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202219,75.81%,54.45%,14,71.70%,80.40%,69.30%,82.40%
165,22,5476,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202219,66.45%,54.23%,13.9,65.10%,74.40%,59.00%,68.10%
166,22,2141,DOORDASH,Scheduled Express Delivery ,9,Executive Review,Degrading,Store Focus,202219,84.64%,88.89%,12.6,79.00%,82.10%,90.00%,86.30%
166,22,2141,DOORDASH,Scheduled Standard Delivery,39,Executive Review,Degrading,Store Focus,202219,69.23%,69.23%,16,53.50%,82.10%,75.60%,64.40%
166,22,2141,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202219,48.27%,70.44%,11.3,38.50%,57.80%,55.40%,40.30%
166,22,2650,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202219,55.88%,47.13%,18.1,39.80%,66.80%,70.20%,49.20%
166,22,2830,DOORDASH,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202219,79.87%,69.06%,14.7,50.00%,,76.50%,81.30%
166,22,2830,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202219,66.81%,65.53%,10.8,38.50%,100.00%,62.30%,68.80%
166,22,5891,SPARK,Scheduled Express Delivery ,2,Active Monitoring,Degrading,Store Focus,202219,83.73%,81.94%,10.2,72.30%,87.90%,88.10%,81.10%
166,22,5891,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202219,35.96%,67.65%,14.2,6.00%,35.10%,40.60%,44.60%
167,22,3475,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202219,66.40%,71.51%,9.2,57.70%,79.30%,74.70%,54.30%
167,22,3475,UBER,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202219,70.76%,57.24%,16.3,61.10%,85.40%,87.20%,67.90%
167,22,3541,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,202219,77.21%,91.74%,5.2,85.80%,86.60%,78.60%,60.10%
167,22,4687,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202219,63.21%,67.48%,10.3,74.50%,61.80%,51.20%,62.70%
167,22,4687,UBER,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202219,57.76%,56.14%,18.4,72.50%,51.90%,53.80%,50.00%
167,22,5881,DOORDASH,Scheduled Express Delivery ,7,Executive Review,Degrading,Store Focus,202219,87.13%,80.70%,7.9,86.20%,85.00%,100.00%,87.00%
168,22,2641,POINTPICKUP,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202219,76.40%,76.26%,15,70.80%,76.80%,70.20%,89.00%
168,22,2641,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202219,75.35%,78.04%,13.8,66.70%,83.70%,66.90%,87.50%
170,22,2040,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202219,81.54%,83.71%,11.3,78.70%,87.70%,79.00%,82.40%
170,22,2445,SPARK,Scheduled Standard Delivery,10,Executive Review,Recovering,Driver Supply Focus,202219,94.28%,95.34%,6.2,97.30%,95.10%,96.00%,89.20%
170,22,2446,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Driver Supply Focus,202219,84.23%,91.36%,6.1,97.70%,90.30%,77.10%,74.00%
170,22,5012,DOORDASH,Scheduled Standard Delivery,32,Executive Review,Degrading,Store Focus,202219,82.36%,94.47%,14,67.50%,85.40%,79.30%,92.50%
170,22,5012,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202219,89.08%,94.82%,8.6,87.90%,96.10%,86.80%,85.80%
178,22,1977,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202219,82.55%,84.44%,8.9,82.40%,85.80%,78.20%,83.20%
178,22,2195,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202219,82.54%,83.95%,6.2,87.90%,81.40%,76.40%,83.50%
178,22,3236,SPARK,Scheduled Standard Delivery,17,Executive Review,Recovering,Driver Supply Focus,202219,90.81%,88.11%,7.3,93.40%,94.80%,87.70%,86.00%
178,22,5142,DOORDASH,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202219,69.60%,73.08%,19.9,30.60%,78.50%,78.50%,83.30%
178,22,5142,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202219,61.77%,79.41%,13.9,40.30%,74.50%,62.90%,58.50%
231,22,2059,SPARK,Scheduled Standard Delivery,21,Executive Review,Recovering,Driver Supply Focus,202219,92.36%,93.17%,5.9,93.80%,94.90%,93.90%,86.60%
231,22,3228,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Driver Supply Focus,202219,85.58%,88.39%,5.8,88.00%,88.70%,84.10%,81.80%
232,22,1794,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202219,82.79%,84.59%,10.4,78.40%,90.20%,73.60%,89.60%
232,22,2255,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202219,89.70%,75.85%,7.3,88.20%,90.10%,87.10%,93.30%
232,22,2481,POINTPICKUP,Scheduled Express Delivery ,10,Executive Review,Recovering,Store Focus,202219,90.20%,88.41%,9.8,95.20%,86.20%,86.90%,92.40%
233,22,1529,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202219,86.80%,73.30%,9.5,75.50%,92.50%,86.90%,87.00%
233,22,2023,POINTPICKUP,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202219,77.99%,62.10%,10.5,60.90%,88.20%,83.50%,76.20%
233,22,2334,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Driver Supply Focus,202219,93.07%,90.25%,6,96.60%,98.00%,95.20%,80.50%
233,22,2340,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202219,93.32%,84.44%,8.5,96.80%,95.80%,93.70%,87.00%
233,22,2945,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202219,84.58%,71.23%,12.7,92.80%,86.00%,80.10%,79.70%
233,22,2945,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202219,72.87%,74.83%,8.3,86.00%,84.30%,71.20%,47.30%
233,22,3501,UBER,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202219,68.10%,95.80%,9.7,80.00%,57.10%,69.60%,61.40%
233,22,5795,DOORDASH,Scheduled Standard Delivery,17,Executive Review,Recovering,Driver Supply Focus,202219,92.99%,89.26%,7.5,97.70%,96.90%,83.80%,93.20%
237,22,4348,POINTPICKUP,Scheduled Express Delivery ,22,Executive Review,Recovering,Driver Supply Focus,202219,96.55%,94.12%,7.4,100.00%,100.00%,87.50%,100.00%
558,22,2871,SPARK,Scheduled Standard Delivery,35,Executive Review,Degrading,Store Focus,202219,59.77%,54.86%,10.7,44.70%,59.80%,62.40%,75.90%
558,22,2871,UBER,Scheduled Express Delivery ,1,Active Monitoring,Recovering,Store Focus,202219,91.23%,80.00%,12.9,100.00%,100.00%,81.80%,91.30%
558,22,2871,UBER,Scheduled Standard Delivery,44,Executive Review,Degrading,Store Focus,202219,68.05%,55.76%,18.3,52.00%,80.00%,68.00%,67.60%
558,22,4456,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202219,55.61%,57.29%,10.8,13.40%,62.20%,58.80%,63.50%
558,22,4456,UBER,Scheduled Standard Delivery,36,Executive Review,Degrading,Store Focus,202219,64.25%,55.26%,18.2,3.60%,71.20%,76.70%,72.80%
558,22,5944,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202219,65.79%,65.45%,10.9,40.10%,79.10%,71.90%,72.50%
558,22,5944,UBER,Scheduled Standard Delivery,33,Executive Review,Degrading,Store Focus,202219,70.91%,61.53%,18.5,45.30%,84.50%,83.10%,77.00%
281,75,1968,POINTPICKUP,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202219,68.98%,66.38%,16,80.10%,81.40%,54.20%,59.70%
