Store,Market,Region,Initiative Name ,Delivery Week
4404,233,22,Scan and Go Easy Exit,Wk 37
766,137,12,Scan and Go Easy Exit,Wk 37
2986,439,53,Scan and Go Easy Exit,Wk 37
182,136,12,Scan and Go Easy Exit,Wk 37
1312,310,26,Scan and Go Easy Exit,Wk 37
1981,508,75,Scan and Go Easy Exit,Wk 37
94,145,12,Scan and Go Easy Exit,Wk 37
1744,192,17,Scan and Go Easy Exit,Wk 37
1374,91,9,Scan and Go Easy Exit,Wk 37
612,273,25,Scan and Go Easy Exit,Wk 37
561,76,5,Scan and Go Easy Exit,Wk 37
489,128,13,Scan and Go Easy Exit,Wk 37
1863,209,20,Scan and Go Easy Exit,Wk 37
5195,471,60,Scan and Go Easy Exit,Wk 37
2295,287,75,Scan and Go Easy Exit,Wk 37
1298,302,26,Scan and Go Easy Exit,Wk 37
1948,227,20,Scan and Go Easy Exit,Wk 37
2169,232,22,Scan and Go Easy Exit,Wk 37
2023,233,22,Scan and Go Easy Exit,Wk 37
5968,283,75,Scan and Go Easy Exit,Wk 37
4615,356,44,Scan and Go Easy Exit,Wk 37
1499,317,20,Scan and Go Easy Exit,Wk 37
2897,173,17,Scan and Go Easy Exit,Wk 37
280,83,5,Scan and Go Easy Exit,Wk 37
1916,108,9,Scan and Go Easy Exit,Wk 37
2082,464,57,Scan and Go Easy Exit,Wk 37
956,92,9,Scan and Go Easy Exit,Wk 37
4407,8,14,Scan and Go Easy Exit,Wk 37
5492,384,46,Scan and Go Easy Exit,Wk 37
1547,246,21,Scan and Go Easy Exit,Wk 37
2131,411,47,Scan and Go Easy Exit,Wk 37
5957,585,47,Scan and Go Easy Exit,Wk 37
1413,270,25,Scan and Go Easy Exit,Wk 37
2091,110,9,Scan and Go Easy Exit,Wk 37
5246,65,6,Scan and Go Easy Exit,Wk 37
787,22,2,Scan and Go Easy Exit,Wk 37
5275,26,2,Scan and Go Easy Exit,Wk 37
794,409,44,Scan and Go Easy Exit,Wk 37
159,359,40,Scan and Go Easy Exit,Wk 37
4609,225,21,Scan and Go Easy Exit,Wk 37
675,146,41,Scan and Go Easy Exit,Wk 37
2282,162,17,Scan and Go Easy Exit,Wk 37
791,78,6,Scan and Go Easy Exit,Wk 37
3562,577,17,Scan and Go Easy Exit,Wk 37
1926,191,17,Scan and Go Easy Exit,Wk 37
1892,268,25,Scan and Go Easy Exit,Wk 37
2559,206,19,Scan and Go Easy Exit,Wk 37
1585,429,47,Scan and Go Easy Exit,Wk 37
754,30,3,Scan and Go Easy Exit,Wk 37
266,50,5,Scan and Go Easy Exit,Wk 37
3336,197,19,Scan and Go Easy Exit,Wk 37
5671,110,9,Scan and Go Easy Exit,Wk 37
432,10,14,Scan and Go Easy Exit,Wk 37
5343,291,75,Scan and Go Easy Exit,Wk 37
1137,60,6,Scan and Go Easy Exit,Wk 37
1197,301,26,Scan and Go Easy Exit,Wk 37
2062,201,19,Scan and Go Easy Exit,Wk 37
2544,238,19,Scan and Go Easy Exit,Wk 37
1355,302,26,Scan and Go Easy Exit,Wk 37
3833,372,46,Scan and Go Easy Exit,Wk 37
448,127,42,Scan and Go Easy Exit,Wk 37
463,84,6,Scan and Go Easy Exit,Wk 37
398,46,5,Scan and Go Easy Exit,Wk 37
5436,284,75,Scan and Go Easy Exit,Wk 37
3729,392,56,Scan and Go Easy Exit,Wk 37
5105,286,75,Scan and Go Easy Exit,Wk 37
2233,280,75,Scan and Go Easy Exit,Wk 37
991,1,14,Scan and Go Easy Exit,Wk 37
1186,60,6,Scan and Go Easy Exit,Wk 37
2078,216,20,Scan and Go Easy Exit,Wk 37
1708,401,54,Scan and Go Easy Exit,Wk 37
2958,439,53,Scan and Go Easy Exit,Wk 37
3570,30,3,Scan and Go Easy Exit,Wk 37
2865,474,60,Scan and Go Easy Exit,Wk 37
3765,223,21,Scan and Go Easy Exit,Wk 37
3159,577,17,Scan and Go Easy Exit,Wk 37
932,16,3,Scan and Go Easy Exit,Wk 37
2522,196,53,Scan and Go Easy Exit,Wk 37
188,335,40,Scan and Go Easy Exit,Wk 37
2367,419,52,Scan and Go Easy Exit,Wk 37
4162,506,6,Scan and Go Easy Exit,Wk 37
5028,207,19,Scan and Go Easy Exit,Wk 37
2156,171,17,Scan and Go Easy Exit,Wk 37
905,379,47,Scan and Go Easy Exit,Wk 37
5414,178,22,Scan and Go Easy Exit,Wk 37
2866,203,19,Scan and Go Easy Exit,Wk 37
3877,93,3,Scan and Go Easy Exit,Wk 37
877,309,26,Scan and Go Easy Exit,Wk 37
5874,465,57,Scan and Go Easy Exit,Wk 37
2752,585,47,Scan and Go Easy Exit,Wk 37
296,325,42,Scan and Go Easy Exit,Wk 37
1134,7,14,Scan and Go Easy Exit,Wk 37
5245,77,6,Scan and Go Easy Exit,Wk 37
5761,197,19,Scan and Go Easy Exit,Wk 37
1691,362,40,Scan and Go Easy Exit,Wk 37
1903,455,56,Scan and Go Easy Exit,Wk 37
2330,183,16,Scan and Go Easy Exit,Wk 37
1001,389,47,Scan and Go Easy Exit,Wk 37
1554,452,56,Scan and Go Easy Exit,Wk 37
4474,469,60,Scan and Go Easy Exit,Wk 37
1495,223,21,Scan and Go Easy Exit,Wk 37
1515,442,53,Scan and Go Easy Exit,Wk 37
5842,197,19,Scan and Go Easy Exit,Wk 37
2811,21,2,Scan and Go Easy Exit,Wk 37
3634,232,22,Scan and Go Easy Exit,Wk 37
2417,196,53,Scan and Go Easy Exit,Wk 38
3422,165,22,Scan and Go Easy Exit,Wk 38
1390,111,9,Scan and Go Easy Exit,Wk 38
1814,264,25,Scan and Go Easy Exit,Wk 38
3435,249,25,Scan and Go Easy Exit,Wk 38
4276,226,17,Scan and Go Easy Exit,Wk 38
402,132,13,Scan and Go Easy Exit,Wk 38
2641,168,22,Scan and Go Easy Exit,Wk 38
843,27,3,Scan and Go Easy Exit,Wk 38
2059,231,22,Scan and Go Easy Exit,Wk 38
2445,170,22,Scan and Go Easy Exit,Wk 38
797,418,52,Scan and Go Easy Exit,Wk 38
1536,111,9,Scan and Go Easy Exit,Wk 38
500,505,46,Scan and Go Easy Exit,Wk 38
4241,352,44,Scan and Go Easy Exit,Wk 38
3621,23,2,Scan and Go Easy Exit,Wk 38
2644,204,19,Scan and Go Easy Exit,Wk 38
803,128,13,Scan and Go Easy Exit,Wk 38
1780,315,75,Scan and Go Easy Exit,Wk 38
1853,461,57,Scan and Go Easy Exit,Wk 38
2403,514,60,Scan and Go Easy Exit,Wk 38
3733,42,4,Scan and Go Easy Exit,Wk 38
6394,444,53,Scan and Go Easy Exit,Wk 38
4734,585,47,Scan and Go Easy Exit,Wk 38
1528,415,52,Scan and Go Easy Exit,Wk 38
695,149,12,Scan and Go Easy Exit,Wk 38
2948,484,57,Scan and Go Easy Exit,Wk 38
3582,391,47,Scan and Go Easy Exit,Wk 38
1779,265,25,Scan and Go Easy Exit,Wk 38
248,76,5,Scan and Go Easy Exit,Wk 38
1273,389,47,Scan and Go Easy Exit,Wk 38
5,326,42,Scan and Go Easy Exit,Wk 38
2991,82,5,Scan and Go Easy Exit,Wk 38
2941,24,2,Scan and Go Easy Exit,Wk 38
1271,138,14,Scan and Go Easy Exit,Wk 38
2271,440,53,Scan and Go Easy Exit,Wk 38
5031,366,46,Scan and Go Easy Exit,Wk 38
1461,381,54,Scan and Go Easy Exit,Wk 38
967,104,9,Scan and Go Easy Exit,Wk 38
1657,425,53,Scan and Go Easy Exit,Wk 38
1553,264,25,Scan and Go Easy Exit,Wk 38
214,503,6,Scan and Go Easy Exit,Wk 38
4350,287,75,Scan and Go Easy Exit,Wk 38
3884,367,46,Scan and Go Easy Exit,Wk 38
5165,80,6,Scan and Go Easy Exit,Wk 38
4599,378,54,Scan and Go Easy Exit,Wk 38
4232,370,46,Scan and Go Easy Exit,Wk 38
547,114,9,Scan and Go Easy Exit,Wk 38
1631,288,75,Scan and Go Easy Exit,Wk 38
626,73,46,Scan and Go Easy Exit,Wk 38
3473,394,57,Scan and Go Easy Exit,Wk 38
682,151,12,Scan and Go Easy Exit,Wk 38
275,503,6,Scan and Go Easy Exit,Wk 38
98,135,42,Scan and Go Easy Exit,Wk 38
1721,418,52,Scan and Go Easy Exit,Wk 38
5239,167,22,Scan and Go Easy Exit,Wk 38
728,29,4,Scan and Go Easy Exit,Wk 38
4420,41,4,Scan and Go Easy Exit,Wk 38
4163,82,5,Scan and Go Easy Exit,Wk 38
1321,299,26,Scan and Go Easy Exit,Wk 38
433,5,12,Scan and Go Easy Exit,Wk 38
745,19,2,Scan and Go Easy Exit,Wk 38
1476,243,25,Scan and Go Easy Exit,Wk 38
2989,511,56,Scan and Go Easy Exit,Wk 38
3757,471,60,Scan and Go Easy Exit,Wk 38
734,7,14,Scan and Go Easy Exit,Wk 38
1175,364,46,Scan and Go Easy Exit,Wk 38
80,359,40,Scan and Go Easy Exit,Wk 38
1700,459,57,Scan and Go Easy Exit,Wk 38
3513,423,52,Scan and Go Easy Exit,Wk 38
1965,432,47,Scan and Go Easy Exit,Wk 38
3188,20,2,Scan and Go Easy Exit,Wk 38
1789,452,56,Scan and Go Easy Exit,Wk 38
3762,413,52,Scan and Go Easy Exit,Wk 38
1982,439,53,Scan and Go Easy Exit,Wk 38
2010,201,19,Scan and Go Easy Exit,Wk 38
639,28,3,Scan and Go Easy Exit,Wk 38
5443,249,25,Scan and Go Easy Exit,Wk 38
5959,63,6,Scan and Go Easy Exit,Wk 38
3206,222,21,Scan and Go Easy Exit,Wk 38
5305,458,57,Scan and Go Easy Exit,Wk 38
3381,74,5,Scan and Go Easy Exit,Wk 38
2144,173,17,Scan and Go Easy Exit,Wk 38
3339,165,22,Scan and Go Easy Exit,Wk 38
1886,234,22,Scan and Go Easy Exit,Wk 38
1580,249,25,Scan and Go Easy Exit,Wk 38
6190,118,9,Scan and Go Easy Exit,Wk 38
4365,90,9,Scan and Go Easy Exit,Wk 38
1149,367,46,Scan and Go Easy Exit,Wk 38
15,333,40,Scan and Go Easy Exit,Wk 38
2450,471,60,Scan and Go Easy Exit,Wk 38
5763,403,54,Scan and Go Easy Exit,Wk 38
2274,424,52,Scan and Go Easy Exit,Wk 38
3192,35,2,Scan and Go Easy Exit,Wk 38
2359,209,20,Scan and Go Easy Exit,Wk 38
4237,42,4,Scan and Go Easy Exit,Wk 38
179,357,40,Scan and Go Easy Exit,Wk 38
5728,254,41,Scan and Go Easy Exit,Wk 38
3791,202,19,Scan and Go Easy Exit,Wk 38
4501,235,20,Scan and Go Easy Exit,Wk 38
2939,140,13,Scan and Go Easy Exit,Wk 38
2336,159,16,Scan and Go Easy Exit,Wk 38
2512,369,46,Scan and Go Easy Exit,Wk 38
1201,3,14,Scan and Go Easy Exit,Wk 38
443,88,46,Scan and Go Easy Exit,Wk 38
2682,181,16,Scan and Go Easy Exit,Wk 38
1466,121,2,Scan and Go Easy Exit,Wk 38
3383,70,46,Scan and Go Easy Exit,Wk 38
1677,189,17,Scan and Go Easy Exit,Wk 38
5428,372,46,Scan and Go Easy Exit,Wk 38
261,325,42,Scan and Go Easy Exit,Wk 38
2050,396,57,Scan and Go Easy Exit,Wk 38
3802,284,75,Scan and Go Easy Exit,Wk 38
1709,248,21,Scan and Go Easy Exit,Wk 38
5260,323,42,Scan and Go Easy Exit,Wk 38
5487,35,2,Scan and Go Easy Exit,Wk 38
3087,446,57,Scan and Go Easy Exit,Wk 38
1862,462,57,Scan and Go Easy Exit,Wk 38
2022,162,17,Scan and Go Easy Exit,Wk 38
3228,231,22,Scan and Go Easy Exit,Wk 38
4450,242,41,Scan and Go Easy Exit,Wk 38
4176,477,60,Scan and Go Easy Exit,Wk 38
434,5,12,Scan and Go Easy Exit,Wk 38
4471,381,54,Scan and Go Easy Exit,Wk 38
1047,22,2,Scan and Go Easy Exit,Wk 38
462,61,6,Scan and Go Easy Exit,Wk 38
1662,304,4,Scan and Go Easy Exit,Wk 38
1285,418,52,Scan and Go Easy Exit,Wk 38
4244,412,52,Scan and Go Easy Exit,Wk 38
1346,143,13,Scan and Go Easy Exit,Wk 38
5384,284,75,Scan and Go Easy Exit,Wk 38
1517,108,9,Scan and Go Easy Exit,Wk 38
1385,305,4,Scan and Go Easy Exit,Wk 38
1428,204,19,Scan and Go Easy Exit,Wk 38
437,84,6,Scan and Go Easy Exit,Wk 38
1470,421,52,Scan and Go Easy Exit,Wk 38
1751,297,26,Scan and Go Easy Exit,Wk 38
812,70,46,Scan and Go Easy Exit,Wk 38
1753,184,16,Scan and Go Easy Exit,Wk 38
475,83,5,Scan and Go Easy Exit,Wk 38
3876,200,19,Scan and Go Easy Exit,Wk 38
7185,24,2,Scan and Go Easy Exit,Wk 38
3738,227,20,Scan and Go Easy Exit,Wk 38
1022,45,5,Scan and Go Easy Exit,Wk 38
1015,505,46,Scan and Go Easy Exit,Wk 38
5848,454,56,Scan and Go Easy Exit,Wk 38
2335,441,53,Scan and Go Easy Exit,Wk 38
2630,28,3,Scan and Go Easy Exit,Wk 38
1558,298,26,Scan and Go Easy Exit,Wk 38
1097,309,26,Scan and Go Easy Exit,Wk 38
1989,447,57,Scan and Go Easy Exit,Wk 39
835,385,46,Scan and Go Easy Exit,Wk 39
5145,86,6,Scan and Go Easy Exit,Wk 39
1225,101,3,Scan and Go Easy Exit,Wk 39
1241,418,52,Scan and Go Easy Exit,Wk 39
1085,104,9,Scan and Go Easy Exit,Wk 39
185,350,44,Scan and Go Easy Exit,Wk 39
3781,482,25,Scan and Go Easy Exit,Wk 39
1339,41,4,Scan and Go Easy Exit,Wk 39
5479,83,5,Scan and Go Easy Exit,Wk 39
5752,577,17,Scan and Go Easy Exit,Wk 39
1474,365,57,Scan and Go Easy Exit,Wk 39
2297,448,57,Scan and Go Easy Exit,Wk 39
2146,189,17,Scan and Go Easy Exit,Wk 39
2074,469,60,Scan and Go Easy Exit,Wk 39
838,345,44,Scan and Go Easy Exit,Wk 39
1966,194,17,Scan and Go Easy Exit,Wk 39
3589,403,54,Scan and Go Easy Exit,Wk 39
3648,427,54,Scan and Go Easy Exit,Wk 39
137,352,44,Scan and Go Easy Exit,Wk 39
2126,470,60,Scan and Go Easy Exit,Wk 39
2273,205,19,Scan and Go Easy Exit,Wk 39
720,260,41,Scan and Go Easy Exit,Wk 39
4359,469,60,Scan and Go Easy Exit,Wk 39
1086,90,9,Scan and Go Easy Exit,Wk 39
2697,452,56,Scan and Go Easy Exit,Wk 39
396,39,2,Scan and Go Easy Exit,Wk 39
1651,453,56,Scan and Go Easy Exit,Wk 39
4526,63,6,Scan and Go Easy Exit,Wk 39
43,407,47,Scan and Go Easy Exit,Wk 39
95,335,40,Scan and Go Easy Exit,Wk 39
1422,204,19,Scan and Go Easy Exit,Wk 39
2558,206,19,Scan and Go Easy Exit,Wk 39
601,74,5,Scan and Go Easy Exit,Wk 39
52,325,42,Scan and Go Easy Exit,Wk 39
3549,184,16,Scan and Go Easy Exit,Wk 39
5082,214,20,Scan and Go Easy Exit,Wk 39
733,10,14,Scan and Go Easy Exit,Wk 39
574,37,4,Scan and Go Easy Exit,Wk 39
1276,444,53,Scan and Go Easy Exit,Wk 39
1567,427,54,Scan and Go Easy Exit,Wk 39
2508,399,56,Scan and Go Easy Exit,Wk 39
2538,478,60,Scan and Go Easy Exit,Wk 39
5641,464,57,Scan and Go Easy Exit,Wk 39
770,406,47,Scan and Go Easy Exit,Wk 39
526,242,41,Scan and Go Easy Exit,Wk 39
2852,216,20,Scan and Go Easy Exit,Wk 39
2482,371,46,Scan and Go Easy Exit,Wk 39
1146,36,4,Scan and Go Easy Exit,Wk 39
1138,441,53,Scan and Go Easy Exit,Wk 39
1420,264,25,Scan and Go Easy Exit,Wk 39
2732,22,2,Scan and Go Easy Exit,Wk 39
3626,308,26,Scan and Go Easy Exit,Wk 39
2351,188,17,Scan and Go Easy Exit,Wk 39
706,114,9,Scan and Go Easy Exit,Wk 39
2653,71,46,Scan and Go Easy Exit,Wk 39
623,118,9,Scan and Go Easy Exit,Wk 39
1018,28,3,Scan and Go Easy Exit,Wk 39
3630,415,52,Scan and Go Easy Exit,Wk 39
3515,218,21,Scan and Go Easy Exit,Wk 39
1391,94,3,Scan and Go Easy Exit,Wk 39
4499,299,26,Scan and Go Easy Exit,Wk 39
2061,201,19,Scan and Go Easy Exit,Wk 39
4223,122,2,Scan and Go Easy Exit,Wk 39
1028,278,25,Scan and Go Easy Exit,Wk 39
2553,453,56,Scan and Go Easy Exit,Wk 39
2789,108,9,Scan and Go Easy Exit,Wk 39
3510,62,6,Scan and Go Easy Exit,Wk 39
4554,82,5,Scan and Go Easy Exit,Wk 39
1523,287,75,Scan and Go Easy Exit,Wk 39
1522,320,75,Scan and Go Easy Exit,Wk 39
2817,238,19,Scan and Go Easy Exit,Wk 39
1303,81,5,Scan and Go Easy Exit,Wk 39
4216,580,25,Scan and Go Easy Exit,Wk 39
2101,475,60,Scan and Go Easy Exit,Wk 39
4191,287,75,Scan and Go Easy Exit,Wk 39
2077,460,57,Scan and Go Easy Exit,Wk 39
5184,219,21,Scan and Go Easy Exit,Wk 39
2717,141,13,Scan and Go Easy Exit,Wk 39
2764,414,52,Scan and Go Easy Exit,Wk 39
3612,296,26,Scan and Go Easy Exit,Wk 39
1371,580,25,Scan and Go Easy Exit,Wk 39
2400,218,21,Scan and Go Easy Exit,Wk 39
5348,8,14,Scan and Go Easy Exit,Wk 39
3298,60,6,Scan and Go Easy Exit,Wk 39
894,356,44,Scan and Go Easy Exit,Wk 39
1315,381,54,Scan and Go Easy Exit,Wk 39
86,357,40,Scan and Go Easy Exit,Wk 39
5883,474,60,Scan and Go Easy Exit,Wk 39
456,569,6,Scan and Go Easy Exit,Wk 39
5134,447,57,Scan and Go Easy Exit,Wk 39
3248,464,57,Scan and Go Easy Exit,Wk 39
1179,294,2,Scan and Go Easy Exit,Wk 39
1687,289,75,Scan and Go Easy Exit,Wk 39
2459,115,9,Scan and Go Easy Exit,Wk 39
1177,340,40,Scan and Go Easy Exit,Wk 39
4479,207,19,Scan and Go Easy Exit,Wk 39
5871,91,9,Scan and Go Easy Exit,Wk 39
5893,203,19,Scan and Go Easy Exit,Wk 39
5141,432,47,Scan and Go Easy Exit,Wk 39
2150,458,57,Scan and Go Easy Exit,Wk 39
1401,265,25,Scan and Go Easy Exit,Wk 39
676,121,2,Scan and Go Easy Exit,Wk 39
6932,127,42,Scan and Go Easy Exit,Wk 39
2864,506,6,Scan and Go Easy Exit,Wk 39
330,84,6,Scan and Go Easy Exit,Wk 39
1521,225,21,Scan and Go Easy Exit,Wk 39
257,254,41,Scan and Go Easy Exit,Wk 39
2112,372,46,Scan and Go Easy Exit,Wk 39
227,344,44,Scan and Go Easy Exit,Wk 39
1292,312,75,Scan and Go Easy Exit,Wk 39
1816,297,26,Scan and Go Easy Exit,Wk 39
3947,458,57,Scan and Go Easy Exit,Wk 39
2532,263,53,Scan and Go Easy Exit,Wk 39
1255,309,26,Scan and Go Easy Exit,Wk 39
5197,5,12,Scan and Go Easy Exit,Wk 39
1906,160,16,Scan and Go Easy Exit,Wk 39
5232,388,54,Scan and Go Easy Exit,Wk 39
3149,470,60,Scan and Go Easy Exit,Wk 39
5938,458,57,Scan and Go Easy Exit,Wk 39
141,321,42,Scan and Go Easy Exit,Wk 39
2688,45,5,Scan and Go Easy Exit,Wk 39
278,127,42,Scan and Go Easy Exit,Wk 39
115,138,14,Scan and Go Easy Exit,Wk 39
6887,39,2,Scan and Go Easy Exit,Wk 39
461,88,46,Scan and Go Easy Exit,Wk 39
167,327,42,Scan and Go Easy Exit,Wk 39
64,146,41,Scan and Go Easy Exit,Wk 39
976,135,42,Scan and Go Easy Exit,Wk 39
1781,190,17,Scan and Go Easy Exit,Wk 39
2945,233,22,Scan and Go Easy Exit,Wk 39
800,89,9,Scan and Go Easy Exit,Wk 39
2033,427,54,Scan and Go Easy Exit,Wk 39
1739,227,20,Scan and Go Easy Exit,Wk 39
842,389,47,Scan and Go Easy Exit,Wk 39
1381,372,46,Scan and Go Easy Exit,Wk 39
1560,396,57,Scan and Go Easy Exit,Wk 39
3896,368,46,Scan and Go Easy Exit,Wk 39
3061,340,40,Scan and Go Easy Exit,Wk 39
2251,484,57,Scan and Go Easy Exit,Wk 39
5095,163,17,Scan and Go Easy Exit,Wk 39
4631,238,19,Scan and Go Easy Exit,Wk 39
2471,217,21,Scan and Go Easy Exit,Wk 39
726,10,14,Scan and Go Easy Exit,Wk 39
1055,583,5,Scan and Go Easy Exit,Complete
2306,11,14,Scan and Go Easy Exit,Wk 39
2638,259,41,Scan and Go Easy Exit,Wk 39
536,74,5,Scan and Go Easy Exit,Wk 39
201,341,25,Scan and Go Easy Exit,Wk 39
4336,368,46,Scan and Go Easy Exit,Wk 39
2846,144,12,Scan and Go Easy Exit,Wk 39
144,322,42,Scan and Go Easy Exit,Complete
746,76,5,Scan and Go Easy Exit,Complete
