Market,Store Number,Fashion Op Model Tier,Fashion Coach?,Coach Action,Total TL Headcount,Go-Live Week,Fashion Stocking Team Hours
151,667,3,NO,-,4,WK 22,80
151,668,2,YES,HIRE,4,WK 22,120
151,682,1,YES,HIRE,4,WK 22,140
151,735,2,YES,HIRE,4,WK 22,120
151,737,3,NO,-,4,WK 22,80
151,2757,2,YES,HIRE,4,WK 22,120
151,5057,2,YES,MOVE EXISTING,4,WK 22,120
97,488,3,NO,-,3,WK 22,80
97,858,3,NO,-,2,WK 22,80
97,1077,2,YES,MOVE EXISTING,4,WK 22,120
97,1223,2,YES,MOVE EXISTING,4,WK 22,120
97,1375,2,YES,MOVE EXISTING,4,WK 22,120
97,1408,2,YES,HIRE,4,WK 22,120
97,3307,2,YES,MOVE EXISTING,4,WK 22,120
97,4427,3,NO,-,4,WK 22,80
97,4520,2,YES,HIRE,4,WK 22,120
97,5172,3,NO,-,3,WK 22,80
97,5422,2,YES,HIRE,4,WK 22,120
127,87,2,YES,HIRE,4,WK 22,120
127,116,3,NO,-,2,WK 22,80
127,278,2,YES,MOVE EXISTING,4,WK 22,120
127,323,3,NO,-,3,WK 22,80
127,376,1,YES,MOVE EXISTING,4,WK 22,140
127,448,2,YES,MOVE EXISTING,4,WK 22,120
127,450,2,YES,MOVE EXISTING,4,WK 22,120
127,876,3,NO,-,3,WK 22,80
127,1169,3,NO,-,3,WK 22,80
127,3868,2,YES,MOVE EXISTING,4,WK 22,120
127,6932,3,NO,-,4,WK 22,80
135,23,2,YES,MOVE EXISTING,4,WK 22,120
135,98,3,NO,-,4,WK 22,80
135,149,3,NO,-,3,WK 22,80
135,244,3,NO,-,3,WK 22,80
135,307,1,YES,MOVE EXISTING,4,WK 22,140
135,976,3,NO,-,3,WK 22,80
135,1108,3,NO,-,3,WK 22,80
135,1109,3,NO,-,3,WK 22,80
135,1110,3,NO,-,3,WK 22,80
135,1193,2,YES,MOVE EXISTING,4,WK 22,120
321,16,2,YES,MOVE EXISTING,4,WK 22,120
321,55,3,NO,-,3,WK 22,80
321,66,3,NO,-,4,WK 22,80
321,67,3,NO,-,4,WK 22,80
321,125,2,YES,HIRE,4,WK 22,120
321,141,2,YES,MOVE EXISTING,4,WK 22,120
321,209,3,NO,-,2,WK 22,80
321,230,3,NO,-,2,WK 22,80
321,279,3,NO,-,3,WK 22,80
321,358,3,NO,-,3,WK 22,80
321,388,2,YES,MOVE EXISTING,4,WK 22,120
321,3231,3,NO,-,3,WK 22,80
323,1,1,YES,MOVE EXISTING,4,WK 22,140
323,4,2,YES,MOVE EXISTING,4,WK 22,120
323,100,1,YES,MOVE EXISTING,4,WK 22,140
323,4108,2,YES,HIRE,4,WK 22,120
323,5260,1,YES,MOVE EXISTING,4,WK 22,140
323,5261,3,NO,-,4,WK 22,80
324,85,2,YES,HIRE,4,WK 22,120
324,124,2,YES,MOVE EXISTING,4,WK 22,120
324,126,2,YES,MOVE EXISTING,4,WK 22,120
324,3230,2,YES,MOVE EXISTING,4,WK 22,120
324,4460,2,YES,MOVE EXISTING,4,WK 22,120
324,5244,3,NO,-,4,WK 22,80
324,5706,3,NO,-,4,WK 22,80
325,33,3,NO,-,3,WK 22,80
325,52,2,YES,MOVE EXISTING,4,WK 22,120
325,58,1,YES,MOVE EXISTING,4,WK 22,140
325,127,3,NO,-,4,WK 22,80
325,133,3,NO,-,3,WK 22,80
325,261,1,YES,MOVE EXISTING,4,WK 22,140
325,296,3,NO,-,3,WK 22,80
325,318,3,NO,-,4,WK 22,80
325,336,3,NO,-,3,WK 22,80
325,1065,3,NO,-,4,WK 22,80
325,5433,3,NO,-,3,WK 22,80
326,5,1,YES,MOVE EXISTING,4,WK 22,140
326,7,2,YES,MOVE EXISTING,4,WK 22,120
326,8,3,NO,-,4,WK 22,80
326,24,2,YES,HIRE,4,WK 22,120
326,169,3,NO,-,3,WK 22,80
326,1105,2,YES,MOVE EXISTING,4,WK 22,120
326,2575,3,NO,-,4,WK 22,80
326,2587,1,YES,MOVE EXISTING,4,WK 22,140
326,4168,3,NO,-,4,WK 22,80
327,83,3,NO,-,3,WK 22,80
327,102,3,NO,-,3,WK 22,80
327,167,3,NO,-,3,WK 22,80
327,171,3,NO,-,3,WK 22,80
327,289,3,NO,-,2,WK 22,80
327,339,3,NO,-,2,WK 22,80
327,348,2,YES,MOVE EXISTING,4,WK 22,120
327,530,2,YES,HIRE,4,WK 22,120
327,714,3,NO,-,3,WK 22,80
327,3331,1,YES,MOVE EXISTING,4,WK 22,140
328,11,2,YES,MOVE EXISTING,4,WK 22,120
328,18,3,NO,-,3,WK 22,80
328,57,3,NO,-,3,WK 22,80
328,71,3,NO,-,4,WK 22,80
328,119,2,YES,MOVE EXISTING,4,WK 22,120
328,157,1,YES,MOVE EXISTING,4,WK 22,140
328,160,3,NO,-,4,WK 22,80
328,281,3,NO,-,4,WK 22,80
328,788,3,NO,-,3,WK 22,80
328,1114,3,NO,-,3,WK 22,80
328,1147,3,NO,-,3,WK 22,80
334,13,3,NO,-,4,WK 22,80
334,17,2,YES,MOVE EXISTING,4,WK 22,120
334,34,3,NO,-,3,WK 22,80
334,48,3,NO,-,3,WK 22,80
334,59,2,YES,MOVE EXISTING,4,WK 22,120
334,79,2,YES,MOVE EXISTING,4,WK 22,120
334,92,3,NO,-,3,WK 22,80
334,267,3,NO,-,4,WK 22,80
334,338,3,NO,-,3,WK 22,80
334,888,3,NO,-,3,WK 22,80
334,7249,3,NO,-,3,WK 22,80
44,1455,2,YES,MOVE EXISTING,4,WK 22,120
44,1801,1,YES,HIRE,4,WK 22,140
44,2978,2,YES,HIRE,4,WK 22,120
44,3284,2,YES,HIRE,4,WK 22,120
44,3285,2,YES,MOVE EXISTING,4,WK 22,120
44,3631,2,YES,HIRE,4,WK 22,120
44,4279,2,YES,MOVE EXISTING,4,WK 22,120
44,4503,1,YES,MOVE EXISTING,4,WK 22,140
44,5147,1,YES,MOVE EXISTING,4,WK 22,140
45,251,2,YES,MOVE EXISTING,4,WK 22,120
45,265,2,YES,HIRE,4,WK 22,120
45,412,2,YES,HIRE,4,WK 22,120
45,516,2,YES,MOVE EXISTING,4,WK 22,120
45,827,2,YES,HIRE,4,WK 22,120
45,1022,2,YES,HIRE,4,WK 22,120
45,1044,2,YES,HIRE,4,WK 22,120
45,2688,2,YES,HIRE,4,WK 22,120
45,3764,2,YES,HIRE,4,WK 22,120
45,6467,2,YES,HIRE,4,WK 22,120
48,220,1,YES,MOVE EXISTING,4,WK 22,140
48,228,1,YES,HIRE,4,WK 22,140
48,353,3,NO,-,4,WK 22,80
48,371,1,YES,MOVE EXISTING,4,WK 22,140
48,590,2,YES,MOVE EXISTING,4,WK 22,120
48,804,2,YES,MOVE EXISTING,4,WK 22,120
48,963,2,YES,MOVE EXISTING,4,WK 22,120
48,3431,2,YES,HIRE,4,WK 22,120
48,4509,3,NO,-,4,WK 22,80
48,5359,2,YES,HIRE,4,WK 22,120
49,284,1,YES,HIRE,4,WK 22,140
49,471,1,YES,MOVE EXISTING,4,WK 22,140
49,896,1,YES,HIRE,4,WK 22,140
49,3014,2,YES,HIRE,4,WK 22,120
49,3432,2,YES,MOVE EXISTING,4,WK 22,120
49,3433,2,YES,MOVE EXISTING,4,WK 22,120
49,5288,1,YES,MOVE EXISTING,4,WK 22,140
49,5810,2,YES,HIRE,4,WK 22,120
50,807,1,YES,MOVE EXISTING,4,WK 22,140
50,880,1,YES,MOVE EXISTING,4,WK 22,140
50,1178,2,YES,MOVE EXISTING,4,WK 22,120
50,2649,2,YES,MOVE EXISTING,4,WK 22,120
50,2834,2,YES,HIRE,4,WK 22,120
50,3044,2,YES,MOVE EXISTING,4,WK 22,120
50,3274,2,YES,HIRE,4,WK 22,120
50,5080,2,YES,MOVE EXISTING,4,WK 22,120
50,5416,1,YES,MOVE EXISTING,4,WK 22,140
51,202,3,NO,-,4,WK 22,80
51,1117,2,YES,MOVE EXISTING,4,WK 22,120
51,1484,3,NO,-,NEW STORE,WK 22,120
51,2918,3,NO,-,4,WK 22,80
51,2973,2,YES,MOVE EXISTING,4,WK 22,120
51,3406,2,YES,MOVE EXISTING,4,WK 22,120
51,3482,2,YES,HIRE,4,WK 22,120
51,5210,2,YES,MOVE EXISTING,4,WK 22,120
51,5672,3,NO,-,4,WK 22,80
51,5673,3,NO,-,4,WK 22,80
52,206,2,YES,HIRE,4,WK 22,120
52,467,2,YES,HIRE,4,WK 22,120
52,3286,3,NO,-,4,WK 22,80
52,4627,2,YES,HIRE,4,WK 22,120
52,5211,2,YES,HIRE,4,WK 22,120
52,5311,2,YES,HIRE,4,WK 22,120
52,5707,2,YES,HIRE,4,WK 22,120
52,6963,2,YES,HIRE,4,WK 22,120
55,260,1,YES,MOVE EXISTING,4,WK 22,140
55,286,2,YES,MOVE EXISTING,4,WK 22,120
55,565,2,YES,HIRE,4,WK 22,120
55,1118,1,YES,HIRE,4,WK 22,140
55,2667,1,YES,HIRE,4,WK 22,140
55,4164,2,YES,HIRE,4,WK 22,120
55,4215,3,NO,-,4,WK 22,80
55,5191,1,YES,MOVE EXISTING,4,WK 22,140
56,263,3,NO,-,NEW STORE,WK 22,120
56,1250,2,YES,MOVE EXISTING,NEW STORE,WK 22,120
56,2086,2,YES,HIRE,4,WK 22,120
56,2463,3,NO,-,4,WK 22,80
56,2883,2,YES,MOVE EXISTING,4,WK 22,120
56,2926,3,NO,-,3,WK 22,80
56,3777,2,YES,MOVE EXISTING,4,WK 22,120
56,5866,2,YES,HIRE,4,WK 22,120
56,6300,2,YES,MOVE EXISTING,4,WK 22,120
56,7178,2,YES,MOVE EXISTING,4,WK 22,120
76,211,2,YES,HIRE,4,WK 22,120
76,248,2,YES,HIRE,4,WK 22,120
76,320,3,NO,-,2,WK 22,80
76,561,3,NO,-,3,WK 22,80
76,610,2,YES,MOVE EXISTING,4,WK 22,120
76,746,1,YES,HIRE,4,WK 22,140
76,939,1,YES,MOVE EXISTING,4,WK 22,140
76,1254,1,YES,MOVE EXISTING,4,WK 22,140
76,5389,2,YES,HIRE,4,WK 22,120
76,6929,2,YES,HIRE,4,WK 22,120
76,7156,2,YES,HIRE,4,WK 22,120
479,421,1,YES,MOVE EXISTING,4,WK 22,140
479,940,2,YES,HIRE,4,WK 22,120
479,972,2,YES,MOVE EXISTING,4,WK 22,120
479,2737,2,YES,MOVE EXISTING,NEW STORE,WK 22,120
479,2980,1,YES,MOVE EXISTING,4,WK 22,140
479,3773,2,YES,MOVE EXISTING,4,WK 22,120
479,4165,2,YES,HIRE,4,WK 22,120
479,5247,2,YES,MOVE EXISTING,4,WK 22,120
479,5312,1,YES,MOVE EXISTING,4,WK 22,140
479,5316,1,YES,MOVE EXISTING,4,WK 22,140
479,5764,2,YES,MOVE EXISTING,4,WK 22,120
59,297,1,YES,HIRE,4,WK 22,140
59,744,1,YES,HIRE,4,WK 22,140
59,849,1,YES,HIRE,4,WK 22,140
59,1103,1,YES,HIRE,4,WK 22,140
59,1279,1,YES,HIRE,4,WK 22,140
59,1837,1,YES,MOVE EXISTING,4,WK 22,140
59,4298,1,YES,HIRE,4,WK 22,140
59,6579,1,YES,HIRE,4,WK 22,140
60,194,1,YES,MOVE EXISTING,4,WK 22,140
60,522,2,YES,MOVE EXISTING,4,WK 22,120
60,1137,1,YES,MOVE EXISTING,4,WK 22,140
60,1186,2,YES,HIRE,4,WK 22,120
60,2439,2,YES,HIRE,4,WK 22,120
60,3298,2,YES,HIRE,4,WK 22,120
60,3500,1,YES,HIRE,4,WK 22,140
60,5116,1,YES,MOVE EXISTING,4,WK 22,140
61,462,1,YES,MOVE EXISTING,4,WK 22,140
61,482,3,NO,-,2,WK 22,80
61,504,1,YES,MOVE EXISTING,4,WK 22,140
61,527,2,YES,HIRE,4,WK 22,120
61,529,1,YES,HIRE,4,WK 22,140
61,808,1,YES,MOVE EXISTING,4,WK 22,140
61,1405,2,YES,HIRE,4,WK 22,120
61,5388,1,YES,MOVE EXISTING,4,WK 22,140
62,546,1,YES,MOVE EXISTING,4,WK 22,140
62,872,1,YES,HIRE,4,WK 22,140
62,915,1,YES,MOVE EXISTING,4,WK 22,140
62,2505,2,YES,HIRE,4,WK 22,120
62,2993,1,YES,MOVE EXISTING,4,WK 22,140
62,3510,2,YES,HIRE,4,WK 22,120
62,3572,1,YES,MOVE EXISTING,4,WK 22,140
62,5449,2,YES,MOVE EXISTING,4,WK 22,120
64,772,2,YES,HIRE,4,WK 22,120
64,2066,1,YES,MOVE EXISTING,4,WK 22,140
64,2718,1,YES,MOVE EXISTING,4,WK 22,140
64,3296,2,YES,HIRE,4,WK 22,120
64,3302,1,YES,MOVE EXISTING,4,WK 22,140
64,3584,1,YES,MOVE EXISTING,4,WK 22,140
64,3827,2,YES,MOVE EXISTING,4,WK 22,120
65,344,3,NO,-,3,WK 22,80
65,768,1,YES,MOVE EXISTING,4,WK 22,140
65,1040,1,YES,MOVE EXISTING,4,WK 22,140
65,1409,2,YES,HIRE,4,WK 22,120
65,3226,1,YES,MOVE EXISTING,4,WK 22,140
65,3640,2,YES,MOVE EXISTING,4,WK 22,120
65,4111,2,YES,MOVE EXISTING,4,WK 22,120
65,4512,2,YES,MOVE EXISTING,4,WK 22,120
65,5246,3,NO,-,3,WK 22,80
67,703,2,YES,HIRE,4,WK 22,120
67,2257,1,YES,MOVE EXISTING,4,WK 22,140
67,3297,1,YES,HIRE,4,WK 22,140
67,4416,2,YES,MOVE EXISTING,4,WK 22,120
67,4538,2,YES,MOVE EXISTING,4,WK 22,120
67,5045,1,YES,MOVE EXISTING,4,WK 22,140
67,5091,1,YES,MOVE EXISTING,4,WK 22,140
67,6930,1,YES,MOVE EXISTING,4,WK 22,140
78,440,2,YES,HIRE,4,WK 22,120
78,442,2,YES,MOVE EXISTING,4,WK 22,120
78,458,2,YES,MOVE EXISTING,4,WK 22,120
78,464,1,YES,MOVE EXISTING,4,WK 22,140
78,470,1,YES,MOVE EXISTING,4,WK 22,140
78,490,2,YES,MOVE EXISTING,4,WK 22,120
78,791,1,YES,HIRE,4,WK 22,140
78,1494,1,YES,MOVE EXISTING,4,WK 22,140
78,5460,2,YES,MOVE EXISTING,4,WK 22,120
78,5898,1,YES,MOVE EXISTING,4,WK 22,140
80,395,1,YES,HIRE,4,WK 22,140
80,397,1,YES,HIRE,4,WK 22,140
80,429,2,YES,HIRE,4,WK 22,120
80,452,1,YES,HIRE,4,WK 22,140
80,1958,1,YES,HIRE,4,WK 22,140
80,3320,1,YES,HIRE,4,WK 22,140
80,3567,1,YES,HIRE,4,WK 22,140
80,3886,1,YES,HIRE,4,WK 22,140
80,4508,2,YES,HIRE,4,WK 22,120
80,5165,1,YES,HIRE,4,WK 22,140
80,5809,1,YES,MOVE EXISTING,4,WK 22,140
84,330,1,YES,MOVE EXISTING,4,WK 22,140
84,385,3,NO,-,3,WK 22,80
84,437,3,NO,-,4,WK 22,80
84,463,2,YES,MOVE EXISTING,4,WK 22,120
84,503,3,NO,-,3,WK 22,80
84,524,3,NO,-,3,WK 22,80
84,1067,3,NO,-,3,WK 22,80
84,1098,3,NO,-,4,WK 22,80
84,4194,2,YES,MOVE EXISTING,4,WK 22,120
85,293,3,NO,-,3,WK 22,80
85,321,2,YES,MOVE EXISTING,4,WK 22,120
85,322,1,YES,HIRE,4,WK 22,140
85,446,3,NO,-,3,WK 22,80
85,473,3,NO,-,3,WK 22,80
85,567,3,NO,-,3,WK 22,80
85,846,3,NO,-,3,WK 22,80
85,951,3,NO,-,3,WK 22,80
85,1042,1,YES,MOVE EXISTING,4,WK 22,140
85,1150,1,YES,HIRE,4,WK 22,140
85,4183,2,YES,MOVE EXISTING,4,WK 22,120
569,413,2,YES,HIRE,4,WK 22,120
569,456,1,YES,HIRE,4,WK 22,140
569,595,1,YES,MOVE EXISTING,4,WK 22,140
569,1000,1,YES,HIRE,4,WK 22,140
569,1041,1,YES,HIRE,4,WK 22,140
569,1296,2,YES,HIRE,4,WK 22,120
569,2763,1,YES,HIRE,4,WK 22,140
569,2765,3,NO,-,3,WK 22,80
569,4112,1,YES,HIRE,4,WK 22,140
569,5808,2,YES,HIRE,4,WK 22,120
87,292,2,YES,HIRE,4,WK 22,120
87,404,1,YES,MOVE EXISTING,4,WK 22,140
87,765,2,YES,MOVE EXISTING,4,WK 22,120
87,865,1,YES,MOVE EXISTING,4,WK 22,140
87,1347,2,YES,HIRE,4,WK 22,120
87,1803,2,YES,HIRE,4,WK 22,120
87,2404,1,YES,HIRE,4,WK 22,140
87,2769,2,YES,HIRE,4,WK 22,120
87,3391,2,YES,HIRE,4,WK 22,120
87,4055,2,YES,MOVE EXISTING,4,WK 22,120
87,4115,2,YES,MOVE EXISTING,4,WK 22,120
132,309,2,YES,HIRE,4,WK 22,120
132,310,2,YES,HIRE,4,WK 22,120
132,386,2,YES,HIRE,4,WK 22,120
132,402,2,YES,HIRE,4,WK 22,120
132,415,2,YES,HIRE,4,WK 22,120
132,531,1,YES,HIRE,4,WK 22,140
132,533,2,YES,HIRE,4,WK 22,120
132,543,2,YES,HIRE,4,WK 22,120
132,2938,2,YES,HIRE,4,WK 22,120
132,7301,2,YES,HIRE,4,WK 22,120
356,73,3,NO,-,4,WK 22,80
356,324,3,NO,-,3,WK 22,80
356,472,2,YES,MOVE EXISTING,4,WK 22,120
356,894,1,YES,HIRE,4,WK 22,140
356,992,2,YES,MOVE EXISTING,4,WK 22,120
356,1597,2,YES,MOVE EXISTING,4,WK 22,120
356,3295,3,NO,-,4,WK 22,80
356,4615,2,YES,MOVE EXISTING,4,WK 22,120
356,4637,2,YES,MOVE EXISTING,4,WK 22,120
370,1598,2,YES,HIRE,4,WK 22,120
370,2113,1,YES,MOVE EXISTING,4,WK 22,140
370,2515,1,YES,MOVE EXISTING,4,WK 22,140
370,4232,3,NO,-,3,WK 22,80
370,5190,2,YES,HIRE,4,WK 22,120
370,5329,3,NO,-,4,WK 22,80
370,5835,3,NO,-,4,WK 22,80
370,6477,2,YES,HIRE,4,WK 22,120
432,1637,2,YES,MOVE EXISTING,4,WK 22,120
432,1671,2,YES,MOVE EXISTING,4,WK 22,120
432,1965,2,YES,MOVE EXISTING,4,WK 22,120
432,2847,1,YES,MOVE EXISTING,4,WK 22,140
432,3150,2,YES,MOVE EXISTING,4,WK 22,120
432,3151,2,YES,MOVE EXISTING,4,WK 22,120
432,3267,2,YES,MOVE EXISTING,4,WK 22,120
432,4358,2,YES,MOVE EXISTING,4,WK 22,120
432,4568,3,NO,-,3,WK 22,80
432,4600,3,NO,-,3,WK 22,80
432,5141,2,YES,MOVE EXISTING,4,WK 22,120
432,5361,2,YES,MOVE EXISTING,4,WK 22,120
426,810,1,YES,MOVE EXISTING,4,WK 22,140
426,886,2,YES,MOVE EXISTING,4,WK 22,120
426,1005,3,NO,-,4,WK 22,80
426,1152,3,NO,-,3,WK 22,80
426,1332,2,YES,MOVE EXISTING,4,WK 22,120
426,1361,2,YES,MOVE EXISTING,4,WK 22,120
426,1526,3,NO,-,4,WK 22,80
426,1546,3,NO,-,3,WK 22,80
426,1625,3,NO,-,3,WK 22,80
426,2714,3,NO,-,4,WK 22,80
426,3590,2,YES,MOVE EXISTING,4,WK 22,120
378,924,3,NO,-,4,WK 22,80
378,953,2,YES,MOVE EXISTING,4,WK 22,120
378,980,2,YES,MOVE EXISTING,4,WK 22,120
378,1008,2,YES,HIRE,4,WK 22,120
378,2729,2,YES,HIRE,4,WK 22,120
378,3177,3,NO,-,3,WK 22,80
378,4599,2,YES,MOVE EXISTING,4,WK 22,120
378,5033,2,YES,HIRE,4,WK 22,120
378,5051,1,YES,MOVE EXISTING,4,WK 22,140
379,905,2,YES,HIRE,4,WK 22,120
379,1045,3,NO,-,4,WK 22,80
379,1231,1,YES,MOVE EXISTING,4,WK 22,140
379,1659,2,YES,MOVE EXISTING,4,WK 22,120
379,3867,2,YES,MOVE EXISTING,4,WK 22,120
379,4288,2,YES,HIRE,4,WK 22,120
379,4567,2,YES,HIRE,4,WK 22,120
379,5341,3,NO,-,4,WK 22,80
379,5370,2,YES,HIRE,4,WK 22,120
380,1252,2,YES,MOVE EXISTING,4,WK 22,120
380,1308,3,NO,-,4,WK 22,80
380,2125,2,YES,MOVE EXISTING,4,WK 22,120
380,2751,2,YES,HIRE,4,WK 22,120
380,3566,2,YES,MOVE EXISTING,4,WK 22,120
380,4284,2,YES,MOVE EXISTING,4,WK 22,120
380,5049,2,YES,MOVE EXISTING,4,WK 22,120
380,5676,3,NO,-,3,WK 22,80
388,921,3,NO,-,4,WK 22,80
388,986,3,NO,-,3,WK 22,80
388,1058,2,YES,HIRE,4,WK 22,120
388,1095,2,YES,HIRE,4,WK 22,120
388,1199,2,YES,HIRE,4,WK 22,120
388,1280,2,YES,MOVE EXISTING,4,WK 22,120
388,1550,3,NO,-,2,WK 22,80
388,1808,3,NO,-,4,WK 22,80
388,4377,3,NO,-,3,WK 22,80
388,5099,1,YES,HIRE,4,WK 22,140
388,5232,2,YES,HIRE,4,WK 22,120
388,5458,3,NO,-,4,WK 22,80
389,842,2,YES,MOVE EXISTING,4,WK 22,120
389,962,3,NO,-,4,WK 22,80
389,1001,2,YES,MOVE EXISTING,4,WK 22,120
389,1019,2,YES,HIRE,4,WK 22,120
389,1273,2,YES,MOVE EXISTING,4,WK 22,120
389,1384,3,NO,-,4,WK 22,80
389,2672,3,NO,-,3,WK 22,80
389,3018,2,YES,MOVE EXISTING,4,WK 22,120
389,3382,2,YES,MOVE EXISTING,4,WK 22,120
391,1200,2,YES,MOVE EXISTING,4,WK 22,120
391,1434,2,YES,MOVE EXISTING,4,WK 22,120
391,1896,2,YES,HIRE,4,WK 22,120
391,3227,3,NO,-,4,WK 22,80
391,3582,1,YES,MOVE EXISTING,4,WK 22,140
391,3805,3,NO,-,4,WK 22,80
391,4335,2,YES,MOVE EXISTING,4,WK 22,120
391,5123,2,YES,MOVE EXISTING,4,WK 22,120
401,1699,2,YES,MOVE EXISTING,4,WK 22,120
401,1708,2,YES,MOVE EXISTING,4,WK 22,120
401,1888,2,YES,MOVE EXISTING,4,WK 22,120
401,2921,2,YES,MOVE EXISTING,4,WK 22,120
401,3366,2,YES,MOVE EXISTING,4,WK 22,120
401,3454,2,YES,MOVE EXISTING,4,WK 22,120
401,3789,3,NO,-,4,WK 22,80
401,3848,2,YES,MOVE EXISTING,4,WK 22,120
401,4208,3,NO,-,3,WK 22,80
401,4272,2,YES,HIRE,4,WK 22,120
401,5234,1,YES,MOVE EXISTING,4,WK 22,140
403,1440,1,YES,MOVE EXISTING,4,WK 22,140
403,1686,1,YES,HIRE,4,WK 22,140
403,2207,3,NO,-,3,WK 22,80
403,2307,2,YES,HIRE,4,WK 22,120
403,3232,1,YES,HIRE,4,WK 22,140
403,3568,1,YES,HIRE,4,WK 22,140
403,3589,1,YES,HIRE,4,WK 22,140
403,3620,2,YES,HIRE,4,WK 22,120
403,5233,1,YES,HIRE,4,WK 22,140
403,5235,2,YES,HIRE,4,WK 22,120
403,5350,3,NO,-,4,WK 22,80
403,5763,2,YES,MOVE EXISTING,4,WK 22,120
582,1572,2,YES,HIRE,4,WK 22,120
582,1725,3,NO,-,NEW STORE,WK 22,120
582,1768,1,YES,MOVE EXISTING,4,WK 22,140
582,1827,3,NO,-,3,WK 22,80
582,2511,2,YES,MOVE EXISTING,4,WK 22,120
582,3208,2,YES,MOVE EXISTING,4,WK 22,120
582,4068,2,YES,MOVE EXISTING,4,WK 22,120
582,4438,1,YES,MOVE EXISTING,4,WK 22,140
582,4689,3,NO,-,3,WK 22,80
582,4696,3,NO,-,3,WK 22,80
582,5167,2,YES,HIRE,4,WK 22,120
582,5270,2,YES,MOVE EXISTING,4,WK 22,120
585,2223,1,YES,MOVE EXISTING,4,WK 22,140
585,2293,3,NO,-,3,WK 22,80
585,2752,2,YES,HIRE,4,WK 22,120
585,3533,2,YES,MOVE EXISTING,4,WK 22,120
585,3824,2,YES,MOVE EXISTING,4,WK 22,120
585,4734,3,NO,-,4,WK 22,80
585,5957,3,NO,-,4,WK 22,80
451,2002,1,YES,HIRE,4,WK 22,140
451,2117,2,YES,MOVE EXISTING,4,WK 22,120
451,2280,1,YES,HIRE,4,WK 22,140
451,2458,2,YES,HIRE,4,WK 22,120
451,4488,2,YES,HIRE,4,WK 22,120
451,5435,1,YES,MOVE EXISTING,4,WK 22,140
451,5751,2,YES,MOVE EXISTING,4,WK 22,120
451,5766,3,NO,-,3,WK 22,80
451,5884,3,NO,-,4,WK 22,80
484,2251,2,YES,MOVE EXISTING,4,WK 22,120
484,2292,2,YES,MOVE EXISTING,4,WK 22,120
484,2401,1,YES,HIRE,4,WK 22,140
484,2886,1,YES,MOVE EXISTING,4,WK 22,140
484,2948,2,YES,HIRE,4,WK 22,120
484,3522,1,YES,MOVE EXISTING,4,WK 22,140
484,5154,1,YES,MOVE EXISTING,4,WK 22,140
463,1555,1,YES,HIRE,4,WK 22,140
463,1805,1,YES,MOVE EXISTING,4,WK 22,140
463,1832,1,YES,MOVE EXISTING,4,WK 22,140
463,1859,1,YES,HIRE,4,WK 22,140
463,1915,2,YES,HIRE,4,WK 22,120
463,2181,1,YES,HIRE,4,WK 22,140
463,5096,1,YES,MOVE EXISTING,4,WK 22,140
463,5156,1,YES,MOVE EXISTING,4,WK 22,140
463,5335,2,YES,HIRE,4,WK 22,120
514,2385,1,YES,MOVE EXISTING,4,WK 22,140
514,2403,1,YES,MOVE EXISTING,4,WK 22,140
514,2516,1,YES,HIRE,4,WK 22,140
514,2571,2,YES,HIRE,4,WK 22,120
514,3525,1,YES,MOVE EXISTING,4,WK 22,140
514,3794,1,YES,HIRE,4,WK 22,140
514,5041,2,YES,HIRE,4,WK 22,120
514,5073,2,YES,MOVE EXISTING,4,WK 22,120
110,1680,1,YES,-,4,WK 4,140
110,2091,1,YES,-,4,WK 4,140
110,2727,1,YES,-,4,WK 4,140
110,2814,1,YES,-,4,WK 4,140
110,4161,2,YES,-,4,WK 4,120
110,4303,1,YES,-,4,WK 4,140
110,5671,2,YES,-,4,WK 4,120
110,5854,1,YES,-,4,WK 4,140
110,5912,3,NO,-,4,WK 4,80
110,6397,1,YES,-,4,WK 4,140
204,1422,3,NO,-,4,WK 4,80
204,1428,1,YES,-,4,WK 4,140
204,1432,2,YES,-,4,WK 4,120
204,1719,2,YES,-,4,WK 4,120
204,1752,2,YES,-,4,WK 4,120
204,2014,2,YES,-,4,WK 4,120
204,2619,2,YES,-,4,WK 4,120
204,2644,2,YES,-,4,WK 4,120
204,5097,2,YES,-,4,WK 4,120
204,5159,2,YES,-,4,WK 4,120
204,5376,3,NO,-,4,WK 4,80
50,266,2,YES,-,4,WK 4,120
376,984,2,YES,-,4,WK 4,120
376,1492,2,YES,-,4,WK 4,120
376,1689,2,YES,-,4,WK 4,120
376,2892,2,YES,-,4,WK 4,120
376,3313,3,NO,-,4,WK 4,80
376,4639,3,NO,-,4,WK 4,80
376,5137,2,YES,-,4,WK 4,120
376,5334,1,YES,-,4,WK 4,140
168,1670,2,YES,-,4,WK 4,120
168,1777,2,YES,-,4,WK 4,120
168,2145,1,YES,-,4,WK 4,140
168,2252,1,YES,-,4,WK 4,140
168,2614,2,YES,-,4,WK 4,120
168,2641,1,YES,-,4,WK 4,140
168,3563,2,YES,-,4,WK 4,120
168,3810,3,NO,-,4,WK 4,80
168,4612,2,YES,-,4,WK 4,120
105,819,1,YES,-,4,WK 4,140
105,987,2,YES,-,4,WK 4,120
105,1119,3,NO,-,4,WK 4,80
105,1957,3,NO,-,4,WK 4,80
105,3417,2,YES,-,4,WK 4,120
105,4063,3,NO,-,4,WK 4,80
105,5034,1,YES,-,4,WK 4,140
105,5055,2,YES,-,4,WK 4,120
