Store ,Aisle Nav Ship date ,Tracking ,Pkg Wt (Lbs) ,Pkg Dimensions (in) ,Endcap Pusher Ship Date,1 Shelf Tracking,8 Shelf Tracking
5306,5/23/2023,646046672749,18,50x14x6,N/A,N/A,N/A
5307,5/22/2023,646046664122,18,51x13x5,N/A,N/A,N/A
5308,5/22/2023,646046664133,18,49x14x5,4/3/2023,642429387654,642429386084
5309,5/22/2023,646046664144,18,50x14x5,N/A,N/A,N/A
5310,5/22/2023,646046664155,18,50x14x5,N/A,N/A,N/A
5311,5/22/2023,646046664166,18,50x14x6,N/A,N/A,N/A
5312,5/22/2023,646046664177,18,50x17x9,N/A,N/A,N/A
5313,5/22/2023,646046664188,18,50x14x5,N/A,N/A,N/A
5314,5/23/2023,646046670210,18,50x14x5,N/A,N/A,N/A
5316,5/22/2023,646046664199,18,50x14x6,N/A,N/A,N/A
5317,5/22/2023,646046664203,18,50x14x5,N/A,N/A,N/A
5319,5/19/2023,646046643775,18,50x14x5,N/A,N/A,N/A
5320,5/19/2023,646046643786,18,50x14x5,N/A,N/A,N/A
5321,5/22/2023,646046664214,18,49x14x6,N/A,N/A,N/A
5323,5/23/2023,646046670220,18,50x14x6,N/A,N/A,N/A
5325,5/22/2023,646046664225,18,49x14x5,N/A,N/A,N/A
5326,5/22/2023,646046664236,18,50x14x5,4/3/2023,642429381071,642429379417
5327,5/22/2023,646046664247,18,50x14x5,4/5/2023,642429427170,642429425431
5328,5/22/2023,646046664258,18,49x14x5,N/A,N/A,N/A
5329,5/23/2023,646046672750,18,50x14x5,N/A,N/A,N/A
5330,5/23/2023,646046672760,18,50x14x5,3/31/2023,642429362444,642429360555
5331,5/23/2023,646046672771,18,50x14x5,3/31/2023,642429362433,642429360544
5332,5/23/2023,646046672782,18,50x14x5,N/A,N/A,N/A
5334,5/23/2023,646046670231,18,50x14x5,4/10/2023,642429366200,642429367950
5335,5/23/2023,646046674270,18,50x14x5,N/A,N/A,N/A
5336,5/23/2023,646046670242,18,49x14x6,N/A,N/A,N/A
5337,5/23/2023,646046671889,18,50x14x6,N/A,N/A,N/A
5338,5/23/2023,646046674190,18,50x14x6,N/A,N/A,N/A
5339,5/23/2023,646046674649,18,50x14x5,N/A,N/A,N/A
5340,5/22/2023,646046664269,18,50x14x6,N/A,N/A,N/A
5341,5/23/2023,646046670253,18,50x14x5,N/A,N/A,N/A
5342,5/23/2023,646046672820,18,50x14x5,N/A,N/A,N/A
5343,5/19/2023,646046643812,18,50x14x5,N/A,N/A,N/A
5344,5/19/2023,646046643823,18,50x14x5,N/A,N/A,N/A
5345,5/19/2023,646046643834,18,50x14x5,4/5/2023,642429468960,642429467313
5346,5/19/2023,646046643845,18,50x14x5,N/A,N/A,N/A
5347,5/22/2023,646046664270,18,49x14x6,N/A,N/A,N/A
5348,5/22/2023,646046664280,18,50x14x5,N/A,N/A,N/A
5349,5/23/2023,646046672830,18,50x14x5,N/A,N/A,N/A
5350,5/23/2023,646046672841,18,50x14x5,4/10/2023,642429367045,642429368718
5352,5/22/2023,646046664291,18,50x14x5,N/A,N/A,N/A
5353,5/22/2023,646046664306,18,49x14x5,N/A,N/A,N/A
5355,5/22/2023,646046664317,18,50x14x6,N/A,N/A,N/A
5356,5/23/2023,646046664328,18,50x14x6,N/A,N/A,N/A
5358,5/22/2023,646046664339,18,50x14x5,N/A,N/A,N/A
5359,5/22/2023,646046664340,18,49x14x5,N/A,N/A,N/A
5360,5/23/2023,646046664350,18,50x14x5,N/A,N/A,N/A
5361,5/22/2023,646046664361,18,50x14x5,N/A,N/A,N/A
5363,5/22/2023,646046664372,18,50x14x5,N/A,N/A,N/A
5364,5/23/2023,646046670264,18,50x14x5,N/A,N/A,N/A
5365,5/22/2023,646046664383,18,49x14x6,N/A,N/A,N/A
5366,5/22/2023,646046664394,18,49x14x6,N/A,N/A,N/A
5367,5/19/2023,646046643856,18,21x14x5,N/A,N/A,N/A
5368,5/23/2023,646046670275,18,50x14x5,N/A,N/A,N/A
5369,5/23/2023,646046672852,18,50x14x6,N/A,N/A,N/A
5370,5/23/2023,646046670286,18,50x14x5,N/A,N/A,N/A
5371,5/19/2023,646046643867,18,50x14x5,N/A,N/A,N/A
5372,5/22/2023,646046664409,18,50x14x5,N/A,N/A,N/A
5373,5/22/2023,646046664410,18,50x14x5,N/A,N/A,N/A
5374,5/22/2023,646046664420,18,50x14x5,N/A,N/A,N/A
5376,5/22/2023,646046664431,18,50x14x5,N/A,N/A,N/A
5378,5/19/2023,646046643878,18,26x14x5,N/A,N/A,N/A
5379,5/22/2023,646046664442,18,50x14x5,N/A,N/A,N/A
5381,5/22/2023,646046664453,18,50x14x5,N/A,N/A,N/A
5382,5/19/2023,646046643889,18,50x14x5,N/A,N/A,N/A
5383,5/19/2023,646046643890,18,50x14x5,N/A,N/A,N/A
5384,5/22/2023,646046664464,18,50x14x6,N/A,N/A,N/A
5385,5/22/2023,646046664475,18,50x14x5,N/A,N/A,N/A
5386,5/22/2023,646046664486,18,50x14x5,N/A,N/A,N/A
5387,5/22/2023,646046664497,18,50x14x5,N/A,N/A,N/A
5388,5/22/2023,646046664501,18,49x14x6,N/A,N/A,N/A
5389,5/22/2023,646046664512,18,50x14x5,4/5/2023,642429410884,642429412475
5390,5/22/2023,646046664523,18,50x14x5,N/A,N/A,N/A
5391,5/22/2023,646046664534,18,49x14x6,N/A,N/A,N/A
5392,5/22/2023,646046664545,18,50x14x5,N/A,N/A,N/A
5393,5/19/2023,646046643904,18,50x14x5,N/A,N/A,N/A
5394,5/23/2023,646046671948,18,50x14x5,3/31/2023,642429362948,642429360989
5396,5/23/2023,646046670297,18,50x13x5,N/A,N/A,N/A
5397,5/22/2023,646046664556,18,50x14x5,N/A,N/A,N/A
5398,5/22/2023,646046664567,18,51x14x5,N/A,N/A,N/A
5399,5/24/2023,646046664578,18,49x14x6,N/A,N/A,N/A
5402,5/22/2023,646046664589,18,50x14x5,N/A,N/A,N/A
5403,5/22/2023,646046664590,18,50x14x5,4/5/2023,642429444389,642429445948
5408,5/22/2023,646046664604,18,50x14x6,N/A,N/A,N/A
5409,5/22/2023,646046664615,18,49x14x5,N/A,N/A,N/A
5410,5/22/2023,646046664626,18,50x14x6,N/A,N/A,N/A
5411,5/22/2023,646046664637,18,50x14x5,N/A,N/A,N/A
5414,5/22/2023,646046664648,18,50x14x5,N/A,N/A,N/A
5416,5/22/2023,646046664659,18,50x14x6,4/5/2023,642429410910,642429412501
5417,5/22/2023,646046664660,18,50x14x5,4/10/2023,642429481946,642429480398
5418,5/22/2023,646046664670,18,50x14x5,N/A,N/A,N/A
5419,5/22/2023,646046664681,18,49x14x5,N/A,N/A,N/A
5420,5/22/2023,646046664692,18,50x14x5,N/A,N/A,N/A
5421,5/22/2023,646046664707,18,50x14x5,N/A,N/A,N/A
5422,5/22/2023,646046664718,18,50x14x6,N/A,N/A,N/A
5423,5/23/2023,646046672874,18,50x14x5,N/A,N/A,N/A
5424,5/23/2023,646046670301,18,50x14x5,N/A,N/A,N/A
5425,5/23/2023,646046674487,18,50x14x5,3/31/2023,642429363017,642429361047
5426,5/23/2023,646046672451,9.8,50x14x6,N/A,N/A,N/A
5427,5/22/2023,646046664729,18,50x14x6,N/A,N/A,N/A
5428,5/23/2023,646046672900,18,50x14x5,3/31/2023,642429362455,642429360577
5429,5/23/2023,646046672911,18,50x14x5,N/A,N/A,N/A
5430,5/23/2023,646046670312,18,50x14x5,N/A,N/A,N/A
5432,5/22/2023,646046664730,18,50x14x5,N/A,N/A,N/A
5433,5/22/2023,646046664740,18,50x14x5,N/A,N/A,N/A
5434,5/23/2023,646046672500,18,50x14x5,N/A,N/A,N/A
5435,5/23/2023,646046672896,18,50x14x6,3/31/2023,642429362890,642429360956
5436,5/19/2023,646046643915,18,50x14x5,N/A,N/A,N/A
5438,5/22/2023,646046664751,18,50x14x5,N/A,N/A,N/A
5439,5/19/2023,646046643926,18,50x14x5,N/A,N/A,N/A
5440,5/23/2023,646046670323,18,50x14x5,N/A,N/A,N/A
5441,5/22/2023,646046664762,18,50x14x5,N/A,N/A,N/A
5442,5/22/2023,646046664773,18,50x14x5,N/A,N/A,N/A
5443,5/22/2023,646046664784,18,49x14x6,N/A,N/A,N/A
5444,5/22/2023,646046664795,18,50x14x5,N/A,N/A,N/A
5445,5/22/2023,646046664800,18,49x14x6,N/A,N/A,N/A
5446,5/22/2023,646046664810,18,50x14x6,N/A,N/A,N/A
5447,5/22/2023,646046664821,18,50x14x5,4/10/2023,642429483077,642429481497
5448,5/19/2023,646046643937,18,49x14x5,N/A,N/A,N/A
5449,5/22/2023,646046664832,18,50x14x6,4/5/2023,642429411160,642429412762
5450,5/19/2023,646046643948,18,50x14x6,N/A,N/A,N/A
5451,5/22/2023,646046664843,18,49x14x6,N/A,N/A,N/A
5452,5/22/2023,646046664854,18,50x14x6,N/A,N/A,N/A
5453,5/22/2023,646046664865,18,49x13x6,4/3/2023,642429381299,642429379759
5455,5/22/2023,646046664876,18,50x14x6,4/3/2023,642429381093,642429379450
5458,5/23/2023,646046670334,18,50x14x5,N/A,N/A,N/A
5459,5/22/2023,646046664887,18,50x14x6,N/A,N/A,N/A
5460,5/22/2023,646046664898,18,49x14x6,N/A,N/A,N/A
5461,5/23/2023,646046670345,18,50x14x5,N/A,N/A,N/A
5462,5/23/2023,646046670356,18,50x14x5,N/A,N/A,N/A
5463,5/22/2023,646046664902,18,49x14x5,N/A,N/A,N/A
5464,5/22/2023,646046664913,18,50x14x6,N/A,N/A,N/A
5466,5/22/2023,646046664924,18,49x14x6,N/A,N/A,N/A
5467,5/22/2023,646046664935,18,50x14x5,N/A,N/A,N/A
5469,5/22/2023,646046664946,18,51x14x6,N/A,N/A,N/A
5470,5/22/2023,646046664957,18,50x14x5,4/11/2023,642429486672,642429485069
5471,5/22/2023,646046664968,18,50x14x6,N/A,N/A,N/A
5472,5/22/2023,646046664979,18,50x14x5,4/6/2023,642429475208,642429476774
5476,5/22/2023,646046664980,18,50x14x5,N/A,N/A,N/A
5477,5/22/2023,646046664990,18,50x13x5,N/A,N/A,N/A
5479,5/22/2023,646046665004,18,50x14x5,N/A,N/A,N/A
5480,5/22/2023,646046665015,18,50x14x5,N/A,N/A,N/A
5481,5/19/2023,646046643959,18,50x14x5,N/A,N/A,N/A
5482,5/22/2023,646046665026,18,50x14x5,N/A,N/A,N/A
5483,5/22/2023,646046665037,18,49x14x6,N/A,N/A,N/A
5485,5/22/2023,646046665048,18,50x14x5,N/A,N/A,N/A
5486,5/22/2023,646046665059,18,50x14x5,N/A,N/A,N/A
5487,5/19/2023,646046643960,18,50x14x5,N/A,N/A,N/A
5488,5/19/2023,646046643970,18,50x14x5,N/A,N/A,N/A
5489,5/19/2023,646046643981,18,50x14x5,N/A,N/A,N/A
5490,5/22/2023,646046665060,18,50x14x5,N/A,N/A,N/A
5491,5/23/2023,646046670367,18,50x14x5,N/A,N/A,N/A
5492,5/23/2023,646046670378,18,50x14x5,N/A,N/A,N/A
5494,5/23/2023,646046670389,18,50x14x5,N/A,N/A,N/A
5495,5/22/2023,646046665070,18,49x14x2,N/A,N/A,N/A
5497,5/19/2023,646046643992,18,50x14x5,N/A,N/A,N/A
5498,5/19/2023,646046644006,18,50x14x5,N/A,N/A,N/A
5499,5/22/2023,646046665081,18,49x14x5,N/A,N/A,N/A
5600,5/23/2023,646046674557,18,50x14x5,N/A,N/A,N/A
5601,5/23/2023,646046674524,18,49x14x5,3/31/2023,642429363348,642429361404
5602,5/23/2023,646046673804,18,50x14x6,N/A,N/A,N/A
5603,5/23/2023,646046673631,18,50x14x5,N/A,N/A,N/A
5604,5/23/2023,646046673642,18,50x14x5,3/31/2023,642429363430,642429361481
5605,5/23/2023,646046673881,18,50x14x6,3/31/2023,642429363234,642429361286
5606,5/23/2023,646046673388,18,50x14x5,N/A,N/A,N/A
5608,5/23/2023,646046673263,18,50x14x5,N/A,N/A,N/A
5609,5/23/2023,646046672613,18,50x14x6,N/A,N/A,N/A
5610,5/23/2023,646046672510,18,50x14x5,N/A,N/A,N/A
5611,5/23/2023,646046672495,18,50x14x5,N/A,N/A,N/A
5612,5/22/2023,646046665092,18,49x14x5,4/5/2023,642429411229,642429412810
5613,5/22/2023,646046665107,18,50x14x5,N/A,N/A,N/A
5614,5/22/2023,646046665118,18,50x14x6,N/A,N/A,N/A
5615,5/22/2023,646046665129,18,50x14x5,N/A,N/A,N/A
5616,5/22/2023,646046665130,18,50x14x5,4/11/2023,642429487234,642429485595
5617,5/22/2023,646046665140,18,50x14x5,N/A,N/A,N/A
5622,5/22/2023,646046665151,18,50x14x5,N/A,N/A,N/A
5623,5/22/2023,646046665162,18,50x14x5,N/A,N/A,N/A
5624,5/22/2023,646046665173,18,50x14x5,N/A,N/A,N/A
5626,5/23/2023,646046673057,18,50x14x5,3/31/2023,642429362569,642429360680
5627,5/23/2023,646046670390,18,50x14x5,N/A,N/A,N/A
5628,5/23/2023,646046670404,18,50x14x5,N/A,N/A,N/A
5629,5/23/2023,646046673090,18,49x14x6,N/A,N/A,N/A
5632,5/23/2023,646046672304,18,50x14x5,N/A,N/A,N/A
5633,5/23/2023,646046671867,18,50x14x5,3/31/2023,642429363440,642429361518
5634,5/23/2023,646046672290,18,50x14x5,N/A,N/A,N/A
5635,5/23/2023,646046671293,18,50x14x5,3/31/2023,642429363429,642429361460
5637,5/23/2023,646046674145,18,50x14x5,3/31/2023,642429363565,642429361643
5638,5/23/2023,646046674189,18,50x14x5,N/A,N/A,N/A
5640,5/23/2023,646046674590,18,50x14x6,N/A,N/A,N/A
5641,5/23/2023,646046673723,18,49x14x6,N/A,N/A,N/A
5643,5/23/2023,646046671205,18,50x14x6,3/31/2023,642429363381,642429361426
5644,5/23/2023,646046674502,18,50x14x5,N/A,N/A,N/A
5649,5/22/2023,646046665184,18,50x14x5,N/A,N/A,N/A
5653,5/22/2023,646046665195,18,49x14x5,N/A,N/A,N/A
5654,5/22/2023,646046665200,18,50x14x6,N/A,N/A,N/A
5657,5/22/2023,646046665210,18,50x14x6,N/A,N/A,N/A
5658,5/23/2023,646046671628,18,50x14x6,N/A,N/A,N/A
5659,5/23/2023,646046671683,18,50x14x6,N/A,N/A,N/A
5661,5/23/2023,646046673734,18,50x14x5,3/31/2023,642429363495,642429361573
5663,5/23/2023,646046674432,18,50x14x6,N/A,N/A,N/A
5664,5/23/2023,646046671179,18,50x14x6,3/31/2023,642429363500,642429361600
5667,5/22/2023,646046665221,18,50x14x5,N/A,N/A,N/A
5668,5/22/2023,646046665232,18,50x14x5,N/A,N/A,N/A
5669,5/22/2023,646046665243,18,50x14x5,4/5/2023,642429445054,642429446624
5670,5/22/2023,646046665254,18,50x14x5,N/A,N/A,N/A
5671,5/22/2023,646046665265,18,50x14x6,N/A,N/A,N/A
5672,5/22/2023,646046665276,18,50x14x6,N/A,N/A,N/A
5673,5/22/2023,646046665287,18,50x14x6,N/A,N/A,N/A
5675,5/23/2023,646046670415,18,50x14x5,N/A,N/A,N/A
5676,5/23/2023,646046670426,18,50x13x5,N/A,N/A,N/A
5678,5/23/2023,646046670437,18,50x14x5,N/A,N/A,N/A
5683,5/23/2023,646046673355,18,50x14x5,N/A,N/A,N/A
5684,5/23/2023,646046674075,18,50x14x5,N/A,N/A,N/A
5686,5/23/2023,646046673892,18,50x14x6,N/A,N/A,N/A
5689,5/23/2023,646046671834,18,50x14x6,N/A,N/A,N/A
5691,5/23/2023,646046674010,18,50x14x5,N/A,N/A,N/A
5692,5/22/2023,646046665298,18,50x14x5,N/A,N/A,N/A
5693,5/22/2023,646046665302,18,49x14x5,N/A,N/A,N/A
5695,5/22/2023,646046665313,18,50x14x5,4/5/2023,642429445065,642429446635
5697,5/22/2023,646046665324,18,50x14x5,N/A,N/A,N/A
5700,5/22/2023,646046665335,18,50x14x5,N/A,N/A,N/A
5701,5/23/2023,646046672017,18,50x14x5,N/A,N/A,N/A
5702,5/22/2023,646046665346,18,50x15x7,N/A,N/A,N/A
5703,5/22/2023,646046665357,18,50x14x5,4/5/2023,642429443853,642429445411
5704,5/22/2023,646046665368,18,49x13x6,N/A,N/A,N/A
5705,5/19/2023,646046644017,18,50x14x5,N/A,N/A,N/A
5706,5/22/2023,646046665379,18,50x14x5,N/A,N/A,N/A
5707,5/22/2023,646046665380,18,49x14x5,N/A,N/A,N/A
5709,5/22/2023,646046665390,18,50x14x5,4/5/2023,642429426633,642429424870
5710,5/23/2023,646046673013,18,49x14x5,N/A,N/A,N/A
5713,5/22/2023,646046665405,18,50x14x5,N/A,N/A,N/A
5715,5/22/2023,646046665416,18,50x14x5,N/A,N/A,N/A
5716,5/22/2023,646046665427,18,50x14x6,N/A,N/A,N/A
5717,5/22/2023,646046665438,18,50x14x5,N/A,N/A,N/A
5719,5/22/2023,646046665449,18,50x14x6,N/A,N/A,N/A
5722,5/22/2023,646046665450,18,50x14x5,4/5/2023,642429427228,642429425486
5725,5/23/2023,646046673296,18,50x14x5,N/A,N/A,N/A
5726,5/23/2023,646046670448,18,50x14x6,N/A,N/A,N/A
5727,5/22/2023,646046665460,18,50x14x5,4/3/2023,642429381417,642429379943
5728,5/23/2023,646046665471,18,39x14x6,N/A,N/A,N/A
5731,5/19/2023,646046644028,18,50x14x6,4/5/2023,642429470066,642429468423
5732,5/19/2023,646046644039,18,50x14x5,N/A,N/A,N/A
5734,5/22/2023,646046665482,18,50x14x5,N/A,N/A,N/A
5735,5/22/2023,646046665493,18,50x14x5,N/A,N/A,N/A
5737,5/22/2023,646046665508,18,49x14x5,N/A,N/A,N/A
5738,5/22/2023,646046665519,18,50x14x5,N/A,N/A,N/A
5740,5/22/2023,646046665520,18,49x14x5,N/A,N/A,N/A
5741,5/22/2023,646046665530,18,50x14x5,N/A,N/A,N/A
5743,5/19/2023,646046644040,18,50x14x5,N/A,N/A,N/A
5744,5/22/2023,646046665541,18,49x14x5,N/A,N/A,N/A
5745,5/19/2023,646046644050,18,50x14x5,4/5/2023,642429444735,642429446315
5747,5/19/2023,646046644061,18,50x14x5,N/A,N/A,N/A
5748,5/22/2023,646046665552,18,50x14x5,N/A,N/A,N/A
5751,5/23/2023,646046672348,18,50x14x5,N/A,N/A,N/A
5752,5/22/2023,646046665563,18,50x14x5,4/10/2023,642429483114,642429481545
5753,5/19/2023,646046644072,18,50x14x5,4/5/2023,642429470044,642429468397
5754,5/19/2023,646046644083,18,50x14x5,N/A,N/A,N/A
5755,5/19/2023,646046644094,18,50x14x5,N/A,N/A,N/A
5758,5/22/2023,646046665574,18,49x13x6,N/A,N/A,N/A
5759,5/22/2023,646046665585,18,49x13x6,4/3/2023,642429381369,642429379862
5760,5/22/2023,646046665596,18,50x14x5,N/A,N/A,N/A
5761,5/22/2023,646046665600,18,50x14x5,N/A,N/A,N/A
5763,5/23/2023,646046673311,18,50x13x5,4/10/2023,642429367137,642429391771
5764,5/22/2023,646046665611,18,30x18x9,N/A,N/A,N/A
5766,5/23/2023,646046672808,18,50x14x6,N/A,N/A,N/A
5767,5/22/2023,646046665622,18,49x14x5,N/A,N/A,N/A
5768,5/23/2023,646046673333,18,50x14x5,N/A,N/A,N/A
5769,5/22/2023,646046665633,18,50x14x6,N/A,N/A,N/A
5771,5/22/2023,646046665644,18,49x14x5,N/A,N/A,N/A
5772,5/22/2023,646046665655,18,50x14x5,N/A,N/A,N/A
5773,5/22/2023,646046665666,18,49x14x6,4/5/2023,642429427364,642429425637
5774,5/22/2023,646046665677,18,50x14x5,N/A,N/A,N/A
5776,5/22/2023,646046665688,18,50x14x5,N/A,N/A,N/A
5777,5/19/2023,646046644109,18,49x14x5,N/A,N/A,N/A
5779,5/19/2023,646046644110,18,50x14x5,N/A,N/A,N/A
5780,5/22/2023,646046665699,18,49x14x5,N/A,N/A,N/A
5782,5/23/2023,646046670459,18,50x14x6,4/10/2023,642429366715,642429368361
5786,5/22/2023,646046665703,18,50x13x5,N/A,N/A,N/A
5787,5/19/2023,646046644120,18,50x14x6,N/A,N/A,N/A
5789,5/22/2023,646046665714,18,50x14x5,N/A,N/A,N/A
5790,5/22/2023,646046665725,18,50x14x5,N/A,N/A,N/A
5791,5/22/2023,646046665736,18,50x14x5,N/A,N/A,N/A
5795,5/22/2023,646046665747,18,49x14x5,N/A,N/A,N/A
5797,5/22/2023,646046665758,18,49x14x5,N/A,N/A,N/A
5799,5/23/2023,646046673344,18,50x14x5,N/A,N/A,N/A
5804,5/22/2023,646046665769,18,50x14x5,N/A,N/A,N/A
5805,5/23/2023,646046670460,18,50x14x5,N/A,N/A,N/A
5806,5/22/2023,646046665770,18,50x14x5,N/A,N/A,N/A
5807,5/23/2023,646046673610,18,50x14x5,3/31/2023,642429363668,642429361757
5808,5/22/2023,646046665780,18,47x14x5,N/A,N/A,N/A
5809,5/22/2023,646046665791,18,50x14x5,N/A,N/A,N/A
5810,5/22/2023,646046665806,18,50x14x5,N/A,N/A,N/A
5812,5/22/2023,646046665817,18,50x14x5,N/A,N/A,N/A
5813,5/22/2023,646046665828,18,50x14x5,N/A,N/A,N/A
5814,5/22/2023,646046665839,18,49x14x5,N/A,N/A,N/A
5815,5/22/2023,646046665840,18,50x14x5,N/A,N/A,N/A
5816,5/22/2023,646046665850,18,50x14x5,N/A,N/A,N/A
5817,5/22/2023,646046665861,18,50x14x5,N/A,N/A,N/A
5818,5/22/2023,646046665872,18,50x14x5,4/3/2023,642429381553,642429380101
5819,5/22/2023,646046665883,18,50x14x6,4/3/2023,642429381575,642429380123
5820,5/22/2023,646046665894,18,50x13x5,4/3/2023,642429381564,642429380112
5823,5/22/2023,646046665909,18,50x14x6,N/A,N/A,N/A
5824,5/22/2023,646046665910,18,50x14x6,4/5/2023,642429427765,642429426048
5826,5/22/2023,646046665920,18,50x14x6,N/A,N/A,N/A
5828,5/23/2023,646046670470,18,50x13x6,N/A,N/A,N/A
5829,5/19/2023,646046644131,18,50x14x5,N/A,N/A,N/A
5831,5/22/2023,646046665931,18,50x14x5,N/A,N/A,N/A
5832,5/22/2023,646046665942,18,50x14x5,N/A,N/A,N/A
5835,5/23/2023,646046673366,18,50x14x5,3/31/2023,642429362547,642429360669
5837,5/22/2023,646046665953,18,49x14x5,N/A,N/A,N/A
5839,5/23/2023,646046670481,18,50x14x5,N/A,N/A,N/A
5840,5/23/2023,646046670492,18,49x14x5,N/A,N/A,N/A
5841,5/23/2023,646046670507,18,50x14x6,N/A,N/A,N/A
5842,5/22/2023,646046665964,18,50x14x5,N/A,N/A,N/A
5843,5/23/2023,646046673024,18,50x14x5,N/A,N/A,N/A
5844,5/22/2023,646046665975,18,50x14x5,4/6/2023,642429475220,642429476785
5845,5/22/2023,646046665986,18,50x14x5,N/A,N/A,N/A
5846,5/22/2023,646046665997,18,50x14x6,4/3/2023,642429381370,642429379884
5847,5/19/2023,646046644142,11.2,51x14x5,N/A,N/A,N/A
5848,5/23/2023,646046673300,18,50x14x5,N/A,N/A,N/A
5851,5/19/2023,646046644153,18,50x14x5,4/10/2023,642429482725,642429481247
5853,5/23/2023,646046670518,18,50x13x5,4/10/2023,642429367402,642429369129
5854,5/22/2023,646046666000,18,50x14x5,N/A,N/A,N/A
5855,5/22/2023,646046666011,18,50x13x5,N/A,N/A,N/A
5857,5/22/2023,646046666022,18,50x14x5,N/A,N/A,N/A
5858,5/23/2023,646046673399,18,50x14x5,N/A,N/A,N/A
5859,5/23/2023,646046671271,18,50x14x6,N/A,N/A,N/A
5861,5/23/2023,646046670529,18,50x14x5,N/A,N/A,N/A
5863,5/23/2023,646046670530,18,50x14x5,N/A,N/A,N/A
5864,5/23/2023,646046673414,18,50x14x6,N/A,N/A,N/A
5866,5/22/2023,646046666033,18,50x14x5,N/A,N/A,N/A
5867,5/22/2023,646046666044,18,50x14x5,N/A,N/A,N/A
5869,5/23/2023,646046670540,18,50x14x5,N/A,N/A,N/A
5871,5/22/2023,646046666055,18,50x14x5,4/3/2023,642429381520,642429380075
5872,5/22/2023,646046666066,18,50x14x5,4/3/2023,642429381380,642429379900
5874,5/23/2023,646046673686,18,50x14x6,N/A,N/A,N/A
5875,5/22/2023,646046666077,18,50x14x5,4/3/2023,642429381428,642429379965
5876,5/22/2023,646046666088,18,51x14x5,N/A,N/A,N/A
5879,5/19/2023,646046644164,18,50x14x5,4/10/2023,642429482758,642429481269
5880,5/19/2023,646046644175,18,50x14x5,N/A,N/A,N/A
5881,5/22/2023,646046666099,18,49x13x2,4/11/2023,642429486867,642429485264
5882,5/22/2023,646046666103,18,49x13x6,N/A,N/A,N/A
5883,5/23/2023,646046670551,18,50x14x6,4/10/2023,642429367413,642429369130
5884,5/23/2023,646046672885,18,50x14x5,N/A,N/A,N/A
5886,5/23/2023,646046674112,18,50x14x5,N/A,N/A,N/A
5888,5/22/2023,646046666114,18,50x14x5,N/A,N/A,N/A
5889,5/22/2023,646046666125,18,50x14x5,N/A,N/A,N/A
5890,5/23/2023,646046672966,18,50x14x6,N/A,N/A,N/A
5891,5/22/2023,646046666136,18,50x14x6,N/A,N/A,N/A
5893,5/22/2023,646046666147,18,50x14x5,4/6/2023,642429475230,642429476796
5894,5/22/2023,646046666158,18,50x14x5,N/A,N/A,N/A
5898,5/22/2023,646046666169,18,49x14x5,N/A,N/A,N/A
5903,5/22/2023,646046666170,18,50x14x5,N/A,N/A,N/A
5907,5/22/2023,646046666180,18,50x14x5,N/A,N/A,N/A
5908,5/22/2023,646046666191,18,49x16x6,N/A,N/A,N/A
5911,5/23/2023,646046666206,18,50x14x5,N/A,N/A,N/A
5912,5/23/2023,646046666217,18,50x14x5,4/3/2023,642429381601,642429380145
5922,5/19/2023,646046644186,18,51x14x5,4/5/2023,642429470147,642429468504
5923,5/19/2023,646046644197,18,50x14x5,N/A,N/A,N/A
5925,5/23/2023,646046666228,18,50x14x5,4/5/2023,642429443886,642429445444
5927,5/23/2023,646046666239,18,49x14x5,N/A,N/A,N/A
5929,5/23/2023,646046670562,18,50x14x5,N/A,N/A,N/A
5930,5/23/2023,646046674580,18,50x14x6,N/A,N/A,N/A
5932,5/23/2023,646046666240,18,50x14x5,N/A,N/A,N/A
5935,5/23/2023,646046670573,18,50x13x5,4/10/2023,642429366840,642429368512
5936,5/19/2023,646046644201,18,50x14x5,4/5/2023,642429470077,642429468434
5938,5/23/2023,646046674226,18,50x14x5,N/A,N/A,N/A
5944,5/23/2023,646046666250,18,50x14x6,N/A,N/A,N/A
5947,5/23/2023,646046666261,18,50x14x5,N/A,N/A,N/A
5954,5/23/2023,646046674020,18,50x14x5,N/A,N/A,N/A
5956,5/23/2023,646046671260,18,50x14x6,3/31/2023,642429363186,642429361210
5957,5/23/2023,646046670584,18,50x14x4,N/A,N/A,N/A
5959,5/23/2023,646046666272,18,50x14x5,N/A,N/A,N/A
5960,5/23/2023,646046666283,18,50x14x5,4/5/2023,642429411126,642429412718
5962,5/23/2023,646046666294,18,50x14x5,N/A,N/A,N/A
5963,5/23/2023,646046666309,18,49x14x5,N/A,N/A,N/A
5964,5/23/2023,646046666310,18,50x14x5,N/A,N/A,N/A
5965,5/23/2023,646046666320,18,50x14x6,N/A,N/A,N/A
5968,5/19/2023,646046644212,18,50x14x5,N/A,N/A,N/A
5969,5/19/2023,646046644223,18,50x14x5,N/A,N/A,N/A
5976,5/23/2023,646046666331,18,50x14x5,N/A,N/A,N/A
5977,5/23/2023,646046666342,18,50x14x5,N/A,N/A,N/A
5979,5/23/2023,646046673182,18,50x14x5,N/A,N/A,N/A
5980,5/23/2023,646046673285,18,50x14x5,N/A,N/A,N/A
5981,5/23/2023,646046673127,18,50x14x5,N/A,N/A,N/A
5982,5/23/2023,646046673403,18,50x14x5,N/A,N/A,N/A
5987,5/23/2023,646046666353,18,50x14x5,N/A,N/A,N/A
