Store #,City,Category,Declaration Category,Declared Items,UPC ,Cat,Sub-Cat,Change Request Action ,Store-UPC,Zahra Comments
147,DENISON,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,No Change,147-78742062099,
147,DENISON,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,No Change,147-78742062037,
147,DENISON,Milk,1% Gallon Milk,GV 1% Milk Gallon,78742351889,1,2,No Change,147-78742351889,
147,DENISON,Milk,1% Half Gallon Milk,GV 1% Milk Half Gallon,78742352022,1,6,No Change,147-78742352022,
147,DENISON,Milk,Skim Gallon Milk,GV Skim Milk Gallon,78742351896,1,2,No Change,147-78742351896,
147,DENISON,Milk,Skim Half Gallon Milk,GV Skim Milk Half Gallon,78742352039,1,6,No Change,147-78742352039,
147,DENISON,Milk,Whole Gallon Milk,GV Whole Milk Gallon,78742351865,51,1,No Change,147-78742351865,
147,DENISON,Milk,Whole Half Gallon Milk,GV Whole Milk Half Gallon,78742352008,51,2,No Change,147-78742352008,
147,DENISON,Refrigerated Juice,Orange 64 oz Country Style Refrigerated,GV Orange Country Style 64 oz R,78742228822,4,4,No Change,147-78742228822,
147,DENISON,Refrigerated Juice,Orange 64 oz Refrigerated,GV Orange Juice 64 oz R,78742352169,4,4,No Change,147-78742352169,
147,DENISON,Refrigerated Juice,Orange 64 oz w/ Calcium Refrigerated,GV Orange w calc Juice 64 oz R,78742229126,4,4,No Change,147-78742229126,
148,PARIS,Milk,1% Buttermilk,PRAIRIE FARMS HILAND LOWFAT BUTTERMILK HG-064OZ,72060025118,1,3,Add,148-72060025118,
148,PARIS,Milk,1% Quart Milk,PRAIRIE FARMS HILAND 1% QT-032OZ,72060000559,52,1,Add,148-72060000559,
148,PARIS,Milk,Skim Quart Milk,PRAIRIE FARMS HILAND SKIM QT-032OZ,72060000863,52,1,Add,148-72060000863,
148,PARIS,Milk,Whole Quart Milk,PRAIRIE FARMS HILAND WHOLE QT-032OZ,72060000122,50,1,Add,148-72060000122,
148,PARIS,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,72945611030,16,1,No Change,148-72945611030,
148,PARIS,Cheese,American,GV Deluxe Sliced American ,78742353272,2,12,No Change,148-78742353272,
148,PARIS,Cheese,Colby 1 lb,GV Colby 1lb,78742430201,2,12,No Change,148-78742430201,
148,PARIS,Cheese,Colby 2 lb,GV Colby 2lb,78742114637,2,12,No Change,148-78742114637,
148,PARIS,Cheese,Colby Jack 1 lb,GV Colby Jack,78742079646,2,12,No Change,148-78742079646,
148,PARIS,Cheese,Med Cheddar 1 lb,GV Med Cheddar 1lb,78742217307,2,12,No Change,148-78742217307,
148,PARIS,Cheese,Mild Cheddar 1 lb,GV Mild Cheddar 1lb,78742374581,2,12,No Change,148-78742374581,
148,PARIS,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb,78742067735,2,12,No Change,148-78742067735,
148,PARIS,Cheese,Monterey Jack - 1 lb,GV Mont Jack,78742430218,2,12,No Change,148-78742430218,
148,PARIS,Cheese,Mozzarella 1 lb,GV Mozzarella,78742430195,2,12,No Change,148-78742430195,
148,PARIS,Cheese,Mozzarella 2 lb,GV Mozzarella,78742119076,2,12,No Change,148-78742119076,
148,PARIS,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb,78742430225,2,12,No Change,148-78742430225,
148,PARIS,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb,78742148786,2,12,No Change,148-78742148786,
148,PARIS,Cheese,String ,Frigo String Cheese,41716232163,2,12,No Change,148-41716232163,
148,PARIS,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb,78742062570,2,12,No Change,148-78742062570,
148,PARIS,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,78742352282,4,5,No Change,148-78742352282,
148,PARIS,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,78742229799,4,5,No Change,148-78742229799,
148,PARIS,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,78742122373,4,5,No Change,148-78742122373,
148,PARIS,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,78742371672,4,5,No Change,148-78742371672,
148,PARIS,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,No Change,148-16300220017,
148,PARIS,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,No Change,148-78742088198,
148,PARIS,Juice,Cranberry 64 oz,GV Cranberry 64 oz,78742066929,4,4,No Change,148-78742066929,
148,PARIS,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,No Change,148-78742069906,
148,PARIS,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,No Change,148-78742226903,
148,PARIS,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,No Change,148-78742226897,
148,PARIS,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,No Change,148-16300220055,
148,PARIS,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,No Change,148-78742296609,
148,PARIS,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,No Change,148-16300220062,
148,PARIS,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,No Change,148-78742014678,
148,PARIS,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,No Change,148-78742062099,
148,PARIS,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,No Change,148-78742062037,
148,PARIS,Milk,1% Gallon Milk,GV 1% Milk Gallon,78742351889,1,2,No Change,148-78742351889,
148,PARIS,Milk,1% Half Gallon Milk,GV 1% Milk Half Gallon,78742352022,1,6,No Change,148-78742352022,
148,PARIS,Milk,Skim Gallon Milk,GV Skim Milk Gallon,78742351896,1,2,No Change,148-78742351896,
148,PARIS,Milk,Skim Half Gallon Milk,GV Skim Milk Half Gallon,78742352039,1,6,No Change,148-78742352039,
148,PARIS,Milk,Whole Gallon Milk,GV Whole Milk Gallon,78742351865,51,1,No Change,148-78742351865,
148,PARIS,Milk,Whole Half Gallon Milk,GV Whole Milk Half Gallon,78742352008,51,2,No Change,148-78742352008,
148,PARIS,Refrigerated Juice,Orange 64 oz Country Style Refrigerated,GV Orange Country Style 64 oz R,78742228822,4,4,No Change,148-78742228822,
148,PARIS,Refrigerated Juice,Orange 64 oz Refrigerated,GV Orange Juice 64 oz R,78742352169,4,4,No Change,148-78742352169,
148,PARIS,Refrigerated Juice,Orange 64 oz w/ Calcium Refrigerated,GV Orange w calc Juice 64 oz R,78742229126,4,4,No Change,148-78742229126,
158,BONHAM,Milk,1% Buttermilk,PRAIRIE FARMS HILAND LOWFAT BUTTERMILK HG-064OZ,72060025118,1,3,Add,158-72060025118,
158,BONHAM,Milk,1% Quart Milk,PRAIRIE FARMS HILAND 1% QT-032OZ,72060000559,52,1,Add,158-72060000559,
158,BONHAM,Milk,Skim Quart Milk,PRAIRIE FARMS HILAND SKIM QT-032OZ,72060000863,52,1,Add,158-72060000863,
158,BONHAM,Milk,Whole Quart Milk,PRAIRIE FARMS HILAND WHOLE QT-032OZ,72060000122,50,1,Add,158-72060000122,
158,BONHAM,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,72945611030,16,1,No Change,158-72945611030,
158,BONHAM,Cheese,American,GV Deluxe Sliced American ,78742353272,2,12,No Change,158-78742353272,
158,BONHAM,Cheese,Colby 1 lb,GV Colby 1lb,78742430201,2,12,No Change,158-78742430201,
158,BONHAM,Cheese,Colby 2 lb,GV Colby 2lb,78742114637,2,12,No Change,158-78742114637,
158,BONHAM,Cheese,Colby Jack 1 lb,GV Colby Jack,78742079646,2,12,No Change,158-78742079646,
158,BONHAM,Cheese,Med Cheddar 1 lb,GV Med Cheddar 1lb,78742217307,2,12,No Change,158-78742217307,
158,BONHAM,Cheese,Mild Cheddar 1 lb,GV Mild Cheddar 1lb,78742374581,2,12,No Change,158-78742374581,
158,BONHAM,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb,78742067735,2,12,No Change,158-78742067735,
158,BONHAM,Cheese,Monterey Jack - 1 lb,GV Mont Jack,78742430218,2,12,No Change,158-78742430218,
158,BONHAM,Cheese,Mozzarella 1 lb,GV Mozzarella,78742430195,2,12,No Change,158-78742430195,
158,BONHAM,Cheese,Mozzarella 2 lb,GV Mozzarella,78742119076,2,12,No Change,158-78742119076,
158,BONHAM,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb,78742430225,2,12,No Change,158-78742430225,
158,BONHAM,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb,78742148786,2,12,No Change,158-78742148786,
158,BONHAM,Cheese,String ,Frigo String Cheese,41716232163,2,12,No Change,158-41716232163,
158,BONHAM,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb,78742062570,2,12,No Change,158-78742062570,
158,BONHAM,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,78742352282,4,5,No Change,158-78742352282,
158,BONHAM,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,78742229799,4,5,No Change,158-78742229799,
158,BONHAM,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,78742122373,4,5,No Change,158-78742122373,
158,BONHAM,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,78742371672,4,5,No Change,158-78742371672,
158,BONHAM,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,No Change,158-16300220017,
158,BONHAM,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,No Change,158-78742088198,
158,BONHAM,Juice,Cranberry 64 oz,GV Cranberry 64 oz,78742066929,4,4,No Change,158-78742066929,
158,BONHAM,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,No Change,158-78742069906,
158,BONHAM,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,No Change,158-78742226903,
158,BONHAM,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,No Change,158-78742226897,
158,BONHAM,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,No Change,158-16300220055,
158,BONHAM,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,No Change,158-78742296609,
158,BONHAM,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,No Change,158-16300220062,
158,BONHAM,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,No Change,158-78742014678,
158,BONHAM,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,No Change,158-78742062099,
158,BONHAM,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,No Change,158-78742062037,
158,BONHAM,Milk,1% Gallon Milk,GV 1% Milk Gallon,78742351889,1,2,No Change,158-78742351889,
158,BONHAM,Milk,1% Half Gallon Milk,GV 1% Milk Half Gallon,78742352022,1,6,No Change,158-78742352022,
158,BONHAM,Milk,Skim Gallon Milk,GV Skim Milk Gallon,78742351896,1,2,No Change,158-78742351896,
158,BONHAM,Milk,Skim Half Gallon Milk,GV Skim Milk Half Gallon,78742352039,1,6,No Change,158-78742352039,
158,BONHAM,Milk,Whole Gallon Milk,GV Whole Milk Gallon,78742351865,51,1,No Change,158-78742351865,
158,BONHAM,Milk,Whole Half Gallon Milk,GV Whole Milk Half Gallon,78742352008,51,2,No Change,158-78742352008,
158,BONHAM,Refrigerated Juice,Orange 64 oz Country Style Refrigerated,GV Orange Country Style 64 oz R,78742228822,4,4,No Change,158-78742228822,
158,BONHAM,Refrigerated Juice,Orange 64 oz Refrigerated,GV Orange Juice 64 oz R,78742352169,4,4,No Change,158-78742352169,
158,BONHAM,Refrigerated Juice,Orange 64 oz w/ Calcium Refrigerated,GV Orange w calc Juice 64 oz R,78742229126,4,4,No Change,158-78742229126,
163,NACOGDOCHES,Milk,1% Buttermilk,PRAIRIE FARMS HILAND LOWFAT BUTTERMILK HG-064OZ,72060025118,1,3,Add,163-72060025118,
163,NACOGDOCHES,Milk,1% Quart Milk,PRAIRIE FARMS HILAND 1% QT-032OZ,72060000559,52,1,Add,163-72060000559,
163,NACOGDOCHES,Milk,Skim Quart Milk,PRAIRIE FARMS HILAND SKIM QT-032OZ,72060000863,52,1,Add,163-72060000863,
163,NACOGDOCHES,Milk,Whole Quart Milk,PRAIRIE FARMS HILAND WHOLE QT-032OZ,72060000122,50,1,Add,163-72060000122,
163,NACOGDOCHES,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,72945611030,16,1,No Change,163-72945611030,
163,NACOGDOCHES,Cheese,American,GV Deluxe Sliced American ,78742353272,2,12,No Change,163-78742353272,
163,NACOGDOCHES,Cheese,Colby 1 lb,GV Colby 1lb,78742430201,2,12,No Change,163-78742430201,
163,NACOGDOCHES,Cheese,Colby Jack 1 lb,GV Colby Jack,78742079646,2,12,No Change,163-78742079646,
163,NACOGDOCHES,Cheese,Med Cheddar 1 lb,GV Med Cheddar 1lb,78742217307,2,12,No Change,163-78742217307,
163,NACOGDOCHES,Cheese,Mild Cheddar 1 lb,GV Mild Cheddar 1lb,78742374581,2,12,No Change,163-78742374581,
163,NACOGDOCHES,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb,78742067735,2,12,No Change,163-78742067735,
163,NACOGDOCHES,Cheese,Monterey Jack - 1 lb,GV Mont Jack,78742430218,2,12,No Change,163-78742430218,
163,NACOGDOCHES,Cheese,Monterey Jack - 2 lb,GV Mont Jack,78742097473,2,12,No Change,163-78742097473,
163,NACOGDOCHES,Cheese,Mozzarella 1 lb,GV Mozzarella,78742430195,2,12,No Change,163-78742430195,
163,NACOGDOCHES,Cheese,Mozzarella 2 lb,GV Mozzarella,78742119076,2,12,No Change,163-78742119076,
163,NACOGDOCHES,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb,78742430225,2,12,No Change,163-78742430225,
163,NACOGDOCHES,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb,78742148786,2,12,No Change,163-78742148786,
163,NACOGDOCHES,Cheese,String ,Frigo String Cheese,41716232163,2,12,No Change,163-41716232163,
163,NACOGDOCHES,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb,78742062570,2,12,No Change,163-78742062570,
163,NACOGDOCHES,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,78742352282,4,5,No Change,163-78742352282,
163,NACOGDOCHES,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,78742229799,4,5,No Change,163-78742229799,
163,NACOGDOCHES,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,78742122373,4,5,No Change,163-78742122373,
163,NACOGDOCHES,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,78742371672,4,5,No Change,163-78742371672,
163,NACOGDOCHES,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,No Change,163-16300220017,
163,NACOGDOCHES,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,No Change,163-78742088198,
163,NACOGDOCHES,Juice,Cranberry 64 oz,GV Cranberry 64 oz,78742066929,4,4,No Change,163-78742066929,
163,NACOGDOCHES,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,No Change,163-78742069906,
163,NACOGDOCHES,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,No Change,163-78742226903,
163,NACOGDOCHES,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,No Change,163-78742226897,
163,NACOGDOCHES,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,No Change,163-16300220055,
163,NACOGDOCHES,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,No Change,163-78742296609,
163,NACOGDOCHES,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,No Change,163-16300220062,
163,NACOGDOCHES,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,No Change,163-78742014678,
163,NACOGDOCHES,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,No Change,163-78742062099,
163,NACOGDOCHES,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,No Change,163-78742062037,
163,NACOGDOCHES,Milk,1% Gallon Milk,GV 1% Milk Gallon,78742351889,1,2,No Change,163-78742351889,
163,NACOGDOCHES,Milk,1% Half Gallon Milk,GV 1% Milk Half Gallon,78742352022,1,6,No Change,163-78742352022,
163,NACOGDOCHES,Milk,Skim Gallon Milk,GV Skim Milk Gallon,78742351896,1,2,No Change,163-78742351896,
163,NACOGDOCHES,Milk,Skim Half Gallon Milk,GV Skim Milk Half Gallon,78742352039,1,6,No Change,163-78742352039,
163,NACOGDOCHES,Milk,Whole Gallon Milk,GV Whole Milk Gallon,78742351865,51,1,No Change,163-78742351865,
163,NACOGDOCHES,Milk,Whole Half Gallon Milk,GV Whole Milk Half Gallon,78742352008,51,2,No Change,163-78742352008,
163,NACOGDOCHES,Refrigerated Juice,Orange 64 oz Country Style Refrigerated,GV Orange Country Style 64 oz R,78742228822,4,4,No Change,163-78742228822,
163,NACOGDOCHES,Refrigerated Juice,Orange 64 oz Refrigerated,GV Orange Juice 64 oz R,78742352169,4,4,No Change,163-78742352169,
163,NACOGDOCHES,Refrigerated Juice,Orange 64 oz w/ Calcium Refrigerated,GV Orange w calc Juice 64 oz R,78742229126,4,4,No Change,163-78742229126,
165,HENDERSON,Milk,1% Buttermilk,PRAIRIE FARMS HILAND LOWFAT BUTTERMILK HG-064OZ,72060025118,1,3,Add,165-72060025118,
165,HENDERSON,Milk,1% Quart Milk,PRAIRIE FARMS HILAND 1% QT-032OZ,72060000559,52,1,Add,165-72060000559,
165,HENDERSON,Milk,Skim Quart Milk,PRAIRIE FARMS HILAND SKIM QT-032OZ,72060000863,52,1,Add,165-72060000863,
165,HENDERSON,Milk,Whole Quart Milk,PRAIRIE FARMS HILAND WHOLE QT-032OZ,72060000122,50,1,Add,165-72060000122,
165,HENDERSON,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,72945611030,16,1,No Change,165-72945611030,
165,HENDERSON,Cheese,American,GV Deluxe Sliced American ,78742353272,2,12,No Change,165-78742353272,
165,HENDERSON,Cheese,Colby 1 lb,GV Colby 1lb,78742430201,2,12,No Change,165-78742430201,
165,HENDERSON,Cheese,Colby Jack 1 lb,GV Colby Jack,78742079646,2,12,No Change,165-78742079646,
165,HENDERSON,Cheese,Med Cheddar 1 lb,GV Med Cheddar 1lb,78742217307,2,12,No Change,165-78742217307,
165,HENDERSON,Cheese,Mild Cheddar 1 lb,GV Mild Cheddar 1lb,78742374581,2,12,No Change,165-78742374581,
165,HENDERSON,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb,78742067735,2,12,No Change,165-78742067735,
165,HENDERSON,Cheese,Monterey Jack - 1 lb,GV Mont Jack,78742430218,2,12,No Change,165-78742430218,
165,HENDERSON,Cheese,Monterey Jack - 2 lb,GV Mont Jack,78742097473,2,12,No Change,165-78742097473,
165,HENDERSON,Cheese,Mozzarella 1 lb,GV Mozzarella,78742430195,2,12,No Change,165-78742430195,
165,HENDERSON,Cheese,Mozzarella 2 lb,GV Mozzarella,78742119076,2,12,No Change,165-78742119076,
165,HENDERSON,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb,78742430225,2,12,No Change,165-78742430225,
165,HENDERSON,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb,78742148786,2,12,No Change,165-78742148786,
165,HENDERSON,Cheese,String ,Frigo String Cheese,41716232163,2,12,No Change,165-41716232163,
165,HENDERSON,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb,78742062570,2,12,No Change,165-78742062570,
165,HENDERSON,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,78742352282,4,5,No Change,165-78742352282,
165,HENDERSON,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,78742229799,4,5,No Change,165-78742229799,
165,HENDERSON,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,78742122373,4,5,No Change,165-78742122373,
165,HENDERSON,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,78742371672,4,5,No Change,165-78742371672,
165,HENDERSON,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,No Change,165-16300220017,
165,HENDERSON,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,No Change,165-78742088198,
165,HENDERSON,Juice,Cranberry 64 oz,GV Cranberry 64 oz,78742066929,4,4,No Change,165-78742066929,
165,HENDERSON,Juice,Cranberry Grape 64 oz,GV Crangrape 64 oz,78742069906,4,4,No Change,165-78742069906,
165,HENDERSON,Juice,Grape Purple 64 oz.,GV Grape Purple 64 oz,78742226903,4,4,No Change,165-78742226903,
165,HENDERSON,Juice,Grape White 64 oz.,GV Grape White 64 oz,78742226897,4,4,No Change,165-78742226897,
165,HENDERSON,Juice,Orange 48 oz - Non Refrigerated,Tex Sun Orange 48 oz NR,16300220055,4,5,No Change,165-16300220055,
165,HENDERSON,Juice,Orange 64 oz - Non Refrigerated,GV Orange 64 oz NR- 7874229660,78742296609,4,4,No Change,165-78742296609,
165,HENDERSON,Juice,Orange Pineapple 48 oz,Tex Sun Orange Pineapple 48 oz,16300220062,4,5,No Change,165-16300220062,
165,HENDERSON,Juice,Pineapple 64 oz,GV Pineapple 64 oz NR,78742014678,4,4,No Change,165-78742014678,
165,HENDERSON,Juice,Tomato 64 oz,GV Tomato 64 oz,78742062099,4,4,No Change,165-78742062099,
165,HENDERSON,Juice,Vegetable 64 oz,GV Vegetable 64 oz,78742062037,4,4,No Change,165-78742062037,
165,HENDERSON,Milk,1% Gallon Milk,GV 1% Milk Gallon,78742351889,1,2,No Change,165-78742351889,
165,HENDERSON,Milk,1% Half Gallon Milk,GV 1% Milk Half Gallon,78742352022,1,6,No Change,165-78742352022,
165,HENDERSON,Milk,Skim Gallon Milk,GV Skim Milk Gallon,78742351896,1,2,No Change,165-78742351896,
165,HENDERSON,Milk,Skim Half Gallon Milk,GV Skim Milk Half Gallon,78742352039,1,6,No Change,165-78742352039,
165,HENDERSON,Milk,Whole Gallon Milk,GV Whole Milk Gallon,78742351865,51,1,No Change,165-78742351865,
165,HENDERSON,Milk,Whole Half Gallon Milk,GV Whole Milk Half Gallon,78742352008,51,2,No Change,165-78742352008,
165,HENDERSON,Refrigerated Juice,Orange 64 oz Country Style Refrigerated,GV Orange Country Style 64 oz R,78742228822,4,4,No Change,165-78742228822,
165,HENDERSON,Refrigerated Juice,Orange 64 oz Refrigerated,GV Orange Juice 64 oz R,78742352169,4,4,No Change,165-78742352169,
165,HENDERSON,Refrigerated Juice,Orange 64 oz w/ Calcium Refrigerated,GV Orange w calc Juice 64 oz R,78742229126,4,4,No Change,165-78742229126,
180,JACKSONVILLE,Milk,1% Buttermilk,PRAIRIE FARMS HILAND LOWFAT BUTTERMILK HG-064OZ,72060025118,1,3,Add,180-72060025118,
180,JACKSONVILLE,Milk,1% Quart Milk,PRAIRIE FARMS HILAND 1% QT-032OZ,72060000559,52,1,Add,180-72060000559,
180,JACKSONVILLE,Milk,Skim Quart Milk,PRAIRIE FARMS HILAND SKIM QT-032OZ,72060000863,52,1,Add,180-72060000863,
180,JACKSONVILLE,Milk,Whole Quart Milk,PRAIRIE FARMS HILAND WHOLE QT-032OZ,72060000122,50,1,Add,180-72060000122,
180,JACKSONVILLE,Bread,Whole Wheat Bread,Sara Lee 100% Whole Wheat Bread,72945611030,16,1,No Change,180-72945611030,
180,JACKSONVILLE,Cheese,American,GV Deluxe Sliced American ,78742353272,2,12,No Change,180-78742353272,
180,JACKSONVILLE,Cheese,Colby 1 lb,GV Colby 1lb,78742430201,2,12,No Change,180-78742430201,
180,JACKSONVILLE,Cheese,Colby Jack 1 lb,GV Colby Jack,78742079646,2,12,No Change,180-78742079646,
180,JACKSONVILLE,Cheese,Med Cheddar 1 lb,GV Med Cheddar 1lb,78742217307,2,12,No Change,180-78742217307,
180,JACKSONVILLE,Cheese,Mild Cheddar 1 lb,GV Mild Cheddar 1lb,78742374581,2,12,No Change,180-78742374581,
180,JACKSONVILLE,Cheese,Mild Cheddar 2 lb,GV Mild Cheddar 2lb,78742067735,2,12,No Change,180-78742067735,
180,JACKSONVILLE,Cheese,Monterey Jack - 1 lb,GV Mont Jack,78742430218,2,12,No Change,180-78742430218,
180,JACKSONVILLE,Cheese,Monterey Jack - 2 lb,GV Mont Jack,78742097473,2,12,No Change,180-78742097473,
180,JACKSONVILLE,Cheese,Mozzarella 1 lb,GV Mozzarella,78742430195,2,12,No Change,180-78742430195,
180,JACKSONVILLE,Cheese,Mozzarella 2 lb,GV Mozzarella,78742119076,2,12,No Change,180-78742119076,
180,JACKSONVILLE,Cheese,Sharp Cheddar 1 lb,GV Sharp Cheddar 1lb,78742430225,2,12,No Change,180-78742430225,
180,JACKSONVILLE,Cheese,Sharp Cheddar 2 lb,GV Sharp Cheddar 2lb,78742148786,2,12,No Change,180-78742148786,
180,JACKSONVILLE,Cheese,String ,Frigo String Cheese,41716232163,2,12,No Change,180-41716232163,
180,JACKSONVILLE,Cheese,X Sharp Cheddar 1 lb,GV XSharp Cheddar 1lb,78742062570,2,12,No Change,180-78742062570,
180,JACKSONVILLE,Frozen Juice,Apple 12 oz Frozen,GV Apple 12 oz Frozen,78742352282,4,5,No Change,180-78742352282,
180,JACKSONVILLE,Frozen Juice,Grape P 12 oz Frozen,GV Grape P 12 oz Frozen,78742229799,4,5,No Change,180-78742229799,
180,JACKSONVILLE,Frozen Juice,Orange 12 oz - Other Pulp Free Frozen ,GV Orange Pulp Free 12 oz Frozen,78742122373,4,5,No Change,180-78742122373,
180,JACKSONVILLE,Frozen Juice,Orange 12 oz Frozen,GV Orange 12 oz Frozen,78742371672,4,5,No Change,180-78742371672,
180,JACKSONVILLE,Juice,Apple 48 oz.,Tex Sun Apple 48 oz,16300220017,4,5,No Change,180-16300220017,
180,JACKSONVILLE,Juice,Apple 64 oz.,GV Apple 64 oz,78742088198,4,4,No Change,180-78742088198,
180,JACKSONVILLE,Juice,Cranberry 64 oz,GV Cranberry 64 oz,78742066929,4,4,No Change,180-78742066929,
