Club #,Workgroup,Role,FY23 FT HC Pln,FY23 PT HC Pln,FY23 Total HC Pln,YoY FT HC Change,YoY PT HC Change,YoY Total HC Change
4731,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
4731,Personal Shopper,Personal Shopper,4,1,5,0,0,0
4731,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
4731,Specialty,Fuel/Car Wash,2,1,3,0,0,0
4731,Specialty,Maintenance,2,2,4,0,0,0
4731,Specialty,Optical,1,1,2,0,0,0
4731,Specialty,Pharmacy Tech,3,2,5,0,0,0
4731,Specialty,TBC Lead,1,0,1,0,0,0
4731,Specialty,TBC Tire Tech,4,2,6,0,0,0
4761,Fresh,Baker/Packager,2,2,4,0,1,1
4761,Fresh,Bakery Lead,1,0,1,0,0,0
4761,Fresh,Café,3,4,7,1,0,1
4761,Fresh,Cake Decorator,3,0,3,0,0,0
4761,Fresh,Freezer/Cooler/Deli,3,1,4,0,0,0
4761,Fresh,HMS/Rotisserie,2,3,5,0,0,0
4761,Fresh,Meat Cutter/Wrapper,1,2,3,0,0,0
4761,Fresh,Meat Lead,1,0,1,0,0,0
4761,Fresh,Prepared Food Lead,1,0,1,0,0,0
4761,Fresh,Produce,3,3,6,0,0,0
4761,Fresh,Produce Lead,1,0,1,0,0,0
4761,Fresh,Senior Meat Cutter,3,1,4,0,0,0
4761,Member Team,Member Assist,3,5,8,0,0,0
4761,Member Team,Member Frontline,5,16,21,0,0,0
4761,Member Team,Member Specialist,6,3,9,0,1,1
4761,Member Team,Member Support,0,0,0,0,0,0
4761,Member Team,Member Team Lead,5,0,5,0,0,0
4761,Merchandising Team,Backroom Associate,4,0,4,0,0,0
4761,Merchandising Team,Forklift Driver,4,0,4,0,0,0
4761,Merchandising Team,Merchandising,10,10,20,0,1,1
4761,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
4761,Personal Shopper,Personal Shopper,6,3,9,-1,2,1
4761,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
4761,Specialty,Maintenance,3,2,5,0,0,0
4761,Specialty,Pharmacy Tech,2,1,3,0,0,0
4761,Specialty,TBC Lead,1,0,1,0,0,0
4761,Specialty,TBC Tire Tech,3,3,6,0,0,0
4839,Fresh,Baker/Packager,3,1,4,1,0,1
4839,Fresh,Bakery Lead,1,0,1,0,0,0
4839,Fresh,Café,3,5,8,0,1,1
4839,Fresh,Cake Decorator,3,1,4,0,0,0
4839,Fresh,Freezer/Cooler/Deli,3,2,5,0,0,0
4839,Fresh,HMS/Rotisserie,3,2,5,0,0,0
4839,Fresh,Meat Cutter/Wrapper,2,1,3,0,0,0
4839,Fresh,Meat Lead,1,0,1,0,0,0
4839,Fresh,Prepared Food Lead,1,0,1,0,0,0
4839,Fresh,Produce,2,4,6,0,1,1
4839,Fresh,Produce Lead,1,0,1,0,0,0
4839,Fresh,Senior Meat Cutter,5,1,6,0,1,1
4839,Member Team,Member Assist,2,6,8,0,0,0
4839,Member Team,Member Frontline,5,17,22,0,0,0
4839,Member Team,Member Specialist,8,3,11,0,0,0
4839,Member Team,Member Support,0,0,0,0,0,0
4839,Member Team,Member Team Lead,5,0,5,0,0,0
4839,Merchandising Team,Backroom Associate,4,0,4,0,0,0
4839,Merchandising Team,Forklift Driver,5,0,5,1,0,1
4839,Merchandising Team,Merchandising,10,10,20,0,0,0
4839,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
4839,Personal Shopper,Personal Shopper,8,4,12,-1,2,1
4839,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
4839,Specialty,Fuel/Car Wash,2,1,3,0,0,0
4839,Specialty,Maintenance,3,1,4,0,0,0
4839,Specialty,Optical,1,1,2,0,0,0
4839,Specialty,Pharmacy Tech,3,1,4,0,0,0
4839,Specialty,TBC Lead,1,0,1,0,0,0
4839,Specialty,TBC Tire Tech,4,3,7,0,0,0
6238,Fresh,Baker/Packager,2,2,4,0,1,1
6238,Fresh,Bakery Lead,1,0,1,0,0,0
6238,Fresh,Café,3,4,7,1,0,1
6238,Fresh,Cake Decorator,3,0,3,0,0,0
6238,Fresh,Freezer/Cooler/Deli,3,2,5,0,0,0
6238,Fresh,HMS/Rotisserie,2,3,5,0,0,0
6238,Fresh,Meat Cutter/Wrapper,1,2,3,0,0,0
6238,Fresh,Meat Lead,1,0,1,0,0,0
6238,Fresh,Prepared Food Lead,1,0,1,0,0,0
6238,Fresh,Produce,2,4,6,0,1,1
6238,Fresh,Produce Lead,1,0,1,0,0,0
6238,Fresh,Senior Meat Cutter,5,1,6,0,0,0
6238,Member Team,Member Assist,3,4,7,0,0,0
6238,Member Team,Member Frontline,5,17,22,0,0,0
6238,Member Team,Member Specialist,6,3,9,0,0,0
6238,Member Team,Member Support,0,0,0,0,0,0
6238,Member Team,Member Team Lead,5,0,5,0,0,0
6238,Merchandising Team,Backroom Associate,4,0,4,0,0,0
6238,Merchandising Team,Forklift Driver,4,0,4,0,0,0
6238,Merchandising Team,Merchandising,10,10,20,0,1,1
6238,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
6238,Personal Shopper,Personal Shopper,8,4,12,-1,2,1
6238,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
6238,Specialty,Fuel/Car Wash,2,1,3,0,0,0
6238,Specialty,Maintenance,2,3,5,0,0,0
6238,Specialty,Optical,1,1,2,0,0,0
6238,Specialty,Pharmacy Tech,1,2,3,0,0,0
6238,Specialty,TBC Lead,1,0,1,0,0,0
6238,Specialty,TBC Tire Tech,3,2,5,0,0,0
6267,Fresh,Baker/Packager,2,1,3,0,0,0
6267,Fresh,Bakery Lead,1,0,1,0,0,0
6267,Fresh,Café,3,4,7,1,0,1
6267,Fresh,Cake Decorator,3,0,3,0,0,0
6267,Fresh,Freezer/Cooler/Deli,3,1,4,0,0,0
6267,Fresh,HMS/Rotisserie,3,3,6,0,1,1
6267,Fresh,Meat Cutter/Wrapper,1,2,3,0,0,0
6267,Fresh,Meat Lead,1,0,1,0,0,0
6267,Fresh,Prepared Food Lead,1,0,1,0,0,0
6267,Fresh,Produce,3,3,6,0,0,0
6267,Fresh,Produce Lead,1,0,1,0,0,0
6267,Fresh,Senior Meat Cutter,3,1,4,0,0,0
6267,Member Team,Member Assist,3,3,6,0,0,0
6267,Member Team,Member Frontline,5,14,19,0,0,0
6267,Member Team,Member Specialist,6,3,9,0,0,0
6267,Member Team,Member Support,0,0,0,0,0,0
6267,Member Team,Member Team Lead,5,0,5,0,0,0
6267,Merchandising Team,Backroom Associate,4,0,4,0,0,0
6267,Merchandising Team,Forklift Driver,4,0,4,0,0,0
6267,Merchandising Team,Merchandising,8,9,17,0,1,1
6267,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
6267,Personal Shopper,Personal Shopper,7,4,11,-1,2,1
6267,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
6267,Specialty,Fuel/Car Wash,2,1,3,0,0,0
6267,Specialty,Maintenance,3,0,3,0,0,0
6267,Specialty,Optical,1,1,2,0,0,0
6267,Specialty,Pharmacy Tech,3,1,4,0,0,0
6267,Specialty,TBC Lead,1,0,1,0,0,0
6267,Specialty,TBC Tire Tech,4,2,6,0,0,0
6342,Fresh,Baker/Packager,3,1,4,0,0,0
6342,Fresh,Bakery Lead,1,0,1,0,0,0
6342,Fresh,Café,3,6,9,0,2,2
6342,Fresh,Cake Decorator,3,1,4,0,0,0
6342,Fresh,Freezer/Cooler/Deli,3,2,5,0,0,0
6342,Fresh,HMS/Rotisserie,3,3,6,0,1,1
6342,Fresh,Meat Cutter/Wrapper,2,1,3,0,0,0
6342,Fresh,Meat Lead,1,0,1,0,0,0
6342,Fresh,Prepared Food Lead,1,0,1,0,0,0
6342,Fresh,Produce,3,4,7,0,1,1
6342,Fresh,Produce Lead,1,0,1,0,0,0
6342,Fresh,Senior Meat Cutter,4,1,5,0,0,0
6342,Member Team,Member Assist,4,4,8,0,0,0
6342,Member Team,Member Frontline,6,16,22,0,0,0
6342,Member Team,Member Specialist,8,4,12,0,0,0
6342,Member Team,Member Support,0,0,0,0,0,0
6342,Member Team,Member Team Lead,5,0,5,0,0,0
6342,Merchandising Team,Backroom Associate,5,0,5,1,0,1
6342,Merchandising Team,Forklift Driver,5,0,5,0,0,0
6342,Merchandising Team,Merchandising,12,11,23,0,1,1
6342,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
6342,Personal Shopper,Personal Shopper,8,4,12,-1,2,1
6342,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
6342,Specialty,Fuel/Car Wash,2,1,3,0,0,0
6342,Specialty,Maintenance,3,1,4,0,0,0
6342,Specialty,Optical,1,1,2,0,0,0
6342,Specialty,Pharmacy Tech,2,0,2,0,0,0
6342,Specialty,TBC Lead,1,0,1,0,0,0
6342,Specialty,TBC Tire Tech,4,2,6,0,0,0
6350,Fresh,Baker/Packager,2,3,5,0,0,0
6350,Fresh,Bakery Lead,1,0,1,0,0,0
6350,Fresh,Café,3,4,7,0,0,0
6350,Fresh,Cake Decorator,2,2,4,0,0,0
6350,Fresh,Freezer/Cooler/Deli,4,2,6,1,0,1
6350,Fresh,HMS/Rotisserie,3,3,6,0,1,1
6350,Fresh,Meat Cutter/Wrapper,2,1,3,0,0,0
6350,Fresh,Meat Lead,1,0,1,0,0,0
6350,Fresh,Prepared Food Lead,1,0,1,0,0,0
6350,Fresh,Produce,2,4,6,0,1,1
6350,Fresh,Produce Lead,1,0,1,0,0,0
6350,Fresh,Senior Meat Cutter,4,1,5,0,0,0
6350,Member Team,Member Assist,3,4,7,0,0,0
6350,Member Team,Member Frontline,7,20,27,0,0,0
6350,Member Team,Member Specialist,7,3,10,0,0,0
6350,Member Team,Member Support,0,0,0,0,0,0
6350,Member Team,Member Team Lead,5,0,5,0,0,0
6350,Merchandising Team,Backroom Associate,5,0,5,1,0,1
6350,Merchandising Team,Forklift Driver,5,0,5,1,0,1
6350,Merchandising Team,Merchandising,11,11,22,2,0,2
6350,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
6350,Personal Shopper,Personal Shopper,6,4,10,-1,2,1
6350,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
6350,Specialty,Fuel/Car Wash,2,1,3,0,0,0
6350,Specialty,Maintenance,3,1,4,0,0,0
6350,Specialty,Optical,2,0,2,0,0,0
6350,Specialty,Pharmacy Tech,5,4,9,0,0,0
6350,Specialty,TBC Lead,1,0,1,0,0,0
6350,Specialty,TBC Tire Tech,4,3,7,0,0,0
6779,Fresh,Baker/Packager,2,1,3,0,0,0
6779,Fresh,Bakery Lead,1,0,1,0,0,0
6779,Fresh,Café,3,5,8,0,0,0
6779,Fresh,Cake Decorator,3,0,3,0,0,0
6779,Fresh,Freezer/Cooler/Deli,3,1,4,0,0,0
6779,Fresh,HMS/Rotisserie,2,3,5,0,0,0
6779,Fresh,Meat Cutter/Wrapper,1,2,3,0,0,0
6779,Fresh,Meat Lead,1,0,1,0,0,0
6779,Fresh,Prepared Food Lead,1,0,1,0,0,0
6779,Fresh,Produce,2,3,5,0,1,1
6779,Fresh,Produce Lead,1,0,1,0,0,0
6779,Fresh,Senior Meat Cutter,3,1,4,0,0,0
6779,Member Team,Member Assist,2,5,7,0,2,2
6779,Member Team,Member Frontline,5,14,19,0,1,1
6779,Member Team,Member Specialist,6,3,9,0,0,0
6779,Member Team,Member Support,0,0,0,0,0,0
6779,Member Team,Member Team Lead,4,0,4,0,0,0
6779,Merchandising Team,Backroom Associate,4,0,4,0,0,0
6779,Merchandising Team,Forklift Driver,4,0,4,0,0,0
6779,Merchandising Team,Merchandising,9,10,19,0,0,0
6779,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
6779,Personal Shopper,Personal Shopper,7,4,11,-1,2,1
6779,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
6779,Specialty,Fuel/Car Wash,2,1,3,0,0,0
6779,Specialty,Maintenance,2,2,4,0,0,0
6779,Specialty,Pharmacy Tech,2,2,4,0,0,0
6779,Specialty,TBC Lead,1,0,1,0,0,0
6779,Specialty,TBC Tire Tech,3,3,6,0,0,0
7189,Fresh,Baker/Packager,2,3,5,0,2,2
7189,Fresh,Bakery Lead,1,0,1,0,0,0
7189,Fresh,Café,3,4,7,1,0,1
7189,Fresh,Cake Decorator,2,1,3,0,0,0
7189,Fresh,Freezer/Cooler/Deli,3,1,4,0,0,0
7189,Fresh,HMS/Rotisserie,2,3,5,0,0,0
7189,Fresh,Meat Cutter/Wrapper,1,1,2,0,0,0
7189,Fresh,Meat Lead,1,0,1,0,0,0
7189,Fresh,Prepared Food Lead,1,0,1,0,0,0
7189,Fresh,Produce,2,3,5,0,1,1
7189,Fresh,Produce Lead,1,0,1,0,0,0
7189,Fresh,Senior Meat Cutter,3,1,4,0,0,0
7189,Member Team,Member Assist,2,4,6,0,1,1
7189,Member Team,Member Frontline,5,13,18,0,0,0
7189,Member Team,Member Specialist,5,3,8,0,0,0
7189,Member Team,Member Support,0,0,0,0,0,0
7189,Member Team,Member Team Lead,4,0,4,0,0,0
7189,Merchandising Team,Backroom Associate,4,0,4,0,0,0
7189,Merchandising Team,Forklift Driver,3,0,3,0,0,0
7189,Merchandising Team,Merchandising,7,8,15,0,0,0
7189,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
7189,Personal Shopper,Personal Shopper,7,4,11,-1,2,1
7189,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
7189,Specialty,Fuel/Car Wash,2,1,3,0,0,0
7189,Specialty,Maintenance,2,2,4,0,0,0
7189,Specialty,Optical,1,1,2,0,0,0
7189,Specialty,Pharmacy Tech,1,2,3,0,0,0
7189,Specialty,TBC Lead,1,0,1,0,0,0
7189,Specialty,TBC Tire Tech,3,3,6,0,0,0
8117,Fresh,Baker/Packager,2,1,3,0,0,0
8117,Fresh,Bakery Lead,1,0,1,0,0,0
8117,Fresh,Café,2,4,6,0,1,1
8117,Fresh,Cake Decorator,2,1,3,0,0,0
8117,Fresh,Freezer/Cooler/Deli,3,1,4,0,0,0
8117,Fresh,HMS/Rotisserie,2,2,4,0,0,0
8117,Fresh,Meat Cutter/Wrapper,1,1,2,0,0,0
8117,Fresh,Meat Lead,1,0,1,0,0,0
8117,Fresh,Prepared Food Lead,1,0,1,0,0,0
8117,Fresh,Produce,3,2,5,0,0,0
8117,Fresh,Produce Lead,1,0,1,0,0,0
8117,Fresh,Senior Meat Cutter,2,1,3,0,0,0
8117,Member Team,Member Assist,2,4,6,0,0,0
8117,Member Team,Member Frontline,5,14,19,0,0,0
8117,Member Team,Member Specialist,5,3,8,0,0,0
8117,Member Team,Member Support,0,0,0,0,0,0
8117,Member Team,Member Team Lead,4,0,4,0,0,0
8117,Merchandising Team,Backroom Associate,4,0,4,0,0,0
8117,Merchandising Team,Forklift Driver,4,0,4,0,0,0
8117,Merchandising Team,Merchandising,9,7,16,0,0,0
8117,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
8117,Personal Shopper,Personal Shopper,4,3,7,-1,2,1
8117,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
8117,Specialty,Asset Protection,1,0,1,0,0,0
8117,Specialty,Fuel/Car Wash,2,1,3,0,0,0
8117,Specialty,Maintenance,2,2,4,0,0,0
8117,Specialty,Optical,1,1,2,0,0,0
8117,Specialty,Pharmacy Tech,3,1,4,0,0,0
8117,Specialty,TBC Lead,1,0,1,0,0,0
8117,Specialty,TBC Tire Tech,3,3,6,0,0,0
8224,Fresh,Baker/Packager,2,3,5,0,2,2
8224,Fresh,Bakery Lead,1,0,1,0,0,0
8224,Fresh,Café,3,6,9,0,1,1
8224,Fresh,Cake Decorator,3,0,3,0,0,0
8224,Fresh,Freezer/Cooler/Deli,3,2,5,0,0,0
8224,Fresh,HMS/Rotisserie,4,1,5,0,0,0
8224,Fresh,Meat Cutter/Wrapper,1,2,3,0,0,0
8224,Fresh,Meat Lead,1,0,1,0,0,0
8224,Fresh,Prepared Food Lead,1,0,1,0,0,0
8224,Fresh,Produce,2,3,5,0,0,0
8224,Fresh,Produce Lead,1,0,1,0,0,0
8224,Fresh,Senior Meat Cutter,3,1,4,0,0,0
8224,Member Team,Member Assist,4,3,7,0,0,0
8224,Member Team,Member Frontline,6,16,22,0,0,0
8224,Member Team,Member Specialist,6,3,9,0,0,0
8224,Member Team,Member Support,0,0,0,0,0,0
8224,Member Team,Member Team Lead,5,0,5,0,0,0
8224,Merchandising Team,Backroom Associate,4,0,4,0,0,0
8224,Merchandising Team,Forklift Driver,4,0,4,0,0,0
8224,Merchandising Team,Merchandising,10,9,19,0,0,0
8224,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
8224,Personal Shopper,Personal Shopper,7,4,11,-1,2,1
8224,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
8224,Specialty,Fuel/Car Wash,2,1,3,0,0,0
8224,Specialty,Maintenance,3,2,5,0,0,0
8224,Specialty,Optical,1,1,2,0,0,0
8224,Specialty,Pharmacy Tech,3,2,5,0,0,0
8224,Specialty,TBC Lead,1,0,1,0,0,0
8224,Specialty,TBC Tire Tech,4,2,6,0,0,0
8239,Fresh,Baker/Packager,2,2,4,0,1,1
8239,Fresh,Bakery Lead,1,0,1,0,0,0
8239,Fresh,Café,4,4,8,0,0,0
8239,Fresh,Cake Decorator,2,1,3,0,0,0
8239,Fresh,Freezer/Cooler/Deli,3,2,5,0,0,0
8239,Fresh,HMS/Rotisserie,2,2,4,0,0,0
8239,Fresh,Meat Cutter/Wrapper,1,1,2,0,0,0
8239,Fresh,Meat Lead,1,0,1,0,0,0
8239,Fresh,Prepared Food Lead,1,0,1,0,0,0
8239,Fresh,Produce,2,3,5,0,1,1
8239,Fresh,Produce Lead,1,0,1,0,0,0
8239,Fresh,Senior Meat Cutter,4,1,5,0,0,0
8239,Member Team,Member Assist,3,3,6,0,0,0
8239,Member Team,Member Frontline,5,16,21,0,0,0
8239,Member Team,Member Specialist,6,2,8,0,0,0
8239,Member Team,Member Support,0,0,0,0,0,0
8239,Member Team,Member Team Lead,4,0,4,0,0,0
8239,Merchandising Team,Backroom Associate,4,0,4,0,0,0
8239,Merchandising Team,Forklift Driver,4,0,4,0,0,0
8239,Merchandising Team,Merchandising,8,8,16,0,0,0
8239,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
8239,Personal Shopper,Personal Shopper,6,4,10,-1,2,1
8239,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
8239,Specialty,Fuel/Car Wash,2,1,3,0,0,0
8239,Specialty,Maintenance,3,0,3,0,0,0
8239,Specialty,Pharmacy Tech,2,1,3,0,0,0
8239,Specialty,TBC Lead,1,0,1,0,0,0
8239,Specialty,TBC Tire Tech,3,3,6,0,0,0
8241,Fresh,Baker/Packager,3,2,5,0,1,1
8241,Fresh,Bakery Lead,1,0,1,0,0,0
8241,Fresh,Café,3,6,9,0,0,0
8241,Fresh,Cake Decorator,3,0,3,0,0,0
8241,Fresh,Freezer/Cooler/Deli,3,2,5,0,0,0
8241,Fresh,HMS/Rotisserie,3,3,6,0,0,0
8241,Fresh,Meat Cutter/Wrapper,1,2,3,0,0,0
8241,Fresh,Meat Lead,1,0,1,0,0,0
8241,Fresh,Prepared Food Lead,1,0,1,0,0,0
8241,Fresh,Produce,2,3,5,0,0,0
8241,Fresh,Produce Lead,1,0,1,0,0,0
8241,Fresh,Senior Meat Cutter,3,1,4,0,0,0
8241,Member Team,Member Assist,3,5,8,0,1,1
8241,Member Team,Member Frontline,6,17,23,0,1,1
8241,Member Team,Member Specialist,6,4,10,0,0,0
8241,Member Team,Member Support,0,0,0,0,0,0
8241,Member Team,Member Team Lead,5,0,5,0,0,0
8241,Merchandising Team,Backroom Associate,4,0,4,0,0,0
8241,Merchandising Team,Forklift Driver,5,0,5,0,0,0
8241,Merchandising Team,Merchandising,10,10,20,0,1,1
8241,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
8241,Personal Shopper,Personal Shopper,12,5,17,3,2,5
8241,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
8241,Specialty,Fuel/Car Wash,2,1,3,0,0,0
8241,Specialty,Maintenance,3,2,5,0,0,0
8241,Specialty,Optical,1,1,2,0,0,0
8241,Specialty,Pharmacy Tech,3,2,5,0,0,0
8241,Specialty,TBC Lead,1,0,1,0,0,0
8241,Specialty,TBC Tire Tech,4,2,6,0,0,0
8263,Fresh,Baker/Packager,3,2,5,0,1,1
8263,Fresh,Bakery Lead,1,0,1,0,0,0
8263,Fresh,Café,3,6,9,0,1,1
8263,Fresh,Cake Decorator,3,0,3,0,0,0
8263,Fresh,Freezer/Cooler/Deli,4,2,6,1,0,1
8263,Fresh,HMS/Rotisserie,3,3,6,0,0,0
8263,Fresh,Meat Cutter/Wrapper,1,2,3,0,0,0
8263,Fresh,Meat Lead,1,0,1,0,0,0
8263,Fresh,Prepared Food Lead,1,0,1,0,0,0
8263,Fresh,Produce,4,4,8,0,1,1
8263,Fresh,Produce Lead,1,0,1,0,0,0
8263,Fresh,Senior Meat Cutter,3,1,4,0,0,0
8263,Member Team,Member Assist,3,6,9,0,1,1
8263,Member Team,Member Frontline,6,18,24,0,0,0
8263,Member Team,Member Specialist,8,4,12,0,1,1
8263,Member Team,Member Support,0,0,0,0,0,0
8263,Member Team,Member Team Lead,5,0,5,0,0,0
8263,Merchandising Team,Backroom Associate,5,0,5,1,0,1
8263,Merchandising Team,Forklift Driver,5,0,5,1,0,1
8263,Merchandising Team,Merchandising,12,11,23,2,0,2
8263,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
8263,Personal Shopper,Personal Shopper,15,9,24,4,7,11
8263,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
8263,Specialty,Asset Protection,0,0,0,0,0,0
8263,Specialty,Fuel/Car Wash,2,1,3,0,0,0
8263,Specialty,Maintenance,3,3,6,0,0,0
8263,Specialty,Optical,1,1,2,0,0,0
8263,Specialty,Pharmacy Tech,3,1,4,0,0,0
8263,Specialty,TBC Lead,1,0,1,0,0,0
8263,Specialty,TBC Tire Tech,4,2,6,0,0,0
8289,Fresh,Baker/Packager,2,1,3,0,0,0
8289,Fresh,Bakery Lead,1,0,1,0,0,0
8289,Fresh,Café,3,6,9,0,2,2
8289,Fresh,Cake Decorator,3,1,4,0,0,0
8289,Fresh,Freezer/Cooler/Deli,3,2,5,0,1,1
8289,Fresh,HMS/Rotisserie,2,2,4,0,0,0
8289,Fresh,Meat Cutter/Wrapper,1,2,3,0,0,0
8289,Fresh,Meat Lead,1,0,1,0,0,0
8289,Fresh,Prepared Food Lead,1,0,1,0,0,0
8289,Fresh,Produce,2,3,5,0,1,1
8289,Fresh,Produce Lead,1,0,1,0,0,0
8289,Fresh,Senior Meat Cutter,3,1,4,0,0,0
8289,Member Team,Member Assist,4,3,7,0,0,0
8289,Member Team,Member Frontline,5,16,21,0,0,0
8289,Member Team,Member Specialist,6,3,9,0,0,0
8289,Member Team,Member Support,0,0,0,0,0,0
8289,Member Team,Member Team Lead,5,0,5,0,0,0
8289,Merchandising Team,Backroom Associate,4,0,4,0,0,0
8289,Merchandising Team,Forklift Driver,4,0,4,0,0,0
8289,Merchandising Team,Merchandising,10,9,19,1,0,1
8289,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
8289,Personal Shopper,Personal Shopper,10,5,15,3,3,6
8289,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
8289,Specialty,Fuel/Car Wash,2,1,3,0,0,0
8289,Specialty,Maintenance,3,1,4,0,0,0
8289,Specialty,Optical,1,1,2,0,0,0
8289,Specialty,Pharmacy Tech,2,2,4,0,0,0
8289,Specialty,TBC Lead,1,0,1,0,0,0
8289,Specialty,TBC Tire Tech,3,3,6,0,0,0
4749,Fresh,Baker/Packager,2,2,4,0,1,1
4749,Fresh,Bakery Lead,1,0,1,0,0,0
4749,Fresh,Café,3,5,8,1,1,2
4749,Fresh,Cake Decorator,2,1,3,0,0,0
4749,Fresh,Freezer/Cooler/Deli,3,1,4,0,0,0
4749,Fresh,HMS/Rotisserie,3,2,5,0,1,1
4749,Fresh,Meat Cutter/Wrapper,1,1,2,0,0,0
4749,Fresh,Meat Lead,1,0,1,0,0,0
4749,Fresh,Prepared Food Lead,1,0,1,0,0,0
4749,Fresh,Produce,2,3,5,0,1,1
4749,Fresh,Produce Lead,1,0,1,0,0,0
4749,Fresh,Senior Meat Cutter,3,1,4,0,0,0
4749,Member Team,Member Assist,3,4,7,0,1,1
4749,Member Team,Member Frontline,5,17,22,0,2,2
4749,Member Team,Member Specialist,6,3,9,0,0,0
4749,Member Team,Member Support,0,0,0,0,0,0
4749,Member Team,Member Team Lead,4,0,4,0,0,0
4749,Merchandising Team,Backroom Associate,4,0,4,0,0,0
4749,Merchandising Team,Forklift Driver,4,0,4,0,0,0
4749,Merchandising Team,Merchandising,9,9,18,1,0,1
4749,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
4749,Personal Shopper,Personal Shopper,8,3,11,-1,2,1
4749,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
4749,Specialty,Fuel/Car Wash,2,1,3,0,0,0
4749,Specialty,Maintenance,2,3,5,0,0,0
4749,Specialty,Optical,2,1,3,0,0,0
4749,Specialty,Pharmacy Tech,1,2,3,0,0,0
4749,Specialty,TBC Lead,1,0,1,0,0,0
4749,Specialty,TBC Tire Tech,3,3,6,0,0,0
4754,Specialty,18-028-101 Liquor Store Lead (F),0,0,0,0,0,0
4754,Specialty,18-028-800 Liquor Store Office (F),0,0,0,0,0,0
4754,Specialty,Liquor,7,0,7,0,0,0
4808,Fresh,Baker/Packager,2,3,5,0,1,1
4808,Fresh,Bakery Lead,1,0,1,0,0,0
4808,Fresh,Café,3,6,9,0,2,2
4808,Fresh,Cake Decorator,3,0,3,-1,-1,-2
4808,Fresh,Freezer/Cooler/Deli,3,2,5,0,0,0
4808,Fresh,HMS/Rotisserie,3,3,6,0,0,0
4808,Fresh,Meat Cutter/Wrapper,4,1,5,0,0,0
4808,Fresh,Meat Lead,1,0,1,0,0,0
4808,Fresh,Prepared Food Lead,1,0,1,0,0,0
4808,Fresh,Produce,3,5,8,0,0,0
4808,Fresh,Produce Lead,1,0,1,0,0,0
4808,Fresh,Senior Meat Cutter,4,1,5,0,0,0
4808,Member Team,Member Assist,4,4,8,0,0,0
4808,Member Team,Member Frontline,5,17,22,0,0,0
4808,Member Team,Member Specialist,6,2,8,-2,0,-2
4808,Member Team,Member Support,0,0,0,0,0,0
4808,Member Team,Member Team Lead,4,0,4,0,0,0
4808,Merchandising Team,Backroom Associate,4,0,4,0,0,0
4808,Merchandising Team,Forklift Driver,5,0,5,0,0,0
4808,Merchandising Team,Merchandising,11,14,25,0,0,0
4808,Merchandising Team,Merchandising Lead,4,0,4,0,0,0
4808,Personal Shopper,Personal Shopper,24,13,37,6,2,8
4808,Personal Shopper,Personal Shopper Lead,1,0,1,0,0,0
4808,Specialty,Fuel/Car Wash,2,2,4,0,0,0
4808,Specialty,Maintenance,2,2,4,0,0,0
4808,Specialty,Optical,2,0,2,0,0,0
4808,Specialty,Pharmacy Tech,1,2,3,0,0,0
4808,Specialty,TBC Lead,1,0,1,0,0,0
4808,Specialty,TBC Tire Tech,4,2,6,0,0,0
4825,Fresh,Baker/Packager,2,2,4,0,1,1
4825,Fresh,Bakery Lead,1,0,1,0,0,0
4825,Fresh,Café,3,6,9,1,0,1
4825,Fresh,Cake Decorator,2,1,3,0,0,0
4825,Fresh,Freezer/Cooler/Deli,3,1,4,0,0,0
4825,Fresh,HMS/Rotisserie,3,3,6,0,0,0
4825,Fresh,Meat Cutter/Wrapper,1,1,2,0,0,0
4825,Fresh,Meat Lead,1,0,1,0,0,0
