Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status, Status, Trend,Directional Focus,Max_WM_WK_ID,OTD* %,OTP* %,Dwell Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
691,SPARK,Scheduled Standard Delivery,9,Executive Review,Recovering,Driver Supply Focus,202251,92.40%,94.20%,9.5,91.40%,97.00%,94.30%,84.30%
5126,SPARK,Scheduled Express Delivery ,10,Executive Review,Recovering,Driver Supply Focus,202251,86.80%,90.90%,7.5,95.20%,60.00%,85.70%,100.00%
734,POINTPICKUP,Scheduled Express Delivery ,11,Executive Review,Degrading,Driver Supply Focus,202251,44.40%,100.00%,9.2,66.70%,33.30%,0.00%,100.00%
355,SPARK,Scheduled Standard Delivery,11,Executive Review,Recovering,Driver Supply Focus,202251,90.30%,97.60%,9.9,91.70%,90.30%,87.30%,92.70%
730,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Driver Supply Focus,202251,92.00%,97.80%,7.1,88.10%,95.80%,94.90%,89.10%
733,SPARK,Scheduled Standard Delivery,25,Executive Review,Recovering,Driver Supply Focus,202251,87.20%,98.50%,8.8,91.20%,91.20%,80.60%,84.90%
809,POINTPICKUP,Scheduled Express Delivery ,14,Executive Review,Degrading,Driver Supply Focus,202251,73.30%,88.90%,9,66.70%,66.70%,60.00%,100.00%
764,SPARK,Scheduled Standard Delivery,24,Executive Review,Recovering,Driver Supply Focus,202251,88.40%,95.60%,9.1,95.60%,93.80%,89.80%,79.90%
3271,POINTPICKUP,Scheduled Standard Delivery,22,Executive Review,Degrading,Driver Supply Focus,202251,80.40%,97.10%,9.8,83.00%,85.20%,78.90%,74.40%
1283,POINTPICKUP,Scheduled Express Delivery ,10,Executive Review,Degrading,Driver Supply Focus,202251,80.00%,100.00%,9.5,50.00%,75.00%,100.00%,100.00%
3307,POINTPICKUP,Scheduled Express Delivery ,20,Executive Review,-,Driver Supply Focus,202251,25.00%,100.00%,3.9,,,0.00%,50.00%
716,SPARK,Scheduled Standard Delivery,21,Executive Review,Recovering,Driver Supply Focus,202251,90.90%,92.60%,9.7,95.20%,89.20%,90.30%,89.10%
1074,POINTPICKUP,Scheduled Express Delivery ,8,Executive Review,Degrading,Driver Supply Focus,202251,83.10%,92.00%,6.6,85.70%,87.10%,80.00%,66.70%
218,SPARK,Scheduled Standard Delivery,22,Executive Review,Recovering,Driver Supply Focus,202251,91.20%,94.70%,7.7,90.50%,90.70%,94.20%,87.70%
304,SPARK,Scheduled Standard Delivery,12,Executive Review,Recovering,Driver Supply Focus,202251,94.40%,97.10%,8.1,99.10%,97.70%,98.60%,78.20%
3137,SPARK,Scheduled Standard Delivery,22,Executive Review,Recovering,Driver Supply Focus,202251,90.30%,95.90%,5.9,100.00%,96.80%,80.20%,78.30%
659,ROADIE,Scheduled Express Delivery ,7,Executive Review,Recovering,Driver Supply Focus,202251,95.50%,100.00%,5.6,100.00%,100.00%,100.00%,80.00%
4482,SPARK,Scheduled Standard Delivery,24,Executive Review,Recovering,Driver Supply Focus,202251,92.80%,94.10%,9.6,94.10%,93.90%,97.00%,83.70%
2488,SPARK,Scheduled Standard Delivery,8,Executive Review,Recovering,Driver Supply Focus,202251,92.60%,93.60%,8.9,95.00%,93.00%,93.60%,85.30%
4589,POINTPICKUP,Scheduled Standard Delivery,8,Executive Review,Degrading,Driver Supply Focus,202251,91.00%,91.10%,6.7,86.40%,96.40%,88.90%,90.00%
2753,SPARK,Scheduled Standard Delivery,24,Executive Review,Degrading,Driver Supply Focus,202251,69.50%,94.70%,5.1,67.40%,81.30%,59.30%,68.80%
3485,ROADIE,Scheduled Standard Delivery,17,Executive Review,Recovering,Driver Supply Focus,202251,90.30%,93.30%,7.8,98.40%,90.50%,94.10%,76.00%
3485,SPARK,Scheduled Standard Delivery,14,Executive Review,Recovering,Driver Supply Focus,202251,92.90%,94.20%,8.2,93.50%,95.20%,96.10%,84.70%
4616,SPARK,Scheduled Standard Delivery,16,Executive Review,Recovering,Driver Supply Focus,202251,88.20%,88.10%,8.3,96.40%,90.30%,83.80%,79.20%
5786,SPARK,Scheduled Standard Delivery,24,Executive Review,Recovering,Driver Supply Focus,202251,88.80%,89.10%,8,94.20%,92.70%,92.30%,69.70%
1111,SPARK,Scheduled Standard Delivery,8,Executive Review,Recovering,Driver Supply Focus,202251,91.20%,89.70%,9.3,94.30%,89.80%,88.40%,92.40%
619,POINTPICKUP,Scheduled Standard Delivery,15,Executive Review,-,Driver Supply Focus,202251,33.30%,92.90%,8.6,,0.00%,0.00%,50.00%
663,POINTPICKUP,Scheduled Standard Delivery,10,Executive Review,Degrading,Driver Supply Focus,202251,85.30%,96.60%,7.1,83.80%,86.80%,86.90%,83.40%
3659,SPARK,Scheduled Standard Delivery,8,Executive Review,Recovering,Driver Supply Focus,202251,95.00%,97.70%,7.4,98.40%,94.70%,95.70%,88.60%
658,POINTPICKUP,Scheduled Express Delivery ,13,Executive Review,Degrading,Driver Supply Focus,202251,92.90%,89.30%,6.4,80.00%,100.00%,88.90%,100.00%
366,POINTPICKUP,Scheduled Standard Delivery,16,Executive Review,Recovering,Driver Supply Focus,202251,57.10%,100.00%,4.6,100.00%,33.30%,100.00%,20.00%
672,SPARK,Scheduled Standard Delivery,8,Executive Review,Recovering,Driver Supply Focus,202251,95.50%,96.50%,9.8,98.60%,97.30%,97.00%,88.00%
1320,SPARK,Scheduled Standard Delivery,18,Executive Review,Recovering,Driver Supply Focus,202251,91.90%,91.50%,9.1,94.20%,96.10%,94.90%,79.30%
1320,UBER,Scheduled Standard Delivery,18,Executive Review,Recovering,Driver Supply Focus,202251,95.60%,93.30%,9.3,97.20%,97.40%,90.20%,88.20%
2065,SPARK,Scheduled Standard Delivery,16,Executive Review,Recovering,Driver Supply Focus,202251,95.60%,96.40%,9.1,97.60%,98.10%,96.10%,87.50%
1159,SPARK,Scheduled Standard Delivery,23,Executive Review,Recovering,Driver Supply Focus,202251,90.30%,99.40%,5.1,94.90%,93.50%,84.60%,90.60%
1317,SPARK,Scheduled Standard Delivery,12,Executive Review,Recovering,Driver Supply Focus,202251,88.10%,98.60%,9.7,90.80%,89.20%,87.40%,84.80%
1795,SPARK,Scheduled Standard Delivery,16,Executive Review,Recovering,Driver Supply Focus,202251,94.80%,95.00%,5.7,96.20%,100.00%,95.80%,85.00%
2440,SPARK,Scheduled Standard Delivery,22,Executive Review,Recovering,Driver Supply Focus,202251,91.50%,92.00%,8.3,98.30%,92.90%,96.90%,75.50%
2699,SPARK,Scheduled Standard Delivery,16,Executive Review,Recovering,Driver Supply Focus,202251,92.50%,91.00%,8.5,95.30%,91.30%,89.70%,93.90%
3069,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Driver Supply Focus,202251,91.30%,92.90%,9.6,89.60%,90.30%,95.60%,88.60%
448,SPARK,Scheduled Standard Delivery,8,Executive Review,Recovering,Driver Supply Focus,202251,93.70%,97.50%,8.4,93.10%,87.60%,97.70%,97.20%
3868,SPARK,Scheduled Standard Delivery,14,Executive Review,Recovering,Driver Supply Focus,202251,89.70%,93.60%,8.7,91.50%,83.60%,93.80%,89.50%
5772,POINTPICKUP,Scheduled Express Delivery ,13,Executive Review,Degrading,Driver Supply Focus,202251,86.70%,90.90%,6.8,71.40%,100.00%,100.00%,50.00%
987,SPARK,Scheduled Standard Delivery,15,Executive Review,Recovering,Driver Supply Focus,202251,92.90%,96.10%,9.1,92.90%,94.60%,88.60%,96.20%
1957,SPARK,Scheduled Standard Delivery,15,Executive Review,Recovering,Driver Supply Focus,202251,91.40%,91.60%,8.5,96.80%,93.10%,84.60%,93.60%
623,POINTPICKUP,Scheduled Standard Delivery,22,Executive Review,-,Driver Supply Focus,202251,66.70%,100.00%,9.9,,,,66.70%
6190,POINTPICKUP,Scheduled Express Delivery ,7,Executive Review,Recovering,Driver Supply Focus,202251,44.40%,90.80%,5.4,100.00%,31.30%,40.00%,50.00%
4560,SPARK,Scheduled Standard Delivery,15,Executive Review,Recovering,Driver Supply Focus,202251,91.90%,98.20%,8.4,95.50%,94.30%,91.10%,85.40%
5221,SPARK,Scheduled Standard Delivery,14,Executive Review,Recovering,Driver Supply Focus,202251,95.50%,97.60%,9.8,97.20%,98.20%,88.60%,97.90%
2188,SPARK,Scheduled Standard Delivery,19,Executive Review,Recovering,Driver Supply Focus,202251,94.00%,97.50%,6.2,96.30%,99.10%,94.60%,84.60%
3149,SPARK,Scheduled Standard Delivery,17,Executive Review,Recovering,Driver Supply Focus,202251,89.10%,98.40%,7,95.40%,83.80%,88.10%,90.60%
3478,SPARK,Scheduled Standard Delivery,23,Executive Review,Recovering,Driver Supply Focus,202251,92.80%,98.90%,5.9,95.60%,93.70%,89.10%,93.00%
3053,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Driver Supply Focus,202251,94.00%,96.60%,9.5,98.40%,95.60%,96.70%,85.80%
2317,SPARK,Scheduled Standard Delivery,23,Executive Review,Degrading,Driver Supply Focus,202251,90.10%,91.30%,9.7,89.80%,92.10%,89.90%,87.90%
2549,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Driver Supply Focus,202251,96.70%,98.40%,8.2,99.30%,97.50%,98.30%,88.70%
4394,ROADIE,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,202251,80.20%,95.10%,7.4,77.60%,82.40%,83.30%,76.30%
4394,SPARK,Scheduled Standard Delivery,8,Executive Review,Recovering,Driver Supply Focus,202251,95.30%,96.00%,7,97.40%,97.00%,98.10%,85.20%
1870,SPARK,Scheduled Standard Delivery,10,Executive Review,Recovering,Driver Supply Focus,202251,92.50%,91.70%,9,97.20%,84.50%,98.60%,90.30%
1876,SPARK,Scheduled Standard Delivery,16,Executive Review,Degrading,Driver Supply Focus,202251,76.30%,95.10%,8.1,77.80%,73.30%,88.20%,66.70%
2927,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Driver Supply Focus,202251,95.20%,96.80%,6.3,97.70%,95.00%,98.50%,87.20%
2927,UBER,Scheduled Standard Delivery,6,At Risk,Recovering,Driver Supply Focus,202251,96.00%,96.00%,7.7,99.50%,99.60%,98.10%,81.40%
5899,SPARK,Scheduled Standard Delivery,17,Executive Review,Recovering,Driver Supply Focus,202251,89.10%,96.00%,8.1,95.50%,88.40%,90.80%,81.20%
5899,UBER,Scheduled Standard Delivery,18,Executive Review,Recovering,Driver Supply Focus,202251,95.10%,94.60%,9.2,96.30%,96.80%,100.00%,83.90%
5929,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Driver Supply Focus,202251,95.70%,97.20%,7.8,98.50%,98.30%,98.70%,85.00%
5440,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Driver Supply Focus,202251,89.20%,95.20%,7.8,97.40%,94.10%,92.70%,73.70%
2516,SPARK,Scheduled Standard Delivery,44,Executive Review,Recovering,Driver Supply Focus,202251,91.40%,93.20%,9.9,93.10%,93.20%,89.00%,90.30%
2571,POINTPICKUP,Scheduled Express Delivery ,15,Executive Review,-,Driver Supply Focus,202251,80.00%,100.00%,6.7,,,0.00%,100.00%
2571,POINTPICKUP,Scheduled Standard Delivery,18,Executive Review,-,Driver Supply Focus,202251,85.70%,92.90%,5.5,,,100.00%,75.00%
3098,SPARK,Scheduled Standard Delivery,20,Executive Review,Recovering,Driver Supply Focus,202251,90.00%,91.00%,7.6,93.20%,90.20%,92.40%,83.80%
5678,SPARK,Scheduled Standard Delivery,8,Executive Review,Recovering,Driver Supply Focus,202251,91.80%,94.20%,8.4,97.60%,93.50%,93.30%,80.80%
1632,SPARK,Scheduled Standard Delivery,17,Executive Review,Recovering,Driver Supply Focus,202251,91.90%,94.70%,8.2,94.90%,91.70%,94.30%,81.60%
1491,SPARK,Scheduled Standard Delivery,13,Executive Review,Recovering,Driver Supply Focus,202251,81.20%,94.00%,8.2,93.70%,82.10%,87.90%,60.00%
3762,SPARK,Scheduled Standard Delivery,18,Executive Review,Recovering,Driver Supply Focus,202251,94.00%,88.10%,8.4,96.70%,92.70%,97.00%,89.40%
1496,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Driver Supply Focus,202251,91.80%,90.70%,9.4,96.40%,93.60%,94.70%,80.80%
2004,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Driver Supply Focus,202251,89.70%,98.20%,6.9,93.80%,96.00%,98.70%,64.10%
1285,SPARK,Scheduled Standard Delivery,23,Executive Review,Recovering,Driver Supply Focus,202251,94.80%,98.20%,6.1,98.40%,98.30%,95.70%,85.30%
1609,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Driver Supply Focus,202251,88.40%,95.40%,7.6,86.30%,92.80%,91.10%,82.00%
1757,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Driver Supply Focus,202251,87.70%,97.30%,8.1,87.70%,94.00%,85.90%,82.70%
2937,POINTPICKUP,Scheduled Express Delivery ,5,At Risk,Degrading,Driver Supply Focus,202251,85.70%,94.00%,5.7,83.30%,87.50%,90.90%,50.00%
3233,SPARK,Scheduled Standard Delivery,8,Executive Review,Recovering,Driver Supply Focus,202251,93.60%,95.20%,6.1,93.80%,96.70%,96.60%,75.00%
4849,SPARK,Scheduled Standard Delivery,8,Executive Review,Recovering,Driver Supply Focus,202251,94.90%,99.20%,6.4,95.40%,96.10%,96.90%,89.30%
1470,SPARK,Scheduled Standard Delivery,10,Executive Review,Recovering,Driver Supply Focus,202251,89.20%,100.00%,4.4,91.60%,95.70%,82.10%,82.00%
1861,SPARK,Scheduled Standard Delivery,20,Executive Review,Degrading,Driver Supply Focus,202251,87.20%,92.20%,5.6,86.80%,93.40%,82.50%,85.40%
2643,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Driver Supply Focus,202251,86.90%,88.60%,8.2,86.70%,91.10%,84.20%,83.90%
3498,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202251,33.30%,100.00%,3.7,0.00%,50.00%,50.00%,0.00%
1472,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Driver Supply Focus,202251,90.80%,94.80%,5.5,80.00%,93.20%,88.60%,94.90%
1855,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Driver Supply Focus,202251,78.60%,97.40%,6,84.60%,76.10%,83.50%,74.50%
1855,UBER,Scheduled Standard Delivery,20,Executive Review,Recovering,Driver Supply Focus,202251,70.70%,98.40%,9,100.00%,100.00%,55.60%,58.30%
2642,SPARK,Scheduled Standard Delivery,20,Executive Review,Recovering,Driver Supply Focus,202251,90.90%,90.60%,10,92.80%,86.10%,96.00%,89.00%
2642,UBER,Scheduled Standard Delivery,20,Executive Review,Recovering,Driver Supply Focus,202251,87.00%,89.20%,9.7,90.20%,87.50%,77.60%,96.00%
3364,SPARK,Scheduled Standard Delivery,20,Executive Review,Degrading,Driver Supply Focus,202251,86.00%,98.30%,6.5,88.60%,82.50%,86.20%,86.40%
3364,UBER,Scheduled Standard Delivery,19,Executive Review,Recovering,Driver Supply Focus,202251,90.60%,97.40%,6.3,95.50%,93.80%,86.80%,73.90%
5977,SPARK,Scheduled Standard Delivery,14,Executive Review,Recovering,Driver Supply Focus,202251,90.00%,95.00%,7.2,100.00%,88.70%,90.50%,79.20%
5992,SPARK,Scheduled Standard Delivery,22,Executive Review,Degrading,Driver Supply Focus,202251,85.40%,89.60%,6.7,82.20%,83.00%,91.30%,85.70%
1633,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Driver Supply Focus,202251,91.50%,91.80%,5.9,95.80%,95.70%,84.50%,87.50%
1999,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Driver Supply Focus,202251,92.00%,96.00%,7,96.20%,95.70%,84.80%,89.30%
2274,POINTPICKUP,Scheduled Standard Delivery,23,Executive Review,-,Driver Supply Focus,202251,0.00%,100.00%,4.8,,0.00%,0.00%,
2274,SPARK,Scheduled Standard Delivery,24,Executive Review,Degrading,Driver Supply Focus,202251,88.50%,98.50%,6.1,88.80%,89.90%,83.50%,94.30%
2352,ROADIE,Scheduled Standard Delivery,11,Executive Review,Recovering,Driver Supply Focus,202251,68.80%,100.00%,3.8,100.00%,75.00%,33.30%,60.00%
3102,ROADIE,Scheduled Standard Delivery,9,Executive Review,Degrading,Driver Supply Focus,202251,58.80%,100.00%,8.9,62.50%,80.00%,50.00%,0.00%
3102,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Driver Supply Focus,202251,93.80%,98.50%,6.3,100.00%,98.50%,87.80%,76.90%
3209,POINTPICKUP,Scheduled Standard Delivery,14,Executive Review,-,Driver Supply Focus,202251,52.20%,95.20%,5.2,,80.00%,54.80%,45.20%
3624,POINTPICKUP,Scheduled Standard Delivery,20,Executive Review,-,Driver Supply Focus,202251,57.90%,96.60%,6.1,,57.10%,60.50%,55.60%
810,POINTPICKUP,Scheduled Standard Delivery,6,At Risk,Degrading,Driver Supply Focus,202251,40.00%,97.70%,4.6,12.50%,100.00%,83.30%,22.20%
1361,UBER,Scheduled Standard Delivery,15,Executive Review,Recovering,Driver Supply Focus,202251,91.20%,93.70%,9.1,94.60%,88.20%,93.10%,76.00%
1474,POINTPICKUP,Scheduled Standard Delivery,7,Executive Review,Recovering,Driver Supply Focus,202251,86.60%,96.60%,6.8,92.40%,87.90%,78.80%,80.30%
4325,POINTPICKUP,Scheduled Standard Delivery,9,Executive Review,Recovering,Driver Supply Focus,202251,91.30%,97.10%,7.9,94.90%,89.60%,85.60%,94.90%
1693,SPARK,Scheduled Express Delivery ,10,Executive Review,Recovering,Driver Supply Focus,202251,92.30%,93.80%,9.9,96.40%,91.40%,89.40%,90.80%
3087,SPARK,Scheduled Express Delivery ,11,Executive Review,Recovering,Driver Supply Focus,202251,88.50%,100.00%,6.2,100.00%,92.30%,82.40%,75.00%
3087,UBER,Scheduled Express Delivery ,6,At Risk,Recovering,Driver Supply Focus,202251,85.70%,100.00%,7.9,100.00%,85.70%,66.70%,100.00%
3650,UBER,Scheduled Express Delivery ,9,Executive Review,Recovering,Driver Supply Focus,202251,81.10%,94.60%,5,100.00%,90.00%,77.80%,60.00%
5152,SPARK,Scheduled Standard Delivery,13,Executive Review,Recovering,Driver Supply Focus,202251,90.00%,97.50%,8.7,90.70%,89.40%,91.50%,87.60%
4238,POINTPICKUP,Scheduled Express Delivery ,16,Executive Review,Degrading,Driver Supply Focus,202251,95.70%,93.50%,7,66.70%,100.00%,100.00%,100.00%
5938,SPARK,Scheduled Standard Delivery,6,At Risk,Recovering,Driver Supply Focus,202251,92.50%,94.40%,7.6,93.30%,94.10%,94.90%,86.00%
2494,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Driver Supply Focus,202251,80.40%,98.70%,9.6,84.60%,85.10%,77.60%,73.50%
5335,POINTPICKUP,Scheduled Express Delivery ,13,Executive Review,Recovering,Driver Supply Focus,202251,95.80%,88.20%,7.9,100.00%,100.00%,100.00%,77.80%
4132,SPARK,Scheduled Standard Delivery,13,Executive Review,Recovering,Driver Supply Focus,202251,91.50%,97.00%,9.8,93.80%,85.80%,93.50%,93.70%
7320,POINTPICKUP,Scheduled Standard Delivery,5,At Risk,Recovering,Driver Supply Focus,202251,97.40%,98.70%,3.5,100.00%,100.00%,81.80%,100.00%
2487,POINTPICKUP,Scheduled Standard Delivery,21,Executive Review,Recovering,Driver Supply Focus,202251,81.90%,97.90%,7.5,90.00%,82.40%,76.20%,83.30%
3132,POINTPICKUP,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Driver Supply Focus,202251,88.30%,96.90%,5.8,84.50%,94.60%,89.10%,83.30%
1877,POINTPICKUP,Scheduled Express Delivery ,9,Executive Review,Degrading,Driver Supply Focus,202251,82.60%,91.80%,6.3,75.00%,90.00%,73.70%,92.30%
1877,POINTPICKUP,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,202251,78.80%,100.00%,6.9,89.70%,84.70%,74.30%,65.90%
5394,POINTPICKUP,Scheduled Standard Delivery,4,At Risk,Recovering,Driver Supply Focus,202251,88.70%,96.60%,7.5,95.50%,89.60%,90.90%,76.50%
1689,ROADIE,Scheduled Express Delivery ,12,Executive Review,-,Driver Supply Focus,202251,95.70%,88.50%,4.3,,100.00%,100.00%,83.30%
1045,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Driver Supply Focus,202251,86.10%,90.50%,8.1,91.10%,91.10%,78.60%,81.80%
3867,SPARK,Scheduled Standard Delivery,9,Executive Review,Recovering,Driver Supply Focus,202251,92.70%,96.60%,8.6,97.00%,97.80%,89.50%,88.00%
5341,UBER,Scheduled Standard Delivery,19,Executive Review,Recovering,Driver Supply Focus,202251,91.70%,98.00%,7.6,93.00%,93.50%,94.50%,71.90%
5676,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Driver Supply Focus,202251,84.60%,90.40%,8.9,89.30%,88.10%,77.30%,82.90%
1461,POINTPICKUP,Scheduled Express Delivery ,6,At Risk,Degrading,Driver Supply Focus,202251,91.30%,90.30%,5.1,80.00%,100.00%,100.00%,83.30%
921,SPARK,Scheduled Standard Delivery,18,Executive Review,Recovering,Driver Supply Focus,202251,85.70%,99.60%,4.8,96.50%,85.70%,76.30%,84.40%
1199,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Driver Supply Focus,202251,47.80%,94.80%,8.7,56.60%,48.60%,41.60%,41.60%
3454,POINTPICKUP,Scheduled Express Delivery ,13,Executive Review,Degrading,Driver Supply Focus,202251,81.30%,94.40%,5.4,80.00%,66.70%,100.00%,100.00%
1827,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Driver Supply Focus,202251,74.70%,97.20%,7.2,92.10%,77.90%,71.60%,59.20%
1827,UBER,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202251,73.20%,99.10%,8,84.70%,74.20%,55.60%,51.90%
3208,POINTPICKUP,Scheduled Standard Delivery,18,Executive Review,Recovering,Driver Supply Focus,202251,83.30%,100.00%,7.8,100.00%,100.00%,50.00%,80.00%
5270,SPARK,Scheduled Standard Delivery,18,Executive Review,Recovering,Driver Supply Focus,202251,93.20%,91.80%,10,96.90%,96.50%,84.60%,95.60%
2293,SPARK,Scheduled Standard Delivery,33,Executive Review,Degrading,Driver Supply Focus,202251,71.90%,92.20%,7.8,85.20%,82.90%,64.00%,51.90%
2189,SPARK,Scheduled Standard Delivery,13,Executive Review,Recovering,Driver Supply Focus,202251,88.80%,99.00%,9,91.60%,97.00%,71.60%,97.70%
3254,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Driver Supply Focus,202251,81.20%,92.30%,9.1,80.60%,96.20%,65.30%,96.70%
3277,SPARK,Scheduled Standard Delivery,12,Executive Review,Recovering,Driver Supply Focus,202251,90.40%,95.60%,8.5,96.30%,98.70%,70.90%,97.80%
1951,ROADIE,Scheduled Standard Delivery,7,Executive Review,Degrading,Driver Supply Focus,202251,89.70%,98.20%,8.4,88.90%,82.60%,90.70%,98.80%
5841,ROADIE,Scheduled Standard Delivery,7,Executive Review,Degrading,Driver Supply Focus,202251,77.40%,100.00%,7.5,66.70%,44.40%,100.00%,85.70%
