Market Number,Store Number,Total Season Pallets Shipped ,Total Season Pallets Sold ,FY26 Projected Pallet Ships 
512,2689,8,8,9
512,3023,9,9,9
512,3046,9,9,9
512,3047,17,16,17
512,3123,8,8,9
512,4174,13,13,13
512,5610,8,8,8
512,5611,4,4,4
512,5633,20,18,19
512,5634,16,15,16
512,5635,22,21,21
514,2385,30,26,27
514,2403,37,33,35
514,2516,19,19,20
514,3525,39,36,37
514,3794,29,27,29
514,5041,36,26,26
514,5073,-   ,0,0
515,2487,5,6,6
515,2826,13,10,10
515,2998,10,9,9
515,3026,8,6,7
515,3131,7,7,7
515,3132,9,9,9
515,3133,11,11,11
515,4762,7,6,6
515,5600,9,8,8
515,5663,14,13,13
515,5689,15,15,16
515,5691,15,14,14
515,8958,8,7,7
516,377,15,14,15
516,2870,5,5,5
516,2887,6,5,5
516,3442,10,10,10
516,3638,10,10,10
516,5367,4,2,2
516,5383,17,16,17
516,5923,7,6,5
516,7098,14,9,9
516,7137,13,10,9
516,7162,10,8,8
516,7209,19,16,17
516,7218,13,12,13
516,7329,9,8,9
526,3661,45,42,45
526,4105,30,28,30
526,4366,25,23,24
526,4415,52,46,47
526,5108,21,21,22
526,5726,14,12,13
526,5782,15,13,13
526,5960,49,46,49
526,5962,20,19,20
526,6587,20,18,19
526,6813,30,27,28
526,7229,26,25,26
528,2835,5,4,4
528,3449,5,4,4
528,3450,4,3,4
528,4056,5,4,4
528,5224,4,4,4
528,5226,3,3,3
528,5290,5,5,5
528,5490,5,4,4
528,5715,10,10,9
528,6098,5,5,5
528,6159,12,11,12
528,6459,7,6,7
528,6786,8,7,7
528,6850,13,11,10
528,7220,5,4,4
528,7311,5,4,4
533,2393,8,7,7
533,2394,10,9,9
533,2875,11,10,11
533,2876,8,7,7
533,2877,10,8,8
533,2878,14,9,8
533,2984,14,13,14
533,3202,10,11,12
533,3275,10,8,8
533,3327,8,6,6
533,3615,8,7,7
533,3637,12,11,11
533,5286,8,8,8
533,5314,7,6,7
533,5323,8,7,7
533,5805,9,7,8
533,5863,8,8,8
533,7308,3,3,3
534,2686,12,7,6
534,2741,7,7,7
534,2742,5,4,4
534,3164,7,1,1
534,3479,5,4,4
534,3654,9,8,8
534,4375,4,4,4
534,4376,8,7,8
534,4686,7,6,7
534,5738,7,5,5
534,5837,9,8,9
534,6953,9,8,9
534,7635,,,8
537,2744,7,6,7
537,2745,7,6,6
537,3168,10,8,7
537,3723,7,7,7
537,4128,11,10,9
537,4516,7,4,3
537,4579,10,9,9
537,5737,5,5,5
537,5789,11,10,10
537,5790,10,8,8
537,6960,8,7,7
537,7242,10,9,9
537,7317,19,18,19
538,2839,6,4,4
538,3062,9,8,8
538,3111,11,8,8
538,3238,11,11,12
538,4057,11,9,9
538,4470,9,8,8
538,4478,11,10,10
538,5692,9,8,8
538,5693,9,8,8
538,5791,7,7,7
538,6971,10,9,10
538,7072,12,11,12
538,7127,23,20,21
541,3727,10,9,10
541,3736,13,12,12
541,4048,8,6,7
541,4659,2,2,2
541,5125,7,7,7
541,5310,6,6,6
541,5327,7,5,6
541,5328,5,5,5
541,5773,5,4,5
541,7233,5,5,5
541,7241,9,8,8
541,7262,1,1,1
542,2919,4,4,4
542,2940,10,9,9
542,3743,10,7,7
542,3745,6,5,5
542,3746,6,5,5
542,3752,8,8,8
542,4114,6,6,6
542,4193,4,3,3
542,4367,7,6,7
542,4371,9,9,9
542,4373,8,6,6
542,4577,0,0,0
542,4605,9,7,6
542,4674,7,6,6
542,5204,6,6,6
542,5700,3,3,3
543,3042,14,14,13
543,3703,13,11,12
543,4586,14,13,13
543,5081,14,12,13
543,5102,5,5,5
543,5464,6,5,6
543,5722,9,9,9
543,5774,12,11,11
543,5776,13,12,12
543,5832,12,10,10
543,6165,8,6,7
543,6166,10,10,10
543,6323,30,22,22
543,6577,14,12,12
543,6588,11,10,9
543,6849,4,3,3
543,7099,9,9,9
544,2500,,,8
544,3184,5,4,5
544,3424,8,8,8
544,3990,7,7,7
544,4189,7,6,7
544,4504,5,5,5
544,4580,5,5,5
544,4672,8,5,5
544,4673,4,4,4
544,4691,7,6,6
544,4756,8,7,7
544,5062,5,5,4
544,5100,5,5,5
544,5248,10,9,10
544,5256,8,8,8
544,5459,10,7,7
545,2983,,,8
545,4210,7,5,5
545,4357,8,8,8
545,4582,5,5,5
545,4648,4,3,3
545,4657,6,5,5
545,5098,8,8,8
545,5623,5,5,5
545,5653,1,1,1
545,5740,6,5,5
545,5744,15,11,11
545,5769,15,13,14
545,5771,6,5,6
545,6531,10,9,10
545,8861,4,3,3
546,840,10,10,10
546,920,13,10,10
546,2773,14,11,10
546,2801,7,6,6
546,2858,14,16,15
546,4421,8,10,10
546,4426,17,15,15
546,4517,10,8,7
546,4527,13,13,13
546,5198,11,10,10
546,5903,16,15,14
546,5907,7,7,7
546,6732,12,11,12
548,2391,16,14,15
548,3013,12,10,10
548,3161,11,6,5
548,3414,10,8,8
548,4141,10,9,10
548,4434,18,17,17
548,4667,11,10,9
548,5221,10,9,10
548,5654,10,8,8
548,5670,10,9,9
548,5831,10,7,7
548,5876,11,9,10
548,6207,18,14,15
549,525,10,4,4
549,2944,12,10,10
549,3606,14,11,10
549,3629,15,10,10
549,3862,17,12,12
549,4561,9,4,4
549,5005,10,9,10
549,5816,9,8,8
549,5817,11,10,11
549,5818,8,6,6
549,5819,12,12,13
549,5820,13,8,8
549,6398,12,10,10
550,2590,5,5,5
550,3050,10,8,8
550,3098,10,8,8
550,3144,17,15,15
550,3145,7,5,5
550,3146,4,3,3
550,3178,12,10,10
550,4178,7,6,5
550,4757,17,14,14
550,5627,11,7,7
550,5678,11,10,10
550,5993,12,8,8
550,5994,6,5,5
551,3084,11,11,12
551,3099,10,7,7
551,3101,10,8,9
551,4134,8,7,8
551,4169,13,12,13
551,5008,11,10,10
551,5601,8,7,8
551,5603,8,6,7
551,5637,5,5,5
551,5640,6,5,6
551,5661,7,7,7
551,5684,24,22,22
552,2468,13,11,11
552,3022,12,9,8
552,3090,8,5,5
552,4127,4,4,4
552,4759,5,5,6
552,5007,11,7,7
552,5606,11,10,10
552,5608,15,13,13
552,5609,22,16,16
552,5683,11,11,12
552,5979,17,14,14
552,5981,9,8,8
552,5982,10,7,7
553,1511,55,32,32
553,1590,26,20,22
553,1996,65,54,52
553,3163,29,25,27
553,3235,40,37,39
553,3311,14,12,12
553,3397,44,41,42
553,4303,51,47,49
554,3070,4,4,5
554,3071,5,4,4
554,3072,6,5,5
554,3074,0,1,1
554,3619,12,4,4
554,3635,9,7,7
554,4528,14,16,16
554,4692,8,8,9
554,5143,6,6,6
554,5188,2,3,3
554,5267,3,3,3
554,5815,5,3,3
554,7601,5,3,3
557,3094,4,4,4
557,3988,10,8,8
557,4100,7,6,6
557,4180,8,7,8
557,4494,13,12,12
557,4700,7,6,6
557,4706,8,7,8
557,5109,8,6,6
557,5110,10,8,8
557,5205,10,9,9
557,5206,12,11,11
557,7043,7,7,7
557,7168,9,8,9
558,1807,14,12,13
558,2040,13,12,13
558,2841,-   ,0,0
558,2871,21,20,21
558,3422,12,9,9
558,4456,17,16,18
558,5944,16,14,14
559,3617,11,10,10
559,3817,10,7,7
559,4159,9,9,9
559,4565,18,16,18
559,5255,10,9,9
559,5265,15,14,15
559,5741,11,9,9
559,5760,11,5,5
559,5846,11,9,9
559,5875,17,9,8
559,5988,14,9,9
559,6149,27,17,16
559,6548,11,6,6
561,2397,3,4,4
561,2433,3,3,3
561,2975,10,10,10
561,2976,8,7,7
561,2977,5,6,6
561,3015,19,17,18
561,3204,7,7,7
561,3530,7,7,7
561,3870,6,5,6
561,4046,5,5,5
561,5021,5,5,6
561,5824,9,9,10
561,7224,10,8,8
561,7232,6,5,5
561,7240,7,7,7
562,3452,4,3,3
562,3509,8,7,7
562,3542,11,10,11
562,3579,8,6,6
562,4465,4,4,4
562,4466,12,8,8
562,4468,4,3,3
562,4618,6,5,5
562,5094,5,5,5
562,5353,9,6,6
562,6583,9,6,5
562,6590,11,10,10
562,7309,8,6,6
562,7357,7,5,5
562,7361,8,8,8
566,2488,10,9,9
566,4188,6,5,5
566,4469,6,6,6
566,4589,10,9,10
566,4591,5,4,4
566,5059,16,15,16
566,5107,7,6,6
566,5119,5,3,3
566,5148,5,6,6
566,5182,7,7,7
566,5716,8,7,7
566,5925,5,5,5
566,7342,9,7,7
569,413,11,10,10
569,456,84,77,80
569,595,54,51,55
569,1000,74,57,57
569,1041,38,35,37
569,1296,30,23,23
569,2763,41,33,33
569,2765,38,36,37
569,4112,52,49,53
569,5808,22,20,21
570,2451,16,13,13
570,3317,11,10,11
570,3385,16,16,17
570,3512,11,8,8
570,3517,15,14,14
570,4464,12,8,8
570,4676,20,17,18
570,5675,10,9,9
570,5702,3,3,3
570,7349,7,6,6
570,7362,9,8,8
577,3159,24,22,23
577,3520,143,133,138
577,3795,38,37,39
577,5752,37,31,30
580,492,29,27,27
580,566,23,21,21
580,870,21,20,20
580,1002,27,24,25
580,1026,26,24,26
580,1162,22,21,22
580,1371,25,23,24
580,1783,27,25,27
580,2563,12,9,10
580,4216,29,26,26
581,1645,33,28,30
581,1826,42,41,44
581,1882,24,22,21
581,2536,1,1,1
581,5215,22,21,22
581,5394,31,28,29
581,5859,13,13,13
581,5956,24,21,21
582,1572,57,52,52
582,1768,12,14,15
582,1827,7,7,7
582,2511,25,24,23
582,3208,22,20,20
582,4068,28,23,23
582,4438,26,24,27
582,4689,11,10,11
582,4696,18,16,16
582,5167,35,30,31
582,5270,17,15,17
583,259,27,25,27
583,789,29,28,30
583,1055,28,28,30
583,1800,22,22,23
583,3224,22,22,23
583,3225,19,19,21
583,5823,16,15,16
583,5987,26,25,27
583,8930,13,12,12
585,2223,27,23,24
585,2293,12,12,12
585,2752,20,15,16
585,3533,19,18,18
585,3824,33,24,22
585,4734,23,16,15
585,5957,18,15,16
801,1854,-   ,0,0
