win,store,codeid,barcode,,,
230090464,4112,1807,078742231740006214498366987837,,,
230090898,2593,1808,078742231740006214498370086265,,,
230090905,1810,1809,078742231740006214498370244570,,,
230090932,1851,1810,078742231740006214498371188181,,,
230091011,1589,1811,078742231740006214498371408206,,,
230091048,3188,1812,078742231740006214498371838205,,,
230091054,3782,1813,078742231740006214498377319826,,,
230091089,4444,1814,078742231740006214498384916921,,,
230091094,3235,1815,078742231740006214498388240347,,,
230095145,5447,1816,078742231740006214498393317173,,,
230095218,1631,1817,078742231740006214498394374262,,,
230095573,2859,1818,078742231740006214498396518567,,,
230096282,3351,1819,078742231740006214498397705909,,,
230096624,1340,1820,078742231740006214498399933092,,,
230111790,1899,1821,078742231740006214498400659832,,,
230112062,1838,1822,078742231740006214498401760599,,,
230119506,3884,1823,078742231740006214498406610833,,,
230119679,1523,1824,078742231740006214498408200207,,,
230120323,2838,1825,078742231740006214498411848185,,,
230124615,1852,1826,078742231740006214498412648015,,,
230124692,2884,1827,078742231740006214498413280383,,,
230124784,2799,1828,078742231740006214498414171955,,,
230128573,3884,1829,078742231740006214498414445465,,,
230128822,5947,1830,078742231740006214498416868682,,,
230133194,297,1831,078742231740006214498417191764,,,
230133606,1105,1832,078742231740006214498426533408,,,
230133629,3004,1833,078742231740006214498428509203,,,
230135105,5781,1834,078742231740006214498429663352,,,
230141107,3741,1835,078742231740006214498430900268,,,
230143489,2941,1836,078742231740006214498431379340,,,
230157277,544,1837,078742231740006214498432243600,,,
230157751,6998,1838,078742231740006214498433945986,,,
230158199,1173,1839,078742231740006214498434302438,,,
230158266,4472,1840,078742231740006214498442430136,,,
230158511,3728,1841,078742231740006214498443656343,,,
230158526,6978,1842,078742231740006214498445265832,,,
230162658,4472,1843,078742231740006214498445351675,,,
230162871,857,1844,078742231740006214498445702456,,,
230163437,16,1845,078742231740006214498446622357,,,
230163519,2695,1846,078742231740006214498455918782,,,
230163654,2568,1847,078742231740006214498456344435,,,
230163662,5252,1848,078742231740006214498457999350,,,
230163789,3350,1849,078742231740006214498458988215,,,
230163791,1852,1850,078742231740006214498460244476,,,
230168100,2920,1851,078742231740006214498461153009,,,
230170348,4129,1852,078742231740006214498463125069,,,
230180882,2247,1853,078742231740006214498465983857,,,
230186215,3035,1854,078742231740006214498466911073,,,
230186611,1988,1855,078742231740006214498470472467,,,
230186731,1626,1856,078742231740006214498471789694,,,
230186742,779,1857,078742231740006214498472823947,,,
230187181,209,1858,078742231740006214498472874631,,,
230191477,3709,1859,078742231740006214498473357525,,,
230198585,3309,1860,078742231740006214498476484568,,,
230198831,4444,1861,078742231740006214498477492296,,,
230198832,3205,1862,078742231740006214498478407921,,,
230206165,3350,1863,078742231740006214498478414335,,,
230206172,1826,1864,078742231740006214498478916702,,,
230206187,5781,1865,078742231740006214498479093793,,,
230206189,7174,1866,078742231740006214498479431541,,,
230207565,744,1867,078742231740006214498479812415,,,
230211125,1103,1868,078742231740006214498480699400,,,
230215545,2906,1869,078742231740006214498481606109,,,
230215795,2610,1870,078742231740006214498481739681,,,
230215831,3741,1871,078742231740006214498483989523,,,
230215893,5402,1872,078742231740006214498485116925,,,
230215901,828,1873,078742231740006214498487382904,,,
230226157,3226,1874,078742231740006214498488255921,,,
230226423,1015,1875,078742231740006214498489331031,,,
230233845,2592,1876,078742231740006214498492539669,,,
230238905,1225,1877,078742231740006214498493099952,,,
230239508,855,1878,078742231740006214498494629031,,,
230243088,3763,1879,078742231740006214498497395681,,,
230243112,500,1880,078742231740006214498502472789,,,
230243146,1291,1881,078742231740006214498504811082,,,
230243541,500,1882,078742231740006214498508227336,,,
230243761,2340,1883,078742231740006214498508740566,,,
230244243,1933,1884,078742231740006214498509597606,,,
230248377,3308,1885,078742231740006214498516342822,,,
230248382,964,1886,078742231740006214498516553246,,,
230261265,5753,1887,078742231740006214498520363067,,,
230261478,1240,1888,078742231740006214498532075859,,,
230261494,5250,1889,078742231740006214498532694005,,,
230261517,593,1890,078742231740006214498534297183,,,
230263393,115,1891,078742231740006214498535820502,,,
230265657,1612,1892,078742231740006214498536070410,,,
230266067,1584,1893,078742231740006214498537388869,,,
230266454,2904,1894,078742231740006214498538010502,,,
230268414,2838,1895,078742231740006214498538943928,,,
230270449,4557,1896,078742231740006214498543163672,,,
230270479,1205,1897,078742231740006214498546505623,,,
230270494,1085,1898,078742231740006214498547563686,,,
230270502,2817,1899,078742231740006214498548022200,,,
230273005,2137,1900,078742231740006214498548656543,,,
230273027,6879,1901,078742231740006214498552142049,,,
230274745,2483,1902,078742231740006214498553111512,,,
230279458,3136,1903,078742231740006214498553526221,,,
230286112,3309,1904,078742231740006214498554867443,,,
230286395,836,1905,078742231740006214498556675711,,,
230286516,3136,1906,078742231740006214498563815965,,,
230292555,4407,1907,078742231740006214498563821830,,,
230295790,500,1908,078742231740006214498565604081,,,
230295812,1881,1909,078742231740006214498567163445,,,
230295885,1612,1910,078742231740006214498568057202,,,
230295979,547,1911,078742231740006214498570458742,,,
230296033,1612,1912,078742231740006214498575544662,,,
230296034,1015,1913,078742231740006214498576308908,,,
230296200,2817,1914,078742231740006214498578248013,,,
230296316,2201,1915,078742231740006214498582493299,,,
230297520,1379,1916,078742231740006214498583814531,,,
230300548,3823,1917,078742231740006214498585289994,,,
230301260,3884,1918,078742231740006214498585335811,,,
230301456,1040,1919,078742231740006214498585446128,,,
230307992,605,1920,078742231740006214498590352984,,,
230308081,1584,1921,078742231740006214498590930257,,,
230308144,1643,1922,078742231740006214498591495486,,,
230308242,2732,1923,078742231740006214498592910899,,,
230314640,1023,1924,078742231740006214498593590132,,,
230314883,3151,1925,078742231740006214498593649798,,,
230314921,5947,1926,078742231740006214498597887620,,,
230316944,212,1927,078742231740006214498600438404,,,
230317368,3136,1928,078742231740006214498600457749,,,
230319924,1960,1929,078742231740006214498604147382,,,
230320692,1081,1930,078742231740006214498604272999,,,
230320966,3114,1931,078742231740006214498605761019,,,
230325304,2612,1932,078742231740006214498607333307,,,
230325752,855,1933,078742231740006214498607658921,,,
230325824,2322,1934,078742231740006214498608731473,,,
230325907,6978,1935,078742231740006214498610338015,,,
230331332,2660,1936,078742231740006214498612251185,,,
230332074,5023,1937,078742231740006214498612745155,,,
230338889,3720,1938,078742231740006214498612846756,,,
230338988,3430,1939,078742231740006214498615459363,,,
230339177,5129,1940,078742231740006214498621157745,,,
230339236,670,1941,078742231740006214498623507748,,,
230341598,3136,1942,078742231740006214498626528313,,,
230341646,1580,1943,078742231740006214498626633160,,,
230346120,2122,1944,078742231740006214498627591766,,,
230346215,5293,1945,078742231740006214498630263125,,,
230346433,5602,1946,078742231740006214498632256086,,,
230346521,2847,1947,078742231740006214498633750974,,,
230351884,4601,1948,078742231740006214498636863903,,,
230351900,2201,1949,078742231740006214498643251230,,,
230351971,3078,1950,078742231740006214498643564860,,,
230353189,1097,1951,078742231740006214498644008788,,,
230356949,3078,1952,078742231740006214498644086357,,,
230356956,1652,1953,078742231740006214498644721896,,,
230361258,3136,1954,078742231740006214498645515609,,,
230362159,3350,1955,078742231740006214498647496890,,,
230362181,5854,1956,078742231740006214498649527957,,,
230362226,5964,1957,078742231740006214498651320074,,,
230362227,2278,1958,078742231740006214498651499585,,,
230362305,2028,1959,078742231740006214498651777188,,,
230376938,1314,1960,078742231740006214498658247621,,,
230390775,1960,1961,078742231740006214498660814458,,,
230452849,1584,1962,078742231740006214498662190760,,,
