Store,Dept,Item Description,Feature Type,Feature Order Quantity,Feature Arrival WK,Comments,
409,17,Teddy Pillow PDQ Pillow,Train,1,41,,
409,22,144pc Mossy Oak and Realtree Throw Blanket Assortment,Full Stack,1,41,,
409,23,Wm3-016-C409yb/48PC Down Jacket and Flannel Jacket,4-way,1,41,,
409,23,WM3-013-1118YB/48PC Board Parka and Shell Jacket,4-way,1,41,,
409,92,"Rice Krispies Holiday LTO Pallet, 192 pieces",Half Stack,1,41,,
409,92,JP Marsh Mini 10 oz,Half Stack,1,41,,
409,95,Martinelli Display 5 Flavor Pallet,Full Stack,1,41,,
410,7,Monster Jam 1:64 Dump Bin / 192 pieces in feature,Q-Bin,1,41,,
410,40,EQ DUAL ACTION 30ct SIDEKICK,SK,1,41,,
410,8,"6 QT ROUND HEATED PET BOWL, 48",Full Endcap,2,41,,
410,8,VL PINEBEDNG 141L 25ct Pallet,Full Stack,1,41,,
410,14,Chefman 18L Toaster Oven /10 units per half pallet,Half Stack,4,41,,
410,14,Chefman 6QT Slow Cooker / 10 units per half endcap,Half Endcap,6,41,,
410,14,Ninja Double Oven DCT400 /10 units per half pallet,Half Stack,1,41,,
410,14,Ninja 7QT Mega Air Fryer /10 units per half pallet,Half Stack,1,41,,
410,14,Kalorik MAXX 26QT Toaster Oven/10units half pallet,Half Stack,2,41,Per merchant - reduced feature to 2 to avoid markdowns,
410,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
410,22,144pc Mossy Oak and Realtree Throw Blanket Assortment,Full Stack,2,41,,
410,40,15PC SLEEP GUMMY SK,SK,1,41,,
410,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
410,40,Airborne 4 way PDQ,4-way,1,41,,
410,92,Oregon Pie Filling Assorted PDQ,Quarter Stack,1,41,,
410,92,30oz Miracle Whip Half Pallet,Half Stack,1,41,,
410,92,Taco Bell Seasoning Shipper 288 Count,Quarter Stack,2,41,,
410,92,Taco Bell 600 Piece Mixed 1/2 Pallet Mod,Half Stack,1,41,,
410,92,Hellmann's Mayo 480PC 30oz,Full Stack,1,41,,
410,93,SHRMP 1/2 MOON 20OZ,Bunker,1,41,,
410,95,Ocean Spray 64oz 60case Pallet,Full Stack,1,41,,
410,95,8z 4pk half pallet Winter LTO - Pear Cinnamon,Half Stack,1,41,,
410,95,Welch's Six Flavor Sparkling Pallet,Full Stack,1,41,,
411,7,"Care Bears 14"" Plush Always Here 48pc",Half Endcap,1,41,,
411,8,VL CEDBEDNG 141L 25ct Pallet,Full Stack,1,41,,
411,14,52pc PW Holiday Bake & Store PLT,Half Stack,1,41,,
411,46,HALLY BARBIE SHADE STIX 18CT SIDEKICK,SK,1,41,,
411,71,DHP Miller Recliner,Full Stack,1,41,,
412,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
412,14,Chefman 18L Toaster Oven /10 units per half pallet,Half Stack,1,41,,
412,14,Kalorik MAXX 26QT Toaster Oven/10units half pallet,Half Stack,1,41,,
412,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
412,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
412,40,Airborne 4 way PDQ,4-way,1,41,,
412,95,Welch's Six Flavor Sparkling Pallet,Full Stack,1,41,,
412,95,Red Bull 4 Way Shoppable Pallet,4-way,1,41,,
412,96,Wine Champagne 6pk Giftset,Full Endcap,1,41,,
413,13,Clorox Disinfecting Wipes Multiscent 72/2x75ct,Half Stack,1,41,,
413,13,MCME $5 Side Kick,SK,1,41,,
413,14,Chefman 6QT Slow Cooker / 10 units per half endcap,Half Endcap,4,41,,
413,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
413,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
413,40,Airborne 4 way PDQ,4-way,1,41,,
413,71,"X Rocker Nemesis Pedestal Rocker Gaming Chair, 4",Half Stack,2,41,,
413,71,"Clear Acrylic Office Chair, 4",Full Endcap,2,41,,
413,82,Star Shower,Half Stack,1,41,,
413,92,125 Piece Jarritos Party Pack Shipper,Half Stack,1,41,,
413,92,Hellmann's Mayo 480PC 30oz,Full Stack,1,41,,
413,93,SHRMP 1/2 MOON 20OZ,Bunker,1,41,,
413,95,Welch's Six Flavor Sparkling Pallet,Full Stack,1,41,,
413,95,Red Bull 4 Way Shoppable Pallet,4-way,1,41,,
414,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
414,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
414,20,Hooded Towel Wrap / 96 units,PDQ,1,41,,
414,20,Bath Towel/Face Scrubby 48 Units,PDQ,1,41,,
414,22,Electric Mattress Pad,Full Endcap,1,41,,
414,22,144pc Mossy Oak and Realtree Throw Blanket Assortment,Full Stack,1,41,,
414,22,2 Piece Hugger Set - Throw + Pillow / 75 units,PDQ,1,41,,
414,22,2 piece Santa Hat+ Throw Set / 75 units,PDQ,1,41,,
414,22,"ENT: 11"" Round Cloud Pillows / 64pcs",PDQ,1,41,,
414,22,Sherpa Backed Present Wrapped 46x60 Throw/ 24pcs,PDQ,1,41,,
414,22,46” x 60” Silk Touch Throw with Sherpa 45pcs,PDQ,1,41,,
414,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
414,40,Airborne 4 way PDQ,4-way,1,41,,
414,46,HALLY BARBIE SHADE STIX 18CT SIDEKICK,SK,1,41,,
414,71,DHP Miller Recliner,Full Stack,2,41,,
414,92,"Rice Krispies Holiday LTO Pallet, 192 pieces",Half Stack,1,41,,
414,92,"Chex Rice/Corn MidSize Pallet, 372 pieces",Full Stack,1,41,,
414,95,8z 4pk half pallet Winter LTO - Pear Cinnamon,Half Stack,1,41,,
414,96,Stella Rosa Wine 5pk VAP,Half Endcap,1,41,,
415,40,45 DS Miralax 10CT,PDQ,1,41,,
415,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
415,8,"6 QT ROUND HEATED PET BOWL, 48",Full Endcap,1,41,,
415,8,VL CEDBEDNG 141L 25ct Pallet,Full Stack,1,41,,
415,8,VL PINEBEDNG 141L 25ct Pallet,Full Stack,1,41,,
415,13,Clorox Disinfecting Wipes Multiscent 72/2x75ct,Half Stack,1,41,,
415,14,Chefman 18L Toaster Oven /10 units per half pallet,Half Stack,1,41,,
415,14,Chefman 6QT Slow Cooker / 10 units per half endcap,Half Endcap,1,41,,
415,14,Chefman  Warming Tray / 20 units per half endcap,Half Endcap,1,41,,
415,14,Chefman 4.5L Deep Fryer / 10 units per half endcap,Half Endcap,1,41,,
415,22,Electric Mattress Pad,Full Endcap,1,41,,
415,40,MUCINEX® Pediatrics  23CT,SK,1,41,,
415,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
415,40,Airborne 4 way PDQ,4-way,1,41,,
415,71,AK FOAM CHAIR ASSORTMENT,Full Stack,1,41,,
416,7,1/2 PALLET MODELKITS / 105 PCS,Half Stack,1,41,,
416,8,VL CEDBEDNG 141L 25ct Pallet,Full Stack,2,41,,
416,11,Command Outdoor Light Clip,SK,2,41,,
416,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
416,14,Ninja Speedi Cooker SF300/ 9 units per half pallet,Half Stack,1,41,,
416,92,"Chex Rice/Corn MidSize Pallet, 372 pieces",Full Stack,1,41,,
416,92,JP Marsh Mini 10 oz,Half Stack,1,41,,
416,95,Welch's Six Flavor Sparkling Pallet,Full Stack,1,41,,
416,95,Martinelli Display 5 Flavor Pallet,Full Stack,1,41,,
417,80,YANCEY BACON SAMPLER,Bunker,1,41,,
417,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
417,14,Chefman 18L Toaster Oven /10 units per half pallet,Half Stack,2,41,,
417,14,Chefman 6QT Slow Cooker / 10 units per half endcap,Half Endcap,2,41,,
417,14,Chefman  Warming Tray / 20 units per half endcap,Half Endcap,2,41,,
417,14,Ninja 7QT Mega Air Fryer /10 units per half pallet,Half Stack,2,41,,
417,14,Ninja 2Basket Air Fryer DZ300/6units per half plt,Half Stack,2,41,,
417,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
417,40,MUCINEX® Pediatrics  23CT,SK,1,41,,
417,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
417,40,Airborne 4 way PDQ,4-way,1,41,,
417,71,"X Rocker Nemesis Pedestal Rocker Gaming Chair, 4",Half Stack,2,41,,
417,92,"Chex Rice/Corn MidSize Pallet, 372 pieces",Full Stack,1,41,,
417,96,Stella Rosa Wine 5pk VAP,Half Endcap,1,41,,
418,96,Spirits Holiday Gift Set,Table,1,41,,
418,8,VL CEDBEDNG 141L 25ct Pallet,Full Stack,1,41,,
418,8,VL PINEBEDNG 141L 25ct Pallet,Full Stack,1,41,,
418,92,Hellmann's Mayo 480PC 30oz,Full Stack,1,41,,
419,40,45 DS Miralax 10CT,PDQ,1,41,,
419,92,"Seasonal Cheerios Pallet, 240 units",Full Stack,1,41,,
419,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
419,2,Dr. Squatch Wood Barrel Bourbon PDQ 56pc,PDQ,1,41,,
419,2,Dr. Squatch Birchwood Breeze PDQ 56pc,PDQ,1,41,,
419,7,"Care Bears 3"" Micro Plush 40 pc Sidekick - #6 Plus",SK,2,41,,
419,7,Hot Wheels Nemesis Assortment - 4 Styles,Full Endcap,1,41,Per merchant - Reduced item quantity to avoid overstock.,
419,14,Chefman 18L Toaster Oven /10 units per half pallet,Half Stack,1,41,,
419,14,Kalorik MAXX 26QT Toaster Oven/10units half pallet,Half Stack,1,41,,
419,14,PW TEAL 14PC SET,Full Endcap,1,41,,
419,14,PW LINEN 14PC SET,Full Endcap,1,41,,
419,14,PW RED 14PC SET,Full Endcap,1,41,,
419,22,"ENT: Plush 11"" Hugger with 50” x 60” ST / 100pcs",PDQ,1,41,,
419,40,Chapstick 108pc Qbin,Q-Bin,1,41,,
419,92,"Rice Krispies Holiday LTO Pallet, 192 pieces",Half Stack,1,41,,
419,92,"Chex Rice/Corn MidSize Pallet, 372 pieces",Full Stack,1,41,,
419,93,SHRMP 1/2 MOON 20OZ,Bunker,1,41,,
419,95,Welch's Six Flavor Sparkling Pallet,Full Stack,2,41,,
420,40,EQ DUAL ACTION 30ct SIDEKICK,SK,1,41,,
420,7,"Care Bears 3"" Micro Plush 40 pc Sidekick - #6 Plus",SK,1,41,,
420,8,VL CEDBEDNG 141L 25ct Pallet,Full Stack,1,41,,
420,8,VL PINEBEDNG 141L 25ct Pallet,Full Stack,1,41,,
420,13,Clorox Disinfecting Wipes Multiscent 72/2x75ct,Half Stack,1,41,,
420,13,3PK Holiday 1/2 Pallet Display,Half Stack,1,41,,
420,14,Chefman 18L Toaster Oven /10 units per half pallet,Half Stack,3,41,,
420,40,Airborne 4 way PDQ,4-way,1,41,,
420,92,Fruity King Dump Bin,Full Stack,1,41,,
421,14,288PC Nylon Dump Bin,Half Stack,2,41,,
421,80,YANCEY BACON SAMPLER,Bunker,1,41,,
421,92,125 Piece Jarritos Party Pack Shipper,Full Stack,1,41,,
421,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
421,14,Chefman 18L Toaster Oven /10 units per half pallet,Half Stack,2,41,,
421,14,Chefman 6QT Slow Cooker / 10 units per half endcap,Half Endcap,2,41,,
421,14,Chefman  Warming Tray / 20 units per half endcap,Half Endcap,1,41,,
421,14,Ninja Double Oven DCT400 /10 units per half pallet,Half Stack,2,41,,
421,14,Ninja 7QT Mega Air Fryer /10 units per half pallet,Half Stack,2,41,,
421,14,Ninja 2Basket Air Fryer DZ300/6units per half plt,Half Stack,1,41,,
421,14,Chefman 4.5L Deep Fryer / 10 units per half endcap,Half Endcap,2,41,,
421,14,Ninja Speedi Cooker SF300/ 9 units per half pallet,Half Stack,2,41,,
421,22,2 Piece Hugger Set - Throw + Pillow / 75 units,PDQ,1,41,,
421,22,2 piece Hoodiwink - Throw + Hood / 75 units,PDQ,1,41,,
421,22,2 piece Santa Hat+ Throw Set / 75 units,PDQ,1,41,,
421,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
421,40,Airborne 4 way PDQ,4-way,1,41,,
421,71,"X Rocker Nemesis Pedestal Rocker Gaming Chair, 4",Half Stack,2,41,,
421,71,"Clear Acrylic Office Chair, 4",Full Endcap,2,41,,
421,71,AK FOAM CHAIR ASSORTMENT,Full Stack,1,41,,
421,82,Handy Heater Feature,Half Stack,1,41,,
421,82,Star Shower,Half Stack,1,41,,
421,92,Oregon Pie Filling Assorted PDQ,Quarter Stack,1,41,,
421,92,30oz Miracle Whip Half Pallet,Half Stack,1,41,,
421,92,Taco Bell 600 Piece Mixed 1/2 Pallet Mod,Half Stack,1,41,,
421,92,Hellmann's Mayo 480PC 30oz,Full Stack,2,41,,
421,95,Welch's Six Flavor Sparkling Pallet,Full Stack,1,41,,
421,95,Martinelli Display 5 Flavor Pallet,Full Stack,1,41,,
421,96,Wine Champagne 6pk Giftset,Full Endcap,1,41,,
422,8,VL CEDBEDNG 141L 25ct Pallet,Full Stack,1,41,,
422,8,VL PINEBEDNG 141L 25ct Pallet,Full Stack,1,41,,
422,92,"Rice Krispies Holiday LTO Pallet, 192 pieces",Half Stack,1,41,,
422,92,"Chex Rice/Corn MidSize Pallet, 372 pieces",Full Stack,1,41,,
422,92,Hellmann's Mayo 480PC 30oz,Full Stack,1,41,,
423,7,Hot Wheels Car Dump Bin /,Q-Bin,1,41,,
423,92,Taco Bell 600 Piece Mixed 1/2 Pallet Mod,Half Stack,1,41,,
423,95,Ocean Spray 64oz 60case Pallet,Full Stack,1,41,,
424,8,VL CEDBEDNG 141L 25ct Pallet,Full Stack,1,41,,
425,8,VL CEDBEDNG 141L 25ct Pallet,Full Stack,1,41,,
425,8,VL PINEBEDNG 141L 25ct Pallet,Full Stack,1,41,,
425,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
426,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
426,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
426,40,MUCINEX® Pediatrics  23CT,SK,1,41,,
426,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
426,40,Airborne 4 way PDQ,4-way,1,41,,
426,92,Delgrossos Sloppy Joe Sauce,Side-stack,1,41,,
426,92,125 Piece Jarritos Party Pack Shipper,Half Stack,1,41,,
426,92,Hellmann's Mayo 480PC 30oz,Full Stack,1,41,,
426,95,Ocean Spray 64oz 60case Pallet,Full Stack,1,41,,
427,14,Farberware 12pc CW Set in Aqua/12,Full Endcap,1,41,,
427,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
427,14,Chefman 18L Toaster Oven /10 units per half pallet,Half Stack,2,41,,
427,14,Chefman 6QT Slow Cooker / 10 units per half endcap,Half Endcap,2,41,,
427,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
427,40,Airborne 4 way PDQ,4-way,1,41,,
427,71,"X Rocker Nemesis Pedestal Rocker Gaming Chair, 4",Half Stack,4,41,,
428,32,Happy New Year 135,SK,1,41,,
428,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
428,7,Hot Wheels Nemesis Assortment - 4 Styles,Full Endcap,1,41,Per merchant - Reduced item quantity to avoid overstock.,
428,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
428,40,Airborne 4 way PDQ,4-way,1,41,,
430,14,PW 2PK COLANDER DUMPBIN,Quarter Stack,1,41,,
430,40,45 DS Miralax 10CT,PDQ,1,41,,
430,92,125 Piece Jarritos Party Pack Shipper,Full Stack,1,41,,
430,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
430,7,1/2 PALLET MODELKITS / 105 PCS,Half Stack,1,41,,
430,8,"6 QT ROUND HEATED PET BOWL, 48",Full Endcap,1,41,,
430,8,VL CEDBEDNG 141L 25ct Pallet,Full Stack,1,41,,
430,8,VL PINEBEDNG 141L 25ct Pallet,Full Stack,1,41,,
430,13,3PK Holiday 1/2 Pallet Display,Half Stack,1,41,,
430,14,Chefman 6QT Slow Cooker / 10 units per half endcap,Half Endcap,2,41,,
430,14,Ninja 2Basket Air Fryer DZ300/6units per half plt,Half Stack,2,41,,
430,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
430,14,52pc PW Holiday Bake & Store PLT,Half Stack,1,41,,
430,14,Chefman Window 5QT Air Fryer / 12 per half pallet,Half Stack,2,41,,
430,14,Chefman 2-Slice Digital Toaster / 16 per half EC,Half Endcap,2,41,,
430,17,Top Religious Saints 1/4 Stack 360pc,Quarter Stack,1,41,,
430,17,White Religious 1/4 Stack 360pc,Quarter Stack,1,41,,
430,17,Top Holiday Saints 1/4 Stack - 360pc,Quarter Stack,1,41,,
430,22,144pc Mossy Oak and Realtree Throw Blanket Assortment,Full Stack,1,41,,
430,22,28pc Mossy Oak Comforter Sets & Mossy Oak Sheet Set Assortment,Full Endcap,1,41,,
430,23,Wm3-016-C409yb/48PC Down Jacket and Flannel Jacket,4-way,1,41,,
430,23,Cold Front Midweight Winter Assorted/216,Full Endcap,1,41,,
430,31,Swiss Tech Ski Gloves & Headwear Pallet,Half Stack,1,41,,
430,40,MUCINEX® Pediatrics  23CT,SK,1,41,,
430,40,15PC SLEEP GUMMY SK,SK,1,41,,
430,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
430,40,Airborne 19pc sidekick,SK,1,41,,
430,40,Alka seltzer PLus,SK,1,41,,
430,40,Alka seltzer PDQ,Half Endcap,1,41,,
430,40,Airborne 4 way PDQ,4-way,1,41,,
430,71,"Clear Acrylic Office Chair, 4",Full Endcap,2,41,,
430,71,DHP Miller Recliner,Full Stack,2,41,,
430,74,"MORA 18 Cu Ft Top Mount , White",Full Stack,1,41,,
430,74,Hamilton Beach 15.6 cu. Ft. Side by side Stainless,Full Stack,4,41,,
430,82,Dude Perfect,Half Stack,1,41,,
430,92,"Chex Rice/Corn MidSize Pallet, 372 pieces",Full Stack,1,41,,
430,92,Fruity King Dump Bin,Full Stack,1,41,,
430,92,30oz Miracle Whip Half Pallet,Half Stack,1,41,,
430,92,Taco Bell 600 Piece Mixed 1/2 Pallet Mod,Half Stack,1,41,,
430,95,Welch's Six Flavor Sparkling Pallet,Full Stack,1,41,,
430,95,Wicked Cutz Bacon Jerky 60ct 2oz Shipper,PDQ,1,41,,
430,95,Martinelli Display 5 Flavor Pallet,Full Stack,1,41,,
431,14,288PC Nylon Dump Bin,Half Stack,1,41,,
431,7,"Care Bears 14"" Plush Calming Heart 48pc",Half Endcap,1,41,,
431,7,MONSTER HIGH HOWLIDAY DOLL  CLAWDEEN,Half Endcap,1,41,,
431,8,VL CEDBEDNG 141L 25ct Pallet,Full Stack,1,41,,
431,13,Clorox Disinfecting Wipes Multiscent 72/2x75ct,Half Stack,1,41,,
431,13,MCME $5 Side Kick,SK,1,41,,
431,13,3PK Holiday 1/2 Pallet Display,Half Stack,1,41,,
431,14,Chefman 6QT Slow Cooker / 10 units per half endcap,Half Endcap,4,41,,
431,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
431,14,52pc PW Holiday Bake & Store PLT,Half Stack,1,41,,
431,14,Chefman 2-Slice Digital Toaster / 16 per half EC,Half Endcap,2,41,,
431,20,Bath Towel/Face Scrubby 48 Units,PDQ,1,41,,
431,22,Electric Mattress Pad,Full Endcap,2,41,,
431,22,28pc Mossy Oak Comforter Sets & Mossy Oak Sheet Set Assortment,Full Endcap,2,41,,
431,22,2 Piece Hugger Set - Throw + Pillow / 75 units,PDQ,1,41,,
431,22,2 piece Santa Hat+ Throw Set / 75 units,PDQ,1,41,,
431,71,"X Rocker Nemesis Pedestal Rocker Gaming Chair, 4",Half Stack,2,41,,
431,71,Big Joe bean Bag Assortment,Full Stack,1,41,,
431,71,DHP Miller Recliner,Full Stack,3,41,,
431,92,Oregon Pie Filling Assorted PDQ,Quarter Stack,1,41,,
431,92,"Rice Krispies Holiday LTO Pallet, 192 pieces",Half Stack,1,41,,
432,8,VL PINEBEDNG 141L 25ct Pallet,Full Stack,1,41,,
432,13,MCME $5 Side Kick,SK,1,41,,
432,13,Swiffer Sweeper SK PDQ,PDQ,1,41,,
432,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
432,40,Alka seltzer PDQ,Half Endcap,1,41,,
432,95,Ocean Spray 64oz 60case Pallet,Full Stack,1,41,,
432,95,Welch's Six Flavor Sparkling Pallet,Full Stack,1,41,,
433,23,Cold Front Winter Headwear Assorted/ 300,Full Endcap,1,41,,
433,40,MUCINEX® Pediatrics  23CT,SK,1,41,,
433,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
433,92,JP Marsh Mini 10 oz,Half Stack,1,41,,
433,92,30oz Miracle Whip Half Pallet,Half Stack,1,41,,
433,95,Ocean Spray 64oz 60case Pallet,Full Stack,1,41,,
434,14,288PC Nylon Dump Bin,Half Stack,1,41,,
434,80,YANCEY BACON SAMPLER,Bunker,1,41,,
434,8,VL CEDBEDNG 141L 25ct Pallet,Full Stack,1,41,,
434,92,"Rice Krispies Holiday LTO Pallet, 192 pieces",Half Stack,1,41,,
434,92,Hellmann's Mayo 480PC 30oz,Full Stack,1,41,,
435,8,VL CEDBEDNG 141L 25ct Pallet,Full Stack,1,41,,
435,11,Command Outdoor Light Clip,SK,2,41,,
435,13,3PK Holiday 1/2 Pallet Display,Half Stack,1,41,,
435,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
435,22,Electric Mattress Pad,Full Endcap,1,41,,
435,22,Hooded Throw Wrap / 75 units,PDQ,1,41,,
435,82,Dude Perfect,Half Stack,1,41,,
435,92,Oregon Pie Filling Assorted PDQ,Quarter Stack,1,41,,
435,92,"Chex Rice/Corn MidSize Pallet, 372 pieces",Full Stack,1,41,,
435,92,30oz Miracle Whip Half Pallet,Half Stack,1,41,,
435,92,Hellmann's Mayo 480PC 30oz,Full Stack,1,41,,
435,93,SHRMP 1/2 MOON 20OZ,Bunker,1,41,,
435,95,Welch's Six Flavor Sparkling Pallet,Full Stack,1,41,,
435,95,Liquid Death - 324 units Assortment,Full Stack,1,41,,
436,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,2,41,,
436,40,Alka seltzer PDQ,Half Endcap,1,41,,
436,92,30oz Miracle Whip Half Pallet,Half Stack,1,41,,
437,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
437,40,Airborne 4 way PDQ,4-way,1,41,,
437,92,125 Piece Jarritos Party Pack Shipper,Half Stack,1,41,,
438,40,18pc MOTRIN 50ct,SK,1,41,,
438,40,EQ DUAL ACTION 30ct SIDEKICK,SK,1,41,,
438,14,Chefman  Warming Tray / 20 units per half endcap,Half Endcap,1,41,,
438,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
438,14,52pc PW Holiday Bake & Store PLT,Half Stack,1,41,,
438,14,PW LINEN 14PC SET,Full Endcap,1,41,,
438,20,Bath Towel/Face Scrubby 48 Units,PDQ,1,41,,
438,22,144pc Mossy Oak and Realtree Throw Blanket Assortment,Full Stack,1,41,,
438,22,46” x 60” Silk Touch Throw with Sherpa 45pcs,PDQ,1,41,,
438,40,MUCINEX® Pediatrics  23CT,SK,1,41,,
438,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
438,40,Airborne 4 way PDQ,4-way,1,41,,
438,92,Taco Bell 600 Piece Mixed 1/2 Pallet Mod,Half Stack,1,41,,
440,7,Fall 2023 Holiday Barbie Doll,Full Endcap,1,41,,
440,7,"Care Bears 14"" Plush Always Here 48pc",Half Endcap,1,41,,
440,7,"Care Bears 14"" Plush Calming Heart 48pc",Half Endcap,1,41,,
440,13,Clorox Disinfecting Wipes Multiscent 72/2x75ct,Half Stack,1,41,,
440,13,Swiffer WetJet SK PDQ,PDQ,1,41,,
440,13,Swiffer Sweeper SK PDQ,PDQ,1,41,,
440,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
440,14,52pc PW Holiday Bake & Store PLT,Half Stack,1,41,,
440,22,144pc Mossy Oak and Realtree Throw Blanket Assortment,Full Stack,1,41,,
440,23,Wm3-016-C409yb/48PC Down Jacket and Flannel Jacket,4-way,1,41,,
440,23,Cold Front Midweight Winter Assorted/216,Full Endcap,1,41,,
440,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
440,40,Airborne 4 way PDQ,4-way,1,41,,
440,71,"X Rocker Nemesis Pedestal Rocker Gaming Chair, 4",Half Stack,1,41,,
440,82,Star Shower,Half Stack,1,41,,
442,2,Dr. Teals Salts & Foaming Bath 304pc,Full Endcap,1,41,,
442,14,Chefman 6QT Slow Cooker / 10 units per half endcap,Half Endcap,2,41,,
442,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,1,41,,
442,14,52pc PW Holiday Bake & Store PLT,Half Stack,2,41,,
442,17,Top Religious Saints 1/4 Stack 360pc,Quarter Stack,1,41,,
442,17,White Religious 1/4 Stack 360pc,Quarter Stack,1,41,,
442,22,"ENT: 11"" Round Cloud Pillows / 64pcs",PDQ,1,41,,
442,40,MUCINEX® Pediatrics  23CT,SK,1,41,,
442,40,Emergency Immune + Triple Action 15 PC,PDQ,1,41,,
442,40,Airborne 4 way PDQ,4-way,1,41,,
442,71,"X Rocker Nemesis Pedestal Rocker Gaming Chair, 4",Half Stack,1,41,,
442,92,Oregon Pie Filling Assorted PDQ,Quarter Stack,1,41,,
442,96,Stella Rosa Wine 5pk VAP,Half Endcap,1,41,,
443,7,"Care Bears 3"" Micro Plush 40 pc Sidekick - #6 Plus",SK,1,41,,
443,7,"Care Bears 14"" Plush Always Here 48pc",Half Endcap,1,41,,
443,7,"Care Bears 14"" Plush Calming Heart 48pc",Half Endcap,1,41,,
443,8,VL PINEBEDNG 141L 25ct Pallet,Full Stack,1,41,,
443,11,Command Outdoor Light Clip,SK,1,41,,
443,14,Chefman 18L Toaster Oven /10 units per half pallet,Half Stack,1,41,,
443,14,Chefman 6QT Slow Cooker / 10 units per half endcap,Half Endcap,1,41,,
443,14,Chefman  Warming Tray / 20 units per half endcap,Half Endcap,1,41,,
443,14,Kalorik MAXX 26QT Toaster Oven/10units half pallet,Half Stack,1,41,,
443,14,Chefman 4.5L Deep Fryer / 10 units per half endcap,Half Endcap,1,41,,
443,17,White Religious 1/4 Stack 360pc,Quarter Stack,1,41,,
443,20,Hooded Towel Wrap / 96 units,PDQ,1,41,,
443,71,"Clear Acrylic Office Chair, 4",Full Endcap,1,41,,
443,82,Plush,Half Stack,1,41,,
443,82,Star Shower,Half Stack,1,41,,
443,92,"Rice Krispies Holiday LTO Pallet, 192 pieces",Half Stack,1,41,,
443,92,Taco Bell 600 Piece Mixed 1/2 Pallet Mod,Half Stack,1,41,,
443,95,Ocean Spray 64oz 60case Pallet,Full Stack,1,41,,
444,32,Happy Kwanza 188,SK,1,41,,
444,80,YANCEY BACON SAMPLER,Bunker,1,41,,
444,96,Spirits Holiday Gift Set,Table,1,41,,
444,11,HART 4pk Black Sharp Tip Marker Set,SK,1,41,,
444,13,Clorox Disinfecting Wipes Multiscent 72/2x75ct,Half Stack,1,41,,
444,14,Chefman 6QT Slow Cooker / 10 units per half endcap,Half Endcap,2,41,,
444,14,379PC Holiday Time Colored Disposable Foil Pallet,Half Stack,2,41,,
