STORE,ITEM_NUMBER,UPC,DEPARTMENT,ITEM_DESCRIPTION,RETAIL_PRICE,VENDOR_ID,VENDOR_NAME,ONHAND_QTY
2157,7000253,607772294810.00,98,THE NIGHTMARE BEFORE,0.02,791082,"DECOPAC, INC.",10
2157,7000049,607772263260.00,98,HOT WHEELS DRIFT,0.02,791082,"DECOPAC, INC.",3
2157,7000039,607772264950.00,98,THE CHILD MANDALORIA,0.02,791082,"DECOPAC, INC.",86
2157,7000029,607772232410.00,98,WEDDING CAKE 2TIER,0.02,791082,"DECOPAC, INC.",880
2157,7000028,817987004290.00,98,CHOC-MIKDO DARKWHIT,0.02,791082,"DECOPAC, INC.",3
2157,7000010,607772166920.00,98,18 PASTRY BAGS,0.02,791082,"DECOPAC, INC.",172
2157,7000165,607772273930.00,98,JURASSIC PARK KIT,0.02,791082,"DECOPAC, INC.",23
2157,7000166,817987109750.00,98,DOMINO SQUARE DARK,0.02,791082,"DECOPAC, INC.",3
2157,7000065,607772280350.00,98,HAPPY BIRTHDAT LAYON,0.02,791082,"DECOPAC, INC.",5
2157,7000104,607772226710.00,98,PHOTCAKE INK BLACK,0.02,791082,"DECOPAC, INC.",3
2157,7000175,14963009190.00,98,FLOWER LIFTER  TIPS,0.02,791082,"DECOPAC, INC.",4
2157,7000176,607772110290.00,98,TIP 10 PIPING,0.02,791082,"DECOPAC, INC.",9
2157,7000177,607772110740.00,98,TIP 22 STAR,0.02,791082,"DECOPAC, INC.",5
2157,7000178,607772110250.00,98,907 FLOWER NAIL,0.02,791082,"DECOPAC, INC.",5
2157,7000182,607772226720.00,98,PHOTOCAKE 22672,0.02,791082,"DECOPAC, INC.",4
2157,7000184,616246370530.00,98,ICING SCRAPER,0.02,791082,"DECOPAC, INC.",6
2157,7000185,607772226700.00,98,PHOTOCAKE,0.02,791082,"DECOPAC, INC.",4
2157,7000186,607772148120.00,98,CAKE DECORATOR PLAST,0.02,791082,"DECOPAC, INC.",2
2157,7000187,607772110240.00,98,COUPLERS,0.02,791082,"DECOPAC, INC.",17
2157,7000189,607772293310.00,98,GABBY DOLL KIT,0.02,791082,"DECOPAC, INC.",9
2157,7000190,607772293380.00,98,HELLO KITTY RINGS,0.02,791082,"DECOPAC, INC.",4
2157,7000326,1080333242910.00,98,CRUNCHY BEADS MIX,0.02,791082,"DECOPAC, INC.",2
2157,7000328,607772293280.00,98,MINIONS-FART BUBBLE,0.02,791082,"DECOPAC, INC.",10
2157,7000191,607772293340.00,98,GABBYS DOLLHOUSE,0.02,791082,"DECOPAC, INC.",3
2157,7000192,607772278740.00,98,ENCANTO-RINGS,0.02,791082,"DECOPAC, INC.",3
2157,7000193,607772294000.00,98,AFRO-UNICORN MAGIC,0.02,791082,"DECOPAC, INC.",3
2157,7000200,607772292050.00,98,RINGSPOKEMON CHARA,0.02,791082,"DECOPAC, INC.",1
2474,7000007,607772290930.00,98,POKEMONPLAY,0.02,791082,"DECOPAC, INC.",4
2474,7000060,6077721182560.00,98,DINOSAUR,0.02,791082,"DECOPAC, INC.",4
2474,7000065,607772285130.00,98,POP LEMON,0.02,791082,"DECOPAC, INC.",1
2474,7000067,607772284800.00,98,SUGAR LEMON,0.02,791082,"DECOPAC, INC.",1
2474,7000069,607772213510.00,98,PEARL,0.02,791082,"DECOPAC, INC.",5
2474,7000008,607772292050.00,98,POKEMONRINGS,0.02,791082,"DECOPAC, INC.",1
2474,7000115,607772292790.00,98,SONOCHEDGEHOG,0.02,791082,"DECOPAC, INC.",4
2474,7000116,607772294000.00,98,RINGSAFROUNICORN,0.02,791082,"DECOPAC, INC.",1
2474,7000117,607772065100.00,98,HARRYPOTTERRINGS,0.02,791082,"DECOPAC, INC.",1
2474,7000118,607772293390.00,98,LITTLEPEOPLEBARN,0.02,791082,"DECOPAC, INC.",4
2474,7000119,607772292500.00,98,RINGSSONICHEDGEHOG,0.02,791082,"DECOPAC, INC.",1
2474,7000120,607772278740.00,98,RINGSENCANTO,0.02,791082,"DECOPAC, INC.",1
2474,7000121,607772293310.00,98,GABBYSDOLLADVENTURE,0.02,791082,"DECOPAC, INC.",4
2474,7000122,607772293340.00,98,RINGSGABBYDOLL,0.02,791082,"DECOPAC, INC.",1
2474,7000123,607772279200.00,98,ENCANTOHOUSE,0.02,791082,"DECOPAC, INC.",4
2474,7000124,607772293280.00,98,MINIONFART,0.02,791082,"DECOPAC, INC.",4
2474,7000125,607772288580.00,98,NERFRINGS,0.02,791082,"DECOPAC, INC.",1
2474,7000126,607772293380.00,98,RINGSHELLOKITTY,0.02,791082,"DECOPAC, INC.",1
2474,7000127,607772282220.00,98,NMBCRINGS,0.02,791082,"DECOPAC, INC.",1
2474,7000128,607772292830.00,98,LITTLEPPLFARMANIMAL,0.02,791082,"DECOPAC, INC.",1
2474,7000129,607772294810.00,98,NIGHTMAREBEFOREXMAS,0.02,791082,"DECOPAC, INC.",1
2831,7000137,607772288580.00,98,NERF ON TARGET,0.02,791082,"DECOPAC, INC.",1
2831,7000391,607772279870.00,98,PLANE,0.02,791082,"DECOPAC, INC.",7
4569,7000004,21466042540.00,98,COPY CONFEC PRINT ON,0.02,791082,"DECOPAC, INC.",10
4569,7000019,607772284810.00,98,SUGAR-STRAWBERRIES,0.02,791082,"DECOPAC, INC.",1
4569,7000020,607772230350.00,98,PHOTOCAKECLEANINGKIT,0.02,791082,"DECOPAC, INC.",1
4569,7000023,93044484430.00,98,SUGAR-SHIMMER STAR,0.02,791082,"DECOPAC, INC.",2
4569,7000029,607772255050.00,98,RING-COOLSUMERTREATS,0.02,791082,"DECOPAC, INC.",1
4569,7000032,607772285140.00,98,POPTOPS-STRAWBERRY,0.02,791082,"DECOPAC, INC.",1
4569,7000035,607772207770.00,98,LAYON-HMDBLOCKSCRPIT,0.02,791082,"DECOPAC, INC.",1
4569,7000036,607772232920.00,98,MINNIE-CREATIONS,0.02,791082,"DECOPAC, INC.",2
4569,7000040,607772280260.00,98,PC-PH CLEAN-KIT,0.02,791082,"DECOPAC, INC.",1
4569,7000041,607772279200.00,98,CAKEKIT-DISNEYENCANT,0.02,791082,"DECOPAC, INC.",4
4569,7000043,607772087980.00,98,CROWN AND SCEPTER,0.02,791082,"DECOPAC, INC.",6
4569,7000045,607772224980.00,98,PREMGELCLR SUPR RED,0.02,791082,"DECOPAC, INC.",1
4569,7000046,607772227060.00,98,FUSION MIX-UNICORN,0.02,791082,"DECOPAC, INC.",5
4569,7000047,607772027030.00,98,DECOPIC-SEALIFEFRIEN,0.02,791082,"DECOPAC, INC.",1
4569,7000048,607772289010.00,98,CANDY PEARLS-GOLD,0.02,791082,"DECOPAC, INC.",1
4569,7000049,21466017860.00,98,RING-AMERICAN FLAG,0.02,791082,"DECOPAC, INC.",1
4569,7000050,607772287960.00,98,RING-LOVEALWAYSWINS,0.02,791082,"DECOPAC, INC.",1
4569,7000051,93044451480.00,98,SUGAR-BUMBLE BEES,0.02,791082,"DECOPAC, INC.",3
4569,7000052,607772150940.00,98,POPTOP-EASTER BUNNY,0.02,791082,"DECOPAC, INC.",3
4569,7000053,607772290930.00,98,POKEMONPLAY,0.02,791082,"DECOPAC, INC.",4
4569,7000054,607772255020.00,98,DECOPICS-HAPPY FDH,0.02,791082,"DECOPAC, INC.",1
4569,7000055,21466055690.00,98,LAYON-USAFLAGADORNME,0.02,791082,"DECOPAC, INC.",1
4569,7000056,607772287820.00,98,LAYON-HAPPYFATHERDAY,0.02,791082,"DECOPAC, INC.",1
4569,7000057,607772292980.00,98,2146605569,0.02,791082,"DECOPAC, INC.",1
4569,7000060,607772291000.00,98,CANDY PEARLS-WHITE,0.02,791082,"DECOPAC, INC.",1
4569,7000061,607772149400.00,98,POPTOP-ESTERBUNYWHIT,0.02,791082,"DECOPAC, INC.",3
4569,7000062,607772232660.00,98,POPTOP-RAINBOWWTCLUD,0.02,791082,"DECOPAC, INC.",1
4569,7000139,607772229430.00,98,FUSIONMIX-GRADUATION,0.02,791082,"DECOPAC, INC.",4
4569,7000064,607772131790.00,98,DECOPICS-BUTTERFLY,0.02,791082,"DECOPAC, INC.",3
4569,7000065,60772217090.00,98,RING-GARDNFLOWERS,0.02,791082,"DECOPAC, INC.",0
4569,7000066,607772254430.00,98,RING-CUTEBUNNYFACES,0.02,791082,"DECOPAC, INC.",5
4569,7000067,607772218730.00,98,RING-STPATRICKSDAY,0.02,791082,"DECOPAC, INC.",3
4569,7000069,607772290190.00,98,RING-THREES A CHARM,0.02,791082,"DECOPAC, INC.",1
4569,7000071,607772263400.00,98,CUPCAKELAYON-GLDLUCK,0.02,791082,"DECOPAC, INC.",3
4569,7000072,607772063680.00,98,DECOPICS-EASTER EGG,0.02,791082,"DECOPAC, INC.",1
4569,7000074,607772294810.00,98,NIGHTMRBEFORECHRISTM,0.02,791082,"DECOPAC, INC.",4
4569,7000075,607772292790.00,98,SONIC THE HEDGEHOG,0.02,791082,"DECOPAC, INC.",4
4569,7000076,607772293390.00,98,LITTLE PEOPLEBARNYRD,0.02,791082,"DECOPAC, INC.",4
4569,7000080,607772293280.00,98,MINION-FARTBUBBLBLST,0.02,791082,"DECOPAC, INC.",4
4569,7000082,607772293310.00,98,GABYSDOLLHOUSE-ADVEN,0.02,791082,"DECOPAC, INC.",3
4569,7000084,607772288580.00,98,RING-NERFTARGET,0.02,791082,"DECOPAC, INC.",1
4569,7000085,607772293340.00,98,RINGGABYSDOLLHOUSEMG,0.02,791082,"DECOPAC, INC.",1
4569,7000088,607772283880.00,98,DECOPICS-2023 FOIL,0.02,791082,"DECOPAC, INC.",2
4569,7000089,607772294000.00,98,RINGS-AFROUNICORN,0.02,791082,"DECOPAC, INC.",1
4569,7000090,607772293380.00,98,RINGS-HELLOKITTYMIMY,0.02,791082,"DECOPAC, INC.",1
4569,7000093,607772292500.00,98,RINGS-SONICHEDGEHOG,0.02,791082,"DECOPAC, INC.",1
4569,7000094,607772278740.00,98,RINGS-DSNYENCHNTO,0.02,791082,"DECOPAC, INC.",1
4569,7000099,21466057260.00,98,LAYON-CONGRAT SCRIPT,0.02,791082,"DECOPAC, INC.",6
4569,7000100,607772287610.00,98,LAYON-CONGRATSCOLOR,0.02,791082,"DECOPAC, INC.",1
4569,7000101,607772285440.00,98,LAYON-CONGRATS GOLD,0.02,791082,"DECOPAC, INC.",2
4569,7000102,607772285910.00,98,RINGS-BRIGHTGRADHATS,0.02,791082,"DECOPAC, INC.",2
4569,7000103,607772253370.00,98,DECOPICS-GRAD ICONS,0.02,791082,"DECOPAC, INC.",1
4569,7000104,6077720935080.00,98,CAKEFORM 7X11,0.02,791082,"DECOPAC, INC.",5
4569,7000105,6077720933480.00,98,CAKEFORM-ROUND 6X35,0.02,791082,"DECOPAC, INC.",3
4569,7000106,6077720933790.00,98,CAKEFORM-ROUND10X35,0.02,791082,"DECOPAC, INC.",3
4569,7000107,607772581990.00,98,WEDDINGCAKE COMPSET,0.02,791082,"DECOPAC, INC.",1
4569,7000111,607772218710.00,98,RINGS-TRADRAINBOW,0.02,791082,"DECOPAC, INC.",2
4569,7000131,607772292050.00,98,RINGS-POKEMONCHARACT,0.02,791082,"DECOPAC, INC.",1
4569,7000132,607772292830.00,98,RING-LP-FRMANIMAL,0.02,791082,"DECOPAC, INC.",1
4569,7000133,607772065100.00,98,RING-HARRYPOTTER-HW,0.02,791082,"DECOPAC, INC.",1
4569,7000134,607772271690.00,98,RING-KAWAII BTS,0.02,791082,"DECOPAC, INC.",3
4569,7000135,607772296640.00,98,CAKE BOX BARREL,0.02,791082,"DECOPAC, INC.",4
4569,7000136,607772285480.00,98,LAYON-GRADUATE ICON,0.02,791082,"DECOPAC, INC.",1
4569,7000137,607772217640.00,98,MEGA HAT GRADUATE,0.02,791082,"DECOPAC, INC.",1
4569,7000138,607772139840.00,98,DOWELRODS-WHIT12X14,0.02,791082,"DECOPAC, INC.",2
5930,7000033,607772207770.00,98,LAYON HAPPY MOTHERS,0.02,791082,"DECOPAC, INC.",3
5930,7000037,607772065100.00,98,RINGS HP HOGWARTS,0.02,791082,"DECOPAC, INC.",1
5930,7000039,607772278740.00,98,RINGS ENCANTO MARIBL,0.02,791082,"DECOPAC, INC.",2
5930,7000041,607772279200.00,98,CAKE KIT ENCANTO,0.02,791082,"DECOPAC, INC.",7
5930,7000044,607772288580.00,98,RINGS NERF ON TARGET,0.02,791082,"DECOPAC, INC.",1
5930,7000045,607772139840.00,98,DOWEL RODS-WHITE,0.02,791082,"DECOPAC, INC.",0
5930,7000047,607772285480.00,98,LAYON GRAD ICON,0.02,791082,"DECOPAC, INC.",0
5930,7000056,607772227060.00,98,FUSION MIX-UNICORN,0.02,791082,"DECOPAC, INC.",13
5930,7000057,607772166910.00,98,PASTRY BAG 12IN,0.02,543412,DECOART INC,35
5930,7000059,607772226730.00,98,PHOTOCAKE CRTG YELLO,0.02,791082,"DECOPAC, INC.",4
5930,7000060,607772266980.00,98,BABY SHARK,0.02,791082,"DECOPAC, INC.",33
5930,7000062,607772275190.00,98,RINGS BATMAN DARK KN,0.02,791082,"DECOPAC, INC.",3
5930,7000064,607772291900.00,98,RINGS PAW PATROL,0.02,791082,"DECOPAC, INC.",1
5930,7000006,607772070950.00,98,GUMPASTE-ORNATE CROS,0.02,543412,DECOART INC,2
5930,7000084,607772238650.00,98,CUPCK LAYON GLD BALL,0.02,791082,"DECOPAC, INC.",9
5930,7000095,607772232410.00,98,2 TIER CAKE COP,0.02,791082,"DECOPAC, INC.",61
5930,7000019,6077720636860.00,98,DECOPICS-DEC EAS EGG,0.02,791082,"DECOPAC, INC.",4
5930,7000099,607772284800.00,98,SUGAR-LEMONS,0.02,791082,"DECOPAC, INC.",1
5930,7000018,607772134120.00,98,BLUE BABY BOOTIES,0.02,543412,DECOART INC,2
5930,7000101,607772285130.00,98,POP TOPS-LEMON,0.02,791082,"DECOPAC, INC.",1
5930,7000102,607772118590.00,98,TUBE CLEANING BRUSH,0.02,791082,"DECOPAC, INC.",7
5930,7000110,6077722063680.00,98,DECOPICS-DECORTD EAS,0.02,791082,"DECOPAC, INC.",1
5930,7000111,607772110740.00,98,TIP 22 STAR,0.02,791082,"DECOPAC, INC.",3
5930,7000112,607772276800.00,98,LAYON HAPPY B BLACK,0.02,791082,"DECOPAC, INC.",17
5930,7000114,93044451480.00,98,SUGAR-BUMBLE BEES,0.02,791082,"DECOPAC, INC.",3
5930,7000115,6077722131790.00,98,DECOPICS-BTTRFLY BTY,0.02,791082,"DECOPAC, INC.",1
5930,7000116,607772149400.00,98,POP TOPS CREAT BUNNI,0.02,791082,"DECOPAC, INC.",5
5930,7000117,607772276910.00,98,CANDY PEARLS GOLD,0.02,791082,"DECOPAC, INC.",1
5930,7000027,607772226720.00,98,PHOTOCAKE CTRG MAGEN,0.02,791082,"DECOPAC, INC.",3
5930,7000119,607772150940.00,98,POP TOPS EASTER BUN,0.02,791082,"DECOPAC, INC.",4
5930,7000120,607772232660.00,98,POP TOPS RAINBOW CLD,0.02,791082,"DECOPAC, INC.",1
5930,7000121,607772254430.00,98,RINGS-CUTE BUNNY FAC,0.02,791082,"DECOPAC, INC.",15
5930,7000122,607772263400.00,98,CUPCAKE LAYON GLD LK,0.02,791082,"DECOPAC, INC.",3
5930,7000123,607772290190.00,98,RINGS-3S A CHARM,0.02,791082,"DECOPAC, INC.",1
5930,7000124,607772290930.00,98,POKEMON PLAY DECOSET,0.02,791082,"DECOPAC, INC.",9
5930,7000125,607772292050.00,98,RINGS POKEMAN CHARAC,0.02,791082,"DECOPAC, INC.",1
5930,7000126,607772292500.00,98,RINGS SONIC TAILS ,0.02,791082,"DECOPAC, INC.",2
5930,7000127,607772292790.00,98,SONIC HEDGEHOG DECOP,0.02,791082,"DECOPAC, INC.",9
5930,7000128,607772292830.00,98,RINGS LITTLE PEOPLE,0.02,791082,"DECOPAC, INC.",1
5930,7000129,607772110280.00,98,TIP 6 PIPING,0.02,791082,"DECOPAC, INC.",3
5930,7000130,607772293280.00,98,MINIONS FART BUB DEC,0.02,791082,"DECOPAC, INC.",9
5930,7000131,607772293310.00,98,GABBYS DOLLHSE DECO,0.02,791082,"DECOPAC, INC.",4
5930,7000132,607772110310.00,98,TIP 8 PIPING,0.02,791082,"DECOPAC, INC.",3
5930,7000133,607772093500.00,98,CAKE FORM 7 38 11 3,0.02,791082,"DECOPAC, INC.",2
5930,7000134,607772293340.00,98,RINGS GABBYS DLLHOU,0.02,791082,"DECOPAC, INC.",1
5930,7000135,607772293380.00,98,RINGS HELLO KITTY MI,0.02,791082,"DECOPAC, INC.",3
5930,7000136,607772229430.00,98,FUSION MIX GRAD,0.02,791082,"DECOPAC, INC.",3
5930,7000137,607772293390.00,98,LITTLE PEOPLE DECO,0.02,791082,"DECOPAC, INC.",4
5930,7000138,607772294000.00,98,RINGS AFRO UNICORN,0.02,791082,"DECOPAC, INC.",1
5930,7000139,607772294810.00,98,NIGHTMARE BF XMAS DD,0.02,791082,"DECOPAC, INC.",4
5930,7000140,214661675950.00,98,RINGS MONSTER JAM,0.02,791082,"DECOPAC, INC.",1
5930,7000141,607772253370.00,98,DECOPICS GRADUATION,0.02,791082,"DECOPAC, INC.",1
5930,7000142,607772284600.00,98,RINGS-LA MEJOR MAMA,0.02,791082,"DECOPAC, INC.",7
5930,7000143,607772284780.00,98,LAYON FELIZ MADRE,0.02,791082,"DECOPAC, INC.",4
5930,7000144,607772284810.00,98,SUGAR-STRAWBERRIES,0.02,791082,"DECOPAC, INC.",1
5930,7000145,607772285140.00,98,POP TOPS-STRAWBERRY,0.02,791082,"DECOPAC, INC.",1
5930,7000153,607772283880.00,98,DECOPICS 2023 FOIL,0.02,791082,"DECOPAC, INC.",1
5930,7000155,607772285440.00,98,LAYON-CONGRATS GRAD,0.02,791082,"DECOPAC, INC.",1
5930,7000156,607772285910.00,98,60777228548,0.02,791082,"DECOPAC, INC.",1
5930,7000157,607772287610.00,98,LAYON CONGRATS GRAD,0.02,791082,"DECOPAC, INC.",1
5930,7000158,21466057260.00,98,LAYON CONGRATS SCRIP,0.02,791082,"DECOPAC, INC.",1
5930,7000167,607772237500.00,98,DECOPICS SUMMER FUN,0.02,791082,"DECOPAC, INC.",1
5930,7000169,607772288400.00,98,RINGS BLUEY SO MUCH,0.02,791080,PATRICK DEVANY,2
5935,7000013,607772290930.00,98,POKEMON,0.02,791082,"DECOPAC, INC.",11
5935,7000021,607772063680.00,98,DECOR,0.02,791082,"DECOPAC, INC.",1
5935,7000025,607772254430.00,98,RINGS,0.02,791082,"DECOPAC, INC.",4
5935,7000028,607772255050.00,98,RING,0.02,791082,"DECOPAC, INC.",2
5935,7000030,607772285140.00,98,POP TOPS,0.02,791082,"DECOPAC, INC.",1
5935,7000032,607772284800.00,98,SUGER LEMON,0.02,791082,"DECOPAC, INC.",1
5935,7000036,607772027030.00,98,DECOPIC,0.02,791082,"DECOPAC, INC.",1
5935,7000037,607772290190.00,98,RINGS,0.02,791082,"DECOPAC, INC.",1
5935,7000040,607772292050.00,98,RINGS,0.02,791082,"DECOPAC, INC.",3
5935,7000044,21466017860.00,98,RING,0.02,791082,"DECOPAC, INC.",2
5935,7000045,607772287960.00,98,RING,0.02,791082,"DECOPAC, INC.",1
5935,7000046,607772292980.00,98,POP,0.02,791082,"DECOPAC, INC.",1
5935,7000047,2857301102920.00,98,FUNZION,0.02,791082,"DECOPAC, INC.",1
5935,7000048,607772287820.00,98,LAYON,0.02,791082,"DECOPAC, INC.",1
5935,7000049,607772255020.00,98,DECOB,0.02,791082,"DECOPAC, INC.",1
5935,7000050,21466055690.00,98,LAY,0.02,791082,"DECOPAC, INC.",1
5935,7000004,607772279200.00,98,CAKE KIT,0.02,791082,"DECOPAC, INC.",4
5935,7000054,607772271390.00,98,ITEM,0.02,791082,"DECOPAC, INC.",31
5935,7000057,607772259940.00,98,PHOTO,0.02,791082,"DECOPAC, INC.",1
5935,7000058,607772259900.00,98,PHOTO,0.02,791082,"DECOPAC, INC.",11
5935,7000059,703325042420.00,98,SPRING,0.02,791082,"DECOPAC, INC.",1
5935,7000002,607772285130.00,98,TOP LEMON,0.02,791082,"DECOPAC, INC.",1
5935,7000069,698320041920.00,98,SPRING,0.02,791082,"DECOPAC, INC.",1
5935,7000071,607772259920.00,98,PHOTO,0.02,791082,"DECOPAC, INC.",14
5935,7000072,607772259930.00,98,PHOTP,0.02,791082,"DECOPAC, INC.",13
5935,7000073,607772259950.00,98,PHOTO,0.02,791082,"DECOPAC, INC.",11
5935,7000078,607772179850.00,98,GUMPAST,0.02,791082,"DECOPAC, INC.",9
5935,7000079,607772227410.00,98,RINGS,0.02,791082,"DECOPAC, INC.",4
5935,7000080,6077721182560.00,98,DINOSAUR,0.02,791082,"DECOPAC, INC.",5
5935,7000081,607772210470.00,98,SUGAR,0.02,791082,"DECOPAC, INC.",5
5935,7000082,607772110460.00,98,TIPS ROSE,0.02,791082,"DECOPAC, INC.",5
5935,7000000,607772139840.00,98,DOWEL,0.02,791082,"DECOPAC, INC.",2
5935,7000083,607772110220.00,98,TIP3,0.02,791082,"DECOPAC, INC.",14
5935,7000157,607772217640.00,98,MEGAL HAT,0.02,791082,"DECOPAC, INC.",1
5935,7000084,607772224940.00,98,PREMIUM,0.02,791082,"DECOPAC, INC.",2
5935,7000085,607772225000.00,98,PREMIUM,0.02,791082,"DECOPAC, INC.",1
5935,7000086,607772285910.00,98,RINGS BRIGHT,0.02,791082,"DECOPAC, INC.",2
5935,7000087,21466057260.00,98,LAYON,0.02,791082,"DECOPAC, INC.",4
5935,7000088,607772283880.00,98,DECPIC,0.02,791082,"DECOPAC, INC.",1
5935,7000089,607772581990.00,98,WRDDING CAKE,0.02,791082,"DECOPAC, INC.",9
5935,7000090,607772229430.00,98,FUNSION,0.02,791082,"DECOPAC, INC.",1
5935,7000091,607772285440.00,98,LAY CONGRAT,0.02,791082,"DECOPAC, INC.",2
5935,7000092,607772238090.00,98,SKEWERS,0.02,791082,"DECOPAC, INC.",4
5935,7000093,607772287610.00,98,LAYON,0.02,791082,"DECOPAC, INC.",1
5935,7000103,607772244910.00,98,DECOR,0.02,791082,"DECOPAC, INC.",3
5935,7000105,607772112650.00,98,TIP895,0.02,791082,"DECOPAC, INC.",7
5935,7000106,607772149400.00,98,POP,0.02,791082,"DECOPAC, INC.",5
5935,7000112,607772263400.00,98,VUP CSKE,0.02,791082,"DECOPAC, INC.",3
5935,7000113,607772150940.00,98,POP,0.02,791082,"DECOPAC, INC.",3
5935,7000115,607772232660.00,98,POP,0.02,791082,"DECOPAC, INC.",1
5935,7000117,93044451480.00,98,SUGAR,0.02,791082,"DECOPAC, INC.",4
5935,7000154,6077720933790.00,98,FROAM10,0.02,791082,"DECOPAC, INC.",6
5935,7000121,607772257100.00,98,DECOREAYE TOOL,0.02,791082,"DECOPAC, INC.",1
5935,7000131,607772292830.00,98,RINGS,0.02,791052,"MAYES, CARL L",1
5935,7000132,607772292500.00,98,F,0.02,791082,"DECOPAC, INC.",3
5935,7000133,607772293340.00,98,RINGS,0.02,791082,"DECOPAC, INC.",5
5935,7000134,607772293310.00,98,GABVY,0.02,791082,"DECOPAC, INC.",10
5935,7000136,607772293390.00,98,LILLTE,0.02,791082,"DECOPAC, INC.",12
5935,7000145,607772065100.00,98,RINGS,0.02,791082,"DECOPAC, INC.",3
5935,7000146,607772292790.00,98,SONIC,0.02,791082,"DECOPAC, INC.",11
5935,7000147,607772294810.00,98,THE NIH,0.02,791082,"DECOPAC, INC.",13
5935,7000148,607772293380.00,98,RINGS,0.02,791082,"DECOPAC, INC.",3
5935,7000149,607772278740.00,98,RINGS,0.02,791082,"DECOPAC, INC.",1
5935,7000017,607772293280.00,98,MINIONS,0.02,791082,"DECOPAC, INC.",11
5935,7000151,607772284810.00,98,SUGER,0.02,791082,"DECOPAC, INC.",1
5935,7000153,607772285480.00,98,LAYON,0.02,791082,"DECOPAC, INC.",1
1466,7000063,1502590.00,99,BERRY PVAL 30,0.02,122663,MCKESSON,0
2211,7000012,1415680.00,99,RIDGE,0.02,122663,MCKESSON,0
2211,7000009,1502640.00,99,CS BERRY VIALS,0.02,122663,MCKESSON,0
2366,7000023,1502620.00,99,BERRY OVAL CR 6OZ,0.02,2366,IMPORT-COTRON CORPORATION,0
3716,7000058,19722082350.00,92,CHICKEN IN WATER,2.58,646524,B FERNANDEZ & HNOS INC,1
2072,7000094,70896653670.00,67,WILTON SUGAR CONF GI,5.14,458166,WILTON INDUSTRIES INC,1
1705,7000073,607772289010.00,98,CANDY PEARLS GOLD,10.26,791082,"DECOPAC, INC.",1
2423,7000082,39363583050.00,19,SIMPLICITY PATTERN,12.82,472506,SIMPLICITY CREATIVE CORP,0
776,7000022,607772254430.00,98, BUNNY RINGS,25.62,791082,"DECOPAC, INC.",10
776,7000074,607772255050.00,98,SUMMER TREATS RINGS,25.62,791082,"DECOPAC, INC.",9
2474,7000023,1502650.00,38,VIALS,0.03,93257,13 SCENTS INC.,1
2474,7000021,3626930.00,38,HIPPA PAPER,0.03,122663,MCKESSON,5
2067,7000092,2094049510.00,93,CHULETA,0.03,542654,WAL-MART IMPORT,0
2474,7000017,607772245150.00,98,GEO KIT,0.03,791082,"DECOPAC, INC.",5
2474,7000022,607772285140.00,98,STRAWBERRY,0.03,791082,"DECOPAC, INC.",1
2474,7000025,607772207770.00,98,BDAY,0.03,791082,"DECOPAC, INC.",1
2474,7000027,607772226730.00,98,YELLOW INK,0.03,791082,"DECOPAC, INC.",5
2474,7000031,93044451480.00,98,BUBLEBEE,0.03,791082,"DECOPAC, INC.",3
2474,7000032,607772285440.00,98,GRADGOLD,0.03,791082,"DECOPAC, INC.",2
2474,7000033,21466057260.00,98,CONGRATS,0.03,791082,"DECOPAC, INC.",4
2474,7000040,607772287610.00,98,CONGRATSFLAG,0.03,791082,"DECOPAC, INC.",1
2474,7000048,607772284810.00,98,EFIBLES,0.03,791082,"DECOPAC, INC.",1
2474,7000049,607772271690.00,98,RING,0.03,791082,"DECOPAC, INC.",3
2474,7000050,607772060880.00,98,HOTWHEELS,0.03,791082,"DECOPAC, INC.",12
2474,7000052,607772297130.00,98,GRADHAY,0.03,791082,"DECOPAC, INC.",1
2474,7000054,607772232910.00,98,MICKEY CREATIONS,0.03,791082,"DECOPAC, INC.",17
2474,7000061,607772110240.00,98,COUPLER,0.03,791082,"DECOPAC, INC.",9
2474,7000062,616246370530.00,98,ICING SCAPER,0.03,791082,"DECOPAC, INC.",13
2474,7000131,607772296640.00,98,CAKE BOX,0.03,791082,"DECOPAC, INC.",4
2474,7000072,607772283880.00,98,2023PICKS,0.03,791082,"DECOPAC, INC.",1
2474,7000074,607772285910.00,98,GRADHAT,0.03,791082,"DECOPAC, INC.",2
2474,7000080,607772229430.00,98,MIXGRAD,0.03,791082,"DECOPAC, INC.",4
2474,7000087,607772227410.00,98,AVENGERS,0.03,791082,"DECOPAC, INC.",2
2474,7000088,607772227550.00,98,AVENGERS,0.03,791082,"DECOPAC, INC.",7
2474,7000090,607772117260.00,98,HBDAY,0.03,791082,"DECOPAC, INC.",4
2474,7000130,607772285480.00,98,LAYON,0.03,791082,"DECOPAC, INC.",1
2474,7000104,607772179850.00,98,GUM PASTE,0.03,791082,"DECOPAC, INC.",4
2474,7000105,607772225000.00,98,NEON GEL,0.03,791082,"DECOPAC, INC.",3
2474,7000106,607772225090.00,98,BLUE,0.03,791082,"DECOPAC, INC.",3
2474,7000107,607772063680.00,98,EASTER EGGS,0.03,791082,"DECOPAC, INC.",1
2474,7000108,607772263400.00,98,GOLD,0.03,791082,"DECOPAC, INC.",3
2474,7000109,607772290190.00,98,CLOVER,0.03,791082,"DECOPAC, INC.",1
2474,7000110,607772254430.00,98,BUNNIES,0.03,791082,"DECOPAC, INC.",3
