Store,Dept,Inventory Dollars,Format
2777,98,"$22,910.50",WM Supercenter
2778,80,"$10,092.02",WM Supercenter
2778,93,"$59,551.03",WM Supercenter
2778,94,"$19,425.02",WM Supercenter
2778,98,"$6,160.43",WM Supercenter
2780,80,"$22,233.85",WM Supercenter
2780,93,"$79,680.69",WM Supercenter
2780,94,"$58,751.15",WM Supercenter
2780,98,"$29,586.36",WM Supercenter
2781,80,"$16,892.17",WM Supercenter
2781,93,"$95,748.96",WM Supercenter
2781,94,"$46,752.84",WM Supercenter
2781,98,"$23,389.29",WM Supercenter
2782,80,"$13,838.55",WM Supercenter
2782,93,"$59,137.23",WM Supercenter
2782,94,"$31,826.05",WM Supercenter
2782,98,"$16,552.53",WM Supercenter
2783,80,"$17,042.96",WM Supercenter
2783,93,"$84,980.83",WM Supercenter
2783,94,"$28,808.21",WM Supercenter
2783,98,"$23,454.94",WM Supercenter
2784,80,"$11,422.85",WM Supercenter
2784,93,"$55,258.90",WM Supercenter
2784,94,"$22,927.38",WM Supercenter
2784,98,"$20,421.42",WM Supercenter
2785,80,"$8,971.26",WM Supercenter
2785,93,"$52,686.98",WM Supercenter
2785,94,"$18,880.07",WM Supercenter
2785,98,"$8,624.39",WM Supercenter
2786,80,"$22,344.20",WM Supercenter
2786,93,"$73,027.04",WM Supercenter
2786,94,"$26,508.64",WM Supercenter
2786,98,"$24,435.50",WM Supercenter
2787,80,"$11,817.95",WM Supercenter
2787,93,"$79,043.08",WM Supercenter
2787,94,"$23,864.73",WM Supercenter
2787,98,"$21,464.01",WM Supercenter
2788,80,"$18,691.74",WM Supercenter
2788,93,"$53,950.68",WM Supercenter
2788,94,"$27,603.29",WM Supercenter
2788,98,"$24,042.34",WM Supercenter
2789,80,"$15,336.32",WM Supercenter
2789,93,"$122,321.65",WM Supercenter
2789,94,"$55,923.85",WM Supercenter
2789,98,"$21,763.66",WM Supercenter
2790,80,"$17,422.74",WM Supercenter
2790,93,"$84,494.70",WM Supercenter
2790,94,"$28,189.67",WM Supercenter
2790,98,"$23,282.89",WM Supercenter
2791,80,"$18,963.63",WM Supercenter
2791,93,"$56,064.27",WM Supercenter
2791,94,"$12,124.17",WM Supercenter
2791,98,"$7,458.27",WM Supercenter
2792,80,$258.71,WM Supercenter
2792,93,"$42,856.80",WM Supercenter
2792,94,"$13,375.79",WM Supercenter
2792,98,"$3,361.21",WM Supercenter
2793,80,"$16,826.04",WM Supercenter
2793,93,"$88,119.09",WM Supercenter
2793,94,"$37,222.19",WM Supercenter
2793,98,"$20,783.64",WM Supercenter
2794,80,"$10,815.94",WM Supercenter
2794,93,"$49,513.78",WM Supercenter
2794,94,"$29,542.27",WM Supercenter
2794,98,"$10,691.53",WM Supercenter
2795,80,"$19,764.51",WM Supercenter
2795,93,"$50,497.34",WM Supercenter
2795,94,"$25,641.53",WM Supercenter
2795,98,"$18,126.89",WM Supercenter
2796,80,"$23,993.85",WM Supercenter
2796,93,"$88,969.64",WM Supercenter
2796,94,"$45,056.44",WM Supercenter
2796,98,"$19,700.79",WM Supercenter
2801,80,"$5,512.75",Neighborhood Market
2801,93,"$37,460.65",Neighborhood Market
2801,94,"$26,839.77",Neighborhood Market
2801,98,"$9,420.86",Neighborhood Market
2803,80,"$25,127.28",WM Supercenter
2803,93,"$85,391.37",WM Supercenter
2803,94,"$43,809.40",WM Supercenter
2803,98,"$26,516.33",WM Supercenter
2804,80,"$25,763.74",WM Supercenter
2804,93,"$94,920.35",WM Supercenter
2804,94,"$40,751.60",WM Supercenter
2804,98,"$31,236.51",WM Supercenter
2805,80,"$13,178.19",WM Supercenter
2805,93,"$56,954.71",WM Supercenter
2805,94,"$21,459.52",WM Supercenter
2805,98,"$6,247.11",WM Supercenter
2806,80,"$11,751.62",WM Supercenter
2806,93,"$85,154.18",WM Supercenter
2806,94,"$31,106.21",WM Supercenter
2806,98,"$16,627.64",WM Supercenter
2807,80,"$12,506.44",WM Supercenter
2807,93,"$49,919.31",WM Supercenter
2807,94,"$21,213.56",WM Supercenter
2807,98,"$20,476.13",WM Supercenter
2808,80,"$22,682.79",WM Supercenter
2808,93,"$74,317.75",WM Supercenter
2808,94,"$24,645.85",WM Supercenter
2808,98,"$23,777.57",WM Supercenter
2809,80,"$23,896.82",WM Supercenter
2809,93,"$166,693.49",WM Supercenter
2809,94,"$26,329.58",WM Supercenter
2809,98,"$53,132.38",WM Supercenter
2810,80,"$11,049.10",WM Supercenter
2810,93,"$43,657.54",WM Supercenter
2810,94,"$20,188.92",WM Supercenter
2810,98,"$4,157.69",WM Supercenter
2811,80,"$20,505.80",WM Supercenter
2811,93,"$61,547.14",WM Supercenter
2811,94,"$27,252.30",WM Supercenter
2811,98,"$22,410.43",WM Supercenter
2812,80,"$12,090.79",WM Supercenter
2812,93,"$75,607.84",WM Supercenter
2812,94,"$26,130.83",WM Supercenter
2812,98,"$21,555.16",WM Supercenter
2813,80,"$16,268.57",WM Supercenter
2813,93,"$59,422.28",WM Supercenter
2813,94,"$27,488.00",WM Supercenter
2813,98,"$25,066.15",WM Supercenter
2814,80,"$67,652.75",WM Supercenter
2814,93,"$214,933.29",WM Supercenter
2814,94,"$105,632.43",WM Supercenter
2814,98,"$57,362.30",WM Supercenter
2817,80,"$17,867.98",WM Supercenter
2817,93,"$83,490.28",WM Supercenter
2817,94,"$20,941.53",WM Supercenter
2817,98,"$19,911.38",WM Supercenter
2818,80,"$22,207.69",WM Supercenter
2818,93,"$79,301.88",WM Supercenter
2818,94,"$29,810.47",WM Supercenter
2818,98,"$23,879.95",WM Supercenter
2819,80,"$9,547.84",WM Supercenter
2819,93,"$46,863.39",WM Supercenter
2819,94,"$15,655.00",WM Supercenter
2819,98,"$17,173.39",WM Supercenter
2820,80,"$19,218.83",WM Supercenter
2820,93,"$63,281.87",WM Supercenter
2820,94,"$26,719.86",WM Supercenter
2820,98,"$19,908.67",WM Supercenter
2821,80,"$17,124.91",WM Supercenter
2821,93,"$91,749.19",WM Supercenter
2821,94,"$25,083.04",WM Supercenter
2821,98,"$19,914.61",WM Supercenter
2822,80,"$14,542.74",WM Supercenter
2822,93,"$47,536.95",WM Supercenter
2822,94,"$17,601.83",WM Supercenter
2822,98,"$16,932.04",WM Supercenter
2823,80,"$15,533.65",WM Supercenter
2823,93,"$64,732.41",WM Supercenter
2823,94,"$21,555.75",WM Supercenter
2823,98,"$17,220.45",WM Supercenter
2826,80,"$5,703.54",Neighborhood Market
2826,93,"$41,609.53",Neighborhood Market
2826,94,"$23,951.67",Neighborhood Market
2826,98,"$9,107.66",Neighborhood Market
2827,80,"$14,626.44",WM Supercenter
2827,93,"$60,071.37",WM Supercenter
2827,94,"$19,968.19",WM Supercenter
2827,98,"$20,641.64",WM Supercenter
2828,80,"$15,201.95",WM Supercenter
2828,93,"$84,366.48",WM Supercenter
2828,94,"$31,450.72",WM Supercenter
2828,98,"$23,037.42",WM Supercenter
2831,80,"$13,162.79",WM Supercenter
2831,93,"$52,755.07",WM Supercenter
2831,94,"$24,763.51",WM Supercenter
2831,98,"$12,714.62",WM Supercenter
2832,80,"$14,082.96",WM Supercenter
2832,93,"$62,118.56",WM Supercenter
2832,94,"$37,858.08",WM Supercenter
2832,98,"$17,056.76",WM Supercenter
2833,80,"$9,922.21",WM Supercenter
2833,93,"$45,015.69",WM Supercenter
2833,94,"$16,947.59",WM Supercenter
2833,98,"$7,038.44",WM Supercenter
2834,80,"$12,752.75",WM Supercenter
2834,93,"$68,028.52",WM Supercenter
2834,94,"$40,684.99",WM Supercenter
2834,98,"$17,694.78",WM Supercenter
2835,80,"$4,777.65",Neighborhood Market
2835,93,"$28,032.66",Neighborhood Market
2835,94,"$16,247.06",Neighborhood Market
2835,98,"$12,825.17",Neighborhood Market
2836,80,"$11,438.95",WM Supercenter
2836,93,"$54,796.88",WM Supercenter
2836,94,"$26,097.27",WM Supercenter
2836,98,"$15,293.24",WM Supercenter
2838,80,"$41,858.29",WM Supercenter
2838,93,"$122,719.92",WM Supercenter
2838,94,"$32,656.86",WM Supercenter
2838,98,"$44,557.30",WM Supercenter
2839,80,"$1,388.52",Neighborhood Market
2839,93,"$29,935.98",Neighborhood Market
2839,94,"$10,484.92",Neighborhood Market
2839,98,"$8,358.29",Neighborhood Market
2840,80,"$4,898.49",Neighborhood Market
2840,93,"$25,919.78",Neighborhood Market
2840,94,"$13,263.22",Neighborhood Market
2840,98,"$8,301.82",Neighborhood Market
2842,80,"$10,814.25",WM Supercenter
2842,93,"$51,747.58",WM Supercenter
2842,94,"$26,816.78",WM Supercenter
2842,98,"$14,731.41",WM Supercenter
2843,80,"$23,166.09",WM Supercenter
2843,93,"$59,895.24",WM Supercenter
2843,94,"$24,129.58",WM Supercenter
2843,98,"$23,753.91",WM Supercenter
2844,80,"$22,586.56",WM Supercenter
2844,93,"$91,351.59",WM Supercenter
2844,94,"$38,011.94",WM Supercenter
2844,98,"$29,485.44",WM Supercenter
2845,80,"$19,953.92",WM Supercenter
2845,93,"$59,707.62",WM Supercenter
2845,94,"$28,886.23",WM Supercenter
2845,98,"$19,056.89",WM Supercenter
2846,80,"$17,182.53",WM Supercenter
2846,93,"$23,066.72",WM Supercenter
2846,94,"$35,808.20",WM Supercenter
2846,98,"$18,786.99",WM Supercenter
2847,80,"$12,594.37",WM Supercenter
2847,93,"$96,946.65",WM Supercenter
2847,94,"$40,657.10",WM Supercenter
2847,98,"$25,382.71",WM Supercenter
2849,80,"$11,503.05",WM Supercenter
2849,93,"$49,147.93",WM Supercenter
2849,94,"$17,282.88",WM Supercenter
2849,98,"$6,983.42",WM Supercenter
2850,80,"$8,540.08",WM Supercenter
2850,93,"$45,317.51",WM Supercenter
2850,94,"$22,110.59",WM Supercenter
2850,98,"$15,627.57",WM Supercenter
2852,80,"$11,322.75",WM Supercenter
2852,93,"$49,196.98",WM Supercenter
2852,94,"$18,894.67",WM Supercenter
2852,98,"$18,022.69",WM Supercenter
2854,80,"$23,374.49",WM Supercenter
2854,93,"$96,690.63",WM Supercenter
2854,94,"$35,564.04",WM Supercenter
2854,98,"$26,423.15",WM Supercenter
2855,80,"$18,833.79",WM Supercenter
2855,93,"$82,901.35",WM Supercenter
2855,94,"$30,866.03",WM Supercenter
2855,98,"$21,560.63",WM Supercenter
2856,80,"$12,390.19",WM Supercenter
2856,93,"$46,006.81",WM Supercenter
2856,94,"$13,053.41",WM Supercenter
2856,98,"$3,543.99",WM Supercenter
2857,80,"$19,664.27",WM Supercenter
2857,93,"$90,515.47",WM Supercenter
2857,94,"$39,293.05",WM Supercenter
2857,98,"$24,351.65",WM Supercenter
2858,80,"$4,765.32",Neighborhood Market
2858,93,"$40,064.12",Neighborhood Market
2858,94,"$22,817.90",Neighborhood Market
2858,98,"$6,558.56",Neighborhood Market
2859,80,"$13,141.05",WM Supercenter
2859,93,"$123,457.12",WM Supercenter
2859,94,"$32,288.59",WM Supercenter
2859,98,"$22,464.30",WM Supercenter
2860,80,"$19,746.67",WM Supercenter
2860,93,"$98,065.27",WM Supercenter
2860,94,"$50,340.65",WM Supercenter
2860,98,"$14,285.81",WM Supercenter
2861,80,"$21,169.07",WM Supercenter
2861,93,"$57,557.59",WM Supercenter
2861,94,"$42,995.88",WM Supercenter
2861,98,"$18,028.81",WM Supercenter
2862,80,"$7,994.05",WM Supercenter
2862,93,"$74,304.00",WM Supercenter
2862,94,"$33,327.87",WM Supercenter
2862,98,"$24,718.27",WM Supercenter
2864,80,"$14,272.55",WM Supercenter
2864,93,"$64,028.03",WM Supercenter
2864,94,"$19,690.35",WM Supercenter
2864,98,"$22,165.02",WM Supercenter
2869,80,"$11,504.41",WM Supercenter
2869,93,"$73,801.24",WM Supercenter
2869,94,"$24,089.72",WM Supercenter
2869,98,"$19,973.60",WM Supercenter
2870,80,"$7,080.78",Neighborhood Market
2870,93,"$38,581.48",Neighborhood Market
2870,94,"$21,096.31",Neighborhood Market
2870,98,"$11,074.72",Neighborhood Market
2871,80,"$23,267.36",WM Supercenter
2871,93,"$60,747.38",WM Supercenter
2871,94,"$30,638.45",WM Supercenter
2871,98,"$30,358.05",WM Supercenter
2872,80,"$14,134.46",WM Supercenter
2872,93,"$70,971.60",WM Supercenter
2872,94,"$28,775.07",WM Supercenter
2872,98,"$25,193.76",WM Supercenter
2873,80,"$8,640.70",WM Supercenter
2873,93,"$59,669.91",WM Supercenter
2873,94,"$34,334.02",WM Supercenter
2873,98,"$17,656.38",WM Supercenter
2874,80,"$29,363.06",WM Supercenter
2874,93,"$82,737.26",WM Supercenter
2874,94,"$37,670.04",WM Supercenter
2874,98,"$29,776.26",WM Supercenter
2875,80,$522.35,Neighborhood Market
2875,93,"$44,301.71",Neighborhood Market
2875,94,"$16,793.35",Neighborhood Market
2875,98,"$6,805.35",Neighborhood Market
2876,80,"$7,601.18",Neighborhood Market
2876,93,"$49,000.51",Neighborhood Market
2876,94,"$22,324.62",Neighborhood Market
2876,98,"$8,371.20",Neighborhood Market
2877,80,"$7,358.72",Neighborhood Market
2877,93,"$50,924.92",Neighborhood Market
2877,94,"$22,464.66",Neighborhood Market
2877,98,"$8,055.48",Neighborhood Market
2878,80,"$8,419.41",Neighborhood Market
2878,93,"$49,813.01",Neighborhood Market
2878,94,"$13,495.57",Neighborhood Market
2878,98,"$7,160.66",Neighborhood Market
2880,80,"$16,720.87",Neighborhood Market
2880,93,"$57,293.31",Neighborhood Market
2880,94,"$33,039.15",Neighborhood Market
2880,98,"$14,616.85",Neighborhood Market
2881,80,"$30,456.33",WM Supercenter
2881,93,"$94,884.18",WM Supercenter
2881,94,"$45,926.83",WM Supercenter
2881,98,"$33,898.67",WM Supercenter
2882,80,"$21,611.08",WM Supercenter
2882,93,"$123,536.38",WM Supercenter
2882,94,"$71,737.61",WM Supercenter
2882,98,"$19,672.13",WM Supercenter
2883,80,"$12,156.16",WM Supercenter
2883,93,"$51,109.43",WM Supercenter
2883,94,"$19,560.72",WM Supercenter
2883,98,"$16,848.50",WM Supercenter
2884,80,"$25,582.61",WM Supercenter
2884,93,"$111,007.13",WM Supercenter
2884,94,"$69,234.40",WM Supercenter
2884,98,"$41,968.03",WM Supercenter
2886,80,"$38,042.80",WM Supercenter
2886,93,"$114,651.15",WM Supercenter
2886,94,"$101,225.62",WM Supercenter
2886,98,"$52,460.50",WM Supercenter
2887,80,"$5,412.83",Neighborhood Market
2887,93,"$35,698.60",Neighborhood Market
2887,94,"$23,349.93",Neighborhood Market
2887,98,"$10,013.43",Neighborhood Market
2888,80,"$20,741.33",WM Supercenter
2888,93,"$47,817.11",WM Supercenter
2888,94,"$12,558.39",WM Supercenter
2888,98,"$19,809.73",WM Supercenter
2889,80,"$11,955.99",WM Supercenter
2889,93,"$78,931.67",WM Supercenter
2889,94,"$25,990.96",WM Supercenter
2889,98,"$18,438.24",WM Supercenter
2890,80,"$7,643.16",WM Supercenter
2890,93,"$70,007.55",WM Supercenter
2890,94,"$27,699.68",WM Supercenter
2890,98,"$16,231.31",WM Supercenter
2891,80,"$22,180.38",WM Supercenter
2891,93,"$110,912.67",WM Supercenter
2891,94,"$35,936.35",WM Supercenter
2891,98,"$26,097.28",WM Supercenter
2892,80,"$12,822.27",WM Supercenter
2892,93,"$64,856.72",WM Supercenter
2892,94,"$23,670.43",WM Supercenter
2892,98,"$21,184.44",WM Supercenter
2893,80,"$13,100.70",WM Supercenter
2893,93,"$55,864.48",WM Supercenter
2893,94,"$22,207.82",WM Supercenter
2893,98,"$19,090.38",WM Supercenter
2894,80,"$15,320.42",WM Supercenter
2894,93,"$49,255.93",WM Supercenter
2894,94,"$9,478.86",WM Supercenter
2894,98,"$17,736.04",WM Supercenter
2907,80,"$5,784.02",Neighborhood Market
2907,93,"$83,645.54",Neighborhood Market
2907,94,"$33,246.89",Neighborhood Market
2907,98,"$12,620.21",Neighborhood Market
2908,80,"$11,459.91",WM Supercenter
2908,93,"$50,732.69",WM Supercenter
2908,94,"$14,175.21",WM Supercenter
2908,98,"$6,462.14",WM Supercenter
2909,80,"$7,172.49",WM Supercenter
2909,93,"$36,128.62",WM Supercenter
2909,94,"$14,355.64",WM Supercenter
2909,98,"$8,879.27",WM Supercenter
2910,80,"$20,510.84",WM Supercenter
2910,93,"$64,208.20",WM Supercenter
2910,94,"$29,846.98",WM Supercenter
2910,98,"$22,254.68",WM Supercenter
2911,80,"$13,724.52",WM Supercenter
2911,93,"$65,011.07",WM Supercenter
2911,94,"$21,585.48",WM Supercenter
2911,98,"$24,349.39",WM Supercenter
2912,80,"$14,544.51",WM Supercenter
2912,93,"$88,235.20",WM Supercenter
2912,94,"$31,837.69",WM Supercenter
2912,98,"$17,242.27",WM Supercenter
2913,80,"$17,155.88",WM Supercenter
2913,93,"$59,160.32",WM Supercenter
2913,94,"$25,726.24",WM Supercenter
2913,98,"$16,775.21",WM Supercenter
2914,80,"$24,410.90",WM Supercenter
2914,93,"$122,765.62",WM Supercenter
2914,94,"$50,476.12",WM Supercenter
2914,98,"$27,588.33",WM Supercenter
2918,80,"$16,744.38",WM Supercenter
2918,93,"$61,439.97",WM Supercenter
2918,94,"$24,995.68",WM Supercenter
2918,98,"$21,045.18",WM Supercenter
2919,80,"$5,854.06",Neighborhood Market
2919,93,"$37,216.66",Neighborhood Market
2919,94,"$19,826.55",Neighborhood Market
2919,98,"$8,980.57",Neighborhood Market
2920,80,"$21,792.06",WM Supercenter
2920,93,"$74,331.66",WM Supercenter
2920,94,"$33,447.92",WM Supercenter
2920,98,"$15,710.99",WM Supercenter
2921,80,"$18,432.54",WM Supercenter
2921,93,"$70,199.17",WM Supercenter
2921,94,"$43,876.00",WM Supercenter
2921,98,"$24,332.21",WM Supercenter
2922,80,"$12,958.63",WM Supercenter
2922,93,"$70,989.87",WM Supercenter
2922,94,"$27,456.16",WM Supercenter
2922,98,"$21,487.60",WM Supercenter
2923,80,"$14,935.14",WM Supercenter
2923,93,"$81,668.79",WM Supercenter
2923,94,"$35,464.90",WM Supercenter
2923,98,"$25,091.30",WM Supercenter
2924,80,"$16,955.68",WM Supercenter
2924,93,"$68,522.17",WM Supercenter
2924,94,"$45,238.07",WM Supercenter
2924,98,"$26,345.66",WM Supercenter
2925,80,"$10,661.23",WM Supercenter
2925,93,"$60,527.77",WM Supercenter
2925,94,"$41,549.00",WM Supercenter
2925,98,"$11,071.58",WM Supercenter
2926,80,"$20,115.80",WM Supercenter
2926,93,"$36,964.57",WM Supercenter
2926,94,"$31,708.66",WM Supercenter
2926,98,"$17,255.16",WM Supercenter
2927,80,"$9,550.58",WM Supercenter
2927,93,"$81,353.24",WM Supercenter
2927,94,"$31,076.55",WM Supercenter
2927,98,"$20,380.51",WM Supercenter
2928,80,"$12,433.02",WM Supercenter
2928,93,"$89,920.55",WM Supercenter
2928,94,"$31,640.85",WM Supercenter
2928,98,"$19,798.79",WM Supercenter
2929,80,"$10,434.02",WM Supercenter
2929,93,"$74,242.87",WM Supercenter
2929,94,"$34,392.72",WM Supercenter
2929,98,"$23,983.29",WM Supercenter
2930,80,"$12,071.19",Neighborhood Market
2930,93,"$66,931.04",Neighborhood Market
2930,94,"$38,879.23",Neighborhood Market
2930,98,"$12,294.37",Neighborhood Market
2931,80,"$15,927.83",WM Supercenter
2931,93,"$67,122.51",WM Supercenter
2931,94,"$22,329.37",WM Supercenter
2931,98,"$16,903.69",WM Supercenter
2932,80,"$14,424.37",WM Supercenter
2932,93,"$67,299.68",WM Supercenter
2932,94,"$36,319.63",WM Supercenter
2932,98,"$21,256.43",WM Supercenter
2933,80,"$13,921.33",WM Supercenter
2933,93,"$56,909.95",WM Supercenter
2933,94,"$22,139.72",WM Supercenter
2933,98,"$22,210.08",WM Supercenter
2934,80,"$15,837.95",WM Supercenter
2934,93,"$71,886.02",WM Supercenter
2934,94,"$30,949.20",WM Supercenter
2934,98,"$9,475.01",WM Supercenter
2935,80,"$9,442.38",WM Supercenter
2935,93,"$33,957.69",WM Supercenter
2935,94,"$11,274.86",WM Supercenter
2935,98,"$4,023.40",WM Supercenter
2937,80,"$11,904.37",WM Supercenter
2937,93,"$42,807.51",WM Supercenter
2937,94,"$24,130.78",WM Supercenter
2937,98,"$17,561.76",WM Supercenter
2938,80,"$14,200.03",WM Supercenter
2938,93,"$86,028.28",WM Supercenter
2938,94,"$22,630.74",WM Supercenter
2938,98,"$19,116.21",WM Supercenter
2939,80,"$16,270.82",WM Supercenter
2939,93,"$59,637.80",WM Supercenter
2939,94,"$21,872.65",WM Supercenter
2939,98,"$13,968.25",WM Supercenter
2940,80,"$5,841.20",Neighborhood Market
2940,93,"$35,675.12",Neighborhood Market
2940,94,"$22,385.36",Neighborhood Market
2940,98,"$9,814.54",Neighborhood Market
2941,80,"$5,647.01",WM Supercenter
2941,93,"$61,154.44",WM Supercenter
2941,94,"$25,003.36",WM Supercenter
2941,98,"$15,918.74",WM Supercenter
2944,80,"$6,582.55",Neighborhood Market
2944,93,"$46,496.25",Neighborhood Market
2944,94,"$23,252.45",Neighborhood Market
2944,98,"$12,707.49",Neighborhood Market
2945,80,"$17,094.10",WM Supercenter
2945,93,"$82,820.97",WM Supercenter
2945,94,"$35,106.85",WM Supercenter
2945,98,"$15,259.56",WM Supercenter
2946,80,"$44,996.15",WM Supercenter
2946,93,"$189,929.34",WM Supercenter
2946,94,"$81,200.81",WM Supercenter
2946,98,"$52,999.52",WM Supercenter
2948,80,"$17,688.71",WM Supercenter
2948,93,"$68,692.68",WM Supercenter
2948,94,"$60,532.34",WM Supercenter
2948,98,"$17,951.91",WM Supercenter
2950,80,"$29,003.58",WM Supercenter
2950,93,"$118,100.78",WM Supercenter
2950,94,"$50,992.88",WM Supercenter
2950,98,"$24,488.32",WM Supercenter
2951,80,"$21,249.11",WM Supercenter
2951,93,"$86,835.07",WM Supercenter
2951,94,"$37,004.71",WM Supercenter
2951,98,"$27,536.02",WM Supercenter
2953,80,"$18,804.16",WM Supercenter
2953,93,"$91,968.07",WM Supercenter
2953,94,"$38,379.80",WM Supercenter
2953,98,"$23,211.77",WM Supercenter
2955,80,"$17,257.03",WM Supercenter
2955,93,"$68,814.00",WM Supercenter
2955,94,"$18,875.62",WM Supercenter
2955,98,"$19,827.34",WM Supercenter
2956,80,"$25,936.08",WM Supercenter
2956,93,"$76,078.74",WM Supercenter
2956,94,"$30,021.56",WM Supercenter
2956,98,"$27,254.22",WM Supercenter
2957,80,"$17,750.00",WM Supercenter
2957,93,"$57,873.22",WM Supercenter
2957,94,"$22,291.81",WM Supercenter
2957,98,"$22,314.56",WM Supercenter
2958,80,"$15,809.89",WM Supercenter
2958,93,"$79,272.86",WM Supercenter
2958,94,"$52,367.34",WM Supercenter
2958,98,"$26,008.58",WM Supercenter
2959,80,"$16,606.50",WM Supercenter
2959,93,"$83,806.49",WM Supercenter
2959,94,"$32,439.41",WM Supercenter
2959,98,"$18,901.89",WM Supercenter
2962,80,"$19,567.73",WM Supercenter
2962,93,"$172,619.94",WM Supercenter
2962,94,"$65,763.24",WM Supercenter
2962,98,"$26,389.35",WM Supercenter
2963,80,"$21,855.14",WM Supercenter
2963,93,"$103,149.99",WM Supercenter
2963,94,"$42,518.33",WM Supercenter
2963,98,"$20,325.35",WM Supercenter
2964,80,"$16,868.88",WM Supercenter
2964,93,"$73,443.37",WM Supercenter
2964,94,"$28,604.00",WM Supercenter
2964,98,"$23,762.39",WM Supercenter
2966,80,"$16,772.55",WM Supercenter
2966,93,"$83,797.80",WM Supercenter
2966,94,"$42,863.25",WM Supercenter
2966,98,"$20,869.28",WM Supercenter
2967,80,"$13,220.17",WM Supercenter
2967,93,"$54,334.50",WM Supercenter
2967,94,"$22,344.13",WM Supercenter
2967,98,"$17,812.87",WM Supercenter
2968,80,"$18,827.31",WM Supercenter
2968,93,"$41,823.23",WM Supercenter
2968,94,"$16,703.28",WM Supercenter
2968,98,"$10,649.28",WM Supercenter
2973,80,"$10,886.62",WM Supercenter
2973,93,"$46,325.01",WM Supercenter
2973,94,"$21,338.87",WM Supercenter
2973,98,"$20,475.97",WM Supercenter
2974,80,"$16,160.56",Neighborhood Market
2974,93,"$35,742.70",Neighborhood Market
2974,94,"$19,720.35",Neighborhood Market
2974,98,"$9,613.77",Neighborhood Market
2975,80,"$21,156.23",Neighborhood Market
2975,93,"$42,044.08",Neighborhood Market
2975,94,"$28,638.76",Neighborhood Market
2975,98,"$9,976.11",Neighborhood Market
2976,80,"$18,690.16",Neighborhood Market
2976,93,"$49,776.68",Neighborhood Market
2976,94,"$20,784.65",Neighborhood Market
2976,98,"$12,547.63",Neighborhood Market
2977,80,"$11,960.64",Neighborhood Market
2977,93,"$48,240.76",Neighborhood Market
2977,94,"$30,469.39",Neighborhood Market
2977,98,"$9,118.81",Neighborhood Market
2978,80,"$8,524.11",WM Supercenter
2978,93,"$88,455.96",WM Supercenter
2978,94,"$18,084.81",WM Supercenter
2978,98,"$19,293.94",WM Supercenter
2979,80,"$11,245.02",Neighborhood Market
2979,93,"$41,794.11",Neighborhood Market
2979,94,"$18,961.88",Neighborhood Market
2979,98,"$9,544.71",Neighborhood Market
2980,80,"$12,999.02",WM Supercenter
2980,93,"$84,039.86",WM Supercenter
2980,94,"$30,898.72",WM Supercenter
2980,98,"$26,165.67",WM Supercenter
2981,80,"$7,392.54",Neighborhood Market
2981,93,"$30,369.37",Neighborhood Market
2981,94,"$25,527.44",Neighborhood Market
2981,98,"$6,291.90",Neighborhood Market
2984,80,"$4,631.44",Neighborhood Market
2984,93,"$43,218.05",Neighborhood Market
2984,94,"$17,120.25",Neighborhood Market
2984,98,"$10,396.09",Neighborhood Market
2985,80,"$25,854.13",WM Supercenter
2985,93,"$107,327.38",WM Supercenter
2985,94,"$67,674.67",WM Supercenter
2985,98,"$23,859.36",WM Supercenter
2986,80,"$11,654.23",WM Supercenter
2986,93,"$63,678.32",WM Supercenter
2986,94,"$31,210.00",WM Supercenter
2986,98,"$20,287.08",WM Supercenter
2987,80,"$31,428.88",WM Supercenter
2987,93,"$128,590.41",WM Supercenter
2987,94,"$83,109.30",WM Supercenter
2987,98,"$37,182.43",WM Supercenter
2988,80,"$15,569.83",WM Supercenter
2988,93,"$59,323.07",WM Supercenter
2988,94,"$30,005.21",WM Supercenter
2988,98,"$21,000.20",WM Supercenter
2990,80,"$15,129.82",WM Supercenter
2990,93,"$75,777.88",WM Supercenter
2990,94,"$21,952.67",WM Supercenter
2990,98,"$15,879.67",WM Supercenter
2991,80,"$15,472.33",WM Supercenter
2991,93,"$52,395.96",WM Supercenter
2991,94,"$25,170.64",WM Supercenter
2991,98,"$18,054.48",WM Supercenter
2992,80,"$13,645.09",WM Supercenter
2992,93,"$56,371.72",WM Supercenter
2992,94,"$19,106.78",WM Supercenter
2992,98,"$18,039.00",WM Supercenter
2993,80,"$14,761.96",WM Supercenter
2993,93,"$63,675.28",WM Supercenter
2993,94,"$24,773.60",WM Supercenter
2993,98,"$18,179.66",WM Supercenter
2994,80,"$13,229.10",WM Supercenter
2994,93,"$65,491.41",WM Supercenter
2994,94,"$27,431.19",WM Supercenter
2994,98,"$23,816.10",WM Supercenter
2995,80,"$5,079.34",Neighborhood Market
2995,93,"$34,334.86",Neighborhood Market
2995,94,"$15,068.69",Neighborhood Market
2995,98,"$9,728.42",Neighborhood Market
2996,80,"$19,222.88",WM Supercenter
2996,93,"$97,900.33",WM Supercenter
2996,94,"$45,241.07",WM Supercenter
2996,98,"$30,492.02",WM Supercenter
2998,80,"$8,078.08",Neighborhood Market
2998,93,"$33,411.08",Neighborhood Market
2998,94,"$15,776.61",Neighborhood Market
2998,98,"$11,735.41",Neighborhood Market
3004,80,"$25,307.04",WM Supercenter
3004,93,"$117,619.79",WM Supercenter
3004,94,"$59,611.21",WM Supercenter
