Primary key,Division,Region,Market,Facility,Bucket
552,O,61,552,4759,GI Only
515,O,61,515,4762,GI Only
103,O,72,103,4826,FSR Investment -$14
499,O,59,499,4848,GI Only
419,M,52,419,4849,Increase to Market
430,M,47,430,4865,GI Only
375,B,46,375,5003,GI Only
549,O,72,549,5005,GI Only
552,O,61,552,5007,GI Only
551,O,61,551,5008,GI Only
170,F,22,170,5012,GI Only
509,O,59,509,5013,FSR Investment -$14
509,O,59,509,5014,FSR Investment -$14
561,O,64,561,5021,FSR Investment -$14
125,B,13,125,5022,FSR Investment -$14
458,M,57,458,5023,GI Only
248,E,21,248,5025,GI Only
194,F,17,194,5027,GI Only
207,E,19,207,5028,GI Only
207,E,19,207,5029,GI Only
207,E,19,207,5030,GI Only
366,B,46,366,5031,GI Only
464,M,57,464,5032,GI Only
378,M,54,378,5033,GI Only
105,A,9,105,5034,FSR Investment -$14
116,A,9,116,5035,FSR Investment -$14
112,A,9,112,5036,FSR Investment -$14
98,A,3,98,5037,GI Only
262,E,25,262,5038,GI Only
284,F,75,284,5039,GI Only
227,E,20,227,5040,FSR Investment -$14
514,M,60,514,5041,GI Only
492,O,72,492,5043,GI Only
263,E,53,263,5044,GI Only
67,B,6,67,5045,FSR Investment -$14
299,F,26,299,5046,FSR Investment -$14
558,F,22,558,5047,GI Only
203,E,19,203,5048,GI Only
380,M,54,380,5049,GI Only
378,M,54,378,5051,GI Only
98,A,3,98,5054,GI Only
105,A,9,105,5055,GI Only
131,B,13,131,5056,FSR Investment -$14
151,A,12,151,5057,GI Only
153,A,12,153,5058,GI Only
566,O,59,566,5059,FSR Investment -$14
270,E,25,270,5060,Increase to Market
544,O,72,544,5062,FSR Investment -$14
309,F,26,309,5063,GI Only
201,E,19,201,5064,FSR Investment -$14
201,E,19,201,5065,FSR Investment -$14
214,E,20,214,5066,GI Only
396,M,57,396,5070,GI Only
349,B,44,349,5071,FSR Investment -$14
465,M,57,465,5072,GI Only
514,M,60,514,5073,GI Only
460,M,57,460,5075,GI Only
179,F,16,179,5076,GI Only
577,F,17,577,5077,GI Only
473,M,60,473,5078,GI Only
143,B,13,143,5079,FSR Investment -$14
50,B,5,50,5080,FSR Investment -$14
543,O,64,543,5081,FSR Investment -$14
214,E,20,214,5082,FSR Investment -$14
305,F,4,305,5085,GI Only
37,F,4,37,5087,FSR Investment -$14
227,E,20,227,5088,FSR Investment -$14
423,M,52,423,5089,GI Only
440,E,53,440,5090,FSR Investment -$14
67,B,6,67,5091,FSR Investment -$14
53,B,5,53,5092,FSR Investment -$14
507,O,64,507,5093,FSR Investment -$14
562,O,64,562,5094,FSR Investment -$14
163,F,17,163,5095,GI Only
463,M,57,463,5096,GI Only
204,E,19,204,5097,FSR Investment -$14
545,O,72,545,5098,FSR Investment -$14
388,M,54,388,5099,GI Only
544,O,72,544,5100,FSR Investment -$14
396,M,57,396,5101,GI Only
543,O,64,543,5102,FSR Investment -$14
166,F,22,166,5103,GI Only
221,E,21,221,5104,GI Only
286,F,75,286,5105,GI Only
96,O,72,96,5106,GI Only
566,O,59,566,5107,GI Only
526,O,64,526,5108,FSR Investment -$14
557,O,61,557,5109,GI Only
557,O,61,557,5110,GI Only
176,F,17,176,5111,GI Only
2,A,14,2,5113,FSR Investment -$14
418,M,52,418,5115,GI Only
60,B,6,60,5116,FSR Investment -$14
315,F,75,315,5117,GI Only
297,F,26,297,5118,FSR Investment -$14
566,O,59,566,5119,GI Only
492,O,72,492,5122,GI Only
391,M,54,391,5123,GI Only
370,B,46,370,5124,GI Only
541,O,64,541,5125,FSR Investment -$14
3,A,14,3,5126,FSR Investment -$14
438,E,53,438,5127,FSR Investment -$14
508,F,75,508,5129,GI Only
166,F,22,166,5130,GI Only
170,F,22,170,5131,GI Only
96,O,72,96,5132,GI Only
457,M,56,457,5133,GI Only
447,M,57,447,5134,GI Only
494,O,59,494,5135,FSR Investment -$14
455,M,56,455,5136,GI Only
376,M,54,376,5137,GI Only
453,M,56,453,5139,GI Only
459,M,57,459,5140,GI Only
432,M,47,432,5141,GI Only
178,F,22,178,5142,GI Only
498,O,59,498,5143,FSR Investment -$14
77,B,6,77,5144,FSR Investment -$14
86,B,6,86,5145,FSR Investment -$14
506,B,6,506,5146,FSR Investment -$14
44,B,5,44,5147,FSR Investment -$14
566,O,59,566,5148,GI Only
485,O,59,485,5149,GI Only
340,E,40,340,5150,GI Only
120,A,2,120,5151,FSR Investment -$14
446,M,57,446,5152,GI Only
484,M,57,484,5154,GI Only
387,B,46,387,5155,FSR Investment -$14
463,M,57,463,5156,GI Only
278,E,25,278,5157,FSR Investment -$14
204,E,19,204,5159,FSR Investment -$14
202,E,19,202,5160,FSR Investment -$14
448,M,57,448,5162,GI Only
80,B,6,80,5165,FSR Investment -$14
387,B,46,387,5166,FSR Investment -$14
582,M,54,582,5167,GI Only
405,B,46,405,5168,FSR Investment -$14
429,M,47,429,5170,FSR Investment -$14
97,A,3,97,5172,FSR Investment -$14
120,A,2,120,5173,FSR Investment -$14
1,A,14,1,5174,FSR Investment -$14
152,E,41,152,5175,FSR Investment -$14
176,F,17,176,5178,GI Only
96,O,72,96,5179,GI Only
485,O,59,485,5180,GI Only
566,O,59,566,5182,GI Only
494,O,59,494,5183,GI Only
219,E,21,219,5184,GI Only
217,E,21,217,5185,GI Only
373,B,46,373,5186,GI Only
498,O,59,498,5188,FSR Investment -$14
369,B,46,369,5189,GI Only
370,B,46,370,5190,GI Only
55,B,5,55,5191,FSR Investment -$14
454,M,56,454,5192,GI Only
461,M,57,461,5193,GI Only
471,M,60,471,5195,GI Only
144,A,12,144,5196,GI Only
5,A,12,5,5197,FSR Investment -$14
546,O,72,546,5198,FSR Investment -$14
269,E,25,269,5199,GI Only
233,F,22,233,5200,GI Only
175,F,17,175,5201,GI Only
171,F,17,171,5202,GI Only
217,E,21,217,5203,GI Only
542,O,64,542,5204,FSR Investment -$14
557,O,61,557,5205,GI Only
557,O,61,557,5206,GI Only
485,O,59,485,5207,GI Only
51,B,5,51,5210,FSR Investment -$14
52,B,5,52,5211,FSR Investment -$14
90,A,9,90,5214,GI Only
581,M,57,581,5215,GI Only
70,B,46,70,5216,FSR Investment -$14
111,A,9,111,5218,FSR Investment -$14
411,M,47,411,5219,GI Only
112,A,9,112,5220,FSR Investment -$14
548,O,72,548,5221,FSR Investment -$14
528,O,64,528,5224,FSR Investment -$14
528,O,64,528,5226,FSR Investment -$14
292,F,75,292,5227,GI Only
282,F,75,282,5228,GI Only
166,F,22,166,5229,GI Only
452,M,56,452,5231,GI Only
388,M,54,388,5232,GI Only
403,M,54,403,5233,GI Only
401,M,54,401,5234,GI Only
403,M,54,403,5235,GI Only
254,E,41,254,5236,FSR Investment -$14
167,F,22,167,5239,GI Only
190,F,17,190,5240,GI Only
231,F,22,231,5241,GI Only
191,F,17,191,5242,GI Only
324,A,42,324,5244,FSR Investment -$14
77,B,6,77,5245,FSR Investment -$14
65,B,6,65,5246,FSR Investment -$14
479,B,5,479,5247,FSR Investment -$14
544,O,72,544,5248,FSR Investment -$14
90,A,9,90,5250,GI Only
120,A,2,120,5251,FSR Investment -$14
25,A,2,25,5252,FSR Investment -$14
289,F,75,289,5253,FSR Investment -$14
297,F,26,297,5254,FSR Investment -$14
559,O,72,559,5255,FSR Investment -$14
544,O,72,544,5256,FSR Investment -$14
510,O,61,510,5257,GI Only
397,O,61,397,5258,GI Only
397,O,61,397,5259,GI Only
323,A,42,323,5260,FSR Investment -$14
323,A,42,323,5261,FSR Investment -$14
13,A,14,13,5262,FSR Investment -$14
119,A,2,119,5263,FSR Investment -$14
115,A,9,115,5264,GI Only
559,O,72,559,5265,GI Only
104,A,9,104,5266,FSR Investment -$14
554,O,59,554,5267,FSR Investment -$14
397,O,61,397,5269,GI Only
582,M,54,582,5270,GI Only
472,M,60,472,5272,GI Only
472,M,60,472,5273,GI Only
470,M,60,470,5274,GI Only
26,A,2,26,5275,FSR Investment -$14
269,E,25,269,5276,GI Only
154,F,16,154,5278,GI Only
496,O,59,496,5279,GI Only
201,E,19,201,5280,FSR Investment -$14
175,F,17,175,5281,GI Only
192,F,17,192,5282,GI Only
215,E,20,215,5285,FSR Investment -$14
533,O,64,533,5286,FSR Investment -$14
68,B,6,68,5287,FSR Investment -$14
49,B,5,49,5288,FSR Investment -$14
528,O,64,528,5290,FSR Investment -$14
497,O,59,497,5291,FSR Investment -$14
297,F,26,297,5292,FSR Investment -$14
172,F,17,172,5293,GI Only
173,F,17,173,5294,GI Only
172,F,17,172,5295,GI Only
316,E,20,316,5296,FSR Investment -$14
494,O,59,494,5297,GI Only
305,F,4,305,5298,GI Only
89,A,9,89,5299,GI Only
116,A,9,116,5300,FSR Investment -$14
107,A,9,107,5301,FSR Investment -$14
364,B,46,364,5303,GI Only
9,O,61,9,5304,GI Only
458,M,57,458,5305,GI Only
397,O,61,397,5306,GI Only
410,B,44,410,5307,GI Only
485,O,59,485,5308,GI Only
213,E,19,213,5309,FSR Investment -$14
541,O,64,541,5310,FSR Investment -$14
52,B,5,52,5311,FSR Investment -$14
479,B,5,479,5312,FSR Investment -$14
339,E,40,339,5313,GI Only
533,O,64,533,5314,FSR Investment -$14
479,B,5,479,5316,FSR Investment -$14
82,B,5,82,5317,FSR Investment -$14
317,E,20,317,5319,FSR Investment -$14
298,F,26,298,5320,FSR Investment -$14
102,O,72,102,5321,FSR Investment -$14
533,O,64,533,5323,FSR Investment -$14
109,A,9,109,5325,FSR Investment -$14
93,A,3,93,5326,FSR Investment -$14
541,O,64,541,5327,FSR Investment -$14
541,O,64,541,5328,FSR Investment -$14
370,B,46,370,5329,GI Only
369,B,46,369,5330,GI Only
368,B,46,368,5331,GI Only
510,O,61,510,5332,GI Only
376,M,54,376,5334,GI Only
463,M,57,463,5335,GI Only
507,O,64,507,5336,FSR Investment -$14
449,M,57,449,5337,GI Only
459,M,57,459,5338,GI Only
235,E,20,235,5339,FSR Investment -$14
558,F,22,558,5340,GI Only
379,M,54,379,5341,GI Only
365,M,57,365,5342,GI Only
291,F,75,291,5343,FSR Investment -$14
281,F,75,281,5344,GI Only
508,F,75,508,5345,GI Only
296,F,26,296,5346,FSR Investment -$14
105,A,9,105,5347,FSR Investment -$14
8,A,14,8,5348,FSR Investment -$14
510,O,61,510,5349,GI Only
403,M,54,403,5350,GI Only
264,E,25,264,5352,GI Only
562,O,64,562,5353,FSR Investment -$14
222,E,21,222,5355,FSR Investment -$14
231,F,22,231,5356,GI Only
234,F,22,234,5358,GI Only
48,B,5,48,5359,FSR Investment -$14
228,F,17,228,5360,GI Only
432,M,47,432,5361,GI Only
16,A,3,16,5363,FSR Investment -$14
507,O,64,507,5364,FSR Investment -$14
96,O,72,96,5365,FSR Investment -$14
96,O,72,96,5366,FSR Investment -$14
496,O,59,496,5367,FSR Investment -$14
477,M,60,477,5368,GI Only
368,B,46,368,5369,GI Only
379,M,54,379,5370,GI Only
497,O,59,497,5371,FSR Investment -$14
494,O,59,494,5372,FSR Investment -$14
438,E,53,438,5373,Increase to Market
239,E,21,239,5374,GI Only
204,E,19,204,5376,FSR Investment -$14
497,O,59,497,5378,FSR Investment -$14
235,E,20,235,5379,FSR Investment -$14
227,E,20,227,5381,FSR Investment -$14
282,F,75,282,5382,GI Only
497,O,59,497,5383,FSR Investment -$14
284,F,75,284,5384,GI Only
207,E,19,207,5385,GI Only
200,E,19,200,5386,FSR Investment -$14
209,E,20,209,5387,FSR Investment -$14
61,B,6,61,5388,FSR Investment -$14
76,B,5,76,5389,FSR Investment -$14
23,A,2,23,5390,FSR Investment -$14
105,A,9,105,5391,GI Only
28,A,3,28,5392,FSR Investment -$14
509,O,59,509,5393,FSR Investment -$14
581,M,57,581,5394,GI Only
478,M,60,478,5396,GI Only
438,E,53,438,5397,Increase to Market
263,E,53,263,5398,GI Only
279,E,25,279,5399,GI Only
267,E,25,267,5402,GI Only
246,E,21,246,5403,FSR Investment -$14
238,E,19,238,5404,GI Only
494,O,59,494,5408,FSR Investment -$14
223,E,21,223,5409,GI Only
215,E,20,215,5410,FSR Investment -$14
202,E,19,202,5411,FSR Investment -$14
178,F,22,178,5414,GI Only
50,B,5,50,5416,FSR Investment -$14
242,E,41,242,5417,GI Only
242,E,41,242,5418,GI Only
144,A,12,144,5419,GI Only
90,A,9,90,5420,GI Only
495,O,59,495,5421,GI Only
97,A,3,97,5422,FSR Investment -$14
397,O,61,397,5423,GI Only
468,M,56,468,5424,GI Only
461,M,57,461,5425,GI Only
511,M,56,511,5426,GI Only
495,O,59,495,5427,GI Only
372,B,46,372,5428,GI Only
368,B,46,368,5429,GI Only
384,B,46,384,5430,FSR Investment -$14
436,E,53,436,5432,GI Only
325,A,42,325,5433,FSR Investment -$14
511,M,56,511,5434,GI Only
451,M,56,451,5435,GI Only
284,F,75,284,5436,GI Only
444,E,53,444,5438,FSR Investment -$14
163,F,17,163,5439,GI Only
477,M,60,477,5440,GI Only
411,M,47,411,5441,GI Only
264,E,25,264,5442,GI Only
249,E,25,249,5443,FSR Investment -$14
436,E,53,436,5444,FSR Investment -$14
228,F,17,228,5445,GI Only
235,E,20,235,5446,FSR Investment -$14
176,F,17,176,5447,GI Only
160,F,16,160,5448,GI Only
62,B,6,62,5449,FSR Investment -$14
284,F,75,284,5450,GI Only
102,O,72,102,5451,FSR Investment -$14
494,O,59,494,5452,FSR Investment -$14
102,O,72,102,5453,FSR Investment -$14
92,A,9,92,5455,FSR Investment -$14
388,M,54,388,5458,GI Only
544,O,72,544,5459,FSR Investment -$14
78,B,6,78,5460,FSR Investment -$14
476,M,60,476,5461,GI Only
476,M,60,476,5462,GI Only
444,E,53,444,5463,FSR Investment -$14
543,O,64,543,5464,FSR Investment -$14
219,E,21,219,5466,GI Only
498,O,59,498,5467,FSR Investment -$14
234,F,22,234,5469,GI Only
237,F,22,237,5470,FSR Investment -$14
213,E,19,213,5471,FSR Investment -$14
202,E,19,202,5472,GI Only
165,F,22,165,5476,GI Only
359,E,40,359,5477,FSR Investment -$14
83,B,5,83,5479,FSR Investment -$14
83,B,5,83,5480,FSR Investment -$14
305,F,4,305,5481,GI Only
21,A,2,21,5482,FSR Investment -$14
249,E,25,249,5483,FSR Investment -$14
268,E,25,268,5485,GI Only
266,E,25,266,5486,GI Only
35,A,2,35,5487,FSR Investment -$14
288,F,75,288,5488,FSR Investment -$14
310,F,26,310,5489,FSR Investment -$14
528,O,64,528,5490,FSR Investment -$14
385,B,46,385,5491,FSR Investment -$14
384,B,46,384,5492,FSR Investment -$14
400,M,56,400,5494,FSR Investment -$14
166,F,22,166,5495,GI Only
187,F,17,187,5497,GI Only
187,F,17,187,5498,GI Only
221,E,21,221,5499,GI Only
515,O,61,515,5600,GI Only
551,O,61,551,5601,GI Only
481,O,61,481,5602,GI Only
551,O,61,551,5603,GI Only
481,O,61,481,5604,GI Only
481,O,61,481,5605,GI Only
552,O,61,552,5606,GI Only
552,O,61,552,5608,GI Only
552,O,61,552,5609,GI Only
512,O,61,512,5610,GI Only
512,O,61,512,5611,GI Only
63,B,6,63,5612,FSR Investment -$14
58,O,64,58,5613,FSR Investment -$14
58,O,64,58,5614,FSR Investment -$14
103,O,72,103,5615,FSR Investment -$14
153,A,12,153,5616,GI Only
267,E,25,267,5617,GI Only
102,O,72,102,5622,FSR Investment -$14
545,O,72,545,5623,GI Only
504,O,64,504,5624,FSR Investment -$14
422,M,52,422,5625,GI Only
367,B,46,367,5626,GI Only
550,O,61,550,5627,GI Only
471,M,60,471,5628,GI Only
457,M,56,457,5629,GI Only
449,M,57,449,5632,GI Only
512,O,61,512,5633,GI Only
512,O,61,512,5634,GI Only
512,O,61,512,5635,GI Only
551,O,61,551,5637,GI Only
551,O,61,551,5638,GI Only
551,O,61,551,5640,GI Only
464,M,57,464,5641,GI Only
481,O,61,481,5643,GI Only
466,M,57,466,5644,GI Only
495,O,59,495,5645,GI Only
495,O,59,495,5646,GI Only
170,F,22,170,5649,GI Only
545,O,72,545,5653,FSR Investment -$14
548,O,72,548,5654,FSR Investment -$14
504,O,64,504,5657,FSR Investment -$14
481,O,61,481,5658,GI Only
481,O,61,481,5659,GI Only
551,O,61,551,5661,GI Only
515,O,61,515,5663,GI Only
481,O,61,481,5664,GI Only
435,E,53,435,5667,FSR Investment -$14
435,E,53,435,5668,FSR Investment -$14
435,E,53,435,5669,GI Only
548,O,72,548,5670,FSR Investment -$14
110,A,9,110,5671,FSR Investment -$14
51,B,5,51,5672,FSR Investment -$14
51,B,5,51,5673,FSR Investment -$14
526,O,64,526,5675,FSR Investment -$14
380,M,54,380,5676,GI Only
550,O,61,550,5678,GI Only
552,O,61,552,5683,GI Only
551,O,61,551,5684,GI Only
448,M,57,448,5686,GI Only
515,O,61,515,5689,GI Only
515,O,61,515,5691,GI Only
538,O,72,538,5692,FSR Investment -$14
538,O,72,538,5693,FSR Investment -$14
495,O,59,495,5695,GI Only
495,O,59,495,5697,FSR Investment -$14
542,O,64,542,5700,FSR Investment -$14
449,M,57,449,5701,GI Only
561,O,64,561,5702,FSR Investment -$14
137,A,12,137,5703,FSR Investment -$14
488,O,72,488,5704,FSR Investment -$14
37,F,4,37,5705,FSR Investment -$14
324,A,42,324,5706,FSR Investment -$14
52,B,5,52,5707,FSR Investment -$14
19,A,2,19,5709,FSR Investment -$14
450,M,56,450,5710,GI Only
88,B,46,88,5713,FSR Investment -$14
58,O,64,58,5715,FSR Investment -$14
566,O,59,566,5716,FSR Investment -$14
505,B,46,505,5717,FSR Investment -$14
103,O,72,103,5719,FSR Investment -$14
543,O,64,543,5722,FSR Investment -$14
9,O,61,9,5725,GI Only
526,O,64,526,5726,FSR Investment -$14
115,A,9,115,5727,GI Only
254,E,41,254,5728,FSR Investment -$14
291,F,75,291,5731,FSR Investment -$14
190,F,17,190,5732,GI Only
498,O,59,498,5734,FSR Investment -$14
30,A,3,30,5735,FSR Investment -$14
537,O,72,537,5737,FSR Investment -$14
534,O,72,534,5738,FSR Investment -$14
545,O,72,545,5740,FSR Investment -$14
559,O,72,559,5741,GI Only
299,F,26,299,5743,FSR Investment -$14
545,O,72,545,5744,FSR Investment -$14
305,F,4,305,5745,GI Only
306,F,4,306,5747,GI Only
414,M,52,414,5748,GI Only
451,M,56,451,5751,GI Only
577,F,17,577,5752,GI Only
283,F,75,283,5753,GI Only
502,O,59,502,5754,FSR Investment -$14
502,O,59,502,5755,FSR Investment -$14
488,O,72,488,5758,FSR Investment -$14
488,O,72,488,5759,FSR Investment -$14
559,O,72,559,5760,FSR Investment -$14
197,E,19,197,5761,GI Only
403,M,54,403,5763,GI Only
479,B,5,479,5764,FSR Investment -$14
451,M,56,451,5766,GI Only
494,O,59,494,5767,FSR Investment -$14
371,B,46,371,5768,GI Only
545,O,72,545,5769,FSR Investment -$14
545,O,72,545,5771,FSR Investment -$14
104,A,9,104,5772,FSR Investment -$14
541,O,64,541,5773,FSR Investment -$14
543,O,64,543,5774,FSR Investment -$14
543,O,64,543,5776,FSR Investment -$14
162,F,17,162,5777,GI Only
291,F,75,291,5779,FSR Investment -$14
492,O,72,492,5780,FSR Investment -$14
267,E,25,267,5781,GI Only
526,O,64,526,5782,FSR Investment -$14
18,A,2,18,5786,FSR Investment -$14
310,F,26,310,5787,FSR Investment -$14
537,O,72,537,5789,FSR Investment -$14
537,O,72,537,5790,FSR Investment -$14
538,O,72,538,5791,FSR Investment -$14
233,F,22,233,5795,GI Only
27,A,3,27,5797,FSR Investment -$14
367,B,46,367,5799,GI Only
494,O,59,494,5804,FSR Investment -$14
533,O,64,533,5805,FSR Investment -$14
412,M,52,412,5806,GI Only
465,M,57,465,5807,GI Only
569,B,6,569,5808,FSR Investment -$14
80,B,6,80,5809,FSR Investment -$14
49,B,5,49,5810,FSR Investment -$14
18,A,2,18,5812,FSR Investment -$14
554,O,59,554,5813,FSR Investment -$14
26,A,2,26,5814,FSR Investment -$14
554,O,59,554,5815,FSR Investment -$14
549,O,72,549,5816,GI Only
549,O,72,549,5817,GI Only
549,O,72,549,5818,GI Only
549,O,72,549,5819,GI Only
549,O,72,549,5820,GI Only
583,B,5,583,5823,FSR Investment -$14
561,O,64,561,5824,FSR Investment -$14
102,O,72,102,5826,FSR Investment -$14
490,O,61,490,5828,GI Only
509,O,59,509,5829,FSR Investment -$14
548,O,72,548,5831,FSR Investment -$14
543,O,64,543,5832,FSR Investment -$14
370,B,46,370,5835,GI Only
534,O,72,534,5837,FSR Investment -$14
468,M,56,468,5839,GI Only
507,O,64,507,5840,FSR Investment -$14
399,M,56,399,5841,GI Only
197,E,19,197,5842,GI Only
511,M,56,511,5843,GI Only
206,E,19,206,5844,GI Only
15,A,14,15,5845,FSR Investment -$14
559,O,72,559,5846,GI Only
290,F,75,290,5847,GI Only
454,M,56,454,5848,GI Only
301,F,26,301,5851,FSR Investment -$14
467,M,60,467,5853,GI Only
110,A,9,110,5854,FSR Investment -$14
491,O,61,491,5855,FSR Investment -$14
219,E,21,219,5857,GI Only
367,B,46,367,5858,GI Only
581,M,57,581,5859,GI Only
467,M,60,467,5861,GI Only
533,O,64,533,5863,FSR Investment -$14
392,M,56,392,5864,GI Only
56,B,5,56,5866,FSR Investment -$14
176,F,17,176,5867,GI Only
475,M,60,475,5869,GI Only
91,A,9,91,5871,GI Only
15,A,14,15,5872,GI Only
465,M,57,465,5874,GI Only
559,O,72,559,5875,GI Only
548,O,72,548,5876,FSR Investment -$14
306,F,4,306,5879,GI Only
292,F,75,292,5880,GI Only
167,F,22,167,5881,GI Only
108,A,9,108,5882,FSR Investment -$14
474,M,60,474,5883,GI Only
451,M,56,451,5884,GI Only
459,M,57,459,5886,GI Only
234,F,22,234,5888,GI Only
53,B,5,53,5889,FSR Investment -$14
450,M,56,450,5890,GI Only
166,F,22,166,5891,GI Only
203,E,19,203,5893,GI Only
91,A,9,91,5894,GI Only
78,B,6,78,5898,FSR Investment -$14
476,M,60,476,5899,GI Only
546,O,72,546,5903,FSR Investment -$14
546,O,72,546,5907,FSR Investment -$14
498,O,59,498,5908,FSR Investment -$14
108,A,9,108,5911,FSR Investment -$14
110,A,9,110,5912,FSR Investment -$14
289,F,75,289,5922,FSR Investment -$14
496,O,59,496,5923,FSR Investment -$14
566,O,59,566,5925,FSR Investment -$14
340,E,40,340,5927,GI Only
476,M,60,476,5929,GI Only
464,M,57,464,5930,GI Only
109,A,9,109,5932,FSR Investment -$14
477,M,60,477,5935,GI Only
283,F,75,283,5936,GI Only
458,M,57,458,5938,GI Only
283,F,75,283,5941,GI Only
558,F,22,558,5944,GI Only
103,O,72,103,5945,FSR Investment -$14
505,B,46,505,5947,FSR Investment -$14
484,M,57,484,5954,GI Only
581,M,57,581,5956,GI Only
585,M,54,585,5957,GI Only
63,B,6,63,5959,FSR Investment -$14
526,O,64,526,5960,FSR Investment -$14
526,O,64,526,5962,FSR Investment -$14
504,O,64,504,5963,FSR Investment -$14
112,A,9,112,5964,FSR Investment -$14
266,E,25,266,5965,GI Only
283,F,75,283,5968,GI Only
292,F,75,292,5969,GI Only
424,M,52,424,5976,GI Only
423,M,52,423,5977,GI Only
552,O,61,552,5979,GI Only
552,O,61,552,5980,GI Only
552,O,61,552,5981,GI Only
552,O,61,552,5982,GI Only
583,B,5,583,5987,FSR Investment -$14
559,O,72,559,5988,GI Only
491,O,61,491,5990,FSR Investment -$14
491,O,61,491,5991,FSR Investment -$14
423,M,52,423,5992,GI Only
550,O,61,550,5993,GI Only
550,O,61,550,5994,GI Only
459,M,57,459,5996,GI Only
504,O,64,504,6078,FSR Investment -$14
528,O,64,528,6098,FSR Investment -$14
559,O,72,559,6149,GI Only
528,O,64,528,6159,FSR Investment -$14
543,O,64,543,6165,FSR Investment -$14
543,O,64,543,6166,FSR Investment -$14
507,O,64,507,6170,FSR Investment -$14
485,O,59,485,6172,GI Only
1,A,14,1,6173,FSR Investment -$14
496,O,59,496,6174,GI Only
509,O,59,509,6176,FSR Investment -$14
490,O,61,490,6178,GI Only
118,A,9,118,6190,GI Only
548,O,72,548,6207,FSR Investment -$14
502,O,59,502,6226,FSR Investment -$14
499,O,59,499,6233,GI Only
509,O,59,509,6243,FSR Investment -$14
509,O,59,509,6263,FSR Investment -$14
509,O,59,509,6264,FSR Investment -$14
81,B,5,81,6286,FSR Investment -$14
56,B,5,56,6300,FSR Investment -$14
543,O,64,543,6323,FSR Investment -$14
123,A,2,123,6370,FSR Investment -$14
494,O,59,494,6390,FSR Investment -$14
411,M,47,411,6392,GI Only
444,E,53,444,6394,FSR Investment -$14
29,F,4,29,6395,GI Only
110,A,9,110,6397,FSR Investment -$14
549,O,72,549,6398,GI Only
528,O,64,528,6459,FSR Investment -$14
45,B,5,45,6467,FSR Investment -$14
140,B,13,140,6469,FSR Investment -$14
494,O,59,494,6470,GI Only
482,E,25,482,6476,FSR Investment -$14
369,B,46,369,6477,GI Only
373,B,46,373,6480,GI Only
485,O,59,485,6500,GI Only
545,O,72,545,6531,FSR Investment -$14
559,O,72,559,6548,FSR Investment -$14
39,A,2,39,6576,FSR Investment -$14
543,O,64,543,6577,FSR Investment -$14
58,O,64,58,6578,FSR Investment -$14
59,B,6,59,6579,FSR Investment -$14
541,O,64,541,6583,FSR Investment -$14
485,O,59,485,6585,GI Only
499,O,59,499,6586,GI Only
526,O,64,526,6587,FSR Investment -$14
543,O,64,543,6588,FSR Investment -$14
541,O,64,541,6590,FSR Investment -$14
546,O,72,546,6732,FSR Investment -$14
528,O,64,528,6786,FSR Investment -$14
308,F,26,308,6789,FSR Investment -$14
502,O,59,502,6798,FSR Investment -$14
145,A,12,145,6807,GI Only
526,O,64,526,6813,FSR Investment -$14
509,O,59,509,6814,FSR Investment -$14
509,O,59,509,6828,FSR Investment -$14
543,O,64,543,6849,FSR Investment -$14
528,O,64,528,6850,FSR Investment -$14
504,O,64,504,6851,FSR Investment -$14
492,O,72,492,6876,FSR Investment -$14
5,A,12,5,6878,FSR Investment -$14
310,F,26,310,6879,FSR Investment -$14
39,A,2,39,6887,FSR Investment -$14
96,O,72,96,6894,GI Only
71,B,46,71,6898,FSR Investment -$14
76,B,5,76,6929,FSR Investment -$14
256,E,41,256,6931,GI Only
127,A,42,127,6932,FSR Investment -$14
502,O,59,502,6936,FSR Investment -$14
102,O,72,102,6937,GI Only
102,O,72,102,6941,FSR Investment -$14
507,O,64,507,6942,FSR Investment -$14
492,O,72,492,6943,FSR Investment -$14
317,E,20,317,6951,FSR Investment -$14
286,F,75,286,6952,GI Only
534,O,72,534,6953,FSR Investment -$14
310,F,26,310,6958,FSR Investment -$14
537,O,72,537,6960,FSR Investment -$14
499,O,59,499,6962,GI Only
52,B,5,52,6963,FSR Investment -$14
144,A,12,144,6964,GI Only
504,O,64,504,6966,FSR Investment -$14
488,O,72,488,6967,FSR Investment -$14
102,O,72,102,6968,FSR Investment -$14
538,O,72,538,6971,FSR Investment -$14
492,O,72,492,6975,FSR Investment -$14
101,A,3,101,6978,GI Only
19,A,2,19,6998,FSR Investment -$14
499,O,59,499,7004,GI Only
302,F,26,302,7009,FSR Investment -$14
153,A,12,153,7020,GI Only
287,F,75,287,7032,GI Only
557,O,61,557,7043,GI Only
499,O,59,499,7062,GI Only
538,O,72,538,7072,FSR Investment -$14
243,E,25,243,7087,GI Only
496,O,59,496,7098,FSR Investment -$14
543,O,64,543,7099,FSR Investment -$14
538,O,72,538,7127,FSR Investment -$14
429,M,47,429,7129,FSR Investment -$14
496,O,59,496,7137,FSR Investment -$14
499,O,59,499,7146,GI Only
76,B,5,76,7156,FSR Investment -$14
496,O,59,496,7162,FSR Investment -$14
557,O,61,557,7168,GI Only
502,O,59,502,7174,GI Only
502,O,59,502,7177,GI Only
56,B,5,56,7178,FSR Investment -$14
302,F,26,302,7179,FSR Investment -$14
