Region,Store ID,First Assigned Carrier,Fulfillment Type,Weeks With Status, Status, Trend,Directional Focus,Max_WM_WK_ID,OTD* %,OTP* %,Dwell Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
42,3331,,Scheduled Delivery Standard,44,Executive Review,Recovering,Store Focus,202334,88.60%,86.30%,10.7,93.10%,90.40%,86.30%,84.90%
64,3746,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202334,81.20%,80.10%,9.8,78.70%,82.00%,74.90%,89.80%
9,819,,Scheduled Delivery Standard,16,Executive Review,Degrading,Store Focus,202334,86.70%,82.20%,15.7,76.40%,95.50%,93.50%,78.90%
9,941,,Scheduled Delivery Standard,5,Active Monitoring,Recovering,Store Focus,202334,91.40%,92.60%,13,95.70%,97.30%,93.60%,74.50%
9,2789,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202334,90.80%,93.20%,12.4,89.10%,94.60%,89.80%,89.70%
9,2151,,Scheduled Delivery Standard,5,Active Monitoring,Recovering,Store Focus,202334,91.20%,86.20%,14.1,91.40%,91.90%,94.40%,86.50%
9,2946,,Scheduled Delivery Standard,13,At Risk,Degrading,Store Focus,202334,86.40%,92.10%,17.1,80.60%,90.60%,81.10%,95.40%
9,2987,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202334,85.60%,88.20%,13.8,84.90%,86.40%,87.30%,83.60%
9,1511,,Scheduled Delivery Standard,6,Active Monitoring,Degrading,Store Focus,202334,91.40%,94.60%,11.8,89.90%,93.30%,92.10%,90.40%
9,4365,,Scheduled Delivery Standard,5,Active Monitoring,Recovering,Store Focus,202334,87.50%,88.50%,15.3,92.90%,94.20%,93.20%,66.20%
9,5250,,Scheduled Delivery Standard,5,Active Monitoring,Recovering,Store Focus,202334,93.20%,93.70%,12.8,96.50%,96.10%,93.60%,85.20%
9,890,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202334,87.60%,85.90%,13.9,85.30%,97.10%,89.60%,76.50%
60,2516,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202334,83.80%,76.80%,20,93.80%,82.80%,80.30%,78.30%
60,2596,,Scheduled Delivery Standard,5,Active Monitoring,Recovering,Store Focus,202334,91.60%,86.80%,14.6,96.30%,87.90%,87.20%,96.00%
60,2037,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,81.40%,85.30%,11,89.10%,87.40%,67.20%,83.80%
60,2539,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,82.60%,75.30%,19.2,78.60%,83.60%,82.20%,86.30%
60,1870,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202334,78.80%,82.40%,14.1,77.80%,78.20%,80.60%,78.70%
60,4176,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,86.00%,86.90%,10.4,86.70%,82.40%,85.30%,89.70%
52,3404,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202334,87.40%,96.00%,12.7,92.30%,86.60%,84.30%,88.10%
57,2292,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202334,82.40%,98.60%,14.2,82.00%,82.80%,79.90%,84.90%
57,2592,,Scheduled Delivery Standard,9,Executive Review,Degrading,Store Focus,202334,80.70%,92.30%,22.3,88.50%,69.50%,71.60%,93.90%
57,5134,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202334,83.00%,82.70%,19,91.70%,80.70%,71.70%,87.60%
54,1699,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202334,77.60%,75.30%,18,79.90%,83.90%,61.00%,84.60%
54,1708,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202334,86.40%,77.10%,14.4,87.30%,78.20%,89.70%,90.00%
54,1888,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202334,81.10%,69.10%,16.7,86.80%,79.40%,85.00%,73.00%
54,3366,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202334,73.40%,72.30%,22.9,77.80%,84.40%,63.30%,67.80%
54,3589,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202334,80.80%,82.50%,16.7,82.20%,68.00%,82.20%,90.50%
54,953,,Scheduled Delivery Standard,4,Active Monitoring,Degrading,Store Focus,202334,90.40%,87.30%,12,89.90%,92.60%,90.10%,89.30%
54,3533,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202334,75.00%,69.40%,19.8,83.00%,53.70%,79.80%,82.10%
54,1434,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,77.70%,71.20%,18.6,77.20%,72.10%,82.20%,79.10%
56,5884,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202334,87.80%,79.10%,17.5,85.00%,89.10%,88.20%,88.90%
56,2106,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202334,84.30%,89.00%,15.6,89.30%,89.60%,78.30%,79.50%
56,2189,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,85.20%,98.60%,15,83.80%,85.30%,85.40%,86.20%
56,2402,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202334,69.70%,90.30%,11.3,71.40%,77.50%,52.80%,80.00%
56,3729,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202334,87.60%,92.40%,14.5,91.00%,91.60%,86.60%,84.40%
56,3093,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,84.10%,76.10%,17.1,77.60%,80.90%,89.60%,88.40%
47,1534,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,86.10%,79.30%,11.3,88.40%,87.60%,81.10%,87.90%
47,1565,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,76.20%,71.80%,14,82.00%,68.50%,75.10%,79.60%
47,1872,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202334,82.80%,78.50%,12.7,88.90%,88.20%,74.00%,79.20%
47,1901,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,78.90%,76.30%,13.3,75.00%,75.70%,83.20%,81.70%
47,3395,,Scheduled Delivery Standard,18,Executive Review,Recovering,Store Focus,202334,81.80%,79.20%,13.1,90.30%,76.60%,77.50%,82.00%
16,3409,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202334,79.30%,87.40%,13.7,86.10%,77.00%,78.00%,76.00%
16,2128,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202334,89.60%,91.90%,10.3,92.00%,89.40%,87.50%,89.20%
16,2336,,Scheduled Delivery Standard,10,At Risk,Recovering,Store Focus,202334,88.00%,88.30%,12.8,92.20%,75.30%,88.80%,96.70%
16,2095,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202334,86.30%,78.70%,12.5,89.10%,79.30%,89.30%,88.60%
16,2953,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202334,86.80%,91.30%,12.2,89.80%,79.50%,88.30%,89.60%
16,2180,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,83.40%,91.20%,10.5,83.70%,79.50%,86.40%,84.10%
16,2640,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,84.50%,86.40%,8.2,82.70%,83.40%,82.90%,89.30%
16,2202,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202334,84.40%,86.50%,10.7,87.50%,79.10%,87.40%,84.30%
16,1698,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,82.80%,84.50%,12.6,82.40%,83.10%,79.90%,86.10%
16,2153,,Scheduled Delivery Standard,17,Executive Review,Recovering,Store Focus,202334,92.00%,84.20%,10.6,93.80%,89.30%,93.30%,91.50%
16,2399,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,76.40%,72.80%,21.7,87.50%,68.50%,66.80%,81.70%
17,1964,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,84.30%,91.20%,13.1,87.30%,78.80%,82.60%,89.00%
17,2225,,Scheduled Delivery Standard,48,Executive Review,Recovering,Store Focus,202334,85.50%,92.00%,16.9,95.50%,79.90%,79.30%,91.40%
17,5095,,Scheduled Delivery Standard,31,Executive Review,Degrading,Store Focus,202334,84.60%,95.10%,15.6,89.40%,85.90%,66.70%,89.50%
17,5439,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202334,86.30%,98.50%,15.8,87.00%,88.20%,80.20%,88.00%
17,3803,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202334,87.70%,98.70%,10.6,95.80%,85.40%,83.20%,89.40%
59,4184,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202334,69.00%,66.00%,18.1,65.60%,58.60%,62.80%,89.60%
17,1835,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202334,81.80%,86.00%,15,89.60%,75.50%,72.20%,88.80%
17,1976,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,87.00%,95.10%,12.2,87.60%,89.90%,82.40%,88.90%
76,2166,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202334,75.90%,95.10%,15.5,91.70%,70.90%,57.00%,84.30%
76,2581,,Scheduled Delivery Standard,43,Executive Review,Recovering,Store Focus,202334,86.30%,97.40%,10.8,94.10%,88.30%,74.90%,87.80%
76,1656,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202334,88.00%,87.40%,11.5,90.00%,89.40%,90.20%,82.70%
76,2278,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,87.90%,91.40%,11.5,89.40%,89.70%,84.50%,88.20%
26,1664,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202334,81.90%,82.30%,14.3,92.20%,71.10%,79.30%,84.00%
26,2247,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202334,81.40%,84.80%,16.1,86.40%,74.70%,83.50%,80.90%
26,5046,,Scheduled Delivery Standard,12,Executive Review,Recovering,Store Focus,202334,76.00%,70.20%,19,90.00%,40.60%,79.30%,80.60%
26,1064,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202334,85.80%,86.90%,9.7,83.30%,83.30%,88.90%,87.40%
26,1464,,Scheduled Delivery Standard,46,Executive Review,Degrading,Store Focus,202334,75.80%,81.60%,25.4,64.20%,61.20%,90.70%,79.40%
26,5481,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202334,77.90%,83.20%,21.2,91.40%,56.90%,83.70%,
26,5745,,Scheduled Delivery Standard,5,Active Monitoring,Degrading,Store Focus,202334,92.00%,89.40%,14,85.50%,96.20%,97.00%,89.80%
26,1156,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202334,74.40%,65.40%,16,78.30%,68.60%,68.80%,81.50%
26,1666,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202334,76.30%,82.70%,14.3,78.50%,73.50%,80.30%,73.30%
26,5879,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202334,88.60%,92.70%,13.7,90.50%,89.90%,91.30%,82.60%
59,7180,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202334,88.40%,87.60%,10.6,93.20%,91.80%,92.10%,77.00%
76,1674,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202334,82.70%,77.10%,12.3,83.60%,80.30%,80.30%,86.80%
76,2357,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202334,86.00%,86.80%,14.8,83.30%,87.50%,88.00%,86.10%
76,2756,,Scheduled Delivery Standard,6,At Risk,Recovering,Store Focus,202334,83.60%,82.00%,11.5,95.50%,93.80%,66.30%,82.10%
76,1985,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202334,85.00%,88.80%,13,84.90%,87.60%,82.80%,84.40%
76,5129,,Scheduled Delivery Standard,20,Executive Review,Recovering,Store Focus,202334,89.60%,99.10%,12.5,91.30%,88.90%,86.90%,91.30%
76,2083,,Scheduled Delivery Standard,43,Executive Review,Degrading,Store Focus,202334,74.60%,72.10%,11.4,86.80%,68.70%,66.10%,72.50%
26,1614,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202334,86.70%,88.60%,16.5,88.60%,88.60%,88.30%,81.00%
26,2058,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202334,86.40%,85.60%,13.9,89.80%,89.90%,88.60%,78.10%
26,4250,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,77.30%,73.00%,20.2,65.90%,75.00%,83.90%,83.50%
26,1197,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,87.00%,84.50%,10.8,85.90%,89.40%,83.10%,88.40%
26,1502,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202334,85.80%,82.60%,12.2,84.70%,85.20%,86.20%,86.80%
26,1287,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202334,82.60%,83.00%,16.9,87.50%,78.10%,78.70%,86.10%
26,2256,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202334,80.70%,91.10%,14.4,82.10%,79.30%,74.60%,86.70%
26,3182,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202334,82.40%,81.30%,14.4,85.50%,74.50%,89.80%,78.80%
26,3612,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202334,90.70%,91.30%,11.1,95.00%,89.40%,92.50%,84.10%
26,5346,,Scheduled Delivery Standard,5,Active Monitoring,Degrading,Store Focus,202334,88.60%,92.70%,10.1,86.40%,95.40%,91.30%,83.50%
26,2704,,Scheduled Delivery Standard,41,Executive Review,Degrading,Store Focus,202334,86.20%,86.50%,11.8,89.50%,86.80%,83.80%,84.70%
26,3658,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202334,85.70%,91.10%,16.3,82.80%,87.20%,87.80%,85.30%
26,1849,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202334,80.70%,78.80%,13.8,93.80%,94.10%,65.90%,72.80%
26,3503,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,202334,82.10%,80.30%,14.3,92.40%,83.90%,82.00%,70.70%
26,877,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202334,82.10%,71.80%,15.8,85.60%,78.20%,85.10%,79.40%
26,1097,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202334,68.20%,66.40%,26.1,58.80%,84.70%,67.60%,64.90%
26,1255,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,78.50%,74.40%,13.7,72.60%,68.80%,83.80%,88.90%
26,5063,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,85.00%,75.60%,13.2,81.50%,80.40%,88.90%,89.20%
75,1292,,Scheduled Delivery Standard,2,Active Monitoring,Recovering,Store Focus,202334,84.70%,92.00%,11.8,92.10%,84.20%,74.40%,89.50%
75,1309,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202334,70.00%,73.20%,21.4,66.70%,72.40%,60.20%,81.70%
75,1344,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202334,82.20%,82.10%,12.7,81.50%,90.10%,77.70%,80.10%
75,1350,,Scheduled Delivery Standard,43,Executive Review,Recovering,Store Focus,202334,85.10%,83.20%,12.2,90.20%,80.70%,79.80%,90.90%
75,1780,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,202334,86.50%,86.60%,11.3,93.80%,84.70%,85.60%,82.00%
59,6936,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202334,77.30%,68.00%,13.3,68.20%,83.10%,87.10%,70.20%
59,7174,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,69.70%,66.30%,17.4,85.90%,65.40%,42.80%,82.20%
75,1523,,Scheduled Delivery Standard,9,At Risk,Degrading,Store Focus,202334,90.60%,91.40%,10.2,85.80%,90.60%,92.80%,93.20%
75,2295,,Scheduled Delivery Standard,9,Executive Review,Recovering,Store Focus,202334,80.00%,74.50%,13.3,91.70%,80.90%,64.90%,84.30%
75,1631,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,69.90%,87.10%,29,88.40%,77.80%,13.00%,84.20%
75,1682,,Scheduled Delivery Standard,45,Executive Review,Recovering,Store Focus,202334,90.80%,97.10%,10.7,95.30%,88.30%,87.90%,91.90%
75,1687,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,84.90%,92.10%,12.5,87.30%,86.90%,76.10%,89.50%
75,1773,,Scheduled Delivery Standard,44,Executive Review,Recovering,Store Focus,202334,91.20%,96.00%,10.3,94.90%,92.90%,89.10%,88.20%
75,3265,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,202334,82.00%,90.30%,19.1,91.30%,79.10%,86.20%,70.30%
75,1841,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,81.80%,87.00%,12.9,89.40%,79.70%,75.90%,82.80%
75,2529,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202334,82.60%,85.90%,16.1,82.20%,87.60%,84.60%,75.50%
75,3216,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202334,86.10%,87.10%,14.3,89.00%,91.30%,82.40%,80.10%
75,1524,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202334,84.50%,95.00%,17.3,87.10%,84.20%,77.70%,89.10%
75,2821,,Scheduled Delivery Standard,4,Active Monitoring,Recovering,Store Focus,202334,81.20%,91.70%,13.5,94.80%,83.90%,60.80%,85.20%
75,2577,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202334,82.20%,88.90%,14.8,84.90%,84.80%,82.10%,74.80%
75,3489,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,202334,66.60%,72.80%,18.9,96.70%,55.90%,69.70%,63.90%
75,5344,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202334,84.60%,85.60%,10,90.40%,86.60%,83.30%,77.80%
75,1875,,Scheduled Delivery Standard,46,Executive Review,Degrading,Store Focus,202334,86.60%,85.00%,13.3,87.30%,78.70%,90.10%,88.60%
75,2279,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202334,75.80%,72.90%,22.1,68.50%,67.20%,82.60%,79.80%
75,2435,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202334,88.40%,92.70%,15.3,85.60%,82.60%,91.90%,93.30%
75,3490,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,202334,88.20%,95.20%,10.4,90.90%,91.00%,88.70%,81.20%
75,2412,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202334,81.60%,87.90%,15,80.60%,82.60%,77.70%,85.40%
75,2850,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,83.90%,81.60%,13.1,84.10%,81.70%,82.00%,87.70%
75,3804,,Scheduled Delivery Standard,30,Executive Review,Degrading,Store Focus,202334,88.40%,94.70%,15.3,87.00%,90.10%,89.40%,87.20%
4,3192,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202334,77.30%,67.00%,15.3,85.10%,74.30%,70.00%,78.60%
4,881,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202334,79.90%,77.60%,15.9,77.60%,77.10%,86.20%,77.70%
4,1164,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202334,87.00%,89.90%,11.9,87.90%,85.00%,88.40%,86.80%
4,1183,,Scheduled Delivery Standard,46,Executive Review,Degrading,Store Focus,202334,75.20%,73.30%,19.5,48.60%,88.20%,85.60%,88.00%
4,1286,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202334,78.20%,73.50%,13.2,80.30%,76.00%,75.50%,81.20%
4,1339,,Scheduled Delivery Standard,46,Executive Review,Degrading,Store Focus,202334,86.10%,87.60%,16.2,86.40%,87.50%,85.80%,84.30%
4,2214,,Scheduled Delivery Standard,46,Executive Review,Degrading,Store Focus,202334,78.90%,83.30%,16.8,83.80%,76.00%,70.80%,86.40%
4,4420,,Scheduled Delivery Standard,25,Executive Review,Degrading,Store Focus,202334,86.90%,86.50%,9.9,89.30%,90.90%,82.20%,88.80%
4,4506,,Scheduled Delivery Standard,30,Executive Review,Degrading,Store Focus,202334,83.30%,85.30%,14.3,80.10%,87.20%,78.60%,88.20%
4,4521,,Scheduled Delivery Standard,5,At Risk,Recovering,Store Focus,202334,79.80%,83.60%,13.9,92.10%,60.30%,86.80%,76.50%
4,638,,Scheduled Delivery Standard,5,Active Monitoring,Recovering,Store Focus,202334,92.00%,96.80%,12.4,95.40%,93.00%,89.10%,90.60%
4,1242,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202334,70.70%,64.80%,14.6,68.30%,64.30%,72.10%,77.70%
4,1317,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202334,84.60%,94.00%,12.4,85.70%,88.20%,86.60%,77.80%
59,5378,,Scheduled Delivery Standard,4,At Risk,Degrading,Store Focus,202334,86.40%,87.60%,8.5,87.80%,83.20%,87.30%,87.00%
22,1742,,Scheduled Delivery Standard,7,At Risk,Degrading,Store Focus,202334,85.40%,90.10%,20.2,85.00%,89.40%,75.90%,91.40%
22,1807,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,78.70%,75.50%,22.1,86.60%,80.60%,60.30%,87.90%
22,2108,,Scheduled Delivery Standard,14,Executive Review,Recovering,Store Focus,202334,86.60%,92.20%,16.4,91.40%,87.20%,78.60%,89.30%
22,3422,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202334,79.30%,85.00%,24.1,91.20%,89.00%,42.90%,83.10%
22,2641,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,84.60%,96.20%,14,86.40%,81.10%,80.90%,89.80%
22,3564,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202334,70.70%,84.50%,22,76.60%,81.30%,81.50%,35.60%
22,3337,,Scheduled Delivery Standard,11,At Risk,Recovering,Store Focus,202334,93.70%,95.00%,13.5,95.80%,95.50%,88.20%,95.70%
22,1591,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202334,71.50%,87.00%,18,84.00%,46.00%,62.40%,86.50%
22,1850,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,87.40%,91.70%,11,89.30%,82.20%,88.90%,89.60%
22,2574,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202334,84.10%,87.30%,16.8,87.20%,79.90%,80.70%,89.50%
22,1860,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,202334,88.30%,86.30%,13.6,92.70%,89.70%,87.60%,83.30%
22,5436,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202334,84.90%,79.90%,19,82.50%,91.30%,82.90%,89.40%
4,635,,Scheduled Delivery Standard,44,Executive Review,Degrading,Store Focus,202334,89.50%,88.80%,10,89.80%,91.30%,90.40%,84.00%
4,1011,,Scheduled Delivery Standard,7,At Risk,Degrading,Store Focus,202334,89.80%,92.80%,11.2,87.80%,87.50%,92.20%,94.80%
4,1383,,Scheduled Delivery Standard,42,Executive Review,Degrading,Store Focus,202334,84.30%,90.70%,13.2,87.60%,91.40%,86.60%,62.90%
4,2832,,Scheduled Delivery Standard,41,Executive Review,Degrading,Store Focus,202334,86.10%,85.40%,9.2,84.30%,81.90%,90.20%,88.70%
4,6395,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202334,87.90%,86.50%,9.1,84.90%,81.70%,98.90%,92.10%
4,632,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202334,88.30%,95.20%,13.3,88.60%,91.10%,89.00%,82.80%
4,1146,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202334,84.70%,91.10%,16.2,80.70%,89.30%,85.60%,83.10%
4,1358,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,202334,91.80%,88.70%,12.2,97.00%,92.20%,94.10%,81.20%
4,1748,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202334,79.40%,81.10%,20,91.00%,70.40%,84.30%,69.80%
4,2348,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202334,86.30%,89.50%,11,87.80%,88.20%,92.90%,73.70%
4,2928,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202334,90.40%,87.90%,12.5,91.30%,96.70%,86.70%,85.20%
4,4384,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202334,86.90%,84.50%,13.8,73.20%,93.30%,90.10%,93.40%
4,396,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202334,79.10%,67.90%,16.2,86.30%,62.60%,81.20%,84.80%
4,1130,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202334,84.80%,90.70%,10.7,87.80%,83.50%,80.20%,88.30%
4,1270,,Scheduled Delivery Standard,3,Active Monitoring,Degrading,Store Focus,202334,81.00%,93.10%,16.4,80.00%,81.40%,84.30%,78.30%
59,5279,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202334,81.10%,80.50%,12.8,64.90%,86.90%,86.30%,87.00%
4,616,,Scheduled Delivery Standard,22,Executive Review,Degrading,Store Focus,202334,77.80%,75.20%,18.4,76.80%,77.90%,78.60%,77.90%
4,630,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202334,87.30%,89.20%,12.9,83.00%,86.70%,91.60%,88.50%
4,634,,Scheduled Delivery Standard,5,Active Monitoring,Degrading,Store Focus,202334,86.50%,89.20%,13.1,85.40%,92.10%,90.00%,78.40%
4,2703,,Scheduled Delivery Standard,5,Active Monitoring,Degrading,Store Focus,202334,83.20%,79.20%,13.1,68.00%,90.20%,93.60%,81.40%
4,1268,,Scheduled Delivery Standard,3,Active Monitoring,Recovering,Store Focus,202334,80.20%,82.90%,17.4,90.50%,91.60%,59.40%,85.40%
4,1348,,Scheduled Delivery Standard,30,Executive Review,Degrading,Store Focus,202334,80.50%,83.10%,14.9,84.30%,91.30%,71.90%,67.70%
4,1392,,Scheduled Delivery Standard,47,Executive Review,Degrading,Store Focus,202334,69.90%,80.10%,22,88.30%,88.20%,49.40%,55.30%
4,4065,,Scheduled Delivery Standard,28,Executive Review,Degrading,Store Focus,202334,69.00%,70.90%,20.4,87.60%,62.20%,88.20%,33.20%
4,4273,,Scheduled Delivery Standard,43,Executive Review,Recovering,Store Focus,202334,90.60%,88.90%,12.1,90.70%,96.20%,91.60%,81.70%
59,3724,,Scheduled Delivery Standard,4,Active Monitoring,Degrading,Store Focus,202334,87.00%,87.20%,13.9,82.60%,86.60%,92.60%,87.90%
59,5383,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202334,89.20%,86.90%,12.2,87.40%,88.60%,87.80%,92.90%
22,2141,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202334,81.60%,86.40%,18.4,77.20%,82.00%,78.90%,87.80%
22,5103,,Scheduled Delivery Standard,49,Executive Review,Recovering,Store Focus,202334,83.90%,92.40%,22.3,92.10%,81.40%,79.90%,84.00%
22,3475,,Scheduled Delivery Standard,22,Executive Review,Degrading,Store Focus,202334,85.50%,76.80%,16.9,87.40%,85.70%,85.10%,83.70%
