Store Info,Tabletop/Quick Assembly  ,Charcoal / Griddles / Smokers ,Gas / Wood / Pellet,Duel Fuel ,Level 1 Grill Repair ,Level 2 Grill Repair ,Level 3 Grill Repair 
2326,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2329,15,18,25.5,36,1.25,6.5,12
2330,15,18,25.5,36,1.25,6.5,12
2331,15,18,25.5,36,1.25,6.5,12
2332,20.38,36.25,37.57,56.02,19.77,36.25,59.32
2333,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2334,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2335,5,15,25,35,3,7,10
2336,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2337,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2338,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2339,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2340,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2341,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2348,10,23,28,30,6,12,14
2350,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2351,20.79,36.98,38.32,57.14,20.17,36.97,60.51
2352,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2354,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2355,17.81,28.76,40.25,49.09,13.04,17.22,26.09
2357,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2358,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2359,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2360,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2361,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2362,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2365,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2366,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2367,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2368,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2369,20.38,36.25,37.57,56.02,19.77,36.25,59.32
2370,20.79,36.98,38.32,57.14,20.17,36.97,60.51
2371,15,18,25.5,36,1.25,6.5,12
2373,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2385,8,25,25,35,35,35,35
2386,21.25,37.80,39.17,58.42,20.62,37.80,61.85
2387,16,20,25,30,5,10,20
2388,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2398,15,18,25.5,36,1.25,6.5,12
2399,15,18,25.5,36,1.25,6.5,12
2400,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2401,15.48,25.01,35,35,11.34,14.97,22.68
2402,15.48,25.01,35,35,11.34,14.97,22.68
2403,8,25,25,35,35,35,35
2404,15.48,25.01,35,35,11.34,14.97,22.68
2405,17.81,28.76,40.25,49.09,13.04,17.22,26.09
2412,20.61,36.66,38.00,56.66,20.00,36.66,59.99
2417,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2418,8,25,25,35,35,35,35
2419,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2420,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2421,5,15,25,35,3,7,10
2422,8,25,25,35,35,35,35
2424,20.38,36.25,37.57,56.02,19.77,36.25,59.32
2426,14.97,22.97,32.97,49.97,1,1,1
2427,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2428,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2429,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2432,8,25,25,35,35,35,35
2434,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2435,12.84,26.28,26.28,36.67,18.34,33.62,55.01
2436,20.61,36.66,38.00,56.66,20.00,36.66,59.99
2437,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2438,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2439,16.52,19.31,23.72,29.5,9.44,14,16.31
2440,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2441,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2443,15.25,31.22,31.22,43.56,21.78,39.93,65.34
2444,20.36,36.21,37.53,55.96,19.75,36.21,59.25
2445,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2446,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2447,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2448,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2450,8,25,25,35,35,35,35
2452,6,20,20,25,1,2,3
2453,15.48,25.01,35,35,11.34,14.97,22.68
2455,8,25,25,35,35,35,35
2457,8,25,25,35,35,35,35
2458,8,25,25,37.5,35,35,35
2459,16,20,25,30,5,10,20
2460,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2463,15.48,25.01,35,35,11.34,14.97,22.68
2464,8,25,25,35,35,35,35
2469,8,25,25,35,35,35,35
2471,14.97,22.97,32.97,49.97,1,1,1
2472,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2473,10,25,35,37.5,35,35,35
2474,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2475,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2476,8,25,25,35,35,35,35
2477,8,25,25,35,35,35,35
2479,14.13,28.93,28.93,40.37,20.19,37.00,60.55
2480,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2481,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2482,5,15,25,35,3,7,10
2483,8,25,25,35,35,35,35
2484,10,25,28,34,6,12,14
2485,8,25,25,35,35,35,35
2490,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2491,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2492,8,25,25,35,35,35,35
2493,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2494,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2495,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2496,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2497,8,35,30,35,10,15,20
2502,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2503,8,35,30,35,10,15,20
2504,20.79,36.98,38.32,57.14,20.17,36.97,60.51
2505,15.48,25.01,35,35,11.34,14.97,22.68
2506,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2507,8,25,25,35,35,35,35
2508,8,25,25,35,35,35,35
2509,6,20,20,25,1,2,3
2510,6,20,20,25,1,2,3
2511,8,25,25,35,35,35,35
2512,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2513,11,21,28,37,8,10,16
2514,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2515,5,15,25,35,3,7,10
2516,8,25,25,35,35,35,35
2517,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2518,15.48,25.01,35,42.69,11.34,14.97,22.69
2519,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2520,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2522,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2523,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2526,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2527,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2528,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2529,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2530,20.38,36.25,37.57,56.02,19.77,36.25,59.32
2531,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2532,6,20,20,25,1,2,3
2533,12,35,35,60,5,5,5
2534,13.98,28.62,28.62,39.93,19.97,36.60,59.90
2535,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2536,8,25,25,35,35,35,35
2537,16.57,33.93,33.93,47.34,23.67,43.40,71.01
2538,8,25,25,35,35,35,35
2539,8,25,25,35,35,35,35
2540,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2541,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2542,12.99,26.59,26.59,37.11,18.55,34.02,55.66
2543,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2544,16.52,19.31,23.72,29.5,9.44,14,16.31
2545,6,20,20,25,1,2,3
2546,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2547,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2548,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2549,8,25,25,35,35,35,35
2550,8,25,25,35,35,35,35
2551,13.74,28.14,28.14,39.26,19.63,35.99,58.89
2552,8,25,25,35,35,35,35
2553,8,25,25,35,35,35,35
2554,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2555,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2556,8,25,25,35,35,35,35
2557,8,25,25,35,35,35,35
2558,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2559,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2560,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2561,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2562,13.68,28.01,28.01,39.09,19.54,35.83,58.63
2563,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2564,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2565,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2566,13.74,28.14,28.14,39.26,19.63,35.99,58.89
2567,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2568,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2571,8,25,25,35,35,35,35
2572,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2574,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2575,16.52,19.31,23.72,29.5,9.44,14,16.31
2576,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2577,20.79,36.98,38.32,57.14,20.17,36.97,60.51
2579,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2580,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2581,12.84,26.28,26.28,36.67,18.34,33.62,55.01
2582,8,35,30,35,10,15,20
2583,8,35,30,35,10,15,20
2584,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2585,15,18,25.5,36,1.25,6.5,12
2586,17.81,28.76,40.25,49.09,13.04,17.22,26.09
2587,16.52,19.31,23.72,29.5,9.44,14,16.31
2588,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2591,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2592,8,25,25,35,35,35,35
2593,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2594,8,25,25,35,35,35,35
2595,8,25,25,35,35,35,35
2596,8,25,25,35,35,35,35
2597,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2598,8,25,25,35,35,35,35
2599,15.48,25.01,35,35,11.34,14.97,22.68
2600,15.48,25.01,35,35,11.34,14.97,22.68
2603,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2604,8,35,30,35,10,15,20
2605,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2607,8,25,25,35,35,35,35
2608,8,25,25,35,35,35,35
2609,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2610,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2611,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2612,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2613,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2614,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2615,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2616,15.48,25.01,35,35,11.34,14.97,22.68
2617,15.48,25.01,35,35,11.34,14.97,22.68
2618,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2619,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2620,16.52,19.31,23.72,29.5,9.44,14,16.31
2621,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2626,10,23,28,30,6,12,14
2627,16,20,25,30,5,10,20
2628,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2629,15,18,25.5,36,1.25,6.5,12
2630,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2631,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2633,8,35,30,35,10,15,20
2634,12.84,36.78,38.12,56.85,20.06,36.78,60.19
2636,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2637,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2638,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2639,20.38,36.25,37.57,56.02,19.77,36.25,59.32
2640,15,18,25.5,36,1.25,6.5,12
2641,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2642,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2643,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2644,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2645,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2646,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2647,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2648,8,25,25,37.5,35,35,35
2649,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2650,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2651,8,35,30,35,10,15,20
2652,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2653,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2654,8,22,29,36,3,8,10
2656,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2658,6,20,20,25,1,2,3
2659,12.84,36.78,38.12,56.85,20.06,36.78,60.19
2660,15,18,25.5,36,1.25,6.5,12
2662,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2663,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2664,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2665,10,25,28,34,6,12,14
2666,14.97,22.97,32.97,49.97,1,1,1
2667,15.48,25.01,35,35,11.34,14.97,22.68
2668,6,20,20,25,1,2,3
2671,5,15,25,35,3,7,10
2672,15.48,25.01,35,35,11.34,14.97,22.68
2674,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2678,16.52,22.21,24.83,29.5,9.44,14,16.31
2679,14.03,23.77,30.23,48.99,5.62,7.78,10.53
2680,16.52,22.21,24.83,29.5,9.44,14,16.31
2681,12.84,36.78,38.12,56.85,20.06,36.78,60.19
2682,20.38,36.25,37.57,56.02,19.77,36.25,59.32
2683,21.25,37.80,39.17,58.42,20.62,37.80,61.85
2684,14.97,22.97,32.97,49.97,1,1,1
2687,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2688,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2690,10,23,28,30,6,12,14
2691,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2692,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2693,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2694,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2695,16,20,25,30,5,10,20
2696,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2697,8,25,25,37.5,35,35,35
2700,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2702,17.81,28.76,40.25,49.09,13.04,17.22,26.09
2703,17.03,27.51,38.5,38.5,12.48,16.47,24.95
2704,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2705,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2706,10,25,28,34,6,12,14
2708,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2710,10,25,35,37.5,35,35,35
2711,10,25,35,37.5,35,35,35
2712,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2713,10,23,28,30,6,12,14
2714,6,20,20,25,1,2,3
2715,12,35,35,60,5,5,5
2716,6,20,20,25,1,2,3
2717,10,25,28,34,6,12,14
2718,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2719,15,18,25.5,36,1.25,6.5,12
2720,10,25,28,34,6,12,14
2722,10,25,35,37.5,35,35,35
2723,10,23,28,30,6,12,14
2724,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2725,14.97,22.97,32.97,49.97,1,1,1
2726,14.97,22.97,32.97,49.97,1,1,1
2727,15.48,25.01,35,35,11.34,14.97,22.68
2728,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2729,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2730,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2732,11,21,28,37,8,10,16
2733,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2734,17.81,28.76,40.25,49.09,13.04,17.22,26.09
2735,8,25,25,35,35,35,35
2739,12,35,35,60,5,5,5
2740,16,20,25,30,5,10,20
2747,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2748,12,35,35,60,5,5,5
2749,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2751,12.87,26.35,26.35,36.77,18.34,33.71,55.15
2752,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2753,11,21,28,37,8,10,16
2754,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2755,10,25,28,34,6,12,14
2756,13.74,28.14,28.14,39.26,19.63,35.99,58.89
2757,8,22,29,36,3,8,10
2758,20.38,36.25,37.57,56.02,19.77,36.25,59.32
2760,12,35,35,60,5,5,5
2761,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2762,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2763,15.48,25.01,35,42.69,11.34,14.97,22.69
2764,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2765,15.48,25.01,35,42.69,11.34,14.97,22.69
2766,5,15,25,35,3,7,10
2767,5,15,25,35,3,7,10
2768,5,15,25,35,3,7,10
2769,15.48,25.01,35,35,11.34,14.97,22.68
2771,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2772,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2774,14.97,22.97,32.97,49.97,1,1,1
2777,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2778,5,15,25,35,3,7,10
2780,8,25,25,35,35,35,35
2781,8,25,25,35,35,35,35
2782,8,25,25,35,35,35,35
2783,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2784,17.81,28.76,40.25,49.09,13.04,17.22,26.09
2785,20.2,35.93,37.24,55.53,19.60,35.93,58.80
2786,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2787,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2788,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2789,15.48,25.01,35,35,11.34,14.97,22.68
2790,13.74,28.14,28.14,39.26,19.63,35.99,58.89
2791,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2792,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2793,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2794,17.81,28.76,40.25,49.09,13.04,17.22,26.09
2795,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2796,16,20,25,30,5,10,20
2797,21.25,37.80,39.17,58.42,20.62,37.80,61.85
2799,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2803,17.81,28.76,40.25,49.09,13.04,17.22,26.09
2804,17.81,28.76,40.25,49.09,13.04,17.22,26.09
2805,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2806,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2807,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2808,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2809,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2810,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2811,11,21,28,37,8,10,16
2812,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2813,5,15,25,35,3,7,10
2814,15.48,25.01,35,35,11.34,14.97,22.68
2815,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2816,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2817,16.52,19.31,23.72,29.5,9.44,14,16.31
2819,16.52,19.31,23.72,29.5,9.44,14,16.31
2820,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2821,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2822,10,25,28,34,6,12,14
2823,14.97,22.97,32.97,49.97,1,1,1
2825,8,35,30,35,10,15,20
2827,6,20,20,25,1,2,3
2828,6,20,20,25,1,2,3
2830,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2831,8,25,25,35,35,35,35
2832,10,23,28,30,6,12,14
2833,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2834,15.48,25.01,35,35,11.34,14.97,22.68
2836,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2838,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2841,15.48,25.01,35,42.69,11.34,14.97,22.69
2842,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2843,16,20,25,30,5,10,20
2844,20.79,36.98,38.32,57.14,20.17,36.97,60.51
2845,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2846,8,26,38,50,3,6,10
2847,8,25,25,35,35,35,35
2849,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2850,20.61,36.66,38.00,56.66,20.00,36.66,59.99
2852,14.97,22.97,32.97,49.97,1,1,1
2853,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2854,15,18,25.5,36,1.25,6.5,12
2855,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2856,17.81,28.76,40.25,49.09,13.04,17.22,26.09
2857,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2859,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2860,10,23,28,30,6,12,14
2861,8,25,25,35,35,35,35
2862,8,25,25,35,35,35,35
2864,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2865,8,25,25,35,35,35,35
2866,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2867,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2869,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2871,15.48,25.01,35,42.69,11.34,14.97,22.69
2872,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2873,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2874,20.36,36.21,37.53,55.96,19.75,36.21,59.25
2881,16,20,25,30,5,10,20
2882,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2883,15.48,25.01,35,35,11.34,14.97,22.68
2884,8,25,25,35,35,35,35
2885,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2886,15.48,25.01,35,35,11.34,14.97,22.68
2888,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2889,6,20,20,25,1,2,3
2890,12.71,26.02,26.02,36.31,18.15,33.29,54.46
2891,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2892,12.87,26.35,26.35,36.77,18.34,33.71,55.15
2893,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2894,13.74,28.14,28.14,39.26,19.63,35.99,58.89
2897,15,18,25.5,36,1.25,6.5,12
2898,15,18,25.5,36,1.25,6.5,12
2899,15,18,25.5,36,1.25,6.5,12
2900,15,18,25.5,36,1.25,6.5,12
2901,21.25,37.80,39.17,58.42,20.62,37.80,61.85
2902,15,18,25.5,36,1.25,6.5,12
2903,15,18,25.5,36,1.25,6.5,12
2904,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2905,8,35,30,35,10,15,20
2906,8,35,30,35,10,15,20
2908,18.58,30.01,42,51.23,13.61,17.97,27.22
2909,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2910,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2911,12.84,26.28,26.28,36.67,18.34,33.62,55.01
2912,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2913,16.52,19.31,23.72,29.5,9.44,14,16.31
2914,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2915,8,35,30,35,10,15,20
2916,8,35,30,35,10,15,20
2917,8,35,30,35,10,15,20
2918,15.48,25.01,35,35,11.34,14.97,22.68
2920,10,23,28,30,6,12,14
2921,8,25,25,35,35,35,35
2922,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2923,8,25,25,35,35,35,35
2924,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2925,8,25,25,35,35,35,35
2926,15.48,25.01,35,35,11.34,14.97,22.68
2927,8,25,25,35,35,35,35
2928,10,23,28,30,6,12,14
2929,18.58,30.01,42,51.23,13.61,17.97,27.22
2931,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2932,8,22,29,36,3,8,10
2933,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2934,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2935,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2936,6,20,20,25,1,2,3
2937,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2938,16.52,19.31,23.72,29.5,9.44,14,16.31
2939,10,25,28,34,6,12,14
2941,11,21,28,37,8,10,16
2945,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2946,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2947,8,25,25,35,35,35,35
2948,15.48,25.01,35,35,11.34,14.97,22.68
2950,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2951,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2952,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2953,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2954,15,18,25.5,36,1.25,6.5,12
2955,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2956,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2957,18.12,29.26,40.95,49.95,13.27,17.52,26.54
2958,6,20,20,25,1,2,3
2959,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2962,15.48,25.01,35,35,11.34,14.97,22.68
2963,15.48,25.01,35,35,11.34,14.97,22.68
2964,15,18,25.5,36,1.25,6.5,12
2965,15,18,25.5,36,1.25,6.5,12
2966,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2967,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2968,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2973,15.48,25.01,35,35,11.34,14.97,22.68
2978,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2980,15.48,25.01,35,35,11.34,14.97,22.68
2985,8,25,25,35,35,35,35
2986,6,20,20,25,1,2,3
2987,17.03,27.51,38.5,46.96,12.47,16.47,24.96
2988,10,23,28,30,6,12,14
2989,8,25,25,37.5,35,35,35
2990,15.25,31.22,31.22,43.56,21.78,39.93,65.34
2991,11,21,28,37,8,10,16
2992,19.35,31.26,43.75,53.37,14.18,18.71,28.35
2993,15.48,25.01,35,35,11.34,14.97,22.68
2994,13.05,22.11,28.11,45.56,5.23,7.24,9.79
2996,15.48,25.01,35,35,11.34,14.97,22.68
3004,19.35,31.26,43.75,53.37,14.18,18.71,28.35
3008,12.71,26.02,26.02,36.31,18.15,33.29,54.46
3014,15.48,25.01,35,35,11.34,14.97,22.68
3017,8,22,29,36,3,8,10
3018,15.48,25.01,35,35,11.34,14.97,22.68
3035,12.71,26.02,26.02,36.31,18.15,33.29,54.46
3044,15.48,25.01,35,35,11.34,14.97,22.68
3053,8,25,25,35,35,35,35
3055,17.81,28.76,40.25,49.09,13.04,17.22,26.09
3056,18.12,29.26,40.95,49.95,13.27,17.52,26.54
3057,18.12,29.26,40.95,49.95,13.27,17.52,26.54
3058,15.48,25.01,35,35,11.34,14.97,22.68
3059,10,25,28,34,6,12,14
3060,10,25,28,34,6,12,14
3061,18.12,29.26,40.95,49.95,13.27,17.52,26.54
3067,12.71,26.02,26.02,36.31,18.15,33.29,54.46
3075,12,35,35,60,5,5,5
3077,12.71,26.02,26.02,36.31,18.15,33.29,54.46
3078,8,35,30,35,10,15,20
3081,8,25,25,35,35,35,35
3087,19.35,31.26,43.75,53.37,14.18,18.71,28.35
3088,18.12,29.26,40.95,49.95,13.27,17.52,26.54
3093,8,25,25,35,35,35,35
3102,18.12,29.26,40.95,49.95,13.27,17.52,26.54
3103,13.05,22.11,28.11,45.56,5.23,7.24,9.79
3106,15.48,25.01,35,35,11.34,14.97,22.68
3107,18.12,29.26,40.95,49.95,13.27,17.52,26.54
3112,17.03,27.51,38.5,46.96,12.47,16.47,24.96
3114,15,18,25.5,36,1.25,6.5,12
3118,12.71,26.02,26.02,36.31,18.15,33.29,54.46
