Store ,Market ,Store Type,Launch Date 
2535,232,WM Supercenter,TBD
2540,229,WM Supercenter,TBD
2541,208,WM Supercenter,TBD
2542,222,WM Supercenter,TBD
2543,226,WM Supercenter,TBD
2547,164,WM Supercenter,TBD
2548,316,WM Supercenter,TBD
2551,280,Wal-Mart,TBD
2554,368,WM Supercenter,TBD
2555,284,Wal-Mart,TBD
2558,206,Wal-Mart,TBD
2559,206,WM Supercenter,TBD
2560,285,WM Supercenter,TBD
2561,228,WM Supercenter,TBD
2562,406,WM Supercenter,TBD
2563,580,WM Supercenter,TBD
2564,286,WM Supercenter,TBD
2565,315,WM Supercenter,TBD
2566,280,WM Supercenter,TBD
2567,200,WM Supercenter,TBD
2572,218,WM Supercenter,TBD
2574,234,WM Supercenter,TBD
2576,316,WM Supercenter,TBD
2577,281,WM Supercenter,TBD
2579,429,WM Supercenter,TBD
2580,300,WM Supercenter,TBD
2581,191,WM Supercenter,TBD
2582,174,Wal-Mart,TBD
2583,172,Wal-Mart,TBD
2584,23,WM Supercenter,TBD
2585,173,Wal-Mart,TBD
2586,195,WM Supercenter,TBD
2588,227,WM Supercenter,TBD
2591,109,WM Supercenter,TBD
2592,394,WM Supercenter,TBD
2593,396,WM Supercenter,TBD
2597,228,WM Supercenter,TBD
2603,229,Wal-Mart,TBD
2604,174,Wal-Mart,TBD
2605,218,WM Supercenter,TBD
2607,383,WM Supercenter,TBD
2608,382,WM Supercenter,TBD
2610,316,WM Supercenter,TBD
2611,235,WM Supercenter,TBD
2612,505,WM Supercenter,TBD
2613,213,WM Supercenter,TBD
2614,168,WM Supercenter,TBD
2615,27,WM Supercenter,TBD
2617,399,WM Supercenter,TBD
2618,203,WM Supercenter,TBD
2619,204,WM Supercenter,TBD
2620,202,WM Supercenter,TBD
2626,101,WM Supercenter,TBD
2627,112,WM Supercenter,TBD
2628,260,WM Supercenter,TBD
2629,156,WM Supercenter,TBD
2630,28,WM Supercenter,TBD
2631,197,WM Supercenter,TBD
2632,510,Neighborhood Market,TBD
2633,175,Wal-Mart,TBD
2634,180,WM Supercenter,TBD
2637,164,WM Supercenter,TBD
2638,259,WM Supercenter,TBD
2639,181,WM Supercenter,TBD
2640,157,Wal-Mart,TBD
2641,168,WM Supercenter,TBD
2644,204,WM Supercenter,TBD
2645,314,WM Supercenter,TBD
2646,317,WM Supercenter,TBD
2647,286,WM Supercenter,TBD
2650,170,WM Supercenter,TBD
2651,175,WM Supercenter,TBD
2652,384,WM Supercenter,TBD
2653,71,WM Supercenter,TBD
2656,375,WM Supercenter,TBD
2659,183,Wal-Mart,TBD
2660,157,Wal-Mart,TBD
2662,317,WM Supercenter,TBD
2663,231,WM Supercenter,TBD
2664,231,WM Supercenter,TBD
2671,373,WM Supercenter,TBD
2672,389,WM Supercenter,TBD
2674,228,WM Supercenter,TBD
2678,201,WM Supercenter,TBD
2679,247,WM Supercenter,TBD
2681,180,Wal-Mart,TBD
2682,181,WM Supercenter,TBD
2683,154,Wal-Mart,TBD
2684,216,WM Supercenter,TBD
2687,35,WM Supercenter,TBD
2691,243,WM Supercenter,TBD
2692,206,WM Supercenter,TBD
2693,205,WM Supercenter,TBD
2695,89,WM Supercenter,TBD
2696,320,WM Supercenter,TBD
2699,497,Neighborhood Market,TBD
2700,203,WM Supercenter,TBD
2703,38,WM Supercenter,TBD
2704,298,WM Supercenter,TBD
2705,314,WM Supercenter,TBD
2712,37,WM Supercenter,TBD
2719,163,Wal-Mart,TBD
2721,801,WM Supercenter,TBD
2725,217,WM Supercenter,TBD
2726,219,WM Supercenter,TBD
2727,110,WM Supercenter,TBD
2729,378,WM Supercenter,TBD
2730,301,WM Supercenter,TBD
2731,497,Neighborhood Market,TBD
2732,22,WM Supercenter,TBD
2733,32,WM Supercenter,TBD
2740,104,WM Supercenter,TBD
2744,537,Neighborhood Market,TBD
2745,537,Neighborhood Market,TBD
2747,161,Wal-Mart,TBD
2749,124,WM Supercenter,TBD
2751,380,WM Supercenter,TBD
2752,585,WM Supercenter,TBD
2753,18,WM Supercenter,TBD
2754,30,WM Supercenter,TBD
2756,280,WM Supercenter,TBD
2758,181,WM Supercenter,TBD
2761,311,WM Supercenter,TBD
2762,312,WM Supercenter,TBD
2766,372,WM Supercenter,TBD
2767,372,WM Supercenter,TBD
2768,371,WM Supercenter,TBD
2771,246,WM Supercenter,TBD
2772,300,WM Supercenter,TBD
2773,546,Neighborhood Market,TBD
2774,217,WM Supercenter,TBD
2777,368,WM Supercenter,TBD
2778,373,WM Supercenter,TBD
2780,399,WM Supercenter,TBD
2781,399,WM Supercenter,TBD
2782,400,WM Supercenter,TBD
2783,260,WM Supercenter,TBD
2785,192,WM Supercenter,TBD
2786,482,WM Supercenter,TBD
2787,249,WM Supercenter,TBD
2788,482,WM Supercenter,TBD
2789,108,WM Supercenter,TBD
2790,280,WM Supercenter,TBD
2791,285,WM Supercenter,TBD
2792,316,WM Supercenter,TBD
2793,308,WM Supercenter,TBD
2794,405,WM Supercenter,TBD
2795,287,WM Supercenter,TBD
2796,111,WM Supercenter,TBD
2797,154,Wal-Mart,TBD
2799,508,Wal-Mart,TBD
2801,546,Neighborhood Market,TBD
2805,314,WM Supercenter,TBD
2806,42,WM Supercenter,TBD
2807,315,WM Supercenter,TBD
2808,290,WM Supercenter,TBD
2809,320,WM Supercenter,TBD
2810,316,WM Supercenter,TBD
2811,21,WM Supercenter,TBD
2814,110,WM Supercenter,TBD
2819,248,WM Supercenter,TBD
2821,290,WM Supercenter,TBD
2823,216,WM Supercenter,TBD
2825,175,Wal-Mart,TBD
2830,166,Wal-Mart,TBD
2831,400,WM Supercenter,TBD
2832,29,WM Supercenter,TBD
2833,320,WM Supercenter,TBD
2836,299,WM Supercenter,TBD
2838,396,WM Supercenter,TBD
2839,538,Neighborhood Market,TBD
2840,496,Neighborhood Market,TBD
2841,558,Wal-Mart,TBD
2843,95,WM Supercenter,TBD
2844,188,WM Supercenter,TBD
2845,296,WM Supercenter,TBD
2849,316,WM Supercenter,TBD
2850,293,WM Supercenter,TBD
2852,216,WM Supercenter,TBD
2853,508,Wal-Mart,TBD
2854,162,WM Supercenter,TBD
2858,546,Neighborhood Market,TBD
2859,192,WM Supercenter,TBD
2860,29,WM Supercenter,TBD
2861,399,WM Supercenter,TBD
2862,399,WM Supercenter,TBD
2866,203,Wal-Mart,TBD
2867,203,Wal-Mart,TBD
2869,203,WM Supercenter,TBD
2870,516,Neighborhood Market,TBD
2871,558,WM Supercenter,TBD
2872,197,WM Supercenter,TBD
2873,206,WM Supercenter,TBD
2874,189,WM Supercenter,TBD
2881,90,WM Supercenter,TBD
2884,394,WM Supercenter,TBD
2885,161,Wal-Mart,TBD
2887,516,Neighborhood Market,TBD
2888,233,WM Supercenter,TBD
2890,32,WM Supercenter,TBD
2892,376,WM Supercenter,TBD
2894,320,WM Supercenter,TBD
2897,163,Wal-Mart,TBD
2898,162,Wal-Mart,TBD
2899,163,Wal-Mart,TBD
2900,163,Wal-Mart,TBD
2901,154,Wal-Mart,TBD
2902,159,Wal-Mart,TBD
2903,157,Wal-Mart,TBD
2904,159,Wal-Mart,TBD
2905,164,Wal-Mart,TBD
2906,171,Wal-Mart,TBD
2907,103,Neighborhood Market,TBD
2908,309,WM Supercenter,TBD
2909,228,WM Supercenter,TBD
2910,208,WM Supercenter,TBD
2911,191,WM Supercenter,TBD
2912,197,WM Supercenter,TBD
2914,215,WM Supercenter,TBD
2915,171,Wal-Mart,TBD
2916,172,Wal-Mart,TBD
2917,171,Wal-Mart,TBD
2920,101,WM Supercenter,TBD
2921,401,WM Supercenter,TBD
2922,366,WM Supercenter,TBD
2923,382,WM Supercenter,TBD
2924,384,WM Supercenter,TBD
2928,36,WM Supercenter,TBD
2929,310,WM Supercenter,TBD
2930,103,Neighborhood Market,TBD
2931,285,WM Supercenter,TBD
2932,122,WM Supercenter,TBD
2933,317,WM Supercenter,TBD
2941,24,WM Supercenter,TBD
2944,549,Neighborhood Market,TBD
2945,167,WM Supercenter,TBD
2946,109,WM Supercenter,TBD
2953,160,WM Supercenter,TBD
2954,173,Wal-Mart,TBD
2959,206,WM Supercenter,TBD
2962,108,WM Supercenter,TBD
2963,108,WM Supercenter,TBD
2964,156,WM Supercenter,TBD
2965,163,Wal-Mart,TBD
2966,215,WM Supercenter,TBD
2967,225,WM Supercenter,TBD
2968,242,WM Supercenter,TBD
2987,109,WM Supercenter,TBD
2988,120,WM Supercenter,TBD
2992,190,WM Supercenter,TBD
3011,488,Neighborhood Market,TBD
3013,548,Neighborhood Market,TBD
3018,389,WM Supercenter,TBD
3019,490,Neighborhood Market,TBD
3035,283,WM Supercenter,TBD
3049,9,Neighborhood Market,TBD
3066,102,Neighborhood Market,TBD
3067,23,WM Supercenter,TBD
3069,#N/A,Neighborhood Market,TBD
3070,554,Neighborhood Market,TBD
3071,554,Neighborhood Market,TBD
3072,554,Neighborhood Market,TBD
3074,554,Neighborhood Market,TBD
3077,292,WM Supercenter,TBD
3078,175,WM Supercenter,TBD
3082,490,Neighborhood Market,TBD
3083,490,Neighborhood Market,TBD
3093,399,WM Supercenter,TBD
3094,557,Neighborhood Market,TBD
3104,488,Neighborhood Market,TBD
3114,157,WM Supercenter,TBD
3118,20,WM Supercenter,TBD
3126,490,Neighborhood Market,TBD
3127,490,Neighborhood Market,TBD
3128,490,Neighborhood Market,TBD
3136,505,WM Supercenter,TBD
3143,9,Neighborhood Market,TBD
3156,502,Neighborhood Market,TBD
3157,502,Neighborhood Market,TBD
3159,577,WM Supercenter,TBD
3161,548,Neighborhood Market,TBD
3162,96,Neighborhood Market,TBD
3163,553,WM Supercenter,TBD
3175,490,Neighborhood Market,TBD
3176,490,Neighborhood Market,TBD
3177,378,WM Supercenter,TBD
3182,296,WM Supercenter,TBD
3183,103,Neighborhood Market,TBD
3188,23,WM Supercenter,TBD
3191,35,WM Supercenter,TBD
3192,35,WM Supercenter,TBD
3197,112,WM Supercenter,TBD
3200,159,Wal-Mart,TBD
3201,19,WM Supercenter,TBD
3205,22,WM Supercenter,TBD
3206,222,WM Supercenter,TBD
3207,94,WM Supercenter,TBD
3208,582,WM Supercenter,TBD
3212,165,WM Supercenter,TBD
3214,288,WM Supercenter,TBD
3215,320,WM Supercenter,TBD
3216,289,WM Supercenter,TBD
3219,287,WM Supercenter,TBD
3220,405,WM Supercenter,TBD
3221,190,WM Supercenter,TBD
3222,35,WM Supercenter,TBD
3223,229,WM Supercenter,TBD
3227,391,WM Supercenter,TBD
3228,231,WM Supercenter,TBD
3232,403,WM Supercenter,TBD
3234,123,WM Supercenter,TBD
3235,553,WM Supercenter,TBD
3236,178,WM Supercenter,TBD
3238,538,Neighborhood Market,TBD
3241,369,WM Supercenter,TBD
3243,312,WM Supercenter,TBD
3250,209,WM Supercenter,TBD
3251,218,WM Supercenter,TBD
3252,166,Wal-Mart,TBD
3253,228,WM Supercenter,TBD
3254,392,WM Supercenter,TBD
3259,383,WM Supercenter,TBD
3262,216,WM Supercenter,TBD
3265,288,WM Supercenter,TBD
3266,178,Wal-Mart,TBD
3269,180,WM Supercenter,TBD
3270,311,WM Supercenter,TBD
3277,392,WM Supercenter,TBD
3280,192,WM Supercenter,TBD
3281,228,WM Supercenter,TBD
3282,218,WM Supercenter,TBD
3289,124,WM Supercenter,TBD
3291,174,Wal-Mart,TBD
3292,176,Wal-Mart,TBD
3293,209,WM Supercenter,TBD
3294,242,WM Supercenter,TBD
3299,502,Neighborhood Market,TBD
3300,222,WM Supercenter,TBD
3301,161,Wal-Mart,TBD
3303,311,WM Supercenter,TBD
3304,298,WM Supercenter,TBD
3305,298,WM Supercenter,TBD
3307,97,WM Supercenter,TBD
3308,101,WM Supercenter,TBD
3309,98,WM Supercenter,TBD
3310,94,WM Supercenter,TBD
3311,553,WM Supercenter,TBD
3313,376,WM Supercenter,TBD
3314,510,Neighborhood Market,TBD
3315,510,Neighborhood Market,TBD
3317,570,Neighborhood Market,TBD
3328,200,WM Supercenter,TBD
3329,187,WM Supercenter,TBD
3330,502,Neighborhood Market,TBD
3332,191,WM Supercenter,TBD
3334,187,WM Supercenter,TBD
3336,197,WM Supercenter,TBD
3337,165,WM Supercenter,TBD
3338,497,Neighborhood Market,TBD
3339,165,WM Supercenter,TBD
3342,225,WM Supercenter,TBD
3344,286,WM Supercenter,TBD
3347,116,WM Supercenter,TBD
3348,107,WM Supercenter,TBD
3349,118,WM Supercenter,TBD
3350,394,WM Supercenter,TBD
3351,394,WM Supercenter,TBD
3354,397,Neighborhood Market,TBD
3355,397,Neighborhood Market,TBD
3356,397,Neighborhood Market,TBD
3357,9,Neighborhood Market,TBD
3359,499,Neighborhood Market,TBD
3360,373,WM Supercenter,TBD
3366,401,WM Supercenter,TBD
3367,36,WM Supercenter,TBD
3370,115,WM Supercenter,TBD
3371,309,WM Supercenter,TBD
3372,111,WM Supercenter,TBD
3377,9,Neighborhood Market,TBD
3379,366,WM Supercenter,TBD
3382,389,WM Supercenter,TBD
3385,570,Neighborhood Market,TBD
3387,118,WM Supercenter,TBD
3388,25,WM Supercenter,TBD
3389,25,WM Supercenter,TBD
3397,553,WM Supercenter,TBD
3401,20,WM Supercenter,TBD
3402,19,WM Supercenter,TBD
3403,26,WM Supercenter,TBD
3407,368,WM Supercenter,TBD
3408,455,WM Supercenter,TBD
3409,156,WM Supercenter,TBD
3411,500,Neighborhood Market,TBD
3412,232,WM Supercenter,TBD
3414,548,Neighborhood Market,TBD
3415,104,WM Supercenter,TBD
3417,105,WM Supercenter,TBD
3418,104,WM Supercenter,TBD
3420,172,Wal-Mart,TBD
3422,558,WM Supercenter,TBD
3423,385,WM Supercenter,TBD
3424,544,Neighborhood Market,TBD
3427,387,WM Supercenter,TBD
3428,375,WM Supercenter,TBD
3429,228,WM Supercenter,TBD
3435,249,WM Supercenter,TBD
3436,201,WM Supercenter,TBD
3442,516,Neighborhood Market,TBD
3443,577,Wal-Mart,TBD
3445,207,WM Supercenter,TBD
3447,219,WM Supercenter,TBD
3453,200,WM Supercenter,TBD
3454,401,WM Supercenter,TBD
3456,500,Neighborhood Market,TBD
3458,200,WM Supercenter,TBD
3461,16,WM Supercenter,TBD
3462,24,WM Supercenter,TBD
3463,114,WM Supercenter,TBD
3465,369,WM Supercenter,TBD
3469,175,WM Supercenter,TBD
3471,26,WM Supercenter,TBD
3472,474,WM Supercenter,TBD
3473,394,WM Supercenter,TBD
3474,115,WM Supercenter,TBD
3475,167,WM Supercenter,TBD
3476,197,WM Supercenter,TBD
3480,311,WM Supercenter,TBD
3481,282,Wal-Mart,TBD
3485,18,WM Supercenter,TBD
3486,218,WM Supercenter,TBD
3487,206,WM Supercenter,TBD
3489,281,WM Supercenter,TBD
3490,282,Wal-Mart,TBD
3491,184,Wal-Mart,TBD
3501,167,WM Supercenter,TBD
3502,221,WM Supercenter,TBD
3503,308,WM Supercenter,TBD
3504,499,Neighborhood Market,TBD
3511,474,WM Supercenter,TBD
3512,570,Neighborhood Market,TBD
3514,228,WM Supercenter,TBD
3515,218,WM Supercenter,TBD
3517,570,Neighborhood Market,TBD
3520,577,WM Supercenter,TBD
3526,95,WM Supercenter,TBD
3527,107,WM Supercenter,TBD
3529,249,WM Supercenter,TBD
3533,585,WM Supercenter,TBD
3535,157,WM Supercenter,TBD
3538,92,WM Supercenter,TBD
3541,167,WM Supercenter,TBD
3543,173,Wal-Mart,TBD
3545,173,Wal-Mart,TBD
3546,173,Wal-Mart,TBD
3548,163,Wal-Mart,TBD
3549,184,Wal-Mart,TBD
3560,160,WM Supercenter,TBD
3561,160,Wal-Mart,TBD
3562,577,Wal-Mart,TBD
3563,168,Wal-Mart,TBD
3564,170,WM Supercenter,TBD
3566,380,WM Supercenter,TBD
3568,403,WM Supercenter,TBD
3570,30,WM Supercenter,TBD
3571,221,WM Supercenter,TBD
3573,286,WM Supercenter,TBD
3580,219,WM Supercenter,TBD
3581,216,WM Supercenter,TBD
3582,391,WM Supercenter,TBD
3583,188,WM Supercenter,TBD
3588,291,WM Supercenter,TBD
3589,403,WM Supercenter,TBD
3595,310,WM Supercenter,TBD
3596,384,WM Supercenter,TBD
3598,176,Wal-Mart,TBD
3600,500,Neighborhood Market,TBD
3603,498,Neighborhood Market,TBD
3604,510,Neighborhood Market,TBD
3605,498,Neighborhood Market,TBD
3606,549,Neighborhood Market,TBD
3607,195,WM Supercenter,TBD
3608,209,WM Supercenter,TBD
3609,19,WM Supercenter,TBD
3611,26,WM Supercenter,TBD
3612,296,WM Supercenter,TBD
3614,498,Neighborhood Market,TBD
3617,559,Neighborhood Market,TBD
3619,554,Neighborhood Market,TBD
3620,403,WM Supercenter,TBD
3621,23,WM Supercenter,TBD
3622,498,Neighborhood Market,TBD
3625,109,WM Supercenter,TBD
3626,308,WM Supercenter,TBD
3627,21,WM Supercenter,TBD
3628,497,Neighborhood Market,TBD
3629,549,Neighborhood Market,TBD
3632,205,WM Supercenter,TBD
3633,234,WM Supercenter,TBD
3634,232,WM Supercenter,TBD
3635,554,Neighborhood Market,TBD
3638,516,Neighborhood Market,TBD
3641,223,WM Supercenter,TBD
3644,289,WM Supercenter,TBD
3646,496,Neighborhood Market,TBD
3655,397,Neighborhood Market,TBD
3658,298,WM Supercenter,TBD
3659,119,WM Supercenter,TBD
3660,120,WM Supercenter,TBD
3661,526,Neighborhood Market,TBD
3693,801,WM Supercenter,TBD
3700,309,WM Supercenter,TBD
3701,302,WM Supercenter,TBD
3702,98,WM Supercenter,TBD
3709,20,WM Supercenter,TBD
3710,20,WM Supercenter,TBD
3713,496,Neighborhood Market,TBD
3716,811,WM Supercenter,TBD
3720,293,WM Supercenter,TBD
3722,208,WM Supercenter,TBD
3724,496,Neighborhood Market,TBD
3726,205,WM Supercenter,TBD
3728,394,WM Supercenter,TBD
3729,392,WM Supercenter,TBD
3730,364,WM Supercenter,TBD
3731,385,WM Supercenter,TBD
3732,385,WM Supercenter,TBD
3733,42,WM Supercenter,TBD
3738,227,WM Supercenter,TBD
3739,399,WM Supercenter,TBD
3740,490,Neighborhood Market,TBD
3741,22,WM Supercenter,TBD
3747,239,WM Supercenter,TBD
3748,26,WM Supercenter,TBD
3749,221,WM Supercenter,TBD
3750,32,WM Supercenter,TBD
3751,373,WM Supercenter,TBD
3763,505,WM Supercenter,TBD
3765,239,WM Supercenter,TBD
3768,314,WM Supercenter,TBD
3770,312,WM Supercenter,TBD
3771,371,WM Supercenter,TBD
3772,311,WM Supercenter,TBD
3774,165,WM Supercenter,TBD
3778,381,WM Supercenter,TBD
3780,281,WM Supercenter,TBD
3781,482,WM Supercenter,TBD
3782,91,WM Supercenter,TBD
3783,223,WM Supercenter,TBD
3784,221,WM Supercenter,TBD
3786,25,WM Supercenter,TBD
3788,397,Neighborhood Market,TBD
3789,401,WM Supercenter,TBD
3791,202,WM Supercenter,TBD
3792,219,WM Supercenter,TBD
3795,577,WM Supercenter,TBD
3799,371,WM Supercenter,TBD
3802,284,WM Supercenter,TBD
3803,173,Wal-Mart,TBD
3804,293,WM Supercenter,TBD
3805,391,WM Supercenter,TBD
3807,367,WM Supercenter,TBD
3809,213,WM Supercenter,TBD
3810,168,WM Supercenter,TBD
3812,217,WM Supercenter,TBD
3817,559,Neighborhood Market,TBD
3824,585,WM Supercenter,TBD
3825,302,WM Supercenter,TBD
3829,124,WM Supercenter,TBD
3830,178,WM Supercenter,TBD
3831,288,WM Supercenter,TBD
3833,373,WM Supercenter,TBD
3835,119,WM Supercenter,TBD
3838,227,WM Supercenter,TBD
3840,222,WM Supercenter,TBD
3842,192,WM Supercenter,TBD
3843,285,WM Supercenter,TBD
3844,510,Neighborhood Market,TBD
3845,510,Neighborhood Market,TBD
3846,510,Neighborhood Market,TBD
3847,405,WM Supercenter,TBD
3848,401,WM Supercenter,TBD
3851,246,WM Supercenter,TBD
3852,124,WM Supercenter,TBD
3858,108,WM Supercenter,TBD
3860,208,WM Supercenter,TBD
3861,373,WM Supercenter,TBD
3862,549,Neighborhood Market,TBD
3864,302,WM Supercenter,TBD
3867,379,WM Supercenter,TBD
3869,287,WM Supercenter,TBD
3872,429,WM Supercenter,TBD
3874,18,WM Supercenter,TBD
3876,200,WM Supercenter,TBD
3877,93,WM Supercenter,TBD
3880,502,Neighborhood Market,TBD
3884,367,WM Supercenter,TBD
3887,116,WM Supercenter,TBD
3889,299,WM Supercenter,TBD
3894,260,WM Supercenter,TBD
3896,368,WM Supercenter,TBD
3897,400,WM Supercenter,TBD
3899,496,Neighborhood Market,TBD
3912,176,WM Supercenter,TBD
3935,103,Neighborhood Market,TBD
3959,498,Neighborhood Market,TBD
3988,557,Neighborhood Market,TBD
3990,492,Neighborhood Market,TBD
4053,494,Neighborhood Market,TBD
4054,494,Neighborhood Market,TBD
4063,105,WM Supercenter,TBD
4064,289,WM Supercenter,TBD
4065,300,WM Supercenter,TBD
4068,582,WM Supercenter,TBD
4100,557,Neighborhood Market,TBD
4105,526,Neighborhood Market,TBD
4118,256,WM Supercenter,TBD
4140,103,Neighborhood Market,TBD
4141,548,Neighborhood Market,TBD
4142,96,Neighborhood Market,TBD
4144,30,WM Supercenter,TBD
4145,497,Neighborhood Market,TBD
4147,500,Neighborhood Market,TBD
4148,499,Neighborhood Market,TBD
4153,175,WM Supercenter,TBD
4156,181,WM Supercenter,TBD
4157,500,Neighborhood Market,TBD
4159,559,Neighborhood Market,TBD
4160,96,Neighborhood Market,TBD
4161,110,WM Supercenter,TBD
4166,121,WM Supercenter,TBD
4180,557,Neighborhood Market,TBD
4184,502,Neighborhood Market,TBD
4185,24,WM Supercenter,TBD
4189,544,Neighborhood Market,TBD
4191,287,WM Supercenter,TBD
4196,490,Neighborhood Market,TBD
4197,96,Neighborhood Market,TBD
4200,16,WM Supercenter,TBD
4201,385,WM Supercenter,TBD
4203,365,WM Supercenter,TBD
4206,497,Neighborhood Market,TBD
4208,401,WM Supercenter,TBD
4211,96,Neighborhood Market,TBD
4216,580,WM Supercenter,TBD
4218,510,Neighborhood Market,TBD
4220,502,Neighborhood Market,TBD
4223,123,WM Supercenter,TBD
4224,304,WM Supercenter,TBD
4230,248,WM Supercenter,TBD
4231,248,WM Supercenter,TBD
4232,370,WM Supercenter,TBD
4233,510,Neighborhood Market,TBD
4235,251,WM Supercenter,TBD
4237,42,WM Supercenter,TBD
4239,392,WM Supercenter,TBD
4243,205,WM Supercenter,TBD
4247,383,WM Supercenter,TBD
4249,474,WM Supercenter,TBD
4250,297,WM Supercenter,TBD
4252,364,WM Supercenter,TBD
4255,214,WM Supercenter,TBD
4258,291,WM Supercenter,TBD
4260,107,WM Supercenter,TBD
4262,95,WM Supercenter,TBD
4264,9,Neighborhood Market,TBD
4272,401,WM Supercenter,TBD
4273,300,WM Supercenter,TBD
4274,305,WM Supercenter,TBD
4275,510,Neighborhood Market,TBD
4276,226,WM Supercenter,TBD
4277,316,WM Supercenter,TBD
4278,317,WM Supercenter,TBD
4283,16,WM Supercenter,TBD
4284,380,WM Supercenter,TBD
4285,214,WM Supercenter,TBD
4288,379,WM Supercenter,TBD
4293,9,Neighborhood Market,TBD
4303,110,WM Supercenter,TBD
4324,9,Neighborhood Market,TBD
4325,365,WM Supercenter,TBD
4332,90,WM Supercenter,TBD
4334,294,WM Supercenter,TBD
4335,391,WM Supercenter,TBD
4336,368,WM Supercenter,TBD
4337,365,WM Supercenter,TBD
4339,397,Neighborhood Market,TBD
4341,387,WM Supercenter,TBD
4348,237,WM Supercenter,TBD
4350,287,WM Supercenter,TBD
4354,102,Neighborhood Market,TBD
4355,364,WM Supercenter,TBD
4356,396,WM Supercenter,TBD
4365,90,WM Supercenter,TBD
4366,526,Neighborhood Market,TBD
4368,93,WM Supercenter,TBD
4370,392,WM Supercenter,TBD
4372,320,WM Supercenter,TBD
4375,534,Neighborhood Market,TBD
4377,388,WM Supercenter,TBD
4378,285,WM Supercenter,TBD
4380,488,Neighborhood Market,TBD
4383,197,WM Supercenter,TBD
4384,36,WM Supercenter,TBD
4387,156,WM Supercenter,TBD
4388,502,Neighborhood Market,TBD
4389,181,WM Supercenter,TBD
4395,474,WM Supercenter,TBD
4399,247,WM Supercenter,TBD
4403,187,WM Supercenter,TBD
4404,233,WM Supercenter,TBD
4409,22,WM Supercenter,TBD
4410,304,WM Supercenter,TBD
4412,382,WM Supercenter,TBD
4413,494,Neighborhood Market,TBD
4415,526,Neighborhood Market,TBD
4417,251,WM Supercenter,TBD
4420,41,WM Supercenter,TBD
4421,546,Neighborhood Market,TBD
4423,280,WM Supercenter,TBD
4424,206,WM Supercenter,TBD
4425,96,Neighborhood Market,TBD
4426,546,Neighborhood Market,TBD
4427,97,WM Supercenter,TBD
4428,294,WM Supercenter,TBD
4430,373,WM Supercenter,TBD
4431,509,Neighborhood Market,TBD
4432,499,Neighborhood Market,TBD
4434,559,Neighborhood Market,TBD
4436,24,WM Supercenter,TBD
4438,582,WM Supercenter,TBD
4439,201,WM Supercenter,TBD
4440,41,WM Supercenter,TBD
4441,488,Neighborhood Market,TBD
4443,497,Neighborhood Market,TBD
4444,98,WM Supercenter,TBD
4445,497,Neighborhood Market,TBD
4446,107,WM Supercenter,TBD
4450,242,WM Supercenter,TBD
4451,373,WM Supercenter,TBD
4452,497,Neighborhood Market,TBD
4456,558,WM Supercenter,TBD
4457,38,WM Supercenter,TBD
4458,299,WM Supercenter,TBD
4459,301,WM Supercenter,TBD
4461,259,WM Supercenter,TBD
4470,538,Neighborhood Market,TBD
4471,381,WM Supercenter,TBD
4472,25,WM Supercenter,TBD
4473,9,Neighborhood Market,TBD
4476,290,WM Supercenter,TBD
4477,308,WM Supercenter,TBD
4478,538,Neighborhood Market,TBD
4479,207,WM Supercenter,TBD
4484,297,WM Supercenter,TBD
4487,39,WM Supercenter,TBD
4490,9,Neighborhood Market,TBD
4491,490,Neighborhood Market,TBD
4494,557,Neighborhood Market,TBD
4498,488,Neighborhood Market,TBD
4499,299,WM Supercenter,TBD
4501,235,WM Supercenter,TBD
4506,41,WM Supercenter,TBD
4514,286,WM Supercenter,TBD
4517,546,Neighborhood Market,TBD
4519,496,Neighborhood Market,TBD
4520,97,WM Supercenter,TBD
4521,41,WM Supercenter,TBD
4524,498,Neighborhood Market,TBD
4525,496,Neighborhood Market,TBD
4527,546,Neighborhood Market,TBD
4528,554,Neighborhood Market,TBD
4530,496,Neighborhood Market,TBD
4540,203,WM Supercenter,TBD
4543,365,WM Supercenter,TBD
4545,500,Neighborhood Market,TBD
4546,488,Neighborhood Market,TBD
4556,29,WM Supercenter,TBD
4557,396,WM Supercenter,TBD
4558,25,WM Supercenter,TBD
4560,488,Neighborhood Market,TBD
4561,549,Neighborhood Market,TBD
4563,103,Neighborhood Market,TBD
4564,299,WM Supercenter,TBD
4565,559,Neighborhood Market,TBD
4567,379,WM Supercenter,TBD
4570,164,WM Supercenter,TBD
4574,306,WM Supercenter,TBD
4579,537,Neighborhood Market,TBD
4580,544,Neighborhood Market,TBD
4583,35,WM Supercenter,TBD
4588,91,WM Supercenter,TBD
4593,42,WM Supercenter,TBD
4594,305,WM Supercenter,TBD
4595,103,Neighborhood Market,TBD
4597,195,WM Supercenter,TBD
4599,378,WM Supercenter,TBD
4601,387,WM Supercenter,TBD
4603,9,Neighborhood Market,TBD
4607,494,Neighborhood Market,TBD
4609,225,WM Supercenter,TBD
4612,168,WM Supercenter,TBD
4616,18,WM Supercenter,TBD
4617,103,Neighborhood Market,TBD
4619,492,Neighborhood Market,TBD
4623,288,WM Supercenter,TBD
4635,122,WM Supercenter,TBD
4636,314,WM Supercenter,TBD
4638,291,WM Supercenter,TBD
4639,376,WM Supercenter,TBD
4643,229,WM Supercenter,TBD
4644,227,WM Supercenter,TBD
4653,381,WM Supercenter,TBD
