Store # ,First Carrier Assigned,Fulfillment Type,Weeks With Status,Status,Trend,Directional Focus ,Max_WM_WK_ID,OTD*,Avg. OTP*,Avg. Dwell_Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
3223,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,83.55%,88.09%,10.4,89.50%,89.90%,71.10%,84.10%
5339,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,54.62%,84.44%,11.1,37.00%,56.00%,65.20%,67.10%
1302,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,50.00%,62.50%,27.8,33.30%,50.00%,40.00%,66.70%
1302,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,70.09%,68.46%,15.1,76.70%,84.60%,52.00%,71.80%
2610,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Store Focus,202229,89.90%,81.73%,12.4,95.20%,92.30%,88.50%,84.60%
2036,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202229,63.92%,74.85%,18,60.40%,41.30%,58.50%,82.00%
4278,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,202229,62.70%,91.01%,7.9,64.90%,58.50%,63.80%,64.90%
5319,POINTPICKUP,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Driver Supply Focus,202229,89.66%,93.10%,8,100.00%,81.80%,87.50%,100.00%
379,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202229,80.07%,56.17%,17.4,82.90%,84.90%,85.50%,68.70%
2175,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Driver Supply Focus,202229,86.16%,95.77%,7.3,93.80%,84.60%,74.00%,93.20%
4381,DOORDASH,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202229,75.85%,71.96%,16.4,78.60%,83.80%,82.90%,59.10%
4381,SPARK,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202229,74.82%,71.72%,16.1,85.60%,78.60%,69.90%,63.20%
19,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202229,91.77%,91.34%,9.4,87.40%,92.80%,92.40%,95.50%
89,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202229,89.30%,96.32%,7.6,87.90%,98.30%,81.50%,88.10%
815,DOORDASH,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202229,85.00%,85.00%,11.1,100.00%,100.00%,71.40%,85.70%
815,SPARK,Scheduled Standard Delivery,7,Executive Review,Recovering,Driver Supply Focus,202229,90.27%,95.87%,7.6,95.30%,88.50%,96.20%,72.20%
51,POINTPICKUP,Scheduled Express Delivery ,2,Active Monitoring,Degrading,Driver Supply Focus,202229,79.79%,97.08%,7,87.50%,88.50%,66.70%,75.00%
1021,SPARK,Scheduled Express Delivery ,1,Active Monitoring,Recovering,Driver Supply Focus,202229,72.73%,100.00%,6.5,100.00%,50.00%,100.00%,50.00%
295,SPARK,Scheduled Standard Delivery,14,Executive Review,Recovering,Store Focus,202229,88.91%,89.80%,9.4,92.90%,82.90%,88.70%,90.80%
805,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202229,81.62%,94.70%,9.8,74.90%,79.20%,82.90%,90.40%
2213,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,74.81%,72.23%,14.4,64.90%,74.00%,77.10%,82.00%
2213,UBER,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202229,80.39%,72.90%,15.6,58.80%,87.50%,80.00%,87.10%
5927,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202229,73.47%,84.98%,11.5,77.90%,80.10%,68.40%,65.40%
5927,UBER,Scheduled Standard Delivery,11,Executive Review,Recovering,Store Focus,202229,83.83%,84.41%,15.1,90.20%,89.00%,72.70%,81.10%
29,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202229,88.55%,77.78%,12.6,87.20%,90.20%,92.10%,84.30%
80,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202229,80.10%,70.86%,16.3,79.90%,70.10%,93.10%,72.30%
998,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202229,78.79%,90.83%,9.4,76.50%,74.10%,89.50%,75.30%
5725,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Driver Supply Focus,202229,87.90%,94.74%,6.3,83.90%,89.60%,86.70%,91.20%
945,DOORDASH,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202229,75.87%,61.89%,19.5,54.50%,83.80%,74.30%,85.70%
513,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,87.46%,65.40%,20.1,86.50%,88.00%,88.70%,87.10%
2891,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202229,68.92%,61.53%,17.1,82.40%,71.10%,55.50%,69.00%
3645,SPARK,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202229,71.51%,60.82%,19.1,76.40%,57.30%,67.60%,83.50%
4252,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202229,88.88%,87.44%,8.6,90.10%,84.50%,89.10%,91.90%
4252,UBER,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202229,86.79%,78.95%,7.2,88.20%,85.70%,81.80%,88.90%
3379,UBER,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202229,86.61%,83.60%,10.9,89.50%,84.80%,85.00%,86.30%
3884,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202229,60.10%,56.42%,18.2,60.10%,55.00%,43.80%,82.70%
3884,UBER,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202229,75.08%,50.14%,24,82.40%,74.70%,61.10%,86.10%
2113,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202229,84.92%,74.28%,12.3,84.00%,82.70%,81.00%,93.30%
1746,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202229,71.79%,73.01%,16.7,68.50%,58.50%,74.50%,87.00%
1746,UBER,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202229,73.70%,70.78%,23.9,66.70%,59.80%,81.10%,88.20%
2270,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,202229,75.79%,96.55%,5.2,67.30%,63.60%,82.20%,89.80%
2270,UBER,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202229,44.44%,100.00%,9.3,33.30%,0.00%,100.00%,66.70%
2656,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202229,81.45%,84.62%,13.4,87.20%,84.80%,71.40%,79.20%
906,UBER,Scheduled Standard Delivery,2,Active Monitoring,-,Driver Supply Focus,202229,88.89%,88.89%,8.7,,,,88.90%
611,DOORDASH,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202229,79.09%,73.68%,12.4,95.70%,56.70%,68.00%,96.90%
3317,SPARK,Scheduled Standard Delivery,4,At Risk,Recovering,Driver Supply Focus,202229,91.22%,89.88%,6.6,94.50%,83.40%,89.80%,95.20%
1891,POINTPICKUP,Scheduled Standard Delivery,28,Executive Review,Recovering,Store Focus,202229,84.38%,78.79%,12.3,100.00%,85.70%,80.00%,87.50%
1891,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202229,91.53%,82.57%,9.8,72.70%,85.70%,92.00%,96.80%
2200,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,70.00%,60.00%,13.8,75.00%,61.50%,81.80%,50.00%
5777,POINTPICKUP,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202229,84.62%,82.35%,8.2,75.00%,100.00%,66.70%,100.00%
2299,UBER,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202229,86.13%,83.56%,15.5,81.80%,90.70%,76.00%,100.00%
2371,POINTPICKUP,Scheduled Standard Delivery,12,Executive Review,Recovering,Store Focus,202229,83.27%,86.38%,12.7,92.90%,79.90%,79.90%,82.70%
2371,SPARK,Scheduled Standard Delivery,11,Executive Review,Recovering,Store Focus,202229,92.25%,85.25%,11.8,95.60%,91.40%,92.50%,88.40%
5095,DOORDASH,Scheduled Express Delivery ,1,Active Monitoring,Recovering,Store Focus,202229,90.00%,91.43%,11.4,100.00%,71.40%,90.00%,100.00%
5095,DOORDASH,Scheduled Standard Delivery,45,Executive Review,Degrading,Store Focus,202229,53.85%,73.86%,8.6,68.40%,44.70%,46.80%,71.40%
5095,SPARK,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202229,77.58%,82.20%,11.7,80.30%,75.20%,71.50%,83.10%
5439,DOORDASH,Scheduled Express Delivery ,5,At Risk,-,Store Focus,202229,92.86%,75.00%,18.6,,100.00%,91.70%,91.70%
5439,DOORDASH,Scheduled Standard Delivery,29,Executive Review,Degrading,Store Focus,202229,53.10%,69.03%,38.7,75.00%,34.40%,30.30%,68.20%
5439,SPARK,Scheduled Standard Delivery,22,Executive Review,Degrading,Store Focus,202229,67.72%,75.52%,26,88.60%,55.40%,39.40%,70.00%
1810,POINTPICKUP,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202229,92.45%,91.23%,10.6,84.60%,87.50%,100.00%,100.00%
1959,UBER,Scheduled Standard Delivery,13,Executive Review,Recovering,Store Focus,202229,87.18%,93.55%,17.7,90.90%,88.50%,84.80%,86.00%
2547,DOORDASH,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202229,50.57%,94.68%,14.3,26.30%,45.50%,56.00%,71.40%
2547,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Driver Supply Focus,202229,88.67%,96.97%,8.8,89.70%,88.50%,83.30%,93.10%
2286,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,74.80%,74.96%,11,78.70%,68.80%,74.70%,79.00%
2906,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202229,70.65%,91.43%,7.2,40.90%,78.90%,88.00%,73.10%
2917,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,77.07%,61.08%,10.4,73.10%,81.10%,77.70%,74.30%
5202,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,65.92%,46.83%,20.9,86.40%,54.40%,57.50%,73.70%
3420,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,78.73%,86.89%,11.3,85.80%,81.80%,76.80%,70.60%
5293,DOORDASH,Scheduled Express Delivery ,32,Executive Review,Degrading,Store Focus,202229,80.00%,77.33%,12.5,79.90%,75.90%,83.80%,80.60%
5293,SPARK,Scheduled Express Delivery ,3,Active Monitoring,Degrading,Store Focus,202229,72.41%,79.29%,11.6,72.20%,72.20%,75.50%,69.70%
2284,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202229,82.80%,85.21%,16.1,79.50%,86.50%,76.20%,89.00%
2284,UBER,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202229,73.45%,80.52%,20.8,71.60%,77.20%,60.80%,87.10%
2954,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202229,78.47%,82.67%,12.7,85.40%,72.30%,81.10%,75.40%
3543,DOORDASH,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202229,90.77%,78.79%,10.4,87.50%,100.00%,86.70%,88.90%
3543,SPARK,Scheduled Standard Delivery,8,Executive Review,Recovering,Store Focus,202229,83.91%,78.71%,10.5,93.00%,78.50%,74.00%,90.80%
3547,DOORDASH,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202229,76.74%,70.83%,13.5,76.90%,40.00%,77.80%,87.50%
3547,SPARK,Scheduled Express Delivery ,1,Active Monitoring,Recovering,Store Focus,202229,88.57%,80.00%,12.7,100.00%,81.80%,100.00%,84.60%
3547,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202229,76.73%,78.97%,11.6,78.10%,75.30%,73.80%,79.70%
2003,DOORDASH,Scheduled Standard Delivery,31,Executive Review,Degrading,Store Focus,202229,78.30%,80.68%,23.9,86.90%,74.80%,79.00%,76.50%
2003,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202229,85.08%,82.20%,16.5,85.70%,82.40%,88.90%,83.50%
2365,DOORDASH,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202229,74.37%,76.70%,17.2,87.10%,69.90%,63.80%,82.10%
2365,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202229,80.05%,80.85%,14.3,88.30%,77.40%,68.70%,84.60%
2368,DOORDASH,Scheduled Standard Delivery,30,Executive Review,Degrading,Store Focus,202229,43.90%,45.16%,28.4,76.90%,50.00%,37.10%,30.00%
2368,SPARK,Scheduled Standard Delivery,32,Executive Review,Degrading,Store Focus,202229,58.07%,49.89%,26.5,67.30%,71.80%,49.50%,42.10%
2497,POINTPICKUP,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202229,83.67%,88.24%,19,80.80%,88.00%,83.30%,82.60%
2503,DOORDASH,Scheduled Standard Delivery,13,Executive Review,Degrading,Store Focus,202229,88.98%,86.87%,10,89.80%,84.50%,93.00%,86.90%
3469,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202229,82.16%,80.28%,14.3,75.60%,94.90%,50.00%,81.70%
3292,DOORDASH,Scheduled Express Delivery ,5,At Risk,-,Store Focus,202229,20.00%,66.67%,8.1,,0.00%,0.00%,33.30%
3292,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,59.26%,66.32%,18.3,78.10%,73.10%,39.50%,45.70%
5447,SPARK,Scheduled Standard Delivery,35,Executive Review,Degrading,Store Focus,202229,81.94%,78.82%,13.2,71.10%,77.90%,82.90%,92.00%
5867,SPARK,Scheduled Standard Delivery,32,Executive Review,Degrading,Store Focus,202229,81.91%,94.16%,13.4,76.90%,79.60%,85.00%,82.90%
1994,SPARK,Scheduled Standard Delivery,5,At Risk,Recovering,Store Focus,202229,87.55%,78.37%,10.7,90.60%,88.60%,89.00%,81.60%
5497,DOORDASH,Scheduled Standard Delivery,10,Executive Review,Recovering,Store Focus,202229,77.34%,72.52%,14.3,90.90%,80.00%,66.70%,86.20%
1940,POINTPICKUP,Scheduled Standard Delivery,14,Executive Review,Degrading,Store Focus,202229,73.68%,87.80%,7.1,71.40%,63.60%,60.00%,100.00%
1940,SPARK,Scheduled Standard Delivery,13,Executive Review,Recovering,Store Focus,202229,89.13%,84.50%,11.8,90.70%,92.70%,87.90%,84.70%
1997,DOORDASH,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202229,75.83%,67.16%,15.4,78.60%,66.70%,71.70%,94.70%
1997,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202229,78.30%,72.84%,10.9,80.40%,76.10%,74.10%,82.40%
2056,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202229,89.11%,75.60%,13.8,84.10%,92.80%,87.30%,91.10%
2097,DOORDASH,Scheduled Standard Delivery,27,Executive Review,Degrading,Store Focus,202229,73.63%,78.02%,10.1,81.00%,96.00%,42.90%,82.40%
2097,SPARK,Scheduled Standard Delivery,12,Executive Review,Degrading,Driver Supply Focus,202229,86.32%,89.52%,6.3,87.00%,89.20%,79.50%,88.30%
2152,DOORDASH,Scheduled Standard Delivery,16,Executive Review,Degrading,Store Focus,202229,74.83%,77.33%,16,82.90%,71.40%,69.70%,83.10%
2351,SPARK,Scheduled Standard Delivery,28,Executive Review,Recovering,Store Focus,202229,86.68%,79.86%,8.5,92.00%,86.70%,81.80%,85.40%
2370,SPARK,Scheduled Standard Delivery,5,At Risk,Degrading,Driver Supply Focus,202229,86.26%,98.77%,6.2,88.90%,80.00%,80.80%,93.40%
2504,DOORDASH,Scheduled Standard Delivery,22,Executive Review,Recovering,Store Focus,202229,82.05%,81.15%,11.8,90.90%,75.00%,79.10%,85.70%
2504,SPARK,Scheduled Standard Delivery,23,Executive Review,Recovering,Store Focus,202229,86.02%,83.05%,10.6,90.40%,79.50%,80.80%,90.80%
3583,DOORDASH,Scheduled Standard Delivery,12,Executive Review,Degrading,Store Focus,202229,88.71%,83.09%,16.2,88.10%,92.10%,92.80%,81.20%
3583,SPARK,Scheduled Standard Delivery,18,Executive Review,Recovering,Store Focus,202229,84.02%,82.57%,12.5,90.60%,84.70%,84.50%,75.80%
2146,POINTPICKUP,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202229,51.52%,67.57%,20.5,40.00%,50.00%,66.70%,100.00%
2874,DOORDASH,Scheduled Standard Delivery,4,At Risk,Recovering,Store Focus,202229,87.12%,78.16%,12,94.40%,68.80%,87.30%,97.00%
2874,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202229,85.93%,80.73%,11.5,89.30%,65.80%,88.70%,96.60%
1781,POINTPICKUP,Scheduled Express Delivery ,20,Executive Review,Degrading,Store Focus,202229,88.16%,96.51%,12.2,77.80%,95.20%,94.10%,85.00%
5240,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,76.60%,94.34%,11.2,78.90%,76.50%,60.00%,83.30%
1619,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,85.01%,81.67%,14.3,87.20%,78.00%,87.00%,87.70%
1744,POINTPICKUP,Scheduled Standard Delivery,5,At Risk,Degrading,Store Focus,202229,91.07%,92.60%,9.8,78.40%,97.40%,93.30%,88.60%
3280,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202229,81.86%,84.81%,15.1,82.90%,68.80%,86.50%,90.30%
2210,SPARK,Scheduled Standard Delivery,17,Executive Review,Degrading,Store Focus,202229,73.02%,88.69%,9.5,67.30%,64.20%,73.70%,88.00%
2355,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202229,65.92%,53.52%,19.3,36.60%,69.40%,78.00%,70.10%
2586,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,80.79%,82.82%,11.3,78.70%,68.60%,85.30%,89.60%
2586,UBER,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202229,87.91%,79.62%,13.8,87.50%,81.40%,94.40%,86.60%
4597,SPARK,Scheduled Standard Delivery,4,At Risk,Degrading,Store Focus,202229,84.55%,80.75%,12.6,87.40%,75.50%,85.10%,88.90%
1623,SPARK,Scheduled Standard Delivery,30,Executive Review,Degrading,Store Focus,202229,51.95%,54.12%,27.4,58.30%,58.30%,43.50%,45.80%
1884,SPARK,Scheduled Standard Delivery,30,Executive Review,Degrading,Store Focus,202229,65.83%,52.00%,23.5,63.00%,52.20%,59.00%,84.70%
2064,DOORDASH,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202229,73.49%,52.00%,25.4,81.00%,70.20%,61.30%,76.00%
2064,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202229,80.15%,61.76%,19,79.40%,85.60%,74.10%,80.20%
2480,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Recovering,Driver Supply Focus,202229,75.71%,93.10%,8.5,100.00%,48.60%,80.60%,88.90%
4276,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Recovering,Store Focus,202229,79.12%,74.59%,19.8,90.30%,74.60%,60.00%,85.70%
1656,SPARK,Scheduled Standard Delivery,23,Executive Review,Recovering,Store Focus,202229,93.64%,87.21%,9.4,95.70%,89.20%,96.30%,92.80%
1656,UBER,Scheduled Express Delivery ,1,Active Monitoring,Degrading,Driver Supply Focus,202229,77.78%,100.00%,2.3,66.70%,75.00%,83.30%,80.00%
1656,UBER,Scheduled Standard Delivery,30,Executive Review,Degrading,Store Focus,202229,74.34%,87.70%,10.5,88.90%,70.60%,73.30%,71.00%
2597,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,78.49%,82.47%,14.1,83.30%,85.70%,64.00%,80.00%
3253,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Driver Supply Focus,202229,93.88%,93.94%,6.8,100.00%,100.00%,94.10%,88.20%
3520,SPARK,Scheduled Standard Delivery,19,Executive Review,Recovering,Store Focus,202229,84.85%,84.26%,18.3,91.70%,87.50%,77.70%,83.30%
5752,POINTPICKUP,Scheduled Express Delivery ,1,Active Monitoring,Degrading,Store Focus,202229,88.54%,86.07%,19.5,83.30%,88.90%,88.90%,89.70%
5752,POINTPICKUP,Scheduled Standard Delivery,20,Executive Review,Recovering,Store Focus,202229,87.52%,91.89%,16.2,90.90%,78.80%,89.40%,89.80%
5752,SPARK,Scheduled Standard Delivery,8,Executive Review,Recovering,Store Focus,202229,86.72%,90.62%,17.2,92.20%,76.90%,83.90%,94.20%
194,SPARK,Scheduled Standard Delivery,43,Executive Review,Degrading,Store Focus,202229,84.01%,84.25%,17.1,84.10%,73.90%,89.00%,88.40%
3298,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202229,79.59%,82.09%,15.4,81.40%,87.60%,84.70%,64.00%
3500,SPARK,Scheduled Standard Delivery,28,Executive Review,Degrading,Store Focus,202229,88.38%,87.04%,16.1,87.00%,89.00%,89.70%,87.80%
504,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202229,80.19%,77.43%,16.2,89.70%,91.60%,61.50%,76.60%
529,POINTPICKUP,Scheduled Standard Delivery,11,Executive Review,Degrading,Store Focus,202229,76.87%,68.21%,24.6,69.60%,67.60%,75.60%,93.90%
3510,POINTPICKUP,Scheduled Standard Delivery,1,Active Monitoring,Recovering,Store Focus,202229,100.00%,87.50%,5,100.00%,,100.00%,100.00%
3572,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202229,79.60%,89.34%,14.3,71.80%,82.90%,77.30%,88.00%
1409,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202229,80.27%,92.95%,9,69.30%,82.10%,81.40%,88.10%
3640,SPARK,Scheduled Standard Delivery,10,Executive Review,Degrading,Store Focus,202229,74.55%,88.20%,12.4,65.60%,76.10%,77.10%,80.80%
400,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,85.84%,93.58%,12.8,85.30%,82.10%,87.00%,89.40%
1313,SPARK,Scheduled Standard Delivery,9,Executive Review,Degrading,Store Focus,202229,84.74%,87.66%,11.4,85.00%,84.10%,83.10%,86.50%
397,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,78.88%,74.33%,10.5,84.30%,85.70%,64.90%,81.50%
1958,SPARK,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Driver Supply Focus,202229,54.10%,90.20%,6.1,52.30%,52.70%,50.00%,60.90%
4508,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202229,77.78%,88.89%,9.7,66.70%,75.00%,75.00%,100.00%
140,DOORDASH,Scheduled Standard Delivery,3,Active Monitoring,Degrading,Store Focus,202229,64.57%,72.58%,22,68.40%,69.80%,45.90%,87.90%
140,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202229,77.74%,80.59%,18.9,78.00%,83.90%,67.60%,81.20%
163,POINTPICKUP,Scheduled Standard Delivery,24,Executive Review,Degrading,Store Focus,202229,63.21%,55.29%,28.7,42.00%,71.20%,56.20%,87.20%
275,POINTPICKUP,Scheduled Express Delivery ,3,Active Monitoring,Recovering,Store Focus,202229,92.59%,97.06%,9.2,100.00%,87.50%,100.00%,90.00%
1126,POINTPICKUP,Scheduled Standard Delivery,4,At Risk,Degrading,Driver Supply Focus,202229,65.75%,93.67%,6.5,50.00%,16.70%,61.50%,76.90%
3107,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,79.43%,84.46%,6.8,85.10%,80.30%,73.00%,79.50%
1070,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,80.53%,70.83%,20.1,88.60%,78.60%,71.00%,84.20%
1070,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,74.86%,72.73%,14.4,76.60%,73.30%,63.60%,86.40%
1403,DOORDASH,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,83.87%,67.69%,15.8,85.70%,78.60%,85.20%,85.70%
2753,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Driver Supply Focus,202229,58.90%,93.63%,6.2,22.20%,60.00%,51.00%,79.60%
3485,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,73.31%,77.91%,10,76.10%,80.50%,75.40%,60.00%
4616,SPARK,Scheduled Express Delivery ,2,Active Monitoring,Recovering,Store Focus,202229,89.23%,87.32%,9.6,94.40%,100.00%,82.40%,80.00%
4616,SPARK,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,73.98%,74.70%,11.5,82.40%,77.50%,74.10%,56.30%
5786,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202229,84.08%,86.89%,11.2,88.90%,84.50%,78.40%,82.80%
5812,DOORDASH,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202229,89.47%,80.95%,10.4,66.70%,88.90%,100.00%,100.00%
5812,SPARK,Scheduled Standard Delivery,2,Active Monitoring,Degrading,Store Focus,202229,50.22%,79.67%,9.2,68.40%,69.20%,22.40%,43.50%
6998,SPARK,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202229,72.32%,73.93%,15.5,71.00%,62.70%,76.20%,77.30%
1340,SPARK,Scheduled Standard Delivery,19,Executive Review,Degrading,Store Focus,202229,81.92%,84.52%,13.8,86.90%,64.80%,85.90%,87.10%
2584,SPARK,Scheduled Standard Delivery,8,Executive Review,Degrading,Store Focus,202229,82.67%,87.98%,13.3,87.80%,81.50%,74.90%,86.70%
3,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Store Focus,202229,87.17%,71.11%,13.9,88.90%,86.70%,88.00%,85.50%
1400,SPARK,Scheduled Standard Delivery,7,Executive Review,Degrading,Store Focus,202229,65.24%,51.71%,12.1,67.20%,77.40%,57.30%,59.40%
594,SPARK,Scheduled Standard Delivery,20,Executive Review,Degrading,Store Focus,202229,73.51%,88.60%,17.5,55.80%,68.20%,79.20%,90.00%
594,UBER,Scheduled Standard Delivery,38,Executive Review,Degrading,Store Focus,202229,77.93%,89.39%,22.8,63.80%,76.10%,80.10%,90.00%
727,DOORDASH,Scheduled Standard Delivery,1,Active Monitoring,Degrading,Driver Supply Focus,202229,77.19%,91.67%,8,80.00%,70.00%,77.30%,80.00%
787,SPARK,Scheduled Standard Delivery,35,Executive Review,Degrading,Store Focus,202229,82.07%,75.98%,15.4,64.10%,86.00%,84.30%,90.30%
1047,SPARK,Scheduled Standard Delivery,21,Executive Review,Degrading,Store Focus,202229,81.39%,91.60%,11.2,69.00%,75.30%,87.70%,91.90%
1766,SPARK,Scheduled Standard Delivery,6,At Risk,Degrading,Store Focus,202229,76.52%,74.36%,11.6,74.10%,82.00%,67.40%,85.50%
