Market ID,Region,Store ID,First Assigned Carrier,Fulfillment Type,Weeks With Status, Status, Trend,Directional Focus,Max_WM_WK_ID,OTD* %,OTP* %,Dwell Time*,OTD Previous Week,OTD 2 Wks Ago,OTD 3 Wks Ago,OTD 4 Wks Ago
188,16,1940,,Scheduled Delivery Standard,10,At Risk,Degrading,Store Focus,202344,87.50%,96.60%,15.8,84.50%,83.10%,91.60%,90.80%
188,16,1997,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202344,86.40%,99.40%,14.2,86.20%,83.20%,89.90%,85.00%
188,16,3583,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202344,80.50%,98.20%,17.3,83.00%,79.50%,73.20%,86.60%
161,17,1873,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202344,88.40%,94.70%,14.9,88.90%,87.90%,89.40%,87.20%
163,17,5095,,Scheduled Delivery Standard,41,Executive Review,Degrading,Store Focus,202344,75.30%,89.40%,22.6,76.60%,80.50%,77.20%,66.90%
172,17,5295,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202344,70.00%,82.30%,28.9,39.20%,74.80%,67.50%,84.50%
173,17,2284,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202344,81.40%,96.30%,19.8,70.40%,84.70%,85.90%,84.10%
502,59,4184,,Scheduled Delivery Standard,24,Executive Review,Recovering,Store Focus,202344,87.90%,87.40%,15,90.30%,80.20%,90.40%,89.30%
190,17,1835,,Scheduled Delivery Standard,12,At Risk,Degrading,Store Focus,202344,80.90%,87.90%,18.7,75.00%,78.10%,90.10%,79.80%
191,76,2166,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202344,79.90%,97.80%,17.4,74.70%,86.30%,88.30%,70.30%
191,76,2581,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202344,88.80%,97.80%,14.4,84.20%,88.60%,91.70%,89.80%
192,76,1813,,Scheduled Delivery Standard,4,Active Monitoring,Degrading,Store Focus,202344,88.00%,82.60%,9.6,87.40%,91.00%,90.10%,84.00%
192,76,3842,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202344,76.00%,59.90%,12.7,75.30%,81.90%,72.90%,75.60%
194,76,2405,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202344,84.50%,93.00%,15.8,72.00%,88.00%,88.60%,89.70%
195,76,2355,,Scheduled Delivery Standard,7,At Risk,Degrading,Store Focus,202344,83.80%,89.30%,12.7,78.10%,82.80%,85.20%,87.30%
195,76,2586,,Scheduled Delivery Standard,7,At Risk,Degrading,Store Focus,202344,82.90%,89.40%,15.3,78.00%,83.70%,85.50%,83.70%
228,76,1656,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202344,83.10%,87.50%,15.4,78.20%,87.90%,80.30%,86.10%
228,76,2278,,Scheduled Delivery Standard,11,At Risk,Recovering,Store Focus,202344,89.70%,96.30%,12.7,91.80%,85.20%,91.60%,89.90%
299,26,5046,,Scheduled Delivery Standard,22,Executive Review,Degrading,Store Focus,202344,73.30%,77.50%,21.8,57.80%,78.70%,78.40%,78.70%
305,26,1464,,Scheduled Delivery Standard,45,Executive Review,Degrading,Store Focus,202344,65.00%,75.40%,27.6,57.60%,72.40%,77.40%,57.40%
305,26,5481,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202344,64.10%,68.80%,25.2,61.30%,71.30%,53.30%,71.50%
305,26,5745,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202344,80.20%,76.30%,20.2,78.20%,72.00%,80.30%,90.40%
306,26,1027,,Scheduled Delivery Standard,9,At Risk,Degrading,Store Focus,202344,80.20%,79.50%,16.7,72.90%,63.70%,92.40%,89.20%
306,26,1156,,Scheduled Delivery Standard,22,Executive Review,Degrading,Store Focus,202344,79.00%,77.00%,17.8,85.60%,55.10%,75.00%,87.00%
306,26,2134,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202344,72.40%,87.60%,25.5,64.70%,88.40%,59.90%,80.90%
306,26,5879,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202344,82.70%,86.40%,22.8,84.60%,83.40%,82.60%,80.20%
309,26,1097,,Scheduled Delivery Standard,21,Executive Review,Degrading,Store Focus,202344,70.40%,81.70%,19.1,61.40%,75.60%,67.60%,78.00%
280,76,2357,,Scheduled Delivery Standard,20,Executive Review,Degrading,Store Focus,202344,80.90%,85.30%,18.6,56.60%,75.90%,92.80%,94.90%
283,76,1985,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202344,79.50%,83.80%,17.1,69.00%,75.90%,78.30%,93.10%
283,76,5129,,Scheduled Delivery Standard,30,Executive Review,Degrading,Store Focus,202344,81.70%,96.40%,14.7,68.50%,76.10%,91.50%,90.00%
320,76,1544,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202344,81.90%,82.10%,12.8,79.30%,78.80%,88.20%,81.80%
320,76,2083,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202344,89.30%,95.80%,10.6,81.90%,88.10%,95.50%,91.60%
296,26,1287,,Scheduled Delivery Standard,15,Executive Review,Recovering,Store Focus,202344,90.00%,93.10%,13.8,93.60%,89.50%,88.80%,88.90%
296,26,2256,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202344,89.20%,93.40%,11.4,89.90%,86.20%,89.30%,91.20%
296,26,5346,,Scheduled Delivery Standard,15,At Risk,Recovering,Store Focus,202344,91.80%,95.40%,11.5,92.10%,85.30%,95.40%,93.60%
297,26,1614,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202344,80.20%,90.80%,21.4,74.20%,78.60%,82.90%,85.00%
297,26,2058,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202344,57.50%,78.80%,30.4,47.80%,61.00%,59.80%,60.90%
297,26,4250,,Scheduled Delivery Standard,11,Executive Review,Degrading,Store Focus,202344,60.90%,66.10%,33.3,50.60%,70.20%,57.60%,67.60%
298,26,1842,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202344,85.20%,92.80%,18.1,84.30%,76.20%,89.90%,89.10%
301,26,1379,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202344,80.40%,83.70%,18.8,81.10%,72.10%,88.20%,80.50%
315,75,1344,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202344,76.90%,86.50%,14.4,72.40%,70.30%,85.60%,76.70%
315,75,1780,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202344,81.00%,85.50%,14.5,54.40%,81.90%,93.40%,88.50%
315,75,5117,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202344,85.50%,83.60%,11.2,77.80%,82.90%,89.50%,89.50%
502,59,7174,,Scheduled Delivery Standard,11,At Risk,Recovering,Store Focus,202344,91.70%,84.30%,10.8,92.50%,91.90%,92.40%,89.90%
287,75,1525,,Scheduled Delivery Standard,24,Executive Review,Degrading,Store Focus,202344,78.90%,76.20%,16.7,70.60%,72.50%,84.70%,85.60%
287,75,2295,,Scheduled Delivery Standard,19,Executive Review,Degrading,Store Focus,202344,86.00%,79.00%,12.5,88.60%,82.90%,84.30%,88.00%
287,75,7032,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202344,84.00%,82.80%,17.9,79.00%,85.20%,95.40%,75.30%
288,75,3214,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202344,72.10%,81.70%,22.1,22.40%,63.70%,85.50%,87.10%
288,75,4623,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202344,75.50%,84.90%,22.4,48.70%,74.00%,87.10%,84.60%
289,75,1811,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202344,80.40%,91.20%,19,80.90%,69.60%,87.50%,81.40%
289,75,5488,,Scheduled Delivery Standard,6,Active Monitoring,Recovering,Store Focus,202344,88.40%,85.10%,12.8,91.10%,91.00%,90.50%,80.70%
290,75,1424,,Scheduled Delivery Standard,7,At Risk,Degrading,Store Focus,202344,69.30%,87.70%,31,44.90%,78.80%,77.80%,74.80%
290,75,1524,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202344,87.60%,95.60%,17.9,81.20%,83.80%,95.40%,88.70%
291,75,4638,,Scheduled Delivery Standard,8,Executive Review,Degrading,Store Focus,202344,72.50%,78.10%,20.8,66.00%,71.30%,73.00%,78.60%
281,75,2577,,Scheduled Delivery Standard,12,Executive Review,Degrading,Store Focus,202344,81.80%,76.70%,15.7,75.50%,71.60%,87.50%,89.40%
281,75,5344,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202344,77.30%,69.10%,13.6,65.40%,77.70%,77.70%,86.70%
282,75,1875,,Scheduled Delivery Standard,44,Executive Review,Degrading,Store Focus,202344,81.70%,85.90%,17,74.00%,79.40%,82.30%,89.10%
282,75,2279,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202344,74.30%,84.10%,22,75.00%,68.60%,66.90%,85.10%
282,75,2435,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202344,80.20%,83.10%,18.6,78.30%,84.00%,70.90%,87.00%
282,75,3490,,Scheduled Delivery Standard,13,Executive Review,Degrading,Store Focus,202344,90.80%,94.30%,11.1,88.60%,83.60%,93.20%,97.40%
293,75,2412,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202344,79.70%,89.20%,18.6,75.20%,91.30%,78.00%,77.10%
293,75,3720,,Scheduled Delivery Standard,10,Executive Review,Degrading,Store Focus,202344,72.20%,88.80%,22.2,72.80%,76.10%,58.80%,77.70%
293,75,3804,,Scheduled Delivery Standard,40,Executive Review,Degrading,Store Focus,202344,76.50%,85.20%,22.7,72.60%,71.40%,79.90%,81.20%
35,4,641,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202344,78.40%,76.70%,22.9,77.10%,82.50%,67.60%,87.10%
35,4,2265,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202344,85.20%,89.50%,20.9,83.70%,86.50%,84.40%,86.40%
41,4,1164,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202344,72.60%,73.60%,19.7,68.80%,69.20%,81.90%,70.10%
41,4,1183,,Scheduled Delivery Standard,45,Executive Review,Degrading,Store Focus,202344,75.90%,75.60%,20.4,72.00%,72.10%,75.70%,81.60%
41,4,1286,,Scheduled Delivery Standard,14,Executive Review,Degrading,Store Focus,202344,71.90%,68.00%,20.3,69.60%,74.90%,72.50%,70.50%
41,4,4420,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202344,84.50%,78.80%,14.4,88.70%,85.10%,82.20%,81.90%
41,4,4506,,Scheduled Delivery Standard,40,Executive Review,Degrading,Store Focus,202344,83.60%,79.60%,14.5,74.00%,80.20%,90.40%,89.90%
41,4,4521,,Scheduled Delivery Standard,15,Executive Review,Recovering,Store Focus,202344,88.40%,91.30%,13.7,94.90%,85.20%,84.10%,89.50%
42,4,2806,,Scheduled Delivery Standard,2,Active Monitoring,Degrading,Store Focus,202344,82.80%,85.90%,18.4,80.50%,87.50%,84.10%,78.90%
294,4,1179,,Scheduled Delivery Standard,7,Executive Review,Degrading,Store Focus,202344,83.00%,93.80%,12.3,80.00%,86.50%,86.70%,78.90%
294,4,1242,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202344,80.50%,78.40%,11.5,88.60%,78.80%,78.20%,76.10%
294,4,1317,,Scheduled Delivery Standard,18,Executive Review,Degrading,Store Focus,202344,85.30%,90.60%,11.6,79.80%,83.40%,83.00%,93.50%
294,4,4334,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202344,79.20%,90.90%,18.2,73.70%,81.10%,87.40%,74.50%
29,4,1383,,Scheduled Delivery Standard,45,Executive Review,Degrading,Store Focus,202344,86.20%,91.60%,14.3,82.80%,88.20%,88.30%,85.70%
29,4,2832,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202344,90.40%,82.00%,9.6,86.30%,91.50%,92.20%,92.00%
29,4,2860,,Scheduled Delivery Standard,5,At Risk,Degrading,Store Focus,202344,83.60%,70.90%,14.6,82.60%,86.30%,74.50%,89.60%
36,4,632,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202344,71.70%,80.90%,24,70.70%,61.00%,73.70%,80.00%
36,4,1037,,Scheduled Delivery Standard,6,At Risk,Degrading,Store Focus,202344,56.60%,66.60%,34.7,60.60%,61.90%,63.90%,40.00%
36,4,1359,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202344,78.90%,73.80%,19.9,76.00%,81.80%,79.20%,78.70%
36,4,1748,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202344,80.10%,87.70%,18.4,85.80%,87.20%,62.80%,83.80%
36,4,2348,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202344,86.10%,90.00%,12,84.60%,90.30%,84.30%,86.10%
36,4,2928,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202344,62.10%,75.30%,41.1,44.60%,70.80%,53.40%,68.00%
36,4,3367,,Scheduled Delivery Standard,40,Executive Review,Degrading,Store Focus,202344,76.30%,78.90%,18,83.80%,67.20%,74.10%,78.40%
36,4,4384,,Scheduled Delivery Standard,49,Executive Review,Degrading,Store Focus,202344,84.70%,85.20%,15.3,79.10%,87.00%,85.00%,87.80%
39,4,396,,Scheduled Delivery Standard,13,Executive Review,Recovering,Store Focus,202344,86.40%,81.30%,12.7,94.50%,77.60%,76.40%,96.40%
38,4,616,,Scheduled Delivery Standard,32,Executive Review,Degrading,Store Focus,202344,72.30%,77.50%,26.8,70.40%,62.90%,69.60%,85.10%
38,4,630,,Scheduled Delivery Standard,29,Executive Review,Degrading,Store Focus,202344,77.50%,79.50%,22.3,57.20%,84.10%,83.10%,83.50%
38,4,634,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202344,72.00%,72.20%,20.1,42.60%,75.70%,76.40%,89.40%
38,4,1135,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202344,72.10%,83.40%,27.8,87.40%,11.00%,64.90%,88.30%
38,4,2703,,Scheduled Delivery Standard,15,Executive Review,Degrading,Store Focus,202344,71.80%,76.40%,15.1,74.90%,54.20%,68.70%,86.80%
300,4,1268,,Scheduled Delivery Standard,1,Active Monitoring,Degrading,Store Focus,202344,81.20%,82.20%,18.5,69.90%,80.30%,89.70%,86.40%
300,4,1348,,Scheduled Delivery Standard,40,Executive Review,Degrading,Store Focus,202344,81.00%,74.90%,19.2,81.40%,79.50%,67.80%,94.90%
497,59,5383,,Scheduled Delivery Standard,15,Executive Review,Recovering,Store Focus,202344,94.40%,90.50%,10.1,96.60%,99.20%,89.80%,92.70%
