Store,XS Men ,S Men ,M Men ,L Men ,XL Men ,2X Men ,3X Men ,4X Men ,5X Men ,6X Men ,7X Men ,8X Men ,XS Women ,S Women ,M Women ,L Women ,XL Women ,2X Women ,3X Women ,4X Women ,5X Women ,6X Women ,7X Women ,8X Women 
5264,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5270,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5272,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5275,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5280,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5281,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5282,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5288,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5292,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5296,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5298,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5300,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5301,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5303,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5305,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5307,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5309,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5311,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5312,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5319,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5320,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5329,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5330,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5335,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5338,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5346,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5347,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5348,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5350,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5352,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5358,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5361,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5363,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5370,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5374,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5376,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5379,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5384,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5385,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5387,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5388,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5389,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5390,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5391,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5396,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5397,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5398,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5399,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5403,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5409,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5411,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5414,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5417,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5418,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5419,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5422,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5424,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5428,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5430,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5434,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5436,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5438,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5439,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5441,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5442,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5443,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5445,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5449,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5450,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5458,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5461,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5462,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5469,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5470,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5471,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5472,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5477,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5479,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5480,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5486,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5487,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5489,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5491,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5495,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5497,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5499,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5617,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5626,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5644,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5649,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5667,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5669,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5671,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5672,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5673,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5701,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5703,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5706,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5709,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5710,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5727,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5728,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5732,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5743,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5745,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5747,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5748,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5751,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5753,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5761,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5763,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5772,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5777,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5786,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5795,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5797,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5808,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5809,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5810,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5812,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5823,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5839,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5842,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5843,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5844,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5845,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5851,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5854,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5857,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5866,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5872,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5879,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5881,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5882,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5883,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5884,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5890,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5891,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5893,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5912,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5922,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5929,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5930,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5932,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5935,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5936,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5947,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5956,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5957,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5959,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5964,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5968,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5976,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5977,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
5992,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
6173,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
6190,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
6286,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
6300,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
6370,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
6392,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
6394,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
6397,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
6467,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
6469,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
6477,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
6480,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
6579,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
6789,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
6807,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
6887,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
6898,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
6929,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
6931,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
6932,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
6952,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
6958,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
6964,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
6978,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
6998,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
7009,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
7032,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
7087,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
7156,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
7178,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
7179,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
7185,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
7280,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
7281,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
7290,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
7294,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
7324,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
7326,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
8930,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
1822,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2072,0,1,4,3,4,3,1,1,1,1,0,0,2,1,5,5,3,3,3,1,1,1,0,0
2,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
7,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
10,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
11,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
15,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
16,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
17,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
19,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
21,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
29,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
35,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
37,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
41,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
45,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
58,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
59,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
61,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
69,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
85,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
103,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
110,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
119,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
125,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
129,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
130,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
140,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
141,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
148,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
157,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
159,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
168,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
172,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
184,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
188,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
192,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
200,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
201,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
212,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
219,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
220,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
234,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
243,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
256,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
269,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
272,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
277,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
284,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
299,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
335,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
376,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
398,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
400,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
407,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
410,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
444,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
467,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
472,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
491,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
500,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
504,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
512,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
517,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
531,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
532,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
535,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
537,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
544,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
549,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
551,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
563,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
564,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
573,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
576,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
577,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
578,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
579,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
586,2,2,5,4,5,4,1,1,1,1,1,1,3,2,7,6,4,4,4,1,1,1,1,1
