Store #,Type,City,State,Start Selling Date,Stop Selling Date,Return Type
4276,Walmart,TAYLOR,PA,21-Apr,11-Jul,TNT Driver Pickup
2614,Walmart,TEMPLE,PA,21-Apr,11-Jul,TNT Driver Pickup
8160,Sam's Club,TEMPLE,PA,21-Apr,11-Jul,TNT Driver Pickup
5360,Walmart,TITUSVILLE,PA,21-Apr,11-Jul,TNT Driver Pickup
2024,Walmart,TUNKHANNOCK,PA,21-Apr,11-Jul,TNT Driver Pickup
2019,Walmart,UNIONTOWN,PA,21-Apr,11-Jul,TNT Driver Pickup
2096,Walmart,WARMINSTER,PA,21-Apr,11-Jul,TNT Driver Pickup
3429,Walmart,WARREN,PA,21-Apr,11-Jul,TNT Driver Pickup
5649,Walmart,WARRINGTON,PA,21-Apr,11-Jul,TNT Driver Pickup
1739,Walmart,WASHINGTON,PA,21-Apr,11-Jul,TNT Driver Pickup
6251,Sam's Club,WASHINGTON,PA,21-Apr,11-Jul,TNT Driver Pickup
3633,Walmart,WAYNESBORO,PA,21-Apr,11-Jul,TNT Driver Pickup
5446,Walmart,WAYNESBURG,PA,21-Apr,11-Jul,TNT Driver Pickup
4501,Walmart,WEST BROWNSVILLE,PA,21-Apr,11-Jul,TNT Driver Pickup
2281,Walmart,WEST MIFFLIN,PA,21-Apr,11-Jul,TNT Driver Pickup
6679,Sam's Club,WEST MIFFLIN,PA,21-Apr,11-Jul,TNT Driver Pickup
2145,Walmart,WHITEHALL,PA,21-Apr,11-Jul,TNT Driver Pickup
1623,Walmart,WILKES BARRE,PA,21-Apr,11-Jul,TNT Driver Pickup
8191,Sam's Club,WILKES BARRE,PA,21-Apr,11-Jul,TNT Driver Pickup
3564,Walmart,WILLOW GROVE,PA,21-Apr,11-Jul,TNT Driver Pickup
6676,Sam's Club,WILLOW GROVE,PA,21-Apr,11-Jul,TNT Driver Pickup
1670,Walmart,WYOMISSING,PA,21-Apr,11-Jul,TNT Driver Pickup
1529,Walmart,YORK,PA,21-Apr,11-Jul,TNT Driver Pickup
2205,Walmart,YORK,PA,21-Apr,11-Jul,TNT Driver Pickup
8161,Sam's Club,YORK,PA,21-Apr,11-Jul,TNT Driver Pickup
2283,Walmart,COVENTRY,RI,21-Apr,11-Jul,TNT Driver Pickup
1873,Walmart,CRANSTON,RI,21-Apr,11-Jul,TNT Driver Pickup
2885,Walmart,NEWPORT,RI,21-Apr,11-Jul,TNT Driver Pickup
2261,Walmart,NORTH KINGSTOWN,RI,21-Apr,11-Jul,TNT Driver Pickup
2225,Walmart,NORTH SMITHFIELD,RI,21-Apr,11-Jul,TNT Driver Pickup
3301,Walmart,PROVIDENCE,RI,21-Apr,11-Jul,TNT Driver Pickup
2373,Walmart,WARWICK,RI,21-Apr,11-Jul,TNT Driver Pickup
2747,Walmart,WARWICK,RI,21-Apr,11-Jul,TNT Driver Pickup
1964,Walmart,WESTERLY,RI,21-Apr,11-Jul,TNT Driver Pickup
514,Walmart,AIKEN,SC,21-Apr,11-Jul,UPS Ground Return
4487,Walmart,AIKEN,SC,21-Apr,11-Jul,UPS Ground Return
4879,Sam's Club,AIKEN,SC,21-Apr,11-Jul,UPS Ground Return
396,Walmart,ANDERSON,SC,21-Apr,11-Jul,TNT Driver Pickup
644,Walmart,ANDERSON,SC,21-Apr,11-Jul,TNT Driver Pickup
4443,Walmart,ANDERSON,SC,21-Apr,11-Jul,TNT Driver Pickup
6463,Sam's Club,ANDERSON,SC,21-Apr,11-Jul,TNT Driver Pickup
1383,Walmart,BEAUFORT,SC,21-Apr,11-Jul,UPS Ground Return
7181,Walmart,BEAUFORT,SC,21-Apr,11-Jul,UPS Ground Return
4457,Walmart,BENNETTSVILLE,SC,21-Apr,11-Jul,TNT Driver Pickup
6582,Sam's Club,BLUFFTON,SC,21-Apr,11-Jul,UPS Ground Return
2806,Walmart,BOILING SPRINGS,SC,21-Apr,11-Jul,TNT Driver Pickup
634,Walmart,CAMDEN,SC,21-Apr,11-Jul,UPS Ground Return
3222,Walmart,CENTRAL,SC,21-Apr,11-Jul,TNT Driver Pickup
1748,Walmart,CHARLESTON,SC,21-Apr,11-Jul,UPS Ground Return
2348,Walmart,CHARLESTON,SC,21-Apr,11-Jul,UPS Ground Return
642,Walmart,CHERAW,SC,21-Apr,11-Jul,TNT Driver Pickup
1603,Walmart,CHESTER,SC,21-Apr,11-Jul,TNT Driver Pickup
1164,Walmart,COLUMBIA,SC,21-Apr,11-Jul,TNT Driver Pickup
1286,Walmart,COLUMBIA,SC,21-Apr,11-Jul,TNT Driver Pickup
1339,Walmart,COLUMBIA,SC,21-Apr,11-Jul,TNT Driver Pickup
2214,Walmart,COLUMBIA,SC,21-Apr,11-Jul,TNT Driver Pickup
4506,Walmart,COLUMBIA,SC,21-Apr,11-Jul,TNT Driver Pickup
4872,Sam's Club,COLUMBIA,SC,21-Apr,11-Jul,TNT Driver Pickup
6203,Sam's Club,COLUMBIA,SC,21-Apr,11-Jul,TNT Driver Pickup
8283,Sam's Club,COLUMBIA,SC,21-Apr,11-Jul,TNT Driver Pickup
586,Walmart,CONWAY,SC,21-Apr,11-Jul,TNT Driver Pickup
4664,Walmart,CONWAY,SC,21-Apr,11-Jul,TNT Driver Pickup
7188,Walmart,DARLINGTON,SC,21-Apr,11-Jul,TNT Driver Pickup
631,Walmart,EASLEY,SC,21-Apr,11-Jul,TNT Driver Pickup
4901,Sam's Club,EASLEY,SC,21-Apr,11-Jul,TNT Driver Pickup
630,Walmart,FLORENCE,SC,21-Apr,11-Jul,UPS Ground Return
2703,Walmart,FLORENCE,SC,21-Apr,11-Jul,TNT Driver Pickup
6571,Sam's Club,FLORENCE,SC,21-Apr,11-Jul,TNT Driver Pickup
638,Walmart,GAFFNEY,SC,21-Apr,11-Jul,TNT Driver Pickup
5705,Walmart,GARDEN CITY BEACH,SC,21-Apr,11-Jul,UPS Ground Return
640,Walmart,GREENVILLE,SC,21-Apr,11-Jul,TNT Driver Pickup
641,Walmart,GREENVILLE,SC,21-Apr,11-Jul,TNT Driver Pickup
3192,Walmart,GREENVILLE,SC,21-Apr,11-Jul,TNT Driver Pickup
4583,Walmart,GREENVILLE,SC,21-Apr,11-Jul,TNT Driver Pickup
2328,Walmart,GREENVILLE,SC,21-Apr,11-Jul,TNT Driver Pickup
4452,Walmart,GREENVILLE,SC,21-Apr,11-Jul,TNT Driver Pickup
8278,Sam's Club,GREENVILLE,SC,21-Apr,11-Jul,TNT Driver Pickup
1382,Walmart,GREENWOOD,SC,21-Apr,11-Jul,TNT Driver Pickup
6887,Walmart,GREENWOOD,SC,21-Apr,11-Jul,TNT Driver Pickup
2687,Walmart,GREER,SC,21-Apr,11-Jul,TNT Driver Pickup
4145,Walmart,GREER,SC,21-Apr,11-Jul,TNT Driver Pickup
2832,Walmart,HARDEEVILLE,SC,21-Apr,11-Jul,UPS Ground Return
1135,Walmart,HARTSVILLE,SC,21-Apr,11-Jul,UPS Ground Return
728,Walmart,HILTON HEAD ISLAND,SC,21-Apr,11-Jul,UPS Ground Return
4237,Walmart,INDIAN LAND,SC,21-Apr,11-Jul,TNT Driver Pickup
4440,Walmart,IRMO,SC,21-Apr,11-Jul,TNT Driver Pickup
3713,Walmart,LADSON,SC,21-Apr,11-Jul,TNT Driver Pickup
621,Walmart,LAKE CITY,SC,21-Apr,11-Jul,TNT Driver Pickup
5745,Walmart,LAKE WYLIE,SC,21-Apr,11-Jul,TNT Driver Pickup
1030,Walmart,LANCASTER,SC,21-Apr,11-Jul,TNT Driver Pickup
1130,Walmart,LAURENS,SC,21-Apr,11-Jul,UPS Ground Return
4420,Walmart,LEESVILLE,SC,21-Apr,11-Jul,UPS Ground Return
881,Walmart,LEXINGTON,SC,21-Apr,11-Jul,TNT Driver Pickup
4521,Walmart,LEXINGTON,SC,21-Apr,11-Jul,TNT Driver Pickup
1017,Walmart,MANNING,SC,21-Apr,11-Jul,UPS Ground Return
1146,Walmart,MONCKS CORNER,SC,21-Apr,11-Jul,UPS Ground Return
4384,Walmart,MOUNT PLEASANT,SC,21-Apr,11-Jul,TNT Driver Pickup
1829,Walmart,MULLINS,SC,21-Apr,11-Jul,UPS Ground Return
643,Walmart,MYRTLE BEACH,SC,21-Apr,11-Jul,UPS Ground Return
2712,Walmart,MYRTLE BEACH,SC,21-Apr,11-Jul,UPS Ground Return
2870,Walmart,MYRTLE BEACH,SC,21-Apr,11-Jul,UPS Ground Return
2887,Walmart,MYRTLE BEACH,SC,21-Apr,11-Jul,UPS Ground Return
5367,Walmart,MYRTLE BEACH,SC,21-Apr,11-Jul,UPS Ground Return
6353,Sam's Club,MYRTLE BEACH,SC,21-Apr,11-Jul,UPS Ground Return
624,Walmart,NEWBERRY,SC,21-Apr,11-Jul,TNT Driver Pickup
1270,Walmart,NORTH AUGUSTA,SC,21-Apr,11-Jul,UPS Ground Return
6576,Walmart,NORTH AUGUSTA,SC,21-Apr,11-Jul,UPS Ground Return
1359,Walmart,NORTH CHARLESTON,SC,21-Apr,11-Jul,TNT Driver Pickup
3367,Walmart,NORTH CHARLESTON,SC,21-Apr,11-Jul,TNT Driver Pickup
8252,Sam's Club,NORTH CHARLESTON,SC,21-Apr,11-Jul,TNT Driver Pickup
616,Walmart,ORANGEBURG,SC,21-Apr,11-Jul,TNT Driver Pickup
3724,Walmart,ORANGEBURG,SC,21-Apr,11-Jul,TNT Driver Pickup
3191,Walmart,PICKENS,SC,21-Apr,11-Jul,TNT Driver Pickup
585,Walmart,ROCK HILL,SC,21-Apr,11-Jul,TNT Driver Pickup
4593,Walmart,ROCK HILL,SC,21-Apr,11-Jul,TNT Driver Pickup
6962,Walmart,ROCK HILL,SC,21-Apr,11-Jul,TNT Driver Pickup
6236,Sam's Club,ROCK HILL,SC,21-Apr,11-Jul,UPS Ground Return
1123,Walmart,SENECA,SC,21-Apr,11-Jul,TNT Driver Pickup
2265,Walmart,SIMPSONVILLE,SC,21-Apr,11-Jul,UPS Ground Return
5371,Walmart,SIMPSONVILLE,SC,21-Apr,11-Jul,TNT Driver Pickup
3338,Walmart,SPARTANBURG,SC,21-Apr,11-Jul,UPS Ground Return
8142,Sam's Club,SPARTANBURG,SC,21-Apr,11-Jul,TNT Driver Pickup
628,Walmart,SUMMERVILLE,SC,21-Apr,11-Jul,TNT Driver Pickup
1037,Walmart,SUMMERVILLE,SC,21-Apr,11-Jul,TNT Driver Pickup
5279,Walmart,SUMMERVILLE,SC,21-Apr,11-Jul,TNT Driver Pickup
6174,Walmart,SUMMERVILLE,SC,21-Apr,11-Jul,TNT Driver Pickup
511,Walmart,SUMTER,SC,21-Apr,11-Jul,TNT Driver Pickup
574,Walmart,SURFSIDE BEACH,SC,21-Apr,11-Jul,TNT Driver Pickup
1244,Walmart,TAYLORS,SC,21-Apr,11-Jul,TNT Driver Pickup
3733,Walmart,TEGA CAY,SC,21-Apr,11-Jul,TNT Driver Pickup
5487,Walmart,TRAVELERS REST,SC,21-Apr,11-Jul,TNT Driver Pickup
629,Walmart,UNION,SC,21-Apr,11-Jul,TNT Driver Pickup
1358,Walmart,WALTERBORO,SC,21-Apr,11-Jul,UPS Ground Return
1183,Walmart,WEST COLUMBIA,SC,21-Apr,11-Jul,TNT Driver Pickup
5291,Walmart,WEST COLUMBIA,SC,21-Apr,11-Jul,UPS Ground Return
1144,Walmart,YORK,SC,21-Apr,11-Jul,TNT Driver Pickup
1520,Walmart,ABERDEEN,SD,21-Apr,11-Jul,UPS Ground Return
1538,Walmart,BROOKINGS,SD,21-Apr,11-Jul,UPS Ground Return
3853,Walmart,HURON,SD,21-Apr,11-Jul,UPS Ground Return
2990,Walmart,MITCHELL,SD,21-Apr,11-Jul,UPS Ground Return
1685,Walmart,PIERRE,SD,21-Apr,11-Jul,UPS Ground Return
1604,Walmart,RAPID CITY,SD,21-Apr,11-Jul,UPS Ground Return
3872,Walmart,RAPID CITY,SD,21-Apr,11-Jul,UPS Ground Return
6565,Sam's Club,RAPID CITY,SD,21-Apr,11-Jul,UPS Ground Return
1535,Walmart,SIOUX FALLS,SD,21-Apr,11-Jul,UPS Ground Return
3237,Walmart,SIOUX FALLS,SD,21-Apr,11-Jul,UPS Ground Return
4865,Walmart,SIOUX FALLS,SD,21-Apr,11-Jul,UPS Ground Return
8165,Sam's Club,SIOUX FALLS,SD,21-Apr,11-Jul,UPS Ground Return
3734,Walmart,VERMILLION,SD,21-Apr,11-Jul,UPS Ground Return
1500,Walmart,WATERTOWN,SD,21-Apr,11-Jul,UPS Ground Return
1483,Walmart,YANKTON,SD,21-Apr,11-Jul,UPS Ground Return
1226,Walmart,ASHLAND CITY,TN,20-Jun,5-Jul,TNT Driver Pickup
950,Walmart,BARTLETT,TN,21-Apr,11-Jul,UPS Ground Return
3599,Walmart,BARTLETT,TN,21-Apr,11-Jul,UPS Ground Return
6260,Sam's Club,BARTLETT,TN,21-Apr,11-Jul,UPS Ground Return
466,Walmart,BOLIVAR,TN,20-Jun,5-Jul,TNT Driver Pickup
620,Walmart,BRISTOL,TN,21-Apr,11-Jul,UPS Ground Return
64,Walmart,BROWNSVILLE,TN,21-Apr,11-Jul,UPS Ground Return
738,Walmart,CAMDEN,TN,21-Apr,11-Jul,UPS Ground Return
568,Walmart,CARTHAGE,TN,21-Apr,11-Jul,UPS Ground Return
1469,Walmart,CHATTANOOGA,TN,21-Apr,11-Jul,UPS Ground Return
3659,Walmart,CHATTANOOGA,TN,21-Apr,11-Jul,UPS Ground Return
3660,Walmart,CHATTANOOGA,TN,21-Apr,11-Jul,UPS Ground Return
5251,Walmart,CHATTANOOGA,TN,21-Apr,11-Jul,UPS Ground Return
8112,Sam's Club,CHATTANOOGA,TN,21-Apr,11-Jul,UPS Ground Return
1075,Walmart,CLARKSVILLE,TN,20-Jun,5-Jul,TNT Driver Pickup
4591,Walmart,CLARKSVILLE,TN,21-Apr,11-Jul,UPS Ground Return
6512,Sam's Club,CLARKSVILLE,TN,21-Apr,11-Jul,TNT Driver Pickup
698,Walmart,CLEVELAND,TN,21-Apr,11-Jul,UPS Ground Return
4635,Walmart,CLINTON,TN,21-Apr,11-Jul,UPS Ground Return
192,Walmart,COLUMBIA,TN,21-Apr,11-Jul,UPS Ground Return
5175,Walmart,COOKEVILLE,TN,20-Jun,5-Jul,TNT Driver Pickup
4930,Sam's Club,COOKEVILLE,TN,21-Apr,11-Jul,UPS Ground Return
264,Walmart,DICKSON,TN,21-Apr,11-Jul,UPS Ground Return
4226,Walmart,DUNLAP,TN,21-Apr,11-Jul,UPS Ground Return
3137,Walmart,FAIRVIEW,TN,21-Apr,11-Jul,UPS Ground Return
314,Walmart,FAYETTEVILLE,TN,20-Jun,5-Jul,TNT Driver Pickup
272,Walmart,FRANKLIN,TN,21-Apr,11-Jul,UPS Ground Return
6249,Sam's Club,FRANKLIN,TN,21-Apr,11-Jul,UPS Ground Return
1376,Walmart,HENDERSONVILLE,TN,21-Apr,11-Jul,UPS Ground Return
1606,Walmart,HIXSON,TN,21-Apr,11-Jul,UPS Ground Return
1115,Walmart,HOHENWALD,TN,21-Apr,11-Jul,UPS Ground Return
120,Walmart,HUMBOLDT,TN,21-Apr,11-Jul,UPS Ground Return
161,Walmart,HUNTINGDON,TN,21-Apr,11-Jul,UPS Ground Return
1466,Walmart,JACKSBORO,TN,21-Apr,11-Jul,UPS Ground Return
335,Walmart,JACKSON,TN,21-Apr,11-Jul,UPS Ground Return
393,Walmart,JACKSON,TN,21-Apr,11-Jul,UPS Ground Return
6507,Sam's Club,JACKSON,TN,21-Apr,11-Jul,UPS Ground Return
1467,Walmart,JAMESTOWN,TN,21-Apr,11-Jul,UPS Ground Return
1080,Walmart,JOHNSON CITY,TN,21-Apr,11-Jul,UPS Ground Return
3829,Walmart,JOHNSON CITY,TN,21-Apr,11-Jul,UPS Ground Return
8222,Sam's Club,JOHNSON CITY,TN,21-Apr,11-Jul,UPS Ground Return
1089,Walmart,KIMBALL,TN,21-Apr,11-Jul,UPS Ground Return
599,Walmart,KINGSPORT,TN,21-Apr,11-Jul,UPS Ground Return
742,Walmart,KINGSPORT,TN,21-Apr,11-Jul,UPS Ground Return
1318,Walmart,KNOXVILLE,TN,21-Apr,11-Jul,UPS Ground Return
1319,Walmart,KNOXVILLE,TN,21-Apr,11-Jul,UPS Ground Return
2065,Walmart,KNOXVILLE,TN,21-Apr,11-Jul,UPS Ground Return
2310,Walmart,KNOXVILLE,TN,21-Apr,11-Jul,UPS Ground Return
2932,Walmart,KNOXVILLE,TN,21-Apr,11-Jul,UPS Ground Return
8256,Sam's Club,KNOXVILLE,TN,21-Apr,11-Jul,UPS Ground Return
683,Walmart,LAWRENCEBURG,TN,20-Jun,5-Jul,TNT Driver Pickup
741,Walmart,LENOIR CITY,TN,21-Apr,11-Jul,UPS Ground Return
737,Walmart,LEWISBURG,TN,21-Apr,11-Jul,UPS Ground Return
684,Walmart,LEXINGTON,TN,21-Apr,11-Jul,UPS Ground Return
366,Walmart,MADISONVILLE,TN,21-Apr,11-Jul,UPS Ground Return
308,Walmart,MANCHESTER,TN,20-Jun,5-Jul,TNT Driver Pickup
107,Walmart,MARTIN,TN,21-Apr,11-Jul,UPS Ground Return
4223,Walmart,MARYVILLE,TN,21-Apr,11-Jul,UPS Ground Return
668,Walmart,MCMINNVILLE,TN,20-Jun,5-Jul,TNT Driver Pickup
1248,Walmart,MEMPHIS,TN,21-Apr,11-Jul,UPS Ground Return
1561,Walmart,MEMPHIS,TN,21-Apr,11-Jul,UPS Ground Return
5196,Walmart,MEMPHIS,TN,21-Apr,11-Jul,UPS Ground Return
6807,Walmart,MEMPHIS,TN,21-Apr,11-Jul,UPS Ground Return
5122,Walmart,MEMPHIS,TN,21-Apr,11-Jul,UPS Ground Return
6256,Sam's Club,MEMPHIS,TN,21-Apr,11-Jul,UPS Ground Return
8292,Sam's Club,MEMPHIS,TN,21-Apr,11-Jul,UPS Ground Return
104,Walmart,MILAN,TN,21-Apr,11-Jul,UPS Ground Return
94,Walmart,MILLINGTON,TN,21-Apr,11-Jul,UPS Ground Return
685,Walmart,MORRISTOWN,TN,21-Apr,11-Jul,UPS Ground Return
6370,Walmart,MORRISTOWN,TN,21-Apr,11-Jul,UPS Ground Return
5467,Walmart,MORRISTOWN,TN,21-Apr,11-Jul,UPS Ground Return
4482,Walmart,MOUNT JULIET,TN,21-Apr,11-Jul,UPS Ground Return
682,Walmart,MURFREESBORO,TN,21-Apr,11-Jul,UPS Ground Return
2757,Walmart,MURFREESBORO,TN,21-Apr,11-Jul,UPS Ground Return
5057,Walmart,MURFREESBORO,TN,21-Apr,11-Jul,UPS Ground Return
5148,Walmart,MURFREESBORO,TN,21-Apr,11-Jul,UPS Ground Return
5182,Walmart,MURFREESBORO,TN,21-Apr,11-Jul,UPS Ground Return
6501,Sam's Club,MURFREESBORO,TN,21-Apr,11-Jul,UPS Ground Return
1159,Walmart,NEW TAZEWELL,TN,21-Apr,11-Jul,UPS Ground Return
678,Walmart,NEWPORT,TN,21-Apr,11-Jul,UPS Ground Return
4533,Walmart,OAKLAND,TN,21-Apr,11-Jul,UPS Ground Return
3835,Walmart,OOLTEWAH,TN,21-Apr,11-Jul,UPS Ground Return
238,Walmart,PULASKI,TN,21-Apr,11-Jul,UPS Ground Return
97,Walmart,RIPLEY,TN,21-Apr,11-Jul,UPS Ground Return
676,Walmart,ROCKWOOD,TN,21-Apr,11-Jul,UPS Ground Return
3234,Walmart,ROGERSVILLE,TN,21-Apr,11-Jul,UPS Ground Return
268,Walmart,SAVANNAH,TN,21-Apr,11-Jul,UPS Ground Return
218,Walmart,SELMER,TN,21-Apr,11-Jul,UPS Ground Return
578,Walmart,SEVIERVILLE,TN,21-Apr,11-Jul,UPS Ground Return
4414,Walmart,SMITHVILLE,TN,21-Apr,11-Jul,UPS Ground Return
477,Walmart,SODDY DAISY,TN,21-Apr,11-Jul,UPS Ground Return
3017,Walmart,SPRING HILL,TN,21-Apr,11-Jul,UPS Ground Return
4166,Walmart,SWEETWATER,TN,21-Apr,11-Jul,UPS Ground Return
667,Walmart,TULLAHOMA,TN,21-Apr,11-Jul,UPS Ground Return
3852,Walmart,UNICOI,TN,21-Apr,11-Jul,UPS Ground Return
675,Walmart,UNION CITY,TN,21-Apr,11-Jul,UPS Ground Return
390,Walmart,WAVERLY,TN,21-Apr,11-Jul,UPS Ground Return
735,Walmart,WINCHESTER,TN,20-Jun,5-Jul,TNT Driver Pickup
5715,Walmart,ABILENE,TX,21-Apr,11-Jul,UPS Ground Return
5165,Walmart,ALAMO,TX,21-Apr,11-Jul,UPS Ground Return
791,Walmart,ALICE,TX,21-Apr,11-Jul,UPS Ground Return
2918,Walmart,ALLEN,TX,21-Apr,11-Jul,UPS Ground Return
3574,Walmart,ALLEN,TX,21-Apr,11-Jul,UPS Ground Return
462,Walmart,ALVIN,TX,21-Apr,11-Jul,UPS Ground Return
755,Walmart,AMARILLO,TX,21-Apr,11-Jul,UPS Ground Return
822,Walmart,AMARILLO,TX,21-Apr,11-Jul,UPS Ground Return
3383,Walmart,AMARILLO,TX,21-Apr,11-Jul,UPS Ground Return
5216,Walmart,AMARILLO,TX,21-Apr,11-Jul,UPS Ground Return
7362,Walmart,AMARILLO,TX,21-Apr,11-Jul,UPS Ground Return
7676,Sam's Club,AMARILLO,TX,21-Apr,11-Jul,UPS Ground Return
8279,Sam's Club,AMARILLO,TX,21-Apr,11-Jul,UPS Ground Return
6963,Walmart,ANNA,TX,21-Apr,11-Jul,UPS Ground Return
1801,Walmart,ARLINGTON,TX,21-Apr,11-Jul,UPS Ground Return
3284,Walmart,ARLINGTON,TX,21-Apr,11-Jul,UPS Ground Return
5416,Walmart,ARLINGTON,TX,21-Apr,11-Jul,UPS Ground Return
2977,Walmart,ARLINGTON,TX,21-Apr,11-Jul,UPS Ground Return
3870,Walmart,ARLINGTON,TX,21-Apr,11-Jul,UPS Ground Return
5613,Walmart,ARLINGTON,TX,21-Apr,11-Jul,UPS Ground Return
412,Walmart,ATHENS,TX,21-Apr,11-Jul,UPS Ground Return
226,Walmart,ATLANTA,TX,21-Apr,11-Jul,UPS Ground Return
1129,Walmart,AUSTIN,TX,21-Apr,11-Jul,UPS Ground Return
1185,Walmart,AUSTIN,TX,21-Apr,11-Jul,UPS Ground Return
1253,Walmart,AUSTIN,TX,21-Apr,11-Jul,UPS Ground Return
2133,Walmart,AUSTIN,TX,21-Apr,11-Jul,UPS Ground Return
3569,Walmart,AUSTIN,TX,21-Apr,11-Jul,UPS Ground Return
4554,Walmart,AUSTIN,TX,21-Apr,11-Jul,UPS Ground Return
5317,Walmart,AUSTIN,TX,21-Apr,11-Jul,UPS Ground Return
4720,Sam's Club,AUSTIN,TX,21-Apr,11-Jul,UPS Ground Return
6188,Sam's Club,AUSTIN,TX,21-Apr,11-Jul,UPS Ground Return
6453,Sam's Club,AUSTIN,TX,21-Apr,11-Jul,UPS Ground Return
8259,Sam's Club,AUSTIN,TX,21-Apr,11-Jul,UPS Ground Return
5359,Walmart,AZLE,TX,21-Apr,11-Jul,UPS Ground Return
1118,Walmart,BALCH SPRINGS,TX,21-Apr,11-Jul,UPS Ground Return
1042,Walmart,BASTROP,TX,21-Apr,11-Jul,UPS Ground Return
1405,Walmart,BAY CITY,TX,21-Apr,11-Jul,UPS Ground Return
2439,Walmart,BAYTOWN,TX,21-Apr,11-Jul,UPS Ground Return
651,Walmart,BEAUMONT,TX,21-Apr,11-Jul,UPS Ground Return
8275,Sam's Club,BEAUMONT,TX,21-Apr,11-Jul,UPS Ground Return
1178,Walmart,BEDFORD,TX,21-Apr,11-Jul,UPS Ground Return
463,Walmart,BEEVILLE,TX,21-Apr,11-Jul,UPS Ground Return
1254,Walmart,BELLMEAD,TX,21-Apr,11-Jul,UPS Ground Return
1232,Walmart,BELTON,TX,21-Apr,11-Jul,UPS Ground Return
513,Walmart,BIG SPRING,TX,21-Apr,11-Jul,UPS Ground Return
158,Walmart,BONHAM,TX,21-Apr,11-Jul,UPS Ground Return
1516,Walmart,BORGER,TX,21-Apr,11-Jul,UPS Ground Return
271,Walmart,BOWIE,TX,21-Apr,11-Jul,UPS Ground Return
917,Walmart,BRADY,TX,21-Apr,11-Jul,UPS Ground Return
438,Walmart,BRECKENRIDGE,TX,21-Apr,11-Jul,UPS Ground Return
283,Walmart,BRIDGE CITY,TX,21-Apr,11-Jul,UPS Ground Return
456,Walmart,BROWNSVILLE,TX,21-Apr,11-Jul,UPS Ground Return
1000,Walmart,BROWNSVILLE,TX,21-Apr,11-Jul,UPS Ground Return
4112,Walmart,BROWNSVILLE,TX,21-Apr,11-Jul,UPS Ground Return
8126,Sam's Club,BROWNSVILLE,TX,21-Apr,11-Jul,UPS Ground Return
813,Walmart,BROWNWOOD,TX,21-Apr,11-Jul,UPS Ground Return
322,Walmart,BRYAN,TX,21-Apr,11-Jul,UPS Ground Return
4183,Walmart,BRYAN,TX,21-Apr,11-Jul,UPS Ground Return
4219,Walmart,BUDA,TX,21-Apr,11-Jul,UPS Ground Return
220,Walmart,BURLESON,TX,21-Apr,11-Jul,UPS Ground Return
8210,Sam's Club,BURLESON,TX,21-Apr,11-Jul,UPS Ground Return
567,Walmart,CALDWELL,TX,21-Apr,11-Jul,UPS Ground Return
827,Walmart,CANTON,TX,21-Apr,11-Jul,UPS Ground Return
1046,Walmart,CARRIZO SPRINGS,TX,21-Apr,11-Jul,UPS Ground Return
1216,Walmart,CARROLLTON,TX,21-Apr,11-Jul,UPS Ground Return
4102,Walmart,CASTROVILLE,TX,21-Apr,11-Jul,UPS Ground Return
3285,Walmart,CEDAR HILL,TX,21-Apr,11-Jul,UPS Ground Return
2991,Walmart,CEDAR PARK,TX,21-Apr,11-Jul,UPS Ground Return
4163,Walmart,CEDAR PARK,TX,21-Apr,11-Jul,UPS Ground Return
364,Walmart,CENTER,TX,21-Apr,11-Jul,UPS Ground Return
900,Walmart,CHILDRESS,TX,21-Apr,11-Jul,UPS Ground Return
4115,Walmart,CIBOLO,TX,21-Apr,11-Jul,UPS Ground Return
228,Walmart,CLEBURNE,TX,21-Apr,11-Jul,UPS Ground Return
249,Walmart,CLEVELAND,TX,21-Apr,11-Jul,UPS Ground Return
1150,Walmart,COLLEGE STATION,TX,21-Apr,11-Jul,UPS Ground Return
6338,Sam's Club,COLLEGE STATION,TX,21-Apr,11-Jul,UPS Ground Return
5614,Walmart,COLLEYVILLE,TX,21-Apr,11-Jul,UPS Ground Return
503,Walmart,COLUMBUS,TX,21-Apr,11-Jul,UPS Ground Return
240,Walmart,COMMERCE,TX,21-Apr,11-Jul,UPS Ground Return
400,Walmart,CONROE,TX,21-Apr,11-Jul,UPS Ground Return
6421,Sam's Club,CONROE,TX,21-Apr,11-Jul,UPS Ground Return
5144,Walmart,CONVERSE,TX,21-Apr,11-Jul,UPS Ground Return
4056,Walmart,CONVERSE,TX,21-Apr,11-Jul,UPS Ground Return
5898,Walmart,CORPUS CHRISTI,TX,21-Apr,11-Jul,UPS Ground Return
565,Walmart,CORSICANA,TX,21-Apr,11-Jul,UPS Ground Return
236,Walmart,CROCKETT,TX,21-Apr,11-Jul,UPS Ground Return
522,Walmart,CROSBY,TX,21-Apr,11-Jul,UPS Ground Return
5707,Walmart,CROSS ROADS,TX,21-Apr,11-Jul,UPS Ground Return
3631,Walmart,CROWLEY,TX,21-Apr,11-Jul,UPS Ground Return
385,Walmart,CUERO,TX,21-Apr,11-Jul,UPS Ground Return
5091,Walmart,CYPRESS,TX,21-Apr,11-Jul,UPS Ground Return
4465,Walmart,CYPRESS,TX,21-Apr,11-Jul,UPS Ground Return
2105,Walmart,DALLAS,TX,21-Apr,11-Jul,UPS Ground Return
2427,Walmart,DALLAS,TX,21-Apr,11-Jul,UPS Ground Return
