Store #,Tier Name,Article #
5835,Tier 04,100673608
5837,Tier 03,100673607
5839,Tier 05,100673609
5840,Tier 03,100673607
5841,Tier 04,100673608
5842,Tier 03,100673607
5843,Tier 05,100673609
5844,Tier 04,100673608
5845,Tier 01 ,100673605
5846,Tier 01 ,100673605
5847,Tier 04,100673608
5848,Tier 05,100673609
5851,Tier 03,100673607
5853,Tier 05,100673609
5854,Tier 02 ,100673606
5855,Tier 05,100673609
5857,Tier 05,100673609
5858,Tier 05,100673609
5859,Tier 05,100673609
5861,Tier 05,100673609
5863,Tier 03,100673607
5864,Tier 05,100673609
5866,Tier 03,100673607
5867,Tier 05,100673609
5869,Tier 05,100673609
5871,Tier 01 ,100673605
5872,Tier 02 ,100673606
5874,Tier 05,100673609
5875,Tier 01 ,100673605
5876,Tier 02 ,100673606
5879,Tier 03,100673607
5880,Tier 04,100673608
5881,Tier 03,100673607
5882,Tier 03,100673607
5883,Tier 05,100673609
5884,Tier 05,100673609
5886,Tier 05,100673609
5888,Tier 05,100673609
5889,Tier 03,100673607
5890,Tier 05,100673609
5891,Tier 03,100673607
5893,Tier 04,100673608
5894,Tier 01 ,100673605
5898,Tier 03,100673607
5899,Tier 05,100673609
5903,Tier 02 ,100673606
5907,Tier 02 ,100673606
5908,Tier 02 ,100673606
5911,Tier 03,100673607
5912,Tier 03,100673607
5922,Tier 03,100673607
5923,Tier 04,100673608
5925,Tier 02 ,100673606
5927,Tier 05,100673609
5929,Tier 05,100673609
5930,Tier 05,100673609
5931,Tier 03,100673607
5932,Tier 01 ,100673605
5935,Tier 05,100673609
5936,Tier 04,100673608
5938,Tier 05,100673609
5939,Tier 05,100673609
5941,Tier 04,100673608
5944,Tier 03,100673607
5945,Tier 03,100673607
5947,Tier 05,100673609
5954,Tier 05,100673609
5956,Tier 05,100673609
5957,Tier 05,100673609
5959,Tier 04,100673608
5960,Tier 05,100673609
5962,Tier 05,100673609
5963,Tier 04,100673608
5964,Tier 01 ,100673605
5965,Tier 02 ,100673606
5968,Tier 05,100673609
5969,Tier 04,100673608
5976,Tier 04,100673608
5977,Tier 04,100673608
5979,Tier 05,100673609
5980,Tier 05,100673609
5981,Tier 05,100673609
5982,Tier 05,100673609
5987,Tier 03,100673607
5988,Tier 02 ,100673606
5990,Tier 05,100673609
5991,Tier 05,100673609
5992,Tier 04,100673608
5993,Tier 05,100673609
5994,Tier 05,100673609
5996,Tier 05,100673609
6060,Tier 05,100673609
6078,Tier 04,100673608
6098,Tier 03,100673607
6149,Tier 02 ,100673606
6159,Tier 03,100673607
6165,Tier 02 ,100673606
6166,Tier 02 ,100673606
6167,Tier 02 ,100673606
6170,Tier 03,100673607
6172,Tier 05,100673609
6173,Tier 01 ,100673605
6174,Tier 03,100673607
6176,Tier 04,100673608
6177,Tier 05,100673609
6178,Tier 05,100673609
6190,Tier 02 ,100673606
6207,Tier 02 ,100673606
6226,Tier 04,100673608
6233,Tier 04,100673608
6243,Tier 04,100673608
6263,Tier 04,100673608
6264,Tier 04,100673608
6286,Tier 03,100673607
6300,Tier 03,100673607
6323,Tier 01 ,100673605
6370,Tier 02 ,100673606
6390,Tier 04,100673608
6392,Tier 05,100673609
6394,Tier 05,100673609
6395,Tier 04,100673608
6397,Tier 03,100673607
6398,Tier 02 ,100673606
6459,Tier 03,100673607
6467,Tier 04,100673608
6469,Tier 01 ,100673605
6470,Tier 04,100673608
6476,Tier 05,100673609
6477,Tier 04,100673608
6480,Tier 04,100673608
6500,Tier 05,100673609
6531,Tier 02 ,100673606
6548,Tier 02 ,100673606
6576,Tier 03,100673607
6577,Tier 05,100673609
6578,Tier 03,100673607
6579,Tier 04,100673608
6583,Tier 05,100673609
6585,Tier 05,100673609
6586,Tier 01 ,100673605
6587,Tier 05,100673609
6588,Tier 05,100673609
6590,Tier 04,100673608
6732,Tier 02 ,100673606
6786,Tier 03,100673607
6789,Tier 03,100673607
6798,Tier 03,100673607
6807,Tier 03,100673607
6813,Tier 05,100673609
6814,Tier 04,100673608
6828,Tier 03,100673607
6849,Tier 02 ,100673606
6850,Tier 03,100673607
6851,Tier 03,100673607
6876,Tier 03,100673607
6878,Tier 01 ,100673605
6879,Tier 03,100673607
6887,Tier 03,100673607
6894,Tier 01 ,100673605
6898,Tier 05,100673609
6929,Tier 03,100673607
6930,Tier 05,100673609
6931,Tier 04,100673608
6932,Tier 04,100673608
6936,Tier 04,100673608
6937,Tier 02 ,100673606
6941,Tier 01 ,100673605
6942,Tier 04,100673608
6943,Tier 03,100673607
6951,Tier 04,100673608
6952,Tier 04,100673608
6953,Tier 03,100673607
6958,Tier 03,100673607
6960,Tier 03,100673607
6962,Tier 04,100673608
6963,Tier 03,100673607
6964,Tier 03,100673607
6966,Tier 03,100673607
6967,Tier 02 ,100673606
6968,Tier 02 ,100673606
6971,Tier 03,100673607
6975,Tier 03,100673607
6978,Tier 01 ,100673605
6998,Tier 01 ,100673605
7004,Tier 04,100673608
7009,Tier 03,100673607
7011,Tier 05,100673609
7018,Tier 05,100673609
7020,Tier 03,100673607
7032,Tier 04,100673608
7043,Tier 05,100673609
7062,Tier 04,100673608
7072,Tier 05,100673609
7087,Tier 04,100673608
7098,Tier 04,100673608
7099,Tier 05,100673609
7127,Tier 05,100673609
7129,Tier 04,100673608
7137,Tier 03,100673607
7146,Tier 04,100673608
7156,Tier 03,100673607
7162,Tier 04,100673608
7168,Tier 04,100673608
7174,Tier 04,100673608
7177,Tier 04,100673608
7178,Tier 03,100673607
7179,Tier 03,100673607
7180,Tier 04,100673608
7181,Tier 03,100673607
7185,Tier 02 ,100673606
7188,Tier 05,100673609
7194,Tier 01 ,100673605
7199,Tier 05,100673609
7205,Tier 04,100673608
7206,Tier 03,100673607
7209,Tier 03,100673607
7218,Tier 04,100673608
7220,Tier 05,100673609
7221,Tier 02 ,100673606
7222,Tier 03,100673607
7224,Tier 03,100673607
7229,Tier 05,100673609
7232,Tier 03,100673607
7233,Tier 05,100673609
7235,Tier 04,100673608
7238,Tier 03,100673607
7240,Tier 03,100673607
7241,Tier 05,100673609
7242,Tier 03,100673607
7243,Tier 04,100673608
7245,Tier 01 ,100673605
7246,Tier 02 ,100673606
7247,Tier 01 ,100673605
7249,Tier 05,100673609
7251,Tier 03,100673607
7262,Tier 05,100673609
7280,Tier 01 ,100673605
7281,Tier 05,100673609
7290,Tier 04,100673608
7294,Tier 03,100673607
7296,Tier 04,100673608
7298,Tier 02 ,100673606
7299,Tier 03,100673607
7301,Tier 05,100673609
7304,Tier 04,100673608
7307,Tier 02 ,100673606
7308,Tier 03,100673607
7309,Tier 03,100673607
7310,Tier 03,100673607
7311,Tier 05,100673609
7315,Tier 01 ,100673605
7317,Tier 03,100673607
7320,Tier 05,100673609
7324,Tier 02 ,100673606
7326,Tier 05,100673609
7329,Tier 03,100673607
7334,Tier 04,100673608
7337,Tier 03,100673607
7339,Tier 01 ,100673605
7340,Tier 03,100673607
7342,Tier 04,100673608
7347,Tier 03,100673607
7349,Tier 05,100673609
7357,Tier 03,100673607
7361,Tier 03,100673607
7362,Tier 05,100673609
7544,Tier 05,100673609
7601,Tier 05,100673609
8861,Tier 04,100673608
8930,Tier 03,100673607
8958,Tier 04,100673608
