Store,Curr Total Baseline TL HC,Curr Total Budgeted TL HC,New Total Baseline TL HC,New Total Budgeted TL HC,Curr F&C TL Baseline HC,Curr F&C TL Budgeted HC,New F&C Baseline HC,New F&C Budgeted HC,Total Added Budgeted HC
2112,26,26,26,26,2,2,2,2,0
2113,26,26,26,26,2,2,2,2,0
2114,26,26,26,26,2,2,2,2,0
2115,28,28,30,30,2,2,4,4,2
2116,26,26,27,27,2,2,3,3,1
2117,26,26,26,26,2,2,2,2,0
2118,20,20,20,20,2,2,2,2,0
2119,26,26,26,26,2,2,2,2,0
2120,26,27,26,27,2,2,2,2,0
2121,26,26,27,27,2,2,3,3,1
2122,23,24,23,24,2,2,2,2,0
2123,26,26,27,27,2,2,3,3,1
2124,23,23,23,23,2,2,2,2,0
2125,26,27,26,27,2,2,2,2,0
2126,21,22,21,22,2,2,2,2,0
2127,26,26,27,27,2,2,3,3,1
2128,21,21,21,21,2,2,2,2,0
2129,26,26,26,26,2,2,2,2,0
2130,23,23,23,23,2,2,2,2,0
2131,25,25,25,25,2,3,2,3,0
2132,25,26,25,26,2,2,2,2,0
2133,25,25,25,25,2,2,2,2,0
2134,24,24,24,24,2,2,2,2,0
2135,25,26,25,26,2,2,2,2,0
2136,26,26,27,27,2,2,3,3,1
2137,25,25,25,25,2,2,2,2,0
2138,18,18,18,18,2,2,2,2,0
2139,20,20,20,20,2,2,2,2,0
2140,23,23,23,23,2,2,2,2,0
2141,24,25,26,26,2,2,4,4,1
2142,26,27,26,27,2,2,2,2,0
2143,25,25,25,25,2,2,2,2,0
2144,18,18,18,18,2,2,2,2,0
2145,24,24,26,26,2,2,4,4,2
2146,26,27,26,27,2,3,2,3,0
2147,24,24,24,24,2,2,2,2,0
2149,27,27,27,27,2,2,2,2,0
2150,23,23,24,24,2,2,3,3,1
2151,24,24,24,24,2,2,2,2,0
2152,24,25,25,25,2,2,3,3,0
2153,25,26,25,26,2,2,2,2,0
2154,26,27,27,27,2,2,3,3,0
2155,25,25,25,25,2,2,2,2,0
2156,22,23,22,23,2,2,2,2,0
2157,24,24,25,25,2,2,3,3,1
2158,23,22,23,22,2,3,2,3,0
2159,26,26,28,28,2,2,4,4,2
2160,25,26,25,26,2,2,2,2,0
2161,20,21,20,21,2,2,2,2,0
2163,20,20,20,20,2,2,2,2,0
2164,27,27,27,27,2,2,2,2,0
2166,26,27,27,27,2,3,3,3,0
2167,19,19,19,19,2,2,2,2,0
2169,26,26,27,27,2,2,3,3,1
2170,20,20,20,20,2,2,2,2,0
2174,24,25,26,26,2,2,4,4,1
2175,25,26,25,26,2,3,2,3,0
2176,24,24,24,24,2,2,2,2,0
2177,23,23,23,23,2,2,2,2,0
2178,23,23,23,23,2,2,2,2,0
2180,18,18,18,18,2,2,2,2,0
2181,23,23,23,23,2,2,2,2,0
2183,25,25,25,25,2,2,2,2,0
2184,18,18,18,18,2,2,2,2,0
2185,24,24,24,24,2,2,2,2,0
2187,24,24,24,24,2,3,2,3,0
2188,21,21,21,21,2,2,2,2,0
2189,26,26,26,26,2,2,2,2,0
2190,20,21,20,21,2,2,2,2,0
2191,26,26,26,26,2,2,2,2,0
2192,24,25,25,25,2,3,3,3,0
2193,26,26,27,27,2,2,3,3,1
2194,23,23,23,23,2,2,2,2,0
2195,24,24,24,24,2,2,2,2,0
2196,23,23,23,23,2,2,2,2,0
2197,28,28,30,30,2,2,4,4,2
2198,23,23,23,23,2,2,2,2,0
2199,26,27,27,27,2,2,3,3,0
2200,18,18,18,18,2,2,2,2,0
2201,28,28,30,30,2,2,4,4,2
2202,26,26,26,26,2,3,2,3,0
2204,26,26,26,26,2,2,2,2,0
2205,26,26,27,26,2,3,3,3,0
2206,22,23,22,23,2,2,2,2,0
2207,23,23,23,23,2,2,2,2,0
2208,24,24,26,26,2,2,4,4,2
2209,26,26,26,26,2,2,2,2,0
2210,24,24,25,25,2,2,3,3,1
2211,24,25,24,25,2,3,2,3,0
2213,26,26,26,26,2,2,2,2,0
2214,25,25,25,25,2,2,2,2,0
2215,26,26,26,26,2,2,2,2,0
2218,26,26,26,26,2,2,2,2,0
2221,26,27,27,27,2,2,3,3,0
2222,23,23,23,23,2,2,2,2,0
2223,26,26,26,26,2,3,2,3,0
2224,18,18,18,18,2,2,2,2,0
2225,24,24,25,25,2,2,3,3,1
2227,18,18,18,18,2,2,2,2,0
2228,22,22,22,22,2,2,2,2,0
2230,26,26,26,26,2,2,2,2,0
2231,24,24,25,25,2,2,3,3,1
2232,18,18,18,18,2,2,2,2,0
2233,26,26,27,27,2,2,3,3,1
2234,26,26,27,27,2,2,3,3,1
2236,18,19,18,19,2,2,2,2,0
2237,28,28,30,30,2,2,4,4,2
2238,25,25,25,25,2,3,2,3,0
2239,26,26,26,26,2,2,2,2,0
2241,26,26,26,26,2,2,2,2,0
2242,26,26,26,26,2,2,2,2,0
2243,26,26,28,28,2,2,4,4,2
2244,27,27,28,28,2,2,3,3,1
2245,26,26,27,27,2,2,3,3,1
2247,23,23,23,23,2,2,2,2,0
2248,18,18,18,18,2,2,2,2,0
2249,35,35,37,37,2,2,4,4,2
2250,21,22,21,22,2,2,2,2,0
2251,26,26,26,26,2,2,2,2,0
2252,26,26,27,27,2,2,3,3,1
2253,28,28,30,30,2,2,4,4,2
2254,17,17,17,17,2,2,2,2,0
2255,26,28,27,28,2,2,3,2,0
2256,25,25,25,25,2,2,2,2,0
2257,26,26,26,26,2,2,2,2,0
2258,20,21,20,21,2,2,2,2,0
2259,24,24,26,26,2,2,4,4,2
2261,23,23,23,23,2,2,2,2,0
2262,26,26,27,27,2,2,3,3,1
2263,23,23,23,23,2,2,2,2,0
2264,22,22,22,22,2,2,2,2,0
2265,26,26,27,27,2,2,3,3,1
2266,24,24,25,25,2,2,3,3,1
2267,18,18,18,18,2,2,2,2,0
2269,27,27,28,27,2,3,3,3,0
2270,26,27,27,27,2,3,3,3,0
2271,26,26,26,26,2,2,2,2,0
2272,23,23,23,23,2,2,2,2,0
2273,26,27,26,27,2,3,2,3,0
2274,26,26,27,27,2,2,3,3,1
2275,23,23,23,23,2,2,2,2,0
2276,26,26,26,26,2,2,2,2,0
2277,25,25,25,25,2,2,2,2,0
2278,24,24,25,25,2,2,3,3,1
2279,24,24,25,25,2,2,3,3,1
2280,21,22,21,22,2,2,2,2,0
2281,28,28,30,30,2,2,4,4,2
2282,24,24,25,25,2,2,3,3,1
2283,26,26,27,27,2,2,3,3,1
2284,24,24,25,25,2,2,3,3,1
2285,26,27,28,28,2,2,4,4,1
2286,23,23,23,23,2,2,2,2,0
2287,26,26,27,27,2,2,3,3,1
2288,20,20,20,20,2,2,2,2,0
2289,23,22,23,22,2,2,2,2,0
2291,23,23,23,23,2,2,2,2,0
2292,25,26,25,26,2,2,2,2,0
2293,23,23,23,23,2,2,2,2,0
2294,23,24,23,24,2,3,2,3,0
2295,25,25,25,25,2,2,2,2,0
2297,22,22,22,22,2,2,2,2,0
2299,24,25,24,25,2,2,2,2,0
2300,26,26,27,27,2,2,3,3,1
2306,26,27,26,27,2,3,2,3,0
2307,26,26,26,26,2,2,2,2,0
2308,21,21,21,21,2,2,2,2,0
2309,25,26,25,26,2,2,2,2,0
2310,26,26,26,26,2,2,2,2,0
2311,25,25,25,25,2,2,2,2,0
2312,25,25,25,25,2,2,2,2,0
2313,25,25,25,25,2,2,2,2,0
2314,21,21,21,21,2,2,2,2,0
2315,20,20,20,20,2,2,2,2,0
2316,24,24,24,24,2,2,2,2,0
2317,22,22,22,22,2,2,2,2,0
2318,26,26,28,28,2,2,4,4,2
2319,20,20,20,20,2,2,2,2,0
2320,21,21,21,21,2,2,2,2,0
2321,21,21,22,22,2,2,3,3,1
2322,26,27,26,27,2,2,2,2,0
2323,24,25,24,25,2,2,2,2,0
2325,26,27,27,27,2,2,3,3,0
2326,22,22,22,22,2,2,2,2,0
2329,21,21,21,21,2,2,2,2,0
2330,26,26,27,27,2,2,3,3,1
2331,26,26,27,27,2,2,3,3,1
2332,22,22,22,22,2,2,2,2,0
2333,20,20,20,20,2,2,2,2,0
2334,26,26,26,26,2,2,2,2,0
2335,25,25,25,25,2,2,2,2,0
2336,26,26,27,27,2,2,3,3,1
2337,25,25,25,25,2,2,2,2,0
2338,24,25,24,25,2,2,2,2,0
2339,25,25,25,25,2,2,2,2,0
2340,24,24,25,24,2,3,3,3,0
2341,20,21,20,21,2,2,2,2,0
2348,23,23,23,23,2,2,2,2,0
2350,25,25,25,25,2,2,2,2,0
2351,26,26,26,26,2,2,2,2,0
2352,26,26,28,28,2,2,4,4,2
2354,25,25,25,25,2,2,2,2,0
2355,25,25,25,25,2,2,2,2,0
2357,28,29,30,30,2,2,4,4,1
2358,25,25,25,25,2,2,2,2,0
2359,26,26,28,28,2,2,4,4,2
2361,22,22,22,22,2,2,2,2,0
2362,24,24,24,24,2,2,2,2,0
2365,24,25,24,25,2,2,2,2,0
2366,24,24,25,25,2,2,3,3,1
2367,25,25,25,25,2,2,2,2,0
2368,25,26,25,26,2,2,2,2,0
2369,25,25,25,25,2,2,2,2,0
2370,23,23,23,23,2,2,2,2,0
2371,24,24,26,26,2,2,4,4,2
2373,20,20,20,20,2,2,2,2,0
2385,24,24,25,25,2,2,3,3,1
2386,24,24,24,24,2,2,2,2,0
2387,26,26,28,28,2,2,4,4,2
2388,23,23,23,23,2,2,2,2,0
2398,17,17,17,17,2,2,2,2,0
2399,24,25,24,25,2,3,2,3,0
2400,26,26,27,27,2,2,3,3,1
2401,21,22,21,22,2,2,2,2,0
2402,26,26,27,27,2,2,3,3,1
2403,24,24,26,26,2,2,4,4,2
2404,21,21,21,21,2,2,2,2,0
2405,28,28,30,29,2,3,4,4,1
2412,24,25,24,25,2,2,2,2,0
2417,25,26,25,26,2,2,2,2,0
2418,22,22,22,22,2,2,2,2,0
2419,20,20,20,20,2,2,2,2,0
2420,26,26,28,28,2,2,4,4,2
2421,26,27,27,27,2,3,3,3,0
2422,20,20,20,20,2,2,2,2,0
2424,21,21,21,21,2,2,2,2,0
2426,26,26,26,26,2,3,2,3,0
2427,23,23,23,23,2,2,2,2,0
2428,25,26,25,26,2,2,2,2,0
2429,26,26,26,26,2,2,2,2,0
2432,23,23,23,23,2,3,2,3,0
2434,26,26,27,27,2,2,3,3,1
2435,25,25,27,27,2,2,4,4,2
2436,26,26,26,26,2,3,2,3,0
2437,26,26,26,26,2,2,2,2,0
2438,26,27,27,27,2,2,3,3,0
2439,26,26,26,26,2,2,2,2,0
2440,24,24,24,24,2,2,2,2,0
2441,25,25,25,25,2,2,2,2,0
2443,26,26,27,27,2,2,3,3,1
2444,26,26,27,26,2,3,3,3,0
2445,24,24,24,24,2,2,2,2,0
2446,24,26,25,26,2,3,3,3,0
2447,25,25,25,25,2,2,2,2,0
2448,23,23,23,23,2,2,2,2,0
2450,22,22,22,22,2,2,2,2,0
2452,23,24,23,24,2,3,2,3,0
2453,26,26,26,26,2,3,2,3,0
2455,26,26,27,27,2,2,3,3,1
2457,23,23,23,23,2,2,2,2,0
2458,23,23,23,23,2,2,2,2,0
2459,24,24,24,24,2,2,2,2,0
2460,26,26,27,27,2,2,3,3,1
2463,26,26,26,26,2,2,2,2,0
2464,26,27,26,27,2,2,2,2,0
2469,26,26,26,26,2,2,2,2,0
2471,23,24,23,24,2,3,2,3,0
2472,26,26,26,26,2,2,2,2,0
2473,21,22,23,23,2,2,4,4,1
2474,26,26,26,26,2,2,2,2,0
2475,26,26,26,26,2,2,2,2,0
2476,26,26,27,27,2,2,3,3,1
2477,24,24,24,24,2,2,2,2,0
2479,24,26,26,26,2,3,4,4,0
2480,26,26,27,27,2,2,3,3,1
2481,26,26,26,26,2,2,2,2,0
2482,26,27,27,27,2,2,3,3,0
2483,24,24,25,25,2,2,3,3,1
2484,25,25,25,25,2,2,2,2,0
2485,26,27,26,27,2,2,2,2,0
2490,18,19,18,19,2,2,2,2,0
2491,25,25,25,25,2,2,2,2,0
2492,25,25,25,25,2,2,2,2,0
2493,21,22,21,22,2,2,2,2,0
2494,25,25,25,25,2,2,2,2,0
2495,22,22,22,22,2,2,2,2,0
2496,24,24,24,24,2,2,2,2,0
2497,24,25,25,25,2,3,3,3,0
2502,26,26,28,28,2,2,4,4,2
2503,23,23,23,23,2,2,2,2,0
2504,26,26,27,27,2,2,3,3,1
2505,26,27,26,27,2,2,2,2,0
2506,25,25,25,25,2,2,2,2,0
2507,22,22,22,22,2,2,2,2,0
2508,27,27,28,28,2,2,3,3,1
2509,23,23,23,23,2,2,2,2,0
2510,23,24,23,24,2,2,2,2,0
2511,26,26,27,27,2,2,3,3,1
2512,26,26,27,27,2,2,3,3,1
2513,23,23,23,23,2,2,2,2,0
2514,25,25,25,25,2,2,2,2,0
2515,24,25,25,25,2,2,3,3,0
2516,24,24,25,24,2,3,3,3,0
2517,26,27,27,27,2,2,3,3,0
2518,20,20,20,20,2,2,2,2,0
2519,26,26,27,26,2,3,3,3,0
2520,25,25,25,25,2,2,2,2,0
2522,25,25,25,25,2,2,2,2,0
2523,22,23,22,23,2,2,2,2,0
2526,24,24,25,25,2,2,3,3,1
2527,20,20,20,20,2,2,2,2,0
2528,26,26,26,26,2,2,2,2,0
2529,24,24,25,25,2,2,3,3,1
2530,18,19,18,19,2,2,2,2,0
2531,21,21,21,21,2,2,2,2,0
2532,26,26,26,26,2,2,2,2,0
2533,26,27,26,27,2,2,2,2,0
2534,26,26,26,26,2,2,2,2,0
2535,26,28,27,28,2,3,3,3,0
2536,22,22,22,22,2,2,2,2,0
2537,26,26,27,27,2,2,3,3,1
2538,18,18,18,18,2,2,2,2,0
2539,28,28,30,29,2,3,4,4,1
2540,26,26,26,26,2,2,2,2,0
2541,26,26,27,27,2,2,3,3,1
2542,21,20,21,20,2,2,2,2,0
2543,24,24,24,24,2,2,2,2,0
2544,26,26,27,27,2,2,3,3,1
2545,24,24,24,24,2,2,2,2,0
2546,21,21,21,21,2,2,2,2,0
2547,26,27,26,27,2,2,2,2,0
2548,23,23,23,23,2,2,2,2,0
2549,35,33,37,35,2,2,4,4,2
2550,26,26,26,26,2,2,2,2,0
2551,20,20,20,20,2,2,2,2,0
2553,23,23,23,23,2,2,2,2,0
2554,26,26,27,27,2,2,3,3,1
2555,22,22,22,22,2,2,2,2,0
2556,20,20,20,20,2,2,2,2,0
2557,24,25,25,25,2,2,3,3,0
2558,20,21,20,21,2,2,2,2,0
2559,26,26,26,26,2,2,2,2,0
2560,24,24,26,26,2,2,4,4,2
2561,24,24,25,25,2,2,3,3,1
2562,21,21,21,21,2,2,2,2,0
2563,21,21,21,21,2,2,2,2,0
2564,21,21,21,21,2,2,2,2,0
2565,25,25,25,25,2,2,2,2,0
2566,24,24,24,24,2,2,2,2,0
2567,25,25,25,25,2,2,2,2,0
2568,21,21,21,21,2,2,2,2,0
2571,20,20,20,20,2,3,2,3,0
2572,21,21,21,21,2,2,2,2,0
2574,26,26,27,27,2,2,3,3,1
2575,25,25,25,25,2,2,2,2,0
2576,26,26,27,27,2,2,3,3,1
2577,24,24,24,24,2,2,2,2,0
2579,21,21,21,21,2,2,2,2,0
2580,25,25,25,25,2,2,2,2,0
2581,26,27,27,27,2,3,3,3,0
2582,18,18,18,18,2,2,2,2,0
2583,20,20,20,20,2,2,2,2,0
2584,23,23,23,23,2,2,2,2,0
2585,20,20,20,20,2,2,2,2,0
2586,24,24,24,24,2,2,2,2,0
2587,26,27,28,28,2,2,4,4,1
2588,27,27,28,28,2,2,3,3,1
2591,24,24,24,24,2,2,2,2,0
2592,26,26,27,27,2,2,3,3,1
2593,35,34,37,35,2,3,4,4,1
2594,20,20,20,20,2,2,2,2,0
2595,26,26,26,26,2,2,2,2,0
2596,26,28,28,28,2,3,4,4,0
2597,26,25,27,26,2,2,3,3,1
2598,20,20,20,20,2,2,2,2,0
2599,26,26,26,26,2,2,2,2,0
2600,25,25,25,25,2,2,2,2,0
2603,20,20,20,20,2,2,2,2,0
2604,18,19,18,19,2,2,2,2,0
2605,26,26,27,27,2,2,3,3,1
2607,21,21,21,21,2,2,2,2,0
2608,23,23,23,23,2,2,2,2,0
2609,27,28,27,28,2,2,2,2,0
2610,26,26,27,27,2,2,3,3,1
2611,26,26,27,27,2,2,3,3,1
2612,28,28,30,30,2,2,4,4,2
2613,21,21,21,21,2,2,2,2,0
2614,26,26,27,27,2,2,3,3,1
2615,26,26,27,27,2,2,3,3,1
2616,26,26,28,28,2,2,4,4,2
2617,25,25,25,25,2,2,2,2,0
2618,23,23,23,23,2,2,2,2,0
2619,26,26,26,26,2,2,2,2,0
2620,23,23,23,23,2,2,2,2,0
2621,20,20,20,20,2,2,2,2,0
2626,26,26,26,26,2,2,2,2,0
2627,24,24,24,24,2,2,2,2,0
2628,26,26,26,26,2,2,2,2,0
2629,24,24,24,24,2,2,2,2,0
2630,26,26,26,26,2,2,2,2,0
2631,26,27,26,27,2,2,2,2,0
2633,18,18,18,18,2,2,2,2,0
2634,23,23,23,23,2,3,2,3,0
2636,20,21,20,21,2,2,2,2,0
2637,26,27,27,27,2,2,3,3,0
2638,26,26,26,26,2,2,2,2,0
2639,21,21,21,21,2,2,2,2,0
2640,18,18,18,18,2,2,2,2,0
2641,26,27,27,27,2,3,3,3,0
2642,26,26,26,26,2,2,2,2,0
2643,25,25,25,25,2,2,2,2,0
2644,25,26,25,26,2,2,2,2,0
2645,19,19,19,19,2,2,2,2,0
2646,21,21,21,21,2,2,2,2,0
2647,23,23,23,23,2,2,2,2,0
2648,21,21,21,21,2,2,2,2,0
2649,26,26,27,27,2,2,3,3,1
2650,24,24,24,24,2,2,2,2,0
2651,24,24,24,24,2,2,2,2,0
2652,21,21,21,21,2,2,2,2,0
2653,23,23,23,23,2,2,2,2,0
2654,19,19,19,19,2,2,2,2,0
2656,26,27,26,27,2,2,2,2,0
2658,26,26,26,26,2,2,2,2,0
2659,17,17,17,17,2,2,2,2,0
2660,18,18,18,18,2,2,2,2,0
2662,21,21,21,21,2,2,2,2,0
2663,26,26,26,26,2,2,2,2,0
2664,23,23,23,23,2,2,2,2,0
2665,26,27,26,27,2,2,2,2,0
2667,26,26,27,27,2,2,3,3,1
2668,26,26,26,26,2,2,2,2,0
2671,26,27,26,27,2,2,2,2,0
2672,23,23,23,23,2,2,2,2,0
2674,25,25,25,25,2,2,2,2,0
2678,24,24,24,24,2,2,2,2,0
2679,26,27,26,27,2,2,2,2,0
2681,18,18,18,18,2,2,2,2,0
2682,21,21,21,21,2,2,2,2,0
2683,17,18,17,18,2,2,2,2,0
2684,24,24,24,24,2,2,2,2,0
2687,26,26,26,26,2,2,2,2,0
2688,26,26,27,27,2,2,3,3,1
2690,25,25,25,25,2,2,2,2,0
2691,25,25,25,25,2,2,2,2,0
2692,26,26,26,26,2,2,2,2,0
2693,24,24,25,25,2,2,3,3,1
2694,23,23,23,23,2,2,2,2,0
2695,35,33,37,35,2,2,4,4,2
2696,21,21,21,21,2,2,2,2,0
2697,26,27,27,27,2,2,3,3,0
2700,23,23,23,23,2,2,2,2,0
2702,26,26,27,27,2,2,3,3,1
2703,25,25,25,25,2,2,2,2,0
2704,25,25,25,25,2,2,2,2,0
2705,25,25,25,25,2,2,2,2,0
2706,26,27,27,27,2,3,3,3,0
2708,35,35,37,37,2,2,4,4,2
2710,17,17,17,17,2,2,2,2,0
2711,17,17,17,17,2,2,2,2,0
2712,26,26,28,28,2,2,4,4,2
2713,26,26,26,26,2,2,2,2,0
2714,25,25,25,25,2,2,2,2,0
2715,26,26,28,28,2,2,4,4,2
2716,26,26,27,27,2,2,3,3,1
2717,25,26,25,26,2,2,2,2,0
2718,18,20,18,20,2,2,2,2,0
2719,20,20,20,20,2,2,2,2,0
2720,26,26,26,26,2,2,2,2,0
2722,26,27,28,28,2,2,4,4,1
2723,25,25,25,25,2,2,2,2,0
2724,24,25,24,25,2,2,2,2,0
2725,25,25,25,25,2,2,2,2,0
2726,26,27,26,27,2,2,2,2,0
2727,28,28,30,30,2,2,4,4,2
2728,26,26,26,26,2,2,2,2,0
2729,24,25,25,25,2,2,3,3,0
2730,23,23,23,23,2,2,2,2,0
2732,26,26,26,26,2,2,2,2,0
2733,25,25,25,25,2,2,2,2,0
2734,25,25,25,25,2,2,2,2,0
2735,24,24,24,24,2,2,2,2,0
2739,25,25,25,25,2,2,2,2,0
2740,25,24,25,24,2,2,2,2,0
2747,20,20,20,20,2,2,2,2,0
2748,26,26,27,27,2,2,3,3,1
2749,23,24,23,24,2,2,2,2,0
2751,23,23,23,23,2,2,2,2,0
2752,25,26,25,26,2,2,2,2,0
2753,25,25,25,25,2,2,2,2,0
2754,21,21,21,21,2,2,2,2,0
2755,26,26,26,26,2,2,2,2,0
2756,26,26,27,27,2,2,3,3,1
2757,26,26,26,26,2,2,2,2,0
2758,23,23,23,23,2,2,2,2,0
2760,21,21,21,21,2,2,2,2,0
2761,26,26,26,26,2,2,2,2,0
2762,26,27,26,27,2,2,2,2,0
2763,25,26,25,26,2,2,2,2,0
2764,26,26,27,27,2,2,3,3,1
2765,22,23,22,23,2,2,2,2,0
2766,26,26,26,26,2,2,2,2,0
2767,26,26,27,27,2,2,3,3,1
2768,26,26,26,26,2,2,2,2,0
2769,24,24,24,24,2,2,2,2,0
2771,23,23,23,23,2,2,2,2,0
2772,25,25,25,25,2,2,2,2,0
2774,21,22,21,22,2,3,2,3,0
2777,28,28,29,29,2,2,3,3,1
2778,23,23,23,23,2,2,2,2,0
2780,28,28,30,30,2,2,4,4,2
2781,26,26,28,28,2,2,4,4,2
2782,26,26,26,26,2,2,2,2,0
2783,23,24,23,24,2,3,2,3,0
2784,25,25,25,25,2,2,2,2,0
2785,21,21,21,21,2,2,2,2,0
2786,26,26,26,26,2,2,2,2,0
2787,25,25,25,25,2,2,2,2,0
2788,26,26,26,26,2,2,2,2,0
2789,26,26,27,27,2,2,3,3,1
2790,24,24,24,24,2,2,2,2,0
2791,23,23,23,23,2,2,2,2,0
2792,19,19,19,19,2,2,2,2,0
2793,26,26,27,27,2,2,3,3,1
2794,21,21,21,21,2,2,2,2,0
2795,23,23,23,23,2,2,2,2,0
2796,26,26,26,26,2,2,2,2,0
2797,18,18,18,18,2,2,2,2,0
2799,23,23,23,23,2,2,2,2,0
2803,26,26,27,27,2,2,3,3,1
2804,26,26,26,26,2,2,2,2,0
2805,19,19,19,19,2,2,2,2,0
2806,26,26,27,27,2,2,3,3,1
2807,25,25,25,25,2,2,2,2,0
2808,26,26,26,26,2,2,2,2,0
2809,25,25,25,25,2,2,2,2,0
2810,21,21,21,21,2,3,2,3,0
2811,26,27,26,27,2,3,2,3,0
2812,26,26,26,26,2,2,2,2,0
2813,26,26,26,26,2,2,2,2,0
2814,35,35,37,37,2,2,4,4,2
2815,20,20,20,20,2,2,2,2,0
2816,22,22,22,22,2,2,2,2,0
2817,23,24,23,24,2,2,2,2,0
2818,26,26,27,27,2,2,3,3,1
2819,25,25,25,25,2,2,2,2,0
2820,25,25,25,25,2,2,2,2,0
2821,26,26,26,26,2,2,2,2,0
2822,26,26,26,26,2,2,2,2,0
2823,27,27,27,27,2,2,2,2,0
2825,22,23,22,23,2,2,2,2,0
2827,26,26,26,26,2,2,2,2,0
2828,25,26,25,26,2,2,2,2,0
2830,22,22,22,22,2,2,2,2,0
2831,25,25,25,25,2,2,2,2,0
2832,25,25,25,25,2,2,2,2,0
2833,21,21,21,21,2,3,2,3,0
2834,25,25,25,25,2,2,2,2,0
2836,26,26,26,26,2,2,2,2,0
2838,35,35,37,36,2,3,4,4,1
2841,22,22,22,22,2,2,2,2,0
2842,26,26,26,26,2,2,2,2,0
2843,26,26,27,27,2,2,3,3,1
2844,26,26,28,28,2,2,4,4,2
2845,25,25,25,25,2,2,2,2,0
2846,27,28,28,28,2,2,3,3,0
2847,26,27,27,27,2,2,3,3,0
2849,22,22,22,22,2,3,2,3,0
2850,26,26,26,26,2,2,2,2,0
2852,27,27,27,27,2,2,2,2,0
2853,23,23,23,23,2,2,2,2,0
2854,26,26,27,27,2,2,3,3,1
2855,26,26,26,26,2,2,2,2,0
2856,21,21,21,21,2,2,2,2,0
2857,26,27,28,28,2,3,4,4,1
2859,26,26,26,26,2,2,2,2,0
2860,26,26,27,27,2,2,3,3,1
2861,24,24,24,24,2,2,2,2,0
2862,27,27,27,27,2,2,2,2,0
2864,26,26,26,26,2,2,2,2,0
2865,20,20,20,20,2,2,2,2,0
2866,19,19,19,19,2,2,2,2,0
2867,19,19,19,19,2,2,2,2,0
2869,26,26,26,26,2,2,2,2,0
2871,24,25,24,25,2,3,2,3,0
2872,25,25,25,25,2,2,2,2,0
2873,23,23,23,23,2,2,2,2,0
2874,26,26,27,26,2,3,3,3,0
2881,26,26,28,28,2,2,4,4,2
2882,25,26,25,26,2,2,2,2,0
2883,25,25,25,25,2,2,2,2,0
2884,35,34,37,35,2,3,4,4,1
2885,17,17,17,17,2,2,2,2,0
2886,35,35,37,37,2,2,4,4,2
2888,26,26,26,26,2,3,2,3,0
2889,26,26,26,26,2,2,2,2,0
2890,25,25,25,25,2,2,2,2,0
2891,28,28,30,30,2,2,4,4,2
2892,26,26,26,26,2,2,2,2,0
2893,23,23,23,23,2,2,2,2,0
2894,26,26,26,26,2,3,2,3,0
2897,18,18,18,18,2,2,2,2,0
2898,17,17,17,17,2,2,2,2,0
2899,17,17,17,17,2,2,2,2,0
2900,18,18,18,18,2,2,2,2,0
2901,18,18,18,18,2,2,2,2,0
2902,18,18,18,18,2,2,2,2,0
2903,18,18,18,18,2,2,2,2,0
2904,18,18,18,18,2,2,2,2,0
2905,18,19,18,19,2,2,2,2,0
2906,20,20,20,20,2,2,2,2,0
2908,21,21,21,21,2,2,2,2,0
2909,21,21,21,21,2,2,2,2,0
2910,26,27,27,27,2,2,3,3,0
2911,25,25,25,25,2,2,2,2,0
2912,26,26,27,27,2,2,3,3,1
2913,25,25,25,25,2,2,2,2,0
2914,26,26,28,28,2,2,4,4,2
2915,22,22,22,22,2,2,2,2,0
2916,20,20,20,20,2,2,2,2,0
2917,22,22,22,22,2,2,2,2,0
2918,23,23,23,23,2,2,2,2,0
2920,24,24,25,25,2,2,3,3,1
2921,27,28,28,28,2,2,3,3,0
2922,26,26,27,27,2,2,3,3,1
2923,26,26,28,28,2,2,4,4,2
2924,26,26,27,27,2,2,3,3,1
2925,23,23,23,23,2,2,2,2,0
2926,21,21,21,21,2,2,2,2,0
2927,26,27,26,27,2,2,2,2,0
2928,35,35,37,37,2,2,4,4,2
2929,26,26,27,27,2,2,3,3,1
2931,25,25,25,25,2,2,2,2,0
2932,26,26,26,26,2,2,2,2,0
2933,27,27,27,27,2,2,2,2,0
2934,21,21,21,21,2,2,2,2,0
2935,21,21,21,21,2,2,2,2,0
2937,25,25,25,25,2,2,2,2,0
2938,26,26,26,26,2,2,2,2,0
2939,25,25,25,25,2,2,2,2,0
2941,25,25,25,25,2,2,2,2,0
2945,26,26,26,26,2,3,2,3,0
2946,26,27,28,28,2,2,4,4,1
2947,20,20,20,20,2,2,2,2,0
2948,26,26,26,26,2,2,2,2,0
2950,26,27,26,27,2,2,2,2,0
2951,26,27,26,27,2,2,2,2,0
2952,23,24,23,24,2,2,2,2,0
2953,24,24,24,24,2,2,2,2,0
2954,18,18,18,18,2,2,2,2,0
2955,25,25,25,25,2,2,2,2,0
2956,26,26,27,27,2,2,3,3,1
2957,26,26,27,27,2,2,3,3,1
2958,26,26,28,28,2,2,4,4,2
2959,24,24,25,25,2,2,3,3,1
2962,26,26,27,27,2,2,3,3,1
2963,24,24,24,24,2,2,2,2,0
2964,23,22,23,22,2,2,2,2,0
2965,20,20,20,20,2,2,2,2,0
2966,26,26,28,28,2,2,4,4,2
2967,26,26,26,26,2,2,2,2,0
