Market Number,Store Number,Total Season Pallet Shipped ,Total Season Pallets Sold ,FY26 Projected Pallet Ships 
187,5498,5,4,4
221,5499,4,3,3
515,5600,2,1,1
551,5601,3,2,2
481,5602,4,4,4
551,5603,3,3,3
481,5604,6,5,6
481,5605,3,3,3
552,5606,4,3,3
552,5608,3,2,3
552,5609,6,5,5
512,5610,1,1,1
512,5611,1,0,0
63,5612,8,6,6
58,5613,3,2,3
58,5614,2,2,2
103,5615,2,1,2
153,5616,3,2,2
267,5617,4,3,3
102,5622,4,3,4
545,5623,2,2,2
58,5624,2,2,2
367,5626,19,16,18
550,5627,3,2,3
471,5628,4,3,3
449,5632,8,7,8
512,5633,5,4,5
512,5634,4,3,4
512,5635,5,4,5
551,5637,2,2,2
551,5640,4,3,3
464,5641,7,5,5
481,5643,3,3,3
466,5644,9,6,6
170,5649,3,2,2
545,5653,1,1,1
548,5654,3,2,2
504,5657,1,1,1
481,5658,4,3,4
481,5659,2,2,2
551,5661,3,3,3
515,5663,6,4,5
481,5664,3,3,3
435,5667,4,3,3
435,5668,3,1,2
442,5669,5,3,4
548,5670,3,2,3
110,5671,9,8,9
51,5672,4,3,4
51,5673,6,5,6
570,5675,2,2,2
380,5676,4,3,3
550,5678,2,1,1
552,5683,6,5,5
551,5684,13,11,12
448,5686,11,9,10
515,5689,5,4,5
515,5691,6,5,5
538,5692,3,3,3
538,5693,3,2,2
494,5695,3,2,2
542,5700,2,2,2
449,5701,10,8,9
570,5702,3,2,2
137,5703,11,8,9
488,5704,3,3,3
37,5705,6,4,4
324,5706,10,6,7
52,5707,9,7,7
19,5709,12,10,11
450,5710,8,7,8
88,5713,3,2,2
528,5715,4,3,3
566,5716,3,3,3
505,5717,26,20,23
103,5719,3,3,3
543,5722,5,4,4
9,5725,4,3,3
526,5726,4,3,4
115,5727,4,4,4
254,5728,6,5,5
291,5731,6,5,6
190,5732,7,5,5
498,5734,6,5,5
30,5735,8,6,7
537,5737,3,2,2
534,5738,5,4,5
545,5740,6,5,6
559,5741,3,2,3
299,5743,8,6,6
545,5744,5,4,4
305,5745,9,7,8
306,5747,8,6,7
414,5748,6,4,5
451,5751,9,8,9
577,5752,5,3,4
283,5753,9,7,8
502,5754,3,3,3
502,5755,5,4,5
488,5758,3,2,3
488,5759,2,1,1
559,5760,3,2,2
197,5761,5,4,4
403,5763,4,4,4
479,5764,15,10,10
451,5766,6,4,4
494,5767,1,1,1
371,5768,4,3,3
545,5769,7,6,6
545,5771,4,4,4
104,5772,11,9,9
541,5773,3,2,3
543,5774,5,4,4
543,5776,4,3,4
162,5777,7,6,6
508,5779,10,9,10
492,5780,4,3,4
526,5782,4,3,3
18,5786,7,6,7
310,5787,5,4,5
537,5789,5,3,4
537,5790,3,2,2
538,5791,3,3,3
811,5793,0,1,1
284,5795,6,5,5
27,5797,4,4,4
367,5799,7,5,6
811,5802,0,0,0
801,5803,0,0,0
494,5804,2,2,2
533,5805,2,2,2
412,5806,5,3,4
465,5807,10,8,9
569,5808,3,2,2
80,5809,5,4,4
49,5810,9,8,9
18,5812,10,9,10
497,5813,3,3,3
24,5814,4,4,4
554,5815,2,1,2
549,5816,2,2,2
549,5817,3,2,3
549,5818,1,1,1
549,5819,2,2,2
549,5820,2,2,2
583,5823,5,4,5
561,5824,4,3,3
102,5826,3,2,2
490,5828,8,6,6
500,5829,6,5,5
548,5831,3,3,3
543,5832,4,3,3
370,5835,4,2,2
534,5837,3,2,3
468,5839,5,5,5
507,5840,3,2,3
399,5841,6,5,6
197,5842,11,9,10
450,5843,8,7,8
206,5844,11,10,11
15,5845,8,6,7
559,5846,1,2,2
290,5847,7,5,5
301,5851,8,5,5
467,5853,7,5,6
110,5854,4,3,4
491,5855,4,3,3
219,5857,4,3,3
367,5858,7,6,6
581,5859,9,7,7
472,5861,5,3,3
533,5863,3,2,2
455,5864,5,4,5
56,5866,2,2,2
176,5867,5,3,3
475,5869,5,3,3
91,5871,3,2,2
15,5872,4,3,3
559,5875,2,1,1
548,5876,2,2,2
306,5879,6,5,6
292,5880,3,2,3
166,5881,5,3,3
108,5882,2,1,1
474,5883,7,6,7
451,5884,7,5,6
459,5886,4,2,2
234,5888,3,2,3
53,5889,2,2,2
450,5890,13,11,12
166,5891,4,3,3
203,5893,3,2,2
91,5894,6,5,5
78,5898,4,3,3
546,5903,7,6,6
546,5907,5,4,5
498,5908,4,4,4
108,5911,3,3,3
110,5912,8,6,7
289,5922,5,4,4
516,5923,2,2,2
566,5925,3,2,2
339,5927,8,6,7
476,5929,6,4,5
464,5930,9,6,6
109,5932,7,6,7
477,5935,5,3,3
283,5936,1,1,1
458,5938,0,0,0
558,5944,3,2,2
103,5945,2,2,2
505,5947,20,15,16
581,5956,10,8,9
585,5957,5,4,4
63,5959,5,4,4
526,5960,9,8,9
526,5962,5,4,5
504,5963,1,1,1
112,5964,12,10,11
266,5965,10,8,8
283,5968,3,2,3
292,5969,2,2,2
424,5976,6,5,6
423,5977,4,3,3
552,5979,3,3,3
552,5981,3,2,2
552,5982,3,2,2
583,5987,11,10,11
559,5988,2,2,2
491,5990,2,2,2
491,5991,3,2,2
423,5992,4,4,4
550,5993,2,1,1
550,5994,2,1,1
504,6078,0,0,0
528,6098,1,1,1
559,6149,2,2,2
528,6159,1,1,1
543,6165,4,3,3
543,6166,4,3,4
507,6170,3,3,3
485,6172,4,3,4
1,6173,9,7,8
496,6174,4,4,4
509,6176,3,3,3
118,6190,8,7,7
548,6207,5,3,3
502,6226,3,3,3
509,6233,1,1,1
509,6243,3,3,3
509,6263,2,2,2
509,6264,3,2,2
81,6286,7,5,5
56,6300,5,4,4
543,6323,8,7,7
123,6370,12,9,10
494,6390,3,2,2
411,6392,8,5,6
444,6394,6,4,5
29,6395,5,4,4
110,6397,10,7,8
549,6398,4,4,4
528,6459,2,1,1
45,6467,8,7,7
140,6469,12,10,11
494,6470,3,2,3
482,6476,6,5,6
370,6477,8,5,6
371,6480,7,5,5
485,6500,4,3,4
545,6531,5,4,5
559,6548,2,1,1
39,6576,12,10,9
543,6577,4,3,4
58,6578,2,3,3
59,6579,10,8,9
562,6583,2,2,2
491,6585,3,2,2
509,6586,2,2,2
526,6587,7,6,7
543,6588,4,4,4
562,6590,5,5,5
546,6732,5,4,5
528,6786,1,1,1
308,6789,10,9,10
502,6798,4,3,4
145,6807,8,7,7
526,6813,8,7,8
509,6814,4,4,4
509,6828,4,3,4
543,6849,2,2,2
528,6850,1,1,1
504,6851,1,1,1
492,6876,5,3,3
5,6878,13,11,12
310,6879,11,9,10
39,6887,7,6,7
96,6894,4,3,4
71,6898,9,5,5
76,6929,6,5,5
999,6930,,,2
256,6931,6,4,4
127,6932,9,8,9
502,6936,4,4,4
102,6937,3,2,2
102,6941,3,2,3
507,6942,3,3,3
492,6943,5,4,5
317,6951,7,5,5
286,6952,9,8,8
534,6953,5,4,4
310,6958,11,10,11
537,6960,4,4,4
499,6962,4,3,3
52,6963,9,8,9
144,6964,13,11,12
504,6966,1,1,1
488,6967,2,2,2
102,6968,6,5,6
538,6971,5,5,5
492,6975,5,4,4
101,6978,11,9,10
20,6998,11,9,9
499,7004,4,4,4
302,7009,10,8,8
153,7020,10,8,8
287,7032,10,9,10
557,7043,2,1,2
499,7062,3,3,3
538,7072,3,3,3
243,7087,8,7,7
516,7098,3,2,2
543,7099,4,3,3
538,7127,8,7,8
429,7129,4,3,3
516,7137,3,3,3
499,7146,9,7,8
76,7156,4,3,4
516,7162,4,2,3
557,7168,2,1,2
502,7174,2,2,2
502,7177,5,4,4
56,7178,8,7,8
302,7179,12,9,8
499,7180,3,2,3
29,7181,5,4,4
18,7185,6,4,4
38,7188,7,5,5
27,7194,8,6,7
383,7199,7,6,6
509,7205,6,5,6
509,7206,4,3,4
516,7209,5,3,3
516,7218,3,2,2
528,7220,1,1,1
102,7221,3,2,3
500,7222,3,2,2
561,7224,3,2,2
526,7229,6,4,5
561,7232,3,2,3
541,7233,3,2,3
500,7235,4,3,3
302,7238,4,2,2
561,7240,4,3,3
541,7241,4,3,3
537,7242,6,5,5
300,7243,6,3,3
27,7245,8,7,7
32,7246,4,4,4
14,7247,8,7,8
334,7249,7,3,3
58,7251,3,2,3
541,7262,2,2,2
2,7280,15,12,13
74,7281,5,3,3
242,7290,5,3,3
353,7294,9,7,8
499,7296,6,5,6
102,7298,1,1,1
488,7299,3,3,3
132,7301,11,10,11
499,7304,4,4,4
102,7307,1,1,1
533,7308,2,1,1
562,7309,2,1,2
528,7311,1,1,1
499,7315,6,4,4
537,7317,9,8,8
510,7320,6,5,5
5,7324,7,5,6
353,7326,10,9,10
516,7329,4,3,3
500,7334,2,2,2
500,7337,2,2,2
497,7339,5,4,4
500,7340,5,3,3
566,7342,5,4,4
58,7347,2,2,2
570,7349,3,2,2
562,7357,2,1,2
562,7361,1,1,1
570,7362,3,2,3
554,7601,2,2,2
534,7635,,,2
176,7636,,,2
171,8331,10,7,8
545,8861,3,2,2
583,8930,2,2,2
515,8958,2,1,1
